,dates,aus0288-0000,aus0288-0001,aus0288-0002,aus0288-0003,aus0288-0004,aus0288-0005,aus0288-0006,aus0288-0007,aus0288-0008,aus0288-0009,aus0288-0010,aus0288-0011,aus0288-0012,aus0288-0013,aus0288-0014,aus0288-0015,aus0288-0016,aus0288-0017,aus0288-0018,aus0288-0019,aus0288-0020,aus0288-0021,aus0288-0022,aus0288-0023,aus0288-0024,aus0288-0025,aus0288-0026,aus0288-0027,aus0288-0028,aus0288-0029,aus0288-0030,aus0288-0031,aus0288-0032,aus0288-0033,aus0288-0034,aus0288-0035,aus0288-0036,aus0288-0037,aus0288-0038,aus0288-0039,aus0288-0040,aus0288-0041,aus0288-0042,aus0288-0043,aus0288-0044,aus0288-0045,aus0288-0046,aus0288-0047,aus0288-0048,aus0288-0049,aus0288-0050,aus0288-0051,aus0288-0052,aus0288-0053,aus0288-0054,aus0288-0055,aus0288-0056,aus0288-0057,aus0288-0058,aus0288-0059
0,1987-05-22 23:08:32+00:00,193.9152356332025,183.9838501407146,181.37328339927427,180.66655659416372,186.9232773139402,183.97635089177334,190.70850983346452,193.21952995618724,197.38074851409166,196.48507238229112,193.2152873882917,194.731474118023,198.1383531769338,198.80261670371317,197.74671507024865,212.22149879885066,210.47332432351612,205.07417279063185,208.27244025906924,202.51082482900654,208.77059766027705,206.17739612735457,202.50846330501045,212.47518314645782,213.15996301381986,219.88267470114408,223.14836363595654,221.3783126310769,221.01321496020395,222.9540082280308,228.39500694894312,228.0129914937965,224.72201129740873,231.3464365152867,230.22873077950734,235.97606510089292,237.5723452281096,233.79069917646416,233.7175858650427,236.1651483691637,229.05769793976836,232.52883156071002,228.9867480347397,223.87353716942022,229.44435486006034,235.20095846503887,235.58718947921813,237.12082109457089,239.24966476994894,243.97968158215738,244.21195156445975,246.34087828380453,245.5198991155877,245.36307004860063,244.8480342134503,244.81124020978464,245.73207515814272,239.26526873894858,236.54029190126641,238.93374795436495
1,1987-05-29 23:14:53+00:00,192.31063117247214,187.99854171452316,180.32571047775767,183.13301776431993,186.64962077150253,188.4722824482981,195.7127388906566,195.1086443257363,191.59424591781882,197.97949164628702,200.20552768522313,203.84708365388903,202.19658691342417,203.22506719209005,211.66586921281296,213.10708823623926,217.49151853489485,215.87468697900425,214.6828860219256,209.05003784926043,212.73682930892673,213.71777122701974,216.44584091475676,221.1815191038931,224.3519070889657,227.5431312530646,226.82815802231406,227.70899396970523,230.44320359992298,222.92559999647602,227.43738478112778,232.02497539739568,233.91819984853194,236.57516249824118,242.49504423735075,244.3257732211733,243.71966712175413,239.48190708818706,241.45698326855504,237.70838062210467,237.35642247560713,234.80116312705607,233.89461305284505,233.72377586913623,237.96654216340175,237.13288904548028,244.77686819762368,245.52937771813714,250.81208756676594,249.24293947475203,247.66000920934195,253.25139661751243,252.33895301016955,250.76089442787298,256.1646225603487,249.08697182679975,247.99731844411744,243.3563491842354,243.92361355216934,244.3811247532111
2,1987-09-02 23:17:14+00:00,196.429149960218,189.24476145437657,182.38180377861397,186.36931028236694,190.81898847225574,186.38941832136118,194.65496771095962,196.99202290128423,194.2606105538045,194.6771906302026,199.4860871847177,196.1990207364131,197.52694721679603,206.11957016968339,209.2806376496606,214.20123352990936,212.61638838554262,216.94730051939703,215.56292320147662,215.27675200292254,211.96808651723543,214.48430198732854,218.57073167030927,216.1212203095351,226.13836035430205,222.00264870196958,224.29038306210873,227.83112798276176,226.73530745262786,230.60163311169939,223.05056269620516,231.34034859338558,226.42670041788153,230.84740142032388,234.10894908665435,240.0533454919805,239.98260003180056,236.08780586815715,238.24189208713562,232.5428365426482,229.22524704519773,230.23081980146867,231.93303347636228,231.90711787025018,235.49709759691922,241.29574283557253,236.37572186879498,235.3762972492932,240.91290136881364,243.6188166789981,236.89901725855265,247.40577236216075,243.63190800943855,246.0221988077099,250.27193859241737,250.1395480121587,239.25956266853007,238.58689773884385,237.78680403425233,240.53493625596371
3,1987-09-18 23:17:38+00:00,210.17542867207644,206.89093643562887,207.3475125868353,215.84389657819327,207.39847899333444,205.61689967518194,204.4316837244394,211.5782319568895,213.22093823452113,213.05531691031894,213.12432179527582,214.3619881359883,215.3780650250653,218.23724673578772,225.83828419549954,231.20303195434713,225.2042964171678,225.57412935212167,224.91104494340354,229.8433670343271,223.56254677576405,228.73405994208517,233.50565651964197,235.81297764764452,236.75686173253817,237.7084180617508,235.79994316348908,233.15342436261236,237.15656722474984,239.53228919333387,239.7574775503862,246.91453230885406,247.52120241581144,256.00373639345656,253.59520606730482,256.4711825879436,251.94826548480717,248.31209791562847,247.1564362308699,246.64844009215474,240.4552584558347,240.86559385649326,242.88842628172705,246.1978050180652,249.77761802718,252.85422582130425,248.2234207054889,241.22257756742604,245.78425425023298,251.0033575733,245.51118756331752,257.6462375441837,255.74956256617352,258.3328047408363,257.2710198206585,254.23580788171805,253.9025165923407,247.86985075651742,247.20151058916395,247.66834060111236
4,1987-09-27 23:11:39+00:00,,211.8016767504418,212.7315571501257,219.49879483584306,226.8248015741804,219.0507335257838,215.43217494106784,223.53399819663576,227.079902691875,227.32502198544938,226.95144684328818,226.09968256649444,223.4176253852371,228.09909386191723,235.86976885797233,236.59149619677953,232.53324326871993,232.05532016334303,234.43555159695907,233.72574442727517,233.49951871263693,243.788608219145,245.69960885642382,243.72308501544586,247.79409824836625,249.87120006760546,247.9558655709524,243.6187032285909,250.1326959004526,245.62916346511474,250.92126331708673,250.159277078113,252.0179322391382,254.53583388757954,257.4176848273452,251.7503588621135,259.9910610311829,257.8996375757498,256.61301680627474,248.21375276242068,253.29170766986425,250.68190064247983,250.14105556677,253.9006247497453,252.5380881498421,251.6083513794363,258.11029275883584,251.63390337403376,249.77470474190204,253.66303443352416,252.4791296330339,262.14279011317313,268.7397157635548,265.3684604521775,264.0913135440767,263.16110522195515,260.1483852580714,254.7897107104239,255.24560503074346,256.37231904812376
5,1987-10-04 23:17:58+00:00,193.87528281716888,196.73197807699603,194.56742387087667,204.7863637031133,206.2434890865634,199.9440383739523,199.41949522072204,208.63336241425102,204.97959174724377,204.80193453591932,209.60941237281997,209.50947024163503,211.4194353198754,211.48402877559465,218.50637574854747,228.32104552479456,228.3272651486261,229.58979821317575,232.24549407142482,226.61232534975017,229.32735298486926,233.3198997207673,234.53723678796524,229.7302854605667,235.82850671811747,229.42603960468898,229.73979130049656,234.73161476833494,235.59161127962645,235.55597693394552,233.75243778065285,238.5329165361328,243.04241769991654,237.04949934112673,241.66824462868271,241.95116763487303,243.52846609191005,246.4870803608382,250.05768776538977,244.07589740419922,241.29164688451556,241.57131856930846,241.0649537412678,239.88203753397192,244.4256812655819,246.00542946132728,245.78253025229378,244.8858955462233,252.21050785308955,248.3086532280712,251.7296950708707,254.5391772887855,255.41530804449766,254.23042454586786,255.2385436440278,251.26231035348536,247.0400057342394,246.12485941358193,247.5417217085885,248.99603927854253
6,1987-10-20 23:18:15+00:00,197.54933620378145,193.8502412795249,203.2182803134765,206.09152374718946,201.32415988723358,191.30254894430618,196.39412147455982,205.94116374827095,201.17667871454972,201.6446429905595,202.70960236448536,207.9912321798068,211.25392170421216,209.72904989985074,222.60202750689336,230.2997045550752,219.7669742358632,219.46804061627572,223.39522665000825,226.53518084358296,216.4553028352826,216.64494396059132,230.88272509183983,230.92962585604724,229.9101377479681,227.33633619134167,233.58824904893592,224.21021492826205,224.00183619992146,221.8781633144632,232.92572194148394,231.48822279532288,234.95893439931032,237.35310820373041,237.89481687706012,244.8810254484897,235.79282084885094,239.19769941836068,240.4489844084287,231.0728363750093,234.7865084803454,234.9141638105238,223.03738722518347,226.5285757129105,233.04636001035053,236.15607772067168,231.15130356574852,233.61899251369238,237.86895567967062,236.0583889531611,236.77540318119966,244.56424042124794,251.50251354686964,244.84501620527533,239.12875208495868,242.45477828076216,239.0438076298398,236.24339001516776,232.05725495568623,231.50314777136825
7,1987-10-29 23:12:13+00:00,216.5641841924063,204.0014324061004,211.03313432721544,213.3468797980045,218.53748945647789,209.50709244952674,212.01603063451608,227.61209865302447,216.9966699577235,221.69074983070539,219.24215918641943,226.48182230402836,225.16001038383308,223.2105013452188,233.15186516755043,253.95998929741302,235.00394135633695,229.61702266543787,235.9745822231854,244.60769105674095,235.5041442176195,231.82755833854637,234.14509058381068,246.41584196971723,234.8200719700448,230.99682723027985,242.66499772796584,240.33975819739635,229.75252156271029,236.30809089861214,250.7525894693344,246.47951452878388,236.69396125522445,246.79508571449196,244.94402944847434,258.9291172307518,244.79217568254052,256.1233904245141,254.86579772968736,243.9287114816266,242.2818986878071,249.51465052834826,237.56386527849935,249.42057566348498,243.65732062662158,247.16802480411664,252.35162680213824,257.08075976231305,251.96047649620985,247.11784611380074,253.75299843605222,254.96677808810145,259.0484722292523,256.17491390421407,253.46279465795385,252.822306742582,249.4900639205976,242.17429867991694,234.53403854576746,241.72366407918585
8,1987-11-14 23:12:35+00:00,224.2597061065901,206.80301019329346,214.14382049515277,217.82433873574814,217.34602919564333,212.34817215341042,206.96456016350106,227.5083202487053,216.67689300741466,215.5910300641487,216.77351982462434,223.33660852251163,225.1041310521583,221.20838929294976,228.2766882499148,248.64865547470228,238.37120862655726,229.6590915381296,236.41007639557662,241.3547448897942,231.45333349387585,226.20130248740153,232.1184975726293,239.60040344254534,237.39965601355118,231.11822760864447,247.58808309091228,248.2051644827914,232.77615808065596,238.38051065063206,246.9022323074957,242.06365052828576,233.43246004324592,247.72360368556815,244.2616326051924,251.09070490136614,248.65035361410992,246.78142379149315,252.78336970775044,250.84333407926556,243.31982358771756,244.03973352783163,236.471832597235,242.48971597872915,237.50503684429253,240.72251918354854,248.24382491374186,243.06565994232466,246.93060677467702,237.86762854702687,249.27805053100298,247.09074906996537,255.56503209598634,247.76399189713493,248.03272621410883,245.2220016299899,245.82921985140098,237.14471702221022,235.6384733295136,239.65109413818016
9,1987-11-21 23:18:53+00:00,202.83352840882978,199.02675854587747,210.39881126621876,217.12026963512176,219.03300931260947,210.24803222035646,216.5876004684198,227.16591168499966,213.5420766016645,220.18387102545583,216.43067581422278,226.92782523209786,224.88706169973142,223.4397614173328,238.86750039823048,248.38218580924263,241.4839738542879,234.09729132136553,245.88032096299804,240.5356596873304,233.75422575327661,232.26021244343121,240.14423038236833,241.2386782611305,243.05188092176698,241.44220017820015,248.42672688555663,248.10200996736563,243.48093148815735,236.77449660540717,244.44999373707057,241.54377008204557,239.81113475425065,242.6796038412924,250.73848740459312,249.91059594963042,251.5930780791686,259.8330661426782,255.90494782763727,248.27490729538889,243.85656538211578,242.8536307530624,241.43815183966998,241.6717910681547,248.11468213999729,249.02572802646426,254.28252668006755,253.72290691272084,254.11283380160347,255.1397107030353,256.18153637575244,257.36435295255416,260.44302297711994,258.202223428828,268.17733604705796,261.77188330209765,259.93473578502864,249.85681171190572,249.82152884308752,248.64703863662652
