,dates,mex0552-0000,mex0552-0001,mex0552-0002,mex0552-0003,mex0552-0004,mex0552-0005,mex0552-0006,mex0552-0007,mex0552-0008,mex0552-0009,mex0552-0010,mex0552-0011,mex0552-0012,mex0552-0013,mex0552-0014,mex0552-0015,mex0552-0016,mex0552-0017,mex0552-0018,mex0552-0019,mex0552-0020,mex0552-0021,mex0552-0022,mex0552-0023,mex0552-0024,mex0552-0025,mex0552-0026,mex0552-0027,mex0552-0028,mex0552-0029,mex0552-0030,mex0552-0031,mex0552-0032,mex0552-0033,mex0552-0034,mex0552-0035,mex0552-0036,mex0552-0037,mex0552-0038,mex0552-0039,mex0552-0040,mex0552-0041,mex0552-0042,mex0552-0043,mex0552-0044,mex0552-0045,mex0552-0046,mex0552-0047,mex0552-0048,mex0552-0049,mex0552-0050,mex0552-0051,mex0552-0052,mex0552-0053,mex0552-0054,mex0552-0055,mex0552-0056,mex0552-0057,mex0552-0058,mex0552-0059,mex0552-0060
0,1984-05-08 17:38:22+00:00,213.87578643322803,211.94435883724205,194.90493138964538,189.29660724015162,189.16237907495807,198.1482907748883,203.22545855685055,208.81358564184364,209.23511233552557,213.87527789874272,211.4331857940284,210.74601548923889,220.04727376062982,207.86497339626004,211.36804963286508,221.2053512198635,222.20656678228764,220.78296743938313,230.34288402569297,,220.3992204730188,207.2176541531175,207.7240306423959,202.38312063304392,193.86843732374356,190.94888729280606,196.0145186640237,196.24530727595763,189.3568798337355,181.54503028043425,169.433154562328,172.65210158618632,207.2370665717733,209.3087554864455,200.08705505139937,195.67002374126375,191.16546087146614,185.63493406871768,182.28028507229573,179.07416986794735,179.6608047158449,185.41573003543638,181.06905849177116,180.70081484661176,182.38274173967577,188.79151280118913,195.33670818857922,212.4398183531911,218.58506159862543,199.77535982951366,202.0142621125378,205.15773556633405,198.53513163515413,190.90416429583595,196.37016474471542,199.05412541963227,185.99816846418926,173.35299744233305,172.51215664924536,182.9419534604588,191.49650867431816
1,1984-10-22 17:47:12+00:00,201.30702802192596,196.16171560062386,202.74078030850666,202.39303610093435,202.15534546434571,203.32726789849028,204.63415050859146,206.8871429236662,203.94051124422288,205.08981792423666,205.43767748326533,209.2517910170559,206.00505848350682,209.38275541851937,207.79112438241685,204.37723544754888,208.52629591835446,205.7654426462401,204.46619029426157,209.7418544656424,203.65241243150606,204.0218446647086,197.01238046726905,192.86695705647642,192.1528084514274,192.11324731960738,196.9098653364745,192.4122124377502,192.2551203967581,191.000021255748,185.39622261072228,182.40155605196554,195.52235982854495,195.5576981780022,188.73208432666976,190.04916368402553,195.74958019411503,186.12313841477177,181.69498910420452,183.34432648115543,182.3165742411558,180.2875803620434,178.49034098344632,183.72834087495818,187.48616497217637,186.87775509978175,187.23469303064087,189.5486608194341,197.9859465501023,192.412903236324,192.5868691921099,192.46747768979984,192.32547472223968,186.00442443466267,191.99567020441222,187.03738069494324,175.62241282580422,167.4401117207162,178.64076922478,188.96100255919072,194.1862861791507
2,1984-12-18 17:41:06+00:00,198.62982321395523,203.13724985461187,200.2210429019521,199.86412198531065,195.06138404257058,200.05576295195533,205.8969850494965,201.8636267185459,203.06478754475705,204.01471989164477,202.75182465621157,198.65501903462385,206.95615360179798,201.16384385923072,206.10437851985003,205.33911357605845,205.47927173629338,204.10058960221326,203.39001120004585,208.0085003097426,207.0806662634867,202.63942552443487,200.19619890427987,190.20755654781394,182.5211879537563,180.35580562546343,187.90304990515364,188.858425897039,187.81727525876616,188.44521607901598,175.29595173252116,166.1068616734874,194.4431198197344,197.16279521291366,191.52741950333274,184.40423856505575,182.5191909767445,179.4861350675766,175.7491752284904,173.22990386323394,172.8695819995676,173.5456940644571,176.34484098947294,176.3724580106599,175.1972837174108,181.25816807607413,182.41354116456498,195.29324292364308,199.22580994935691,191.5601988164792,188.4994650797259,187.972110296191,187.77915922531946,184.28114692678898,188.29643673929112,192.64540894165947,178.36705056388882,170.3096489209998,172.67424688317118,179.7927252723394,186.8204869265292
3,1985-01-03 17:41:15+00:00,204.4079449063648,205.50923551553834,197.04880918478895,193.90627117188274,192.42977683679706,192.8160534956956,195.64598219416018,204.90337246094305,211.2967160633185,208.91912586590453,204.81869112731763,203.91718159892903,209.16427234750265,210.05829022653143,206.9844723436464,204.2606705153273,201.85261672802486,202.6996811050474,197.8800702818087,203.6990373107524,197.21436867156334,194.18495333495153,202.8624771873186,194.9408273423168,189.3815130994314,183.9292335601082,191.76486427161444,194.44979132544154,185.959540659956,183.96418335689927,171.44789703592863,168.62287565055726,202.64950384023825,191.4327221593479,184.66236698214414,189.49535969947706,188.80609747750964,187.61063626071416,183.34095824306272,179.23795498094026,182.26629756996368,179.42043746882146,176.50787713175708,174.8195135978401,175.96563484462897,179.10122308989727,179.96391503409782,189.49655997027438,192.19494785599738,190.14607390102552,193.6595250601921,194.48765974871455,191.62601598266895,186.6663059648911,194.7991653262812,195.6682175883383,182.82556194034862,171.0808577540392,170.8596874760685,178.81042282554506,186.7294980563946
4,1985-01-19 17:41:20+00:00,190.64556921730284,186.693029956315,185.03124353092417,184.85198952398812,178.54652924791634,182.9542399914852,188.16470569762927,192.01868369971106,193.23623228993762,192.7187468806501,196.19237809840524,196.93564259126882,202.12652023745997,189.28966468344777,195.14946269423874,193.47968955705045,198.43717322413283,195.52023713745223,194.35601630297896,196.0481738826027,187.4862473324946,185.60513306243408,178.435958559272,175.76504847299557,177.30109952063972,180.34339354772925,183.39138443241794,179.96999750152483,177.79764867370858,170.74700685202174,157.32561707216246,155.25805479084588,182.5228641533509,180.9065231366103,173.76238549048577,171.2924833704382,169.58854816912546,166.19783314859617,171.29039610805896,169.78822570062601,164.97942678186362,164.06561162244662,164.77561956990394,162.470516777586,164.19704231482808,165.57161218172013,167.69459574161002,184.12151627554755,179.10752985905913,174.43004293968445,174.54603074448002,173.3966963017923,174.34363474893195,182.55042119610866,187.85924636678797,186.8049838289365,169.5451493972494,158.79063087296544,157.34504022905628,165.58358957515756,180.86443398829542
5,1985-08-15 17:40:38+00:00,207.8515272466623,207.4028466569796,196.05192108925812,195.05432685060202,196.56757504950758,205.42891245505226,204.64373898900442,205.47029970443063,208.79997571176665,211.8238229007104,209.9539151783646,213.49059599100872,205.8249865225046,216.78864581877082,225.35843992174208,208.16907531888046,206.93258339710025,201.08257494700328,198.60348173716014,197.91365368855486,197.96752803105545,191.81207229622748,196.2131160548163,198.63367859264477,197.25407500705458,196.56200801590785,196.37306984850736,197.11169791509218,189.61735560816564,187.1141547794991,178.87723484270552,174.766664369919,201.68933597128455,192.71856949923276,183.23697347145068,186.1754769380099,194.4630137593547,186.44957877652297,181.13773981002197,178.15688961984245,180.05785990182144,177.6039833657786,178.75592682153265,181.89554614986062,179.9662424586532,180.48253421505214,185.02863329174411,187.97676485162134,193.0199819098547,187.65522780126543,196.04191014636586,194.230085007203,194.16248075227494,186.74065499755002,193.75398848595196,197.10063563106522,182.45708139650338,170.41770536662673,172.18833880082877,183.60202168823753,187.9017513495825
6,1985-10-02 17:40:05+00:00,199.22707714829565,196.33837716310518,185.02025595242617,198.655047135076,205.2284424295172,212.1843822526856,216.6478506263053,218.82428431294628,210.4921581070907,209.56642331245533,211.04822986509086,210.9254825994996,208.84463900696568,219.7241369339073,219.98533206714674,213.30624591789757,205.04038283698978,211.6776046034086,209.80818901337753,216.5247312856546,208.44742491932885,210.54986786559138,204.61065674639988,197.08281964166616,192.32896462141446,194.35758797452783,196.64789666384888,189.0566095609364,186.8487897448871,187.85113293980135,183.82179711513524,184.20523405047547,202.78015789243125,199.85525692758972,192.4279575220931,191.08181115504257,188.6470037513773,178.9192399980278,172.61816665511398,171.8197230992787,175.13238492159132,173.2761570023099,168.9816653549267,178.20646594212158,190.87474453753885,191.39900626416062,191.83380066432736,195.97355949531953,194.06185349998498,187.96363853461506,188.28070141324207,185.63167298039477,185.44450566789283,187.91431464648375,188.9752492115842,192.74325487679505,177.71590616395,163.21404335259143,166.48648965552127,183.8561052558045,188.7106586368947
7,1985-10-18 17:39:54+00:00,201.23329051639902,207.03776488260212,207.15096094594435,203.3858645397518,209.01698984069102,213.83054638935786,218.25121863527323,216.5897540732378,206.16124659428965,210.25998338462594,208.52572918263306,210.35529718527746,206.76109307170196,223.47590345354803,229.79463511348533,216.69387922334292,214.5772201886812,212.1482243563355,206.71391962674184,210.48369815330835,209.1711672436995,204.86156967723937,196.94954340845516,193.64248392789233,193.65001170040844,191.28777701409524,197.99901441240416,201.2951512390493,198.16704875744736,197.8172508369357,185.50139498329455,188.21865215344465,204.64153489671327,205.34689569858514,190.1908214824655,190.10254541286574,191.86058480677806,182.99040132045118,183.9753446779297,172.06133840232144,175.95299838245123,186.30880730049907,184.38793378924535,184.712375958804,188.44030578839678,192.64897377932567,192.07270181980567,201.28819240970788,198.74955759461778,192.74080404940298,195.45248654901596,191.6205594456956,191.5685480047186,191.6399933173365,193.1532498275754,194.96026462817207,187.54350703517855,179.13723874023452,184.21087798810723,189.8853610161029,194.16083929406952
8,1985-11-03 17:39:41+00:00,202.83318443156233,201.6082291693195,207.2598561151034,207.10320442445828,213.44342957450482,214.6893594324729,218.1306255309499,219.94465564215568,210.10244270409098,208.1707003394114,208.92282368804774,213.27145454265505,206.0410570958567,219.90994799690196,222.8086859911948,219.0224702759287,214.23298746377677,208.96112088408373,205.09608978224045,207.7623937800473,204.56029949820768,201.3758485753625,195.8492958780216,188.44668031279684,189.45858008742204,190.11689394191487,189.36609681894387,190.05158138000223,197.20153732503022,192.64554130011948,182.63463897296117,181.69036194273053,199.9315208823589,198.70082020450815,187.91528545324033,192.61042730500895,193.64733799971276,186.0129683385087,179.55097450256594,179.9933598696268,175.43373201211355,176.39513502773053,180.64560263658487,188.2355749438425,192.47136636135593,195.8814397524879,188.94376258845185,198.12799838683355,200.1915447588434,196.549976678961,191.45525854888155,186.31118585844726,187.4608654736643,190.8859213414314,193.50441249765444,192.79517670009267,175.84560550231518,168.17619796301673,173.73805204434223,187.94147261744305,189.77826449191411
9,1985-11-19 17:39:26+00:00,204.80012682725808,203.26756380989704,202.60438007411733,209.01846467593435,208.77497759218826,209.22171704142724,216.48477384788174,214.80583734477932,207.9804462589786,207.72125149512422,207.49782452687273,218.28687711354732,212.06805730822109,220.72816966052983,220.92299653071095,208.59298920087556,207.49353844169386,205.191049260805,202.14506305966268,206.60548022463902,199.67762635125337,193.80620293513465,194.4962044772677,184.05400552142476,187.16813634744764,198.1357492233037,198.79593198617914,195.32462294597923,189.37711644219632,186.96815695004904,183.6225254953854,174.52859208153384,202.59779134048347,194.32379200424901,182.0030163086645,180.93357844348188,181.4909255726861,176.1217007620693,172.5334063969745,180.8229567579258,181.14306905372493,177.31485045343464,177.5120373276667,177.7186480444447,183.82269271783926,185.0322101534157,185.22870468151277,195.09306689424812,194.8943563731497,187.63514645385632,189.0440931817783,186.10870123229796,183.54989528699133,185.99763931313743,197.07587500540245,194.4463456146618,181.7610210396252,168.6438475716794,168.39592600275108,178.05911233758854,184.12508791390636
