,dates,mex0124-0000,mex0124-0001,mex0124-0002,mex0124-0003,mex0124-0004,mex0124-0005,mex0124-0006,mex0124-0007,mex0124-0008,mex0124-0009,mex0124-0010,mex0124-0011,mex0124-0012,mex0124-0013,mex0124-0014,mex0124-0015,mex0124-0016,mex0124-0017,mex0124-0018,mex0124-0019,mex0124-0020,mex0124-0021,mex0124-0022,mex0124-0023,mex0124-0024,mex0124-0025,mex0124-0026,mex0124-0027,mex0124-0028,mex0124-0029,mex0124-0030,mex0124-0031,mex0124-0032,mex0124-0033,mex0124-0034,mex0124-0035,mex0124-0036,mex0124-0037,mex0124-0038,mex0124-0039,mex0124-0040,mex0124-0041,mex0124-0042,mex0124-0043,mex0124-0044,mex0124-0045,mex0124-0046,mex0124-0047,mex0124-0048,mex0124-0049,mex0124-0050,mex0124-0051,mex0124-0052,mex0124-0053,mex0124-0054,mex0124-0055,mex0124-0056,mex0124-0057,mex0124-0058,mex0124-0059,mex0124-0060,mex0124-0061,mex0124-0062,mex0124-0063,mex0124-0064,mex0124-0065,mex0124-0066,mex0124-0067,mex0124-0068,mex0124-0069,mex0124-0070,mex0124-0071,mex0124-0072,mex0124-0073,mex0124-0074,mex0124-0075,mex0124-0076,mex0124-0077,mex0124-0078,mex0124-0079,mex0124-0080,mex0124-0081,mex0124-0082,mex0124-0083,mex0124-0084,mex0124-0085,mex0124-0086,mex0124-0087,mex0124-0088,mex0124-0089,mex0124-0090,mex0124-0091,mex0124-0092,mex0124-0093,mex0124-0094,mex0124-0095,mex0124-0096,mex0124-0097,mex0124-0098,mex0124-0099,mex0124-0100,mex0124-0101,mex0124-0102,mex0124-0103,mex0124-0104,mex0124-0105,mex0124-0106,mex0124-0107,mex0124-0108,mex0124-0109,mex0124-0110,mex0124-0111,mex0124-0112,mex0124-0113,mex0124-0114,mex0124-0115,mex0124-0116,mex0124-0117,mex0124-0118,mex0124-0119,mex0124-0120,mex0124-0121,mex0124-0122,mex0124-0123,mex0124-0124,mex0124-0125,mex0124-0126,mex0124-0127,mex0124-0128,mex0124-0129,mex0124-0130,mex0124-0131,mex0124-0132,mex0124-0133,mex0124-0134,mex0124-0135,mex0124-0136,mex0124-0137,mex0124-0138,mex0124-0139,mex0124-0140,mex0124-0141,mex0124-0142,mex0124-0143,mex0124-0144,mex0124-0145,mex0124-0146,mex0124-0147,mex0124-0148,mex0124-0149,mex0124-0150,mex0124-0151,mex0124-0152,mex0124-0153,mex0124-0154,mex0124-0155,mex0124-0156,mex0124-0157,mex0124-0158,mex0124-0159,mex0124-0160,mex0124-0161,mex0124-0162,mex0124-0163,mex0124-0164,mex0124-0165,mex0124-0166,mex0124-0167,mex0124-0168,mex0124-0169,mex0124-0170,mex0124-0171,mex0124-0172,mex0124-0173
0,1984-12-23 16:24:48+00:00,275.9760227032133,273.4079751160304,280.77642519544884,276.9096194537867,276.2900966037498,281.91738315195505,280.7992639311807,285.2087436243812,274.9341426412652,277.786451964448,268.33165116986396,269.8556494923446,259.6723841450492,253.70013311810095,251.1081238349929,246.7091749497451,246.6842416958154,246.06941307788492,249.54303655010256,252.36146998260733,241.38444981401852,243.8797366807889,246.4560271057695,,240.78223757216193,235.4340823196834,226.93879242105433,,228.04697295928244,233.22753334131343,234.34557282685637,226.60289364762332,,220.38749121381105,226.05522191396994,227.17566301116722,224.7857403935484,229.09771371639917,214.24481521677097,216.45229608405498,213.37102712420239,223.19631254826425,,215.88217105108134,,223.5016304989895,214.6830053560671,208.06319465085423,218.61254805966246,218.40656869569517,214.3409474987017,209.61849147887304,201.84671953330502,205.1024784959224,205.53458437409532,201.84601867371612,,217.18206260670502,213.23981667557302,222.48728436763489,211.1462598174582,215.7425726326044,207.20953703753472,206.57363048608778,206.9814043966433,,,216.9660897202921,,214.52295798331446,195.1470606685274,,194.46748057393359,,,,199.79769566065897,206.61194446221054,203.8387218016463,204.20015377614268,,,215.54343086470698,214.27095777274155,,219.9860399142123,,202.8201576959201,,,,191.9031382142377,,195.24414530852948,186.04046141471974,178.84635747735828,,177.2200677931635,196.34436395884393,199.8127389405276,195.88200697767334,198.36607585171387,207.89345714020334,,203.84751865949283,,,210.65532389135012,207.38215013603502,,202.98169833699728,,221.55106939592838,,216.26918457985283,219.926286503148,212.1202240220817,220.33074642822848,216.41605869774384,210.0437965268711,201.06548156550514,220.78361952003718,224.87872195776643,213.01621162128401,213.87165124886536,218.78883693637937,216.10635508550615,202.58511818130216,,,,204.5761013330797,205.00285644463835,216.6250880787156,215.95154269503337,222.84277207466437,232.78879388464097,234.56291343550532,238.22100295972368,240.64861049328815,237.32472210983153,236.9673348325686,232.90613838479646,233.4109098883699,236.17246478127538,234.099921200652,225.75341809698284,214.4119423165656,227.37022462302815,241.87517746253587,238.9326031760057,256.6985743632814,269.498594408034,,,,,,,,289.6341085784103,291.44529386987756,298.95079079147285,293.3209351591529,293.70784486438225,298.5824747786308,,,,,,,,265.2001464250317
1,1985-10-07 16:23:40+00:00,249.29776296964172,249.23046276267354,248.47535135852593,244.1272106974714,244.55513649983118,245.1058948813042,251.2987427542501,250.062339485294,240.96756967513053,239.55783806418447,247.48277456381845,239.3860357325598,240.42600020906337,234.15116624993055,240.3313414166093,228.69853953823372,217.42944306240557,209.8761247290663,227.37992059282175,224.994570404697,207.85600207963475,216.0430698092505,220.25711575280081,,204.81968701302674,208.82832272463133,187.32573479972336,188.65862210154825,222.23586112223592,220.0509098659009,211.2020846985473,192.41535508092045,190.937790669377,205.73784474320036,197.5793999305078,187.241697581115,191.33389942278106,203.91599857168876,184.86205482051452,183.86569836846667,196.90352184693853,188.07687776188587,185.30707397236688,188.15806511710053,181.81585488066094,193.79399026744437,189.62649174685603,187.0812807164265,187.9277846817075,190.86917609321767,182.93182866446702,176.07157499114362,178.45238222389696,174.8886138776617,178.82082464247114,172.62945587731718,,184.68511258719332,192.79813979829316,184.55805615663962,171.16870743213542,188.12051547600694,178.97351478311813,169.36032711245943,174.58428847960906,,184.41737439353102,189.04300219510694,,179.3632089886635,180.3516582231964,161.72609644127027,159.19167167047436,162.28462041717788,,,161.8878278515512,177.33869345904523,181.83890305033125,174.30768199483097,167.39893500014892,171.45543226561023,179.58584825450555,182.12069805262922,,180.13237698655428,178.22137103788765,171.7957835982555,,,158.3005093972383,160.43398219538597,,158.7386668712108,161.8388857648531,160.88218063585185,158.6606621795905,160.11562892621203,161.44493336184215,165.40083451537015,169.83157268070744,170.39567425263112,168.25283130064255,,164.7063362033076,,,173.01536569845882,171.56314774873556,174.38938051481068,177.07553904003356,182.22881745322871,187.9262929331183,177.56633941452762,185.90996983895292,182.46338180115123,180.29107912476366,186.11994147983916,192.61212742666473,187.42302119582007,183.97399924295723,187.99038462444705,187.71943554720485,181.13916817358958,183.31669042816148,189.67360204483128,181.1479004133096,167.75431623754136,167.19573832859976,,,171.18859099089622,179.1708317230239,184.79837098387452,192.29886579217435,194.70238141356663,200.3747448112544,213.00004258028156,207.26133001310345,203.10456079792056,206.0813188622683,213.96701211125088,203.4462072634104,209.3985023564553,221.96040807408596,218.6570745611118,210.22470961243494,203.634905313795,223.52787370715183,235.36931275078499,,244.91991571320446,247.69142084861946,250.49089928648368,,,,,,,250.11385370196305,257.0392637410123,260.4907254645434,262.46508562772794,258.7311280313592,261.9645025823027,260.0229894041506,259.3619900950905,,249.10689240038442,,243.7359986095837,247.53005346736347,252.40993703828642
2,1986-01-27 16:21:44+00:00,276.31688141723134,276.93249555392674,278.6407136822072,271.04619092658504,277.3452468630952,281.02298840219623,281.02204253807366,278.3439291703547,273.69727763224716,268.2742996578453,276.00760726715873,266.54689696440624,267.34305050323184,257.46482720968095,249.6661370187547,250.08242605660115,252.88912434214757,242.73372764446498,241.57611657694144,242.44838490208912,248.7726387461467,248.19607797321618,245.34945899492567,245.55633549696572,238.37521532284026,240.8917026079662,228.85358006403345,228.52795487655843,227.56967637134258,224.7665213437299,234.380399639806,230.04784517191558,223.34734724868946,225.52727947973742,216.0565805262695,237.5603985307817,233.45542130432153,229.03335487659345,226.18730498863988,221.404495185276,221.5457803846968,223.47192792783602,217.75821125243527,217.37187655597808,218.25257386738417,216.08717018550374,217.80188122224342,217.36411494401503,205.00352095411444,217.74498119631951,204.1009081346518,218.7019292992075,210.38663049171768,206.52200355866316,209.77469443000035,207.0339479170586,215.45054918552756,216.48703030704223,226.29186137869993,217.51846943795954,219.36792591282057,205.41332010738557,207.95659104158807,207.19048124364747,202.40589826622568,208.54348135271837,216.42560341305742,224.64520675614654,219.19541687380047,216.30854860781244,211.4670733020262,199.19872810297784,206.31622817183393,197.88321985999906,194.67816907956507,200.49955701265333,193.4388751802545,199.3217201117164,194.0150161059527,204.07083028934127,202.4743548073946,202.66776260153094,210.56881434577076,211.53405491604013,218.8484889501205,228.65028369641496,212.4085455901661,212.4335921526485,207.3942283018829,200.99585296608342,189.97254880032352,191.29819174447613,193.60523239459093,178.07008479802005,191.62032457054838,184.4402851893359,188.02600447610916,187.8955014023507,188.4247646688707,198.06858804770525,187.2274948816925,195.3367056459805,197.23321842961982,208.66594822997627,209.20091552941017,213.0283045199007,213.80063812270174,206.9830071347966,216.963049475885,206.68588820154156,209.64775923247163,214.6876933264486,210.32658904436266,215.8619056761545,208.62327102682474,218.47995462861573,208.56792865114159,218.1295446399752,210.67558254805158,212.28449200883276,213.82090955727426,199.77598122246508,213.70773586350424,211.99101469360244,215.56485816765712,222.7353443475521,206.47915512837164,215.04705264531742,206.10952860265184,210.57348463840265,198.19850739299517,207.56832677979713,209.7920776006524,219.3027303898548,218.64101582504156,217.00867922552274,225.66346194183728,236.58215572101045,230.72334768766316,234.35811134499085,234.63180423220604,244.57879720407902,250.62453326013986,253.08240257190675,255.36518455670324,258.86076382997413,259.71704700882333,256.28134203922446,261.78434593049315,266.6594163745637,271.6160432437042,280.9340665522733,280.9161853372017,285.99289814324396,,,,290.0707984316312,287.09950277698476,288.61259372536006,287.685566625603,287.32839613129454,289.08276816117154,286.73342532591806,287.0235552320259,282.2803920924057,283.74167235496077,293.8354587263736,288.16716072452397,285.4947860889159,285.7370052737748,278.7053822299094,286.9404135068146,292.41892167801745
3,1986-03-16 16:20:40+00:00,271.4554354765256,274.00580164343376,274.0314640052211,277.67469007124896,272.27012426819465,278.6291918274713,279.6312252464582,278.55026662742387,280.83495797708315,273.8511124353339,275.03353476843563,270.59469503198557,259.4528993634412,249.06679335029787,255.12838473370442,252.6742087991614,259.18163358297625,254.93708154885343,250.10775032090123,247.59774981013308,249.0489747191354,251.8092387228475,247.4355604752255,245.77018883416255,253.738699158182,243.57678950042975,238.08290899322617,243.92630209222332,233.18801514741196,236.76644653565816,238.1920025041373,233.0631019610903,228.608118824965,221.53948051743754,223.9071789522876,229.44335608548528,225.0617581140586,221.68931465796015,222.98386028617068,228.1020145554406,229.37317616952714,222.90843373087077,226.9884598623519,224.7971409021468,220.18302676659832,219.90727838379695,224.60883721215572,218.19754450864139,221.4189945764762,213.57146111939863,211.67668147115612,215.66568354208118,202.48891711172254,202.65465312397723,202.63718231941874,214.76343008350716,220.34383220848053,222.32914292729828,231.939139318797,221.7063080273076,217.89547915669505,218.72779082358372,216.60917896909606,205.92025371504184,208.9323127769172,213.95097762585172,216.95233554382853,212.8194998935574,213.96115705266604,208.36563336194587,206.47717072216534,210.46810484140028,208.95491360398387,206.48793733407933,207.69248868443242,201.5676245606016,208.24078700865945,207.01423298498486,201.4813903937839,208.69096703125268,212.54632731969383,214.65703456735972,212.45743497366908,215.54132711232143,221.37452033474617,209.786415001652,218.22799958079997,204.3642324090177,207.49050920228729,207.45494597569228,197.25747562523276,202.79562782902005,197.8681663549151,192.76850909000672,194.9640813625408,195.18799085186802,194.47694615784968,193.67366193420784,198.12136201323457,195.5315667400179,199.18355560262262,199.30824342170024,200.30074078205223,202.73242879952244,208.56663507145458,208.6199722523314,202.61425686227903,207.62202089147962,209.22751759660753,216.8018819820923,217.4213333665545,219.68523911780503,220.09512589104855,214.65193612465904,219.2563932282814,214.3325894555734,216.30742134088865,217.0924487701213,217.0471653808684,219.34773503675095,217.09609268327307,218.38964447525984,217.15005489985276,219.32283665662573,224.56983143337084,217.20520759968414,216.71865905614175,211.83173343124466,213.15551027066945,220.59212211332112,211.7653792121126,218.52741412757211,222.318331641346,226.96696003861473,228.42714811373577,223.78918537462766,232.9167099232639,234.5123550880411,233.60429995265608,234.74459893475807,231.2976036097499,236.24837425869276,237.1482115197452,237.26689146816426,251.61614249427632,258.45786314487736,257.75304887823444,256.73077606811785,261.77876130023077,271.63748981596837,280.97617207055225,281.79194955902045,286.0235478270861,287.48480351245325,289.29403014195333,290.26386539027476,289.84050134808354,293.4905308530638,288.6049110964889,290.9750703931226,292.2488586102111,290.2629875579346,294.20157358322604,293.14784472319707,287.256394892492,293.09631413305146,298.6118115423411,297.55735612359354,293.61286358981476,291.96249548146545,286.3444058714143,293.60149807381447,292.19366608177324,285.0599044931579
4,1986-04-17 16:20:00+00:00,267.5501395296013,263.8088483505787,265.3254844735128,263.505412853655,264.06745703934257,272.9316941899242,267.2341189896872,266.3234352934066,265.069463145087,276.2061144995551,266.61983756361235,260.46200213219953,256.5415388114542,251.35882468593633,249.04258840637516,246.01360292324637,245.4465464017791,243.34406941397455,243.04429706480283,241.01700556203048,245.56242066370453,238.9129081497438,239.41437221376248,241.4038642454809,232.464713825196,236.7745622134991,231.97318646583855,226.77634702276586,225.9841683051169,227.47173294586526,226.90408002691385,226.6173195526144,213.35274192024292,220.08518707963884,212.21755216047345,216.23383251408916,215.07909823970473,211.10633937658798,210.548838545161,209.9465474613916,215.58839049021537,222.2042994146925,219.5654180684583,220.27016137545695,209.87663664434874,218.84184178919855,216.14673137796126,216.2399216446583,211.53414042644994,203.28697320741566,201.35656086723313,205.0655077369899,196.76486776134504,198.7319270885385,194.91142438397986,207.58599368797388,213.9903410570291,212.84203800347885,226.0730611343102,220.05974700888163,210.72188767915912,211.24778270008647,208.74944399260957,201.2287358800117,203.007268824665,207.69181917497588,200.6818370048532,217.0328065304513,210.78357817105177,196.26428155643032,193.4148093106759,195.9893078121005,207.64222938950095,199.403300197131,197.3678724248804,199.56923763597828,199.57960791848993,199.01036418335931,190.19230553154313,199.74686980528153,205.88224991303088,208.06533563223485,204.43159435203995,205.62312309973134,211.86979854904604,217.78683131128622,204.99803003772507,196.30825341082058,193.6278574782711,197.66855529760198,198.5749439333648,197.6865620037586,189.6603680885458,188.26892649865323,190.80578960250583,185.65447797234236,191.60309454115207,196.0525535143558,181.25441512212228,193.30040792754318,202.30118198106425,195.60541741232268,198.0037814344027,197.8785068651195,200.59399984541727,198.34607510324412,207.08907969515195,199.1479393704558,199.25837888361116,210.53691547314367,213.317993828796,210.46829289509344,208.2966253117519,211.888134827365,216.67229074073336,202.28537375272035,212.72975688476043,209.84014430344212,209.33349209345744,211.76513530862428,201.87325896787794,208.36825466473326,214.07913409979986,213.8826334362884,210.49842649393122,215.13689477212841,211.37499661000206,204.86282556353538,206.12561184080062,202.02353876927663,204.35069022946132,209.1872464268742,216.18051460735148,219.32696475844114,215.5486118654158,221.1611448502846,224.29061411395787,226.63991326635212,222.56125613631636,222.2961711303281,222.72621991051932,221.9473718579911,224.31854005851744,229.64091425742166,230.16378393725392,245.03433243752676,247.77649009004335,244.98292459113318,254.39104067299894,262.132279847949,269.33912103211827,278.94942879911434,274.68555404297877,,,,,276.6129821790484,282.65489731478124,286.7130483740529,285.2041699748301,286.17783586230433,294.0035327256936,291.4729775565832,291.2445285792136,287.95840896626936,285.69833966392116,290.25103667160045,289.15784021109374,284.9706204371827,282.5542441852924,285.6585412739462,284.53264557267795,283.9840851441976
5,1986-05-03 16:19:36+00:00,256.60005019431514,258.8331768383143,260.2983390256529,261.4857719424641,259.6341807563113,272.19839889557704,264.0889841125768,265.35591032383104,262.4156603588955,264.4574654811902,253.93231130872977,249.56601113152902,247.5236482011029,246.4173621911465,236.65774056686112,229.5830966015997,227.51237228106348,243.9807032937994,244.0443155084023,240.2669337688092,239.7385490818479,230.58747346020604,233.59899090022896,226.56987908120254,222.57731423351692,206.95350827116613,206.03960800715515,213.32832924085005,212.24962220502715,207.06326312667161,219.10698518705635,216.39394328633057,195.65064669494507,214.0056759975976,196.4060037810253,219.18861547976255,216.8569359630988,200.35143036505096,203.98936235211892,210.00005193657807,199.95134841116578,201.3657107926336,197.1706449006635,210.44687633721577,192.41234374697802,202.0496522380327,198.67073106450133,195.44325912269147,206.93595774162088,201.81398942518928,202.7971090328836,202.30876201668698,180.62127582083923,198.19781758246947,193.86176000584084,192.30721424831845,197.4559977164248,199.43775668042298,211.8821295862071,200.18187741986554,196.85980946575313,204.78310955260895,193.16803200197205,184.87430916399833,201.5859587530039,200.5933735576687,205.70166944390695,211.09253749151787,202.6389148016486,196.1640154741235,190.05506741556118,188.25731614386507,193.88763677394888,188.87044506755737,182.33756644771853,182.2794157565786,183.0561610736532,186.0987555843259,180.75019375583614,181.67178293196892,193.11232731966544,204.59705125058858,203.55195531510876,195.1089315498155,204.38786631082124,203.29950321465714,199.51205856465134,194.99794108563134,187.80255875350502,184.89069491709088,179.77597738334666,185.0232101188168,181.0426201069379,166.5865805578673,175.55113207011692,176.6909794400674,177.5041173250048,173.72010261669686,163.5532569600606,179.92388413195346,189.1444262193037,187.1985897470444,183.59386948304714,182.98248174603876,186.27420998010965,192.84290334864428,192.48923161979235,193.07525210219433,186.40005508807977,190.50770052165862,199.26454160570322,198.43972029305257,195.93668252706124,192.66691798227018,190.48928627038305,190.9597822663684,198.70309862082837,195.05601706757346,190.9648707876168,190.93936490176492,200.1783744231801,197.84189135380825,199.4827006019906,200.08060609671566,195.70793099832792,195.34149392424928,197.33177771368338,194.11918006839028,195.2878288871372,189.52915450393425,186.2215561764785,194.6839702679497,196.03471357599136,204.12647212956364,202.96611278688715,203.87876127597985,209.16454880384066,213.03879170635173,225.5980173577001,223.5152318052817,221.90736334003537,221.75637243973944,223.79332938196993,228.48047175815987,236.17770686881178,235.73490699802556,230.8268903525348,226.39457901178713,235.26643845766642,246.08831913365006,254.79113449488597,263.88829498853437,273.0107196311918,,,,,277.3397307305585,271.16243116843987,273.0792192710023,270.77932181273206,270.97428524243827,278.5412755101029,276.34319394027,278.9239267194656,285.50509583122323,286.6143714199079,287.4232325817285,281.9870128826681,278.3425987345323,275.6937216135991,275.92986532100036,269.8496003302339,266.2912402148775
6,1987-07-16 16:25:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.2785113026635,199.98475469855296,196.44725891550033,204.4109677993175,215.78874144616265,224.07043880898732,221.32168515187956,212.39482090148869,210.46654623870097,211.31066893737733,224.35442497507012,222.45525438522066,218.01820649868776,221.5652858273288,220.17384517110656,228.42242055753485,232.15424390139094,231.3262723320895,247.69126595690014,250.10115720700304,255.1043923383856,258.38964597617974,256.7651504026314,257.6291176661702,254.03738610297862,253.1052273303207,256.48412735606246,257.46336476728953,259.4379376138382,260.7118864303787,261.9473083618894,267.3590828928701,268.20493393230595,266.80359730703935,261.2478785965007,257.85324244975504,266.05110339757323,255.4184308393268,257.7705046569224,267.81922919460135,262.9323977493523
7,1987-08-17 16:26:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.1900281084251,254.81080822307683,260.93548898519566,261.44269179635444,254.07445444096214
8,1990-03-11 16:15:17+00:00,267.1703862781451,269.64587197804616,268.0899992141576,262.26088920901105,266.0418283215314,265.7115056670382,263.1076699281918,264.16850391880274,268.24188198215404,268.5609672548246,265.91414715879296,256.87801740389625,267.0872526285863,257.1354865133583,251.75690331335187,252.47638223623173,245.77606912098298,245.27903352330185,250.87366599381798,233.63740394398718,241.4913662163445,232.65782433000697,227.20399204333924,226.56175214641064,225.89576372550005,221.77090547649573,221.54046752176257,218.10080628285215,227.8188116615872,215.9699187885332,219.19895861467398,209.6927485791589,223.20934385146126,214.87248783106895,210.17638092492035,211.29609231230114,211.6082201133866,222.31174376035767,216.98115521072035,209.52267476877932,219.82242492787623,221.3249992632164,212.43256404093842,215.0605924191234,207.64481108787515,205.86459673717707,206.6009757193795,198.7962106949234,208.5906685726864,205.26497603351555,205.98046829389756,205.81059910301792,193.68658312371463,195.763448903574,197.60560620012802,201.0812561335673,205.95806889767317,209.9344760611777,214.89902429130206,216.2474162687456,214.97913322955662,210.85961483455947,209.1523972574503,209.02254450552942,220.61444626718105,224.7499034324635,227.4646896822571,226.72593345528162,223.5884092817234,221.61032617228273,218.04184377004293,216.9871285671923,216.00857901654422,216.82949956191243,207.50517485459693,199.80651789510154,199.60862441019688,205.3815152339988,207.59196445639253,192.32136433117552,210.19015217079436,212.1564972753191,207.78134179279806,207.60010421380355,212.67777024354828,211.29516309227367,211.16384904131849,185.89063249102526,206.1602384608673,194.65126961718846,202.39612659345912,204.8558336693701,196.15038786973443,196.405020018727,201.57966626487834,191.16901190212835,202.10813632004246,197.26907082951567,190.92680169279038,191.68787802201967,211.89784594908537,208.28871799098903,195.79274242332355,215.12372636103373,201.78462715709588,208.49812711116607,213.52220508185258,199.75618110868444,218.07652254131816,217.61675205916833,223.08667283723537,224.9680122445601,228.0430991993516,228.54339462045652,226.18567711694865,218.44038580201368,216.70239717372104,223.5633504573761,224.0065040608635,217.5704896676874,220.9547343192781,209.5583210024247,216.4615010131704,212.05699711030553,214.06467228562124,210.98272474565894,208.8296926459414,200.3539891497014,198.09575798069582,205.77242809383452,201.46953648570022,202.60198978609668,215.19208495385652,216.6543831218749,221.24273352425666,225.6699519353046,228.50171054318542,232.19363798250725,236.7658911143409,237.53431046943234,233.28646334314254,226.49379544998197,231.328736723767,229.01141866943513,226.3516594326056,230.9981872407208,231.91047774095284,223.493825800852,231.70403197670404,242.75772454831966,245.73188623553287,249.68856670847765,252.19499277806838,257.69717273872146,261.96950471907644,257.971529732891,259.4171385116865,254.95171554312523,253.7700324598352,257.26564853940783,257.7195442846104,261.39003816220156,264.08689616464085,265.4446871734689,267.7383046980273,274.1828058370213,272.03055953352697,274.6351899871348,269.1096865981051,263.97450701389175,267.3533673876824,269.64165046827526,264.37113760468657,269.1074545739763
9,1992-09-08 16:16:49+00:00,229.8340730636392,241.19927664727237,243.30505931733464,237.08865144796266,236.47395821922004,232.6470489863058,240.72825346699577,237.28782952133025,234.6072869722261,242.0173276751373,236.07626304513917,241.3000528214629,237.88405860362332,239.58313489846282,229.8487591727603,219.86111095321144,215.9161791513423,221.90871352443799,218.62107053687782,228.0005283916316,220.30528253391955,228.38241354670976,223.77240843265844,207.32898255701798,216.85637349724496,206.67346418353532,204.98304355146666,198.38634371385334,201.2085070224395,209.84852773713345,193.6238949226493,199.65535135379443,196.34940718997905,189.222318595793,194.04243803506404,187.99267220156938,193.2422900238264,197.0061446013183,187.92130526215587,196.25413605737313,195.46104486185556,196.40454239201824,193.05201050113996,196.27813084407452,193.0873611705549,192.22624507828226,190.62110793807466,184.66290646773552,189.58138782056366,187.17317874823462,183.2832730081509,188.50741690253415,179.2385935910653,171.48806885725185,177.91102871390984,176.3017852254025,191.9635604990288,190.85463057841048,198.42993329219416,201.1970075842073,196.57680126807193,188.9907792240591,188.38715282648022,185.65846724945538,191.84534317935066,188.83981862759663,196.1253631884544,192.63626748106455,190.70173303157503,188.4002548596968,179.9933357878894,179.59464412801614,178.87718736702558,183.36552618681787,184.52836406086965,186.2201360644734,176.91508345169032,182.14481290127162,188.90292166292915,188.42529769819404,182.28911434174188,186.0022220012855,201.50252924550455,206.10167429203514,197.45921138548977,191.6025116479733,198.59337993994285,187.51257533923922,180.45918969487002,168.41468090019617,185.9358695134217,182.2146185863122,181.65564013997894,183.94660786068948,187.80009426393113,180.8156897911304,169.65587436651185,179.4568772876125,185.86740945736105,177.13163231596727,176.1310867346503,182.17939096758232,180.8785575900286,182.21970395980594,186.03031614552788,185.23042837001066,174.5687268732706,180.44052289252494,184.67691310866036,185.6890575041433,185.36741010007512,181.60330086182537,186.24262010110954,180.92420750968458,182.43112495401414,184.8342787327802,184.4706512942673,181.5376009857552,179.6491335421778,172.8727554108585,167.3497777831092,169.10156339398353,182.7729527466421,175.49272380771066,172.03158562007934,174.89281855875078,172.1272586307896,168.84389452093052,163.48630778716915,158.7194778219412,164.18795768686726,169.13070323912547,175.38851675883814,170.27683839149717,185.462247671458,185.92463235424356,188.50922978833836,191.96396107154737,185.8853884481009,198.45226050311018,197.22192487123618,197.23364557450336,178.02896535430946,186.21430742876368,201.11418501586536,,206.04554742672872,199.19435205352605,204.77021897292,214.8097286830982,222.18219039465833,217.8435485680482,234.6455394262183,,,,,241.4964469399274,244.94637967206302,250.5007656040353,253.91363959490312,256.29682611658825,261.45413378047033,265.38025589403634,265.66935188202785,264.93867134658353,263.75559732852344,263.18908181640944,255.53189655881457,251.2397740486013,245.8780675613142,244.1281958738612,243.15494577047778,247.04384280126422
