,dates,nzd0466-0000,nzd0466-0001,nzd0466-0002,nzd0466-0003,nzd0466-0004,nzd0466-0005,nzd0466-0006,nzd0466-0007,nzd0466-0008,nzd0466-0009,nzd0466-0010,nzd0466-0011,nzd0466-0012,nzd0466-0013,nzd0466-0014,nzd0466-0015,nzd0466-0016,nzd0466-0017,nzd0466-0018,nzd0466-0019,nzd0466-0020,nzd0466-0021,nzd0466-0022,nzd0466-0023,nzd0466-0024,nzd0466-0025,nzd0466-0026,nzd0466-0027,nzd0466-0028,nzd0466-0029,nzd0466-0030,nzd0466-0031,nzd0466-0032,nzd0466-0033,nzd0466-0034,nzd0466-0035,nzd0466-0036,nzd0466-0037,nzd0466-0038,nzd0466-0039,nzd0466-0040,nzd0466-0041,nzd0466-0042,nzd0466-0043,nzd0466-0044,nzd0466-0045,nzd0466-0046,nzd0466-0047,nzd0466-0048,nzd0466-0049,nzd0466-0050,nzd0466-0051,nzd0466-0052,nzd0466-0053,nzd0466-0054,nzd0466-0055,nzd0466-0056,nzd0466-0057,nzd0466-0058,nzd0466-0059,nzd0466-0060,nzd0466-0061,nzd0466-0062,nzd0466-0063,nzd0466-0064,nzd0466-0065,nzd0466-0066,nzd0466-0067,nzd0466-0068,nzd0466-0069,nzd0466-0070,nzd0466-0071,nzd0466-0072,nzd0466-0073,nzd0466-0074,nzd0466-0075,nzd0466-0076,nzd0466-0077,nzd0466-0078,nzd0466-0079,nzd0466-0080,nzd0466-0081,nzd0466-0082,nzd0466-0083,nzd0466-0084,nzd0466-0085,nzd0466-0086,nzd0466-0087,nzd0466-0088,nzd0466-0089,nzd0466-0090,nzd0466-0091,nzd0466-0092,nzd0466-0093,nzd0466-0094,nzd0466-0095,nzd0466-0096,nzd0466-0097,nzd0466-0098,nzd0466-0099,nzd0466-0100,nzd0466-0101,nzd0466-0102,nzd0466-0103,nzd0466-0104,nzd0466-0105,nzd0466-0106,nzd0466-0107,nzd0466-0108,nzd0466-0109,nzd0466-0110,nzd0466-0111,nzd0466-0112,nzd0466-0113,nzd0466-0114,nzd0466-0115,nzd0466-0116,nzd0466-0117,nzd0466-0118,nzd0466-0119,nzd0466-0120,nzd0466-0121,nzd0466-0122,nzd0466-0123,nzd0466-0124,nzd0466-0125,nzd0466-0126,nzd0466-0127,nzd0466-0128,nzd0466-0129,nzd0466-0130,nzd0466-0131,nzd0466-0132,nzd0466-0133
0,1999-08-26 22:07:08+00:00,167.11155977538064,155.48370191350307,148.4631621177717,,,133.52084779131377,140.5699593114099,134.801627169269,,152.42127231236836,161.941469466619,156.70562446887342,163.3575279054511,160.18715212582956,,165.21302279493247,168.04040500048788,,165.95632187876683,172.77113726778438,,,170.8072885444536,171.78208836179334,,171.31112461757584,164.0564533869631,,,168.48879511229117,,,,169.8742885904957,164.972996847806,,164.04125118860986,161.00286209343167,,,159.55681195084085,,153.89074109175488,145.4592529366265,152.23258468195843,,,159.30037409159905,,,,165.35907536782375,,,,157.71364028476276,,,,182.25636402670077,,,189.09223150803768,191.84318097299578,,,180.98172569184294,,,,186.06365908412397,187.10768130952283,,183.03323750519974,,,182.2740602012255,176.54768138355985,,,167.41636662325885,,152.9662716177081,148.6122194102943,150.69799602041857,166.52127611823113,,169.65648037831895,,,176.47979445705676,,,,166.841662345482,,,158.57243154626175,,,178.21751651168648,182.89117211579412,,,160.3161790201254,,,149.89100619338177,,,148.78823072837466,,,144.5777725945821,146.06776467308646,148.30141785399115,,145.24795259446074,149.4382603205646,158.77260302035347,,,180.5181619686301,185.98240902224228,,,183.05968708713374,187.2049472850531,186.06599943336133,185.17143370820057,181.0799324888549,177.07585647758745,177.0683684553675,179.77132938742437
1,1999-09-27 22:07:12+00:00,,174.6135387608149,166.99043942979972,165.8996237261395,165.5748881528716,,160.6831948125725,160.40160190079,147.81591911980283,160.24260973307918,,,,187.207663347711,,,195.04952495549853,,187.38919053397777,194.82372343494694,,201.61588382383246,203.1240320588652,,,202.03038898689266,194.10146372794915,,,183.60847320505073,,188.7932665942548,,186.81898691662914,,,182.36532338168382,172.61253806960943,168.90700353454054,,182.6980600926479,,,,181.27872570254004,,,183.4403733394974,185.4283371668749,,,194.42140118514246,,,,191.77191422921751,,206.6248513085556,,213.56438786110823,,,203.80440044921053,207.639109089412,,,208.69381869876682,,,216.85656091730948,,,,207.9480779839705,204.04739399440672,,192.55705114483575,192.53163626074914,,185.89840789708038,183.10939611345773,182.93854476738102,,174.59923043732778,,,185.15846323404133,187.5434673844977,185.5902881190507,,192.90796242334636,,,,188.21859196157078,,,193.071472291563,,,199.10184973540444,,,183.76876714841853,179.73980118262992,,172.72943426196397,169.2734957437139,,164.6928184562248,172.26883491630034,,,176.89439018981054,,,179.84931956701485,,173.2397994531294,176.67780061642637,183.44804826162152,,,190.8462711873509,194.97623880904808,207.6869098450157,208.40577348467593,,207.8807360841199,209.15476155685033,208.20249503843212,204.6172196362953,198.33418300180895,197.85063276659287
2,1999-11-30 22:06:59+00:00,,169.66925023994128,168.40752423356818,170.58120143473346,,,157.3103263933217,,,168.185397917862,,170.39645436344438,181.4166327007103,188.86840095039173,,,189.73787753894692,,,193.0300482455533,197.2409197604553,,200.81124890511458,,,193.2490174495398,193.7675136009872,,,193.26545455360713,,,,187.90256880095745,,,186.2748224354158,177.75604813276195,,,178.81048516031797,180.8727587546227,,182.41887853285178,174.83830821391305,,,179.27562494587414,,,,186.55785297674953,,,,200.26356733460213,,,,206.72987469725365,,,199.22200116439816,202.01624687183767,,,203.2448906005785,,,209.5502926072756,207.74976461144595,,,197.66010360156827,198.7788084244088,,188.2078064236912,178.71381854382278,,,175.20937940145487,,,174.0750128824442,,,,177.82261512953878,177.74073460773954,,178.60397676855507,,,,176.09804111829584,,,176.56704317618573,187.8341714434584,,190.7067471672829,192.51830877485304,195.05872558627564,,177.71020475195115,,,162.20580079246196,165.53736292136054,,164.4464753052324,,,171.3363977660584,172.19909828933632,,169.50797037275757,,,174.8199372597142,176.02918872040559,,193.13947488723295,189.940779880189,,,201.50531432909793,205.30767758627886,202.64132407580433,203.93564178954674,196.72362311297033,198.67437808923324,195.28500757722418,188.10321740569483
3,1999-12-16 22:07:09+00:00,177.70313640610564,167.8805777932646,163.399898352791,162.76404107236363,,,,149.23688893041418,156.46699744474853,161.80690212922315,,,165.76543407274394,,,178.34980554211936,181.8961802831475,193.10235839725777,190.77147703140392,185.4028484591605,,,194.46881572716268,,194.665448608736,191.97605132588754,187.56343077517428,,,191.43887620069972,,,184.68852985334416,182.21921349384832,,,177.3759943112722,174.8449508684887,,,173.3801203841563,,166.24961596922225,164.19964092088196,171.77903540245305,,,173.3736897478575,,,,183.30875297660347,,,,191.63470294317062,,198.3823484717425,,200.40304428362097,,,193.5941643648255,196.4454770893691,,,193.8512097116404,,,,203.5219378445097,,206.0685661421472,201.5225156377184,,,188.79416873020918,183.05913520835873,,176.45699154318606,171.62201762953848,,,170.94402075085716,167.54579287174857,,174.59914837743008,174.07494034466447,,,184.8834157006937,,,,177.5094412224892,,,177.3115361994431,,,179.40452713865028,183.27413495014133,190.54528646719825,,167.10807303964802,,,166.1954249225501,165.53110635858476,,165.77693585413016,173.729093395262,,173.53642213410438,177.11214010748887,,167.00361185089577,168.0987961412151,162.75345541223044,175.333264401919,175.8558415507868,,,190.99180945132755,194.49600610197209,198.1766302869893,207.31191726600036,208.3163850289987,200.08077891563147,194.84350932469317,194.07019752648407,190.9284723875667,185.92137858889075,183.698213492788
4,2000-02-02 22:06:59+00:00,,165.73328506747896,,,,,,,,,,,,,,206.1308142943275,186.89326584487904,178.6286452518584,,191.12036398106326,192.37714136222488,182.64305253703816,184.46434141433866,197.12227684508082,,184.26983026341327,185.64766728213647,,,,,,,,,,168.81485822751634,,152.9543243846902,,144.13325820041177,,,141.66047598459795,,,,158.11155951326384,177.29401339579533,,,183.72138689176734,,,,182.60409067297246,,,,194.53912771090094,,,191.74195327484162,194.76666957563302,,196.32730165725823,198.18666293828878,203.77827701744573,,201.2317131009553,201.42847854675873,,,197.79982256702547,,198.64039460635456,192.24533281827584,182.4499016191273,,168.00697613940937,166.68781384581916,,,165.14778472918593,,172.32304520612016,,170.05621964195123,,,201.19215433923887,,236.0233935852999,,,,,178.114039517968,,,181.16152696875912,190.26273856576057,,,175.32469084165456,,,165.44593900377933,,170.19610515363394,169.38934026642605,,170.60627736107196,169.74742251346512,,,184.1010640201131,187.9855095643812,196.92110918039415,198.5745565933286,195.9688996025153,193.1792543425747,,194.265087807077,195.06980965682203,204.2667299054501,206.847110845398,207.04900114496914,197.19184813440174,192.9072253478481,184.46791303051634,187.82198579941667,188.35272735611878,191.6308723927116
5,2000-02-18 22:06:52+00:00,,,,169.49281984695244,,168.00790931350815,174.02840191560352,,170.39813358754307,177.7037557377225,,,192.945393105851,187.307591004322,,,195.79670191835015,203.26173753267727,,209.37183490433358,208.38371570716004,,212.44985316602111,210.88267210928808,,206.51459618050254,195.32560311029718,190.217781935835,,186.59544894656966,192.08600664870264,,,195.40630672715625,,,,190.44304092080037,,,182.26698013139637,187.94430415080677,,178.39857483932315,177.5211773944878,,,184.02624418823694,186.900713514241,,,192.5731031325566,,,,196.55002746942222,,,,199.47297114703304,,,199.24160631870535,196.791754090261,,,209.80097765968313,,,207.7415105364486,213.27194847587455,,,203.2972099139368,,195.20677478092196,192.9002758508294,,,189.88631443882988,188.0303738205123,184.3522446607221,,179.53023403363477,,,174.70846372450873,182.1527417222009,190.3389334438898,,194.0853331734675,,192.966676572352,191.46583121816977,192.36618877280114,,,189.41075609957426,,,187.08521076196337,191.04695021978623,,178.5301975685327,180.15025581560485,171.84635601472658,169.52662929137418,177.3887818911461,,,178.71969942915075,183.0778211204743,,176.1781596653291,177.56994897860125,,180.6969486015769,,,184.4970028495283,,,,207.56080231661687,,,214.06952910230893,215.45138353840917,217.41195986541888,205.0005923960116,206.81166082849154,201.05403192346742,202.34442973973253,201.34893287531514
6,2000-03-21 22:06:49+00:00,170.69056685887801,,158.27727940868678,159.36221392719236,160.99184714332455,,154.74585930528295,,,167.004832352365,,,168.99302564684183,177.77246167777415,,189.7335687734551,185.8572131406028,,,196.87372615819052,,197.58085640676268,196.54418586910484,,,196.31033931611142,189.27129740612784,,,183.18962222207128,182.5971497899526,,,187.6908414774178,,,184.8735833514794,173.79153621155933,,,174.62529416794024,,174.90523272706412,167.53688623984618,173.62148486522517,172.55731842938263,,174.8679827277484,182.36101834233799,,,187.93597236921374,,,,181.08879241128446,,,,191.82656644654352,,,192.40015290828202,192.73381090643684,,,200.0071601540039,200.18165890434028,,202.72405143059035,207.04962526478906,,,194.3863492341952,,192.85748005952252,191.45933906156577,,,,182.7937077123301,,,166.05951971818874,175.9385116185595,,177.2212319852941,176.01905999025678,,181.86428928683003,182.58565034111444,,,176.9015397098093,177.38218523801785,,,178.59013540511262,,188.13494420310127,191.7351766984622,,183.40887723663377,,176.40890897157465,171.96859310932322,168.81483885993714,166.02315175873838,,162.73651972862916,163.60120988022,,167.94025812494485,176.73689699727868,,,172.31041268503722,,168.68324520031692,180.54194264527308,181.95726396350025,187.4305526451696,191.9200922681878,189.3368008521689,194.059864147833,202.43321998849538,202.6628456295159,210.78650456803263,197.75745736366807,200.19571540651174,200.83211093778928,196.68142227756528,196.41406043256333,192.90637161185182
7,2000-05-08 22:06:20+00:00,,,157.60922995003767,160.88867979658045,154.04593738449591,,157.7496884478636,,161.7625564810588,163.09656203258632,168.0642115925274,161.9799117501946,172.26349746314673,,,173.9035088193673,182.497455369145,185.0513960802932,,190.4904637962918,192.7779083429826,187.35682955447976,192.46703293740785,,189.35693735113074,184.9099852577198,186.04150283129744,,183.10253388766452,185.65375732522466,,,,181.2963062397868,,,179.90806938294534,170.07989424354486,,,172.87794605813048,,,167.2004144873127,167.3310796348301,,,177.23728976573986,,,,185.11481592828173,,,,180.43419608966323,,194.6887359749642,,195.3856544842844,,,191.0560622401145,190.61269267930254,,,193.51556814960014,,,,205.61079520512777,,202.7816097815194,197.24835323528552,195.49654137301798,,191.12417358959766,183.13784328205713,,174.51194637967455,166.75374489335775,171.36501037072338,,162.49093701766378,164.42871426648384,176.57858365149372,,174.02494687663753,179.26233477259737,187.2229463011545,186.64647540181187,,,,174.94230268644608,,,172.67323813772165,,,188.1631888740809,182.39457801661408,187.3157938339443,,176.2753897710826,,,156.51975565778508,,,163.8330098694667,165.72598438608387,,166.4296042900579,,,173.28033398916946,174.83746561613546,,174.630465103136,177.22574475337348,,,198.30401778400216,,,200.70149797767473,202.11554340102606,199.1725420031238,199.98629082497007,198.23980363390598,191.50976376944857,187.55822391110823,187.3790039206181
8,2000-07-11 22:05:41+00:00,152.47883354016906,,153.10835096253732,,,137.51094565700595,,146.59641155009717,149.3862608166772,,,,163.36727176926502,,161.2268949795097,164.0340258756199,,164.50119307362692,163.98618721465635,,,,182.29497493589722,,,169.65771446255079,166.83692461363253,,161.79415186217798,168.7469990338433,,,,169.9900721011729,172.77116125929592,,174.86853756260496,,156.29872167079373,145.59180596052244,155.8865498476788,,,149.85331589217898,157.90624888731585,,,152.5431861486033,,,174.3064293242614,173.45738910757905,174.37379158028938,,175.7180349357374,172.55166488313196,,,,174.11796025572036,,,174.41034476189486,172.92708970652336,,179.44259285170955,178.29567415719043,178.20979780148627,,,183.38090006223607,,182.45921155126044,177.78924685447302,172.13596214945258,,167.02840021289336,165.20833280732958,165.3509469216633,,158.73288617685822,150.64670894830917,,153.7111889681282,154.69428771200143,154.07589683819782,,153.07838246192742,,,165.8330248024451,171.43223868991527,,165.49119800010226,166.1830615595335,,,163.77774693909063,160.60337760801661,,168.62078238128888,171.29113728319805,,174.26663806250033,165.1868254548742,155.51252352349385,,151.26821584287723,147.30572769718066,,149.58273069086806,,,,149.6831348410212,,152.17120903590524,150.50292045361476,,158.9229428000871,173.0061917091374,175.22959749715557,181.31973999106606,186.72481859126012,,,189.3404119167669,194.94126052709697,188.64745980645677,192.53636077347542,189.3679371776999,182.16689235471756,176.38810418839034,172.5826842619885
9,2000-07-27 22:05:24+00:00,176.71184350583195,168.15428007194265,163.08454894233054,168.04018618414105,153.22549668491226,,159.88798206321167,165.5302202104702,,166.75176826459824,171.9483792453968,,175.93495337709223,182.37865724287232,182.59379034620756,182.14585928570196,186.7872869394589,189.23627225998572,,197.59863369185467,,,203.87218432639796,,,198.15268558668032,190.0195914428797,,,187.28078635785468,,,184.41204323392418,189.9727008910819,,,186.16812116334322,183.392880756574,,,178.5791583945769,,,172.3553916708787,171.30940347437183,,,179.11035487731178,180.7065704393738,,,195.59198391630792,,,,190.38875945726673,195.06472378292415,,194.60941729482886,198.3641735994071,,,200.81681834397264,203.51825825726692,,,198.23484156115592,,,,206.9281212818937,,,203.12186169600517,196.2783298806987,,190.15544085293197,184.8271999703792,185.1730510961392,,183.30431884526874,,,166.52651070161696,,,,182.28901258750426,,190.1501220008017,188.29827635364026,190.29230401221216,,190.02995062594658,185.09900848460833,,,189.44212258878093,,,193.51651278377557,,,195.89251156671574,182.76601314945785,181.0929564676731,,174.55445838265362,,171.8541600726041,181.5128916836386,,175.21001161088205,176.68802423953647,,,174.41325051214145,176.66691252568052,,184.05351904106786,185.6905415265573,195.5855016094542,200.18501290901585,202.88869824302498,207.79449917830863,205.43649907675862,210.86673978953968,210.36248351640828,203.69600193601156,202.30999529338183,201.67079741874872,197.69396005572574,196.14376572292431,189.06728224508487
