,dates,aus0039-0000,aus0039-0001,aus0039-0002,aus0039-0003,aus0039-0004,aus0039-0005,aus0039-0006,aus0039-0007,aus0039-0008,aus0039-0009,aus0039-0010,aus0039-0011,aus0039-0012,aus0039-0013,aus0039-0014,aus0039-0015,aus0039-0016,aus0039-0017,aus0039-0018,aus0039-0019,aus0039-0020,aus0039-0021,aus0039-0022,aus0039-0023,aus0039-0024,aus0039-0025,aus0039-0026,aus0039-0027,aus0039-0028,aus0039-0029,aus0039-0030,aus0039-0031,aus0039-0032,aus0039-0033,aus0039-0034,aus0039-0035,aus0039-0036,aus0039-0037,aus0039-0038,aus0039-0039,aus0039-0040,aus0039-0041,aus0039-0042,aus0039-0043,aus0039-0044,aus0039-0045,aus0039-0046,aus0039-0047,aus0039-0048,aus0039-0049,aus0039-0050,aus0039-0051,aus0039-0052,aus0039-0053,aus0039-0054,aus0039-0055,aus0039-0056,aus0039-0057,aus0039-0058,aus0039-0059,aus0039-0060,aus0039-0061,aus0039-0062,aus0039-0063,aus0039-0064,aus0039-0065,aus0039-0066,aus0039-0067,aus0039-0068,aus0039-0069,aus0039-0070,aus0039-0071,aus0039-0072,aus0039-0073,aus0039-0074,aus0039-0075,aus0039-0076,aus0039-0077,aus0039-0078,aus0039-0079,aus0039-0080,aus0039-0081,aus0039-0082,aus0039-0083,aus0039-0084,aus0039-0085,aus0039-0086,aus0039-0087,aus0039-0088,aus0039-0089,aus0039-0090,aus0039-0091,aus0039-0092,aus0039-0093,aus0039-0094,aus0039-0095,aus0039-0096,aus0039-0097,aus0039-0098,aus0039-0099,aus0039-0100,aus0039-0101,aus0039-0102,aus0039-0103,aus0039-0104,aus0039-0105,aus0039-0106,aus0039-0107,aus0039-0108,aus0039-0109,aus0039-0110,aus0039-0111,aus0039-0112,aus0039-0113,aus0039-0114,aus0039-0115,aus0039-0116,aus0039-0117,aus0039-0118,aus0039-0119,aus0039-0120,aus0039-0121,aus0039-0122,aus0039-0123,aus0039-0124,aus0039-0125,aus0039-0126,aus0039-0127,aus0039-0128,aus0039-0129,aus0039-0130,aus0039-0131,aus0039-0132,aus0039-0133,aus0039-0134,aus0039-0135,aus0039-0136,aus0039-0137,aus0039-0138,aus0039-0139,aus0039-0140,aus0039-0141,aus0039-0142,aus0039-0143,aus0039-0144,aus0039-0145,aus0039-0146,aus0039-0147,aus0039-0148,aus0039-0149,aus0039-0150,aus0039-0151
0,1987-12-16 23:10:41+00:00,227.7175907357287,236.90634944685172,,,,270.17727421492873,270.19657495512666,261.477470947667,259.7796955784021,259.1301092882022,262.05807747379515,272.07003148217194,,274.5676185183161,,276.1170914017301,274.9324083895802,266.51797471525276,262.57223477548024,263.67389807636954,258.37298493304803,267.034714602421,265.6267994228561,264.31737017028445,252.38658177550374,246.7343906773509,232.28881899408316,232.30666182481428,231.15442978032948,223.03358946609896,221.1132551581901,219.79791208799696,213.4073473701403,216.0193022071336,216.39779299691776,218.8022866457236,217.61132133110837,216.01005885640055,214.25963113809533,215.83737232045166,216.62130988171847,225.16081311573782,228.5801632013358,231.83340154306944,229.7964423925908,228.75031476981007,216.38195862344787,212.3318817472097,212.19397004521758,211.7187156446585,213.54467908793274,223.26309625059753,218.7749032619396,220.25000634298038,218.91295585236043,219.60460586828685,218.20741900223283,216.86888435657278,215.30266384391498,216.8522568399444,220.67644591706133,224.5135020850801,218.14785961771472,218.57677630301245,251.08660171233018,248.8791549884605,234.55345027150906,243.20455078424015,236.70907899061802,229.75716220025598,222.94574413291852,248.73070011699983,237.74440982571934,220.24371824930122,223.61630296307396,229.43297476025882,226.7697054571811,229.909684001425,222.6924192825513,227.9804586972349,230.32104462682662,239.5513665099787,237.2793056594988,230.26460823260197,235.84457331177308,234.01383079856922,231.65436148959816,234.1626884195037,237.20317893671609,236.50069814353094,232.91800326004977,234.452204396444,236.54093207398742,232.6238651679739,230.44479871710024,223.03915017478442,230.3733946451994,230.2880518052169,239.0790095392124,233.21679122076057,232.1865452939805,231.2355976231717,235.47955866073815,234.0062268999025,233.9025030922852,227.1597332059412,222.83035270777316,223.23104415509272,229.4791295079071,236.24015632501045,231.03380980110052,228.80403445759708,235.4980926856514,227.69231931097818,217.3873984933415,219.4496355231563,221.58813068648155,222.73714748376068,223.40816802463286,231.67389510470105,228.45406866058238,233.42961158022112,,233.61813164491113,227.67600531703624,224.62853222972242,222.33743614194628,222.66970856525563,213.10372792091314,215.44400828779928,209.67197164183824,212.3213579250843,210.43754396749006,217.1367001800702,217.07768021081336,220.537738840518,220.64039363280818,221.9830959614621,221.48978422194565,221.93207728148323,224.7596563325533,225.2637810673076,230.61392103742168,,246.86399431975195,,242.45832076955952,243.9285285540422,,241.35890265626318,248.91236658070187,241.9743585061491
1,1988-01-01 23:10:57+00:00,190.88509476113097,205.24062491776095,214.58196335924723,208.70351841098494,219.4984456815849,241.4476557461114,244.80238242035296,240.95243055532944,236.18658928751103,232.75224444953642,232.03018673205563,236.14867478962609,230.1519393427778,235.41313150506178,232.9620152349735,246.09425177883475,249.48283218236503,240.95499176760438,224.08938102345192,229.98196423200312,234.800030261567,241.31869377316568,237.6938742349846,233.45485834236337,227.03744409684379,220.76131037121513,211.5094863631029,215.1567796252561,209.70858365882006,210.727188153111,202.64550983099335,200.09306604672318,191.29246750002054,190.12884162282285,193.32138982506902,192.03338973117704,189.75067836982427,191.72257648390362,189.75227087324086,191.1877638729594,195.7760868300373,197.5109153457407,203.01550805766203,203.07835795903418,208.6276008988667,205.42965891048505,193.0055968190668,196.2752127176718,194.2848324961138,189.07941261110574,185.92751589687472,188.6756102295694,191.63058172333538,190.95912745693863,197.05057382324694,195.7692327553851,188.2091221952512,188.71658553207587,189.71613727686827,190.2066464512728,189.7998179698154,196.38941268269699,194.24997517557028,186.72097785130964,224.4340547966019,226.1522485724713,219.71507731334935,220.242884704879,219.6519328547505,212.22993325152362,201.9890294366187,224.228549878561,213.88605750386807,199.15135564059204,197.05656944451997,216.00875597074014,208.0087130595649,218.32271560035986,207.3235746672845,208.43353573457082,206.41899130543325,201.87119729190033,199.7721813560922,204.37480338646606,207.62238605129653,199.417007507913,204.48804256689357,213.50477982219041,213.04509122127456,212.99449852328323,205.12438736292378,202.5520334738783,206.25443350515084,200.81000254813807,199.77501775551298,190.32690940568276,196.55724537175956,198.42597379538034,207.18570066142559,211.51057537856042,198.58080851657382,195.32023233640297,204.92316096996703,194.97765733435745,197.06184986092708,203.1876367347935,202.4417870064383,201.7108147067519,212.8831421288939,212.4605256221913,206.14596838234246,210.17043800120706,209.32736858603118,201.536305611925,194.94899833551756,196.83095401208027,202.81638163995876,199.17761542258663,198.69077915308807,200.1969223891401,213.861012836547,202.6452359651766,188.94887452974064,201.12778300900436,202.90574539229087,195.66293332081995,195.4740845348144,195.88376398218568,193.98358847487432,187.427343995341,182.0144959597701,186.66039737469714,194.1185357260692,184.67653571673299,182.55392341654812,187.50342182758737,187.1058461755521,189.45085661677535,191.25881032724382,196.91701906373157,195.87761900691697,194.80065103930826,198.55545107366672,197.85176172143474,207.282182010579,196.69025325554333,206.36737726383103,208.5818409180257,201.68969473254134,207.16773730789342,218.52856753972068,203.7196825136881
2,1988-01-17 23:11:14+00:00,188.53510843549117,196.60527316358383,211.21923503899734,205.25894165468705,208.04198076373982,225.990724530132,227.0912342124663,221.90541594973473,228.4069208421546,217.70942606300954,224.92725846870974,224.45118962870907,223.4401028840366,218.0376307426651,216.23957325133006,223.15481130726266,230.30831922687074,222.6651205093457,218.2924147916189,214.49557599419035,226.6660215081635,226.49946552064114,223.73168457553678,213.7758746634613,215.0144618288795,200.72140719169857,188.176256516655,194.18851756653868,202.03803815813114,190.1067485981923,193.13179974133504,185.85012276409466,179.378913576982,177.16525056380328,176.90078866361273,169.84077521206171,172.91576129365353,172.3059584245836,181.1444191355401,182.86992447234303,184.11559764698524,182.73655358998354,186.71085627089286,189.9603296361346,190.2365930984277,187.90816620170986,180.73507557216067,178.46224625867427,177.39334509906433,170.49307266433783,176.31041562914865,181.08374353834785,184.3341882113739,183.33521091287582,188.37865586866357,178.2901742788815,180.8935772941188,176.64226332603636,173.87936328911053,170.4733590699915,178.77349051577514,176.20719257562774,178.52352802136707,170.36749037637705,199.8583611192275,206.30159674287378,191.04354876984735,203.0232349954661,202.5390907034032,198.32758143945864,194.58594051456691,210.0710306145537,201.15082402852605,188.63283620384436,184.23514749742378,192.1919562066157,183.6142938297616,189.59388412046593,191.5574614173102,188.90369635627252,189.5880771837591,186.33654511186018,185.66585828505856,188.74271266274485,186.60846493534535,188.93962639255207,185.40128449086592,190.81377472788247,189.36469595522524,193.93577656259222,195.36660589482085,194.5266273040598,189.4126057064122,185.85844049644157,183.05780770394227,172.3386402731258,179.02561341642428,184.11032622527654,194.60017625906713,194.46344913489799,187.31902941489344,186.67700540251366,187.50790112980897,185.97237245160605,184.48950201082675,184.30758940520136,176.08657994652387,181.6606078892933,195.84291242977764,201.55473620940606,190.76690464781166,201.13679785950325,195.16760908917584,189.13547494269613,178.94061251285058,177.68009519750652,175.63107423799002,178.0419955235355,181.90761131076886,191.54282456547975,190.48280947139193,193.5951687926144,186.41789542454686,190.09520340279897,186.68814433657693,181.64247850559116,180.39645365898573,175.53377746890376,175.2802414620794,176.42500345845102,173.99326227002877,173.31806752324093,174.40477390982454,171.1322940863008,171.49524058042635,172.63498193101685,175.85468920609048,173.35351721541736,174.37576881324802,178.69009490371994,179.2748747510468,179.94453773535082,180.17428475681365,186.7880721561786,188.76378376229087,178.12468682045093,187.7033688109475,185.15034455661834,180.62905670244277,186.22989570130426,194.45758645801936,193.45397187151065
3,1988-02-18 23:11:47+00:00,160.75658274348424,175.72615626802812,198.48039368925214,201.17936339029546,203.70617731063447,212.4922659235072,203.5904171007171,202.45878989060685,206.9042688526404,200.63887932534712,190.55888375610942,201.36416379994603,202.88224768722637,202.73999051178185,206.87351066692642,207.81079939231785,208.4496542230264,199.20178442769827,204.36919134447155,206.96696687085335,205.51745162335922,207.57166318402867,201.38233598508168,198.02218862444852,195.38645101107437,191.96373870878313,176.64828725575467,179.6017859926483,181.2091521277615,180.40291366093572,174.2733858061671,170.0062679811098,165.1379368586148,157.11119706959565,154.01350321167288,155.13373484366105,157.81411126834388,157.65983278271625,163.09867257658829,162.3387800921932,165.88567508469131,165.00888979499248,166.12232154164468,166.07402839485476,165.73302135423154,167.42345803712914,168.39527745506024,165.9304176850335,166.00981819807947,164.09411126187786,162.46805089453946,167.86635395205028,178.82649096577998,176.5680077970611,174.49383366352356,172.71533097432192,172.29042398364993,162.56025362811408,168.07398974503138,164.7369653764056,161.44443241033647,163.62234783094257,159.71765665871695,159.57035416559478,191.41087748577104,192.43788722028245,179.17679425813338,187.85502230653893,193.86236436972987,188.6895459819421,176.39476277731194,199.3834412484751,188.5117554957497,174.5006245037004,166.50533649448712,186.4878751426968,171.732948738348,176.16557502570902,175.8606108259708,174.971657500061,173.77236712968465,179.40062033481905,177.69197883694397,177.93088311406316,176.83067094681883,179.41757114282663,172.71826005666466,176.67892236060317,181.34268861646336,186.77312772651686,183.742843181625,182.04689672268194,174.22433149257046,172.96165433221088,172.46690349772874,165.41191527545124,170.50003721345598,172.85625216500972,174.29916577537787,177.93818262042151,175.74292515947116,170.94910126175145,175.0012553827393,173.00823933054608,172.13914976009409,171.81075953629318,166.4986752850741,170.5364776218875,183.13913639876637,187.94844412009192,180.16531820737433,182.7522890089427,183.0314852357474,171.4743435915842,163.99234833982715,160.89091746546114,165.93486657758257,165.78649637214593,167.16147845936234,168.9647792056133,175.6425165031607,173.81080283202184,174.63464629420628,175.3539414785057,171.9368863363005,170.27461496334257,165.87928042320948,163.8760612346999,163.75481571100812,159.38749318575054,158.98651141430014,159.8481387962338,161.1553610051639,158.59968304858805,161.83042728580148,162.539015978336,163.700110579048,161.9587296123114,165.12865017903835,162.40289839782884,165.6117773137591,168.15498226783535,168.65672600959317,176.03635989821888,173.91858018693614,171.34069191699035,174.24855674619542,178.07651394755501,170.6257320552279,168.73042147556305,171.3482553254949,175.14034332960614
4,1988-03-05 23:11:57+00:00,165.76834584670866,179.19003015598062,198.86626995790442,200.80346670662263,196.88574885088667,206.88952768047204,196.90165610549624,202.60296260690131,201.9981522034598,199.38672501563144,194.520339803277,199.27446345421853,204.68666038873684,205.88953049658332,208.13995181062467,203.6786588100117,206.0975750055301,197.0629941640057,197.1688548407638,199.76160180340753,210.68262909106437,210.635981294284,208.44147152395286,202.9270247565075,200.90340873514467,191.9514883099172,184.42251785929034,185.14400821330128,185.94430136447917,178.5764195758411,181.037832251402,171.60455506523007,165.89698358876456,164.07510441119786,159.48053778352596,154.86343876833033,157.45694646459515,160.24634333676232,157.73481202072506,161.95449244099166,168.8275543582603,164.2179480792709,168.1551925972663,167.05631040912618,171.05861421814137,159.98931804850224,163.84542840757996,156.42745707977826,158.63002776284486,157.0500195176166,156.61206551436757,162.38306992745527,175.60866282202213,176.7452574946784,171.22050165567157,170.2892433216187,165.93448665888042,163.5695077523685,160.8469231990502,163.26047450509893,167.2748056916671,164.8902244859205,164.37184256492847,164.00817312648616,193.55616154111618,194.93238081418193,180.0394156299172,187.52748867796356,193.3343022470121,186.84552818895315,188.4966539745952,203.56862624495335,194.1689835008036,178.3297573404836,178.9276060876663,176.37602504740687,170.025007161411,170.0553483469717,165.61176403466098,165.27118279236726,166.94302783362036,165.44575680824036,169.5606646484899,166.93567569935442,171.24918194745402,166.74563198183665,161.2095693969718,168.84008784167162,169.76527648796326,173.10975833803076,178.823718567686,180.97122205349802,170.35213936564787,172.80977266623188,169.91481044362408,164.38442171968717,166.629591034993,169.2471564183559,173.20951914685241,174.18412250327174,176.18227002481024,177.51815400795238,171.88290998788622,176.73895731883158,176.39313167168842,174.85123458671944,171.24217563425498,180.03116528269197,188.89254219401596,184.47737493032682,184.28944477105858,186.7601645039777,178.58792605573083,171.00879659957513,166.39701942797262,166.1000017619596,160.81398076856271,166.6008497021826,166.14960834269007,167.00357350285543,167.81971619026982,173.98711990328934,168.58254446192404,166.30501579410839,167.80570215890623,166.64385867311836,162.46608337174587,164.04548005250396,159.80477133175563,155.20093845821134,156.86708102988956,157.146684563562,163.57787398903588,155.873380672221,162.3133114311771,163.85071988299345,168.24996762040598,166.30368175959046,162.73226011799557,162.87386939781777,160.6683838898576,167.2808662935144,174.03611216787084,171.26602284957983,174.4051547411671,168.7575292781867,175.92049682086878,178.03412523488558,173.61623314577054,180.6662271716424,170.52190436444874,175.7951944470003
5,1988-04-06 23:12:12+00:00,,,212.00838520127593,206.49972664781924,207.6644585297759,207.50003080643563,205.3648187505373,207.6501305225022,208.26594495419704,202.6721050717633,201.64542608096,206.56802729984645,211.58727491555325,216.63345624219554,217.1597479906607,216.02884094321263,221.7509491820382,217.14100861311712,214.1404991060504,216.8530701739973,220.9537859981696,220.10624351087785,216.31374204224983,206.8702766275279,203.41705061183353,197.43892575661943,191.51236691420536,190.13239896292902,183.78474167529106,179.03531430408242,179.67856780876537,171.90340771353297,165.16437323350914,159.23966820154038,158.03201353100943,157.79401955756154,166.1890657160695,167.41820238184857,161.93086841204106,162.50930950497772,166.0841004644873,165.83921372147444,171.2450502780389,168.30584111641016,169.95474372084703,164.42550439997262,169.31594276724815,168.60491464325983,164.20682684074688,165.850252967677,168.22556624508766,173.45909033359544,177.27020952307953,182.43321665744872,182.8657626174268,174.2140764846783,171.3815892068123,171.18211411637745,168.4605364677664,166.72389390327967,168.1525860721321,166.34030623100182,158.69280234155298,164.98650190941902,193.3403566399308,195.32916289629188,175.90117431100055,195.5130390802869,192.5120163410013,191.10241015926297,185.18238906464657,204.0335856463845,190.340334571692,170.77045878423093,172.75736252242876,183.9344606819916,174.76639719734288,178.2826069960731,176.1082529617678,172.44672784157405,172.23578618150796,169.73325564554173,173.99863453490937,175.55157445578058,173.67484498089394,175.91773377644554,179.0812232206885,188.5468796659863,192.70469374641635,191.38915043086763,181.74454402872817,182.67905512703666,175.8203438893215,178.27662395675702,174.58332449181154,164.29205936247146,168.30891005924167,180.20225334813475,183.76125148100684,184.98027673333135,179.67647225331285,181.10016152371583,180.09410198065115,176.31955438570637,178.41511501263668,173.48081680659732,171.9540973209361,177.11164615465714,187.27929079571808,189.986866920106,186.53771352801027,184.17973281089667,178.1211103767787,166.15515705525476,168.20885299083037,161.17381617199095,165.86247568847398,162.60017880186763,169.4017822321814,172.27273268891247,178.43455493104878,174.52498842172741,176.67873531884382,172.72088460155155,171.70832453527228,171.7242794159846,171.5555045682634,165.1363649549819,168.1422402982879,166.45390627631656,162.11871930361616,166.07880971575148,166.57991733281617,159.5960305465659,158.01170079901001,162.42561111105027,164.12382924172607,168.2928991109864,167.95115156339386,166.8228506965853,170.35702729794383,170.5640988895605,173.16339672029056,177.30371765172433,186.1852492671871,174.7450608459471,177.59544469261817,179.75701731397155,177.02432746563727,177.79112025901426,182.11688001674776,173.5549537401421
6,1988-05-24 23:12:34+00:00,212.90408297265134,227.41878530375072,255.23468700393738,262.6107330825905,261.50344741720005,257.26964205623096,251.15232979148064,248.15174335269768,242.330878316854,243.39880666919606,238.2329204920917,244.32148349526796,242.7468160308573,232.9802071527964,252.69821300329443,247.61471987431898,252.85198702641006,242.08441850467187,240.17718096719204,233.2433271744609,229.9482099098236,235.3484404857078,236.46258792623877,225.00848440676185,226.34838378640592,216.38139186806316,213.84774747677338,211.14729976598358,213.9121275594665,199.16201454149737,206.43181406063644,196.92006555565885,194.25672427188647,180.97411203855913,187.62306735465305,186.99059961657431,182.2831275764366,184.13051646856772,186.8793019189781,181.5047967834475,184.51428566952228,195.26724433068415,195.6933343066778,191.57008039333354,195.98458947567988,198.39474768332005,195.2988561466214,192.69184949274808,197.08747568284707,198.37815464742795,193.17869031115498,194.10957568367593,192.8560718258227,202.8544017188429,202.90869784051696,196.78774327796773,184.82869256186447,186.04678334551525,182.03562064710863,184.31639922575957,184.32230237203174,194.28326940029424,187.60722078278053,181.61300190884978,219.70021091507664,222.1519277387841,200.71728695620237,210.15622218952666,213.88987854291156,205.83850615422787,195.59145819211352,222.12698975236793,213.07107673292887,188.01323977280904,197.24122686080932,217.1128198318459,207.31230496283771,202.939351140011,196.80079568833273,193.30069190008444,196.12494343235937,199.27646184111242,212.2266485321995,212.0190780599942,212.2627275782294,208.55406609677283,210.86017546613266,204.68585246850225,204.24210014836902,212.71654426998876,212.24697835099732,206.99056675649507,209.09003476162104,208.3383569077415,205.56374925520933,193.74067870722533,193.45972138921,207.73087704283247,201.36510040968076,205.70695446744097,202.54376567360018,198.31728193030165,203.98275205397704,205.73580304871768,208.42488701892162,199.695632303365,202.6164227539592,201.15427085217834,205.5824306624625,208.24740301217986,202.33049657240787,205.98483635629526,199.73588594160876,196.75542031883526,193.6110113594707,184.8907371086213,198.1752511934259,203.5972204411854,193.24782731473636,191.4446829786544,196.7472619832418,198.25593439817968,204.00847606540674,209.6677478015327,204.35754155790218,206.9558879474578,196.05570610962297,208.65384796349875,203.7532255949265,193.9449359160634,198.0569604195128,187.07373350876458,197.34937684266572,186.86211464378377,197.6772167223928,191.1986890349214,184.1073806971773,189.78876581122003,195.7453830899025,205.2779746953355,198.98994324059188,202.87033271827383,205.95843694204237,212.53466884714823,206.43786821961916,204.91362363553839,203.34807542150696,210.50918909791676,205.31982182732364,208.0633139526381,208.26724263317965,200.18523245235588
7,1988-06-09 23:12:39+00:00,207.6988702923279,225.757796505529,239.96469067089885,245.03793747728187,257.02847880614206,238.02747717396744,244.3924630140088,236.9635549917557,231.02563399034398,236.69658007757232,231.90221852927328,236.13629851027764,235.41922497315358,234.09041168029955,236.10771476420257,231.60881128468583,239.54066834451618,236.28639741551046,222.75692702157886,234.41174643286,240.7200120578358,233.1993716883004,227.08983116244437,222.10889642186632,225.6037889819982,207.26851272630216,204.12544299188835,200.59954270613008,195.5738096378015,203.7678802638066,189.04585806738572,197.2402707412364,178.51263490613837,184.7031542601984,171.68245009145105,178.78901316409616,182.2965587644851,171.0066728037591,178.2058230386569,174.3171599603741,175.2452540336826,186.57530948474607,193.14025139795206,197.2547961843794,183.745625295028,192.93707179318596,191.46266669792317,192.709400067255,175.06546227665984,194.54701334638258,181.67179873922095,189.18173643597498,197.39696461502325,195.12588581338116,188.39261802523748,189.19431189651368,178.74238873208213,179.93343739286593,179.78429386571798,173.2007481432684,184.39479376432578,188.3455340625454,181.86444879347607,171.37306019103892,218.79175588164708,211.01854180148678,210.22960468049774,204.20487697931185,220.314277022007,205.80873541856604,196.603334454121,215.6255646165418,206.3071769038171,197.69079412153343,186.9449197812461,199.0153729028347,196.06274138506149,197.46451725257361,182.10428437447752,182.88014113861914,194.77589701446124,197.3333090980089,197.56063502967908,199.5185070460231,197.9919445016754,187.23664419926763,197.51617511363594,195.3233794428017,198.33617623231316,197.4379960759814,199.10238020724296,197.28236163626116,201.80124693121172,201.9380841143725,191.30534425549678,191.8969462033628,179.0095977109467,196.86744046522102,198.82719659676349,193.418331003,200.08419924982843,194.07682238174635,205.086652318883,198.52454821964886,202.36976028977483,197.01694323252002,197.81894613453596,202.2389913314766,194.92353100475123,206.1039280543625,193.7744386781537,195.8643182847818,198.03254757029572,196.81839575061156,183.66642084793966,183.8748946906628,190.09849717738842,187.99653847909036,191.93764262841916,190.86344260168357,199.48297553391012,194.04787178169397,202.2344550798021,190.8539444023572,199.42018214174686,194.22093757385787,196.93789715553297,190.35060205782068,193.07074141602698,186.2712104674585,185.5335663994486,187.2879805905905,190.0132990990894,191.9126341147952,172.74159425800877,183.82450569899515,193.3436279778037,177.25942348400469,194.74068885241525,187.37239667272888,192.2732723253111,196.0815478625695,194.97430676714475,191.85103766504028,201.18171095609148,194.29415930224116,196.48999179421912,201.52440250864043,200.49537037870567,202.26327483182973,203.71723737314232,197.03754425980878
8,1988-08-28 23:12:54+00:00,207.66454488762128,202.2789524339026,215.93565180593612,218.02420904371263,221.23947364694789,220.56656684679555,222.2941727708677,221.88734801573457,214.31907942591906,212.1997510280749,213.59606299489008,218.62284479301928,222.05316671637894,221.59752405255279,214.97392363914406,218.27942587825527,222.51278680728217,216.50146167165747,206.79233855754995,211.87933420252045,204.58389634362533,211.8444758585959,218.22390667287738,217.98372962265302,207.83443508945186,196.30791793007734,182.971874919515,185.15958182942433,186.6671911981275,177.85503083192077,174.05417317271335,171.6629229680571,171.9411444510056,162.7034035234537,157.25862392805058,157.66544217750626,164.73384138228812,157.51993913386104,154.9315241473691,154.60109404709408,154.93949930822268,158.76147249485155,165.22585294128123,174.07926372568292,166.49732594105006,170.6062913010992,170.73488411703784,163.7505848890164,164.1423208155554,163.32359075258967,164.436598672458,166.39241437753157,172.3812939822916,172.49419598921554,165.93093085540505,166.1479595355397,160.71782358915814,158.52569097695897,158.08547929362553,163.09925724103036,158.69228454828277,164.74950372741873,156.60430747311116,160.64460405106132,191.31020128196948,193.87395694034015,180.64502343756263,197.66516982959095,191.53443388874717,185.51388806604743,173.80916642381064,193.66802773549537,188.05771253356664,168.36570236961043,173.15073703848387,186.08594684540617,179.69433862118478,181.44103560298007,163.57529503044245,173.37322902380743,167.0557179489144,168.69727899588526,173.8696844515967,179.51339229518223,172.61206881554824,178.94518422947147,181.48325349928717,178.96899552419868,181.2860143041025,183.03446592365964,173.59804008569444,179.5113816383468,178.79958568259195,181.43802934555603,174.35005133959896,169.12265974579188,176.42436228946093,175.17079966689002,179.97569108169128,184.87419786037734,177.51903216939348,179.1242973381907,173.9009702129773,176.33690730939145,170.0600195436649,172.64152164439173,171.0456126609885,174.22477433389756,170.14940479814868,178.528880409037,176.31294364533616,175.40005947706197,174.57634791098963,169.8942602018401,169.1632649880246,164.7055670904732,167.3179272193206,168.785702870474,167.4170505706524,170.5437193946603,173.0655228146248,167.94615295649118,174.41268879000575,173.76550640915184,181.20404901623164,175.73621300441198,177.44725959393293,173.75097622572355,168.32553860884752,165.13180817723654,167.38818447566825,168.0876849064818,167.6485345219309,161.68796699282416,165.61419038111816,169.41668905764044,172.94055777293957,173.05320718193744,172.87950075295566,172.5482301056184,165.25610551987177,172.80475762574162,175.2170805223297,183.8287224630829,186.84568258559386,182.0855061292378,178.32323779375162,179.36863613115216,176.5304008334479,177.81690062355085,185.61982865793962,178.15572802370548
9,1988-09-29 23:12:45+00:00,216.47556127573444,222.15381640818768,221.9811252783135,222.04725161874424,233.41816733905495,227.153154143366,227.4657632627007,225.45855749568838,229.73524341196486,217.72949138618876,218.23899892731043,218.52639602584048,220.53163512967518,219.21968731877166,226.6459831791138,222.67119615608266,225.42809484696943,221.61758261401968,218.67820442429957,217.269666108711,215.56686697461558,220.09392362534317,217.24190263417688,218.30632881564873,215.61129902445234,205.8244305437173,195.95123034489268,199.6569849474289,198.71463609882102,187.45837757505717,185.38876265104858,182.3721259893974,172.7403904668342,165.67757543620672,167.08991652248025,163.620287398527,170.74146083904088,172.83336982678563,164.8558664395989,163.7858414766297,165.4573615099468,173.7584316592322,172.64975015087757,178.46277609428103,179.63286895308053,170.18125829186872,175.14240039167393,171.21939337180268,165.29536158595147,163.00391645008392,172.8009792143625,170.4893689280439,173.94273386628186,175.75979594041502,177.07581436700684,168.39763035004995,166.28403153655,170.93301046303523,167.32241499917689,163.09682866000855,171.8728058778601,171.11402716940117,169.32105920638367,165.55072582642867,196.30797440216844,199.1274175747999,191.02733079617602,200.97154770997457,197.02829037324622,187.48941892855083,188.2548481708093,194.41054308135298,193.33875155538448,176.6301081577021,181.17916570696156,185.36112247334339,178.03246260121242,189.14425449410948,185.42690550581054,177.62372994898988,179.95735056223364,173.40948192604722,181.0630184404339,183.87366795396454,181.84392268561308,184.58984437071481,185.6383563810453,183.9446553502445,191.62174636047064,190.63930266505025,178.19592906392353,184.54453005681654,185.27143867224626,185.9801709568176,182.21583152977297,175.26910669559982,176.42305157921425,181.8098285471003,187.05982005869993,180.46844795137395,179.12514137871005,179.79124152357426,174.1012826990117,174.28894124968923,180.05110655059562,182.21085893905126,169.86577495339588,181.9274260394013,184.21740055740275,186.60225498037946,176.33248059090468,180.3464516088169,181.32780118415698,180.2120886744345,172.179760653919,174.56613512505513,173.5860740099671,179.27319268614858,173.86050997751863,181.48357517621423,179.6299863571523,176.94113934398945,184.46986654001822,182.32163414197046,180.9130154541656,181.04512729971407,178.60334347375758,175.2124301087111,172.59732434888997,174.36931620819774,168.14544058722348,173.499510675432,174.91109214567788,169.06591736192803,164.28466044369264,174.99941186581287,180.58754238262495,171.595774699641,177.6636830666705,174.62095707511634,170.02019725827626,179.60721092476683,178.21535015322235,178.0959598966306,181.37215674838467,176.50629064158105,178.48010388929706,180.97082009913095,182.17008971383441,176.7278900404974,182.7557326446131,177.82271282564744
