,dates,nzd0535-0000,nzd0535-0001,nzd0535-0002,nzd0535-0003,nzd0535-0004,nzd0535-0005,nzd0535-0006,nzd0535-0007,nzd0535-0008,nzd0535-0009,nzd0535-0010,nzd0535-0011
0,1999-08-08 22:19:52+00:00,,,,,,,96.15633833159794,104.10531398089687,126.3409933762722,112.39085151734082,90.46113001204189,109.17055714803432
1,1999-11-05 22:13:40+00:00,122.85306143277967,113.75248857812997,104.96277984578388,109.99862579273974,111.25596589968376,106.84502766976763,105.2592177055819,,,109.01550451510695,101.90874606691352,100.40261727489474
2,1999-11-21 22:13:35+00:00,129.50181527238183,122.28945254000088,118.57560347989833,121.61550507141212,120.55610198456272,125.8878709524238,120.416791977908,127.49698293989694,129.73156864551248,129.55943508440447,113.35824423520259,115.56711230571578
3,1999-12-07 22:13:41+00:00,118.5475860117245,103.42166602163212,105.08360483129908,101.72978195487462,104.72090640241973,107.4156478580196,108.02367493999186,110.02009351417522,111.60487697779548,110.75654313450273,107.46102443747553,109.87312074676811
4,1999-12-30 22:19:45+00:00,132.19757508878558,119.90728071337043,119.54392248730618,119.63277112660077,115.25142174489687,117.59554565213341,122.44765997765163,117.87528159567017,121.01633226225783,121.12097878506853,115.03179792322086,120.10148760322471
5,2000-01-24 22:13:35+00:00,126.35475626945245,115.99448966037248,113.55650762348827,114.1843490151575,120.6057559759506,123.61038223234746,128.63013325476012,129.44011696629542,135.83167421807747,133.73920978533488,123.53407968023495,125.50017083827069
6,2000-04-13 22:13:06+00:00,120.77180814310192,100.59698733817407,96.75051021003577,99.44788070132644,105.77346578291326,101.9063650594966,102.35388830606449,102.18583029330661,103.51225360507014,105.67146926062026,100.54871249010934,108.50175417325099
7,2000-04-20 22:19:15+00:00,131.81936011276164,124.466277944116,124.8449912776123,122.04488502402955,121.60324429573947,128.045804833935,131.4689054456747,134.91266857676914,135.2975669377396,133.1641881372379,129.7147576807895,128.94181284411763
8,2000-04-29 22:13:05+00:00,115.92761705824608,113.97309203151134,100.0460179672653,102.31376229863405,105.83042787765763,103.81695613742997,110.12855116581449,109.15093073582952,111.92587616832083,108.67506534097085,99.84822705698731,106.46885140586886
9,2000-05-22 22:18:57+00:00,,,,,,,,,,,,
10,2000-09-20 22:11:14+00:00,117.60884516428317,104.02463193925595,106.19563456627814,102.74487237256363,106.93599631405517,110.03897949839457,110.18214592812532,116.19685080107963,125.54507493785759,124.8023583301721,116.79133853708265,117.03211811821876
11,2000-09-27 22:17:24+00:00,116.89899127486579,105.9490261557254,102.67892534497568,100.89761232812563,103.15478822941085,106.63442038556573,110.80062001894007,,,115.89657242271352,108.63555817455342,111.7002967126645
12,2000-10-06 22:11:11+00:00,117.46784930190668,104.60628945018824,101.33659043387087,101.87642464846635,106.5353931032281,109.03139878275718,112.93300519908868,,,108.3786723486315,107.54611285910804,110.87232581925713
13,2000-10-29 22:17:19+00:00,122.72926452267366,111.19309297153866,107.15200451181555,109.7530100962775,113.01025428509001,117.0853939467066,111.36197732642714,121.43785068659682,122.71107203388937,121.91592398575835,116.95098438657192,118.40670894996607
14,2001-01-01 22:17:21+00:00,129.98384247888373,116.41076062347616,120.4576695171707,113.97357229608129,116.18268658714496,118.87821024058225,117.55990140341412,,,115.92157427457673,118.7007621175802,121.00206864832936
15,2001-02-11 22:11:12+00:00,138.87613774440163,124.34851736444105,119.53824840772833,120.33719135640538,125.63094895347061,123.40169756330532,122.14771102519512,122.88771021660615,120.79833106253082,121.66943237305716,121.60563220653165,125.8252618997771
16,2001-03-22 22:17:09+00:00,126.29668646518437,115.13728913666436,112.5100793614184,119.19487571719526,114.68148691768029,109.33477760217596,100.45086007143482,102.55610960992186,113.03711065810816,113.29633254256893,103.86132210379414,106.52740680147092
17,2001-04-07 22:17:01+00:00,120.76520386451193,112.24895866105797,114.0359829950788,114.83250380725485,114.46716870849869,110.23844706511387,115.54498234883428,112.68810677096295,109.57849151406268,112.12147820551922,107.71812319343103,107.97763610598673
18,2001-04-16 22:10:54+00:00,125.63023385396426,111.35587440611997,110.09543440149542,104.22319633563582,110.71509222470964,110.6440600483221,107.74549145652978,112.30734607142107,111.69341782727717,108.97701625577731,104.35145233725922,117.20720759253102
19,2001-11-01 22:15:17+00:00,113.03143561125616,101.97012133887213,101.28342782061122,105.41635208608514,104.79687230254369,105.73751692089168,103.0563991594687,104.16961525576264,114.35226066602051,109.62917557691986,99.04964740206152,98.27441875321253
20,2001-11-26 22:09:21+00:00,125.30119918023121,113.77734168280622,115.27113230555665,116.64493407150998,119.29754524464516,124.26498639694627,121.45749862445422,123.05485005830532,129.1742588694527,126.89499251568004,111.36486176319383,123.04050491855297
21,2001-12-19 22:15:37+00:00,134.89841167559172,116.60809429664579,122.47579352588767,121.7436658401987,122.49277234603198,132.1193074834067,133.87339101767128,133.95302160059964,140.38218994234106,135.357585449174,127.80405124959336,134.91444648815227
22,2002-02-14 22:09:41+00:00,127.64091980111426,109.68146063367769,120.0327978851391,113.30839932158682,116.87969640794748,120.419065431498,127.25925434627038,125.45188249624589,137.44680631104796,133.47298067705202,121.87121069665295,129.38387277565573
23,2002-03-25 22:15:47+00:00,120.69251516459249,112.40923643143003,103.96054682881353,101.07964515971426,104.24078581991205,112.39245880240688,112.15030217713871,116.51589704180394,120.46377994077754,117.730252429691,111.09252057556293,111.31365952696208
24,2002-04-03 22:09:32+00:00,127.09526955929262,119.6570188490792,113.93378962449898,117.36358757488073,119.62267504462048,117.58086892193826,121.99322727314396,121.09636034184021,129.3185618822208,133.85862636381773,123.09189572979955,129.61050153544988
25,2002-05-21 22:09:29+00:00,116.55961812550237,104.53064655639824,105.90860057062076,106.86482961752985,105.61006359658617,105.49687759902747,109.81789104360507,106.70557658921402,106.43306466284479,110.17357581719308,,
26,2002-07-31 22:15:11+00:00,121.46730186141711,106.58683366251425,107.83323707681771,113.33574885994345,114.65827639755581,125.11988267154157,124.27397876435622,124.06545222171876,136.3605876919156,130.4099750839254,123.70118222666878,125.16352749290256
27,2002-08-09 22:08:57+00:00,113.22452492327322,101.02838345914209,110.47975188065384,147.887830651217,106.80660862919225,118.52947583535457,134.96960670319245,,148.12095486564112,118.51011466572027,100.45561212606259,99.74969214032711
28,2002-09-17 22:14:43+00:00,117.15679257860168,102.82350048583108,98.79993545113891,102.45618043331092,102.95351377710395,105.52613669107063,106.6633289682336,113.02022974336666,117.80657709903542,113.4269936794069,106.79155845134522,106.84992044494473
29,2002-10-12 22:08:26+00:00,113.63195212689719,101.74072395101422,105.61931163929397,102.95047953936248,104.2329798219621,105.49016122862503,104.042706378141,106.90950147630261,105.0095166909893,106.42833233005568,101.90580345125598,105.1028968305953
30,2002-10-19 22:14:44+00:00,127.64177243331827,115.5004427148953,113.57001202398112,113.14968235877942,112.26286679881665,115.54270110016913,114.34117647666218,115.41384706509108,123.92052441516078,113.37257206161134,111.02729896634628,119.98823324382171
31,2002-11-13 22:08:42+00:00,108.05715415201401,94.6000875074922,94.45881945534946,91.50022742621476,99.1095405271499,97.0240568048652,95.04346071571344,,,100.9709205004429,96.18444650605622,99.87817365865274
32,2002-12-31 22:09:08+00:00,121.66211403357103,109.13124223851534,110.3807382014889,110.59616637351942,111.80871303628649,111.56302662191615,110.70552398955195,113.81793702663892,110.54171942211049,111.92280285282395,109.93597631181883,112.37574208612378
33,2003-02-24 22:15:37+00:00,137.02587714698444,124.59565208932457,128.24115072790036,127.28002852750521,125.36843870114487,125.70253016934973,119.84790395869486,121.70260667410783,125.94718539816193,118.91845273186753,118.63127405741142,111.65318603140443
34,2003-03-21 22:09:27+00:00,140.53718433587346,124.70370641862925,129.71963946734684,126.93964160311481,133.54006546606504,130.3145551026251,130.74685727954534,,,127.38941847862813,127.80686931632403,128.06808760435467
35,2003-04-13 22:15:43+00:00,126.12339384848167,116.45388075686489,111.97883582533757,117.7892472653806,114.65322909968751,122.70026451358618,123.66239100018296,123.78150473457498,123.39720247679458,123.89222868897807,107.73504662235784,106.92725322247361
36,2003-05-15 22:15:40+00:00,118.82233402869946,107.69538750204251,109.26678293469216,106.15927882855868,113.83870171121242,106.21957073561163,118.30913761147136,114.71462526372841,106.46824360003845,113.70640078629219,118.72843430913088,106.3384367686267
37,2003-08-11 22:03:51+00:00,138.0904354287272,114.2189236996854,122.57333107416406,118.98216940494602,130.83170181949976,128.52109997022535,127.17915219629155,131.21621848724521,135.73702216887136,126.0594991890874,117.5726525974012,123.90052591565923
38,2003-08-12 22:09:11+00:00,133.59409132248751,119.63360340950322,120.61007588989953,125.24602934526766,122.90328953481963,125.42816027595657,129.04589548520283,124.7077961124685,128.2450647805744,134.1665849804437,,
39,2003-08-27 22:04:09+00:00,125.81826402257254,111.34861045343106,106.05273558404208,114.88515404183943,111.8723170119136,116.24642049462962,118.12135385883363,129.52458570106657,124.85677290512858,123.433070859188,110.10284888897834,114.17172792359081
40,2003-08-28 22:09:09+00:00,127.89509161302483,115.5608028471515,114.76564400200279,120.27608245846528,120.2162010363705,121.47402276546036,116.8179116207487,123.25409007115697,130.30308251540237,128.08071460162694,118.57619765948411,126.46352668700558
41,2003-09-12 22:04:26+00:00,106.48917362279175,91.38943558879832,93.58229041439328,94.57920773190179,94.72371650367745,101.48469459937085,106.76281499468381,108.11452064894686,111.34301561451554,106.57686340555532,98.85574125491948,101.61156535917173
42,2003-10-07 21:58:35+00:00,127.08596059632393,101.88570933171606,104.9092147286691,107.68095218710776,107.40340277302421,108.6764115968114,109.33380805594857,114.51727409987667,111.13057868148121,109.4322738069304,101.92140821079487,107.44222134912897
43,2003-10-15 22:08:58+00:00,,,,,,,,,,,,
44,2003-11-23 22:15:38+00:00,127.46779501514536,107.27263313900082,109.82819070754276,109.48633913141884,102.32841312087959,102.88010075564335,102.20271288011415,,,,,
45,2003-12-09 22:15:42+00:00,133.0623321611404,116.35509044970424,117.63835729440203,114.15592599449025,114.08573739220861,110.35081234627555,111.5333750948397,110.7174661366505,113.09879491481188,108.03238308960076,104.43482742874328,107.32371739120575
46,2003-12-10 21:59:17+00:00,126.01712201610115,117.72098189584275,116.208440558409,116.3855284874422,115.78958888476734,114.07407449874779,109.94232844249234,112.5392433770104,111.7225003781733,111.3562110081065,109.35680038723436,109.35137702481055
47,2003-12-25 22:15:51+00:00,124.97759795806645,94.66774341433278,,,,,120.995571793018,130.87012950741897,142.24880790614202,144.92063507408503,124.83122960153429,122.13226007258038
48,2004-02-03 22:05:50+00:00,103.81368398396204,104.94530625625575,104.82357559057773,97.74628406920147,97.50101903703775,100.65792669701233,95.10204773783768,91.45953219250418,100.59812118601897,103.77163651218974,100.28200469611184,111.51248652369131
49,2004-02-11 22:16:05+00:00,119.66502990051333,108.61938684647984,104.70690197127594,107.40857033647094,109.47026213529459,113.1384409741093,110.47086997986287,113.7542852540795,116.80220413479618,118.69228692924568,108.10204509266596,115.9012755096778
50,2004-03-31 21:59:59+00:00,124.15687140803094,110.68435965982616,109.28374854499533,107.1304624171854,101.60006159798189,107.07644517797166,109.30754221601256,110.26208840550359,109.59462836322825,107.67297053569035,101.78713362274704,107.36163050523638
51,2004-04-23 22:06:53+00:00,124.10178577699946,107.60899226041586,108.88925716113407,113.19953186598497,110.61099088769716,114.98375371664102,109.24075258711981,110.82296113767975,120.36378749710633,123.35561458314625,115.01478441420426,117.27352049697575
52,2004-04-24 22:09:55+00:00,,,,,,,,,,,,
53,2004-05-02 22:00:57+00:00,,,,,73.85482665828273,,118.65223336084975,,,,,
54,2004-05-09 22:07:21+00:00,,,,,,,,,,,,
55,2004-05-18 22:01:26+00:00,,,,,,,,,,,,
56,2004-05-26 22:09:57+00:00,,,,,,,,,,,,117.31310643809236
57,2004-06-10 22:08:17+00:00,,,,,,,,,,,,
58,2004-06-27 22:09:48+00:00,,,,,,,,,,,,
59,2004-07-05 22:02:51+00:00,115.08431826973813,125.86829555581164,135.89017549815293,111.05854852511104,117.0411928297703,121.36834591938002,121.01926120724305,128.9443015247339,,127.46916432291408,,
