dates,satname,nzd0152-0000,nzd0152-0001,nzd0152-0002,nzd0152-0003,nzd0152-0004,nzd0152-0005,nzd0152-0006,nzd0152-0007,nzd0152-0008,nzd0152-0009,nzd0152-0010,nzd0152-0011,nzd0152-0012
2004-09-09 21:49:43+00:00,L5,,,363.41,357.00,361.23,368.63,365.57,367.09,356.03,348.63,349.13,353.31,343.05
2004-09-25 21:49:43+00:00,L5,341.97,339.62,346.32,345.78,352.40,359.54,357.03,354.74,346.54,340.61,341.90,346.13,346.11
2005-01-15 21:51:45+00:00,L5,334.42,338.01,343.36,349.60,353.79,354.82,358.09,357.18,348.72,346.69,354.21,352.57,351.18
2005-02-08 21:55:11+00:00,L7,311.13,309.15,318.98,323.65,328.76,334.12,340.61,339.67,330.86,328.56,,,
2005-02-24 21:55:17+00:00,L7,324.72,323.73,339.24,335.48,346.05,347.62,351.72,354.36,343.63,339.02,340.26,341.78,341.63
2005-03-20 21:53:02+00:00,L5,,,,,,,,,,,,,
2005-04-21 21:52:46+00:00,L5,340.39,344.42,355.37,356.10,363.98,378.43,383.26,384.05,379.08,370.20,371.55,375.64,367.43
2005-04-29 21:55:12+00:00,L7,340.52,342.27,357.05,351.41,358.55,366.99,373.21,376.22,,,,,
2005-05-07 21:53:16+00:00,L5,,,,,,355.82,358.66,356.41,349.12,,440.60,,
2005-05-23 21:53:00+00:00,L5,326.77,327.96,340.51,334.48,357.19,363.17,363.77,366.02,359.29,348.27,344.75,348.49,338.92
2005-05-31 21:55:11+00:00,L7,344.81,336.71,347.40,337.02,356.35,368.33,371.28,,,357.21,353.00,356.66,346.48
2005-06-08 21:53:09+00:00,L5,350.87,348.76,360.91,360.42,376.35,375.07,374.55,370.63,357.58,356.13,355.70,353.97,356.92
2005-08-03 21:55:25+00:00,L7,346.62,350.53,357.63,354.77,363.47,,371.42,362.40,348.52,345.38,342.97,347.13,341.30
2005-08-19 21:54:56+00:00,L7,340.06,,,343.97,349.66,354.06,352.52,349.49,340.64,334.89,334.11,341.27,334.38
2005-09-20 21:54:42+00:00,L7,328.56,329.16,340.14,333.31,338.24,345.87,346.77,346.95,336.33,334.47,332.12,338.16,334.12
2005-10-06 21:55:01+00:00,L7,317.65,315.82,327.15,320.60,334.42,345.89,339.56,334.26,328.86,328.25,320.41,325.86,
2005-12-09 21:55:38+00:00,L7,335.68,337.84,349.11,347.68,354.69,353.20,358.11,358.92,340.12,,,,
2006-01-10 21:55:28+00:00,L7,339.76,340.47,351.60,343.25,353.81,354.76,357.18,357.63,353.75,351.42,353.94,358.78,351.79
2006-02-11 21:56:04+00:00,L7,326.57,326.48,335.68,330.60,335.53,340.18,341.74,,,,327.45,333.50,327.49
2006-02-19 21:56:15+00:00,L5,327.54,321.23,333.48,331.30,343.88,345.23,347.25,346.45,334.70,333.58,330.00,334.51,338.81
2006-03-31 21:56:06+00:00,L7,322.20,315.58,326.72,319.52,334.07,338.63,338.66,339.05,331.19,,,,
2006-04-08 21:57:12+00:00,L5,338.48,332.11,340.45,337.06,346.83,347.97,352.73,351.77,344.54,335.59,337.25,342.03,338.32
2006-05-26 21:57:54+00:00,L5,114.85,,,364.83,,,,,,,,,
2006-06-19 21:56:00+00:00,L7,343.15,,,,351.75,357.78,357.30,357.76,350.37,344.54,346.06,350.05,346.32
2006-06-27 21:58:24+00:00,L5,338.81,331.62,339.12,336.21,349.25,347.23,348.85,347.32,342.75,334.09,331.58,338.82,334.77
2006-07-05 21:55:30+00:00,L7,,,,,,,,,,,,,
2006-07-13 21:58:38+00:00,L5,336.53,339.30,345.55,338.54,349.51,356.90,360.28,360.71,352.67,338.19,341.03,341.96,339.48
2006-07-21 21:55:21+00:00,L7,343.09,336.16,349.26,347.53,353.31,357.63,373.39,363.51,346.44,343.67,338.93,342.75,340.87
2006-08-22 21:55:41+00:00,L7,336.36,336.76,344.43,340.91,345.12,349.05,,356.50,339.91,336.93,330.83,338.75,332.96
2006-09-07 21:55:13+00:00,L7,333.62,327.55,340.68,,348.35,346.87,349.39,346.79,336.58,334.71,328.15,334.93,333.30
2006-09-23 21:55:06+00:00,L7,,338.64,341.30,332.40,344.23,347.65,349.91,348.54,340.76,333.84,334.03,339.50,329.93
2006-10-09 21:55:24+00:00,L7,,,,,342.25,,,350.54,339.03,335.12,332.91,335.34,332.48
2007-03-02 21:56:07+00:00,L7,336.72,332.85,345.18,340.22,347.20,351.20,356.02,355.24,352.00,347.13,350.75,355.57,352.51
2007-03-18 21:56:33+00:00,L7,,,,,,,,,,344.57,345.05,348.50,346.79
2007-04-19 21:56:31+00:00,L7,340.92,333.39,345.34,338.25,352.25,357.98,360.08,357.59,351.75,346.64,346.20,351.52,
2007-05-05 21:56:03+00:00,L7,340.08,339.48,348.56,342.22,353.20,357.97,363.19,366.16,359.82,356.50,359.19,363.66,360.51
2007-06-22 21:55:53+00:00,L7,342.06,332.62,344.50,337.63,346.71,350.25,352.60,352.28,347.12,349.49,344.93,343.59,344.16
2007-09-18 21:58:42+00:00,L5,328.42,325.18,337.30,332.74,349.61,352.75,350.44,343.09,329.65,328.78,322.57,328.23,331.60
2007-10-28 21:55:34+00:00,L7,308.20,,,318.06,327.74,331.28,328.15,325.88,317.70,311.69,312.35,314.61,325.40
2007-11-13 21:55:44+00:00,L7,326.14,330.61,339.90,334.62,334.80,,,341.33,334.91,334.36,331.12,336.09,337.39
2008-02-01 21:56:21+00:00,L7,,,341.25,338.40,345.13,346.23,345.53,343.32,332.65,334.73,330.34,334.94,329.10
2008-04-21 21:55:44+00:00,L7,593.09,,,411.46,401.72,350.11,346.29,344.50,334.65,,,,
2008-05-07 21:55:40+00:00,L7,311.31,313.71,326.66,329.00,340.07,338.27,336.53,336.80,333.80,325.07,316.69,328.30,318.64
2008-08-27 21:55:06+00:00,L7,347.53,337.91,352.49,339.37,347.65,353.80,358.84,357.14,343.37,336.56,331.80,338.78,323.31
2008-12-09 21:49:42+00:00,L5,337.48,331.69,342.16,334.12,341.62,343.88,344.10,346.70,337.49,332.83,329.04,330.20,319.63
2008-12-25 21:50:10+00:00,L5,344.99,345.84,347.90,353.34,352.60,352.32,351.98,350.21,345.98,338.79,341.09,345.05,339.96
2009-01-02 21:55:15+00:00,L7,332.80,330.13,340.67,332.03,332.80,338.02,338.89,333.21,,,328.97,318.32,317.32
2009-02-03 21:55:25+00:00,L7,335.83,335.05,,,,356.74,353.31,,,,,,
2009-03-23 21:56:15+00:00,L7,334.55,333.98,344.79,341.47,348.80,352.43,358.59,353.45,346.13,342.64,336.62,339.17,339.94
2009-07-13 21:56:21+00:00,L7,308.78,308.67,321.92,319.00,326.49,333.73,332.59,327.73,319.77,313.25,339.02,326.93,317.79
2009-07-29 21:56:16+00:00,L7,,,,,,,,,,322.91,316.53,320.27,314.74
2009-12-12 21:56:13+00:00,L5,,,,,,,361.94,359.85,349.03,344.84,338.48,346.39,340.14
2009-12-20 21:57:07+00:00,L7,323.00,307.96,337.27,338.95,332.53,340.21,340.81,339.17,332.15,325.92,328.01,327.00,329.75
2010-01-05 21:57:00+00:00,L7,,328.17,347.40,343.27,349.65,350.12,351.76,351.92,342.79,342.31,338.09,346.91,336.98
2010-01-13 21:56:25+00:00,L5,348.69,351.63,365.03,354.53,361.84,361.52,361.36,364.81,355.96,352.66,356.73,354.60,350.63
2010-02-06 21:57:27+00:00,L7,325.30,,352.02,338.44,345.15,352.75,355.40,352.04,339.88,337.07,337.60,335.37,336.03
2010-03-26 21:57:49+00:00,L7,344.10,349.10,354.41,355.92,360.53,,,372.56,360.09,360.20,361.74,358.96,360.26
2010-05-13 21:57:45+00:00,L7,330.95,322.04,334.41,327.66,334.40,342.17,345.33,344.38,335.71,333.76,328.02,320.49,334.95
2010-05-29 21:57:45+00:00,L7,339.30,330.08,337.23,336.14,340.74,348.78,346.22,347.31,341.24,344.01,334.48,338.22,344.21
2010-06-14 21:58:10+00:00,L7,330.54,327.67,340.14,336.09,345.69,348.37,346.90,352.37,340.56,336.99,337.60,345.03,340.48
2010-06-30 21:58:13+00:00,L7,328.98,,335.40,331.97,342.71,348.87,347.81,346.65,338.64,332.45,331.42,336.98,329.92
2010-10-04 21:57:53+00:00,L7,336.55,329.68,346.19,335.16,347.17,347.96,344.13,345.13,337.57,331.04,334.78,334.62,335.06
2010-10-28 21:55:27+00:00,L5,334.59,327.52,337.20,337.82,341.27,344.78,349.73,352.39,340.89,336.78,335.69,334.80,337.51
2010-11-05 21:58:13+00:00,L7,328.86,328.47,343.30,339.87,352.99,348.69,351.04,352.22,338.82,335.46,333.99,339.26,337.50
2010-12-31 21:55:32+00:00,L5,345.38,346.13,351.44,352.03,361.18,363.06,362.78,364.45,357.81,351.25,349.39,352.78,344.37
2011-01-16 21:55:34+00:00,L5,338.06,335.98,351.93,348.09,360.41,361.45,361.89,361.06,353.14,345.26,341.83,344.92,338.43
2011-02-25 21:59:08+00:00,L7,338.10,330.83,344.12,339.87,350.15,353.46,352.34,350.58,340.69,332.84,332.32,333.71,312.48
2011-03-13 21:59:11+00:00,L7,340.63,336.36,343.35,344.03,355.81,358.90,360.58,360.50,348.84,339.12,336.33,333.08,331.30
2011-03-29 21:59:38+00:00,L7,327.64,318.64,328.65,329.84,334.17,339.82,340.62,342.36,333.48,323.03,324.68,325.59,316.99
2011-08-20 21:59:02+00:00,L7,320.43,325.73,337.87,328.28,336.49,344.62,341.56,339.85,333.83,326.31,322.13,332.57,325.47
2011-09-13 21:54:09+00:00,L5,,,,,,,,,78.72,104.33,111.81,,
2011-10-23 21:58:59+00:00,L7,341.86,338.61,350.46,340.26,353.40,354.09,359.28,349.87,350.52,338.03,338.93,352.83,346.28
2011-11-24 21:59:43+00:00,L7,325.03,327.17,337.07,331.72,338.93,341.45,347.49,334.92,326.56,319.94,319.22,321.09,320.96
2012-01-27 22:00:03+00:00,L7,327.03,325.73,336.48,329.75,334.62,342.04,340.86,332.36,326.13,326.79,319.20,325.01,336.80
2012-03-15 21:59:45+00:00,L7,332.70,333.44,347.42,351.56,349.67,354.14,355.96,356.92,345.90,342.96,342.59,343.99,340.92
2012-04-16 21:59:41+00:00,L7,334.82,324.77,342.83,327.23,344.86,346.47,347.26,344.39,337.47,332.12,331.67,338.10,337.84
2012-05-02 22:00:07+00:00,L7,,,351.24,348.80,358.15,355.35,358.48,366.05,349.66,349.47,336.74,345.31,343.78
2012-08-06 22:01:04+00:00,L7,335.26,328.80,337.84,330.76,340.93,347.73,345.99,343.60,332.76,329.16,321.23,324.16,348.01
2012-08-22 22:00:50+00:00,L7,322.61,321.04,332.17,322.95,333.05,339.27,337.85,337.19,331.36,326.88,325.28,329.85,333.10
2012-10-25 22:01:27+00:00,L7,329.90,325.81,342.42,329.90,336.51,345.90,342.98,343.40,334.50,326.26,325.82,324.36,328.22
2012-11-26 22:01:37+00:00,L7,337.72,333.89,344.11,340.37,346.39,347.78,350.07,351.53,343.78,337.34,335.82,338.01,332.89
2012-12-28 22:02:11+00:00,L7,329.21,321.71,335.67,334.53,343.77,347.14,345.65,350.07,337.19,327.16,329.42,328.22,327.91
2013-01-13 22:01:46+00:00,L7,314.91,312.70,326.59,319.43,331.84,339.37,340.44,337.77,325.52,324.22,325.78,325.79,320.84
2013-05-29 22:07:41+00:00,L8,341.03,330.06,346.48,335.15,348.12,351.10,350.79,352.14,337.53,336.00,332.96,341.94,334.68
2013-06-06 22:01:19+00:00,L7,291.03,,,,,,313.16,325.21,322.20,323.06,319.83,318.41,329.98
2013-06-22 22:01:38+00:00,L7,337.71,334.64,347.42,344.82,354.34,360.74,359.19,358.72,342.65,338.60,338.65,340.50,341.14
2013-06-30 22:07:36+00:00,L8,343.63,337.72,351.26,348.05,357.73,359.94,360.25,358.36,348.68,341.24,340.57,342.52,344.97
2013-07-08 22:01:27+00:00,L7,337.18,329.40,345.08,340.50,346.37,350.28,349.77,347.75,339.70,334.90,327.71,337.49,329.66
2013-08-17 22:07:39+00:00,L8,339.33,333.75,347.20,346.38,352.37,354.85,359.98,350.60,350.15,340.94,332.72,346.00,344.91
2013-08-25 22:01:25+00:00,L7,332.66,322.67,335.11,328.91,332.06,340.13,341.51,339.94,329.13,326.28,317.67,321.38,328.77
2013-09-02 22:08:04+00:00,L8,339.80,334.06,346.42,342.99,350.64,353.83,355.22,351.58,344.81,336.88,332.01,340.04,338.72
2013-10-20 22:07:50+00:00,L8,321.04,327.12,337.89,334.29,337.52,342.80,344.90,341.38,333.03,325.93,326.74,332.68,334.14
2013-11-21 22:07:13+00:00,L8,311.57,315.18,320.99,321.45,328.04,331.03,329.56,319.10,316.51,313.76,294.00,317.70,300.87
2013-12-07 22:07:38+00:00,L8,340.20,319.69,333.91,325.14,333.78,336.54,335.39,333.23,325.39,322.64,323.53,335.12,321.71
2014-02-01 22:02:30+00:00,L7,306.44,309.01,333.81,315.18,316.04,318.01,,,320.71,305.95,292.29,321.49,324.98
2014-02-09 22:06:57+00:00,L8,341.38,334.94,347.94,346.09,361.09,364.77,361.35,358.60,348.69,344.74,345.49,347.91,348.05
2014-02-25 22:06:20+00:00,L8,337.33,331.37,343.25,340.22,349.30,353.39,356.05,357.50,357.85,343.38,346.97,347.88,351.53
2014-03-05 22:02:25+00:00,L7,323.42,327.25,334.24,332.28,339.12,345.30,345.28,347.20,338.73,332.18,334.27,337.08,343.10
2014-03-29 22:05:52+00:00,L8,331.26,327.25,342.36,338.88,344.23,346.21,347.95,,,,,338.65,334.01
2014-04-06 22:02:36+00:00,L7,336.09,333.68,344.53,333.44,331.74,337.46,338.75,339.32,333.78,328.95,333.37,338.83,335.70
2014-04-22 22:03:12+00:00,L7,327.00,329.57,340.19,331.23,339.79,348.32,348.17,349.57,339.46,328.30,328.97,333.46,335.48
2014-04-30 22:05:46+00:00,L8,318.25,328.63,336.90,329.90,340.84,348.42,345.25,351.10,338.59,331.58,331.42,342.81,340.49
2014-05-16 22:05:09+00:00,L8,341.09,333.54,345.53,340.13,348.39,354.98,355.62,356.38,348.97,342.65,344.16,344.50,346.48
2014-06-17 22:05:44+00:00,L8,302.92,315.90,328.69,,354.84,,,,,,,,
2014-07-27 22:03:14+00:00,L7,312.93,312.55,330.49,325.86,333.30,340.50,341.75,335.63,325.83,321.99,319.56,325.09,325.85
2014-08-04 22:06:02+00:00,L8,312.41,315.45,330.42,326.82,333.04,339.64,341.57,337.61,318.65,313.83,317.27,325.42,319.96
2014-08-20 22:06:06+00:00,L8,319.09,327.01,327.98,339.92,333.51,342.34,342.34,345.02,325.50,321.56,326.58,327.75,333.99
2014-10-07 22:06:13+00:00,L8,326.39,323.44,336.05,336.79,339.85,340.81,343.83,344.67,332.30,321.62,330.61,327.12,
2014-10-23 22:05:51+00:00,L8,320.11,323.91,334.77,334.13,340.37,341.38,341.47,342.25,322.35,320.30,327.39,317.11,324.95
2014-11-08 22:06:16+00:00,L8,339.43,329.51,336.62,336.85,340.02,342.31,345.51,343.16,321.82,323.25,323.63,327.90,312.35
2014-12-02 22:04:24+00:00,L7,332.56,333.88,344.49,342.77,340.73,344.78,348.68,343.76,332.31,326.51,330.26,335.28,329.50
2015-01-11 22:06:04+00:00,L8,321.43,319.30,337.74,334.96,331.27,333.41,329.80,344.01,328.79,323.89,329.67,334.42,326.91
2015-02-20 22:04:24+00:00,L7,316.90,321.30,332.17,331.72,335.21,343.87,343.53,343.47,331.82,327.11,325.13,322.67,327.12
2015-02-28 22:05:48+00:00,L8,342.88,334.02,348.25,349.38,352.22,356.26,360.85,356.34,347.26,342.94,336.35,343.01,341.29
2015-03-24 22:04:40+00:00,L7,305.26,310.20,324.13,322.66,330.10,330.87,330.98,326.30,318.46,307.89,305.01,311.83,294.18
2015-05-27 22:05:30+00:00,L7,330.99,335.68,349.13,348.04,354.82,355.55,361.53,354.74,344.63,341.78,340.26,341.21,323.42
2015-07-22 22:05:37+00:00,L8,331.42,325.20,343.63,339.79,347.53,350.42,350.88,349.53,340.48,334.67,333.59,334.06,335.03
2015-08-15 22:05:28+00:00,L7,316.03,315.08,332.62,330.49,341.40,340.93,340.96,338.98,330.96,324.30,318.20,311.14,329.56
2015-08-23 22:05:48+00:00,L8,335.63,331.68,345.90,344.97,350.51,354.02,356.06,354.39,345.60,338.73,334.96,338.22,333.09
2015-09-16 22:05:34+00:00,L7,328.99,331.95,345.17,336.87,343.55,350.31,359.48,351.40,343.37,338.81,334.28,339.22,331.67
2015-10-26 22:06:07+00:00,L8,312.50,325.17,343.93,340.34,347.50,352.47,355.70,356.40,346.43,346.32,342.91,,174.16
2015-11-03 22:06:07+00:00,L7,323.75,321.81,334.98,339.40,340.91,349.53,349.60,346.12,338.96,334.68,331.25,331.92,324.29
2015-12-21 22:07:18+00:00,L7,322.54,341.60,349.12,342.34,343.63,355.50,357.74,357.62,351.21,349.53,351.45,350.67,351.46
2016-01-22 22:07:21+00:00,L7,317.96,316.34,329.12,323.62,335.46,341.73,342.71,342.45,332.31,,,,
2016-05-21 22:05:14+00:00,L8,339.60,333.32,345.54,346.06,350.51,354.77,357.05,361.48,351.46,351.93,360.47,358.02,351.28
2016-06-30 22:08:35+00:00,L7,330.97,323.25,335.16,338.30,341.58,344.67,347.92,347.12,340.89,339.00,337.87,342.42,330.85
2016-07-24 22:06:01+00:00,L8,,,,,,,,,,,324.83,,
2016-08-17 22:08:39+00:00,L7,325.38,319.01,333.87,331.08,336.27,341.51,346.36,347.27,338.41,334.71,332.87,339.46,334.09
2016-09-10 22:05:51+00:00,L8,339.60,332.21,346.44,344.20,349.44,349.33,356.06,357.53,345.88,342.12,340.98,346.51,346.28
2016-09-18 22:08:45+00:00,L7,317.33,310.72,329.07,323.90,329.13,336.92,340.71,338.88,322.54,319.35,319.76,323.16,325.21
2016-10-04 22:08:47+00:00,L7,312.11,310.05,327.75,323.12,331.89,340.50,341.44,335.17,327.79,323.57,325.07,325.08,331.74
2016-10-12 22:05:57+00:00,L8,340.82,335.06,348.53,345.56,353.99,356.52,359.09,355.70,347.16,342.66,341.03,344.12,344.36
2016-11-05 22:08:15+00:00,L7,339.77,332.09,347.28,345.37,352.17,353.08,356.84,352.96,347.14,339.56,335.38,343.98,342.94
2016-11-21 22:08:33+00:00,L7,334.55,331.46,344.27,345.10,346.14,352.06,356.88,354.45,350.37,345.49,348.93,350.32,347.31
2016-12-15 22:06:18+00:00,L8,314.63,,344.84,336.96,347.01,352.24,358.08,357.73,352.08,349.93,352.68,358.97,347.06
2016-12-23 22:08:00+00:00,L7,332.24,325.83,343.12,343.29,348.06,351.80,353.69,352.37,348.78,347.26,349.74,348.27,348.88
2017-01-16 22:06:11+00:00,L8,338.16,327.55,343.80,334.91,348.93,351.32,361.09,366.78,358.56,357.40,361.00,362.40,363.09
2017-02-01 22:06:04+00:00,L8,341.56,329.17,345.83,338.69,347.85,353.73,356.89,356.57,349.60,345.61,347.65,348.22,343.63
2017-02-09 22:07:31+00:00,L7,327.76,322.38,331.26,330.47,337.09,349.90,354.41,352.89,348.27,343.48,349.13,353.91,345.60
2017-02-25 22:07:41+00:00,L7,338.78,334.75,352.99,353.11,356.44,365.20,365.47,368.19,362.32,356.45,359.52,360.58,357.18
2017-03-05 22:05:27+00:00,L8,345.88,341.28,367.56,366.03,365.70,369.17,379.90,372.10,365.59,368.06,362.57,370.21,362.96
2017-03-13 22:08:12+00:00,L7,645.00,317.66,336.26,329.99,339.56,347.09,350.84,346.70,338.66,336.41,340.39,345.62,341.59
2017-04-06 22:05:10+00:00,L8,344.65,343.44,361.33,355.01,360.85,363.94,364.91,365.18,359.42,359.47,359.75,364.04,352.91
2017-04-30 22:08:04+00:00,L7,324.81,315.01,336.48,335.09,348.81,349.58,348.91,344.26,330.92,325.31,323.28,330.19,330.57
2017-05-08 22:05:23+00:00,L8,336.53,335.75,350.02,347.71,358.44,364.77,365.65,365.33,353.23,349.31,349.51,350.81,351.05
2017-05-24 22:05:10+00:00,L8,338.64,339.16,351.52,349.58,357.39,357.70,359.73,360.81,349.75,347.12,343.83,347.48,344.15
2017-06-25 22:05:47+00:00,L8,301.71,325.52,331.98,322.81,337.57,349.23,351.60,346.76,343.37,332.21,318.84,321.13,309.63
2017-07-03 22:08:41+00:00,L7,312.67,315.94,336.44,330.58,335.00,340.80,341.08,340.81,335.49,326.53,325.58,330.18,326.58
2017-07-11 22:05:50+00:00,L8,343.05,,638.46,,,,,,348.64,340.98,335.87,342.35,343.54
2017-08-04 22:08:15+00:00,L7,341.62,338.95,348.54,346.84,354.54,358.16,359.96,351.17,351.08,344.36,344.51,348.20,341.23
2017-09-13 22:05:44+00:00,L8,340.97,,,,84.71,,325.72,331.77,302.37,328.65,350.30,382.67,369.08
2017-10-15 22:05:55+00:00,L8,343.55,343.21,353.75,344.57,348.68,357.32,364.26,361.88,351.67,349.48,349.29,350.66,347.29
2017-11-08 22:08:15+00:00,L7,310.83,310.70,322.69,,,333.24,329.56,326.40,323.39,312.42,313.97,315.22,307.29
2017-12-02 22:06:10+00:00,L8,326.01,330.47,341.59,339.67,348.82,352.44,352.51,353.30,347.05,341.55,342.98,344.50,343.76
2017-12-18 22:05:49+00:00,L8,324.56,323.06,333.65,335.59,343.91,345.92,346.75,349.53,341.07,336.26,341.02,340.55,346.97
2018-01-11 22:07:39+00:00,L7,327.45,325.92,341.47,335.98,343.51,350.17,354.78,353.90,345.90,342.15,339.58,347.63,343.44
2018-03-08 22:05:15+00:00,L8,325.06,320.47,331.61,331.14,337.11,342.67,343.51,347.48,341.10,336.81,337.47,344.06,336.86
2018-04-01 22:06:35+00:00,L7,310.85,310.22,326.20,323.94,333.42,339.52,341.85,342.88,336.52,332.29,331.15,335.46,342.50
2018-04-25 22:04:50+00:00,L8,343.89,342.83,353.15,355.25,361.34,367.76,372.46,369.34,364.96,360.79,358.89,366.85,362.51
2018-05-03 22:06:26+00:00,L7,320.89,322.27,331.60,326.11,330.12,333.75,336.58,339.49,327.26,320.82,320.08,329.63,328.26
