dates,satname,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062
2002-08-27 21:54:00+00:00,L7,334.58,321.08,332.66,331.25,329.01,328.11,312.39,318.77,323.01,311.14,287.79,317.22,329.70,349.79,372.59,377.17,378.09,382.79,378.36,374.52,376.38,375.29,371.14,377.09,377.30,374.59,372.78,364.38,345.57,335.63,361.78,383.62,387.84,387.44,383.34,340.54,374.93,368.79,368.27,377.67,372.63,376.81,374.27,374.52,366.45,363.35,352.13,359.48,354.48,275.97,273.61,298.35,360.65,372.28,369.89,362.98,359.97,359.69,353.71,346.55,254.12,313.47,221.13
2002-10-14 21:53:43+00:00,L7,349.92,343.84,343.60,342.18,353.02,376.84,381.48,372.67,383.42,369.51,339.25,391.85,379.00,387.91,389.79,405.81,406.68,405.15,384.39,384.32,384.29,388.26,406.79,421.39,413.05,400.82,369.55,356.31,360.41,373.96,399.05,418.80,412.53,414.65,400.54,435.49,413.36,382.62,376.23,390.52,390.73,404.87,419.04,405.32,394.43,370.14,366.59,359.13,353.06,360.45,393.95,406.92,409.82,396.42,391.07,390.71,387.19,387.00,380.61,376.00,351.40,351.07,350.64
2003-01-18 21:54:30+00:00,L7,314.23,308.81,309.62,308.72,318.60,327.29,325.99,313.13,290.78,201.03,267.07,285.80,302.64,313.31,319.97,329.20,339.47,335.66,334.66,342.16,354.91,360.86,357.51,342.91,336.39,328.69,322.52,317.05,325.41,346.12,356.79,358.74,363.09,348.55,323.53,274.17,305.44,316.59,315.63,307.92,313.80,325.85,329.07,331.92,335.30,328.01,320.22,313.32,305.20,309.08,325.59,338.96,333.57,328.72,324.39,325.30,331.12,324.43,310.59,300.95,295.66,296.06,301.60
2003-02-19 21:54:42+00:00,L7,317.16,310.00,306.62,306.43,306.80,320.92,312.03,292.67,258.30,218.24,257.83,268.63,286.32,302.24,318.01,309.19,324.72,330.90,310.18,336.25,348.23,340.13,328.06,287.61,319.07,331.52,327.81,316.11,319.20,327.80,341.66,335.24,312.77,320.24,318.67,282.59,313.53,318.80,313.64,318.21,315.81,325.90,331.05,337.52,335.25,320.40,317.03,310.07,298.35,294.15,308.47,,,,,,,,,,,,
2003-03-23 21:54:40+00:00,L7,421.68,408.31,,337.66,374.48,387.02,404.84,410.54,415.71,423.77,315.94,457.26,449.86,430.37,417.11,419.21,413.08,422.88,415.97,377.43,395.62,420.12,423.85,406.25,408.67,427.75,425.50,418.65,403.47,414.21,396.98,418.23,420.44,433.97,,356.07,436.86,424.64,411.58,413.84,416.41,430.13,447.78,442.61,429.79,432.62,423.51,387.67,384.82,366.03,380.40,407.91,419.25,406.55,408.71,417.58,418.99,405.13,387.40,390.98,379.23,377.72,397.27
2003-04-08 21:54:47+00:00,L7,372.48,354.99,334.42,325.73,,311.91,,,342.70,377.76,394.25,389.70,386.05,385.56,381.52,389.42,376.77,384.05,378.36,382.70,378.34,392.85,394.23,383.11,377.16,376.71,388.52,388.68,389.27,384.41,381.54,383.85,395.67,407.10,416.31,390.15,417.75,390.66,378.13,390.24,379.96,388.67,410.80,413.79,394.71,380.51,385.22,375.73,357.41,361.86,375.90,384.53,385.99,378.13,385.43,398.44,399.67,377.85,354.61,351.54,351.74,355.76,368.28
2003-04-24 21:54:46+00:00,L7,381.17,376.83,357.41,339.41,341.59,349.08,357.13,,,,,,,,,,,,,,,176.95,386.55,386.93,372.96,376.16,384.99,383.71,385.98,392.08,385.38,381.70,382.01,389.37,401.78,412.14,397.13,378.12,374.49,386.59,369.31,382.77,407.94,409.38,397.57,376.02,368.10,363.34,349.78,268.85,367.70,373.06,357.60,363.18,375.52,387.48,381.84,369.29,344.70,212.39,330.31,348.30,368.46
2003-07-21 21:42:33+00:00,L5,377.07,,,,,,,,,,,,,,,,245.80,126.64,153.98,145.02,128.41,170.09,197.18,285.23,230.05,215.01,212.82,204.78,207.39,197.63,249.81,389.71,400.88,413.90,,,,,,,,,,,,,,,262.55,255.84,239.08,237.11,224.03,200.89,268.51,247.08,256.31,242.82,264.60,214.71,248.80,264.26,179.63
2003-07-29 21:54:29+00:00,L7,313.93,302.81,309.58,315.81,,,,,,,,,,,,,,228.69,,,,169.85,191.09,280.70,287.42,246.96,215.63,208.53,219.10,227.35,234.48,284.98,290.99,296.83,,,,,330.93,312.39,309.75,324.72,307.06,320.94,274.89,234.56,256.06,259.00,,,,218.46,228.48,225.85,255.84,253.78,263.32,247.28,279.84,212.00,249.92,278.72,203.33
2003-08-06 21:42:51+00:00,L5,,,,,,,,,,,,,,,,,,,,160.76,131.97,165.06,196.21,285.81,289.06,246.58,208.85,205.38,,,,,,,,,,,,,,,,,,,,,,,259.74,270.00,236.80,199.26,266.92,251.40,362.02,395.49,390.85,377.88,244.21,345.16,197.34
2003-08-30 21:54:22+00:00,L7,335.43,324.49,312.10,318.99,315.03,310.43,301.96,294.26,,,300.06,320.95,320.89,317.59,324.28,257.89,271.94,240.63,343.44,356.69,364.42,366.15,,,,326.41,228.41,216.04,226.07,332.75,333.60,351.00,365.24,365.20,354.92,331.64,349.38,346.58,,,,335.48,334.73,335.59,340.40,338.27,260.76,259.65,278.53,266.55,281.84,303.91,,,,309.03,334.23,337.64,331.90,218.94,261.97,292.94,210.90
2003-10-25 21:44:04+00:00,L5,310.48,309.54,307.40,305.09,302.36,304.63,301.04,285.53,239.95,175.08,212.08,256.18,292.69,299.90,302.18,311.03,318.58,325.02,329.45,339.96,346.37,359.95,353.43,336.35,330.15,327.12,325.28,321.22,324.57,322.37,326.65,339.89,348.57,346.03,,284.69,304.71,321.32,321.58,309.85,307.15,306.17,307.08,305.89,305.41,296.01,305.00,317.22,323.02,318.86,324.89,325.25,313.13,314.07,325.24,326.45,331.86,313.85,297.11,277.16,276.33,285.87,292.19
2003-12-04 21:54:43+00:00,L7,331.38,342.17,353.93,361.12,358.06,347.72,324.85,300.62,282.85,236.37,275.40,,,,,363.79,359.67,362.05,367.22,379.77,393.46,394.01,384.25,365.79,358.50,351.08,350.24,,,350.73,371.66,380.57,380.98,380.00,372.34,352.69,354.20,355.58,352.14,356.01,358.26,,,,342.10,346.72,353.67,356.92,358.58,363.97,366.53,351.69,342.95,348.73,356.43,358.02,,,,,,,
2004-01-05 21:54:57+00:00,L7,,322.53,338.58,349.00,344.09,332.15,312.17,285.53,264.59,197.75,283.77,314.65,333.28,,,,340.61,348.12,349.80,360.83,369.69,374.50,370.04,362.84,352.09,340.72,330.92,,,,355.51,363.18,365.44,367.94,362.88,321.52,343.53,340.23,336.27,351.68,353.43,346.12,,,,326.02,338.64,350.59,349.86,350.59,346.34,346.72,340.32,338.11,343.16,342.02,337.77,,,,303.78,301.02,310.99
2004-02-21 21:51:11+00:00,L5,,,,,,,,,247.25,397.16,531.88,651.29,,,,,,,,,,,206.90,328.17,467.78,597.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-01 21:45:02+00:00,L5,357.41,327.67,346.86,359.97,360.76,357.25,337.39,296.97,367.10,392.61,375.91,341.97,,,,,,,,,,,,393.95,385.57,375.39,365.27,358.81,356.33,368.85,371.10,373.17,377.18,390.41,398.57,405.36,366.74,379.09,385.01,386.37,386.32,377.71,372.97,367.01,361.50,345.85,344.27,359.26,371.52,380.72,382.68,364.03,352.97,354.91,360.71,371.20,368.52,365.61,355.74,337.04,329.90,342.20,352.01
2004-03-09 21:55:15+00:00,L7,324.86,318.39,315.59,324.75,323.52,,,,250.77,172.79,272.10,297.51,314.96,330.28,350.86,352.05,342.35,337.10,342.60,352.49,355.81,,,,349.69,348.12,336.98,329.05,332.96,343.64,352.96,358.61,358.77,368.44,361.26,,,,345.79,339.52,338.11,337.71,340.34,336.70,336.98,312.72,321.23,339.65,346.67,346.03,,,,322.20,336.18,334.33,337.43,338.32,318.33,313.88,315.83,306.13,323.14
2004-03-17 21:45:08+00:00,L5,322.79,320.22,329.78,332.02,331.38,317.57,298.24,272.35,239.36,150.50,275.96,304.72,308.17,331.70,338.47,344.56,333.84,337.97,342.26,349.58,353.20,360.91,368.28,364.41,344.33,343.15,337.16,325.26,324.50,333.52,341.73,350.83,355.88,350.02,342.91,308.49,285.77,346.80,345.47,337.30,342.87,337.54,339.47,331.28,323.16,311.33,276.78,268.21,297.58,277.98,348.43,323.55,246.69,306.91,321.77,320.34,335.98,329.28,317.66,234.17,260.87,304.24,312.00
2004-03-25 21:55:18+00:00,L7,350.22,344.20,340.35,,,,326.37,302.08,297.10,323.87,317.64,346.96,353.97,368.77,374.25,371.41,368.49,,,,,367.44,369.80,375.94,374.31,366.13,359.21,348.65,345.19,356.29,368.67,382.13,,,,372.31,357.30,364.08,363.67,371.64,365.64,371.92,368.33,347.68,340.50,340.43,346.91,,,,368.06,373.68,356.77,336.20,339.30,329.17,343.65,359.66,349.29,336.22,327.31,322.15,
2004-04-10 21:55:14+00:00,L7,376.44,365.93,,,,,,,,,,,,,371.16,374.06,283.89,256.88,381.27,386.84,385.44,369.60,,,,,239.20,344.89,355.02,376.87,,,,,,,,,,,,,,384.51,368.24,355.62,366.42,374.39,356.99,278.78,375.35,375.20,373.17,369.26,,,,380.31,377.30,363.47,350.42,344.06,350.92
2004-04-18 21:45:49+00:00,L5,328.29,326.42,324.95,316.84,308.89,306.67,292.00,271.23,246.50,226.18,259.94,296.84,320.56,321.31,329.55,318.30,270.41,236.87,193.59,175.49,138.87,172.24,207.19,300.67,297.88,280.24,236.03,221.75,226.85,244.87,349.35,342.93,346.61,331.29,344.43,332.59,310.79,324.80,321.58,324.92,328.42,336.67,338.88,336.69,331.29,245.61,264.42,265.07,283.44,268.71,268.39,277.62,232.02,242.18,291.78,299.39,281.24,268.68,303.45,219.98,258.25,281.28,215.02
2004-05-04 21:46:16+00:00,L5,287.66,297.47,287.48,284.84,284.04,291.96,,240.14,82.24,,,,74.30,118.68,223.40,253.39,251.96,220.30,162.21,168.48,135.37,168.74,197.51,286.64,288.29,238.98,213.62,204.13,214.93,221.80,251.58,279.39,284.34,300.20,254.34,253.07,199.07,242.26,268.37,247.56,261.81,257.73,284.53,286.33,280.74,232.59,257.00,256.00,271.03,263.53,253.57,265.76,229.41,222.52,275.83,245.55,261.20,247.43,272.64,213.68,250.02,266.41,208.19
2004-05-12 21:55:13+00:00,L7,401.50,393.43,390.11,384.67,362.00,341.13,327.96,320.37,326.99,300.34,304.32,,,,394.93,391.74,363.87,239.21,370.96,405.54,399.88,174.93,376.16,383.01,398.17,373.84,,,303.79,377.26,386.29,396.92,391.17,383.36,384.57,369.24,397.73,367.61,367.35,387.22,389.31,,,,375.71,377.49,379.42,379.69,380.20,267.24,266.18,276.48,236.36,367.61,371.35,,,,292.50,212.77,252.48,335.75,193.50
2004-07-23 21:48:33+00:00,L5,,,,,,,,,,,,,,,,250.97,253.59,131.10,153.40,166.90,126.82,157.34,196.62,275.91,251.88,214.45,213.17,206.52,214.16,225.44,254.04,279.63,,,,,,,,,,,,,,,,251.28,273.07,258.11,249.77,262.19,227.50,188.68,254.15,235.75,254.31,242.87,269.12,223.86,259.02,280.39,189.76
2004-07-31 21:54:51+00:00,L7,296.80,,,,,306.89,294.90,258.64,161.12,203.91,251.33,280.39,298.11,315.88,306.89,,,,158.35,167.28,131.34,159.98,190.50,294.26,295.82,249.64,225.95,209.81,220.76,226.38,,,,,,313.01,305.06,329.81,333.64,321.46,330.19,316.15,324.50,325.09,288.87,,,,,264.40,259.61,259.97,229.55,201.17,271.91,258.24,269.20,243.45,286.15,,,,
2004-08-24 21:49:18+00:00,L5,339.43,333.87,328.99,349.97,374.86,372.53,351.85,336.36,329.43,304.56,341.21,361.80,373.63,379.51,379.83,382.33,372.14,391.50,206.95,168.99,135.50,169.76,193.33,283.09,301.57,272.67,370.92,385.34,381.72,366.17,260.48,353.59,377.01,402.83,,286.33,117.18,,,,162.10,,,393.20,389.31,398.64,383.13,364.83,357.19,268.45,268.44,277.81,231.55,367.28,394.03,389.71,386.25,357.38,347.98,222.10,336.55,347.19,364.34
2004-09-09 21:49:43+00:00,L5,335.19,329.71,346.50,363.19,375.46,364.75,356.97,348.62,344.55,330.52,351.77,363.36,370.96,378.46,370.11,375.34,391.77,403.50,411.53,397.05,390.65,385.19,382.64,381.32,385.00,376.49,379.16,387.50,388.02,366.70,354.89,358.02,387.16,418.10,420.75,414.89,396.16,394.51,398.58,397.84,380.24,389.13,399.82,398.64,390.63,389.96,389.34,380.51,,,,,,,,,,,,,,,
2004-09-25 21:50:07+00:00,L5,309.97,310.59,313.44,319.34,319.87,333.34,321.95,304.79,284.40,263.67,302.60,322.80,346.05,347.53,337.73,334.46,330.77,349.60,352.54,358.08,358.58,355.25,353.74,340.48,349.45,346.94,349.65,350.12,353.64,342.39,330.79,337.28,354.20,366.37,373.14,362.68,347.82,348.86,358.42,350.79,351.95,347.38,354.07,360.59,353.72,351.45,339.50,270.41,294.87,305.70,293.92,305.27,287.60,318.39,333.24,336.03,339.18,333.62,321.26,293.24,265.90,290.87,299.55
2004-10-27 21:50:47+00:00,L5,292.20,294.23,295.47,294.99,296.53,291.43,274.60,268.93,234.43,167.29,175.46,265.39,280.60,305.47,306.16,306.72,320.57,319.58,328.32,339.78,339.65,332.35,338.20,327.18,327.92,323.71,325.82,319.94,327.58,326.53,313.32,310.72,327.43,337.20,318.03,298.80,290.96,312.96,316.12,283.59,305.15,304.94,300.82,313.86,318.74,316.63,311.62,305.00,295.40,290.01,288.53,295.93,299.34,310.99,313.67,315.89,308.90,303.58,294.30,273.94,276.63,281.85,284.98
2005-02-08 21:55:35+00:00,L7,,,297.67,290.25,288.11,291.75,284.48,268.29,217.74,134.10,127.65,270.79,284.38,,,,,324.77,323.54,330.91,333.20,340.89,332.10,317.50,317.26,313.55,311.37,307.46,,,,,327.05,330.97,311.24,288.25,263.26,294.05,307.14,289.16,296.74,289.94,274.29,,,,312.38,299.83,296.61,298.14,296.27,305.01,305.08,309.04,316.51,314.12,317.10,303.36,,,,282.95,280.24
2005-02-24 21:55:41+00:00,L7,322.42,325.08,315.79,300.17,298.88,304.47,306.42,299.94,280.96,263.45,218.39,,,,,336.79,350.97,342.10,327.58,333.98,340.40,349.35,343.92,339.22,333.17,326.27,316.22,,,,340.88,334.22,333.05,343.25,342.20,341.88,304.60,328.15,338.09,319.75,334.02,,,,310.62,309.68,317.11,308.08,298.38,291.33,295.37,309.04,304.02,307.70,320.65,314.23,,,,273.49,262.60,285.48,287.81
2005-03-04 21:52:52+00:00,L5,372.10,369.47,359.68,342.76,330.87,334.45,342.52,340.88,352.80,367.08,342.90,342.74,346.73,362.87,375.60,391.11,412.15,394.54,367.14,358.01,364.74,381.12,392.38,387.72,382.00,359.64,348.29,350.23,364.13,391.09,392.99,379.73,370.89,378.89,394.40,396.41,388.17,403.48,385.77,396.49,380.21,372.03,374.73,352.94,348.52,350.19,363.58,370.41,354.67,340.25,360.77,368.91,372.11,361.46,361.64,364.81,371.94,364.72,345.99,340.37,332.42,331.02,329.19
2005-04-12 21:59:19+00:00,L5,,,,,,,,,,,,,,,,,,258.48,405.35,537.84,655.10,121.76,163.89,206.54,,,,,,,,,322.95,489.85,,184.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-13 21:55:36+00:00,L7,336.19,329.67,,,,,321.97,311.33,312.64,316.69,335.87,346.14,337.02,337.31,344.10,255.09,275.41,,,,352.32,351.93,201.01,295.82,345.48,281.19,233.32,221.53,351.60,372.53,378.86,381.21,,,,362.21,360.15,360.88,355.18,361.91,363.44,354.35,349.54,338.75,328.51,319.27,,,,274.60,339.85,353.88,233.61,344.55,359.48,345.97,353.64,342.07,330.13,216.84,274.02,314.72,
2005-04-21 21:53:10+00:00,L5,309.00,300.85,307.08,301.48,305.55,297.63,287.37,,,,,,,,,,,,,,147.20,168.79,227.19,300.99,300.08,261.47,232.12,221.38,229.89,267.00,261.97,298.53,,,,,,,,,,,,,,,,,,272.33,266.28,274.74,232.22,276.67,278.50,304.44,279.01,263.68,287.21,218.70,257.42,271.91,222.95
2005-06-08 21:53:33+00:00,L5,297.64,,,,,,,,,,,,,,,,,129.54,158.53,164.45,127.16,157.45,207.63,274.90,234.05,210.48,208.14,203.50,210.15,218.69,251.21,,,,,,,,,,,,,251.51,,231.01,244.93,248.63,274.59,241.00,249.77,235.48,223.11,197.13,250.30,191.95,244.83,233.90,256.09,206.82,251.83,259.00,138.93
2005-06-15 21:59:46+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-01 21:59:50+00:00,L5,,,,,,,,,,,,,,112.28,274.71,406.39,524.02,655.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-17 21:59:59+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.35,280.90,392.22,468.49,560.16,643.96,,
2005-08-03 21:55:25+00:00,L7,,,,,312.56,,,,,,,,,,,,,,,163.38,120.81,165.28,187.89,280.80,290.78,246.79,218.27,207.72,216.01,228.69,,,,,345.48,354.07,333.01,271.76,248.51,289.86,311.18,324.27,321.53,324.59,279.03,,,,271.48,260.51,253.34,259.55,223.03,193.71,269.12,263.62,260.60,242.04,278.03,,,,
