dates,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062,satname
2003-01-18 21:54:30+00:00,353.66,348.24,349.05,348.15,364.60,366.72,371.99,359.13,345.98,,313.07,325.23,357.84,359.31,388.97,368.63,370.14,375.09,374.09,381.59,400.91,395.36,392.01,377.41,361.48,363.19,357.02,351.55,364.84,392.12,402.79,398.17,402.52,383.05,358.03,313.60,360.64,362.59,361.63,353.92,353.23,371.85,375.07,362.59,369.80,353.10,359.65,352.75,332.80,328.79,348.59,364.05,379.57,353.81,351.99,348.30,358.72,349.52,335.68,331.62,326.33,321.15,336.10,L7
2003-02-19 21:54:42+00:00,339.45,332.29,328.91,328.72,332.80,343.21,338.03,,,,283.83,290.92,,328.24,357.01,331.48,342.05,353.19,,358.54,374.23,359.63,,,333.25,351.02,347.31,335.61,341.49,353.80,367.66,,,,338.17,304.88,344.73,344.80,339.64,344.21,338.10,351.90,357.05,354.85,354.75,334.58,339.32,332.36,313.95,305.29,321.47,,,,,,,,,,,,,L7
2003-03-23 21:54:40+00:00,,,,320.52,354.48,369.88,,390.54,,,295.94,,,410.37,387.11,,,,398.83,360.29,375.62,,408.85,391.25,,,,,386.33,394.21,376.98,401.09,403.30,418.97,,338.93,412.86,404.64,391.58,393.84,399.27,410.13,427.78,429.28,,,,370.53,372.82,,370.40,397.00,399.25,395.64,396.71,407.58,406.99,394.22,376.49,,365.90,366.81,382.27,L7
2003-04-08 21:54:47+00:00,360.77,343.28,322.71,314.02,,300.20,,,326.30,361.36,,377.99,369.65,371.89,361.02,,367.66,372.34,366.65,370.99,364.67,382.60,383.98,372.86,,366.46,,,377.56,370.74,367.87,372.14,383.96,396.85,406.06,378.44,401.35,376.99,364.46,376.57,368.25,375.00,397.13,404.68,,373.06,,364.02,349.21,,369.07,377.08,372.32,370.68,377.23,391.61,391.47,370.40,347.16,342.43,342.63,348.31,358.03,L7
2003-04-24 21:54:46+00:00,365.74,361.40,341.98,323.98,323.59,333.65,339.13,,,,,,,,,,,,,,,,373.05,373.43,363.14,362.66,371.49,370.21,370.55,374.08,367.38,366.27,366.58,375.87,388.28,396.71,375.53,360.12,356.49,368.59,353.88,364.77,389.94,397.38,384.07,366.20,352.67,347.91,338.98,261.14,358.70,363.24,339.60,353.36,364.72,378.48,371.04,359.47,334.88,,318.31,338.48,354.96,L7
2003-07-21 21:42:33+00:00,353.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.28,377.45,393.40,,,,,,,,,,,,,,,,244.13,,,,,,,,,,,,,,L5
2003-07-29 21:54:29+00:00,349.64,338.52,345.29,351.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.60,354.06,345.46,366.39,348.73,348.72,,,,,,,,,,,,,,,302.57,,,301.45,,L7
2003-08-06 21:42:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.22,379.31,374.67,358.10,,328.98,,L5
2003-08-30 21:54:22+00:00,356.57,345.63,333.24,340.13,339.70,331.57,326.63,318.93,,,324.73,342.09,350.49,342.26,361.28,,,,364.58,377.83,389.09,384.65,,,,344.91,,,,357.42,358.27,372.14,386.38,383.70,373.42,352.78,378.98,371.25,,,,360.15,359.40,352.03,358.90,351.72,,,,277.12,,317.36,,,,321.36,349.03,351.09,345.35,,278.41,306.39,,L7
2003-10-25 21:44:04+00:00,359.62,358.68,356.54,354.23,359.69,353.77,358.37,342.86,308.75,,269.41,305.32,361.49,357.23,388.18,360.17,356.80,374.16,378.59,389.10,403.70,402.95,396.43,379.35,361.42,370.12,368.28,364.22,373.71,379.70,383.98,389.03,397.71,389.03,,333.83,373.51,378.65,378.91,367.18,356.29,363.50,364.41,344.11,348.41,327.28,354.14,366.36,357.42,343.43,353.56,356.52,370.46,345.34,359.64,355.12,366.26,345.12,328.38,315.38,314.55,317.14,335.19,L5
2003-12-04 21:54:43+00:00,336.24,347.03,358.79,365.98,363.73,352.58,330.52,306.29,289.65,,281.07,,,,,368.65,363.45,366.91,372.08,384.63,399.13,398.26,388.50,370.04,361.59,355.33,354.49,,,356.40,377.33,385.43,385.84,384.25,376.59,357.55,361.00,361.25,357.81,361.68,363.12,,,,346.35,349.81,358.53,361.78,361.98,366.40,369.36,354.78,348.62,351.82,359.83,360.85,,,,,,,,L7
2004-01-05 21:54:57+00:00,,348.53,364.58,375.00,374.42,358.15,342.50,315.86,300.99,,314.10,340.65,369.68,,,,360.83,374.12,375.80,386.83,400.02,397.25,392.79,385.59,368.64,363.47,353.67,,,,385.84,389.18,391.44,390.69,385.63,347.52,379.93,370.56,366.60,382.01,379.43,376.45,,,,342.57,364.64,376.59,368.06,363.59,361.51,363.27,370.65,354.66,361.36,357.19,355.97,,,,324.00,317.57,333.74,L7
2004-02-21 21:51:11+00:00,,,,,,,,,300.85,,,,,,,,,,,,,,,361.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-03-01 21:45:02+00:00,354.84,325.10,344.29,357.40,357.76,354.68,334.39,293.97,,389.01,,339.40,,,,,,,,,,,,391.70,383.93,373.14,363.02,356.56,353.76,365.85,368.10,370.60,374.61,388.16,396.32,,363.14,376.09,382.01,383.37,383.75,374.71,369.97,365.01,359.25,344.21,341.70,356.69,369.72,379.43,381.18,362.39,349.97,353.27,358.91,369.70,366.72,363.97,354.10,335.04,327.90,340.56,349.76,L5
2004-03-09 21:55:15+00:00,352.57,346.10,343.30,352.46,355.85,,,,289.57,,304.43,325.22,353.76,362.61,399.36,379.76,363.91,364.81,370.31,380.20,388.14,,,,367.33,372.37,361.23,353.30,360.67,375.97,385.29,386.32,386.48,392.69,385.51,,,,378.12,371.85,365.82,370.04,372.67,358.26,361.23,330.36,348.94,367.36,366.07,359.89,,,,339.84,355.58,350.50,356.83,355.96,335.97,335.44,337.39,323.77,347.39,L7
2004-03-17 21:45:08+00:00,340.79,338.22,347.78,350.02,352.38,335.57,319.24,293.35,264.56,,296.96,322.72,333.37,352.70,369.97,362.56,347.84,355.97,360.26,367.58,374.20,376.66,384.03,380.16,355.78,358.90,352.91,341.01,342.50,354.52,362.73,368.83,373.88,365.77,358.66,326.49,,367.80,366.47,358.30,360.87,358.54,360.47,345.28,338.91,322.78,,,310.18,286.98,358.93,335.00,,318.36,334.37,330.84,348.58,340.73,329.11,,,315.69,327.75,L5
2004-03-25 21:55:18+00:00,354.79,348.77,344.92,,,,331.70,307.41,303.50,330.27,322.97,351.53,360.37,374.10,382.25,375.98,372.05,,,,,371.44,373.80,379.94,377.22,370.13,363.21,352.65,349.76,361.62,374.00,386.70,,,,,363.70,369.41,369.00,376.97,370.21,377.25,373.66,351.24,344.50,343.34,351.48,,,,370.73,,362.10,339.11,342.50,331.84,346.85,362.57,352.20,339.78,330.87,325.06,,L7
2004-04-10 21:55:14+00:00,363.30,352.79,,,,,,,,,,,,,348.16,360.92,,,368.13,373.70,370.11,358.10,,,,,,333.39,341.88,361.54,,,,,,,,,,,,,,374.29,356.74,347.26,353.28,361.25,347.79,272.21,367.68,366.84,357.84,360.90,,,,371.95,368.94,353.25,340.20,335.70,339.42,L7
2004-04-18 21:45:49+00:00,367.72,365.85,364.38,356.27,354.89,346.10,338.00,317.23,301.70,281.38,305.94,336.27,375.76,367.31,,357.73,,,,,,,,335.17,,,,,266.28,,395.35,382.36,386.04,365.79,378.93,,365.99,370.80,367.58,370.92,367.85,382.67,384.88,367.36,365.79,,,,311.04,288.42,291.39,302.71,278.02,,319.38,322.39,308.84,,328.54,250.65,288.92,306.37,,L5
2004-05-04 21:46:16+00:00,335.09,344.90,334.91,332.27,339.37,339.39,,295.47,,,,,,,,,,,,,,,,328.14,,,,,262.36,,,,331.77,341.70,,300.50,,,323.70,,,,339.86,323.22,322.24,,,,304.23,287.24,281.24,295.94,284.74,,309.03,,294.40,,302.82,250.57,286.91,296.59,,L5
2004-05-12 21:55:13+00:00,,373.43,370.11,364.67,338.67,321.13,304.63,297.04,298.99,272.34,280.99,,,,359.93,371.74,,,350.96,385.54,376.55,,358.66,365.51,385.44,356.34,,,283.79,353.93,362.96,376.92,371.17,365.86,367.07,,369.73,344.28,344.02,363.89,369.31,,,,358.21,364.76,359.42,359.69,,257.24,254.51,263.75,,354.88,,,,,279.77,197.21,,323.02,,L7
2004-07-23 21:48:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.97,239.10,250.55,,,,,,,257.48,209.64,,,,L5
2004-07-31 21:54:51+00:00,339.37,,,,,349.46,344.57,308.31,,263.51,301.00,322.96,357.71,365.55,381.39,,,,,,,,,331.51,,,,,263.33,,,,,,,,364.66,379.48,383.31,371.13,372.76,365.82,374.17,358.20,326.12,,,,,285.69,284.44,287.06,279.22,,301.71,283.07,299.00,,313.24,,,,,L7
2004-08-24 21:49:18+00:00,314.00,308.44,303.56,324.54,345.19,347.10,322.18,306.69,293.83,268.96,311.54,336.37,338.03,349.84,335.33,356.90,352.36,366.07,,,,,,,,,348.67,363.09,356.29,336.50,,328.16,351.58,380.58,,260.90,,,,,,,,373.42,367.06,382.46,357.70,339.40,339.39,255.74,253.61,261.63,,351.10,376.23,374.88,368.45,341.20,331.80,202.32,316.77,331.01,342.09,L5
2004-09-09 21:49:43+00:00,330.05,324.57,341.36,358.05,369.46,359.61,350.97,342.62,337.35,,345.77,358.22,363.76,372.46,361.11,370.20,387.77,398.36,,391.91,384.65,380.69,378.14,376.82,381.73,371.99,374.66,383.00,382.88,360.70,348.89,352.88,382.02,413.60,416.25,409.75,388.96,388.51,392.58,391.84,375.10,383.13,393.82,394.64,386.13,386.69,384.20,375.37,,,,,,,,,,,,,,,,L5
2004-09-25 21:50:07+00:00,323.68,324.30,327.15,333.05,335.87,347.05,337.95,320.79,303.60,282.87,318.60,336.51,365.25,363.53,361.73,348.17,341.44,363.31,366.25,371.79,374.58,367.25,365.74,352.48,358.18,358.94,361.65,362.12,367.35,358.39,346.79,350.99,367.91,378.37,385.14,376.39,367.02,364.86,374.42,366.79,365.66,363.38,370.07,371.26,365.72,360.18,353.21,,304.47,312.56,301.92,314.00,303.60,327.12,342.84,344.03,348.78,342.35,329.99,303.91,276.57,299.60,311.55,L5
2004-10-27 21:50:47+00:00,331.34,333.37,334.61,334.13,342.20,330.57,320.27,314.60,289.23,,,304.53,335.40,351.14,374.66,345.86,351.01,358.72,367.46,378.92,385.32,366.60,372.45,361.43,352.83,357.96,360.07,354.19,366.72,372.20,358.99,349.86,366.57,371.45,352.28,337.94,345.76,358.63,361.79,329.26,344.29,350.61,346.49,344.30,352.99,341.54,350.76,344.14,322.80,309.58,311.36,320.84,345.01,335.90,341.07,338.72,336.30,328.49,319.21,304.38,307.07,306.76,319.23,L5
2005-02-08 21:55:35+00:00,,,345.38,337.96,343.78,339.46,340.15,323.96,284.54,,,318.50,351.18,,,,,372.48,371.25,378.62,388.87,382.64,373.85,359.25,347.62,355.30,353.12,349.21,,,,,374.76,372.72,352.99,335.96,330.06,349.72,362.81,344.83,344.45,345.61,329.96,,,,360.09,347.54,330.01,322.00,324.10,335.37,360.75,339.40,349.91,341.95,350.50,333.72,,,,313.31,321.99,L7
2005-02-24 21:55:41+00:00,360.71,363.37,354.08,338.46,343.55,342.76,351.09,344.61,334.56,317.05,,,,,,375.08,380.75,380.39,365.87,372.27,385.07,382.85,377.42,372.72,357.53,359.77,349.72,,,,385.55,372.51,371.34,376.75,375.70,,358.20,372.82,382.76,364.42,372.31,,,,344.12,334.04,355.40,346.37,325.18,310.47,317.70,333.40,348.69,332.06,347.45,336.56,,,,303.27,292.38,309.84,321.31,L7
2005-03-04 21:52:52+00:00,352.67,350.04,340.25,323.33,308.20,315.02,319.85,318.21,325.60,339.88,320.23,323.31,319.53,340.20,341.60,371.68,397.04,375.11,347.71,338.58,,364.12,375.38,370.72,369.64,342.64,331.29,333.23,344.70,368.42,370.32,360.30,351.46,361.89,377.40,,360.97,380.81,363.10,373.82,360.78,349.36,352.06,337.83,331.52,337.83,344.15,350.98,341.07,330.54,349.44,356.55,349.44,349.10,348.04,353.48,358.34,352.36,333.63,325.26,317.31,318.66,312.19,L5
2005-04-12 21:59:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-04-13 21:55:36+00:00,337.33,330.81,,,,,323.30,312.66,314.24,318.29,337.20,347.28,338.62,338.64,346.10,,,,,,353.65,352.93,,296.82,346.21,282.19,234.32,222.53,352.74,373.86,380.19,382.35,,,,363.35,361.75,362.21,356.51,363.24,364.58,355.68,350.87,339.64,329.51,320.00,,,,275.17,340.52,354.61,234.94,345.28,360.28,346.64,354.44,342.80,330.86,,274.91,315.45,,L7
2005-04-21 21:53:10+00:00,331.29,323.14,329.37,323.77,331.55,319.92,313.37,,,,,,,,,,,,,,,,246.69,320.49,314.26,280.97,251.62,240.88,252.18,,287.97,,,,,,,,,,,,,,,,,,,283.47,279.28,288.92,258.22,,294.10,317.44,294.61,,301.39,,274.75,286.09,,L5
2005-06-08 21:53:33+00:00,324.78,,,,,,,,,,,,,,,,,,,,,,231.38,298.65,,,231.89,227.25,237.29,,282.88,,,,,,,,,,,,,,,,272.07,,293.59,254.57,265.60,252.75,254.78,,269.30,,263.83,,273.36,,272.94,276.27,,L5
2005-07-01 21:59:50+00:00,,,,,,,,,,,,,,,,395.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-07-17 21:59:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.90,,,,,,,L5
2005-08-03 21:55:25+00:00,,,,,342.23,,,,,,,,,,,,,,,,,,210.14,303.05,306.96,269.04,240.52,229.97,241.44,,,,,,367.73,379.50,368.61,,,,336.61,353.94,351.20,344.37,301.28,,,,289.28,273.22,268.17,275.73,252.70,,286.92,278.45,278.40,,294.21,,,,,L7
2005-08-19 21:55:20+00:00,350.76,346.87,349.98,346.73,358.30,,,,280.65,,321.21,351.77,376.16,380.96,,,,,,,,,235.83,336.11,334.55,316.66,264.56,252.82,272.03,,308.71,,371.21,383.83,,,,,,,367.73,378.62,373.52,358.67,345.51,,303.99,,303.51,,,,282.38,307.27,317.92,332.05,313.69,,317.96,,290.39,307.99,,L7
2005-08-27 21:54:08+00:00,336.75,313.56,312.85,319.61,330.65,337.78,329.81,318.66,299.80,,306.04,318.76,,347.43,339.95,358.57,366.16,336.45,344.85,364.12,349.46,352.94,344.82,349.40,363.50,358.69,347.35,340.33,323.00,,311.27,,349.35,372.78,378.30,373.49,367.57,372.84,,346.25,347.42,338.07,345.46,348.52,326.71,,,,270.14,263.22,263.05,266.48,,301.90,,309.31,343.13,335.21,319.04,,314.47,320.50,316.70,L5
2005-10-22 21:55:15+00:00,372.14,384.34,366.48,342.93,333.05,345.68,,,,,,,377.90,378.29,378.05,374.53,370.70,365.86,371.18,368.61,372.63,,,,394.39,379.87,360.56,344.02,344.17,364.16,393.45,398.50,387.14,390.86,412.37,411.42,,,,389.18,385.20,377.95,374.82,359.46,345.80,333.90,336.78,361.43,,,,,,341.05,355.52,371.51,375.00,359.82,349.65,343.75,333.12,341.67,350.24,L7
2005-10-30 21:54:03+00:00,351.67,349.19,335.65,328.45,326.46,333.45,336.53,338.13,316.90,,287.21,349.79,370.46,367.86,367.38,353.86,347.28,352.80,357.48,361.64,374.18,375.48,387.43,382.85,381.15,365.40,360.82,348.22,356.46,358.32,365.08,367.00,370.45,374.60,378.06,367.77,335.23,358.30,362.09,370.89,374.82,379.32,368.90,,,,,,,,,,,,,,,,328.98,314.39,309.49,314.41,326.64,L5
2005-11-15 21:54:26+00:00,371.66,352.38,340.34,335.58,343.00,346.80,338.47,319.56,295.61,,274.39,320.69,345.25,328.55,379.95,366.50,355.22,362.35,364.05,375.88,385.79,376.59,374.25,380.76,363.05,364.07,357.46,349.17,356.68,380.81,387.42,379.50,383.94,379.68,383.31,372.61,310.79,338.89,346.50,363.26,362.43,365.04,348.84,331.16,347.36,325.22,345.16,353.05,345.90,,,,,339.68,350.90,350.27,354.16,343.38,332.37,328.07,321.25,316.60,332.87,L5
2005-11-22 22:00:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.43,,L5
2006-01-10 21:55:52+00:00,364.12,356.01,354.60,346.46,341.65,332.85,332.21,,,285.87,338.56,353.40,360.64,357.01,346.25,366.73,369.73,368.79,371.92,374.25,374.12,377.80,,,,356.01,348.66,353.88,371.10,379.00,379.90,374.09,375.64,383.73,386.09,383.64,,,,359.86,365.31,372.37,345.29,345.59,342.30,340.99,346.69,357.18,353.91,,,,,,351.64,347.01,348.91,349.83,341.93,330.08,322.92,316.44,326.49,L7
2006-03-14 22:03:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.48,,,,,,,,,,,,,,313.28,,,,,,,,,,,,,,L5
2006-03-31 21:56:06+00:00,349.83,341.15,342.34,339.27,352.37,336.17,330.31,308.26,295.83,272.87,,,,345.62,369.15,,,334.17,372.13,375.40,389.29,379.02,357.55,343.62,331.27,,,,352.04,360.08,355.71,341.06,378.96,374.00,369.30,,372.68,318.00,342.56,343.92,,,,361.80,355.97,342.37,,367.00,346.06,293.44,305.86,,287.47,318.18,343.11,,,,327.44,,285.86,313.04,322.04,L7
2006-04-15 22:03:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.02,,,L5
2006-04-16 21:56:02+00:00,366.91,360.95,354.52,357.35,354.90,342.55,349.58,,330.98,314.43,333.26,337.85,,,,377.89,374.94,,385.51,379.77,382.45,374.90,,348.17,324.65,375.34,370.50,,,,387.35,,384.82,379.88,385.74,387.59,395.58,370.92,370.31,374.84,366.79,363.58,,,,346.63,365.55,375.40,,278.85,285.43,,263.97,362.49,367.28,354.89,358.94,,,,276.83,332.70,347.64,L7
