dates,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062,satname
2002-08-27 21:54:00+00:00,343.82,341.66,347.00,343.07,340.61,337.32,322.73,320.77,326.15,311.10,314.86,332.66,341.15,350.81,360.63,372.45,373.17,377.50,373.63,371.72,375.07,381.09,380.22,376.52,367.64,361.03,364.12,364.81,360.63,378.24,367.12,379.20,380.36,385.04,387.44,395.48,378.27,374.05,370.90,372.50,369.56,369.83,371.58,371.39,365.44,363.38,360.31,363.00,308.02,276.83,274.61,299.44,362.92,375.01,378.36,373.74,372.59,363.49,309.59,287.94,255.45,320.20,334.76,L7
2002-10-14 21:53:43+00:00,334.83,331.55,336.46,328.00,330.85,343.76,336.77,335.55,341.01,328.12,303.36,318.93,342.15,358.69,365.94,382.77,385.61,385.25,372.66,370.71,370.17,374.15,381.34,391.62,389.63,380.08,363.54,352.72,344.27,351.63,370.25,392.50,391.47,393.42,384.31,416.35,381.94,365.54,362.08,373.93,372.96,380.68,386.49,383.14,372.81,361.20,350.64,350.59,318.57,313.86,328.69,347.09,375.07,378.81,374.38,371.76,367.48,367.80,329.20,312.33,295.98,326.73,333.89,L7
2003-01-18 21:54:30+00:00,340.24,331.91,335.96,334.72,342.10,351.41,348.51,343.41,342.67,328.12,306.59,322.08,347.38,358.89,373.62,378.06,380.45,381.87,373.14,374.33,380.42,381.22,384.90,386.88,380.25,374.45,361.37,352.33,351.13,371.88,381.10,394.39,395.15,389.96,375.55,364.98,374.84,364.56,361.93,367.26,366.39,377.73,382.68,376.29,371.81,358.50,353.65,351.31,342.71,318.83,335.33,352.74,376.57,370.47,366.92,363.94,364.56,361.71,352.97,346.87,306.10,324.87,335.00,L7
2003-02-19 21:54:42+00:00,340.05,332.00,334.20,333.22,339.77,349.36,345.89,343.41,342.67,328.12,300.90,311.69,347.38,351.23,369.47,366.42,370.85,374.70,373.14,370.38,378.87,375.82,384.90,386.88,368.50,368.59,357.85,348.15,348.72,365.85,377.74,394.39,395.15,389.96,366.21,344.94,367.31,359.62,356.36,361.50,359.31,371.27,376.27,370.93,367.55,352.52,350.06,346.57,335.52,315.45,331.86,352.74,376.57,370.47,366.92,363.94,364.56,361.71,352.97,346.87,306.10,324.87,335.00,L7
2003-03-23 21:54:40+00:00,341.30,335.08,334.14,330.11,345.64,359.38,356.39,366.67,351.30,342.71,302.44,308.08,355.02,365.88,372.35,362.26,367.99,371.43,379.39,366.40,378.18,375.50,396.97,391.10,365.20,366.09,352.38,342.24,358.48,372.94,381.04,399.64,399.74,399.97,360.00,343.44,376.20,368.08,361.69,365.04,365.55,379.11,389.15,384.29,367.41,348.55,348.81,348.91,339.81,328.32,355.81,385.26,388.77,377.90,375.46,378.47,379.83,372.85,360.20,346.37,342.91,342.28,350.75,L7
2003-04-08 21:54:47+00:00,346.17,337.13,331.28,326.89,345.64,347.54,356.39,366.67,342.97,352.03,302.44,331.38,359.90,367.08,370.08,362.26,367.91,371.66,376.20,367.32,375.48,377.28,393.72,386.54,365.20,366.19,352.38,342.24,362.30,372.50,378.40,392.76,395.79,399.19,371.51,350.44,381.23,369.86,362.24,367.35,366.09,378.28,390.75,388.37,367.41,354.67,348.81,351.93,341.69,328.32,358.46,383.22,384.66,376.09,375.90,381.76,382.74,372.24,356.94,345.05,342.84,343.79,352.57,L7
2003-04-24 21:54:46+00:00,354.91,346.30,335.66,327.08,343.87,342.73,349.72,374.84,336.14,361.36,297.61,331.38,363.75,367.45,373.53,350.06,359.95,366.87,379.86,367.85,378.86,379.20,389.47,378.74,352.62,360.83,358.61,352.46,368.15,376.99,376.54,384.42,389.09,393.69,372.63,346.51,379.02,369.83,362.76,367.43,362.55,374.73,389.39,389.76,369.54,356.73,350.55,353.51,341.55,298.41,353.65,375.34,372.69,368.37,372.66,381.49,382.06,368.40,348.55,337.03,338.29,343.69,357.84,L7
2003-07-21 21:42:33+00:00,354.90,345.66,331.20,321.81,336.96,336.73,338.58,390.54,326.30,361.36,289.88,334.46,369.65,370.17,368.38,331.48,354.85,362.76,382.74,363.27,371.51,371.12,388.63,379.18,348.19,360.05,359.40,352.91,368.98,373.21,369.97,376.44,382.82,396.27,377.50,354.74,383.62,371.64,363.04,370.80,364.88,375.45,392.97,396.55,369.41,357.95,345.99,353.70,343.74,270.19,354.91,379.11,370.39,373.23,379.55,392.56,389.83,374.70,352.84,342.43,342.28,351.20,365.09,L5
2003-07-29 21:54:29+00:00,353.85,343.87,334.72,327.75,336.96,336.73,338.58,390.54,326.30,361.36,289.88,334.46,369.65,370.17,368.38,331.48,354.85,362.76,382.74,363.27,371.51,371.12,388.63,379.18,348.19,360.05,359.40,352.91,368.98,373.21,369.97,376.44,382.82,396.27,377.50,354.74,383.62,371.64,364.95,367.45,360.99,373.64,384.13,386.98,369.41,357.95,345.99,353.70,343.74,270.19,354.91,379.11,370.39,373.23,379.55,392.56,389.83,374.70,340.27,342.43,342.28,338.76,365.09,L7
2003-08-06 21:42:51+00:00,353.85,343.87,334.72,327.75,336.96,336.73,338.58,390.54,326.30,361.36,289.88,334.46,369.65,370.17,368.38,331.48,354.85,362.76,382.74,363.27,371.51,371.12,388.63,379.18,348.19,360.05,359.40,352.91,368.98,373.21,369.97,376.44,382.82,396.27,377.50,354.74,383.62,371.64,364.95,367.45,360.99,373.64,384.13,386.98,369.41,357.95,345.99,353.70,343.74,270.19,354.91,379.11,370.39,373.23,379.55,392.56,378.43,375.85,347.15,350.26,342.28,336.81,365.09,L5
2003-08-30 21:54:22+00:00,357.27,347.21,335.81,330.03,339.26,333.82,332.88,354.74,326.30,361.36,310.34,360.04,360.07,374.84,369.80,,367.66,372.34,376.69,369.70,376.46,383.62,388.63,379.18,363.14,358.01,371.49,370.21,378.15,374.11,367.62,375.58,383.53,393.76,389.25,366.71,392.18,378.25,371.28,373.26,366.71,375.29,384.60,386.42,371.49,363.66,352.67,360.82,353.67,260.80,366.06,363.67,370.39,373.23,379.55,374.76,372.55,370.90,346.85,350.26,326.31,331.74,365.09,L7
2003-10-25 21:44:04+00:00,354.87,347.61,345.02,348.63,349.69,342.67,342.50,330.89,308.75,,297.07,323.70,355.99,349.75,374.73,360.17,356.80,374.16,371.58,383.47,396.39,393.80,396.43,379.35,361.42,357.51,368.28,364.22,373.71,368.56,371.12,375.82,387.18,388.71,373.42,343.30,376.25,374.95,375.75,360.62,350.88,363.35,357.51,348.29,353.65,339.50,354.14,366.36,357.42,288.23,353.56,336.94,370.46,345.34,359.64,338.24,353.17,358.51,337.74,336.74,296.48,313.49,335.19,L5
2003-12-04 21:54:43+00:00,351.14,347.46,348.47,352.97,354.37,345.97,338.51,322.69,299.20,,291.74,323.70,355.99,349.75,374.73,364.41,360.12,370.54,371.75,383.85,397.31,395.29,392.47,374.70,361.50,356.79,361.38,364.22,373.71,364.51,373.19,378.22,386.84,387.59,375.00,348.05,371.16,370.38,369.77,360.97,354.96,363.35,357.51,348.29,351.22,342.94,356.33,364.07,359.70,307.77,361.46,342.89,359.54,348.58,359.74,345.78,353.17,358.51,337.74,336.74,296.48,313.49,335.19,L7
2004-01-05 21:54:57+00:00,351.14,347.68,351.69,357.37,359.38,349.02,339.50,320.99,299.80,,297.33,329.35,360.55,349.75,374.73,364.41,360.36,371.73,372.76,384.60,397.99,395.78,392.57,378.33,363.88,358.46,358.81,364.22,373.71,364.51,376.36,380.41,387.76,388.21,378.55,347.92,373.36,370.43,368.98,366.23,361.07,366.62,357.51,348.29,351.22,342.85,359.10,368.24,362.49,318.93,361.48,347.98,363.24,350.61,360.28,348.63,353.87,358.51,337.74,336.74,305.65,314.31,334.47,L7
2004-02-21 21:51:11+00:00,350.81,349.97,353.29,358.84,359.38,349.02,339.50,320.99,300.06,,297.33,329.35,360.55,349.75,374.73,364.41,360.36,371.73,372.76,384.60,397.99,395.78,392.57,374.16,363.88,358.46,358.81,364.22,373.71,364.51,376.36,383.94,390.34,386.92,378.55,347.92,373.36,370.43,367.77,370.29,366.28,366.70,361.90,348.07,351.22,342.85,359.10,368.24,362.49,337.63,361.48,347.98,363.24,350.61,360.28,348.63,357.09,348.11,336.87,315.38,305.65,313.70,334.47,L5
2004-03-01 21:45:02+00:00,350.23,344.84,356.05,363.15,363.90,354.80,341.44,314.75,300.06,389.01,288.19,328.46,365.59,357.23,388.18,364.41,360.36,371.73,375.49,386.85,400.95,399.49,392.57,377.67,368.89,365.51,359.87,360.39,363.74,367.32,378.81,383.56,387.40,388.03,386.18,346.30,369.39,371.64,371.33,373.56,370.65,371.55,367.19,354.56,351.34,340.97,354.75,365.36,364.30,363.21,366.40,359.24,359.93,351.27,359.94,360.71,362.98,354.55,341.24,325.21,322.15,325.09,339.56,L5
2004-03-09 21:55:15+00:00,350.82,345.09,353.50,361.01,362.29,354.80,341.44,314.75,297.96,389.01,292.25,327.65,361.64,359.92,393.77,369.53,361.25,370.00,374.19,385.19,397.75,399.49,392.57,377.67,368.58,366.89,360.14,358.03,362.71,369.48,380.11,384.11,387.22,388.96,386.01,346.30,369.39,371.64,372.69,373.22,369.68,371.18,369.02,355.79,353.81,338.85,353.59,365.76,364.65,362.55,366.40,359.24,359.93,348.99,359.06,358.67,361.45,355.02,339.48,328.62,325.96,324.76,341.52,L7
2004-03-17 21:45:08+00:00,348.81,343.94,352.55,359.18,360.64,350.95,337.00,310.47,292.39,389.01,293.19,326.66,354.57,357.51,385.84,367.78,358.57,367.19,371.41,381.67,393.04,393.78,390.44,378.09,366.45,365.56,358.93,353.77,357.66,366.49,377.21,381.56,384.99,385.10,380.54,341.35,369.39,370.87,371.65,370.73,368.21,368.65,366.88,353.16,350.83,336.17,353.59,365.76,355.57,349.95,364.91,354.39,359.93,343.88,354.95,354.03,358.87,351.44,336.89,328.62,325.96,322.95,338.77,L5
2004-03-25 21:55:18+00:00,349.81,344.63,351.46,359.18,360.64,350.95,336.12,309.96,293.98,359.64,298.16,330.81,355.73,361.66,384.94,369.42,360.81,367.19,371.41,381.67,393.04,389.31,387.11,378.35,367.99,366.21,359.54,353.55,356.08,365.68,376.75,382.30,384.99,385.10,380.54,341.35,368.26,370.63,371.27,371.62,368.50,370.08,368.24,352.78,349.78,337.19,353.24,365.76,355.57,349.95,365.88,354.39,360.36,343.20,353.17,350.86,356.87,353.67,339.95,331.41,326.94,323.30,338.77,L7
2004-04-10 21:55:14+00:00,351.74,345.65,351.46,359.18,360.64,350.95,336.12,309.96,293.98,359.64,298.16,330.81,355.73,361.66,377.58,368.01,360.81,367.19,370.86,380.34,389.22,384.11,387.11,378.35,367.99,366.21,359.54,350.19,353.71,365.09,376.75,382.30,384.99,385.10,380.54,341.35,368.26,370.63,371.27,371.62,368.50,370.08,368.24,356.37,350.77,338.45,353.24,365.00,354.46,338.85,366.14,356.47,359.94,345.41,353.17,350.86,356.87,356.72,344.78,335.78,329.15,325.07,338.88,L7
2004-04-18 21:45:49+00:00,353.73,347.90,353.07,358.77,359.82,350.14,336.39,311.00,294.95,333.55,299.27,331.59,359.07,362.79,377.58,366.54,360.81,367.19,370.86,380.34,389.22,384.11,387.11,372.95,367.99,366.21,359.54,350.19,341.22,365.09,379.08,382.31,385.14,382.34,380.27,341.35,367.88,370.65,370.81,371.54,368.42,371.88,371.01,357.94,352.65,338.45,353.24,365.00,349.03,332.54,356.79,348.79,348.24,345.41,348.95,347.30,350.01,356.72,342.46,321.59,323.40,322.73,338.88,L5
2004-05-04 21:46:16+00:00,350.67,346.37,350.37,355.63,356.91,347.75,332.72,304.23,292.97,333.55,304.25,335.96,358.59,364.18,374.94,367.60,361.62,365.45,369.32,378.59,386.32,380.34,384.78,366.55,369.08,365.56,358.09,347.38,325.32,362.65,378.38,381.35,375.72,375.58,380.27,333.01,366.75,369.32,363.91,372.16,370.15,373.28,366.92,354.95,349.38,340.05,353.10,364.73,342.38,325.52,347.75,340.13,335.99,345.42,342.62,346.19,339.74,359.04,338.81,310.79,319.46,320.16,339.61,L5
2004-05-12 21:55:13+00:00,350.67,349.07,352.56,356.76,354.63,343.94,328.71,303.33,293.73,318.25,300.92,335.96,358.59,364.18,371.93,368.19,361.62,365.45,366.26,379.75,384.69,380.34,379.56,366.44,371.42,364.24,358.09,347.38,320.12,361.40,376.45,380.79,375.15,374.36,378.39,333.01,367.25,365.74,361.70,371.12,370.05,373.28,366.92,354.95,350.36,343.14,354.00,363.89,342.38,317.93,337.39,330.58,335.99,346.60,342.62,346.19,339.74,359.04,331.43,294.56,319.46,320.48,339.61,L7
2004-07-23 21:48:33+00:00,352.73,349.39,349.96,352.18,349.82,339.37,325.59,300.75,293.19,318.25,302.26,335.03,355.81,364.18,371.93,368.12,361.27,360.39,362.42,376.75,377.25,368.73,372.16,363.18,373.94,366.18,360.09,347.38,320.12,362.24,374.74,378.62,370.66,370.00,377.30,313.49,365.64,365.68,361.56,370.88,369.63,372.64,366.92,354.95,350.86,342.12,350.96,361.25,334.84,297.55,318.10,311.03,326.53,344.39,336.63,341.05,337.04,359.04,323.21,283.95,318.70,320.84,341.08,L5
2004-07-31 21:54:51+00:00,351.06,349.39,349.96,352.18,349.82,341.06,328.75,301.83,293.19,307.30,302.05,333.02,356.19,364.45,373.51,368.12,361.27,360.39,362.42,376.75,377.25,368.73,372.16,359.23,373.94,366.18,360.09,347.38,313.81,362.24,374.74,378.62,370.66,370.00,377.30,313.49,365.44,367.98,364.28,370.92,370.08,371.50,367.95,355.36,348.11,342.12,350.96,361.25,334.84,296.23,314.36,308.03,318.65,344.39,331.64,331.39,331.60,359.04,322.22,283.95,318.70,320.84,341.08,L7
2004-08-24 21:49:18+00:00,346.94,344.84,344.16,348.23,349.16,341.92,327.82,302.43,292.03,300.91,303.40,333.50,353.17,362.02,368.06,366.51,359.04,362.28,362.42,376.75,377.25,368.73,372.16,358.88,373.94,366.18,357.81,350.00,318.06,358.56,374.74,371.41,367.93,371.51,377.30,295.96,365.44,367.98,364.28,370.92,370.08,371.50,367.95,357.36,350.00,347.88,352.09,356.88,335.49,292.18,308.28,302.87,318.65,345.35,337.21,337.60,336.21,356.06,323.09,274.88,318.42,321.97,341.28,L5
2004-09-09 21:49:43+00:00,343.14,344.62,343.86,347.64,349.99,342.62,330.18,308.51,299.99,283.29,309.31,338.01,354.83,363.66,362.59,365.15,365.00,373.47,359.78,379.68,376.38,371.72,373.66,356.75,375.04,364.34,359.86,354.63,316.56,354.80,368.79,365.97,366.08,372.22,380.23,324.41,370.61,370.05,363.81,372.18,369.35,373.48,371.14,360.96,351.74,357.88,361.22,358.93,322.53,272.81,300.18,295.43,312.38,344.87,330.54,328.60,327.69,354.11,318.21,257.63,312.73,319.06,336.42,L5
2004-09-25 21:50:07+00:00,339.03,342.04,340.25,344.81,347.24,344.26,333.05,312.59,307.09,273.81,310.64,338.07,360.10,363.74,357.94,360.94,360.52,375.91,361.78,380.74,376.47,368.68,367.51,348.27,375.12,362.42,361.66,360.40,315.52,354.21,363.50,358.26,365.08,374.32,386.85,336.88,371.27,369.59,364.27,372.91,370.14,373.75,372.56,366.06,356.00,368.27,361.56,358.93,321.38,276.01,284.24,292.81,300.68,348.50,329.84,331.09,323.89,351.83,314.07,252.51,301.87,315.38,331.02,L5
2004-10-27 21:50:47+00:00,328.92,334.83,335.28,341.12,345.13,342.04,330.10,312.22,304.60,271.92,311.58,331.72,352.03,360.50,362.36,358.57,358.14,371.62,361.56,382.04,380.27,371.51,368.75,352.65,369.55,361.31,361.26,365.60,326.10,356.34,354.41,351.76,361.84,375.26,380.19,337.10,367.23,367.15,363.30,364.58,365.42,365.74,364.88,360.84,354.07,367.13,361.06,354.65,317.72,279.57,275.17,284.82,303.14,342.25,334.18,335.18,329.39,337.35,304.90,244.67,296.83,311.40,324.29,L5
2005-02-08 21:55:35+00:00,324.77,322.67,330.41,337.55,347.30,344.76,334.30,321.73,301.71,275.91,325.30,330.83,350.72,359.24,358.21,355.28,358.14,371.79,368.32,380.31,383.35,374.30,372.55,362.50,360.09,361.05,359.63,362.32,368.31,356.95,351.56,345.47,368.57,383.34,376.67,344.19,357.95,365.43,372.90,358.18,357.38,360.68,360.08,370.90,367.98,367.72,361.19,351.61,324.17,299.97,297.75,307.96,336.45,338.38,352.51,349.89,351.01,336.44,327.00,270.20,300.14,312.67,323.72,L7
2005-02-24 21:55:41+00:00,336.44,336.40,340.52,340.33,346.97,343.89,340.09,329.32,309.86,299.96,332.19,329.44,353.90,362.38,365.83,359.83,365.24,374.65,367.71,378.70,383.70,376.01,373.52,364.54,359.58,360.79,359.84,362.13,372.32,363.76,360.06,356.56,372.52,382.58,376.47,365.01,358.00,366.91,374.87,359.43,360.36,360.68,360.08,370.07,362.24,355.61,360.73,353.36,320.62,313.65,313.77,325.90,339.51,333.62,345.32,340.31,345.19,334.85,324.60,303.85,292.01,307.38,318.52,L7
