dates,nzd0272-0000,nzd0272-0001,nzd0272-0002,nzd0272-0003,nzd0272-0004,nzd0272-0005,nzd0272-0006,nzd0272-0007,nzd0272-0008,nzd0272-0009,nzd0272-0010,nzd0272-0011,nzd0272-0012,nzd0272-0013,nzd0272-0014,nzd0272-0015,nzd0272-0016,nzd0272-0017,nzd0272-0018
2001-07-07 21:55:48+00:00,,,,,,,101.62407849084099,106.09323399512185,108.02504168225403,115.92215607824123,114.60543014404166,116.83146087261677,125.71316194225204,128.60609711915765,134.5763514330559,141.66660050266864,121.70920476733866,123.06327015223496,126.39841277929185
2001-08-24 21:55:12+00:00,217.93512980762577,134.3810129608613,111.49998642781723,89.97721651840247,,,,,,103.76844046151636,120.43224749687653,129.9213995543034,105.11046479794686,120.59179569657582,111.05324001837032,94.37911054398788,86.38720120789822,89.5939427277115,120.45187511940689
2001-09-09 21:55:00+00:00,167.23791775984208,151.40353734058917,,150.03433838814092,125.80320175868387,124.9313441670855,128.13264682893148,146.03335724174553,120.69334645684324,160.91578304248947,135.6445916255144,134.32830993142383,136.33588552605093,131.00099956894726,143.58877077169583,134.25884154851187,130.66040208561188,,
2001-09-25 21:54:52+00:00,161.78227327380787,155.439385010964,147.25286329586402,159.0963653146981,167.5667679422777,154.49143000648957,148.93547131418893,151.17391634087554,144.3349044442124,150.12543613716565,139.98721319989832,138.39426672719625,146.1530870407435,139.99212473512117,142.45034496735093,162.01147922898141,159.9729221683533,157.232698395659,
2001-10-11 21:54:33+00:00,153.76714313039926,157.10080612318552,142.86088315435413,152.1790986913552,156.6655534775227,139.42744657757447,141.1264102755047,143.6010742483857,133.6945683170079,140.43019640357207,135.3741058520187,137.2354972367247,139.27412600345386,128.92962706417242,155.28180228439717,144.8050631935381,155.06216466780194,143.12163212108806,
2002-02-16 21:55:18+00:00,158.50624674168313,148.07900288296491,136.97540141173394,139.83310239285143,138.8293760149705,136.022282790118,137.8914799911308,132.11835813894064,138.43321222023874,134.11675902408413,130.0890097215817,136.66411380152985,136.46462403174647,140.37877598946568,146.11913317317033,143.57653591567964,142.4514633063868,131.47763239372605,140.41423135814435
2002-05-07 21:55:15+00:00,132.53649917490694,128.4011455379081,113.74570295951655,119.88335402765702,,125.45767283938606,,110.8549713251528,,121.15571200492748,111.73883456087479,124.30071184201306,123.18602568202398,129.467093756029,,,,,
2002-10-14 21:54:07+00:00,146.98218869790156,138.2056679818388,128.31842276101378,125.5909950459655,134.48903492628682,139.14266850353593,130.15643386094632,130.08721735252544,128.67713675827707,141.14649967063627,134.77393240447648,122.94055779504959,124.91627067255489,122.85588854682291,134.11089197736626,139.67102269543022,140.01853408563306,138.93191054078568,138.87345729068775
2003-03-07 21:55:10+00:00,150.95598882567313,142.70005227993374,130.16863166246364,130.47775271054095,134.61943945054122,136.81523192556196,127.97688411315866,122.59611595033641,130.58148202971762,129.56928194056175,133.8942647289107,132.85440919038436,136.0765540311668,132.44954856007146,149.48861615386957,148.52781802220258,154.53076348968528,149.17933174549853,143.11426452496397
2003-04-24 21:55:10+00:00,139.0911652455976,121.7345105853585,115.14366780560754,125.20066036634161,127.13916673189122,124.36993632222128,118.68868152870796,125.24675972447335,112.89036146574777,129.85167597647188,105.99501087312017,122.41749554975031,119.75221767081538,118.45682697267857,123.42902761885861,117.35180349058245,115.89132469742403,117.82222523874914,129.47759832796265
2003-07-21 21:42:57+00:00,,,,,,,,,,102.44492304909197,101.55232780107647,116.91457413374467,127.85696381798323,,117.63040733443503,105.59661732140567,106.41482402583169,130.02923623503847,149.37286335031362
2003-07-29 21:54:53+00:00,149.56536256254753,133.38550405950497,121.43691955792438,126.64776134413641,,,,,,120.19670845820978,116.72490505618846,136.99552574389529,130.59156164175695,131.75172317162784,139.9379737996086,132.0439411116685,124.63244083133344,122.88347686936453,125.36624440005619
2003-10-17 21:54:39+00:00,158.37222452692083,146.96669476480702,131.36588639884866,124.07000211151723,127.97905287716681,139.49914714742147,126.45761974418713,115.84141811204397,130.43996224108943,143.9811986350206,,,138.843755654045,131.18427673618385,163.2931126329814,167.59953853770008,163.4405897785353,152.79650764313755,160.79599056415597
2003-11-18 21:55:03+00:00,148.40801901925536,142.74328108095057,129.8650568193138,122.10224891017947,125.8968057260587,136.79969056270164,134.01337816372427,147.1763606290694,,,132.15976471078622,129.19659497031122,130.06557314517744,125.76605877652348,155.54198013731008,145.32472118866755,150.39937091592006,150.14134436901406,151.15247541772754
2003-12-04 21:55:07+00:00,129.51344697130244,110.88347869797992,104.85194484756192,117.58641874928144,124.94781471566152,129.70209581073487,118.93026200321907,116.86521606396552,127.9957404767668,123.75231352460638,122.07100796461823,,,124.90150606628998,137.08969825769074,131.26367645613593,133.24762181328302,134.78849386074964,137.4728531549765
2004-03-01 21:45:26+00:00,136.75611403922974,126.30057567925523,118.72340786184294,115.7726107156236,116.55432863787095,117.75172520424759,110.25889194661593,116.01217476417082,121.86363409597335,121.69363468031882,117.16483655118611,115.53629939215585,116.66094332768617,113.91628189166167,125.53875987278221,120.23999631738279,119.75736864528271,129.5667880232937,129.08294269388577
2004-03-09 21:55:39+00:00,144.45873214733453,129.1137930509671,121.35932347922358,124.77916857332073,128.3534725777068,126.26311935179451,,,119.8764375984624,115.50793359849136,115.308537833317,129.1946853166503,125.76863945494172,127.12675620559764,134.2696432292985,126.95656826549556,124.2823162435664,127.01350910137006,120.66694673653241
2004-03-17 21:45:32+00:00,137.45242309258683,132.4931712836302,119.39282627056836,123.90688365180331,116.22911664564877,110.33411244338969,98.67101336656474,102.00145209681149,109.62695360529518,107.94556782849976,105.36127914290526,124.5673810198593,128.49444137900736,121.36202874626868,133.14645744076117,130.44933198903263,123.42066554723289,117.73832443360851,117.68101470218143
2004-03-25 21:55:42+00:00,135.80122060179033,128.9192646981466,118.95381345398592,,,121.12270327417552,108.06961193117735,112.27209103748042,119.83916599119735,118.10615157380046,111.51921334050694,125.54211650370479,123.2183387169516,122.85583588151927,131.88221036893538,123.34886982253155,,,
2004-04-02 21:45:42+00:00,137.12178947023384,126.36768108657833,115.02348327428031,124.45233282138733,129.45318992726368,125.27461946130913,111.6957819114823,112.29365656117507,117.62978859032174,115.99011546311019,109.93904453713473,123.10480714265697,119.75161955916364,117.27955391571172,128.44488618738356,128.8743799103266,117.91782134960762,118.64431349112064,117.42865929702
2004-04-18 21:46:13+00:00,150.43588640743442,139.20650053311007,129.0969892878744,135.42495686013388,139.11209571996898,138.5572331755511,119.83321356187722,118.63425089081537,122.51163716525625,126.73146712257032,127.06802063519905,138.389978482308,141.30459222618413,135.67917329872358,142.13152252605636,136.77808888821153,125.68902199236301,126.12895391994007,132.14064524094243
2004-05-04 21:46:39+00:00,150.07994954638144,139.82076695235665,130.86893732348844,134.91569451021894,144.66694158121982,127.92513971761413,113.0983659427499,105.62590375207319,112.82649378072816,116.77198104541267,109.86621413074553,123.25692145353027,121.37616117037477,129.77560521659132,,,,,
2004-06-05 21:47:36+00:00,169.17016467142489,,,100.89592644842264,89.92057762365941,,,94.0989905472939,116.07948787100129,115.22051098760159,114.45720444435747,117.90371877490728,111.50689678337152,105.64760427134655,113.82855895609914,122.55545290847316,123.4195012220449,119.1777406542976,123.18493694055633
2004-06-13 21:55:27+00:00,134.06449303626013,121.72532518785287,113.88219308743747,115.02809740510378,,125.00478711123294,100.45080247848236,107.93203035403357,,,102.61846130251993,113.45632795443932,120.3810982311348,116.72856567078617,123.43602325993945,109.28907259760364,114.05523604047559,99.45858586566324,104.75824734310896
2004-06-21 21:48:04+00:00,,,,,,98.93114959742212,94.16666512414362,87.85171711573297,,109.56777789001752,104.20069028538286,110.83563402066233,108.9922267990817,110.61981517956183,116.04875760636641,109.50403259584408,107.32215186476333,94.66353758958401,107.03977628178798
2004-07-07 21:48:33+00:00,,,,,,,,,,96.97691896470847,97.42332845667137,114.70980568557115,118.44696550135825,113.22014995848765,120.55497794703723,104.57338838187357,104.11934992296156,100.84627762239496,98.69050883338747
2004-07-23 21:48:56+00:00,119.83993565598439,122.36685672692023,115.07919629383004,121.336317035099,,123.78118903701497,121.47813622594427,122.33874882838782,,106.82034502153564,107.7064828441346,119.76799429759889,126.65098218035624,110.02143422999565,120.93997662142009,111.888527967086,109.3600323963885,105.76693232149958,132.07795819397293
2004-09-25 21:50:31+00:00,135.41834036725012,129.45655600628567,118.53898370898645,123.42635501310923,129.8701015915034,133.8458459355457,126.04631592394354,120.9504614849508,120.78905102479314,124.8135615638166,119.50888660911276,123.41628655942272,123.70908645310628,122.2174599849791,134.85714562269948,129.49098332639412,122.03372808585289,120.30243969375948,118.8876705854753
2004-11-20 21:55:25+00:00,159.27566148705623,148.48794192686464,146.1575536089279,146.32089619169446,146.14345304406254,140.6309423075293,,,131.5471884817306,143.83661180857163,132.9699310568892,133.03500734253663,135.3609212736861,129.75296478311995,139.31581737970706,139.73403120714946,154.38491379465225,150.60211477294604,135.69123669841267
2005-01-31 21:52:45+00:00,147.80108915329276,148.45345536926612,145.60991542627383,146.138678192563,137.44441169872832,132.2409451544884,130.5905699960722,124.78887175668243,127.31005325259895,125.7731618329975,116.41686154192988,126.73010265485281,126.77835159347343,129.32896446482906,145.88033272592216,133.73989438317216,143.93475417528538,138.95184630396707,137.8095860198884
2005-02-08 21:55:59+00:00,156.339884889295,142.6819391729744,129.06735020717565,137.12203252936544,149.7202475390485,144.0818826157029,122.787270371283,128.14655970500195,135.36962572273205,129.6050286199127,,,132.74075772988914,141.83564716899804,153.9226670935317,149.58664220817863,137.61925324926375,141.87827010737348,139.76166074536542
2005-02-24 21:56:05+00:00,150.53560111584943,135.1189500133006,124.8404301146494,132.69543276171814,146.0952433302871,134.29619741179508,119.10549026688233,119.54399706772635,,,120.40000309643004,133.2102081087653,136.2132711856069,136.34442710107734,145.23820741533058,139.07125813679937,130.35513386265796,132.41665262751303,133.41269446061807
2005-03-04 21:53:16+00:00,158.4436242555406,138.7479023328261,130.75891894471224,131.35678376924326,155.2630856272988,159.97282699026357,127.61018818208618,137.192758958345,123.57113730211302,151.10335525999992,142.2309341997645,156.93490427007333,156.1518125288305,161.1778554514549,141.7820468685099,,,,
2005-03-12 21:56:08+00:00,,136.27054450690312,121.33664590655597,130.0660333915948,140.2956320927551,132.4697415049363,112.12437926832203,116.59001308276567,121.25662338622945,116.47833737216678,116.42395207696516,121.31045053525519,,,142.01917529108374,133.69301257904527,126.81279095240193,128.8496448868288,128.50367943600406
2005-04-13 21:56:00+00:00,,,,,,,,,,,,,,,,,,,
2005-04-21 21:53:34+00:00,136.7317903838503,126.5567269126861,115.22163037074829,117.65305348733347,117.84281037878567,121.92741396185636,109.19073847506213,109.6401956027008,107.92861897648443,116.16721081525552,112.64635196565249,124.54602572288236,129.11178270269662,117.91874265877084,125.2202322651954,127.77121408857757,115.27432390097161,115.73815281630714,117.92971563016027
2005-05-15 21:56:03+00:00,130.41948219680503,120.95687200904301,109.90687392347176,106.88945099540703,113.26349736686775,109.86870503881016,,,,119.71840620415897,120.54404473461588,117.73182001630232,119.621265384261,118.86561901928253,122.264153560449,118.15533663205086,114.19371226855999,132.20288194880175,
2005-05-23 21:53:48+00:00,158.99406597406903,145.5907248308931,133.36270753974782,129.9838136606146,129.27498385504813,136.89304583650843,117.74488392513132,117.3311337166939,110.05591091114272,129.26716648214293,121.44954080530148,133.65302101739522,121.67190173634218,119.57940980650497,132.70125800515285,119.71138015110343,105.47542433692169,109.10498126655891,113.63197890712708
2005-05-31 21:55:59+00:00,134.449734673034,114.23349129856967,101.69248523377087,98.72327383985213,,,,106.664154550382,74.48895374211378,,,,,120.05534155165151,116.50261880259352,120.67187454769905,106.77795262137997,113.26805262190412,
2005-06-08 21:53:56+00:00,138.53761007340236,128.96456140354059,118.25592621022001,123.40540878403618,,128.97264368969462,112.87578512946996,112.24609414512395,87.02613251133084,109.4237242787241,104.20768303111457,117.87449793015428,118.03597467632832,119.01957478513911,134.16424876228172,133.76342297055902,115.03815710216674,120.58364132706268,123.42985475669393
2005-08-03 21:55:49+00:00,139.11547100779939,133.74308812819268,101.88814950556018,122.9345556877929,,125.35301765082303,101.55594999247376,103.10034095262185,98.53944114361306,,,,124.07605407860133,127.27644279788753,139.91339017670157,132.05295238905836,124.8688508102655,125.19467666031528,116.87464579303337
2005-09-28 21:54:32+00:00,141.688791111203,133.34362121034295,121.13358313936861,124.02747389432449,125.01547980520697,121.94338893334391,103.4851837059621,113.08000634424019,114.18245976533518,118.10963274126749,112.92836798908613,123.27429855503718,125.2145168793044,119.66288107242713,127.575166543462,128.03007381360575,121.0356501785129,125.12967781959722,115.5192364219911
2005-10-22 21:55:39+00:00,,,,140.89841678857508,135.07905488760125,135.6632407669826,133.75959318531082,134.7363182594088,132.47208796698223,129.3215266237731,125.32745750281168,126.1505047694004,131.6970178829338,128.64455440831702,,,142.08754659467994,143.21885782173766,135.0487522800331
2005-10-30 21:54:27+00:00,146.00061210636596,144.77069178750372,139.3206306400106,136.57143324811778,141.5447428674571,139.1267488719707,124.16664457019189,125.34018656000296,115.41142583397502,113.72932128700187,106.6775625186046,115.02342319613786,118.5430474253204,123.35687305602939,151.9067604170982,146.30503752257965,142.6451375827173,141.26988537782856,139.46201492969018
2005-11-07 21:55:51+00:00,164.0653021839285,166.83261065624308,148.8258079128486,143.19261429526856,144.9485445894077,148.23429046013302,149.3063214726043,152.29555481594505,,,139.713544368992,136.13841382097402,141.41436072015014,135.06928739940838,152.91168243476184,133.1940708483139,141.64714951939158,150.45182186081271,155.93998384895977
2005-11-15 21:54:49+00:00,142.90617930723087,125.8652869592096,129.2511786561698,130.28672328750935,141.66145197792767,132.3108213763482,117.49078340978232,124.01586847762484,125.50702962265687,112.49622664546584,107.99930384002823,117.9728100998887,119.28060977072359,123.3009358484105,135.30151226937366,147.41032564825878,134.87127692024038,139.6134062244855,145.44096582221755
2006-01-10 21:56:16+00:00,,,125.29606770168851,119.66413945001952,130.15722429981298,124.86514924477575,115.13595675964766,116.95981372497405,127.73874480356226,125.38158690427755,119.68789759205816,123.35326858256765,122.0527021307816,,,134.03492999548067,129.7430317820949,125.2114795675841,120.38002931565237
2006-01-26 21:56:24+00:00,149.60090574172847,141.42274395129172,124.26132182439378,121.77659949703013,128.02317556625295,,,117.06439340001408,123.6845560991965,117.43772674792034,118.59778683793382,120.23791271856756,122.6105197416185,129.51402598587356,138.1142113310796,134.4076612308511,126.18975080595489,126.14679239393209,
2006-02-03 21:56:42+00:00,162.14614846687738,161.6899783162574,137.68337217966976,128.29796793358233,125.09770152471194,136.1573277694736,141.99156707598954,139.19916432960736,130.52962933161726,135.76746495995542,132.21372365401533,130.3627950641306,132.43271145758635,129.0869546825038,138.7717554694393,129.42646457094617,133.43342219022358,137.15124657398997,134.53235341941578
2006-02-27 21:56:31+00:00,,147.65191823898698,131.337822332837,138.91316514060583,139.69769665740674,140.01747205469917,117.30448801381876,122.20426447412957,126.93419658357455,122.03728738260929,123.5204339752942,134.23415129852262,,,151.08942993265978,147.2436224956301,134.5432736777147,134.994819807117,136.83631885612837
2006-03-15 21:56:31+00:00,151.64794954848605,139.13558249042856,130.8533764716828,132.92700021825297,138.19826748281187,,,124.93949533790513,127.5222022705492,123.9974777885225,121.48886567488637,130.26761037049835,127.93808878270565,130.5342403684987,145.0211235666661,141.53064097254236,128.8208944596771,133.9835857419004,
2006-03-31 21:56:30+00:00,148.85022641713175,137.51109738951365,121.43892620450116,130.77212957739164,,,,120.6965143912354,122.12485198851421,119.91733972148816,117.16780030196661,125.3440977593311,127.98511435276681,130.17615436677482,138.70855262625594,133.94698312274403,123.1081992680754,,
2006-05-18 21:56:30+00:00,,120.60067534089724,110.09336657759516,108.49086450074077,,121.09350973714963,,129.15079758641852,81.01592912201482,,99.21634528300521,113.67537977592222,,,124.65357956317875,,113.08189872418376,116.21614546064416,130.36623759777748
2006-06-19 21:56:24+00:00,122.89336901187121,117.64214907849036,102.16857950181222,98.01668881276913,,114.79741474752167,,98.75063329136844,,,95.11385744628494,106.48580727693592,117.26776711910468,115.95484924942642,114.35864849763732,107.54306686530427,100.44802503097385,98.62090365852926,84.17081270677205
2006-06-27 21:59:12+00:00,,,,,,,,,,123.74239956386353,116.14378138955405,128.04902049638844,130.61643438080864,128.8908633451659,136.2366019568748,130.19729180323307,117.21301038045752,113.28071653198445,114.44136941798615
2006-07-21 21:56:09+00:00,135.6830381686725,120.62766096300824,104.83356962213219,118.61561652222332,,,,,,99.81267922376783,104.2551408772717,115.74040037176053,119.79638198951018,121.21241105440373,126.9122523048899,115.1787886588145,114.31689844601013,102.5536190234516,
2006-08-22 21:56:05+00:00,147.23707992707938,122.8253115306304,108.92238894720194,116.22086671265046,,,,,,111.41233024049805,116.43149515093415,124.73444377896149,125.47286070606893,128.18392811574935,140.20701220255847,131.87973061111018,121.01378017729085,114.5267634614174,
2006-11-02 22:00:44+00:00,156.01184741530278,152.62498606294363,148.46779057015826,153.03932688628765,150.30779910553642,145.30527709318295,135.4513500421381,132.2521037737696,133.57706081771286,137.13986157205568,125.72029994441378,126.06210178037041,132.22556761292782,138.54354807114663,137.87486172463792,138.6612175952772,141.1657799616286,132.79292539465098,129.74589218437333
2006-12-12 21:56:35+00:00,,153.74946095238366,157.8431118612232,154.17227116913153,140.70341189644284,152.07546922854183,164.98786441002423,165.19981693342405,153.93719963717632,156.06548107003113,143.77696602012827,155.9751255620144,,,156.325656545827,170.0509200686593,176.72487500135537,160.11463285528492,159.1972466562425
2007-04-19 21:56:55+00:00,161.95229703794155,136.84456963950151,125.74749964614125,130.38172422900573,145.10254371407746,136.37436002700767,124.08137352491819,,,132.00177816995694,122.23862548131672,140.2993921340245,135.3318572198021,138.36690914239801,143.58112459121375,144.75101893115732,134.20931524992287,133.27575329502284,134.719880475369
2007-05-21 21:56:45+00:00,,134.6048101334802,102.94686931225002,117.64232799400786,,,113.53550227966996,130.06544286451734,,128.28760307358857,117.93424611592408,114.4018996585487,121.72244476271851,115.42660176011603,125.96663761676899,138.41193935235592,116.6724638179237,,
2007-06-06 21:56:41+00:00,,,,,,,,,,,,,,,,,,,
2007-09-26 21:56:11+00:00,152.7813709472417,137.5380464659752,126.48145866190757,131.66393957814824,,,,116.34056531223948,124.91179384637674,123.61206634437711,121.24457513560066,135.30939592334258,132.0463849712706,140.88740807814847,151.0931158276774,149.2327125896888,132.89192826062944,,
2007-10-28 21:56:22+00:00,,,,118.28489780242842,128.75650276859926,119.5169846592411,101.85387937941812,105.89096197839683,116.60251161038626,109.81532750495359,107.57136163877001,113.58369434181701,113.47562407163525,,,134.10810959002163,124.93356431983435,124.70483279264234,120.57766320197432
2007-12-31 21:56:47+00:00,170.7660337206121,156.01011551598765,171.2716025372953,168.11732289860723,138.5048031610594,162.44744211200467,166.32630180814527,175.13954800450864,141.5598189178727,,,137.54995103553836,132.08119604699507,134.0463992202932,142.5052997116129,140.25833778074661,158.4343625924559,153.49091190309235,158.89663183412944
2008-02-25 21:56:48+00:00,149.84290630098747,138.77926342050978,129.8411817633774,128.28736969069288,120.84489613087484,121.1409720755581,106.88460653882113,114.84822081101161,124.88008544676964,121.75542748975207,121.8575276214186,131.58395119047546,122.79417208319515,121.92301737290903,128.45851748632936,125.28320960295594,118.84009399820174,115.42198427460931,115.07278850018508
2008-03-20 21:56:34+00:00,162.62835812606076,144.69315567541386,,,144.4723972885258,136.23524526359566,122.3807543250434,125.19494721433927,128.84215139501012,128.3963393063674,125.55000936464985,138.64147853134668,130.93251436390906,136.66343668137333,146.20077686266174,,,136.96350415227417,138.7716087562113
2008-05-07 21:56:28+00:00,,,,125.30205233756828,124.51035546871358,129.98360552185315,106.77533868264558,106.86753366665603,107.56439317079739,115.34373363802973,115.88047931174437,124.01459291621902,124.01013297111832,128.2455435399795,,,124.10424076091044,112.93957345024381,127.87714317844531
2008-08-27 21:55:30+00:00,142.95983147113157,126.67888475993904,117.53540723396866,127.27896006488486,,,,114.50236655633056,102.80607446901597,124.1428142750886,114.87082612470347,129.10669560402647,123.785778588035,124.03946635105683,133.26384304990842,132.30231682561816,124.2272868634896,,
2008-09-12 21:55:21+00:00,,,,,,,,,,,,,,,,,,,
2008-10-14 21:55:06+00:00,155.98407225087504,141.0896491791069,126.80141044958427,132.28863249088786,143.50218417592805,136.15351710002082,117.44538482614716,117.78239916029298,126.65369723425806,120.51485952239325,,,135.69703505891962,137.70131888727437,148.79273393220785,148.85410743971605,135.07699110953752,132.20743067723618,131.63753678217589
2008-10-30 21:55:22+00:00,148.25817433804335,133.80778256938024,119.31816227151384,121.56789349961204,121.96624760137156,,113.80321046873746,114.56796158937743,124.37879045136792,118.22159974197515,116.55901980626074,125.6127249881581,122.78575481231697,121.33201202781859,136.8912702118212,135.60772743687272,122.84743517016693,,
2009-09-15 21:56:35+00:00,,160.54840107161453,143.15623226067586,148.74354255711086,144.6544292798982,152.59413803190512,144.13389003376895,142.11297830793984,138.72386216702856,141.0217076388613,143.0385420511245,147.9648766912716,,142.56603550113167,147.83187314164033,147.3884600924304,147.77798242872993,130.27038600961345,136.63656586560631
2009-11-26 21:56:52+00:00,152.0844973740548,144.03962183206033,139.87302124282627,125.5279468604876,117.21783086253818,118.85580252633508,126.22203092191229,120.78247381663068,128.77728104796265,130.89219208891805,129.9782050224619,131.2845881241249,127.04087881445841,119.24886561708836,130.20712997192925,124.58141906603761,122.20519933919806,124.82928680929874,126.28888937373769
2010-01-05 21:57:48+00:00,164.3865811622194,154.1759172289775,149.8063610045121,,,123.19093716457839,119.8851694444741,117.99607129014936,119.71739644305471,124.59116096473517,120.41555699591359,121.86724843681847,124.9109539728954,119.56131058873581,129.66882751304888,131.62345726989062,,,
2010-01-13 21:57:13+00:00,154.5110318584492,140.56936705820112,133.93479532140603,133.62066222497154,134.23272481611627,129.51167460843695,115.04982488213412,119.69535348638519,126.19417497770333,119.4127329109442,114.12466963188267,125.33128233450972,125.02840870255535,126.51450347361255,139.308968400747,138.52082452787542,132.9102972425891,129.5970084864168,131.11700048464
2010-01-29 21:57:17+00:00,156.66880910104663,144.08088871420418,124.56519519652701,128.24519986741683,130.16834054518807,126.38352769729693,111.63066898771645,112.10398041133826,122.19377468758466,120.84159046051842,120.73863286969906,126.49521689122408,126.15292165170757,137.25618342718545,149.98017109133852,145.36808689768762,130.73636792351863,131.0714554738092,127.62040751710961
2010-02-06 21:58:15+00:00,166.67174980579975,,,162.72602595069642,135.77486783929456,132.48259704388298,103.52874749512955,110.74029045815278,120.77021387456611,126.24507739094888,128.7241388562746,132.3662655993673,135.82941327911323,122.8991446860476,155.86670595304378,,140.33200412432043,149.17552632444404,133.2671329308463
2010-03-26 21:58:37+00:00,167.23127183023826,153.35690210477404,142.4794527978707,135.13559845221533,134.90599150886928,128.22541390673032,86.39510527422266,83.43702905495368,91.11599655612694,102.36410150527382,101.80667525588065,,121.83439674535448,130.9709883339693,136.18229713092592,147.78934935930553,128.03267364837458,124.50133292137292,132.21248482391772
2010-04-11 21:58:38+00:00,161.08104496003543,138.53639386547897,,,129.41060877063714,125.17262989941015,114.0487516235772,117.42027526700421,112.9952253190567,120.89983597310265,117.48588418823331,122.88390088701543,127.88556245095883,131.24343063657753,137.48597357619852,,,139.92685949808018,127.5367373458297
2010-05-13 21:58:33+00:00,150.9132424699762,139.8092868328625,112.80724290095026,130.86534180162406,,,,,,120.56193025505407,115.90974438103285,128.63656459485006,125.19388098104024,127.55559566842791,140.93355641012016,137.91905323620549,127.84869662559528,126.66394885058455,128.01996358520637
2010-05-29 21:58:33+00:00,147.05789507649624,132.53808507159692,129.5186372632157,137.87986996207962,,136.07564717801895,122.22394239405847,117.8381827945642,,,121.82243872874291,125.41765259073289,125.5563031346188,135.0748066102952,142.80871953195035,134.74246837833215,129.97070113950198,133.48791912967238,138.98275206961608
2010-06-14 21:58:34+00:00,,129.0872400462168,115.18317434692626,126.13621107352199,,135.29140913451585,108.22046673478916,106.97890435027541,90.14932182343978,115.35446095565587,114.32079519782394,127.60044667526763,,,136.96719134645073,134.03533063314885,126.19789745515806,127.79409501622287,122.03844956756404
2010-06-30 21:58:37+00:00,,,108.5595877934837,117.00019703818099,,126.91970081070616,100.63338331234478,109.88251846387392,,,115.19075817789853,128.00489994232356,133.22930295836574,,,136.3732760452725,114.27646562377396,113.12620594879118,134.99770861815085
