,dates,usa_CA_0150-0000,usa_CA_0150-0001,usa_CA_0150-0002,usa_CA_0150-0003,usa_CA_0150-0004,usa_CA_0150-0005
0,1984-05-11 18:07:47+00:00,228.26114551431772,176.44907043078518,162.83136238621682,156.88709544349865,146.1045922916273,159.38234037585906
1,1984-05-27 18:08:14+00:00,234.49581630647242,167.939200238543,154.0621859793639,155.68653558306391,138.03946308165263,164.10168466594465
2,1984-06-12 18:08:33+00:00,240.72001137205893,188.5997092688207,180.55668952581473,166.0148905599419,155.2961014110334,170.49170633990332
3,1984-09-16 18:10:24+00:00,226.62068343121297,181.59961259351195,179.5483581259771,175.60203312484006,172.31319461692885,188.205905545187
4,1984-10-02 18:10:24+00:00,218.73122300580886,180.40276156786283,173.8666271805139,168.43515077813862,167.28864417143717,178.08902674567088
5,1984-10-18 18:10:21+00:00,232.51812665836928,189.89048248677952,176.21111696805545,166.18983311036257,167.77249220340562,180.28269959947477
6,1984-11-19 18:10:10+00:00,194.9422624953715,156.83978697350946,147.8250754494931,150.67051321974958,144.9711785998135,172.76229420319305
7,1985-01-22 18:10:40+00:00,215.52802837901152,154.3340764931547,157.58446657058803,159.19051988548446,163.82458723854182,174.06480486769294
8,1985-06-15 18:10:23+00:00,213.28277102150074,178.77597436414217,171.3058749818641,158.34738134376343,159.12275615491328,184.65535989514487
9,1985-08-18 18:09:54+00:00,228.26563165192798,195.36664211313962,193.07700811907338,181.5514735335374,188.26188409883045,197.83596410726534
10,1985-10-05 18:09:21+00:00,228.43933524449366,197.65851826934525,192.2371295666099,187.77683420980316,190.29773267000945,198.5964116777555
11,1985-10-21 18:09:10+00:00,214.03254258087333,187.71167390845727,182.39548162777086,171.5709726962016,168.05636690221846,182.60186657613662
12,1985-12-08 18:08:22+00:00,194.67315074584224,167.51876651469186,164.77682728680597,158.10953906284206,163.52915350086624,165.3806085758232
13,1986-01-09 18:07:47+00:00,202.85560719837838,152.75544517707561,152.579599121164,157.14063817655634,161.93382302259286,172.55472000078257
14,1986-01-25 18:07:27+00:00,211.2040222234947,162.2900908203478,157.82819276862352,160.64111886422864,164.28687214296914,167.52246787917875
15,1986-02-26 18:06:42+00:00,208.10123379578263,165.9966396868964,155.60289349688657,156.8049753413234,157.96085958263743,170.68891751297807
16,1986-03-14 18:06:23+00:00,214.80746051654842,165.3673883363926,153.9438587139639,154.05440567284384,165.8168747892988,168.6155337863869
17,1986-05-01 18:05:19+00:00,247.96631938417386,185.5900193429163,169.99238551733788,168.30108576037458,162.39121621947783,187.46823965876422
18,1986-05-17 18:04:53+00:00,234.87482898979653,180.64369145931573,162.23005171028228,163.298979319277,174.19848026248275,183.76868670549288
19,1986-06-18 18:03:56+00:00,225.38618842961927,175.8445903795718,174.4451869199664,176.88926776656777,174.44839187811192,185.23045334960588
20,1986-07-04 18:03:24+00:00,228.82077604159457,172.30192112566957,171.83820276920855,175.37248035922627,170.8924813299609,185.32378094278744
21,1986-09-22 18:00:36+00:00,240.6044237590933,202.6956254469835,192.88347491384866,190.63662098526157,200.6303874600186,212.73182768440006
22,1986-10-24 17:59:33+00:00,221.00526170708613,189.56838929062016,171.91309331462142,171.4847945834864,178.2210343247275,197.5697887617417
23,1986-11-09 17:58:58+00:00,226.43894923968276,189.48112480029195,177.70794291901993,175.234668934359,186.12826950209504,200.29657708059472
24,1986-11-25 17:58:31+00:00,218.92583030491517,178.59409972377753,169.35669057863214,167.98122290736293,166.75520710256873,181.01096271178452
25,1986-12-27 17:59:28+00:00,183.39068166350367,158.200791506034,153.2644504316732,155.0603900410441,151.8040196973945,164.87696776754663
