,dates,aus0171-0000,aus0171-0001,aus0171-0002,aus0171-0003,aus0171-0004,aus0171-0005,aus0171-0006,aus0171-0007,aus0171-0008,aus0171-0009,aus0171-0010,aus0171-0011,aus0171-0012,aus0171-0013,aus0171-0014,aus0171-0015,aus0171-0016,aus0171-0017,aus0171-0018,aus0171-0019,aus0171-0020,aus0171-0021,aus0171-0022,aus0171-0023
0,1987-05-22 23:07:44+00:00,183.76050845599443,204.11453508210568,207.84748761130618,210.70988108090344,223.8538514498594,233.0648019380962,255.9546963599191,245.60093618078855,233.5854307908353,221.7260573808387,208.12827715082784,201.40932261476365,175.72435871926444,184.09772779135605,180.8660500373117,172.24667541781184,167.86038290840997,158.89912351312663,153.8519932606758,153.27152616165085,147.75697448274155,134.68102213577203,139.72758393459333,166.37618025155473
1,1987-09-11 23:10:29+00:00,171.98030575304313,196.29616974813797,206.01637771542715,201.91535602671217,206.76603508406103,217.83847096502336,239.64607116792678,229.8554146537091,229.02073132646734,206.99467035805807,195.17061972746362,199.88991305653184,170.25053143506085,164.7428826335128,164.25235822989706,161.9779530074614,157.55028526956352,155.710718854932,151.22754156754806,146.20378465141636,142.22781335299493,136.40977517321258,136.83255592645426,144.06973214984194
2,1987-11-14 23:11:47+00:00,172.42711159553593,195.54903927252894,198.09176490685593,199.5089203809033,210.90121605032698,231.32026670887504,242.7776869228311,237.40289494665456,230.46482992149402,220.19288001794266,209.27870570417383,205.1079246802403,197.93133042287144,188.92484877258067,183.65453835633528,192.48921314722196,191.43046324282435,170.84900390369563,154.10778049170645,160.21991952349208,173.306115262479,170.6407250292021,171.9648274018747,183.7939019584075
3,1988-01-01 23:12:33+00:00,159.66747302933265,182.15570752943762,183.7385354319791,192.41137608852216,197.5769889272399,215.44123290125873,236.70398642258496,222.93932806253827,217.56113001191505,216.7612638902489,208.32908375630967,204.66528715413682,168.3995363394891,164.16942475793158,174.26245561153098,172.73067243125735,164.47288686033446,160.46551304314636,149.43888491073358,160.34250156301917,164.80393115527752,159.0951879211286,169.0304459360467,183.77310013904602
4,1988-02-18 23:13:23+00:00,149.73503789795967,175.78427324671924,176.74991117023973,171.42730938789538,187.4558398114687,200.28702228805008,216.24194536875507,204.27690336167393,205.85797661553772,192.83474263485687,209.0417101880198,214.35799455339276,162.40635937549587,155.26509272967508,151.64670477611674,161.02279185610143,152.84099768961153,132.83399139311194,139.36159598509676,139.80033774983087,138.7451633059265,136.0115188391622,137.6741088631589,149.7790819843538
5,1988-04-22 23:13:52+00:00,165.69255904488284,181.83639743261958,190.94817024357104,196.0230273986659,198.92556231416995,220.51802387189414,241.92716927085954,228.6470879355987,219.53136149718648,211.70932974210427,193.96534144306506,193.67015041469404,189.93443929325372,181.79394528571856,172.9471001627976,178.70516835296536,168.22599884026124,153.84958312081974,165.40960344845575,168.2724763646362,156.32611964715704,151.44937569866613,153.51976434134397,172.57035276722775
6,1988-05-08 23:14:02+00:00,158.14478240370687,181.52786841760087,186.83285649102427,196.92134680831032,194.3083224226627,214.20019612140368,228.7222263181449,215.64447405765668,212.61075171541393,210.7700356595671,181.25872676154307,,196.09884669629628,187.51315168072745,170.0635260544533,,,126.74982428199257,140.2186322597126,138.10712788893903,130.41339856673653,139.94165890510826,141.0285817985144,157.20352825513658
7,1988-06-25 23:14:20+00:00,172.95153827315897,203.82581754640591,200.19414641581466,189.62117781766233,204.16399990360895,212.2027943546525,234.77358333994536,230.8960896368152,233.91434402827718,224.1093363104641,198.04731914729183,,184.16207040733883,169.67871910116446,157.44181994713222,181.30102511688222,181.01743416549087,163.89762067386727,139.99282163962897,137.2046447996836,138.24933506878835,142.6198383533506,147.42950577625248,158.61908952686184
8,1988-07-27 23:14:26+00:00,168.48775720058273,190.29667009026033,192.9748290397253,177.05640337002677,184.11032691748034,196.15245031860607,221.09299115760206,216.1009139781438,217.71072442218593,210.63907317275977,189.3255773297749,183.57288149192786,165.3075044638511,161.51556947008288,159.2220227457236,168.6535585770724,159.5804131998826,143.48562586479275,126.61020449291868,126.97111667610471,132.69640062096437,126.80258933386324,135.49214825106054,143.04522634559464
9,1988-08-28 23:14:30+00:00,161.94526704795504,183.88116972515968,182.77984062705676,183.40384568272623,183.879916593315,205.03790716057614,227.6128275798875,219.26806140181304,218.44558465820546,209.9308960562985,199.68840240602594,195.2251716018255,163.73016627096854,162.90540264551652,160.93718372016656,166.1527121499011,164.71444433728675,149.7120651289376,140.72234091135945,130.87950342427465,133.00024362095735,136.8966423746632,137.49626933876547,148.93170609259943
