,dates,nzd0298-0000,nzd0298-0001,nzd0298-0002,nzd0298-0003,nzd0298-0004,nzd0298-0005,nzd0298-0006,nzd0298-0007,nzd0298-0008,nzd0298-0009
0,1999-08-05 21:47:23+00:00,136.94509154138274,128.96503874839948,137.18196888325843,152.74841492356353,135.13241828598058,134.79313307305654,137.84879682542572,145.5111992941105,142.35466759693497,145.1326631574192
1,1999-08-12 21:53:32+00:00,153.90488482058484,143.20613500118955,142.76436077931447,156.34253363596653,152.59868252610815,153.10519889055305,153.56715615369308,154.5863042905168,154.6200946591479,162.5575080474552
2,1999-08-21 21:47:20+00:00,150.5629530468226,144.44035243713375,142.82693551653955,150.00251300278586,151.1263859296688,149.91327541759625,143.3898368935993,143.47592413619844,139.25159858523034,156.45199381105454
3,1999-09-22 21:47:24+00:00,173.72868771985407,161.16013430487476,153.16382964682236,166.79491368749035,168.99833030615878,160.87891503315262,158.11923799884352,158.55214034851096,170.32886584921147,178.7130352442872
4,1999-09-29 21:53:40+00:00,128.59565754996183,124.94595254643001,125.93399478542017,144.06347417113156,130.23719589661818,129.38483132720285,123.12655098705221,128.88175723403288,138.64358428406956,148.0642200031906
5,1999-10-24 21:47:20+00:00,166.54124605565,160.76653984303994,164.5828568888813,174.64911137918574,171.57389022140137,169.71787864358495,157.77182440292216,161.24936598885785,168.60379949254542,178.25097718658674
6,1999-11-16 21:53:32+00:00,142.6558563365858,136.45313196306023,145.38588667763398,151.31203556839625,144.76517919899018,148.91093100727323,138.58318896172995,142.23330577302966,146.85643166525,154.83549446758786
7,2000-01-19 21:53:25+00:00,170.40192213618604,167.14517040334817,159.04193501832953,173.70080232276862,170.14052482078958,184.04808540100228,174.42776284621075,169.49939918528787,185.1870004482313,180.7505619067876
8,2000-02-04 21:53:25+00:00,162.1878649699442,152.67067088415655,152.7246148886386,165.0336876244858,161.84354256106593,161.40579341353123,158.65694351136136,168.0132541590619,168.07913597636946,176.0801795102059
9,2000-02-20 21:53:17+00:00,154.13631718444265,142.64508253194322,146.1348558496466,157.51085186505645,153.5051455047309,152.37660623236152,150.68780074374345,154.18644491163047,154.6769619601793,159.29818316176824
10,2000-05-03 21:46:43+00:00,161.45701744266538,150.10305000245802,154.56725237189525,168.38388089212597,159.40267415928284,150.91169770428587,146.2328493482957,151.45514281765026,155.7682016610111,162.72104794789095
11,2000-05-19 21:46:31+00:00,136.04716875241678,129.99664614412882,137.32791061356426,150.48892440223756,147.68786272684187,138.57883966823297,138.22479089585966,135.91506002615185,148.9661395802164,150.16122860441092
12,2000-05-26 21:52:36+00:00,146.638227041459,135.36721718754137,143.356823670195,157.9570151619685,152.43355262189795,142.7313685484374,140.73527718996905,136.05824074122773,146.65511497517102,154.24159108030602
13,2000-07-13 21:52:07+00:00,166.75728409455508,,151.3532135397118,153.38221925006974,147.12975606318292,147.01308534312636,146.85594829349418,149.65932019091562,151.2677062391184,163.28519296650146
14,2000-07-29 21:51:50+00:00,168.15101901111797,160.14961747539263,157.5645724170086,184.56928736801746,169.59435648761823,157.4314471954013,150.26941782592212,167.13056157846316,168.9397991745546,175.54872309818586
15,2000-08-07 21:45:32+00:00,124.10689481776531,125.4190924366498,138.01613701813392,147.78735810872905,145.91312912291963,136.54140867040127,128.66502291601364,131.9944458737114,142.05778257896185,147.70167110421772
16,2000-08-14 21:51:44+00:00,126.40213143786855,132.17299069709333,136.7233461818176,152.10470016519187,143.2790243024208,138.3143089763854,129.8007522979804,133.77761347582668,141.95913607771033,161.3357374288849
17,2000-09-15 21:51:13+00:00,131.1733430365179,126.99529788284092,131.11212257248485,148.07774946118263,137.00000189007835,128.56365622304526,121.40651663013657,135.09031976629527,141.40640737693062,148.60613260291177
18,2000-10-17 21:50:49+00:00,117.07021549620069,117.37515886943662,121.4733768530462,131.09338768769433,120.59713597379303,114.52170896852454,110.90878499180495,,,135.98668280940336
19,2000-10-26 21:44:46+00:00,174.23888403986896,150.40400093660665,146.71033495003473,171.14255915348429,162.35102162626248,147.43285480773557,139.73177198306348,152.19069486922444,160.16120648020836,174.58215198005465
20,2000-11-27 21:44:50+00:00,144.50440933164558,138.64155970461928,133.08567950056147,153.15005529867494,147.14528821982478,139.71202306610243,133.11515034791412,133.38035310792293,143.90968031492667,147.2889576837557
21,2000-12-13 21:44:52+00:00,137.64558044591604,130.05851498465015,129.27214124414394,143.5939793707741,134.97951464380085,132.90376184339848,126.67258455252943,128.9092192127693,140.88261568245778,147.92689303502345
22,2001-01-05 21:51:04+00:00,170.0027212409389,158.4948558415437,155.94871027435494,177.3627281911472,168.088117786186,158.73837420357663,159.00479688830404,168.57453265901557,168.27521945478998,175.81644123195363
23,2001-01-14 21:44:57+00:00,126.29856005002178,120.83492719518954,122.13780219625178,141.1799405937569,132.6426087685271,123.3347505743514,121.93705989565458,125.67058616788577,134.81212759941147,141.64726711657914
24,2001-01-21 21:51:10+00:00,158.31626659843863,147.64346412714218,152.85656453495216,174.68502832750676,166.6083622650932,149.32845405391106,156.10461501820416,158.77000321741437,156.24263097409036,170.6251305203586
25,2001-04-04 21:44:30+00:00,157.03204386271716,151.00104010328795,156.6997168188729,171.44115261978902,163.8799952408828,150.38497730475666,157.29987118469046,165.70215629054184,167.27013048402767,170.60657048402925
26,2001-04-20 21:44:34+00:00,159.40883222067524,158.52601593642748,166.5919265096345,176.34279793077607,164.7340472829484,154.22134814497534,161.44387170071025,164.90098168634933,168.50976760551254,173.22306793061094
27,2001-04-27 21:50:43+00:00,,121.13612328897456,131.500720927576,141.7411566354497,132.33398235749294,124.63145123279224,125.06794125786902,130.90539435728454,137.41856386491588,147.07169558417866
28,2001-05-13 21:50:33+00:00,,112.68830568035676,126.32215485254763,140.52405535953844,129.04972678843376,125.2865992665525,121.89241882877191,128.4442219364008,133.57946528161307,144.15650032477572
29,2001-05-22 21:44:18+00:00,145.93771444910095,126.80233673088709,145.21280814957993,152.0091925958645,144.87598180033692,142.01682579068745,144.7502643377267,147.76368916000018,153.94859714940992,160.95935524641158
30,2001-07-25 21:43:42+00:00,,114.90324219741547,117.8847254460504,137.45164116655576,122.92687717585702,115.48391080718883,114.49963937250513,128.61429843048754,138.60848958009103,143.84523076699506
31,2001-08-26 21:43:13+00:00,145.3791213743275,132.20129941844826,128.64550777552878,149.0529605040068,135.8679184257614,136.7157944671879,134.92606931698742,138.51525719686927,140.26181050992557,149.7544292134146
32,2001-09-11 21:43:02+00:00,137.01307395212692,125.01954776462924,124.2429877876,139.69566987052565,133.84363345624848,136.78734501304336,137.12228490095268,138.51083187526962,144.65720131307515,148.87649427339807
33,2001-09-18 21:49:05+00:00,147.91761528178722,146.31154340908495,138.4030375850782,150.58939077775446,149.05384743874464,150.45205867380653,144.8586697054425,147.005446460975,146.92802681729984,153.78219180808114
34,2001-10-04 21:48:54+00:00,151.81153055103405,139.98496766921303,137.71528567170645,155.78880070625448,157.15317727342344,152.50059695544445,148.6221187587851,148.9206759659271,145.80057835124788,148.5466285009733
