,dates,nzd0298-0000,nzd0298-0001,nzd0298-0002,nzd0298-0003,nzd0298-0004,nzd0298-0005,nzd0298-0006,nzd0298-0007,nzd0298-0008,nzd0298-0009
0,1999-08-05 21:47:23+00:00,141.69226263684868,132.28805851522566,140.87421306862086,156.0714346903897,138.824662471343,138.48537725841896,141.54104101078815,149.20344347947292,145.67768736376115,148.82490734278161
1,1999-08-12 21:53:32+00:00,150.6739945505613,140.9445118121731,140.25144612485173,154.08091044695007,150.0857678716454,150.5922842360903,151.05424149923033,152.07338963605406,152.35847147013143,160.04459339299245
2,1999-08-21 21:47:20+00:00,144.11685770622407,139.92808569871477,137.81330580718515,145.49024626436687,146.1127562203144,144.89964570824185,138.3762071842449,138.46229442684404,134.73933184681135,151.43836410170013
3,1999-09-22 21:47:24+00:00,158.55433957923444,150.53809060644102,141.36155887078488,156.1728699890566,157.1960595301213,149.07664425711513,146.31696722280603,146.74986957247347,159.70682215077773,166.9107644682497
4,1999-09-29 21:53:40+00:00,149.7107123616246,139.72649091459394,142.35681519449122,158.8440125392955,146.66001630568923,145.8076517362739,139.54937139612326,145.30457764310393,153.4241226522335,164.48704041226165
5,1999-10-24 21:47:20+00:00,151.8395129654293,150.47532667988543,153.14817559648742,164.35789821603123,160.13920892900748,158.28319735119106,146.33714311052827,149.81468469646396,158.3125863293909,166.81629589419285
6,1999-11-16 21:53:32+00:00,151.71847745290657,142.7969667444848,152.43459199032793,157.65587034982082,151.81388451168414,155.9596363199672,145.6318942744239,149.2820110857236,153.20026644667456,161.88419978028182
7,2000-01-19 21:53:25+00:00,149.30670663059647,152.37851954943545,142.63454518064873,158.9341514688559,153.73313498310878,167.6406955633215,158.02037300852996,153.09200934760707,170.42034959431857,164.3431720691068
8,2000-02-04 21:53:25+00:00,153.1392849638859,146.33666487991573,145.68683043948215,158.69968162024497,154.80575811190948,154.36800896437478,151.61915906220491,160.97546970990544,161.74512997212864,169.04239506104946
9,2000-02-20 21:53:17+00:00,153.09614646808623,141.91696303049372,145.3258341813694,156.78273236360695,152.6961238364537,151.5675845640843,149.87877907546624,153.37742324335326,153.9488424587298,158.48916149349103
10,2000-05-03 21:46:43+00:00,147.86048829727343,140.58547960068367,143.99217414770152,158.86631049035162,148.8275959350891,140.33661948009214,135.65777112410197,140.88006459345652,146.25063125923674,152.14596972369722
11,2000-05-19 21:46:31+00:00,138.26710227232965,131.5505996080678,139.05452557349648,152.04287786617655,149.4144776867741,140.3054546281652,139.95140585579188,137.64167498608407,150.5200930441554,151.88784356434314
12,2000-05-26 21:52:36+00:00,151.9136411227488,139.06000704444423,147.45992351119818,161.64980501887138,156.53665246290112,146.83446838944056,144.83837703097223,140.1613405822309,150.34790483207388,158.3446909213092
13,2000-07-13 21:52:07+00:00,151.39648337252584,,139.4059240892446,142.62965874464928,135.18246661271573,135.06579589265917,134.90865884302698,137.71203074044843,140.51514573369795,151.33790351603426
