,dates,usa_CA_0289-0000,usa_CA_0289-0001,usa_CA_0289-0002,usa_CA_0289-0003,usa_CA_0289-0004,usa_CA_0289-0005,usa_CA_0289-0006,usa_CA_0289-0007,usa_CA_0289-0008,usa_CA_0289-0009,usa_CA_0289-0010,usa_CA_0289-0011,usa_CA_0289-0012,usa_CA_0289-0013,usa_CA_0289-0014,usa_CA_0289-0015,usa_CA_0289-0016,usa_CA_0289-0017,usa_CA_0289-0018,usa_CA_0289-0019,usa_CA_0289-0020,usa_CA_0289-0021,usa_CA_0289-0022,usa_CA_0289-0023,usa_CA_0289-0024,usa_CA_0289-0025,usa_CA_0289-0026,usa_CA_0289-0027,usa_CA_0289-0028,usa_CA_0289-0029,usa_CA_0289-0030,usa_CA_0289-0031,usa_CA_0289-0032,usa_CA_0289-0033,usa_CA_0289-0034,usa_CA_0289-0035,usa_CA_0289-0036,usa_CA_0289-0037,usa_CA_0289-0038,usa_CA_0289-0039,usa_CA_0289-0040,usa_CA_0289-0041,usa_CA_0289-0042,usa_CA_0289-0043,usa_CA_0289-0044,usa_CA_0289-0045,usa_CA_0289-0046,usa_CA_0289-0047,usa_CA_0289-0048,usa_CA_0289-0049,usa_CA_0289-0050,usa_CA_0289-0051,usa_CA_0289-0052,usa_CA_0289-0053,usa_CA_0289-0054,usa_CA_0289-0055,usa_CA_0289-0056,usa_CA_0289-0057,usa_CA_0289-0058,usa_CA_0289-0059
0,1984-04-14 18:24:49+00:00,293.08080482801347,264.4181115209924,237.50639647084466,207.76499052969442,189.10278191161666,174.17011951167768,92.03570892566105,86.04182835809276,89.94223069975517,113.64554330503964,126.71756190047086,119.8902024896377,128.05859522773176,147.98629174183682,116.78858984914496,,129.24278188065455,,,,127.59349881269873,,,116.51854666851497,114.96087176611137,,108.70062708602106,,,,,,110.96980500631247,114.46049841011278,118.41178482197488,101.42568467143991,102.66380314326466,108.25130580616013,103.45088436563428,104.25919266185946,,113.67177764057422,,105.33489129242098,128.66746811511132,,,,,,,,120.16039206778943,102.20074313441188,96.94029572463178,134.88887471511725,184.56685379329346,,,
1,1984-05-16 18:24:53+00:00,293.4936599620071,256.2247315242044,225.3567256719336,197.4120966577996,185.68530181857975,184.69701871838305,109.85018333376863,97.29395443814053,104.67082475125113,124.9210399299907,133.02147353570427,127.84827956894355,144.57631313500093,137.39913091892993,132.76153225161408,133.33671116110622,129.32312765200527,134.57792663825265,147.16550635123969,,146.73011844448237,141.75432626197343,125.44650394923846,131.62532398758114,126.62055731755025,129.31243241157753,131.48859317707934,135.8532094308481,142.3697072425548,149.55097528359587,147.20501924370814,134.087437231159,126.70946472808502,121.29082949431205,119.49184526764452,117.77496618371826,116.37048463407916,115.96379109854064,121.90110631449225,121.75966890260804,127.88872936884567,133.39468829924172,138.0536943867704,124.16726358052628,142.7800868911243,168.35520285397905,192.48910718370553,188.82951969193795,189.36613419867675,,,,122.50871596152686,98.99710346484088,101.7818259686562,132.73159452175378,189.24939808689055,201.5026042375291,203.70976264011762,218.10921534175432
2,1984-06-01 18:25:17+00:00,290.49409288409447,247.4789043916235,212.16163529005598,189.16759929342987,182.08996997015768,175.73674382093185,110.57577972813574,96.45243823750859,107.13159008766127,115.80460050979488,129.1109778022663,122.96871701662756,139.6702530807845,134.59633497369896,139.69375123926045,146.71310917279968,144.97947329528267,148.78998182156045,140.65836038400056,,150.1305362025317,148.11270315439253,128.72706507879178,135.97499866897405,136.98954384189108,145.55046185795211,142.8572759928115,150.5685037070272,138.5803809181019,159.5385059002662,144.88592707376588,129.77774161657527,123.69105926453403,125.97742488462198,118.27190428416716,131.7157342988299,138.42856860022943,130.62754867091047,121.99698166209835,129.32880673056033,133.0150686325197,141.02132384510912,137.88761309169655,130.43563795007952,151.26120537650849,182.5648309790551,195.4181982956916,197.67883699063117,211.9432113344588,,,,127.32448895076014,103.29213711508687,103.22269881017039,135.74955581642743,203.1215497611523,199.6441999830333,204.64458124907762,242.19972954827767
3,1984-06-17 18:25:35+00:00,295.7524775773524,232.5223106851528,205.93423158055282,185.5121129079043,171.7373428552395,165.0114850627908,97.5558580702036,90.42266404021618,108.21109853816922,109.18251339743125,122.10672127633164,113.14984449109947,143.73200249731872,126.89159692247749,129.61536543919001,135.74946075326713,132.3511303043175,156.12600387257893,129.2907356741165,,153.94556681477607,,120.92255635449263,125.01382505897483,133.28364880737792,147.1426723319366,134.4309669690652,146.82034696347114,141.63525751274727,162.6370406796135,137.6165507150462,120.05923603316053,108.96837852284983,122.49652535169052,117.14038699885542,141.43329518537521,157.87497640001257,139.81386539736718,134.79739957978256,126.03779803751881,135.4908017669549,126.60763823742981,126.90696581149915,120.91109626109291,146.67634184624464,164.20654244860785,179.56461747325358,182.58349651824025,186.87904863302282,,,,,98.81321868476256,96.181475401301,128.86149912479712,185.30393573438803,162.6181704765449,,263.22536974536627
4,1984-07-03 18:26:10+00:00,280.7357357691244,241.40645180818916,214.722534918674,184.2634298454763,191.78875235081136,,99.1913893119563,94.62167899872281,113.91795519327918,112.68521494729839,122.86356368668588,118.76220930789351,138.10089992838581,127.01622640433284,133.15175493908484,154.1031114425019,142.97800966079242,160.57636262180145,128.15384763449484,,145.49743475361507,128.97595393570396,119.88142578614998,129.9765155842129,136.47528724889796,161.74012684484046,139.18319453466188,157.3678549796414,142.34399435683858,146.85071194820569,127.50179028759227,113.59068328970423,113.329847879715,140.9039710377523,136.80451294075135,,,132.62433821511863,130.79860997217344,135.15435925893917,139.59450156742287,133.149292873114,154.87879553822393,128.124349630784,152.8802221969326,160.35147537830227,,,,147.97813971708223,97.07199109732441,145.77109843491294,139.2571166265609,102.8752851376984,101.8406045787055,131.86444379584262,182.46583250054303,147.3638000854241,,276.5537915843403
5,1984-09-21 18:27:21+00:00,297.10242287645804,249.43713049351362,215.6177767962876,210.52538476698467,208.0848834911258,192.4819429981552,111.92331089065732,102.64853218893703,104.68683429467413,131.0115839882946,142.87947426579214,143.80643039051063,147.53359736791916,151.6029756092739,152.7638388755762,156.398388771548,158.0587100197019,,140.06412433566416,151.43967592391115,153.42037860368836,157.61759102631044,140.0932249150001,145.40615488698762,157.02116156963223,160.441511473707,165.63994886098808,164.73816800502325,152.3261603161305,136.51242167431596,130.97522934064895,136.225842597526,150.59964658314772,166.33528403921056,172.37899112428224,170.55795534066274,159.40042393513275,149.38902861896793,135.35332316168123,151.96309579963687,161.82266160459577,151.8934925154609,149.90130874155037,148.10208133560732,164.7749477549047,183.9924906742619,202.02197744883028,210.06177289740833,199.26087031375062,185.074858643088,163.22404497592265,168.31067330930293,147.21880376861023,113.72765657545627,132.120349195628,178.75074737286428,223.90084352693358,236.21118392197133,239.717819897234,
6,1984-10-23 18:27:16+00:00,297.7764013839218,255.182834092456,218.83717979760326,201.46468252654762,200.82726804924306,193.87683446920053,109.77156517278259,98.47169834735638,92.42948076191259,114.04772473099733,127.77503228985825,130.13684829093705,133.826942573168,151.45979012830327,140.1098980365156,152.1891480310221,157.25503444785656,,118.9514768529227,150.66419587576848,151.06729543314728,145.86357133627018,133.28837045018437,134.70197477707202,150.21180701827973,141.78228228285587,138.07940497797384,,,117.10052690318986,116.6225477485009,132.7202892345589,150.21787054537126,150.85423729192135,165.41456325275595,,161.60281377859567,156.07162296472725,150.54154774469882,156.79486498029178,141.00812739841473,145.22389076712741,133.7696339059613,146.29366776377387,157.45284281976652,182.60490172850757,196.35978753613244,194.27494610678724,200.78289276857197,178.71175662338516,,172.40221783012876,160.5568032645189,137.8891213457641,136.54400839796895,171.03365350031865,234.3109777101303,282.31270225264706,,
7,1985-02-28 18:27:41+00:00,268.6714005772979,246.48573873725718,,197.5942874789774,195.75114555164066,176.58772770731494,110.90903941493355,106.94342417555549,119.53283186701927,,,,,144.01348986385352,,150.89494899668986,153.06791441036776,163.84546982953893,154.03802517165607,,148.53466063761547,127.32299680271004,120.70741538028126,119.56328735951377,108.99451151410568,114.27863090605506,140.5916784167772,157.19954514406214,160.2618022504278,,,,156.0442977710218,171.12670268036047,182.03143168484894,176.7837265313383,180.27472217517996,160.24628725172326,153.93955919283073,159.8289016867308,181.28253876736684,172.48300070772822,152.9282331197788,137.12993830776273,133.20598618295492,138.87602378610666,166.94691518295613,182.33373210105168,197.09072770977352,,,,,,,163.83753146798256,228.7220196337563,209.06881950346008,201.5682115635239,
8,1985-05-03 18:27:24+00:00,,,,239.65344179536612,229.37950973087334,210.1228495032495,131.56541962062047,124.15945650543362,123.01864373345163,,,,,,,,,,150.55687693500573,115.2628166882294,,145.0340366698378,122.30392940918665,118.84048671069041,146.54581730681272,,169.87366166089987,143.98803241642503,169.3978868219024,,,,165.27076518510606,168.09077970266063,186.87637257079933,178.9045666973187,180.43369152082417,182.8317531051606,182.3517675394233,185.919494027402,183.80493277592728,162.43980335746224,159.5280643319116,144.7126852797875,156.97826923809023,171.57649617969014,194.50057762676755,194.75771058881418,199.38782788325463,196.57913288091723,193.23942234927324,173.3406903650023,161.50331677972449,161.92694163631617,167.2859411817003,,237.80699727873179,262.78395314852264,,
9,1985-08-07 18:27:22+00:00,,,,,,216.33971821722096,143.94657472285175,140.01189583742038,,,,,,,,192.88008701481007,181.99367451580667,190.1123519857137,186.44850385653018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.1814587032036
