dates,nzd0006-0000,nzd0006-0001,nzd0006-0002,nzd0006-0003,nzd0006-0004,nzd0006-0005,nzd0006-0006,nzd0006-0007,nzd0006-0008,nzd0006-0009,nzd0006-0010,nzd0006-0011,nzd0006-0012,nzd0006-0013,satname
2005-06-06 22:05:05+00:00,368.14,348.39,333.29,333.02,336.49,333.16,336.24,341.91,352.99,361.19,364.27,373.48,372.27,378.67,L5
2005-06-14 22:07:02+00:00,358.62,336.23,329.57,327.21,329.00,325.81,326.21,330.53,341.63,351.21,353.66,373.48,372.27,378.67,L7
2005-08-25 22:05:41+00:00,356.19,333.15,327.49,324.44,322.89,317.14,311.02,313.73,326.37,335.05,338.06,359.48,359.05,382.95,L5
2005-09-02 22:06:46+00:00,356.46,333.00,327.71,326.66,324.29,317.66,311.83,314.34,324.72,333.63,338.79,354.61,352.76,382.95,L7
2005-09-26 22:05:42+00:00,360.64,333.00,330.84,332.13,332.06,325.05,311.83,314.34,329.29,335.84,343.87,357.03,352.52,380.63,L5
2005-11-13 22:05:57+00:00,355.47,334.18,332.35,333.60,334.74,325.62,308.05,308.72,316.25,324.59,336.55,352.62,347.51,380.38,L5
2005-11-21 22:07:07+00:00,353.33,333.89,329.26,331.15,333.30,325.72,311.20,311.67,316.81,324.20,336.79,348.62,345.17,368.49,L7
2006-01-08 22:07:25+00:00,361.04,334.61,333.00,337.49,340.46,332.85,319.24,319.66,321.80,327.98,343.53,348.91,348.95,370.94,L7
2006-05-08 22:09:38+00:00,359.70,344.45,333.10,335.70,339.82,331.06,326.62,326.12,324.99,330.64,347.44,352.87,363.36,371.17,L5
2006-05-16 22:07:40+00:00,363.30,347.22,331.01,334.50,337.27,330.62,331.43,331.08,338.72,343.22,356.63,350.39,361.17,366.07,L7
2006-06-25 22:10:20+00:00,365.24,348.00,337.60,339.30,337.71,325.38,326.53,321.25,338.28,341.62,365.84,350.00,362.52,365.04,L5
2006-07-03 22:07:28+00:00,365.24,348.00,337.60,339.30,337.71,325.38,326.53,321.25,330.63,335.61,365.84,345.49,356.47,359.13,L7
2006-08-12 22:10:59+00:00,356.11,345.84,331.32,331.20,328.15,323.65,325.78,319.98,330.40,334.50,362.01,343.77,348.15,350.88,L5
2006-09-21 22:07:05+00:00,359.74,349.39,334.41,333.55,332.23,328.04,325.98,323.51,332.22,336.37,357.99,346.07,352.11,353.00,L7
2006-09-29 22:11:34+00:00,359.97,350.07,335.68,335.94,334.58,331.87,327.55,327.64,333.52,337.18,355.76,347.79,354.90,354.46,L5
2006-12-02 22:12:34+00:00,358.96,347.08,336.25,336.52,334.68,335.02,328.27,325.76,328.38,334.87,354.29,347.11,352.57,349.83,L5
2006-12-10 22:07:44+00:00,363.50,352.18,342.37,342.99,341.85,340.50,335.42,331.27,333.79,339.63,358.69,353.14,361.09,359.00,L7
2007-03-16 22:08:07+00:00,370.68,364.66,352.57,353.23,354.99,348.57,341.83,340.12,343.45,351.18,361.98,366.05,377.33,372.97,L7
2007-04-17 22:08:06+00:00,369.70,364.35,356.16,357.02,360.39,352.58,352.32,342.57,347.04,355.59,368.40,372.19,383.31,392.13,L7
2007-05-03 22:08:02+00:00,370.49,365.16,354.80,356.00,358.84,352.66,352.37,343.58,348.00,356.47,370.52,376.14,387.58,396.34,L7
2007-07-22 22:07:45+00:00,366.77,362.70,350.78,351.70,354.95,349.42,348.48,347.66,346.41,352.59,363.79,373.26,373.63,382.73,L7
2007-09-24 22:07:22+00:00,365.37,357.43,346.67,348.59,351.90,352.37,351.28,347.78,343.70,346.76,358.91,366.27,375.06,379.95,L7
2007-10-10 22:07:19+00:00,364.61,357.11,343.98,344.57,348.06,350.94,347.69,341.15,341.16,346.31,358.20,366.90,375.28,382.07,L7
2007-11-27 22:07:48+00:00,352.44,342.96,330.16,330.68,335.62,334.33,328.50,321.08,329.11,336.31,347.49,356.14,369.60,372.34,L7
2007-12-29 22:07:56+00:00,355.57,348.49,333.71,335.91,340.27,340.16,335.91,327.45,335.68,341.84,351.18,359.05,369.87,372.87,L7
2008-01-14 22:07:57+00:00,355.82,348.17,333.93,337.01,340.98,341.84,336.88,328.00,337.07,343.60,352.62,360.35,369.57,372.68,L7
2008-03-18 22:07:44+00:00,354.64,347.78,333.36,335.06,338.17,336.61,332.27,326.24,335.94,343.72,353.14,359.85,368.55,370.51,L7
2008-06-22 22:07:15+00:00,357.99,351.86,337.43,340.90,343.46,342.33,336.25,330.39,341.35,347.20,351.21,358.40,360.99,364.76,L7
2008-08-09 22:06:47+00:00,357.67,352.31,342.58,339.75,345.79,343.77,338.74,341.67,349.27,356.17,358.14,366.56,364.70,364.55,L7
2008-11-21 22:01:05+00:00,359.52,353.35,343.28,342.35,348.70,353.82,345.58,350.02,361.60,371.41,375.14,377.78,371.48,380.44,L5
2008-11-29 22:06:55+00:00,356.84,349.84,338.51,336.85,342.26,349.39,343.68,346.32,357.27,367.48,372.27,375.32,371.61,379.67,L7
2009-03-21 22:07:47+00:00,357.47,349.76,336.62,332.91,335.19,340.94,335.56,340.47,352.30,362.11,371.90,370.87,371.78,383.16,L7
2009-06-09 22:08:01+00:00,368.13,360.63,352.47,343.35,346.96,340.88,334.35,341.91,352.42,355.56,362.16,355.27,360.39,380.44,L7
2009-10-15 22:07:44+00:00,365.27,374.68,365.31,371.67,359.80,354.09,343.22,337.29,346.69,352.40,360.32,354.51,354.58,365.53,L7
2010-01-27 22:08:26+00:00,377.04,376.39,365.96,363.54,353.72,343.28,338.30,337.78,345.24,352.99,363.10,365.11,361.42,361.16,L5
2010-02-04 22:09:23+00:00,373.93,369.75,357.84,353.40,345.70,336.84,330.47,328.24,337.34,346.27,356.73,358.47,356.70,354.49,L7
2010-02-12 22:08:30+00:00,376.55,370.89,358.97,354.00,345.85,339.31,335.74,333.12,337.62,350.58,360.37,358.47,356.70,354.49,L5
2010-03-08 22:09:41+00:00,370.76,363.99,353.63,347.99,339.03,332.12,329.76,329.87,335.50,347.02,357.27,356.17,355.66,350.51,L7
2010-03-24 22:09:46+00:00,371.93,365.85,354.35,348.42,340.79,332.44,331.80,330.97,337.71,348.68,357.94,359.17,358.59,354.25,L7
2010-06-12 22:09:43+00:00,372.61,363.90,351.75,344.91,338.03,328.75,331.64,331.12,337.74,348.62,356.81,359.91,359.54,356.87,L7
2010-07-30 22:09:48+00:00,369.13,361.90,347.46,343.41,337.46,330.84,332.79,331.33,338.19,348.56,354.98,359.26,361.24,359.66,L7
2010-08-31 22:09:52+00:00,364.42,359.69,344.30,342.93,338.33,328.46,332.29,331.40,340.27,347.25,353.22,361.58,365.72,365.32,L7
2010-11-27 22:07:24+00:00,367.32,361.52,342.97,346.05,341.57,336.82,335.80,331.97,339.63,346.35,351.19,360.98,368.36,372.74,L5
2010-12-05 22:10:32+00:00,366.05,359.49,341.53,343.94,337.37,334.35,333.02,328.97,337.53,344.33,350.14,359.53,365.78,369.64,L7
2011-01-06 22:10:49+00:00,364.14,357.25,337.33,339.65,333.48,333.50,329.79,324.09,333.92,342.23,347.78,357.02,363.55,367.72,L7
2011-02-15 22:07:34+00:00,362.40,354.21,336.49,336.98,330.73,328.84,327.13,322.03,330.62,339.57,346.34,355.43,361.54,367.89,L5
2011-02-23 22:11:05+00:00,362.11,351.78,335.09,334.73,328.23,325.94,324.83,322.03,330.62,339.57,346.34,355.43,361.54,367.89,L7
2011-03-11 22:11:09+00:00,362.50,352.08,335.69,335.91,328.15,327.46,324.21,322.71,331.35,340.82,346.60,356.25,360.54,367.50,L7
2011-05-14 22:11:10+00:00,358.38,349.35,332.72,333.41,325.77,323.57,319.55,317.89,327.79,337.00,343.60,352.10,357.15,363.15,L7
2011-05-30 22:11:11+00:00,355.59,347.76,332.26,332.49,324.96,323.12,318.86,318.46,328.91,338.35,342.50,349.88,354.78,361.63,L7
2011-08-18 22:10:59+00:00,350.93,343.13,328.78,329.58,324.52,322.84,314.19,314.39,325.00,333.90,338.50,342.85,349.38,347.91,L7
2011-10-21 22:10:56+00:00,352.72,338.79,330.57,333.40,331.04,333.21,321.80,322.44,330.55,338.11,341.69,345.51,352.35,361.56,L7
2011-11-06 22:11:03+00:00,353.30,343.97,332.27,333.86,331.72,335.24,326.97,327.54,333.57,339.16,343.37,347.01,353.30,361.97,L7
2011-11-22 22:11:15+00:00,362.87,347.65,342.15,337.73,336.78,349.73,340.43,342.56,346.07,350.01,352.69,350.92,356.58,366.03,L7
2012-01-09 22:11:37+00:00,360.92,343.54,340.11,335.01,335.21,346.57,338.47,340.11,345.13,350.70,356.87,355.81,355.81,364.90,L7
2012-02-10 22:11:42+00:00,359.56,343.54,339.03,333.03,333.34,343.59,336.74,337.24,344.10,350.87,356.34,355.92,356.86,364.97,L7
2012-03-13 22:11:42+00:00,359.54,342.83,339.27,333.19,332.23,343.33,338.98,340.73,346.60,353.44,357.35,359.40,361.26,372.84,L7
2012-06-01 22:11:59+00:00,347.13,334.49,327.18,323.62,322.36,325.63,323.45,321.99,331.62,337.26,339.98,357.48,342.51,362.62,L7
2012-11-08 22:13:27+00:00,351.67,342.78,328.42,340.38,342.79,332.89,334.57,339.98,331.47,323.46,325.45,343.63,332.91,359.72,L7
2012-12-10 22:13:38+00:00,358.64,345.65,335.88,345.01,339.28,330.21,336.21,338.23,344.03,346.11,342.04,348.50,358.38,363.30,L7
2013-01-11 22:13:44+00:00,358.86,346.29,336.65,342.58,338.73,332.91,336.97,339.78,344.36,347.38,346.09,351.15,355.27,367.20,L7
2013-05-03 22:13:30+00:00,358.86,346.29,336.65,342.58,334.57,326.03,336.97,339.78,344.36,347.38,346.09,351.15,355.27,357.01,L7
2013-05-19 22:13:27+00:00,359.99,356.65,348.44,350.95,338.25,328.70,335.68,336.89,341.36,351.32,343.97,355.25,362.77,357.06,L7
2013-06-04 22:13:16+00:00,359.99,356.65,348.44,350.95,338.25,328.70,335.68,336.89,341.36,351.32,337.72,355.25,362.77,357.06,L7
2013-06-20 22:13:13+00:00,357.18,360.71,361.48,360.21,348.72,329.09,341.63,337.10,333.67,342.68,337.00,364.56,353.04,350.91,L7
2013-06-28 22:19:33+00:00,357.78,351.29,354.35,351.24,341.85,328.69,339.26,334.87,333.10,338.75,335.80,357.27,346.95,348.88,L8
2013-07-14 22:19:34+00:00,358.85,353.82,354.52,351.34,339.52,325.38,337.33,330.15,329.81,334.56,332.38,353.50,345.57,340.61,L8
2013-08-31 22:19:38+00:00,353.96,346.40,348.50,344.36,335.72,323.92,331.04,324.23,326.55,332.04,329.47,344.92,338.65,335.37,L8
2013-10-02 22:19:28+00:00,353.96,346.40,348.50,344.36,338.60,324.99,328.94,323.76,330.51,336.32,331.41,345.41,342.06,338.98,L8
2013-10-18 22:19:25+00:00,353.20,349.69,349.91,345.08,339.58,327.54,328.31,324.35,331.65,337.90,332.50,345.81,344.31,340.33,L8
2013-12-05 22:19:13+00:00,352.68,342.36,343.76,338.96,337.82,329.82,328.42,323.75,330.42,334.62,335.18,343.99,337.97,335.50,L8
2014-02-23 22:18:20+00:00,350.11,345.16,339.68,333.63,335.31,328.65,320.43,322.03,331.02,337.90,337.39,339.19,341.04,336.65,L8
2014-03-27 22:17:50+00:00,353.62,353.33,342.28,337.19,336.58,334.05,323.99,323.79,335.95,338.26,338.49,342.96,347.03,340.60,L8
2014-04-12 22:17:37+00:00,353.07,354.81,344.67,335.63,330.73,332.28,323.59,322.85,330.06,331.94,335.35,338.88,343.68,334.51,L8
2014-04-28 22:17:22+00:00,354.40,353.77,345.37,334.04,328.73,329.72,322.69,320.96,328.54,328.24,333.39,335.55,340.20,331.11,L8
2014-05-14 22:17:08+00:00,354.40,353.77,345.37,334.04,328.73,329.72,322.69,320.96,328.54,328.24,333.63,335.86,340.44,332.78,L8
2014-05-30 22:17:11+00:00,352.93,348.59,339.19,330.51,325.18,324.02,319.50,318.46,322.12,324.39,330.35,335.23,338.80,332.78,L8
2014-07-01 22:17:22+00:00,355.35,353.33,341.83,332.80,325.65,323.05,318.85,318.27,322.55,325.17,329.44,334.99,341.39,337.50,L8
2014-07-17 22:17:28+00:00,355.35,353.33,341.83,332.80,325.65,323.05,318.85,318.27,322.55,321.17,326.77,331.87,337.82,337.50,L8
2015-01-09 22:17:38+00:00,359.00,343.17,339.18,343.28,326.40,331.62,326.26,317.93,330.95,318.68,321.19,325.56,330.38,348.73,L8
2015-06-02 22:16:44+00:00,359.79,346.03,336.05,338.57,333.11,329.80,323.17,317.15,325.62,337.86,338.90,336.98,345.86,348.85,L8
2015-07-04 22:17:02+00:00,359.79,346.03,336.05,338.57,333.11,329.80,323.17,317.15,325.62,337.86,341.83,342.34,350.48,354.70,L8
2015-08-05 22:17:13+00:00,360.58,348.90,332.92,333.86,339.82,327.97,320.09,322.42,323.60,339.24,343.13,340.93,349.25,354.96,L8
2015-10-24 22:17:40+00:00,369.34,359.84,346.94,340.71,344.00,331.59,324.96,326.85,328.67,336.28,343.71,346.10,353.59,357.08,L8
2015-12-11 22:17:42+00:00,373.24,369.06,358.09,349.50,349.52,342.58,340.19,333.26,338.41,342.11,347.29,354.81,361.07,363.37,L8
2015-12-27 22:17:43+00:00,373.02,367.97,355.75,351.23,350.29,344.70,341.92,334.57,341.82,346.38,349.59,357.32,362.65,365.28,L8
2016-08-07 22:17:37+00:00,357.48,352.20,341.65,336.29,335.49,340.25,333.31,336.43,345.08,354.24,358.19,366.84,371.19,354.43,L8
2016-10-10 22:17:54+00:00,357.01,361.67,348.30,348.60,357.06,348.57,345.60,346.14,345.56,358.17,355.50,358.56,363.41,350.62,L8
2016-12-29 22:17:49+00:00,363.15,365.89,353.31,354.86,357.06,348.57,345.60,346.14,345.56,358.17,355.50,358.56,363.41,350.62,L8
2017-03-03 22:17:25+00:00,367.94,371.54,357.05,360.68,368.10,359.05,359.64,357.07,355.06,364.04,364.56,369.13,367.92,361.66,L8
2017-03-19 22:17:15+00:00,366.17,368.29,358.52,359.72,363.45,356.97,356.79,356.65,357.62,366.35,368.73,372.96,370.23,362.55,L8
2017-06-07 22:17:15+00:00,371.09,365.88,357.78,357.50,355.62,359.14,353.18,352.63,356.98,365.44,375.01,381.35,374.37,369.40,L8
2017-08-10 22:17:37+00:00,368.79,364.17,355.44,352.28,354.55,359.40,352.38,350.17,354.84,363.57,372.88,379.48,375.67,372.10,L8
2017-09-27 22:17:48+00:00,370.96,363.83,355.29,349.28,346.17,351.86,345.69,343.55,345.06,354.22,366.97,376.97,379.47,381.89,L8
2018-02-02 22:17:27+00:00,354.51,365.00,356.94,331.17,320.90,337.37,338.09,335.47,338.58,339.60,352.64,367.86,372.07,370.45,L8
2018-04-07 22:16:59+00:00,338.94,331.59,329.19,309.15,296.83,318.88,320.60,320.39,327.24,323.03,329.95,346.94,344.89,334.75,L8
2018-06-10 22:16:26+00:00,338.07,328.30,324.12,312.81,303.68,314.56,315.31,317.41,322.34,322.20,330.87,342.78,342.34,335.85,L8
2018-06-26 22:16:36+00:00,338.07,328.30,324.12,312.81,311.90,317.53,317.30,319.48,321.88,325.71,334.57,341.87,341.63,339.18,L8
2018-08-29 22:17:08+00:00,344.20,334.11,327.68,320.37,322.76,316.73,314.97,319.45,320.95,329.11,336.52,339.78,342.71,344.60,L8
2018-11-17 22:17:31+00:00,349.60,346.39,338.37,336.22,328.61,323.26,323.70,328.87,328.51,337.48,344.35,346.16,350.37,355.01,L8
2019-01-04 22:17:27+00:00,358.61,361.67,352.01,348.23,335.50,338.75,346.16,348.60,354.77,351.71,355.24,364.00,366.27,369.90,L8
2019-01-20 22:17:24+00:00,364.79,364.72,355.34,349.06,337.93,342.23,348.80,350.07,356.38,356.99,361.46,368.60,372.43,376.39,L8
2019-02-05 22:17:21+00:00,365.30,364.73,355.35,349.94,338.47,342.50,349.89,348.23,354.99,358.24,362.18,369.81,374.26,379.72,L8
2019-04-26 22:16:59+00:00,367.65,367.06,360.27,352.75,341.98,344.59,349.67,350.43,357.74,360.80,363.91,370.25,379.72,386.04,L8
2019-05-12 22:17:08+00:00,365.93,364.55,358.87,354.03,344.32,343.43,349.05,351.89,358.27,361.14,363.87,366.98,376.70,385.14,L8
2019-05-28 22:17:17+00:00,365.67,363.78,358.39,354.38,346.81,344.63,350.24,352.37,359.42,365.69,367.16,367.67,377.35,387.82,L8
2019-11-04 22:17:58+00:00,359.18,359.10,356.48,360.45,351.98,347.99,349.04,354.20,357.75,368.91,367.74,363.44,370.48,384.14,L8
2019-11-20 22:17:54+00:00,361.02,366.18,361.11,360.48,364.39,366.56,363.65,363.18,364.01,369.49,370.35,376.23,385.52,391.80,L8
2019-12-22 22:17:51+00:00,350.44,351.05,353.16,349.74,355.73,357.41,355.60,355.14,355.31,352.75,359.32,368.04,375.65,376.22,L8
2020-01-23 22:17:43+00:00,350.44,351.05,353.16,348.93,353.53,355.74,354.64,354.42,352.15,350.40,358.06,365.76,372.04,373.78,L8
2020-02-08 22:17:38+00:00,354.50,355.53,356.57,351.12,353.65,355.66,354.46,354.75,353.08,351.03,358.25,365.72,371.13,373.11,L8
2020-03-11 22:17:28+00:00,357.73,356.64,357.88,352.82,354.98,357.64,356.05,354.06,353.11,353.63,358.74,364.78,371.97,374.65,L8
2020-03-27 22:17:20+00:00,360.22,357.05,357.76,352.99,354.37,355.81,354.24,351.87,352.20,353.69,356.65,364.05,370.15,372.44,L8
2020-09-03 22:17:46+00:00,364.68,352.24,352.01,349.19,345.31,347.37,346.00,339.20,341.61,348.71,345.05,352.77,357.69,355.58,L8
2020-09-19 22:17:52+00:00,364.98,348.32,346.35,345.97,337.17,338.60,338.69,335.63,339.92,340.30,338.96,349.66,349.77,341.78,L8
2020-10-05 22:17:55+00:00,362.29,346.31,340.41,342.09,327.83,335.44,338.48,334.46,339.15,337.61,334.80,342.90,344.58,334.26,L8
2021-01-25 22:17:44+00:00,366.35,352.26,346.73,346.62,335.75,340.12,343.31,338.81,344.44,345.04,345.67,353.42,356.98,347.57,L8
2021-04-15 22:17:16+00:00,379.29,371.82,366.15,361.43,356.45,355.91,359.13,352.76,355.25,364.25,377.37,379.46,389.44,389.79,L8
2021-05-01 22:17:07+00:00,376.80,370.77,362.82,358.11,355.66,356.92,355.75,351.16,353.13,361.20,373.88,376.65,384.69,387.95,L8
2021-07-04 22:17:29+00:00,365.53,357.01,351.63,344.55,340.81,341.17,341.62,338.06,340.76,346.46,355.11,355.28,364.58,387.95,L8
2021-11-09 22:17:58+00:00,338.59,326.45,320.64,313.27,310.22,310.08,306.09,305.99,312.07,314.26,313.72,306.78,310.01,323.98,L8
2021-12-19 22:17:52+00:00,346.27,331.80,326.27,322.71,318.04,318.18,315.04,313.73,319.86,320.07,321.56,318.24,320.65,333.79,L9
2022-01-12 22:17:49+00:00,351.97,336.31,329.49,330.86,328.23,326.86,320.53,318.79,326.02,328.75,332.23,328.41,329.79,337.62,L8
2022-03-09 22:17:37+00:00,346.36,330.28,321.71,321.98,315.78,316.66,308.52,306.78,313.98,320.10,322.58,320.25,323.52,328.81,L9
2022-05-04 22:17:26+00:00,346.36,330.28,321.71,314.30,308.58,311.16,305.54,301.07,308.34,317.57,322.28,322.74,321.69,325.92,L8
2022-05-12 22:17:13+00:00,344.13,328.00,321.20,312.20,302.81,304.00,298.64,296.72,302.23,311.94,318.42,320.44,320.26,320.87,L9
2022-06-05 22:17:39+00:00,344.13,328.00,321.20,312.20,302.81,304.00,298.64,296.72,304.76,312.77,319.39,322.54,322.61,323.65,L8
2022-06-13 22:17:12+00:00,344.13,328.00,321.20,312.20,302.81,304.00,298.64,296.72,304.76,313.74,319.09,325.18,323.75,324.64,L9
2022-06-21 22:17:48+00:00,337.40,317.53,306.39,300.56,293.58,292.66,287.24,287.52,296.98,309.15,314.91,321.38,319.61,318.98,L8
2022-07-15 22:17:24+00:00,336.75,316.00,298.59,296.42,289.05,289.11,280.97,283.55,292.72,307.22,313.59,321.41,317.59,314.60,L9
2022-07-31 22:17:39+00:00,342.56,322.64,306.37,304.27,295.19,294.11,284.76,287.18,295.99,310.07,316.04,323.69,321.74,320.01,L9
2022-08-08 22:18:05+00:00,343.89,324.58,308.58,304.72,298.29,294.97,288.13,293.31,298.49,309.89,315.63,322.68,322.14,323.60,L8
2022-09-09 22:18:11+00:00,347.39,329.58,314.72,309.34,302.12,297.66,293.34,299.26,303.14,312.75,319.67,327.61,325.30,327.00,L8
2022-11-12 22:18:10+00:00,347.88,329.28,314.15,314.16,307.46,301.43,295.48,304.20,306.15,315.29,321.36,330.09,329.48,333.82,L8
2022-11-28 22:18:09+00:00,350.07,331.07,316.54,314.79,310.52,305.63,298.11,305.13,308.68,316.53,323.18,332.54,332.56,336.38,L8
2022-12-22 22:17:59+00:00,352.69,333.42,319.21,317.87,314.19,310.13,302.68,310.15,310.79,321.38,330.41,337.57,337.30,343.06,L9
2023-01-15 22:17:53+00:00,353.08,334.88,318.32,317.83,315.81,310.55,304.05,311.38,315.20,323.40,331.19,339.93,336.51,338.17,L8
2023-02-16 22:17:50+00:00,350.62,335.83,316.89,318.06,315.48,311.83,303.26,308.85,314.96,325.06,334.56,345.05,336.79,331.94,L8
2023-03-20 22:17:28+00:00,351.03,334.46,316.92,315.93,316.58,315.16,309.19,310.27,315.35,327.30,336.63,349.16,343.15,340.16,L8
2023-03-28 22:17:33+00:00,351.36,333.88,318.51,316.09,315.76,315.59,311.01,312.08,315.24,326.60,335.57,348.49,343.41,338.39,L9
2023-04-13 22:17:27+00:00,351.15,333.09,319.69,318.11,318.08,317.80,313.80,313.89,317.53,328.48,337.05,348.97,344.84,340.77,L9
2023-05-15 22:17:12+00:00,352.78,335.87,320.77,315.59,318.18,318.10,313.33,314.50,322.73,332.96,335.74,348.89,345.26,340.77,L9
2023-06-16 22:16:54+00:00,350.33,332.21,316.83,314.04,314.62,312.05,306.64,310.57,322.12,334.03,331.82,344.12,339.05,338.57,L9
2023-06-24 22:17:06+00:00,349.94,332.98,317.56,313.68,314.82,312.46,306.42,309.27,324.08,333.46,328.15,341.68,338.57,340.03,L8
2023-07-18 22:17:12+00:00,351.29,333.26,322.57,319.57,321.45,316.84,305.86,308.22,319.26,331.18,328.88,341.40,338.95,343.51,L9
2023-10-14 22:17:45+00:00,355.78,340.31,324.04,323.68,328.67,318.96,299.43,308.72,327.07,341.93,331.68,339.01,337.53,327.64,L8
