,dates,chi0325-0000,chi0325-0001,chi0325-0002,chi0325-0003,chi0325-0004,chi0325-0005,chi0325-0006,chi0325-0007,chi0325-0008,chi0325-0009,chi0325-0010,chi0325-0011,chi0325-0012,chi0325-0013,chi0325-0014,chi0325-0015,chi0325-0016,chi0325-0017,chi0325-0018,chi0325-0019,chi0325-0020,chi0325-0021,chi0325-0022
0,1985-01-25 14:04:03+00:00,241.7089854384825,238.7100076407829,235.72756126918273,229.05709147893418,226.12495544751275,221.11754597930067,219.30471405700757,215.1354441835537,214.2264368786276,213.90435295943996,215.81469521493838,212.2214013631099,210.63346840045256,211.80186436997383,207.2051069110085,193.03161162715614,187.78503220997996,194.49226144796432,182.18363929388465,197.21140922605477,205.70706473446998,209.7238407803799,201.75767024283175
1,1986-01-28 14:00:46+00:00,225.74226811857616,227.51911261208033,226.58003793659563,225.6929573576091,220.31472252313316,209.85982632853683,215.22038946577564,212.1455889827002,209.05765244690826,220.32512022796126,212.95054041019785,213.22928143654084,212.3639379604351,214.11048061293803,197.90876918702403,188.77451433411628,193.90779799839913,197.07377644928462,196.8845007965488,198.10059913832728,199.93272957992033,208.41239541418082,213.98909698650502
2,1986-02-13 14:00:24+00:00,227.95104586128366,217.19819853093912,216.9340172220747,212.51499494334695,214.1067356957957,219.62659478555662,217.08793928576486,212.68805915480047,210.51165752604516,210.48568122228227,205.83250981040388,200.44296697518362,199.63422071295815,201.4348237097685,191.69295430604953,197.86999719047114,200.63315116212436,197.86992348163872,189.8629745542005,190.45103863463683,,,
3,1986-03-01 14:00:01+00:00,238.36563079038314,241.0386777215769,237.1692221004277,216.7782487701968,217.0480072224637,219.69269461824075,220.216789172703,214.8529191478037,218.56380808908983,,,,,,,,,,,,192.4118432361947,209.71555193870336,206.4533307254207
4,1986-03-17 13:59:42+00:00,243.77744788475627,241.41657795968922,240.63687695914373,237.98930461751954,228.93447689122874,229.29123050435373,226.99087943143388,223.17200276136134,220.63219091211496,226.27604619067367,218.33260923872123,222.18916356916247,216.9254597583965,225.84041051161256,211.80705368599087,203.5675462716901,204.35959510166242,201.0082463969294,195.1029088592937,198.97737876318612,206.01191751199877,216.39713213891903,218.62021617367046
5,1986-04-02 13:59:23+00:00,232.63280725581328,231.66066629037303,233.62261177617307,229.72958479859207,237.16523851847478,232.91535931958504,235.671163140771,224.21456705859453,234.11746316829925,224.8823270036236,213.2632655346175,211.90752073841992,220.07916791688686,214.88490712633953,220.34751368653653,210.40683095513927,213.96188887473645,207.04190183316751,201.65745929084665,199.8834097170704,201.8350752572357,205.2275852003247,210.66730448190924
6,1986-05-04 13:58:38+00:00,214.10664256948382,209.84741178117233,207.61387078165401,212.3306253623247,208.6822645616477,211.66946417697602,213.74063848354575,208.12575468781228,201.86344127297767,199.22166088616143,185.87432475782666,182.54580841790298,196.95963117861263,198.02014184869094,192.41959295782164,179.67778697299642,187.7694738568164,177.90405415769644,171.51080185073826,177.3824449879181,182.3832297852663,190.3202179508652,188.47317827859735
7,1986-06-05 13:57:43+00:00,211.99092976203147,220.37223876751312,213.39273017571725,215.74466288143927,197.55658338443862,210.4075829906698,213.44974036146658,206.5126905123354,206.11096331816208,198.59731962085968,186.7862202290731,191.683118827658,191.8904248597049,180.0003265993771,180.59604910366133,179.95368695342594,183.3612306653411,182.46638023426382,183.75005354441532,186.44422584282407,183.25451028551248,185.97747280326618,175.46671558744686
8,1986-09-16 14:00:22+00:00,231.74768310385835,229.7914112752111,223.43611839133553,224.2860502147574,,,,,,,,,,,,,227.54398786200997,198.7104806444414,201.30373298277817,198.98539825338,203.07337515487635,207.76634660907797,208.5550246166581
9,1986-11-03 13:58:46+00:00,244.60160006255427,242.4626618509359,239.25892066366282,232.0055121905916,232.32280354338582,234.87115176695482,230.33281713686196,232.12894145120435,228.2497947882421,222.9968948832551,218.71811325794516,215.80045496741056,219.80315021754654,214.10441776151555,212.2162377329713,211.00486487460967,207.50170203653042,211.9401695133572,206.8611812854034,208.51432201442768,208.61813463911545,215.85989900720847,212.91511844050825
10,1986-11-12 13:52:14+00:00,229.42802164907104,238.6515479672505,234.38257081204605,228.9399059728865,221.9367723573378,222.8749221470545,221.33777413916135,217.74552521608686,216.95052147650816,211.52361364235196,202.8863348023306,207.93510455236586,206.6913762080607,196.21511448916337,194.84580797900475,189.3196178527976,193.89939941242002,201.2252127873273,195.07263101259522,194.03908844699754,202.09848191481458,216.97315347734536,215.5234054928744
11,1986-11-28 13:51:58+00:00,241.11765353411772,240.67984158324452,233.70723974799176,230.92889857005,224.67251040780576,222.127033332085,219.74965905286265,214.62864835030146,215.87168195168783,217.05585145364964,213.3432704720074,209.26931502267,207.16606648763212,203.8577917711091,196.9618551059834,197.0075696319567,201.01495781487185,195.94446523510265,194.70309936741523,200.752844708686,205.4378202663128,211.61889791099986,206.68887894999173
12,1986-12-14 13:52:25+00:00,242.24423490294382,241.99314389086746,234.81404344532788,237.11785648852603,230.29061524502023,227.8382503075559,225.38158317602156,227.19497828736453,219.5536441362246,229.91501531548556,218.45876941461924,218.25364259808163,212.68800758046171,220.1662245914454,209.9732357093574,202.19542651745883,210.0547555674227,207.70627547881764,201.0031268168902,199.49601193664867,217.77776796874107,226.24262568818358,220.9504001534972
13,1986-12-30 13:52:55+00:00,242.19862949840487,235.184598628207,233.57513601680117,227.10353792770857,226.9954013192728,234.62695607680243,229.7513808875243,225.27334481196613,220.0345003116189,223.4359171935017,214.77734201117843,208.44216520192302,209.92510187717014,213.03922093192844,208.90934245385705,207.02093228782408,213.22332304248982,204.1482274816654,207.34480014715513,209.1638539696614,206.32637915903308,216.1008254868646,215.4909747248906
14,1987-01-31 13:53:53+00:00,237.8685200609545,238.69516673010654,233.80805288651285,233.6219621949618,229.53146582883807,231.51027650456035,228.32791314634724,224.3678737904004,216.54119148876583,212.00511809842556,210.42777713464758,207.91703570676395,209.73955425364733,215.91525747319952,208.63712327589298,202.84601895663656,206.87070386655606,210.20975888975292,192.11046639370556,185.04399859441565,186.10650465776595,200.16580028109271,205.76277938956665
15,1987-02-07 14:00:21+00:00,,243.4281506802782,240.12393984083099,232.87715066732565,233.14599494752403,232.21083937064228,228.7871348101128,221.36948928248506,222.10773441201263,218.53716075526418,206.7466823476211,216.12652951661943,209.08995199073806,208.92670018561603,203.46080684427787,196.47176942137457,204.71950905929245,192.6616503105236,183.7047680165897,181.25941791474887,196.71620413102957,201.85142384727843,197.7117858998647
16,1987-03-27 14:02:09+00:00,237.42875636198943,236.19183364262318,235.26527915178488,226.9951469341372,229.0237800878609,223.66297238188815,221.84575763988187,215.9457593704407,216.48030896175203,212.09482180333896,201.77655811791138,203.96303158236213,208.67109057888268,208.42861489323332,202.27675257136895,196.91511962306262,202.78501476733643,203.80016563378518,197.18696050837818,195.39091788398858,196.05103487703326,203.2883226235896,194.97505322952838
17,1987-10-21 14:07:25+00:00,244.40927032353818,242.95192756929734,239.98780349421855,234.61986233286834,237.4922333712594,233.28370252743656,229.02591850928476,226.05427298031495,223.2477053597763,214.92167605170187,211.71357577355494,214.1261476293418,207.73141051671962,207.82840083984883,202.23771277603603,195.596547709745,198.10827798620102,196.1253431872483,192.27272795207972,193.44439165947455,194.66410472117104,204.94599682086138,198.16908785731815
18,1987-11-06 14:07:44+00:00,253.5861978099983,246.81003364975376,248.06181885127262,243.70505127124696,241.41789506479034,238.87104054776208,238.16389183699096,235.7532570616519,226.17444413749934,220.55591043026263,222.9787526149191,216.13272883739677,213.794256342319,215.83225855261895,208.07923547027787,198.85836075469572,200.41077485144766,198.38939730399488,193.38806461470736,194.59151022103765,206.03329892981435,205.60410446762413,204.8683594070731
19,1987-12-08 14:08:17+00:00,247.57706909194874,244.20498075388718,243.88987892794663,241.4572635848805,239.6745415521255,238.30324782355893,236.6794811837869,231.88040674096393,225.00684069135286,221.54509201389033,214.6069341580267,209.13820059147284,208.02073163287596,215.47131755579204,208.51893270124623,206.63407106612672,205.0168932956769,197.95534328194222,193.18245153008016,197.58695236862417,204.63150565338506,207.58745820033417,206.5922424688006
20,1987-12-24 14:08:32+00:00,,241.27171835320172,243.14471407301957,236.14500295637848,233.9630435249548,234.649697088759,230.38739454756688,224.91954253371682,216.95361800365296,221.51194203121847,209.9849886949595,211.88892533530984,207.26283831360132,208.37976043540652,204.9343026020488,200.35518403251942,201.89710634038482,187.11399839887372,186.84378731087466,190.7924126145694,192.422888258726,197.0707936192948,191.0597871882211
21,1988-01-18 14:02:48+00:00,248.66215767517343,244.4810394831078,240.1795496315254,237.5028271881541,240.29131978401014,238.23095081728232,243.19566778191157,233.78506046715495,234.76165449241284,230.9219672053739,223.140533741676,220.67274188863234,218.85108291990224,222.46581778015536,221.384197943786,212.2829186901915,214.06385020852682,205.5619839132286,202.44163178844124,196.17830435490865,199.15529228548985,200.23061671086137,200.68992801518752
22,1988-02-26 14:09:36+00:00,254.60477978021615,250.89655969052527,244.80218201989751,240.8509011248104,244.63593931055246,237.89744077927335,238.29727849167736,229.42409414028506,228.05419443339312,226.1955597062793,218.3105935943686,217.9951885074742,215.79864322886314,218.25190960220093,212.56963773669656,207.22109826357863,206.94443983698395,199.9278966623977,191.99036876126746,194.89334328078758,197.53153723326955,201.45381616967083,203.6751172084766
23,1988-04-07 14:03:45+00:00,246.60728127580109,244.41125278559858,243.0006333502621,235.55903028228784,234.44528037527857,232.37168686872536,233.61879841317995,223.0941695075521,222.48609872060075,224.31070885729804,217.1274801887826,212.3588389491076,211.63655645812472,211.63167670492868,204.79107782816524,196.3603002151105,200.0084361163577,200.38849183288596,185.29091078934442,190.60226134010614,192.1965220505639,199.311425234791,199.7396084076145
24,1988-04-30 14:10:04+00:00,254.77913359595874,245.8332391503876,243.626074801242,242.69247637553397,235.48910118917627,235.75206843034294,231.42173242437318,227.00372607642856,227.0426714183839,225.33070338069265,218.30281011889716,210.60458139304558,213.92856117914465,216.27750880444708,209.55858127288536,205.5359815450157,207.7699506898654,201.34912230343713,190.95701802104,190.39932861852358,202.26788278772597,210.15538203154588,204.81921617129697
25,1988-05-25 14:04:07+00:00,246.21369228214533,243.42330717528807,237.45601491027116,234.23968551497444,232.62622758339893,232.13763696987607,227.87539874417223,218.72596145033097,218.47268374717504,213.6386863910573,206.03804818577817,206.87760191357523,203.79956478001014,203.54939230998426,200.73110372792956,194.44212378031762,195.69693795800592,195.75072183882307,186.38020354929904,189.03739560827051,198.89707298704388,206.54145789861704,209.69466539858655
26,1988-06-01 14:10:21+00:00,246.84779416361803,242.39195795515977,237.29247431291782,235.576332992922,238.55045005634187,231.95906463008924,233.19519777403173,224.13613358552067,219.72346751904436,219.74980145238442,208.7228106042091,207.7608459886218,209.63661866457755,206.68267614089999,205.39763302890464,197.36756676471964,200.62156973465636,196.0114412895188,187.68750976101887,193.3483552486742,191.6957983864872,203.5377847240056,205.9039533576268
27,1988-06-10 14:04:12+00:00,238.6920323974871,242.99811324777764,229.83881362573135,228.14926152985973,224.44103343013927,226.80638582342254,223.60618151718572,217.4009188332425,220.32863180974098,211.28757118004054,198.91765172606588,204.00209270092304,201.68217712518447,200.99480688942933,197.06678989388752,188.77548990319818,193.61285337542665,189.15450348719156,186.04216643545087,184.6955721939344,188.79726308227953,201.56855098016652,196.5243092676337
28,1988-07-19 14:10:33+00:00,240.657056503876,237.90623033996255,235.40123012206084,224.9642820947331,223.81621645395285,217.0269466452393,216.27370954324533,210.42226561434558,211.66174569491812,210.42546789751208,198.2992711403359,195.3261282936391,198.70248476170977,200.32862635043372,196.024127907979,187.56407895905744,191.46810552444822,188.71543376736423,180.10551537002098,185.69865002269844,193.0399817952153,199.75657889027875,189.19150496637658
