,dates,usa_CA_0018-0000,usa_CA_0018-0001,usa_CA_0018-0002,usa_CA_0018-0003,usa_CA_0018-0004,usa_CA_0018-0005,usa_CA_0018-0006,usa_CA_0018-0007,usa_CA_0018-0008,usa_CA_0018-0009,usa_CA_0018-0010,usa_CA_0018-0011
0,1984-03-23 17:50:13+00:00,231.7245506729624,243.91161406349698,254.48101181522577,257.69803285665853,258.0799342592849,262.33389147415784,260.77450328381065,236.52172371235213,203.73195893283042,194.26787511251746,174.6309554112921,169.66184967450573
1,1984-05-06 17:49:52+00:00,217.63579632750526,221.50069883357443,246.24859385866415,266.62921928387345,256.7723291095439,240.99423081932645,234.32933696970204,216.50530703019552,196.0787649049209,180.07584579551593,167.16045102961976,161.6385695575786
2,1984-06-07 17:50:43+00:00,220.13945366303383,229.24566102399686,246.2409915475194,252.21335167382574,244.18582893408245,244.34121716582052,228.2623564500846,210.44826154685154,197.38896443456267,183.17407187465622,182.78940017283622,180.46460656345891
3,1984-06-23 17:50:58+00:00,224.69208146428988,242.04860201219574,250.9604086247989,255.86671513175133,244.84364009661516,245.13723575495806,233.64939179290397,217.9873873194125,204.40052241433108,189.2085160001356,178.18174523968906,170.5924758519441
4,1984-08-26 17:52:34+00:00,223.2223362730816,233.34414874870242,240.68784442735728,,,,,,,,,
5,1984-10-13 17:52:38+00:00,233.84124357733282,246.91070835374916,249.1415179942349,245.1731133661653,237.15612722508055,230.87931897065383,227.6823382373179,221.0227510769963,220.1708101588196,216.05484496050252,217.71782700537622,221.78634170061088
6,1985-04-23 17:52:47+00:00,223.7312965060091,236.3937557520239,243.54434357403537,251.99051724614804,256.9021403660339,253.31364189476602,244.76601050582224,224.50389072060116,215.8698802471533,192.81470154537223,182.03493023068424,170.0499979579308
7,1985-07-28 17:52:22+00:00,220.53585867227085,232.6483976698739,236.7949739037059,236.94343611158493,234.5990466216117,230.64211527310414,229.54733308547634,212.5548634662942,207.53478763136857,198.0884414216233,192.90457620908552,185.91556014878452
8,1985-08-13 17:52:13+00:00,228.401187268493,237.3675370093016,244.6417011943883,245.06448279035112,237.99419653370384,239.57587301678694,236.46044806735392,226.0207367185668,215.11949617206707,206.19231915143408,,
9,1985-09-14 17:51:50+00:00,224.52993837393777,235.10709704719258,238.11769198291734,235.43983227182147,235.5845688513407,239.1172713034195,239.67088311264627,224.55661485087023,214.74150500978988,212.718981247867,201.77201361002645,191.78548318872149
10,1985-11-01 17:51:17+00:00,218.85899109242953,226.3188622656557,230.94864785209776,229.36866770157377,224.15342892567804,231.41470834048616,231.67081066539035,225.30865702162816,223.22991523754206,222.8778754369885,214.33814422589268,205.07203658151133
11,1985-11-17 17:51:01+00:00,,224.52804408099405,226.80599924375377,225.74561999136412,223.11117032432978,233.69825576073444,236.41199899793511,224.59889408096782,221.54828809783035,213.59905932240676,209.8780484130495,197.03971297830407
12,1986-01-04 17:50:08+00:00,206.07005095125137,222.3179494304277,230.32579039163426,230.9486114373961,235.49968031792795,243.93418201841595,227.12633553708653,213.92586295992487,211.7717187995455,206.21268044225639,195.41773648054055,170.50449079288123
13,1986-02-05 17:49:27+00:00,199.26984609005243,209.2795406812789,222.52088537657156,223.61034739184223,227.16538418599322,228.09438807694204,230.03079864430453,217.38643664823655,201.65755152440778,188.01275442848853,170.46056533280466,152.14627940201646
14,1986-02-21 17:49:05+00:00,193.01378281739485,203.03964958396864,215.60871280195212,218.63696334607374,220.65354204583412,221.9638472480995,225.12404901453826,206.0338926214042,191.03213205447736,176.574378569583,149.80314885465842,
15,1986-05-12 17:47:17+00:00,204.00874246852482,218.38085161232692,236.46891047474065,243.3314677604435,252.39040903349664,244.70161844145204,238.37691179038546,225.5667307272835,204.0979902112108,192.51846082277817,177.6291349028697,151.95412455891835
16,1986-06-13 17:46:21+00:00,199.8846568880034,221.7533910669457,233.11104276295868,238.02263555662262,252.67011019915356,251.1012467934592,238.3160485149284,222.58099511359126,203.65869656140086,189.89612651061088,170.63172335018015,155.57164765315835
17,1986-07-15 17:45:17+00:00,208.3585384043326,233.09433587194417,236.3088759894067,236.72138981653643,244.8519829336415,246.7386963181004,242.1621454033121,225.0123848802393,200.18222469397102,187.16575577042323,178.60835641237207,168.6314013165013
18,1986-09-01 17:43:32+00:00,219.31567506314823,228.68827197882908,229.5365335326158,230.80435985159932,226.85028756119274,233.44908338449326,231.64402294475371,219.93969268270504,210.02213523826023,201.2717655874609,192.22836017681357,178.5146053753711
19,1986-10-03 17:42:31+00:00,227.08007552680172,236.33711061581414,238.57006726309126,237.44426187187366,242.14535710227094,238.99695025683187,231.04944560965112,220.71171380497103,218.1734694537189,210.2214042788977,197.65804987537408,186.54903503074482
20,1986-11-04 17:41:25+00:00,219.75012835209543,226.99939886139498,233.27112155184676,231.8267707492093,235.5031011461119,242.9225872488976,233.11238337866988,224.85378908312285,218.71510766704432,202.19038361133317,,
21,1986-12-22 17:41:34+00:00,219.7063340320803,231.16967141746804,236.3278341364981,236.80847998231118,243.46099958321346,244.66520219398748,241.2366644841234,229.45777152364082,209.4457035501077,202.44106126448278,186.6304264992651,164.2267742776059
22,1987-03-28 17:44:54+00:00,206.1366383036614,232.7374679238802,246.31615655166877,245.55775835122364,238.76310901118586,236.5691607958468,232.35174669842158,221.8171966744954,204.28995410725454,175.53889413743968,165.80337275024056,146.92935296375174
23,1987-04-13 17:45:26+00:00,217.46118046776604,230.6401837771823,233.22219363848285,238.37160396096243,240.39955429018002,238.54818075418842,231.28669601510782,214.4893455900533,198.29997926479052,181.17674985111262,171.18311099042097,167.27123240572647
24,1987-05-31 17:46:46+00:00,209.2753634975988,230.84405155633843,236.23344922493212,236.73163602166784,233.9964616797766,232.77385608510522,228.24387044975683,211.94977538904004,200.46714651360182,188.1476428392861,183.83497934903374,172.88539849127045
25,1987-06-16 17:47:08+00:00,212.6739161208136,225.92807459686145,228.06976750077595,227.937881955563,229.23396168304012,226.6300958548019,223.79078837451036,213.46557306815075,201.91700013142875,193.8437697423671,186.73860296287586,170.52928477552663
26,1987-07-02 17:47:28+00:00,216.23091819769843,223.50620779044937,230.689744882759,228.42402590405206,222.48571867072388,225.9765030069538,226.6007134797531,217.7076284533435,209.91026266639938,197.87749592456038,197.5622850732472,191.2192189718226
27,1987-07-18 17:47:46+00:00,224.3009317075815,226.84628930322367,236.6362669077246,232.43993998565014,231.17318792246496,229.00069183253734,223.51311404821425,216.87436289628548,211.37840813349348,208.43189961019897,201.45043735263005,189.11932070817693
28,1987-08-19 17:48:43+00:00,225.7081915541676,229.43318167937068,232.5903372699868,231.48365534153265,229.17756497614485,230.4242631950124,227.01054075000528,217.65831297543338,210.55735531093993,202.0532526807181,200.25973119057832,183.22506020303695
29,1987-09-04 17:49:08+00:00,215.29515518903054,225.36339646499536,223.48782280053064,225.4401198724489,223.44533638720978,228.5780599822415,226.03612672357744,218.87522992304727,215.5062149212681,210.3344844881641,207.81171170784336,200.23976856668844
30,1987-10-06 17:49:51+00:00,203.0842452723099,215.95802329656294,219.24198580597653,219.78066815422397,216.62475710849208,218.14299742076366,214.1810083711499,201.41524223815742,194.52820500509605,193.64276503826352,193.9998239699054,171.0330119559813
31,1988-05-01 17:52:46+00:00,205.67741077163546,210.3441631688309,217.93556330381676,226.89906577924225,228.12077090998983,230.12580932802786,222.08108499154025,212.18350614692903,197.91325243097134,186.1371378557089,174.53484708447155,163.62064615821816
32,1988-05-17 17:52:57+00:00,,,,225.20568929921325,225.3793710419675,208.2742875373978,202.40927753186443,192.87883726035835,184.36052720804173,167.9663255835342,168.98472030907186,164.98011361132112
33,1988-07-04 17:53:12+00:00,194.82142755041644,207.04576516663772,226.61965691617607,218.75695868768963,216.67524534361357,220.9501267937301,224.58980293747456,214.12697263309195,190.84645257757893,179.96502889814485,175.16191802245308,167.54810610828434
34,1988-07-20 17:53:15+00:00,,,,,,224.15228432180444,225.23897143107834,214.0523860524869,204.09516165342725,190.04184223512473,184.19771780162995,180.3968328761702
35,1988-09-06 17:53:20+00:00,218.02510517752378,231.46661933264403,231.035836742233,226.65780888425857,225.29712070351354,225.83304339722616,220.38163351935356,215.73118851757766,207.60096372854363,205.79883588165129,198.7899096359611,193.86382564430048
36,1988-09-22 17:53:14+00:00,215.66665451362883,232.00098370998256,226.6486683297316,223.93373517921958,229.35211508384995,227.58703817012977,227.9738017424614,216.40968120266947,211.56789050718916,206.07675696355554,202.84527497798098,197.4823150315208
37,1989-03-17 17:51:38+00:00,206.89776253553205,222.35509203293495,228.7436778213256,228.95817037159182,229.50651045921455,228.71344567347694,223.0819598736765,211.66841232293706,200.45794414198318,189.21045291829816,174.41038074207373,158.20782081603363
38,1989-04-02 17:51:36+00:00,196.71450857088578,214.52802658525343,219.9618709989342,225.5134585226,224.39189848086087,225.4133434685235,216.1568064695759,204.92732520718496,190.63586181989038,171.2335273682832,157.93941660406352,158.09107343694654
39,1989-05-20 17:50:57+00:00,208.5566429603071,224.4785995007436,224.95001359418632,226.82510040217747,,,,,,,,
40,1989-06-21 17:50:19+00:00,204.14679647458442,222.767525889729,223.69333226582083,224.110751864182,225.52060688832987,227.4866392543848,222.11138504451011,206.86508309286248,189.17548698498692,176.4174711792321,172.09759469176802,157.99706210372892
41,1989-07-07 17:50:04+00:00,,,,,,,,,,,,
42,1989-07-23 17:49:45+00:00,208.53408222576067,223.13094223570437,227.5922554042868,225.30096945362217,218.8756597958575,215.67749214116762,213.1170014201674,205.17411604149999,197.4054062612373,200.93145069952786,188.65306466536575,176.5048686754942
43,1989-08-24 17:49:03+00:00,223.8597557760939,230.18915869814785,229.094806904084,219.07195280012965,213.54017535603768,221.64457665004838,224.27419145135286,217.43824669926352,215.13868884957995,203.40356198992131,199.64196585974545,199.6255495982708
44,1989-09-09 17:48:38+00:00,226.439552008402,235.3490785192584,236.35285015253208,224.4525897555824,219.27200696663448,221.5626799770527,219.81555337239917,213.36000120286488,212.88209739614805,210.2158177832132,215.1399196864819,206.80848852355783
45,1989-10-11 17:47:53+00:00,,,,,,,,,,201.79325960031102,199.7802415938854,196.26424791716926
46,1989-10-27 17:47:16+00:00,221.7669892892299,231.58283146999474,234.36123607388652,231.69821912430498,229.23150345099478,235.2412278377498,231.9473055114713,218.63383252501492,215.42920348682043,209.3501976657805,212.42534493740408,209.07472691432193
47,1989-11-28 17:46:28+00:00,228.21839814697293,229.75047788044364,238.62054829269837,234.98025714759024,231.89109078520434,235.0149052688457,232.19070976650323,229.653717169731,222.91942720278615,216.21853214746602,212.64259901773826,216.00636515089948
48,1990-05-23 17:42:44+00:00,197.3021100003022,207.4393447267321,217.18584682441391,226.62735755094792,228.84023330146817,225.587706992241,218.1132562506802,198.75855692796785,190.86585981673562,174.49270409475557,170.148052243847,163.49645002331815
