dates,nzd0555-0000,nzd0555-0001,nzd0555-0002,nzd0555-0003,nzd0555-0004,nzd0555-0005,nzd0555-0006,nzd0555-0007,satname
1999-07-16 22:13:35+00:00,,,,,,,,295.08,L7
1999-08-17 22:13:37+00:00,,281.09,,,265.01,271.81,285.98,296.12,L7
1999-10-04 22:13:49+00:00,304.05,265.58,,,254.47,263.40,276.08,294.31,L7
1999-11-05 22:13:40+00:00,306.23,270.19,270.65,265.27,257.35,262.90,282.64,295.42,L7
1999-12-07 22:13:41+00:00,302.42,273.78,282.94,281.79,268.10,268.56,283.62,293.94,L7
2000-01-24 22:13:35+00:00,308.81,281.27,291.04,293.56,280.33,277.61,283.81,296.90,L7
2000-09-04 22:11:34+00:00,272.53,277.44,292.80,297.15,292.28,296.98,294.74,304.68,L7
2000-09-20 22:11:14+00:00,272.53,277.44,292.80,297.15,278.75,280.38,282.72,289.44,L7
2001-01-10 22:11:15+00:00,283.30,278.22,292.80,297.15,278.75,280.38,282.72,289.44,L7
2001-01-26 22:11:18+00:00,285.91,276.23,281.99,292.47,276.91,280.38,282.72,289.44,L7
2001-02-27 22:11:06+00:00,294.27,284.37,288.26,293.11,281.68,288.65,282.72,309.19,L7
2001-04-16 22:10:54+00:00,290.08,286.67,286.00,291.09,278.95,294.12,278.78,334.46,L7
2001-09-07 22:09:22+00:00,265.34,273.26,278.67,271.10,274.75,285.40,286.83,313.34,L7
2001-09-23 22:09:14+00:00,275.10,279.28,281.95,271.56,272.88,282.58,285.61,308.24,L7
2002-09-10 22:08:43+00:00,278.53,265.98,267.56,277.65,282.97,269.16,279.09,273.36,L7
2002-11-29 22:09:01+00:00,299.16,295.78,285.23,288.25,288.46,290.55,294.41,303.42,L7
2003-03-21 22:09:27+00:00,322.09,321.39,312.40,311.32,315.52,323.49,322.91,324.71,L7
2003-08-13 21:51:32+00:00,316.61,308.14,305.79,312.29,328.34,319.44,336.08,315.94,L5
2003-08-28 22:09:09+00:00,316.61,292.67,298.35,308.26,317.35,305.81,310.60,300.33,L7
2003-10-07 21:58:35+00:00,303.33,284.26,285.26,292.36,295.22,286.53,281.88,290.73,L5
2003-10-15 22:08:58+00:00,303.33,284.26,285.26,292.36,295.22,286.53,281.88,284.56,L7
2003-11-17 21:52:57+00:00,303.33,291.09,289.37,290.28,292.30,285.76,281.49,286.39,L5
2003-12-26 21:59:30+00:00,302.67,291.08,292.53,291.81,291.85,283.63,279.63,279.78,L5
2004-01-27 21:59:38+00:00,308.09,296.40,295.56,293.70,291.99,284.54,279.73,280.63,L5
2004-03-31 21:59:59+00:00,307.85,304.40,300.05,286.66,282.32,281.37,278.25,282.91,L5
2004-04-09 21:54:07+00:00,318.32,306.62,303.65,289.36,284.20,280.19,273.84,280.15,L5
2004-07-05 22:02:51+00:00,329.93,311.93,303.87,288.28,278.01,280.79,271.49,291.93,L5
2004-08-22 22:04:00+00:00,303.28,300.88,297.03,280.85,273.12,273.18,268.28,291.54,L5
2004-09-15 22:09:25+00:00,294.09,300.88,297.03,280.85,273.12,273.18,268.28,291.54,L7
2004-09-23 22:04:50+00:00,292.92,304.91,296.06,284.88,276.93,277.00,273.04,295.77,L5
2004-10-18 21:59:35+00:00,289.88,306.36,299.93,296.02,283.20,282.33,282.11,296.45,L5
2005-01-13 22:06:52+00:00,285.23,298.43,288.40,283.61,287.69,282.30,284.76,293.52,L5
2005-02-14 22:07:21+00:00,289.18,298.79,290.95,283.78,281.85,281.08,283.48,293.30,L5
2005-03-18 22:07:46+00:00,303.40,299.22,292.36,286.07,284.04,286.65,288.91,295.71,L5
2005-03-26 22:10:28+00:00,297.44,296.79,291.68,284.35,282.95,286.20,289.31,291.45,L7
2005-04-27 22:10:21+00:00,293.28,294.47,287.32,277.53,281.12,286.05,290.50,288.67,L7
2005-07-08 22:08:27+00:00,293.28,287.55,281.74,275.67,284.69,292.17,287.44,288.67,L5
2005-08-09 22:08:46+00:00,286.73,289.21,287.20,279.90,286.33,294.66,286.13,299.30,L5
2005-09-02 22:09:58+00:00,275.62,267.80,275.97,278.76,291.45,298.21,290.30,305.34,L7
2005-09-10 22:08:55+00:00,271.90,267.80,273.69,278.87,290.38,296.88,291.48,309.10,L5
2005-11-13 22:09:08+00:00,281.82,265.99,270.88,278.20,289.07,297.60,290.36,314.43,L5
2006-02-09 22:10:49+00:00,294.30,280.81,281.95,285.27,289.04,294.75,299.63,320.23,L7
2006-02-17 22:11:22+00:00,300.73,287.13,285.75,289.72,293.50,298.51,306.32,323.70,L5
2006-03-29 22:10:52+00:00,313.10,304.84,302.04,300.74,308.33,309.03,313.01,329.19,L7
2006-04-15 22:06:18+00:00,315.84,306.51,303.63,302.38,307.71,306.31,306.84,329.19,L5
2006-04-22 22:12:36+00:00,315.84,306.51,303.63,303.65,308.91,307.85,308.14,334.16,L5
2006-04-30 22:10:50+00:00,314.82,299.37,302.57,304.93,308.91,311.18,308.14,344.32,L7
2006-07-03 22:10:40+00:00,320.38,294.70,303.03,304.35,313.41,314.41,310.77,351.89,L7
2006-07-11 22:13:45+00:00,320.38,294.70,303.03,304.35,313.41,314.41,305.29,351.89,L5
2006-08-12 22:14:11+00:00,328.38,282.38,301.79,299.26,323.87,319.61,299.97,357.21,L5
2006-08-28 22:14:23+00:00,330.06,277.64,302.00,290.44,315.99,312.52,289.81,367.02,L5
2006-09-06 22:08:43+00:00,330.06,277.64,304.32,291.71,313.25,310.21,290.97,367.02,L5
2006-09-21 22:10:16+00:00,330.06,276.57,299.38,289.51,307.12,306.24,291.65,367.02,L7
2006-10-24 22:08:50+00:00,336.52,263.58,296.10,277.46,293.64,298.08,284.93,326.56,L5
2007-01-12 22:09:53+00:00,348.78,278.37,300.73,273.78,292.19,291.54,286.34,287.88,L5
2007-02-04 22:15:45+00:00,346.63,285.56,299.21,273.39,292.42,293.63,291.99,290.13,L5
2007-03-16 22:11:19+00:00,325.75,293.19,287.87,271.70,276.06,287.91,298.37,289.60,L7
2007-11-04 22:04:37+00:00,331.56,312.02,269.51,,,,,,L7
2007-11-20 22:05:10+00:00,318.06,311.48,279.28,280.78,273.96,277.74,281.65,297.65,L7
2007-12-22 22:04:56+00:00,313.49,306.16,285.42,291.75,286.88,281.25,280.78,289.76,L7
2008-01-07 22:04:58+00:00,304.54,306.16,285.42,258.54,286.88,281.25,280.78,289.76,L7
2008-01-30 22:11:07+00:00,304.54,306.16,285.42,250.39,286.88,281.25,280.78,289.76,L7
2008-07-08 22:10:15+00:00,,,299.23,229.38,,,,,L7
2008-08-09 22:09:59+00:00,250.58,,299.23,232.85,,,,,L7
2008-10-12 22:09:25+00:00,268.16,281.73,290.00,252.99,266.00,268.91,276.34,296.80,L7
2008-10-28 22:09:41+00:00,268.16,262.18,276.32,250.50,252.80,258.36,269.93,284.56,L7
2008-11-13 22:09:55+00:00,275.86,265.05,280.48,261.77,267.59,265.38,274.26,280.84,L7
2008-11-14 21:58:16+00:00,286.90,270.99,282.94,267.69,273.01,268.77,273.00,271.19,L5
2008-11-22 22:03:51+00:00,286.90,270.99,282.94,267.69,273.01,274.20,273.00,271.19,L7
2009-02-09 22:06:31+00:00,301.04,273.09,278.99,278.32,278.27,277.30,276.15,272.50,L5
2009-05-24 22:11:14+00:00,307.15,281.49,279.47,286.02,299.29,267.83,269.69,277.74,L7
2009-06-18 22:05:01+00:00,305.54,278.19,287.65,296.16,299.29,267.83,269.69,277.74,L7
2009-08-28 22:10:57+00:00,299.75,274.88,295.83,306.30,275.47,261.91,266.68,295.27,L7
2009-12-02 22:11:36+00:00,297.41,271.04,290.95,297.19,283.10,284.92,292.26,294.95,L7
2009-12-27 22:05:49+00:00,292.04,281.28,286.11,283.02,280.59,282.82,289.94,299.50,L7
2010-01-28 22:06:19+00:00,293.95,284.81,284.07,281.66,281.35,282.82,289.94,299.50,L7
2010-04-09 22:13:00+00:00,286.56,284.81,285.99,285.98,286.95,290.93,298.84,312.73,L7
2010-08-15 22:13:00+00:00,248.67,,291.77,298.92,297.86,305.32,287.74,310.05,L7
2010-08-31 22:13:03+00:00,248.08,296.12,289.05,286.43,284.88,290.19,287.64,308.37,L7
2010-10-26 22:10:38+00:00,245.17,269.29,267.90,264.10,272.57,275.08,278.65,293.05,L5
2011-03-03 22:10:44+00:00,271.27,258.24,259.75,261.98,272.87,273.00,281.17,287.60,L5
2011-04-28 22:14:24+00:00,285.25,274.01,270.04,269.69,272.50,270.90,282.89,303.78,L7
2011-06-15 22:14:22+00:00,285.25,270.33,274.18,247.69,271.43,271.39,282.89,300.78,L7
2011-08-18 22:14:11+00:00,283.19,271.76,271.50,251.52,270.93,274.90,279.90,296.33,L7
2011-12-24 22:14:43+00:00,281.14,274.48,275.24,276.52,289.11,297.53,273.91,285.75,L7
2012-01-02 22:08:37+00:00,281.14,268.23,268.36,270.63,289.11,295.68,273.91,285.75,L7
2012-02-26 22:14:55+00:00,288.34,269.92,274.71,276.36,303.80,297.02,287.03,294.40,L7
2012-08-04 22:15:47+00:00,288.34,279.70,285.22,,299.33,285.92,287.03,314.22,L7
2012-10-23 22:16:36+00:00,,,,,,254.29,253.19,328.13,L7
2013-01-27 22:16:59+00:00,320.79,303.50,291.07,273.02,286.38,273.84,253.19,319.23,L7
2013-02-12 22:16:59+00:00,300.94,303.50,291.07,273.02,286.38,273.84,250.88,280.73,L7
2013-04-01 22:16:50+00:00,300.94,303.50,291.07,273.02,286.38,267.37,251.08,273.83,L7
2013-05-03 22:16:41+00:00,288.97,303.50,291.07,273.02,286.38,273.91,250.02,279.67,L7
2013-06-04 22:16:28+00:00,288.97,303.50,303.44,273.02,286.38,273.91,250.02,279.67,L7
2013-09-08 22:16:22+00:00,265.03,,315.80,260.90,266.85,257.81,254.68,271.98,L7
2013-10-02 22:22:40+00:00,272.31,274.45,294.59,267.00,269.05,267.69,266.19,285.63,L8
2013-10-18 22:22:37+00:00,271.54,264.96,281.62,264.75,267.96,267.08,267.31,281.88,L8
2013-12-13 22:17:07+00:00,279.17,276.08,274.15,264.75,267.96,274.51,271.31,284.48,L7
2014-01-14 22:17:21+00:00,282.35,275.52,273.49,268.99,271.53,273.76,276.07,283.08,L7
2014-01-30 22:17:38+00:00,280.99,272.68,271.44,271.09,273.62,274.31,280.67,285.72,L7
