,dates,jap0112-0000,jap0112-0001,jap0112-0002,jap0112-0003,jap0112-0004,jap0112-0005,jap0112-0006,jap0112-0007,jap0112-0008,jap0112-0009,jap0112-0010,jap0112-0011,jap0112-0012,jap0112-0013,jap0112-0014,jap0112-0015,jap0112-0016,jap0112-0017,jap0112-0018,jap0112-0019,jap0112-0020,jap0112-0021,jap0112-0022
0,1984-07-31 00:43:53+00:00,177.24344053143142,173.37097698785118,176.3160546498949,170.82168048238654,165.83128922184858,153.07733951918038,149.59411423357088,153.83195064373038,144.58825170474648,131.5931328397727,121.27100058499167,125.88046194422218,122.3896581378751,121.69149371413785,101.07247741100875,72.20362150755409,73.96755367341467,88.71391704977448,108.76844950732394,116.23635732185227,118.149224137267,127.1977830287237,146.09244359535703
1,1984-08-16 00:44:25+00:00,184.10067084881015,179.2532990994992,174.94056115833013,170.63192672218509,171.27182865541465,155.46898780426193,150.95021703349792,153.07892666287796,147.27515125108792,135.19189018152662,123.35739837343355,124.39933580220752,123.31393284347351,123.20211100732408,101.63335238240866,79.8129765087697,80.90288848926767,94.52383505293966,112.46693538146172,118.17716155963276,121.00182442448596,132.28223464012584,148.99505537806084
2,1984-09-17 00:44:44+00:00,150.5043679129044,147.21136854303705,150.25258420145082,152.05193502148205,155.95337424979115,145.43404658479275,142.54623866839745,145.12880938228096,139.3027273603952,132.8609810612576,124.61397655570629,121.91769844796946,125.25121582669273,125.25419450166174,111.7629679508411,97.8930525495488,93.8005132886367,103.28930517492135,119.64385864047301,122.08217500900092,123.13432705866632,132.94696427423293,141.11842077070688
3,1985-06-16 00:44:43+00:00,169.51521178417005,168.97916663163278,178.79740412813794,176.96215181903983,175.2938833831482,159.83538824812638,152.3711498366876,152.07600590823995,141.30084774864142,139.2775042565418,125.9878602582039,120.02690728533798,120.99017796124213,124.94948384574722,113.10265297629931,103.62309191364496,107.94858704530708,116.21125746663039,126.56847408078579,128.9049241933124,121.15483824137985,137.16054599227917,158.3226490554231
4,1985-07-02 00:44:39+00:00,167.1787593846778,165.14208718887664,176.577577547171,170.15247587458785,165.90100480398738,154.04589509692906,148.1416815259936,149.6584188365625,140.83798880886383,132.94475529649134,121.49895216497359,118.21042529941113,113.20282335145433,116.96666551739145,112.67017814348627,94.76816468645967,104.84651870944332,117.76168511252575,124.37982990081248,129.00373709578193,131.65683821167207,142.61516567765472,159.0261895080888
5,1985-08-19 00:44:15+00:00,191.13579353073627,191.23432472255342,198.12987850109687,196.53861953811958,194.47714869286384,178.84820108736574,168.287776205284,166.14888036718915,159.40222086912723,143.61961094767517,125.26556821306811,126.8980926341597,134.61033550635685,136.05427451554564,127.25169690779114,113.25280006186175,111.78100528873625,119.46075944943865,126.68597710244539,125.83605439121507,128.95826044783567,142.7927920804254,155.21975615995893
6,1986-01-10 00:42:07+00:00,146.8568463551117,145.72836954555103,151.48833367515252,146.9172014687939,151.2691772992944,147.87065845207744,140.95713972518055,138.86136119998068,137.78717968591465,133.47505850856305,130.35895854585024,133.42113216771318,143.5077416413843,142.00615541320101,136.58095831360725,131.90908117628342,137.8044932631229,144.61328415310768,148.44504934921633,146.32668740291155,141.52179217881476,137.83865973489227,138.6315112002352
7,1986-09-23 00:34:56+00:00,144.01718672329184,142.17658037626663,160.08922723900818,156.39055339717078,152.56997818799857,131.43643322263324,131.8683035362533,145.07370920718228,145.16333134146763,137.09229559888692,127.06069228898696,125.95600679583929,126.50412017565485,132.59927908874226,124.55127086748445,121.90834663811202,129.81988700772277,124.59770274548524,123.25034682567292,133.23184878508462,135.08519822707504,132.2213822803633,144.7413534370939
8,1986-10-09 00:34:26+00:00,117.87862413348077,121.59050384475832,127.68562032190555,128.5965558657537,127.63768519608404,119.82795485334972,117.33384676201534,110.5013157033921,111.93884880761689,105.98532580067746,100.34780848028413,106.8998527013388,112.57888960362745,116.49802928812146,102.99148757042121,95.46984453988613,104.60928058882702,,,115.1566918729667,117.72227898309528,117.97761716595252,122.99547017963073
9,1986-11-10 00:33:17+00:00,,,,,,,,,,,,,,,,,,,,,,,
10,1986-11-26 00:32:52+00:00,146.95195498146015,144.81926060690483,159.73912144139362,162.093913087881,158.81357465414598,145.20958402103503,146.45173174957768,149.83895823794236,146.80189483660578,136.7219017505807,131.62776640422481,129.5652906572393,127.05725171162933,125.70871292375561,120.90803913788505,115.9235683308708,115.53734843594853,120.17430820172898,117.06971552793955,136.89044945143678,131.96751971574534,123.80208052315513,113.18080308063337
11,1986-12-28 00:33:49+00:00,142.31518000728386,139.50757744760713,157.32662563599828,157.5816311152052,153.7116637934048,143.53772052724372,145.89146865478875,151.9782197655835,152.47882407712038,143.68535099114985,137.7530244537855,127.97435311450953,130.0731277194284,135.06498263094727,125.12376255501128,118.55709063067727,131.93599261509544,134.6035979471293,127.3670461496937,144.8084937810723,152.1547665923792,135.1278916535812,123.35211280854793
12,1987-04-03 00:37:09+00:00,135.60211792284738,134.52090854594593,135.46567879427897,137.12707453087424,144.3231509090384,133.52055160797246,135.78888085966432,140.89725549989797,149.21116289354057,145.09579489021985,136.36061991505738,138.61058252142706,139.54833022169262,149.40087211296276,154.4299755657952,149.51029163494314,151.40785990881758,158.7611798387909,158.77767555467983,168.20441963446558,164.80315976325804,164.21662965473666,160.77440834581628
13,1987-05-05 00:38:10+00:00,145.6706839113352,140.81673261753122,151.48124798287063,155.03187141995053,157.35585953368675,144.51279060927362,147.3813611092446,153.1496673620154,160.626666788482,162.1065815134096,151.21943185303536,150.31977243901085,149.89267906462536,157.30445575428053,160.56711189644284,165.7734056536878,165.31772428027523,167.16308432296574,164.79590507931948,164.6923745352109,167.973161510439,167.25853903211,163.13880940747603
14,1987-05-21 00:38:35+00:00,165.81393109434887,165.50245494815064,162.41492021299328,162.20889630743997,161.77644736946075,152.14474331339602,153.2658599635748,152.37573769845497,165.08479050526424,162.76668852377264,155.36684591745453,150.72845681645788,150.94137105773817,160.72578290958182,157.89880327701536,158.5559676537684,153.94484905483375,159.77643053704412,169.55472107965474,167.9542843439227,166.64880677862206,169.17357590292295,163.79504072869398
15,1987-06-06 00:38:59+00:00,135.85873027473633,134.10962672382215,135.83840412413903,141.38769758761845,147.39892826389797,134.83802782442598,135.46413374970226,141.44067803661147,141.36989393993215,138.5720318259826,135.61853500427443,117.34286928948539,121.24178584669193,132.6212387329808,137.5565138693476,,,,,,,,
16,1987-06-22 00:39:20+00:00,139.05409340607648,130.46199802794638,142.4140771629806,135.45726967446393,125.67959047472254,118.34757162428967,118.01819744329549,116.63950294243642,117.4021132425029,115.6185042147374,108.72141562362086,107.00836122392704,113.4929342966761,122.09604815991685,127.99942084332268,128.14338860370222,134.50097260980598,133.45220953326088,132.82163918946287,139.5382483571,133.30490145445472,145.08558666917656,149.64365456163836
17,1988-01-16 00:43:42+00:00,125.00124109616814,127.55610811988447,136.35867918383227,139.17304648051132,138.59805593078636,127.8022871066134,128.02440461244015,130.90114862196253,137.82819694240067,146.86020494453373,141.2213868872727,141.0899217478966,141.81176649794804,145.9634809858042,135.70808166192148,128.54688944608043,139.79067689095476,140.9978588282062,136.37389435583165,148.4481576807429,146.73098868786877,130.41827683864776,120.13829316783966
18,1988-02-01 00:44:00+00:00,,,,,,,,,,,,,,,,,,,,,,,
19,1988-12-01 00:45:12+00:00,140.236052359657,137.87793981357723,140.01014605378123,159.6499848449382,153.0510050532883,128.05714564591653,132.93053610003713,126.71008720290557,128.2150874668491,142.48158013178266,134.30065051448156,122.33904290678821,127.34531276801323,127.82812124143463,122.95669620334073,121.77756614470987,124.81924187190897,124.64822522458427,126.81557337314773,132.6821390180465,133.42071306696835,129.4167438317871,133.51087273819724
20,1989-01-18 00:44:40+00:00,150.5411715578342,137.22971739519662,149.09144013359722,164.33069419799457,165.19614057076677,147.7719275218045,140.15566972582656,137.5658926735283,141.70598390707542,,,152.5060273795323,155.22711283737,156.1081423499921,147.6200029562734,143.6102773409562,152.73081749804385,151.23176395224795,,,,,
21,1989-03-23 00:43:34+00:00,101.96882301129102,100.04322903129064,114.63898337416772,119.0351029753823,120.43641614335397,113.4141495633499,112.39155551683996,109.25703536489408,113.27664687287987,111.32130705046734,104.91836403338233,114.8744153411194,123.39393548685973,134.56261817419178,124.3398011421641,117.18467732580558,120.64064106467488,120.47549977613473,117.22445386911664,144.67903291187048,145.03883662637162,142.61657939125112,141.60921836643655
22,1989-05-10 00:43:17+00:00,125.76959902692273,115.89295144436804,121.3152296265696,120.28352841154516,127.56225933864044,128.94604971452068,131.10732350046246,125.87892954413489,126.54679478142361,140.6706228658272,127.7505844500188,112.70312209269194,123.40688562753931,146.04860045438818,139.6837967214463,131.23230495094433,139.64269062119416,136.17335491433343,146.14474270597844,157.2121931443906,158.80122637125942,175.55518641364657,173.23136463221755
