,dates,chi0407-0000,chi0407-0001,chi0407-0002,chi0407-0003,chi0407-0004
0,1985-03-05 14:11:29+00:00,141.40783935759245,103.12219421550768,98.06252505603652,104.8914755165766,122.54867561646097
1,1986-02-04 14:07:59+00:00,,100.47335410426095,97.58213708587768,110.39913682334185,135.56886185931785
2,1986-08-15 14:02:41+00:00,152.0640903236252,103.17792660335361,,,125.38104732266706
3,1986-09-16 14:01:33+00:00,155.95950412910452,113.37245664098495,96.9795857113217,85.46567735689482,106.98216606759745
4,1986-10-18 14:00:32+00:00,,104.00766711433282,107.69840116682552,114.38984575245156,126.96724796292699
5,1986-12-21 14:00:01+00:00,159.9015739061781,104.54151599259801,111.39311197832966,122.59009260785399,147.35357214913128
6,1987-01-06 14:00:30+00:00,159.24130300815065,92.41312920716135,100.90089239084801,110.51823181851151,139.53653846709253
7,1987-01-22 14:00:58+00:00,153.2438974848895,106.92899529495219,110.16510796738913,127.41693983045745,140.73423964719387
8,1987-02-07 14:01:33+00:00,163.5779878922758,106.8303327970099,112.83865275448788,120.39338701214547,132.37212877481497
9,1998-03-09 14:17:33+00:00,150.70145513945909,118.08994666019028,125.48933964696391,129.29988653012347,119.22927005620853
10,1998-03-25 14:17:47+00:00,149.67907611030944,120.83001216672149,132.2975625607868,136.69578450814805,129.7971363767442
11,1998-10-03 14:19:53+00:00,154.73087394578653,119.19624003143036,110.16588896394447,114.5320985616315,115.24549931588409
12,1998-12-06 14:20:01+00:00,,117.31450422647934,124.0077677159802,123.1580964178157,135.0337748504743
13,1998-12-22 14:20:06+00:00,146.9733575071845,107.49520397818212,122.99175882134213,114.86951455136143,113.93192249944957
14,1999-09-20 14:17:38+00:00,131.71704918489533,109.65152266134182,114.38748684832348,116.74704587536857,118.87002417916369
15,1999-09-28 14:34:03+00:00,142.38747556335792,108.82418607363391,125.27594683975751,123.94938488452514,130.688312271895
16,1999-10-06 14:17:39+00:00,149.82265693437424,127.15265770284668,126.96384200411781,133.08692197634258,129.69368662633207
17,1999-10-14 14:34:02+00:00,137.68186255410518,104.52659532576583,112.4836165657309,120.51538957327138,120.9139835735327
18,1999-10-30 14:33:56+00:00,135.44584675653232,111.75195489988825,120.39378827940641,127.59384716580968,124.11721288758712
19,1999-12-25 14:16:08+00:00,137.1553789902973,118.34929630342705,132.53563383587718,122.64600674153255,125.37554269266128
20,2000-01-18 14:33:49+00:00,,107.4352574065659,122.333798429859,119.0328733670462,121.17617555809922
21,2000-02-03 14:33:49+00:00,141.204720224477,110.30224738549313,118.00561274545782,118.85995087219645,116.72334961016132
22,2000-02-19 14:33:42+00:00,144.55365040139068,120.69589919812462,120.1969724602645,127.96094439139135,122.25974521489042
23,2000-03-06 14:33:38+00:00,143.2022516045327,111.21839274082465,118.77652564070685,120.94813003103299,118.9599186517964
24,2000-03-22 14:33:39+00:00,,113.94317279360017,125.7703325673767,125.69700608966679,115.90474362987919
25,2000-04-23 14:33:21+00:00,141.3637260918997,109.57466077681944,121.22064911854326,116.24302372065544,100.9548181247675
26,2000-05-09 14:33:10+00:00,151.37697680435735,121.07421885424188,119.34491030140337,126.20506624785422,106.42189308513292
27,2000-07-12 14:32:32+00:00,161.17437018201144,112.46821040829717,100.26276584343375,,
28,2000-07-28 14:32:14+00:00,144.30044909504878,106.56101027155408,99.92880911628302,,
29,2000-09-30 14:31:29+00:00,141.72932813894653,102.80809607295284,119.28670393207818,117.79980425661046,116.88460050603221
30,2000-10-16 14:31:11+00:00,140.52100230802338,105.30242630798323,121.74479816546626,117.96194009671314,119.43830406499528
31,2000-11-01 14:31:25+00:00,136.56812339789565,115.72735650841092,127.82601630769021,128.62386308499634,120.99449159028391
32,2000-11-17 14:31:23+00:00,,,119.12624988099944,118.77069264221562,139.12315054293794
33,2000-12-03 14:31:23+00:00,,114.34128285618462,127.98958072836867,131.4944910790854,123.6004885595191
34,2000-12-19 14:31:28+00:00,135.56842604602718,106.03468428430396,119.48700802460937,123.93025170091663,119.28905902035322
35,2001-01-04 14:31:27+00:00,136.8152046406622,111.5394300616416,122.13197065850093,126.06304416843338,122.55425188867298
36,2001-01-20 14:31:33+00:00,144.1791327479434,124.17834477630322,126.29609622460714,126.84277390256139,129.83907760015737
37,2001-01-28 14:20:59+00:00,151.29129356393221,126.04176548093658,122.45603490239536,127.47727135543703,134.21759790404357
38,2001-02-05 14:31:28+00:00,141.89518733955086,121.84661459546781,114.34078768025168,133.97303140920891,140.29113307307915
39,2001-02-13 14:21:03+00:00,138.7443722126859,116.08375997485082,121.72590882641842,119.55466698236847,125.99624988401027
40,2001-02-21 14:31:26+00:00,142.8914689234752,122.63944426762002,127.93502658580556,129.82793723150786,129.0030712962274
41,2001-03-01 14:21:11+00:00,141.383231854321,115.77414918632279,129.1369622547931,130.60104855392765,128.81724523487523
42,2001-03-17 14:21:11+00:00,,115.704741840301,130.9611827595942,119.8432097881538,123.69967409843964
43,2001-04-18 14:21:02+00:00,,112.88611109931125,123.04726874648287,126.83290412585353,121.2798095740949
44,2001-08-16 14:29:52+00:00,147.35533821887415,110.25588964643568,115.63805926623692,99.40880147110265,108.54087049153753
45,2001-09-01 14:29:42+00:00,130.00891356116918,112.9198515162854,118.66100604209434,120.97551800926117,119.20893781658145
46,2001-10-19 14:29:21+00:00,137.06768552438217,100.60399084395914,109.33164237263722,120.00758709518152,
47,2001-11-28 14:20:36+00:00,136.2834212327383,97.73378430659513,107.2376864070307,110.5299163759057,118.19244113321017
48,2001-12-06 14:29:34+00:00,135.0321674047762,113.82600965783786,120.40435906360378,126.2923010936732,130.80514467532942
49,2001-12-22 14:29:44+00:00,135.09730373842584,100.13870360826547,111.23875087691889,123.34444236469758,122.90227251860577
50,2002-01-15 14:20:06+00:00,138.36222452866699,109.48402886600886,125.59931826352351,121.25691919489154,120.26674830595134
51,2002-01-23 14:29:55+00:00,148.86182434182913,119.99258897982294,138.80612828094678,140.3389195266681,130.61395752395794
52,2002-02-24 14:29:58+00:00,139.54199724730248,114.89736955755824,131.53417662218718,133.0584793492807,125.32540907075823
53,2002-03-04 14:19:15+00:00,131.72698450351862,117.59066606593635,134.50737290961993,142.038565604194,135.33468180568164
54,2002-03-12 14:29:57+00:00,143.1589221087175,113.52032851301246,128.96993467109513,129.943137063941,125.65582223871196
55,2002-03-20 14:19:06+00:00,,119.18605484480219,135.58023973960061,140.24973603209787,135.20869845370004
56,2002-04-13 14:29:51+00:00,150.26565599042624,117.04375219026387,126.55644855108152,131.38351669667625,122.96108661258103
57,2002-07-26 14:16:20+00:00,132.5904517856313,96.97763560134733,,,
58,2002-08-03 14:29:15+00:00,139.19994159027402,108.61277003715365,110.17503679238825,,
