,dates,usa_HI_0018-0000,usa_HI_0018-0001,usa_HI_0018-0002,usa_HI_0018-0003,usa_HI_0018-0004,usa_HI_0018-0005,usa_HI_0018-0006,usa_HI_0018-0007
0,1991-12-12 20:18:31+00:00,179.86150229947776,166.64763029051932,170.88055381844467,202.795186039434,210.52307110594822,226.79335898002984,213.94855440794453,227.98409719939698
1,1999-07-10 20:53:01+00:00,190.56409650529736,180.22468825726858,175.53698872150267,198.01503156439767,207.67083087455882,216.26980797842398,228.4806073034456,240.57500296980368
2,1999-07-26 20:53:05+00:00,197.92748567472367,181.24461235274566,175.44933741913476,201.87120284013403,212.25569303919647,219.7784480231227,232.59230139155812,248.9509494255794
3,1999-11-15 20:53:07+00:00,195.80072542416502,183.45739701421397,178.90517811307393,205.16998778018166,217.70288939097,236.45081955244618,239.63216555317348,244.09206051487652
4,1999-12-17 20:53:11+00:00,179.94501923996006,171.4185532363839,172.75501810796243,192.34147576369486,208.72528034033178,217.85007221562182,224.4656356848021,237.21015699085012
5,2000-01-02 20:53:03+00:00,188.10455755458136,187.47963728584892,203.2273143899498,209.29773022042392,217.99656896827364,230.81455031197018,227.43441180204877,224.35326110981765
6,2000-02-19 20:52:54+00:00,189.32160639294653,193.67294425935694,205.89810883336986,212.05201927449002,216.69332427376196,222.59021141831738,217.439314408897,229.7486801076389
7,2000-03-06 20:52:49+00:00,,,,206.6199081823772,200.53034149936025,211.5594984614291,225.94944704225148,237.9981606421679
8,2000-03-22 20:52:50+00:00,189.458640250686,185.9086440002652,182.65634001452366,,,,,
9,2000-04-07 20:52:39+00:00,193.6974989582489,187.04753346897547,191.57598252040285,211.865002123948,219.94098145958336,217.89695227041295,213.48760075876598,223.46004187240374
10,2000-04-23 20:52:33+00:00,191.44312624072455,166.5816524931892,180.2033335197075,207.96145384574018,211.99821004124772,218.23486458257042,216.5055278705672,222.67345660127526
11,2000-05-25 20:52:12+00:00,179.09185072743492,168.1267286759555,172.38132226097719,202.6234803551652,215.09420661571022,221.06116187727883,226.24903502762805,235.3650234210637
12,2000-06-10 20:52:06+00:00,186.81993362166523,168.02717093105082,170.0971309652713,207.55420923065978,216.33526511939556,220.4334972131275,231.78744023430608,236.40708432678971
13,2000-06-26 20:51:56+00:00,179.80489799031398,165.082515324728,160.4607644400222,204.7749217468483,215.32054217853658,222.18855515794058,230.8686912781559,236.60369794756082
14,2000-09-30 20:50:41+00:00,182.16911282490437,169.57412380909585,169.70761999933774,203.302140342028,221.86936209717115,238.62953750329055,238.09896377055475,239.59252055339414
15,2000-11-17 20:50:34+00:00,184.35309859750458,176.12049069056124,182.0047958425005,206.29599529605443,220.23595622624907,238.87559922783726,231.17040756438558,234.1934827503096
16,2000-12-03 20:50:34+00:00,195.42011803148355,193.49675957456043,190.47732961990104,209.03791396098387,219.14280645856434,231.40505552337083,232.386418253613,237.33226442141176
17,2000-12-19 20:50:39+00:00,177.7256917431541,182.1461907616374,188.18825123834597,209.1825874853568,218.10019904857955,229.0990230236965,222.6567787822573,227.44552635700205
18,2001-02-21 20:50:38+00:00,198.81232854868688,189.88573876514124,198.46007502857265,215.58406202161004,216.37565637395517,209.7813476580288,201.01899110678687,224.14134415983764
19,2001-03-25 20:50:25+00:00,196.21200873860593,190.08401304927386,201.85447366878824,209.25462780279253,213.63210679153775,217.43450445355964,214.33859568601508,224.49076585865072
20,2001-07-15 20:49:35+00:00,186.58853975540936,190.09139988370498,173.4442810927727,201.13072136571182,,,237.94181808541612,262.04237531477935
21,2001-07-31 20:49:23+00:00,193.82879496210992,172.68032623157714,175.36019860257787,204.15812573975444,209.89834054699375,221.8116003462831,242.80603363893928,259.2232467103048
22,2001-09-01 20:48:54+00:00,189.1284260474195,151.5316625097296,166.06989891701224,196.40416904800674,206.46850985851214,218.7563928990793,247.04129647084739,259.7186761261499
23,2001-09-17 20:48:42+00:00,174.70343477172133,169.81634997939148,160.2354370583445,183.58663042886144,198.1720451855102,220.69958310049637,229.69941736038743,227.63672550711655
24,2001-11-04 20:48:37+00:00,189.27675568338242,191.5541278850674,177.7985027935548,203.13948377827867,214.1511299384309,233.18046740036368,253.555700881934,259.36531090608145
25,2001-11-20 20:48:45+00:00,176.2916461944726,176.1162837139166,179.69398522609256,189.7906217794555,205.35018386525027,207.43006774937993,214.8767593152317,237.43654080315414
26,2001-12-06 20:48:46+00:00,194.01767191260765,168.35932401133917,183.61680706040244,,,,,253.15902428174385
27,2001-12-22 20:48:56+00:00,194.53192621686492,181.3315120101245,184.95887744361755,206.8451959713048,222.63938879091108,230.9358319528641,231.26525751442608,231.69090886815403
28,2002-01-07 20:48:58+00:00,194.08164657813592,182.80737498420447,177.88450604293337,189.59243620750863,199.41135843877362,196.57656947711985,200.49057581418936,225.76966393546292
29,2002-01-23 20:49:06+00:00,207.4387543113437,201.78142175554376,212.8741133490975,216.37620241859378,215.27619118861514,221.26808328097735,217.51646727470344,228.75225225572441
30,2002-02-24 20:49:10+00:00,193.4670273666511,196.9474686218381,206.52768930446868,211.93047300570186,211.6997454508434,223.40376193853774,219.0676934866298,226.53807256396038
31,2002-03-12 20:49:08+00:00,187.479836827134,187.50473643276612,184.32537159728238,207.45020439496307,217.51857223691022,223.2422948958638,219.04842607061153,221.39653391197928
32,2002-03-28 20:49:03+00:00,186.21406645025453,184.25778215297953,173.27780466080725,202.07038355285198,221.3208961756922,229.5040573886401,235.55642185853378,246.70530417450965
