,dates,nzd0193-0000,nzd0193-0001,nzd0193-0002
0,1999-08-12 21:52:44+00:00,,205.1504709797622,229.03376395935112
1,1999-09-13 21:52:41+00:00,,,199.9050553014005
2,1999-09-29 21:52:52+00:00,237.51700469685835,217.77218197048506,235.2903858142425
3,1999-10-15 21:52:49+00:00,208.04643761911947,,210.93214583763674
4,1999-10-22 21:58:52+00:00,219.06163888908833,213.4003881803568,210.8676482492653
5,1999-11-23 21:58:47+00:00,203.55919538032657,,
6,1999-12-02 21:52:40+00:00,,201.88520055536435,208.38119385455255
7,1999-12-09 21:58:57+00:00,212.24964022689065,,207.78711467873856
8,2000-01-19 21:52:37+00:00,213.98529960392062,207.6159678735892,211.9280586163398
9,2000-02-04 21:52:37+00:00,233.13853611832096,219.85741491719241,227.47120075394918
10,2000-02-20 21:52:29+00:00,232.05502611271336,218.53787919095555,230.892820098025
11,2000-03-14 21:58:35+00:00,215.56092226343844,209.4253916016637,
12,2000-03-30 21:58:33+00:00,218.56436874551017,213.36336180053834,210.1109982561827
13,2000-05-01 21:58:18+00:00,211.50599254358204,204.42408619863625,
14,2000-05-26 21:51:48+00:00,205.65387687012404,217.30399696884177,219.84110384210354
15,2000-06-18 21:57:51+00:00,207.8599386563306,219.3789233341057,
16,2000-07-29 21:51:02+00:00,207.6789110971801,208.56190106195646,
17,2000-08-05 21:57:08+00:00,174.0770333435099,,175.58906711960014
18,2000-08-14 21:50:56+00:00,202.45694780257412,,202.50709647156762
19,2000-09-15 21:50:25+00:00,209.181003926889,,214.41192682018027
20,2000-09-22 21:56:29+00:00,223.73732163594235,193.02973244128734,213.5889978682263
21,2000-10-17 21:50:01+00:00,233.65638887303913,214.7798229425509,241.88490358373522
22,2000-11-09 21:56:21+00:00,181.258316470257,,
23,2000-12-20 21:50:16+00:00,215.05154094866418,192.19027741479042,
24,2001-01-05 21:50:16+00:00,216.1675003134479,207.58938496135403,215.2114665353672
25,2001-01-12 21:56:30+00:00,166.37842186090302,,168.10003353974537
26,2001-03-10 21:50:10+00:00,183.50158108351312,,189.71884623645028
27,2001-06-05 21:55:40+00:00,189.9242503357153,193.3594472489204,202.73105141519767
28,2001-06-21 21:55:29+00:00,192.964489249619,210.45896485291263,
29,2001-09-09 21:54:36+00:00,236.8535351661954,208.05033732360346,213.6446837011479
30,2001-09-25 21:54:28+00:00,234.57484724414303,214.20156980176836,216.7067013629551
31,2001-10-11 21:54:09+00:00,230.6798660355706,209.3745892385347,212.8661411110538
32,2001-11-05 21:48:14+00:00,,,
33,2002-01-24 21:48:42+00:00,220.63912624132797,213.91264279758386,215.5456480927011
34,2002-01-31 21:54:50+00:00,,,
35,2002-02-25 21:48:47+00:00,221.75172420712641,206.51180013988017,218.12357882221573
36,2002-03-20 21:54:48+00:00,233.95457573922317,214.02011821822595,
37,2002-03-29 21:48:39+00:00,220.74686784820526,196.81362514305934,215.31411533420567
38,2002-04-05 21:54:49+00:00,199.8981983019586,197.70966100874236,
39,2002-05-07 21:54:52+00:00,218.27741018612954,215.37609935082136,
40,2002-06-01 21:48:28+00:00,213.94351517488113,212.0598530442293,226.28765799088737
41,2002-07-19 21:48:09+00:00,,,
42,2002-08-27 21:54:00+00:00,228.43735402697192,211.63742451143705,
43,2002-10-07 21:47:33+00:00,229.42813336815817,202.354206925597,216.54831198721322
44,2002-10-14 21:53:43+00:00,222.6329463271428,206.97088926205268,
45,2002-10-23 21:47:39+00:00,228.76379516695738,213.56524759919557,227.71989856328346
46,2002-11-08 21:47:44+00:00,,224.88637283303316,239.4306750446889
47,2002-12-01 21:54:16+00:00,188.58544889369122,,
48,2003-01-02 21:54:22+00:00,222.20106566016742,194.92119816355046,
49,2003-01-18 21:54:30+00:00,226.43369210157925,213.96704783812154,209.8203881045014
50,2003-02-03 21:54:38+00:00,,,
51,2003-03-23 21:54:40+00:00,203.86027921473075,,
52,2003-04-01 21:48:34+00:00,206.89049779884772,,192.05001032286287
53,2003-04-24 21:54:46+00:00,205.90118376830992,193.95996537930714,196.65228669268615
54,2003-05-03 21:48:37+00:00,185.23384656412412,177.46002566780547,190.89182899594977
55,2003-05-10 21:54:46+00:00,206.5780202153998,203.69695146044083,
56,2003-05-26 21:54:43+00:00,192.18074777528872,198.9495953460584,
57,2003-07-21 21:42:33+00:00,209.82175503383985,218.20244806465595,215.09859464198658
58,2003-08-06 21:42:51+00:00,196.42833861526958,195.46112485447105,190.54967436267614
59,2003-08-15 21:36:48+00:00,179.02749630903162,163.9462729348297,177.34449859006793
60,2003-08-23 21:48:14+00:00,,,
61,2003-08-30 21:54:22+00:00,176.09746469842244,,
62,2003-09-07 21:43:24+00:00,213.9915852918044,,199.0149197604558
63,2003-10-10 21:47:55+00:00,208.75820098133065,177.06062837246506,
64,2003-10-17 21:54:15+00:00,,,222.36887180562348
65,2003-10-25 21:44:04+00:00,212.90129776350707,175.04219816954318,
66,2003-10-26 21:48:14+00:00,,,
67,2003-11-18 21:54:39+00:00,221.3596235640042,,
68,2003-11-19 21:38:14+00:00,226.0329597398182,195.28107879514292,185.86407331745937
69,2003-12-04 21:54:43+00:00,,,
70,2003-12-29 21:48:45+00:00,,,
71,2004-01-21 21:55:02+00:00,210.8298040448661,,182.5692622859499
72,2004-02-14 21:44:57+00:00,217.8122394829185,208.3064807982192,198.20719645675632
73,2004-02-22 21:55:07+00:00,244.28901996963288,211.13970942445678,
74,2004-03-09 21:55:15+00:00,,,
75,2004-03-17 21:45:08+00:00,212.37512103017875,196.61243572602973,187.9760375830574
76,2004-03-18 21:49:07+00:00,214.75925911215114,192.99538049217188,195.13578001245978
77,2004-03-25 21:55:18+00:00,232.86747706023334,199.81406116723636,217.25254341369993
78,2004-04-02 21:45:18+00:00,,235.38463046237644,
79,2004-04-10 21:55:14+00:00,237.9913351013229,,
80,2004-04-18 21:45:49+00:00,219.27125534631074,,184.51451234986098
81,2004-05-12 21:55:13+00:00,,,175.74160799312128
82,2004-05-20 21:46:44+00:00,183.28884791936466,,177.01734013062125
83,2004-05-28 21:55:11+00:00,190.84515754799722,197.46849642482286,
84,2004-06-22 21:48:52+00:00,,,
85,2004-06-29 21:55:03+00:00,,194.3391722972044,
86,2004-07-07 21:48:09+00:00,198.49555477998808,218.05781290857487,
87,2004-07-23 21:48:33+00:00,197.0479254782742,194.9531915647036,192.36183404021716
88,2004-07-24 21:48:45+00:00,207.5655186090296,207.8451496837775,
89,2004-08-08 21:48:50+00:00,220.03120451293407,210.02073518622774,215.22937473097193
90,2004-08-16 21:54:50+00:00,,,
91,2004-08-25 21:48:37+00:00,,,
92,2004-09-17 21:54:39+00:00,,,219.36799315558895
93,2004-09-25 21:50:07+00:00,225.89628004375848,212.9100287861546,
94,2004-10-12 21:48:24+00:00,,,
95,2004-10-20 21:44:28+00:00,244.97708732581245,218.55180685113433,226.8347057537033
96,2004-10-27 21:50:47+00:00,235.4284221240978,221.8444098945769,220.90021571467324
97,2004-11-04 21:54:55+00:00,225.4410749359697,215.45774896037375,
98,2005-01-15 21:52:09+00:00,233.15184041281518,202.4621888713299,211.44945213830542
99,2005-01-23 21:55:25+00:00,,,
100,2005-01-24 21:46:06+00:00,221.46529210140235,210.46763196448813,
101,2005-02-08 21:55:35+00:00,189.1383060697398,,
102,2005-02-09 21:46:19+00:00,192.1940245881604,,180.8677460155298
103,2005-02-16 21:52:37+00:00,198.7693174141594,191.7887012754725,
104,2005-02-17 21:49:28+00:00,,,
105,2005-02-24 21:55:41+00:00,216.25437766228023,,192.46094217195923
106,2005-02-25 21:46:35+00:00,214.1228236559509,,192.38992766223265
107,2005-03-04 21:52:52+00:00,223.0740932252324,214.27697549856876,
108,2005-03-05 21:49:32+00:00,,,
109,2005-03-12 21:55:44+00:00,197.64448703626323,183.29909285606183,184.72468316365106
110,2005-03-13 21:46:47+00:00,192.3950304947964,,186.31369456521895
111,2005-03-20 21:53:02+00:00,177.5076610150814,,
112,2005-03-29 21:46:54+00:00,219.4002243318764,203.09362535655964,210.81105112509547
113,2005-04-06 21:49:28+00:00,204.75192862992574,206.72456821410321,
114,2005-04-13 21:55:36+00:00,,,168.5281928068783
115,2005-04-21 21:53:10+00:00,217.6278317945597,222.3534823295751,
116,2005-04-29 21:55:36+00:00,229.79819528557383,221.67702075097841,
117,2005-05-07 21:53:16+00:00,,,
118,2005-05-08 21:49:28+00:00,199.2149676287055,195.11798220280642,206.122166834923
119,2005-05-23 21:53:24+00:00,201.94969916607096,212.45540235692178,
120,2005-05-24 21:49:26+00:00,205.45992512697646,,
121,2005-06-08 21:53:33+00:00,197.73005221380578,213.7133508037835,232.5266161836534
122,2005-06-09 21:49:20+00:00,198.532142348118,220.33196462403635,231.868397638686
123,2005-06-25 21:49:15+00:00,,,189.51943500179846
124,2005-07-19 21:47:39+00:00,176.63635305711347,184.14474582627298,192.8993038952552
125,2005-07-26 21:53:54+00:00,192.60618440682282,196.94919315800846,216.46199382474654
126,2005-08-03 21:55:25+00:00,202.86400020263005,210.99496548059267,215.3874963175504
127,2005-08-19 21:55:20+00:00,206.91245134236416,,
128,2005-08-28 21:49:05+00:00,,,
129,2005-09-20 21:55:06+00:00,,,
130,2005-09-29 21:48:55+00:00,212.4032995025605,201.44863049563145,
131,2005-10-06 21:55:01+00:00,,204.7502917647014,219.33075456620307
132,2005-10-30 21:54:03+00:00,221.8263672427859,205.44112956655613,213.75794536473245
133,2005-10-31 21:49:11+00:00,,,
134,2005-11-24 21:48:28+00:00,219.92012158468674,209.8508297269271,216.67741529247155
135,2006-01-10 21:55:52+00:00,,,
136,2006-02-04 21:49:52+00:00,,,
137,2006-02-11 21:56:04+00:00,220.20414726950455,206.99416144270606,
138,2006-02-12 21:50:20+00:00,227.55121448097236,218.25544378873929,
139,2006-02-19 21:56:39+00:00,178.88346440913537,,174.59246870346675
140,2006-02-20 21:49:55+00:00,193.97585983059264,,196.36540696839717
141,2006-02-28 21:50:40+00:00,209.67797841457045,197.51563500477127,203.26798782442205
142,2006-03-15 21:56:08+00:00,187.21746739590606,,175.80644895775345
143,2006-03-31 21:56:06+00:00,237.7331522803141,,
144,2006-04-08 21:57:36+00:00,219.18518547408894,202.72587204997058,
145,2006-04-09 21:49:53+00:00,187.39659384554213,202.8873207082573,
146,2006-04-16 21:56:02+00:00,231.1985191619034,213.99454077161346,
147,2006-04-25 21:49:52+00:00,,,
148,2006-06-27 21:58:48+00:00,173.05917762503066,179.73944759906897,
149,2006-07-05 21:55:54+00:00,,,
150,2006-07-06 21:52:45+00:00,176.5560573473412,,205.98645466191198
151,2006-07-13 21:59:02+00:00,186.31236878336964,,199.91043782816928
152,2006-07-21 21:55:45+00:00,178.17309004455743,202.63146660720741,197.15718227846622
153,2006-08-15 21:49:31+00:00,,,228.400891925245
154,2006-08-22 21:55:41+00:00,228.61814850561888,216.65080510166456,218.3023789877829
155,2006-08-23 21:53:23+00:00,231.46082375297468,224.01150034056224,222.96976136029107
156,2006-08-31 21:49:28+00:00,242.65814628352305,227.62217121688187,
157,2006-09-15 21:59:51+00:00,,,
158,2006-09-23 21:55:30+00:00,246.7009864750748,227.89378494790176,
159,2006-10-02 21:49:15+00:00,210.94727024321153,191.56418855848054,195.4096599910857
160,2006-10-10 21:53:56+00:00,253.28704222260353,219.5511615906133,
161,2006-10-25 21:55:41+00:00,218.19482685210576,199.9807455164005,214.07229355291878
162,2006-11-03 21:49:38+00:00,227.47460922170956,211.26510498437284,207.53597470646176
163,2006-11-26 21:56:05+00:00,221.9852992304084,,
164,2006-12-05 21:49:58+00:00,,214.7310660659999,228.44502674180953
165,2006-12-13 21:54:31+00:00,,,
166,2006-12-21 21:50:03+00:00,,,
167,2007-01-06 21:50:04+00:00,253.59594464781804,227.18744951144294,
168,2007-01-22 21:50:07+00:00,,,243.0079968743022
169,2007-01-30 21:54:48+00:00,228.9265791422889,206.28638684110575,226.83608337374216
170,2007-03-02 21:56:31+00:00,221.70408974428648,,
171,2007-03-18 21:56:33+00:00,,,
172,2007-04-19 21:56:31+00:00,,,235.19438577662277
173,2007-05-05 21:56:27+00:00,222.3171909905474,,
174,2007-05-21 21:56:21+00:00,234.94425985968803,227.55074182334434,
175,2007-06-15 21:50:07+00:00,192.98660014837358,201.71222456785074,
