,dates,chi0364-0000,chi0364-0001,chi0364-0002,chi0364-0003,chi0364-0004,chi0364-0005,chi0364-0006,chi0364-0007,chi0364-0008,chi0364-0009,chi0364-0010,chi0364-0011,chi0364-0012,chi0364-0013,chi0364-0014,chi0364-0015,chi0364-0016,chi0364-0017,chi0364-0018,chi0364-0019,chi0364-0020,chi0364-0021,chi0364-0022,chi0364-0023,chi0364-0024,chi0364-0025,chi0364-0026,chi0364-0027,chi0364-0028,chi0364-0029,chi0364-0030,chi0364-0031,chi0364-0032,chi0364-0033,chi0364-0034,chi0364-0035,chi0364-0036,chi0364-0037,chi0364-0038,chi0364-0039,chi0364-0040,chi0364-0041,chi0364-0042,chi0364-0043,chi0364-0044,chi0364-0045,chi0364-0046,chi0364-0047,chi0364-0048,chi0364-0049,chi0364-0050,chi0364-0051,chi0364-0052,chi0364-0053,chi0364-0054,chi0364-0055,chi0364-0056,chi0364-0057,chi0364-0058,chi0364-0059,chi0364-0060,chi0364-0061
10,1986-12-30 13:53:19+00:00,238.4208093498256,,,,,,,227.21437160152726,225.80741769398784,229.16640482489623,243.98483732532173,239.74597442295658,230.7125789954348,229.5166300452573,230.12792206437072,253.23947062209606,264.7071814249273,278.09627703134583,274.4199129480991,268.7151463537842,261.22623107741174,253.12759488082102,254.34101544477087,235.29392701562557,236.8220921732557,228.59618483245373,227.17424865836236,231.3424015580758,235.46736755695738,237.98230398642457,245.10357346796368,249.12067596801472,241.56745933666167,236.05052247095088,232.5972380292519,239.63017531581374,245.15557488835037,249.84921522924978,246.5713901314303,249.8198991491757,254.7379523447404,269.15792446222093,269.62561009154,261.2371060106602,246.69018383234388,238.10692036861667,231.13273223682762,233.5111516126189,235.10621599052647,228.93011301529273,219.41259315206813,215.6347242901919,209.95490496800153,202.25142448653898,196.7322805396466,195.3279597566299,190.20480577231524,202.10160602983782,189.58325859420881,197.30246061714908,199.9866605961727,212.04528686453656
11,1987-01-31 13:54:17+00:00,256.5108367773002,,,,,,,209.98201278236672,222.87942283885891,233.97403576394186,225.05205120649651,214.29912570012291,224.12787275908153,242.35281480188067,244.52671697841032,239.1995548020937,246.3770916229092,252.82074373304607,252.03207635323295,260.83308946874183,254.52078055054622,249.22910968486795,244.02264556843778,245.8419767349731,235.6398259312945,228.72419426012073,227.74772452705412,233.81640070921256,222.22930698541447,220.07598685574106,240.47580168077045,246.66101989980038,249.83151695796244,237.69536023031168,223.79711371704292,229.64842963349437,230.02860026331862,248.19159232429973,260.51601224398627,266.1780900083989,276.75987166420873,299.29860580717474,290.63170342219485,265.06788128831903,234.387527502456,219.1151706166556,225.8946056071462,241.76019637556442,238.54759317979813,211.98945796459026,215.41998541449374,213.24929691414627,201.4000675895407,198.19446156807805,189.23881710110632,194.5934102265966,194.571316412254,208.40360702106264,209.3428198425984,204.53052253495665,199.814359921342,219.73857577077663
12,1987-02-07 14:00:45+00:00,264.10739467031755,251.20015370156824,,,,,207.948643095826,199.5208496665201,220.69115050538755,234.74149787318677,,241.61086741141312,223.34674692736394,230.78678903628236,257.0760954752483,248.1849465418189,254.26466740940162,261.8210886840452,265.96987712119426,274.84170672280106,256.53676429515275,250.4098592228622,254.8057940647265,256.5079443807821,253.45470909410616,236.02444566058375,238.40627175085973,246.8075061552724,235.2702339251767,215.74940337454206,248.4054363276937,249.1185396875287,257.3597717536529,257.8478367566059,230.18957194476397,231.898231637338,244.5792181319967,250.5890135195064,253.43519528513562,267.8446255672598,282.3933466299421,301.3416101588064,304.37503585710186,285.3095832101893,249.31026225610984,232.55902668528262,220.9992231180691,225.35690255040822,241.4271615514684,219.68801172923878,215.6229784990835,213.58844013575717,212.26830491265954,215.22133596356,216.94025647451664,204.74326052535085,199.50510949668157,200.71371200360142,199.05765559390866,209.19159097670595,206.20783229485082,223.41676004334724
13,1987-11-15 14:02:09+00:00,221.25219602835816,198.51405641875388,,,,,192.2865646750281,174.73701874920377,,176.4946867033243,,,,198.910464782201,,218.4126400905866,,,213.28845969578506,238.59761184056887,213.75702025987442,213.69293170729128,,225.3435273145596,216.45557332033957,225.64379919213224,220.63930951855718,214.67503687276906,206.02816654911348,213.34146519538086,200.1739339791564,,,,220.4484021472247,219.22090905957873,211.99623201635123,214.55289017661312,216.64685610688196,,,,,216.71191191940804,210.64019371012802,196.77704872536208,190.5454422821809,168.8027821558128,158.01019576144728,161.52521676393184,,,,,153.61656801596695,145.8728559218741,,133.1773856332786,140.0603693646525,,,158.88791666485812
14,1987-12-08 14:08:41+00:00,232.72611537003394,217.30256449622425,212.74213148902516,220.35445254741708,227.55555484587816,232.74953909739688,237.21473420031248,,205.485079255051,213.09723319803052,219.64306923016298,226.7058510791895,240.83038207483776,238.6926266601238,239.6819860463811,252.63139332761793,254.02478919345805,254.2413576802294,251.84352464471382,248.2235783638602,240.69788349719258,,265.2156308965249,,,,252.3125203091565,229.87532750393135,230.25868443540801,232.43303274796395,238.30881260655144,236.48214852568245,245.25441327284454,250.81137172958168,255.51493280093808,256.25469366644285,,,,259.9831819113808,258.48079038160273,263.4806588907233,243.7283935625435,239.1072673537763,232.82670177417208,219.65544965521335,211.2830954056645,197.17762222793257,193.25459317663584,199.60158784007965,196.73264583123716,200.96365249579827,197.6314746704146,190.32793448046544,185.47387102329805,182.42115118603442,180.66628060025246,173.5362390962412,176.45640527152574,185.47745277948087,191.28570201260055,198.5846680083813
15,1988-01-02 14:02:54+00:00,243.3332024125174,226.24725029604357,222.49124133017662,216.20259425451673,211.83891595648163,209.10484028462363,221.6708126154741,179.37906190907657,235.09364429048958,234.72161591513444,230.34416603746766,226.6279912589181,231.66848961266268,239.86169689331868,240.07460309595044,242.42368984457443,263.01760243128746,275.9882292690371,272.9873837118061,265.2759971045362,261.94713065073995,,262.765255883219,253.34129840683687,259.2073229992926,252.8915312975947,246.0964103018426,250.13171359430143,249.49598135498567,239.91924248692553,235.41676600399998,239.00289585375643,254.15384963465857,261.18441758548164,259.3390559657016,251.2956070505487,,,254.63468162059502,260.3820806032774,267.8849924675827,272.4668205504559,277.2371502007917,270.04534359428004,251.39968522791915,226.60234288249984,217.2933409335132,211.3318063232063,210.6128875660558,204.55030310755097,202.18243458300216,197.10703557925402,193.1924953215651,194.63060372413935,192.21598182950436,192.64862573224565,188.41916701523604,182.7961538876552,188.56965345083688,189.75651055929376,198.88221642644285,202.44186993210045
16,1988-03-06 14:03:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1988-07-03 14:10:55+00:00,268.87961472007214,,,,,,,,216.66524345289682,217.82292974463016,219.78208258311219,216.06498907332298,219.71267603658367,247.52084186680278,250.8467559308831,261.97775388171755,264.48344076111186,260.45050018614876,250.80290623281607,258.6370160329793,241.1000236262744,245.1523615823871,248.97603965863053,257.03413300993793,252.02208767717283,253.20876953635397,231.66689409918607,240.28813758414287,244.4499856441705,241.97849203515608,244.0730981566929,243.0143377025773,254.58033795744376,240.10004986371527,241.7648491387557,254.81335551399883,253.22017981387955,248.61767278886097,260.8112194165472,252.22911200257073,271.73787653247075,271.5505714998086,264.9565481275989,251.69637813506864,247.9505363212852,228.54643149506455,232.40030825487946,220.97675380228662,225.46382784881533,207.20950584373304,217.32147483258075,204.21389813523277,203.21973611955022,195.10510749830237,198.78809052021847,195.3891053671471,199.44648236307802,,,197.71128890792343,203.72898592764824,206.7563736677066
18,1988-08-04 14:10:58+00:00,287.79554170321063,286.4687388237956,275.57872475261456,244.2945961418459,241.8940026233099,261.7910208874569,224.85869932614995,226.37656987854098,226.52681952096333,219.02963236875425,232.16084590086416,236.99423564981836,245.01639061388374,251.76073682368758,254.57028132706893,259.6605325422518,277.890983202493,279.01166877515334,268.76389733819065,268.300889955979,264.9150725677819,250.22761994503102,257.84182142225524,264.7483821078013,276.17255859691767,261.65670083823653,252.31643478924374,251.24962865344497,251.0527621701459,250.9036806940895,255.98750001233873,243.8765694028265,257.70785617654803,260.6985187269695,257.46837485869975,262.49653098829947,262.68964404178,272.5199522828434,271.78983007053614,275.9678887872429,276.6839099992716,288.62739751903746,283.3151460007802,269.8571594413367,261.35655500847645,252.6491772144534,233.52711654692195,231.82669624164774,226.91561976011397,229.102815502996,236.53440516463613,222.91077017612167,216.22156065371175,226.80908493451287,223.8961810668594,214.06671301287474,202.94623869158448,196.20590872249673,201.91726592102708,200.01805526543671,200.44114307130863,208.51694798666583
19,1988-09-05 14:11:03+00:00,284.02196694643607,276.7311057755863,251.31624007562587,260.74852780541005,247.7766647702207,233.83386691801266,230.40372692173867,213.7805660476565,228.94127319465585,229.16816629969165,212.5955269319945,208.85172312261616,220.56250779577968,235.11538140392815,241.57707011183538,258.67372267315073,268.9831453572372,266.2148904449,280.2920280950789,273.219883429371,253.26015706559525,255.30876286261048,261.519349497023,262.0900466043788,275.83715245746896,269.9830060582729,249.07856781363307,238.31321181176577,248.38535030220544,247.62996009372918,242.5693984870474,239.4631895531745,239.76470322980828,238.7093952461344,240.70550117500656,250.4344131803939,265.4168062780119,262.74128513610685,265.1935480523075,264.6776626335957,275.2590849234077,269.9779416443563,268.9313224163888,248.23582591640834,253.15437219369738,235.699559819535,225.8108196816326,223.78941491795638,227.1769798593102,218.57881129158713,218.97990954916764,211.66976440362924,209.822651368974,187.39362630225114,189.57822968446084,189.73427018458398,184.46116877950786,196.64373445601242,192.51503397924387,179.4956421011385,196.44931179148008,192.07235118880476
20,1988-09-14 14:04:49+00:00,270.06546653917985,265.67717239996705,248.13396971286946,237.90211036401462,238.74549795463054,237.57612757803162,218.2388281554874,204.6754095111408,219.0812301091928,221.26719036357605,214.48543050899025,212.54963838192126,222.9120212967054,231.07510261072295,238.44400765435418,245.29594186285962,256.1139353288666,270.83854151691565,,270.67413341170834,258.0205195204364,253.44536051835655,250.33093102045365,265.37714063556945,260.521587336689,261.5966595436568,252.6377856568896,236.77397967071025,227.6708662652605,230.4717102293498,236.48081281883333,248.5092018970273,239.38778816141573,235.49233595579028,229.02259812721596,244.24389387098907,245.980959850798,242.47972353597245,253.27805508710864,258.285564340865,271.9977713915232,270.9276545096311,263.2083300997109,251.3923838980527,243.91676247738485,239.557641799065,233.26550847440518,220.96605771176155,209.14968731835168,215.54236701221114,223.72970150286983,226.60592981476842,211.46044529968486,197.28840312977465,187.97841564943477,186.09041496584325,180.65588848612967,182.985378575345,191.80745295682857,194.98901963529332,194.51107969393752,209.3797895402279
21,1988-09-30 14:04:42+00:00,265.29239231290705,266.3378993033573,250.2815361693194,,,,,,,,,,,217.1024249659519,221.5349423959036,220.17931914201176,238.44343476091913,242.36236594168568,,243.63641170770572,228.00725914285482,234.90121991957423,235.9127308759054,242.209882616775,238.7509153116751,240.89767319393903,238.24609545954985,197.649253747526,228.18247522301527,222.74389064417892,,,,,,,,,,,,,,,,,183.86257053507293,191.1464981011129,191.2910337941335,209.77750833821776,198.603892105432,193.96052335544252,173.6364397352764,,,,,,,,,
22,1988-10-16 14:04:38+00:00,268.9911440203781,260.4960639273466,249.98150218118298,246.47805939639628,237.82009292782502,230.01047462814708,220.8617696564955,195.75028699690756,206.46163727382677,205.31737602333416,210.44712546863192,217.09050176194793,225.07952889900247,221.47391767112276,237.19034275393193,250.49833338406344,265.12578684485914,271.41584854325765,270.4725759796947,272.15178736110886,264.1026044783942,236.30896437658913,236.5756050265884,248.22109190845464,263.722321250722,248.0157446973712,246.5617143581845,237.68453213802775,237.0536070871241,238.39479431144775,232.72313533086077,234.97116308780633,234.65496539906837,238.33040360836205,234.05950207526712,233.6991251205397,237.4502717960236,251.01724416903625,244.41878843158807,252.67319210850843,263.9111483897932,276.5631584187496,265.56168407511166,256.6936279550879,243.9593288557764,227.37834175586485,223.43021142515843,227.76033743712267,233.9413910015315,229.16663539102777,224.13532100929083,208.9093548385296,184.9955991313484,180.34256286021744,176.62294679827596,174.19957263649428,174.02028221297084,182.79308985086388,192.09872363293215,192.94626343055447,194.1124042790513,228.29880907263038
23,1988-11-08 14:10:51+00:00,254.64865194055403,251.6570691706239,255.0813232708678,248.79265716590203,236.13821694086045,236.33847953896074,229.05907505268902,200.72068283710882,205.46231093007063,216.9365538418694,218.0897168945208,206.26815473174423,213.53873670298526,227.4310769917491,230.32151617465385,242.85136329527177,259.9085974092351,270.6621708059103,266.8423634840926,263.43211121705474,253.0162212594096,240.49104417441555,240.68850569956925,246.36307803078836,256.16823353991913,250.20141463315707,245.13461634205012,245.04062017432057,238.2323688601504,241.6044124790647,230.45976782029254,237.44346501780623,236.17145274466657,235.99375567642932,224.42836414400963,231.46573646102547,238.24377005622674,237.06941012864544,251.28227727470215,255.03895254435497,266.0956605519992,263.00867130864214,267.97423155290636,251.56687169050315,226.12960573865965,231.03807982651375,231.16410977221688,220.69648107624676,224.83023601233714,222.95656690717828,215.92548156604303,202.1706446816266,185.95301096994424,168.29016218573503,170.67109762122635,175.1211894128745,173.4536910797567,170.63170087376523,179.32981449984166,195.14741374601306,205.57568608506634,217.20401151426177
24,1988-11-17 14:04:38+00:00,233.41542864641565,248.81845837734784,243.16803468217773,239.30200456784215,234.32592416985014,225.7539066066104,225.85384928651465,162.76049206448323,194.26553635974443,204.56801056527127,212.05879380894186,215.4716492429789,203.87378335032474,218.98941569206397,214.75291454231748,237.6742291568369,249.8797999475064,261.12110013138255,247.52947388203603,240.68231976134132,235.54324173892442,240.2929521653792,238.46807680552084,242.14194098836367,253.36902285946968,245.96229306023955,250.03196741349893,235.68433546497556,230.720470922848,235.0884027490308,238.38304487240657,239.8098186723813,234.71505604651279,237.53952261545646,238.01766177538312,231.11414580380327,224.82610939947435,234.45678389752516,242.87882653553538,243.64551392146976,252.61110813455008,268.6560531986386,266.5822078339988,252.73846775699684,239.83842387485115,227.1799486051476,222.47870192874134,221.2355383945467,222.03712610048134,212.73981112018276,220.11946448109677,206.84379752871843,186.54740915055405,177.58386229913395,170.12745147033058,168.73012175002964,165.0739567257368,166.425986500509,187.0718460193494,194.01264440016269,205.93935420117515,214.71405611016687
25,1988-12-19 14:04:24+00:00,248.8823771285939,240.58030399024946,239.86459769167305,242.24155081757314,244.29379334562495,240.4117716726006,232.73818150885148,217.9521713337521,213.51385888082882,217.17405665416075,229.3811756991113,244.22688534284748,245.34220823949198,237.3133656029176,242.31657172583053,251.48780492511963,258.8217080047493,272.8258685471379,273.4528597080219,255.48467342622942,247.2768221423596,254.005207862339,252.4486854770773,258.413560248529,260.34651151939045,259.2271896427582,245.38863428980517,257.09361307802607,247.36954147855124,238.40698042460826,230.98794650824553,227.3640185754814,236.55631122062843,232.76092223454182,247.69089809914976,237.66451323772225,247.42141549029782,255.39424290017325,266.09335498883496,270.1291610015595,274.60408825872673,281.77880707873203,269.61957633641583,261.17290877634167,245.7929939996818,236.6291668289823,224.716964093593,222.9003547756487,218.9619446163102,215.46570757892445,214.04970720540788,196.500125718166,191.8528580589687,193.9780207700903,200.00910045830292,201.13317674447885,200.38876857793025,196.8180911855711,205.4246190653971,202.64361876783198,207.63760800675388,230.5220650217483
26,1989-01-11 14:10:28+00:00,236.93072359597565,236.38217262690426,228.13208568282366,233.13466594671274,226.72469130761567,224.1440920976262,218.90823195621576,208.69170328343534,207.11867440036906,212.67756167444966,219.70474613400364,228.748071279743,238.32350266646432,239.86303189697975,245.75170045416084,243.2075250568012,245.47149141899865,261.79540683952234,260.495518214717,262.073890934491,246.80553090470943,241.4018450810482,255.20384596550912,247.24566719077316,247.62124982149444,247.72061311648093,235.90013335984682,236.1405595483391,243.00308331006,232.34771919052844,236.0558547321399,221.70927624676585,229.79657082288205,229.59753069727327,221.56703597496065,227.31532761546453,236.74430587044264,243.3152638160789,259.3893935259063,262.9121430719216,264.54817550976077,274.79772597998794,264.8682324744593,256.8386656960704,246.22880491729973,234.8045489198071,237.91646452742836,230.24682450527266,222.72418923486126,222.4004970058115,195.55153577236484,206.54603868248608,196.65723388250035,184.5542046906025,185.7009287901787,191.8122091460094,197.12123047819688,195.25347561507755,203.49415865583507,197.0794040831372,200.47528114373392,207.10601995070877
27,1989-01-20 14:04:03+00:00,234.5172851269678,238.77276379155597,244.3027131821926,245.89726331063997,239.2823889676553,231.33831800360878,219.64182643890294,215.4437701535596,225.331838327582,224.29800518426964,223.94775177792306,234.26272614564218,244.05404661062303,247.5274591118608,265.299729502404,256.9563779889365,258.7733801944262,268.43799895413844,268.68955006918526,265.6986693006856,257.8653875685289,243.40814885292446,258.3944401121077,259.702153926572,260.5082319174723,252.45502982187293,247.60835657198223,246.9745500731417,250.6687704591528,241.5208724368287,245.95098740795476,236.50843810343892,229.11471758560486,239.9825101581755,240.6579796380497,247.14806294931898,248.67731315721124,249.6903364606713,254.56157358372695,268.5411360171046,273.69612564013124,284.1837277398523,280.8070695337151,274.7345076024373,264.9492033561531,255.25973868323607,250.59829399279903,249.43542783543847,236.93135763903442,223.08485117706368,215.91475296568024,213.39244695976743,197.8558314706315,198.67951058934838,206.7267967624914,207.52152931309587,211.8650656249046,214.9617025587868,217.7942366762968,221.11669369476797,229.7253672754985,239.72491331427244
28,1989-03-25 14:03:00+00:00,,,,,,,,,,,,,245.63679603101738,252.5751132285527,254.62447280661317,250.94327839791262,257.2331608758601,263.6170587152117,267.16377413757414,256.297421306461,252.94621702590828,260.9226797174487,272.95915589991694,266.05190938640493,264.22222410940134,240.79812310243386,237.6187871292814,230.23319934130663,224.48981197447256,217.47841416354672,222.67192053365275,216.69806526869846,223.73019721400027,226.3147238445024,231.21675612921436,230.79366180787727,239.27177211450308,239.27799793264103,253.47058823995113,250.12049404484324,262.50151456155754,268.5441745235337,264.2147357955989,257.68092722146724,252.85061732117555,244.46761489487577,235.27287906286412,233.825716218272,235.7840018455496,219.99336773938904,214.29460744664766,212.3196912436282,205.67675156608158,207.08414946495785,204.40514828947448,195.9247139469439,201.88913593289874,211.0686077701034,207.1023274438325,,,
