,dates,nzd0401-0000,nzd0401-0001,nzd0401-0002,nzd0401-0003,nzd0401-0004,nzd0401-0005,nzd0401-0006,nzd0401-0007,nzd0401-0008,nzd0401-0009
0,1999-09-04 22:00:33+00:00,163.3519967812099,169.74655704974526,188.1367597026571,185.1857832588935,177.50985343614897,166.5890072927148,172.45320071936644,178.69174236353336,177.37318757896045,189.09295254234212
1,1999-10-22 22:00:28+00:00,165.8511864519562,170.47487442170822,185.18257421603224,181.51971111374763,182.17804259931438,170.91844958593083,176.16439176978824,176.95035532641492,173.28419005865106,181.43801499656627
2,1999-12-09 22:00:33+00:00,175.40632705821918,178.75124390433172,190.8935718814095,186.7048281279036,,177.2713196328236,181.25777100332434,179.6955738932732,174.6673857902858,185.9607540968711
3,1999-12-25 22:00:28+00:00,160.56016598374714,161.61232089592863,173.01419057368733,,178.21855404555754,159.28349446369648,160.2392392193505,165.7745968833107,160.96468259970948,174.44889645582984
4,2000-01-26 22:00:26+00:00,174.71721351416753,177.02084165055197,191.42920784977386,186.59103070087133,186.79049331499516,168.53601239007503,167.39968234276247,177.00398676216287,176.8132692620799,189.91847678613252
5,2000-02-11 22:00:21+00:00,170.16732137026193,170.29698012719678,184.81837679751098,184.78585894091657,184.42307839727314,166.68470647994224,170.62072428382487,177.16956635983175,175.7461181072937,182.23861685471752
6,2000-02-27 22:00:16+00:00,168.87881872906644,170.64659270748083,186.06231435927356,185.13400221632958,190.74646705044265,172.93848247010703,176.37932291715742,,178.69518610915406,193.66587003718894
7,2000-03-30 22:00:09+00:00,157.95029915868213,173.75072885566777,182.4970498415873,171.71968213754204,175.29913285336292,158.40842977629882,167.8960335079126,170.86056848988687,173.75625461996862,180.14032032210525
8,2000-04-15 21:59:55+00:00,153.82686993107913,161.8380193356474,176.25378051347033,174.5035223455463,168.80389102508786,154.58322139420574,162.1540237711541,169.40986898517454,172.53091342517106,178.396456134534
9,2000-05-01 21:59:54+00:00,,,,,,,,,,
10,2000-05-17 21:59:43+00:00,155.26789070534454,165.3977500446813,179.60136282580453,181.68722316367533,161.51655625758755,159.67807726469397,171.70039689814715,176.12031276374694,171.70444961592335,170.09890544810057
