dates,satname,sar2119-0000
1992-07-31 09:28:56+00:00,L5,
1992-08-16 09:28:41+00:00,L5,
1992-09-01 09:28:26+00:00,L5,
1992-09-17 09:28:12+00:00,L5,
1992-09-24 09:34:13+00:00,L5,
1992-11-20 09:27:06+00:00,L5,
1992-11-27 09:33:22+00:00,L5,
1992-12-29 09:33:45+00:00,L5,
1993-01-14 09:33:56+00:00,L5,
1993-01-23 09:27:51+00:00,L5,
1993-02-08 09:28:02+00:00,L5,208.93
1993-03-12 09:28:18+00:00,L5,
1993-03-28 09:28:20+00:00,L5,
1993-04-20 09:34:42+00:00,L5,
1993-05-31 09:28:40+00:00,L5,
1993-06-07 09:34:51+00:00,L5,
1993-07-09 09:34:43+00:00,L5,
1993-07-18 09:28:32+00:00,L5,
1993-07-25 09:34:42+00:00,L5,
1993-08-03 09:28:32+00:00,L5,
1993-08-19 09:28:32+00:00,L5,
1993-09-11 09:34:39+00:00,L5,
1993-09-27 09:34:35+00:00,L5,
1993-10-06 09:28:23+00:00,L5,
1993-10-13 09:34:31+00:00,L5,
1993-10-29 09:34:25+00:00,L5,
1993-11-07 09:28:10+00:00,L5,
1993-11-14 09:34:16+00:00,L5,
1994-01-26 09:27:23+00:00,L5,
1994-02-27 09:26:59+00:00,L5,
1994-03-06 09:33:04+00:00,L5,
1994-03-22 09:32:50+00:00,L5,
1994-03-31 09:26:30+00:00,L5,236.77
1994-04-23 09:32:14+00:00,L5,
1994-05-02 09:25:53+00:00,L5,
1994-06-19 09:24:58+00:00,L5,
1994-07-21 09:24:07+00:00,L5,
1994-07-28 09:30:06+00:00,L5,
1994-08-22 09:23:17+00:00,L5,236.15
1994-08-29 09:29:17+00:00,L5,
1994-09-07 09:22:53+00:00,L5,237.16
1994-10-16 09:27:57+00:00,L5,
1994-10-25 09:21:28+00:00,L5,
1994-11-10 09:20:54+00:00,L5,
1995-01-04 09:25:17+00:00,L5,
1995-01-13 09:18:46+00:00,L5,
1995-01-29 09:18:10+00:00,L5,
1995-02-05 09:24:04+00:00,L5,
1995-02-21 09:23:26+00:00,L5,
1995-04-19 09:14:54+00:00,L5,
1995-04-26 09:20:46+00:00,L5,
1995-05-05 09:14:11+00:00,L5,
1995-05-21 09:13:28+00:00,L5,
1995-05-28 09:19:19+00:00,L5,
1995-06-06 09:12:43+00:00,L5,
1995-06-22 09:12:01+00:00,L5,
1995-07-24 09:10:32+00:00,L5,
1995-09-10 09:08:19+00:00,L5,237.99
1996-01-16 09:09:29+00:00,L5,
1996-03-04 09:12:46+00:00,L5,
1996-04-05 09:14:50+00:00,L5,
1996-05-23 09:17:41+00:00,L5,
1996-05-30 09:24:15+00:00,L5,
1996-06-08 09:18:34+00:00,L5,
1996-06-24 09:19:26+00:00,L5,
1996-07-01 09:25:59+00:00,L5,
1996-07-17 09:26:49+00:00,L5,
1996-07-26 09:21:07+00:00,L5,
1996-08-02 09:27:39+00:00,L5,
1996-08-11 09:21:57+00:00,L5,
1996-08-18 09:28:30+00:00,L5,
1996-09-03 09:29:23+00:00,L5,
1996-09-28 09:24:33+00:00,L5,
1996-10-05 09:31:06+00:00,L5,
1996-10-30 09:26:11+00:00,L5,
1996-11-15 09:26:56+00:00,L5,
1996-12-17 09:28:27+00:00,L5,
1997-02-03 09:30:40+00:00,L5,
1997-02-19 09:31:22+00:00,L5,
1997-03-30 09:39:04+00:00,L5,
1997-04-15 09:39:37+00:00,L5,239.02
1997-04-24 09:33:46+00:00,L5,
1997-05-01 09:40:11+00:00,L5,
1997-05-10 09:34:19+00:00,L5,
1997-07-13 09:36:33+00:00,L5,
1997-08-14 09:37:35+00:00,L5,
1997-08-21 09:43:59+00:00,L5,
1997-08-30 09:38:05+00:00,L5,
1997-09-06 09:44:28+00:00,L5,
1997-09-15 09:38:32+00:00,L5,
1997-09-22 09:44:55+00:00,L5,
1997-10-01 09:39:00+00:00,L5,
1997-10-08 09:45:22+00:00,L5,235.34
1997-11-02 09:39:52+00:00,L5,
1997-11-18 09:40:14+00:00,L5,
1998-01-12 09:47:44+00:00,L5,
1998-01-21 09:41:44+00:00,L5,
1998-01-28 09:48:05+00:00,L5,
1998-02-06 09:42:06+00:00,L5,
1998-02-13 09:48:25+00:00,L5,
1998-03-01 09:48:41+00:00,L5,
1998-03-10 09:42:39+00:00,L5,236.91
1998-03-26 09:42:52+00:00,L5,234.56
1998-04-27 09:43:16+00:00,L5,
1998-05-13 09:43:32+00:00,L5,
1998-06-05 09:50:05+00:00,L5,
1998-06-21 09:50:15+00:00,L5,
1998-07-07 09:50:29+00:00,L5,
1998-07-16 09:44:23+00:00,L5,
1998-07-23 09:50:37+00:00,L5,
1998-08-01 09:44:28+00:00,L5,
1998-08-08 09:50:42+00:00,L5,
1998-08-17 09:44:36+00:00,L5,
1998-08-24 09:50:53+00:00,L5,
1998-09-02 09:44:48+00:00,L5,
1998-09-09 09:51:00+00:00,L5,
1998-09-18 09:44:56+00:00,L5,
1998-09-25 09:51:08+00:00,L5,246.59
1998-10-11 09:51:09+00:00,L5,
1998-10-20 09:44:58+00:00,L5,
1998-10-27 09:51:11+00:00,L5,229.38
1998-11-05 09:45:03+00:00,L5,
1998-11-21 09:45:10+00:00,L5,228.08
1998-12-23 09:45:11+00:00,L5,298.48
1998-12-30 09:51:24+00:00,L5,
1999-01-24 09:45:11+00:00,L5,
1999-01-31 09:51:22+00:00,L5,
1999-02-25 09:45:23+00:00,L5,
1999-03-13 09:45:10+00:00,L5,
1999-03-20 09:51:15+00:00,L5,
1999-04-14 09:44:51+00:00,L5,
1999-04-30 09:44:50+00:00,L5,
1999-05-07 09:50:57+00:00,L5,
1999-05-23 09:50:35+00:00,L5,
1999-06-01 09:44:14+00:00,L5,
1999-07-02 10:05:02+00:00,L7,215.08
1999-07-03 09:43:56+00:00,L5,
1999-07-10 09:50:04+00:00,L5,
1999-07-18 10:05:06+00:00,L7,234.06
1999-07-19 09:43:52+00:00,L5,
1999-07-26 09:50:02+00:00,L5,
1999-08-03 10:05:13+00:00,L7,237.68
1999-08-12 09:59:01+00:00,L7,227.23
1999-08-28 09:59:04+00:00,L7,232.83
1999-09-04 10:05:15+00:00,L7,242.73
1999-09-12 09:49:07+00:00,L5,
1999-09-13 09:58:59+00:00,L7,240.87
1999-10-06 10:05:21+00:00,L7,227.10
1999-10-07 09:42:45+00:00,L5,241.97
1999-10-22 10:05:09+00:00,L7,225.57
1999-10-31 09:59:01+00:00,L7,235.07
1999-11-16 09:59:01+00:00,L7,233.07
1999-11-23 10:05:05+00:00,L7,225.00
1999-12-01 09:47:27+00:00,L5,
1999-12-02 09:58:56+00:00,L7,220.84
1999-12-18 09:59:04+00:00,L7,229.12
2000-01-03 09:58:57+00:00,L7,226.31
2000-01-10 10:05:09+00:00,L7,230.50
2000-01-19 09:58:54+00:00,L7,223.40
2000-01-26 10:05:07+00:00,L7,230.56
2000-02-04 09:58:54+00:00,L7,230.05
2000-02-11 10:05:03+00:00,L7,214.03
2000-02-27 10:04:57+00:00,L7,241.96
2000-03-06 09:45:39+00:00,L5,
2000-03-07 09:58:42+00:00,L7,240.40
2000-03-15 09:39:53+00:00,L5,
2000-03-30 10:04:50+00:00,L7,229.56
2000-04-24 09:58:27+00:00,L7,202.95
2000-05-01 10:04:36+00:00,L7,226.00
2000-05-17 10:04:25+00:00,L7,236.04
2000-05-25 09:48:12+00:00,L5,
2000-06-02 10:04:13+00:00,L7,233.73
2000-06-18 10:04:09+00:00,L7,222.22
2000-06-19 09:42:35+00:00,L5,
2000-06-27 09:57:49+00:00,L7,230.96
2000-07-20 10:03:41+00:00,L7,232.33
2000-07-28 09:49:27+00:00,L5,
2000-07-29 09:57:19+00:00,L7,201.47
2000-08-14 09:57:13+00:00,L7,229.88
2000-08-22 09:43:52+00:00,L5,
2000-08-30 09:57:02+00:00,L7,231.35
2000-09-06 10:03:04+00:00,L7,229.49
2000-09-14 09:50:32+00:00,L5,
2000-09-15 09:56:43+00:00,L7,239.50
2000-09-22 10:02:46+00:00,L7,224.48
2000-10-08 10:02:42+00:00,L7,
2000-10-24 10:02:34+00:00,L7,240.24
2000-12-11 10:02:41+00:00,L7,230.60
2000-12-20 09:56:33+00:00,L7,150.76
2001-01-05 09:56:33+00:00,L7,243.93
2001-01-21 09:56:39+00:00,L7,231.09
2001-03-17 10:02:34+00:00,L7,243.30
2001-04-11 09:56:14+00:00,L7,233.91
2001-05-13 09:56:03+00:00,L7,237.36
2001-05-28 09:52:36+00:00,L5,
2001-05-29 09:55:55+00:00,L7,247.66
2001-06-05 10:01:58+00:00,L7,223.57
2001-06-06 09:46:30+00:00,L5,
2001-06-13 09:52:40+00:00,L5,
2001-06-21 10:01:47+00:00,L7,226.34
2001-06-30 09:55:29+00:00,L7,230.61
2001-07-23 10:01:35+00:00,L7,
2001-07-31 09:52:38+00:00,L5,
2001-08-01 09:55:16+00:00,L7,240.22
2001-08-08 10:01:18+00:00,L7,229.95
2001-08-16 09:52:37+00:00,L5,
2001-08-17 09:54:57+00:00,L7,233.77
2001-08-24 10:01:06+00:00,L7,240.42
2001-08-25 09:46:22+00:00,L5,
2001-09-02 09:54:47+00:00,L7,221.83
2001-09-18 09:54:35+00:00,L7,219.91
2001-10-04 09:54:23+00:00,L7,235.35
2001-10-11 10:00:28+00:00,L7,230.02
2001-10-19 09:52:14+00:00,L5,
2001-10-27 10:00:37+00:00,L7,234.39
2001-11-20 09:51:49+00:00,L5,
2001-12-07 09:54:41+00:00,L7,231.40
2002-01-08 09:54:52+00:00,L7,228.69
2002-01-15 10:01:04+00:00,L7,218.95
2002-01-24 09:55:00+00:00,L7,219.57
2002-02-09 09:55:02+00:00,L7,224.02
2002-02-16 10:01:11+00:00,L7,232.84
2002-02-17 09:44:36+00:00,L5,229.15
2002-02-24 09:50:38+00:00,L5,
2002-03-04 10:01:15+00:00,L7,228.39
2002-03-12 09:50:23+00:00,L5,
2002-03-13 09:55:01+00:00,L7,235.14
2002-03-21 09:44:11+00:00,L5,
2002-04-14 09:54:56+00:00,L7,218.61
2002-04-21 10:01:05+00:00,L7,211.96
2002-04-30 09:54:58+00:00,L7,225.94
2002-06-01 09:54:45+00:00,L7,244.20
2002-06-16 09:48:29+00:00,L5,
2002-06-17 09:54:38+00:00,L7,238.91
2002-06-24 10:00:45+00:00,L7,229.16
2002-06-25 09:42:07+00:00,L5,
2002-07-03 09:54:34+00:00,L7,208.42
2002-07-19 09:54:27+00:00,L7,206.24
2002-08-04 09:54:19+00:00,L7,233.28
2002-08-20 09:54:16+00:00,L7,236.89
2002-08-27 10:00:17+00:00,L7,238.48
2002-09-05 09:54:07+00:00,L7,231.37
2002-09-12 10:00:13+00:00,L7,221.87
2002-09-21 09:53:54+00:00,L7,242.18
2002-09-28 10:00:04+00:00,L7,238.61
2002-10-07 09:53:50+00:00,L7,222.37
2002-10-14 10:00:00+00:00,L7,241.31
2002-10-23 09:53:55+00:00,L7,225.71
2002-10-30 10:00:05+00:00,L7,183.10
2003-01-11 09:54:30+00:00,L7,193.98
2003-01-18 10:00:46+00:00,L7,231.24
2003-01-27 09:54:37+00:00,L7,219.35
2003-02-03 10:00:54+00:00,L7,226.04
2003-02-12 09:54:48+00:00,L7,232.18
2003-02-19 10:00:59+00:00,L7,237.56
2003-03-16 09:54:51+00:00,L7,231.77
2003-03-23 10:00:58+00:00,L7,235.96
2003-04-01 09:54:51+00:00,L7,243.45
2003-04-08 10:01:04+00:00,L7,248.97
2003-04-17 09:54:53+00:00,L7,232.79
2003-05-03 09:54:54+00:00,L7,231.77
2003-05-19 09:54:48+00:00,L7,244.61
2003-06-28 09:42:14+00:00,L5,
2003-07-05 09:48:33+00:00,L5,
2003-07-14 09:42:31+00:00,L5,
2003-07-21 09:48:49+00:00,L5,
2003-07-30 09:42:49+00:00,L5,
2003-08-06 09:49:08+00:00,L5,
2003-08-30 10:00:40+00:00,L7,
2003-08-31 09:43:23+00:00,L5,
2003-09-07 09:49:41+00:00,L5,
2003-09-16 09:43:40+00:00,L5,
2003-09-23 09:49:56+00:00,L5,
2003-11-02 10:00:43+00:00,L7,
2003-11-18 10:00:56+00:00,L7,222.55
2003-12-13 09:54:54+00:00,L7,
2003-12-20 10:01:08+00:00,L7,237.02
2004-01-30 09:55:12+00:00,L7,235.80
2004-02-23 09:45:06+00:00,L5,
2004-03-01 09:51:18+00:00,L5,
2004-03-09 10:01:32+00:00,L7,216.24
2004-03-26 09:45:14+00:00,L5,
2004-04-02 09:51:35+00:00,L5,237.22
2004-04-27 09:46:10+00:00,L5,
2004-05-13 09:46:38+00:00,L5,
2004-05-20 09:53:00+00:00,L5,
2004-05-29 09:47:04+00:00,L5,
2004-06-05 09:53:28+00:00,L5,
2004-06-06 09:55:14+00:00,L7,227.22
2004-06-30 09:48:01+00:00,L5,
2004-07-16 09:48:28+00:00,L5,
2004-07-23 09:54:49+00:00,L5,
2004-08-08 09:55:08+00:00,L5,
2004-08-16 10:01:07+00:00,L7,
2004-08-17 09:49:12+00:00,L5,240.46
2004-08-24 09:55:35+00:00,L5,
2004-09-02 09:49:38+00:00,L5,
2004-09-09 09:56:00+00:00,L5,
2004-09-18 09:50:02+00:00,L5,
2004-10-03 10:00:52+00:00,L7,255.57
2004-11-04 10:01:12+00:00,L7,
2004-11-05 09:51:03+00:00,L5,
2004-12-06 10:01:28+00:00,L7,
2004-12-14 09:58:00+00:00,L5,
2004-12-22 10:01:35+00:00,L7,233.03
2005-01-15 09:58:25+00:00,L5,226.78
2005-01-31 09:58:37+00:00,L5,
2005-02-16 09:58:53+00:00,L5,
2005-03-12 10:02:01+00:00,L7,
2005-03-21 09:55:50+00:00,L7,238.05
2005-03-28 10:01:59+00:00,L7,216.31
2005-04-06 09:55:46+00:00,L7,242.28
2005-04-29 10:01:53+00:00,L7,233.01
2005-06-01 09:53:34+00:00,L5,
2005-06-08 09:59:48+00:00,L5,
2005-06-24 09:59:54+00:00,L5,
2005-07-03 09:53:45+00:00,L5,
2005-08-27 10:00:25+00:00,L5,
2005-09-04 10:01:28+00:00,L7,234.24
2005-09-05 09:54:15+00:00,L5,
2005-10-22 10:01:32+00:00,L7,250.14
2005-10-30 10:00:20+00:00,L5,
2005-10-31 09:55:28+00:00,L7,238.65
2005-11-08 09:54:22+00:00,L5,
2005-11-24 09:54:46+00:00,L5,
2005-12-18 09:55:45+00:00,L7,
2006-01-10 10:02:09+00:00,L7,224.41
2006-01-19 09:56:03+00:00,L7,230.37
2006-02-03 10:02:34+00:00,L5,
2006-02-12 09:56:36+00:00,L5,
2006-02-20 09:56:12+00:00,L7,222.15
2006-05-10 10:04:21+00:00,L5,
2006-05-26 10:04:33+00:00,L5,
2006-06-04 09:58:32+00:00,L5,
2006-06-12 09:56:09+00:00,L7,236.11
2006-07-14 09:55:56+00:00,L7,237.76
2006-07-21 10:02:03+00:00,L7,226.28
2006-08-14 10:05:44+00:00,L5,
2006-08-23 09:59:39+00:00,L5,
2006-10-10 10:00:13+00:00,L5,245.70
2006-10-26 10:00:24+00:00,L5,
2006-11-03 09:55:55+00:00,L7,239.47
2006-11-18 10:06:47+00:00,L5,225.82
2006-11-19 09:56:06+00:00,L7,
2006-12-20 10:07:01+00:00,L5,229.35
2006-12-28 10:02:31+00:00,L7,244.74
2006-12-29 10:00:54+00:00,L5,241.68
2007-01-06 09:56:21+00:00,L7,228.82
2007-01-30 10:01:05+00:00,L5,
2007-05-06 10:00:44+00:00,L5,
2007-05-13 10:06:51+00:00,L5,
2007-06-23 10:00:02+00:00,L5,
2007-06-30 10:06:06+00:00,L5,
2007-07-01 09:56:22+00:00,L7,
2007-07-08 10:02:32+00:00,L7,220.26
2007-07-09 09:59:51+00:00,L5,
2007-07-16 10:05:58+00:00,L5,
2007-07-17 09:56:19+00:00,L7,233.69
2007-07-25 09:59:43+00:00,L5,
2007-08-01 10:05:49+00:00,L5,
2007-08-02 09:56:15+00:00,L7,226.65
2007-08-17 10:05:39+00:00,L5,
2007-09-02 10:05:29+00:00,L5,
2007-10-04 10:05:14+00:00,L5,
2007-12-24 09:56:28+00:00,L7,231.57
2008-01-25 09:56:28+00:00,L7,228.88
2008-02-10 09:56:26+00:00,L7,193.79
2008-02-17 10:02:35+00:00,L7,236.76
2008-02-26 09:56:21+00:00,L7,231.92
2008-03-13 09:56:16+00:00,L7,213.03
2008-03-28 10:02:03+00:00,L5,
2008-04-05 10:02:27+00:00,L7,225.70
2008-04-06 09:55:39+00:00,L5,221.56
2008-05-15 10:00:50+00:00,L5,
2008-06-09 09:53:59+00:00,L5,
2008-06-16 09:59:58+00:00,L5,
2008-06-25 09:53:32+00:00,L5,
2008-07-02 09:59:31+00:00,L5,
2008-07-11 09:53:05+00:00,L5,
2008-07-19 09:55:28+00:00,L7,215.64
2008-08-04 09:55:22+00:00,L7,231.54
2008-09-04 09:57:41+00:00,L5,
2008-09-28 10:01:05+00:00,L7,250.19
2008-09-29 09:50:46+00:00,L5,250.77
2008-10-14 10:00:58+00:00,L7,246.34
2009-01-11 09:55:48+00:00,L7,222.64
2009-02-04 09:51:44+00:00,L5,
2009-02-11 09:58:06+00:00,L5,
2009-02-28 09:56:10+00:00,L7,231.20
2009-03-07 10:02:24+00:00,L7,218.58
2009-03-08 09:52:31+00:00,L5,
2009-03-23 10:02:32+00:00,L7,231.82
2009-04-16 09:59:31+00:00,L5,
2009-05-02 09:59:49+00:00,L5,
2009-05-03 09:56:32+00:00,L7,
2009-05-11 09:53:49+00:00,L5,
2009-05-19 09:56:34+00:00,L7,
2009-06-04 09:56:34+00:00,L7,226.08
2009-06-12 09:54:24+00:00,L5,
2009-06-19 10:00:42+00:00,L5,
2009-06-28 09:54:41+00:00,L5,
2009-07-05 10:00:59+00:00,L5,
2009-07-30 09:55:12+00:00,L5,
2009-08-06 10:01:29+00:00,L5,
2009-08-15 09:55:27+00:00,L5,239.00
2009-08-22 10:01:44+00:00,L5,
2009-08-31 09:55:41+00:00,L5,
2009-09-07 10:01:58+00:00,L5,
2009-09-16 09:55:55+00:00,L5,
2009-09-23 10:02:11+00:00,L5,
2009-10-02 09:56:06+00:00,L5,
2009-10-26 09:56:27+00:00,L7,241.05
2009-11-19 09:56:30+00:00,L5,
2009-12-05 09:56:39+00:00,L5,
2009-12-12 10:02:54+00:00,L5,233.73
2010-01-22 09:56:58+00:00,L5,230.54
2010-02-06 10:04:07+00:00,L7,198.59
2010-02-14 10:03:13+00:00,L5,
2010-02-23 09:57:04+00:00,L5,
2010-05-21 10:03:04+00:00,L5,213.95
2010-05-22 09:58:14+00:00,L7,239.03
2010-06-06 10:02:59+00:00,L5,
2010-06-22 10:02:55+00:00,L5,
2010-06-23 09:58:18+00:00,L7,228.72
2010-06-30 10:04:30+00:00,L7,
2010-07-08 10:02:50+00:00,L5,
2010-08-09 10:02:40+00:00,L5,
2010-09-03 09:56:24+00:00,L5,
2010-09-10 10:02:32+00:00,L5,
2010-11-06 09:55:56+00:00,L5,
2010-11-13 10:02:06+00:00,L5,
2010-12-15 10:02:10+00:00,L5,
2010-12-31 10:02:14+00:00,L5,
2011-01-16 10:02:15+00:00,L5,
2011-01-24 10:05:40+00:00,L7,232.58
2011-03-05 10:02:15+00:00,L5,
2011-03-14 09:56:02+00:00,L5,235.40
2011-04-06 10:02:07+00:00,L5,238.65
2011-04-07 09:59:45+00:00,L7,249.51
2011-05-01 09:55:46+00:00,L5,
2011-05-17 09:55:42+00:00,L5,
2011-05-24 10:01:50+00:00,L5,
2011-06-09 10:01:42+00:00,L5,
2011-08-13 09:59:32+00:00,L7,235.55
2011-08-20 10:05:42+00:00,L7,218.23
2011-08-28 10:01:02+00:00,L5,
2011-08-29 09:59:30+00:00,L7,236.99
2011-09-06 09:54:45+00:00,L5,
2011-09-13 10:00:51+00:00,L5,
2011-09-14 09:59:24+00:00,L7,239.85
2011-09-22 09:54:31+00:00,L5,
2011-09-29 10:00:33+00:00,L5,
2011-09-30 09:59:23+00:00,L7,240.13
2011-11-24 10:05:59+00:00,L7,
2011-12-03 09:59:53+00:00,L7,251.29
2011-12-26 10:06:16+00:00,L7,
2012-01-04 10:00:09+00:00,L7,
2012-02-21 10:00:16+00:00,L7,228.14
2012-02-28 10:06:26+00:00,L7,228.61
2012-03-15 10:06:26+00:00,L7,
2012-03-31 10:06:25+00:00,L7,228.25
2012-04-09 10:00:11+00:00,L7,215.60
2012-04-25 10:00:26+00:00,L7,217.18
2012-05-11 10:00:49+00:00,L7,
2012-05-27 10:00:40+00:00,L7,255.41
2012-08-15 10:01:16+00:00,L7,244.18
2012-08-22 10:07:31+00:00,L7,228.83
2012-09-07 10:07:41+00:00,L7,230.19
2012-09-16 10:01:34+00:00,L7,
2012-09-23 10:07:50+00:00,L7,
2012-10-02 10:01:45+00:00,L7,241.18
2013-01-22 10:02:19+00:00,L7,235.14
2013-02-14 10:08:31+00:00,L7,229.72
2013-04-03 10:08:21+00:00,L7,207.08
2013-06-07 10:08:10+00:00,L8,
2013-06-15 10:01:47+00:00,L7,240.25
2013-07-09 10:08:07+00:00,L8,
2013-07-16 10:14:17+00:00,L8,
2013-07-25 10:08:06+00:00,L8,
2013-08-01 10:14:19+00:00,L8,
2013-08-02 10:01:23+00:00,L7,228.69
2013-08-17 10:14:19+00:00,L8,
2013-08-18 10:01:27+00:00,L7,236.81
2013-09-03 10:01:39+00:00,L7,233.56
2013-09-11 10:08:08+00:00,L8,
2013-09-19 10:01:49+00:00,L7,216.17
2013-09-26 10:08:03+00:00,L7,256.87
2013-09-27 10:08:00+00:00,L8,
2013-10-29 10:07:51+00:00,L8,
2013-11-06 10:02:16+00:00,L7,222.08
2013-11-13 10:08:29+00:00,L7,237.00
2013-11-14 10:07:50+00:00,L8,
