,dates,jap0342-0000,jap0342-0001,jap0342-0002,jap0342-0003,jap0342-0004,jap0342-0005,jap0342-0006,jap0342-0007,jap0342-0008,jap0342-0009,jap0342-0010,jap0342-0011,jap0342-0012,jap0342-0013,jap0342-0014,jap0342-0015,jap0342-0016,jap0342-0017
0,1984-07-02 01:16:02+00:00,239.90295738484593,233.85361786980127,219.14594467546095,224.07927018025637,216.10516591425218,226.52757926334385,227.7072592733255,210.58538269049586,208.19385469141426,199.03169267797034,195.57232152033,186.00626297778538,178.63830424231597,174.14322208544775,170.07734414218322,166.91832473068845,167.7030669044931,180.9568179867256
1,1984-07-18 01:16:19+00:00,210.5403922805686,237.10149213381357,201.0740227371072,215.62816412870788,204.29223608698177,205.16692202857604,212.6970457200124,203.06268467171907,194.5636827971509,178.9271604168231,180.8992267237404,169.77674710282375,170.15115754545602,171.39944108174336,156.42072226965632,163.17344536260293,166.56800954904742,178.314873070314
2,1984-10-22 01:17:34+00:00,,,174.20233322367287,207.6240958055361,209.9389853681751,203.05613839236662,211.81083457324746,197.07580718408505,193.02950579293167,191.11429694552274,184.78732766220662,184.2132660049628,182.2969862986244,178.40652914886536,184.34950562041885,181.52130577585396,192.87724525866813,190.55493191162378
3,1985-05-18 01:17:38+00:00,224.24070066905887,204.60762390597233,182.2128644190956,238.29258322795295,241.10054170169045,239.93462091355286,231.93434121058033,213.436586065827,203.36784952919785,174.18522460939116,,177.58872604174832,165.51985075052522,152.77674819566187,150.98511955907992,171.1624164312277,162.2735076646964,
4,1985-10-09 01:16:33+00:00,,206.09925873949896,203.87012059024877,227.0279766206963,246.73611637246842,251.77299814841447,256.2158298017461,237.32713271999836,222.81096021287215,224.66375157529853,218.26203095308287,211.03463096238005,199.28775959570453,187.28415224503715,194.14372962316392,195.683914395306,204.4186616057135,197.12897393511216
5,1985-11-26 01:15:51+00:00,,205.10040800453334,258.56505786180315,244.3508679297971,233.64629398554692,242.33377273051175,249.26157240980547,238.2519934117927,224.2492847174955,224.12316650064065,227.2041068590761,224.09748127339205,208.43447746097837,194.72257802404047,199.7820337275152,212.35503558808182,225.15919841497376,211.5385061653822
6,1986-12-15 01:06:18+00:00,292.54970220445904,226.33497292179229,220.06434783754966,235.32507992456732,238.97058399036453,242.6821047093585,243.61959108276812,243.98842242914833,245.57491283104673,233.55857443812587,225.8660973323631,219.1597560034813,210.74037186828835,205.31471049332822,204.59796425054634,209.94579672420468,208.3952691288281,209.4276028697354
7,1987-03-05 01:09:00+00:00,358.8668758425967,236.50597400052123,232.62847044785644,249.62519068003846,262.34715973910926,263.78972806455084,257.262712627949,251.48022091280768,241.13709966106651,230.86491950149906,218.3056196006329,213.79222177332295,209.3642287641659,209.9081996296004,205.87069532583791,209.88238714205272,211.57386512621503,206.32958395674422
8,1987-05-08 01:11:08+00:00,336.13979819842615,223.8683627127753,228.737835691322,239.46562172984983,252.46867760710953,255.4612371362763,259.586164570521,249.29571728921994,228.08769765544878,220.67097407512966,218.4560466249692,210.04504961716685,205.97040103569032,201.97939577950893,206.18139753802853,213.56333269843162,215.71990801098045,214.11181869808854
9,1987-08-12 01:13:28+00:00,322.6901241697214,202.0958188335174,213.20239690588608,229.86443275409428,234.95994040773246,250.1755358915965,251.43125865440493,231.88275286103485,227.1627353391801,214.18867593774328,198.4190764671821,202.27496496055738,199.2462531182398,196.52874261919922,203.5583346125419,205.66109114249565,208.94761901984003,198.68004246001965
10,1987-08-28 01:13:55+00:00,348.42244048430655,221.57125668452235,215.20527254245167,237.2401212311766,252.25688289679488,253.1748411310953,258.1805989476871,251.02454791599095,235.9378618025575,222.47525210712774,211.46882925477982,205.64872020787044,203.32117536774624,197.88282988082634,204.892830021959,199.63919194373577,206.77495523994105,198.7401651544379
11,1988-11-02 01:18:08+00:00,,179.5967143245836,176.55438876926308,211.02936923947485,227.16890283486725,226.30163291308722,232.80545451743632,231.81825715386475,220.11532441448688,212.97059975230124,204.98211469323684,214.56378243244873,215.9686214761511,216.57643004755187,216.781538531666,218.1764715310961,223.02589220715421,208.72315332644916
12,1988-12-20 01:17:51+00:00,360.12937422675446,,196.35402912937974,213.0168423571426,243.25411233806867,254.24870547517742,250.1320437263133,252.7066019563251,238.21061019018984,230.40323610171598,225.07708638300235,227.73466679328826,233.7173709199207,232.3245593275872,235.96343737563743,237.21338750584346,238.10672712034105,235.10298854640448
13,1989-01-21 01:17:30+00:00,297.92422983523227,186.2762336983796,168.7672483805245,,215.28301826322092,236.4686255984643,224.56677229750736,224.13064154557532,209.94906677101122,196.17894811526654,198.21177176326535,204.09455870228757,200.0752146857606,202.52144155784532,199.87860755116287,206.30881480302358,212.8114021139456,217.7868111686829
14,1989-03-10 01:17:01+00:00,339.6983331347549,,,224.8660105934334,234.65707815591887,249.64676302145338,256.10283389075227,241.1305142736099,233.82694261997202,223.07168342217255,222.34380957703266,219.37159369376297,214.65598124630765,210.62770061452645,212.77706606813572,218.1724501511324,213.09639244573765,211.26190737590034
15,1989-04-11 01:16:40+00:00,336.68326130653776,,,237.4599383127757,236.4229682448513,248.50717985393194,256.6910210093338,240.43111261696717,230.86718180093504,224.57416342501912,222.59041255221962,221.94376320637335,219.8360337365173,216.53641541126547,214.44027911165247,223.5256845721609,221.27801332424323,214.16520178334068
16,1989-10-20 01:12:25+00:00,,,173.30602369397482,211.70238395431187,223.89521592058173,231.67156256591704,226.76697252946653,215.37755948927793,211.79924564357387,216.6293487343945,211.76513548247013,206.3007457201713,212.14899126738678,202.54835126657693,197.45358602151026,198.44854144258287,199.80444956813673,195.68406399504505
17,1990-01-08 01:10:11+00:00,333.6728230166552,174.0319861868215,177.06167571112235,201.08545447153554,212.61442958279025,230.29094813043264,239.68157028280956,236.51719516779593,231.8679595819867,221.71934281029928,211.86913637242364,211.9807757178382,216.38897099813346,215.6538241795272,211.58089988114656,216.04762961773773,216.98572636797445,211.24846221358118
18,1990-02-09 01:09:13+00:00,323.06481697932696,194.47212740757638,161.45294744846169,190.0360599556907,198.7863754660582,211.18443177447585,221.57529953176248,219.2931842684104,210.2921397759891,216.4374988522742,214.479939820715,208.7451413316547,214.6585264020798,206.34764182732715,202.33077379486673,208.33292611336074,211.36415236777205,206.11542032661384
19,1990-03-13 01:08:09+00:00,321.4949447376979,230.19997385338428,184.2500529859894,197.40980121521372,215.2488401099757,229.59170635507263,227.66902206493583,228.3524318115377,227.31875879014981,228.42043612323022,222.09848893292022,215.04420879447815,221.6580472815384,215.88087263957988,214.6309718141104,210.64480799290317,214.72792260371637,211.82562857302497
20,1990-04-14 01:07:44+00:00,304.4188288197134,191.1450295936215,176.02536599462965,188.0155213925997,201.88424916279814,207.33474645362617,207.5111261826681,201.52887356551634,195.49400246151004,192.27987495148878,186.30950468747238,185.9531429236824,190.36546274498545,188.01160191017536,190.06609939736296,192.03154862755935,193.96493159142807,192.82599845603065
21,1990-04-30 01:07:36+00:00,305.478914058613,175.1125088066143,169.70506741638636,185.9887753245261,204.6097951529189,207.66850885560868,201.61790927065653,197.63540324309616,188.8853222734076,183.76110813505423,194.79079552587166,193.55322833319917,188.88713672371995,190.92373436203192,200.26337490954177,188.20043657362302,204.73433902625175,196.57684356483873
22,1990-05-16 01:07:47+00:00,342.3803127314771,210.86301084053872,193.6850585490884,214.8047087166116,231.52974878274642,227.17940691597866,228.90304947564428,222.04006733428224,215.43560601558835,215.62290371563216,211.2740812234362,211.06470317855138,216.77796414345116,209.8995452725177,208.49453735761355,216.54790699897455,216.14774316585695,
