dates,satname,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0011,nzd0477-0012,nzd0477-0013,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034
2000-12-02 22:04:57+00:00,L7,323.55,329.84,328.90,329.43,325.25,332.16,339.25,342.58,349.41,350.43,349.30,347.48,344.24,339.62,335.77,347.15,344.97,351.03,342.02,340.78,324.49,325.33,323.21,323.43,326.04,324.52,332.95,331.41,341.54,342.82,344.88,333.59,337.48,349.14,395.42
2000-12-18 22:05:01+00:00,L7,331.18,322.31,320.45,318.94,316.70,322.40,324.89,333.71,338.98,335.94,338.27,336.34,335.58,330.25,335.81,342.03,348.39,348.89,338.00,328.51,321.03,322.93,319.39,321.99,318.92,318.49,324.89,323.63,327.42,326.48,326.95,318.57,316.87,347.75,395.93
2001-01-03 22:04:36+00:00,L7,,,,,,,,337.05,334.67,334.40,333.26,334.20,334.55,327.05,327.65,336.25,343.43,340.84,333.70,329.66,327.01,323.25,319.09,321.90,323.81,327.11,332.02,334.44,331.90,335.62,338.69,326.21,330.46,363.82,396.10
2001-02-20 22:04:36+00:00,L7,359.61,356.37,347.78,344.15,340.76,348.28,354.22,353.01,356.36,353.82,350.61,348.71,347.42,346.98,346.01,357.27,358.78,364.43,356.45,350.98,340.94,337.67,332.37,337.73,338.01,342.81,353.96,350.00,352.68,361.84,359.48,348.11,350.02,370.61,397.33
2001-03-08 22:04:56+00:00,L7,369.48,347.31,347.88,344.73,346.20,350.03,358.22,363.88,363.17,365.98,358.98,358.13,361.59,362.83,359.33,365.89,367.29,371.54,365.84,362.44,353.72,348.39,347.71,348.59,346.60,347.70,359.70,358.70,357.98,364.39,362.88,353.88,358.78,382.15,397.16
2001-03-31 22:10:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-09 22:04:41+00:00,L7,368.24,346.97,350.10,353.67,347.80,350.93,357.23,364.09,363.02,364.84,352.64,355.82,352.09,351.93,352.16,360.67,365.10,370.35,361.41,358.28,352.26,346.15,339.28,344.07,338.91,340.38,347.49,350.27,353.36,360.25,361.42,351.76,355.88,383.86,400.90
2001-06-28 22:03:32+00:00,L7,318.36,340.10,339.81,326.56,326.33,336.95,337.58,344.61,345.19,342.20,337.17,336.20,332.94,335.30,339.08,340.54,345.33,345.82,346.73,338.37,332.46,333.39,325.34,325.23,323.99,325.90,333.73,340.95,338.75,342.92,347.07,330.54,328.32,351.67,400.16
2001-07-14 22:03:33+00:00,L7,322.41,332.72,329.12,330.26,330.45,335.58,334.25,340.05,339.71,339.06,332.72,334.93,328.48,328.92,328.88,335.37,340.60,340.74,337.67,332.27,329.80,331.11,328.75,329.66,329.61,328.15,339.26,341.66,342.26,343.29,347.41,335.03,334.02,366.84,398.12
2001-08-15 22:03:26+00:00,L7,331.27,337.20,342.71,337.10,334.17,336.18,337.09,339.08,345.54,344.51,339.91,337.98,334.35,333.50,332.30,333.29,335.20,339.12,337.69,330.66,325.55,322.59,317.58,324.44,318.84,317.48,332.40,331.50,327.38,332.49,340.74,330.98,328.76,365.73,397.25
2002-03-11 22:03:31+00:00,L7,350.79,332.27,328.02,332.14,330.27,338.56,341.59,345.61,347.15,348.85,346.78,352.37,349.01,350.81,348.51,354.75,359.46,360.83,355.52,360.01,365.31,365.79,358.90,351.56,344.64,346.19,350.69,350.45,356.62,355.88,356.31,348.84,347.86,370.25,396.17
2002-03-27 22:03:01+00:00,L7,343.38,328.64,333.60,332.51,332.53,342.17,336.86,338.27,340.15,340.72,338.20,343.30,338.75,333.30,336.94,333.53,344.34,342.09,347.08,347.29,352.38,350.11,346.16,347.55,336.65,340.82,346.01,,,,,,,,
2002-04-12 22:03:01+00:00,L7,343.09,333.85,335.94,334.42,329.96,338.93,348.85,353.08,350.33,351.18,353.11,352.70,353.23,350.33,339.85,344.15,350.63,363.18,358.21,361.33,361.09,356.72,352.86,353.51,349.19,342.36,352.71,350.72,355.41,362.76,360.60,350.52,351.34,383.84,406.58
2002-05-14 22:03:19+00:00,L7,340.55,345.34,349.72,351.86,346.93,350.29,360.54,358.43,362.63,363.89,361.46,366.99,361.08,349.90,348.43,358.71,362.71,366.89,362.90,361.27,356.36,357.46,353.53,354.87,343.14,347.00,352.39,357.74,361.15,369.56,367.61,356.04,358.44,388.85,400.21
2002-06-15 22:02:43+00:00,L7,,,334.18,329.51,325.81,326.64,343.77,350.12,344.32,337.85,333.33,330.53,327.65,328.75,326.80,330.45,329.35,333.46,331.07,328.02,325.24,330.51,323.13,,,321.56,333.88,,329.58,336.35,340.45,325.80,326.09,357.60,398.59
2002-07-01 22:03:02+00:00,L7,306.80,315.72,325.81,315.00,312.16,323.52,332.14,332.91,324.09,319.45,312.06,316.17,317.47,312.36,314.73,320.61,327.99,327.26,324.25,319.91,313.87,308.33,307.63,313.89,311.09,311.74,325.02,318.00,302.21,327.18,327.94,312.22,311.92,367.16,396.89
2002-11-22 22:02:21+00:00,L7,356.60,354.58,353.39,345.65,344.12,351.00,355.03,359.69,363.38,358.48,351.01,350.14,345.04,340.74,339.76,343.70,341.23,348.17,341.33,341.94,325.02,328.34,328.13,336.07,329.75,324.92,338.27,340.05,336.97,344.02,344.48,334.70,340.60,382.09,409.18
2002-12-08 22:02:51+00:00,L7,,,,,,,340.11,341.53,337.71,331.88,322.33,326.19,321.05,320.97,319.53,328.48,331.52,334.69,329.58,324.94,316.69,309.17,304.32,307.97,308.73,307.67,317.26,318.15,319.97,326.48,323.59,314.22,319.53,348.06,395.55
2002-12-24 22:02:33+00:00,L7,339.24,336.10,332.70,325.32,330.43,340.42,346.90,346.29,347.07,342.50,334.33,339.17,334.78,333.29,333.72,334.70,341.82,339.29,333.47,328.96,322.94,322.42,315.02,319.34,320.65,315.60,330.80,323.62,326.60,332.17,331.96,320.52,323.64,354.05,383.61
2003-08-05 22:02:35+00:00,L7,335.86,339.36,,,,334.66,334.46,340.26,346.43,341.31,338.91,342.48,334.04,330.20,328.87,335.30,343.60,,,329.36,321.55,318.45,308.72,322.30,328.82,331.13,339.64,338.77,325.24,333.44,334.46,,,146.81,160.93
2003-08-13 21:51:08+00:00,L5,370.11,367.03,367.48,360.31,352.72,358.89,362.11,367.12,370.61,369.22,367.00,367.34,360.91,354.01,358.81,365.15,372.30,375.62,365.58,355.23,349.99,345.16,349.25,356.16,360.99,362.47,368.08,363.28,370.64,363.94,367.87,352.95,361.12,393.80,416.21
2003-09-14 21:51:42+00:00,L5,342.52,329.55,323.92,322.03,324.10,337.45,341.41,341.19,338.61,338.15,340.39,344.59,348.10,343.58,344.17,350.96,354.72,356.10,342.22,336.33,327.53,332.86,338.83,351.98,347.53,345.95,351.37,350.23,352.88,352.36,351.48,335.95,331.92,351.67,372.81
2003-09-30 21:51:54+00:00,L5,336.30,315.79,310.18,309.69,312.80,319.86,323.72,324.94,321.50,322.88,328.07,334.68,337.79,336.31,331.36,339.86,346.64,337.94,328.88,325.37,322.23,327.21,327.82,334.01,333.43,,,,,,,,,344.77,385.88
2003-10-16 21:52:08+00:00,L5,345.27,330.68,323.27,323.85,318.55,325.82,330.47,334.82,337.12,336.78,336.52,344.66,349.34,343.86,345.86,349.43,359.44,358.46,347.89,340.53,333.80,339.93,338.85,345.38,342.01,346.45,353.42,348.12,352.47,358.88,353.31,339.80,339.28,354.99,396.88
2003-11-17 21:52:33+00:00,L5,342.11,326.67,323.52,321.74,324.37,330.98,333.52,321.00,324.17,326.71,323.11,328.97,328.50,328.11,340.67,352.44,356.98,360.54,357.07,349.28,344.98,330.37,328.07,333.32,335.27,334.64,339.35,338.15,358.20,364.53,358.96,343.22,347.54,354.63,373.21
2003-12-10 21:58:53+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-20 21:53:00+00:00,L5,350.00,335.46,337.68,332.39,337.97,342.69,353.17,360.76,361.48,357.83,357.66,359.68,358.46,351.44,345.45,350.92,360.79,362.75,355.23,351.36,349.65,359.75,357.87,361.95,364.11,373.79,380.63,379.40,367.01,376.68,375.94,368.07,373.30,387.88,405.20
2004-04-01 22:03:28+00:00,L7,340.05,341.22,334.73,331.11,324.08,,,336.14,341.90,335.90,333.60,326.99,331.54,328.88,330.76,335.93,341.01,348.25,347.34,,,339.73,335.16,343.39,342.00,345.01,348.70,347.72,348.77,352.69,351.64,335.78,341.20,351.55,396.24
2004-04-09 21:53:43+00:00,L5,339.10,337.61,340.73,336.26,331.55,336.68,342.29,348.99,347.78,354.45,345.60,352.05,347.11,336.77,339.68,340.19,339.63,344.62,348.95,344.78,347.13,345.19,347.20,353.96,347.36,350.38,358.43,351.51,356.73,355.89,356.01,343.13,345.29,352.24,396.56
2004-05-03 22:03:47+00:00,L7,343.10,349.46,352.95,345.35,340.65,346.86,353.68,361.59,,,347.73,350.91,346.50,344.02,343.39,349.96,354.36,352.28,354.16,356.23,351.70,347.72,,,,351.28,354.98,357.81,356.85,363.51,362.54,353.69,351.18,371.35,397.37
2004-05-19 22:03:47+00:00,L7,311.19,340.38,,,340.32,342.47,348.88,361.24,360.19,349.48,344.22,347.66,344.76,343.76,348.27,349.79,356.26,,,356.05,351.32,348.67,353.60,353.58,354.48,354.25,363.22,360.94,365.84,365.12,363.64,,176.66,149.71,178.54
2004-05-27 21:55:30+00:00,L5,,,,,,,,,,,,,331.34,325.70,327.02,338.61,340.39,343.63,341.54,337.06,337.65,339.40,333.98,343.04,335.53,334.76,341.02,342.06,,,,,,,
2004-06-12 21:55:59+00:00,L5,319.74,347.34,346.69,346.06,343.57,343.19,349.65,357.02,356.74,351.05,347.94,346.57,341.24,343.93,343.42,352.25,360.01,364.84,362.95,359.25,365.58,356.52,356.52,355.99,361.49,360.44,363.07,,366.42,372.64,366.70,353.11,359.10,391.68,419.64
2004-06-28 21:56:04+00:00,L5,323.20,345.57,339.67,329.69,329.97,333.66,337.61,342.87,348.48,349.22,344.06,346.95,347.17,341.65,340.69,353.08,350.58,351.44,343.45,345.47,341.32,342.21,333.51,342.89,348.87,351.75,360.20,356.24,359.98,365.93,359.42,343.05,335.57,352.83,415.75
2004-07-30 21:56:51+00:00,L5,340.82,346.81,345.10,342.56,344.79,357.64,363.85,366.50,364.25,360.42,358.65,363.32,357.69,354.42,355.30,361.12,360.42,365.30,362.86,360.75,359.18,357.18,355.79,363.80,358.68,362.87,370.62,366.26,370.68,373.57,371.87,361.23,362.43,380.90,417.11
2004-08-15 21:57:13+00:00,L5,343.41,348.33,341.67,342.46,336.67,341.60,353.16,355.14,351.29,353.70,345.59,345.73,338.45,343.56,342.78,350.55,356.46,359.40,358.71,356.70,354.76,352.80,343.69,349.35,349.32,351.20,358.42,362.17,361.32,362.15,361.11,347.91,343.38,362.18,384.63
2004-08-23 22:02:59+00:00,L7,331.78,335.38,,,315.61,318.54,321.47,327.90,325.36,336.37,324.66,318.76,320.29,324.05,328.92,336.42,343.23,,,333.82,333.01,326.30,330.44,330.20,335.31,332.52,339.13,337.61,318.25,333.13,333.78,,,128.79,138.99
2004-09-08 22:02:53+00:00,L7,330.27,323.74,326.25,321.41,318.58,328.44,337.70,340.93,,,,336.63,328.18,325.73,330.21,334.31,340.42,350.37,353.05,348.33,339.16,336.98,333.43,,,338.69,342.88,341.22,335.77,342.81,340.61,330.24,328.37,349.28,396.37
2004-09-24 22:03:12+00:00,L7,331.99,323.55,327.24,,,324.70,324.60,334.74,335.40,334.62,326.06,330.60,326.57,318.65,317.93,323.02,336.70,,,,328.57,324.02,325.39,332.29,337.15,328.50,333.77,335.57,337.94,336.74,337.65,325.25,,122.82,138.85
2004-10-10 22:02:43+00:00,L7,334.25,325.71,327.00,328.28,325.39,,,341.40,347.65,343.12,335.88,334.54,330.22,327.53,327.39,337.66,343.55,349.14,345.65,340.76,,,328.29,329.53,337.87,330.96,338.72,341.26,346.14,350.70,349.52,332.36,335.04,340.88,367.10
2004-10-18 21:58:47+00:00,L5,344.93,336.82,334.52,335.80,335.29,341.34,344.87,350.30,357.15,358.40,349.33,352.11,347.95,340.98,348.01,341.91,345.84,356.91,345.21,344.12,338.82,339.02,341.94,349.38,348.04,347.67,354.82,353.84,359.50,356.24,353.77,338.76,341.03,346.94,396.01
2004-11-03 21:59:06+00:00,L5,342.64,336.55,333.68,329.67,324.17,332.87,335.45,348.80,350.82,350.68,350.04,353.13,351.82,345.20,337.52,341.60,347.79,356.57,348.75,348.04,342.16,344.49,343.74,348.54,346.60,348.87,353.24,355.44,348.44,356.10,353.80,342.51,341.32,348.91,373.61
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-29 22:03:32+00:00,L7,350.59,344.63,343.07,340.49,336.91,342.55,,,352.75,348.55,340.21,337.68,334.55,327.56,326.97,329.66,334.07,337.90,336.18,334.05,334.84,,,329.82,321.99,323.65,335.12,340.00,340.73,343.83,345.81,333.00,337.28,348.50,396.57
2005-01-13 22:06:28+00:00,L5,,270.41,261.35,245.65,256.26,,,,,,,,,,,,98.32,78.04,66.35,,,,,,,,,,,,,250.52,250.18,287.61,339.06
2005-01-29 22:06:41+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.02,488.70,625.84,614.96,586.36
2005-03-03 22:04:17+00:00,L7,341.94,337.03,337.36,335.86,334.57,340.55,,,348.62,346.04,338.92,341.34,334.45,336.01,331.40,341.47,343.70,350.43,340.91,342.50,,,329.60,333.22,333.99,334.58,339.11,341.37,331.41,342.41,339.58,326.59,328.49,332.33,369.59
2005-04-12 22:01:18+00:00,L5,351.19,352.60,353.11,349.15,345.49,346.75,347.33,349.70,347.89,343.98,333.82,335.52,340.95,340.29,343.32,342.81,346.92,350.89,347.84,344.14,340.83,337.16,333.99,340.76,335.83,343.38,356.67,353.61,358.29,360.67,357.78,341.87,342.45,354.73,383.80
2005-04-20 22:04:08+00:00,L7,,,339.78,336.15,333.59,340.90,342.09,340.61,340.64,332.76,319.11,321.87,312.50,330.12,,,,345.96,341.40,342.30,338.24,339.07,330.60,342.06,339.77,344.14,351.18,348.02,,,238.10,337.20,336.96,366.24,401.52
2005-04-27 22:09:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-05 22:07:37+00:00,L5,,,355.64,350.07,351.34,359.02,366.54,365.43,364.89,356.81,352.14,348.34,340.54,335.85,334.20,338.80,340.55,349.75,344.66,345.60,351.61,347.51,346.47,351.43,338.35,340.82,347.91,348.34,341.11,348.73,351.34,338.28,346.19,369.60,396.53
2005-06-07 22:03:42+00:00,L7,335.55,356.47,360.43,355.60,355.39,360.12,360.79,367.73,368.94,364.73,356.60,356.21,,,351.47,363.11,366.58,370.50,365.69,361.16,356.53,356.05,355.01,354.22,354.70,350.06,358.54,,178.42,367.77,366.94,356.38,359.15,388.60,418.69
2005-06-15 22:01:46+00:00,L5,,,,,328.82,,,,,,,,,,,,,,,,,140.45,,,,,,,634.13,639.11,634.42,583.24,,,
2005-06-22 22:07:59+00:00,L5,,,,,,,,,,253.78,,,,,,,,,,,,,118.30,,,,61.34,,365.79,531.39,,,,,
2005-06-23 22:03:37+00:00,L7,332.13,352.57,352.78,354.56,358.12,361.75,363.45,,,,358.82,360.13,352.16,349.98,357.04,360.24,365.59,372.58,367.55,362.31,358.73,355.39,,,348.29,350.24,355.98,354.39,359.64,362.47,361.74,347.86,364.63,401.74,425.91
2005-06-30 22:09:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,338.09,336.88,332.71,333.68,330.79,325.29,331.15,333.03,,,,,,141.17,158.08
2005-07-08 22:08:03+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.82,388.13,447.65,447.70
2005-07-09 22:04:02+00:00,L7,341.31,360.70,353.63,355.65,355.80,,,360.34,364.31,365.96,358.25,361.18,357.38,349.62,349.73,354.70,365.85,365.96,364.59,,,,357.11,362.02,360.03,353.15,358.56,358.07,360.87,367.88,365.10,354.43,352.09,373.17,422.63
2005-08-26 22:03:51+00:00,L7,320.68,313.76,314.08,311.44,,,325.05,332.62,333.51,330.90,324.49,324.13,318.80,320.19,325.86,327.19,330.38,330.60,,,321.79,323.07,320.99,323.98,323.80,321.38,327.06,323.39,317.03,327.55,320.62,304.03,,137.93,155.02
2005-09-19 22:02:20+00:00,L5,346.66,340.69,339.44,336.04,336.50,342.03,341.81,346.31,346.60,341.89,339.18,345.20,345.20,352.01,353.01,363.23,364.83,365.76,362.21,361.51,350.00,338.92,333.90,338.56,338.25,333.98,339.86,356.14,363.41,363.29,362.48,339.33,341.72,369.05,388.36
2005-09-27 22:03:40+00:00,L7,335.38,332.72,,,332.01,338.37,335.53,335.41,341.73,337.54,332.86,340.76,333.60,334.56,330.88,342.31,344.41,,,344.63,345.72,342.77,335.14,335.71,337.49,339.04,346.53,347.38,345.75,344.65,348.79,,,273.64,269.87
2005-10-05 22:02:17+00:00,L5,351.83,345.29,340.66,337.24,336.77,345.23,348.40,350.80,349.51,331.71,328.84,342.98,343.86,347.45,341.18,344.69,350.13,353.71,353.78,353.11,356.44,351.21,350.73,345.78,345.15,345.39,348.92,349.54,352.49,357.60,356.84,342.68,341.71,355.96,406.95
2005-11-06 22:02:22+00:00,L5,341.92,336.14,332.77,328.04,326.78,334.06,338.99,354.46,350.80,348.95,344.73,353.46,353.43,355.59,338.23,335.32,337.04,344.80,339.72,342.12,339.22,352.68,355.44,355.57,352.67,351.89,362.93,356.68,345.96,344.61,346.09,332.69,335.24,351.09,383.89
2005-11-14 22:04:05+00:00,L7,,337.51,335.42,332.13,329.74,329.64,344.86,343.78,335.48,329.86,329.10,336.97,337.62,339.11,,,333.61,338.48,339.33,338.44,338.96,335.19,329.66,330.96,330.11,325.97,,,,,,,,,
2006-02-01 22:10:37+00:00,L5,,283.87,283.87,288.21,,,,,,,,,,,,,,80.26,84.66,84.83,,,,,,,,,,,,93.69,97.22,211.81,328.76
2006-02-10 22:05:02+00:00,L5,,,576.00,529.48,521.48,,352.50,348.01,345.59,341.34,335.05,339.02,337.69,,,,,,345.59,349.23,347.04,340.93,336.29,342.97,345.95,346.45,349.95,349.98,363.59,380.22,359.08,596.04,647.83,637.25,622.97
2006-02-17 22:10:58+00:00,L5,,,,,,,,307.96,306.92,299.45,,,,,,,,,,,,,123.77,,288.22,274.31,289.42,,632.75,,,,,,
2006-02-26 22:04:59+00:00,L5,,,,,,,,,,350.81,346.49,353.48,351.44,343.72,351.09,354.66,363.58,361.13,353.14,353.59,351.86,349.10,345.65,349.50,348.32,354.07,367.23,365.40,372.67,376.78,372.96,361.60,353.74,373.73,405.58
2006-03-05 22:11:18+00:00,L5,,,,,,,,,,,,,88.70,,,,,,,,,,,,293.09,293.09,295.45,296.47,295.52,294.25,376.09,487.36,623.19,601.53,583.26
2006-05-08 22:12:26+00:00,L5,,,201.61,,,,,,,,,,,,,132.54,,138.66,,155.32,,,,,,,,,,,,,54.99,217.41,254.36
2006-05-17 22:06:45+00:00,L5,,,,,327.79,337.13,339.89,340.42,343.59,342.41,343.51,343.15,347.32,347.23,345.13,348.72,351.90,355.16,353.35,349.53,349.68,347.73,353.57,353.89,355.48,344.85,359.11,350.95,351.86,355.75,362.09,354.26,350.63,366.49,389.19
2006-06-25 22:13:08+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.11,,,,,,
2006-06-26 22:04:08+00:00,L7,324.39,351.75,354.02,347.96,348.11,,,361.64,368.23,373.09,369.00,370.54,366.43,358.22,363.03,364.25,369.84,371.67,367.59,367.10,,,360.50,363.58,366.35,363.58,373.21,378.85,381.66,381.31,377.40,367.39,375.52,386.30,417.80
2006-07-12 22:04:25+00:00,L7,308.51,333.72,335.77,332.52,335.33,,,347.42,353.37,351.55,349.75,349.48,351.25,346.27,343.84,349.27,351.76,355.18,349.62,351.51,,,349.96,352.77,351.99,350.08,363.44,351.92,355.36,355.25,359.42,341.62,344.27,370.92,395.71
2006-07-19 22:10:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-27 22:13:34+00:00,L5,,,,,,,,,278.94,271.36,,,280.57,,,,,,,,,,272.49,,,,,,559.31,,,,,,
2006-08-05 22:07:31+00:00,L5,343.40,342.19,336.36,325.03,325.98,337.61,340.22,346.22,353.93,357.28,352.60,356.24,352.25,359.61,356.51,347.05,351.70,354.80,343.34,342.27,346.82,344.07,342.17,348.72,359.52,352.86,363.36,358.94,368.56,363.62,352.65,334.91,334.53,375.86,417.57
2006-08-21 22:07:43+00:00,L5,351.87,345.17,345.89,344.46,343.05,352.05,359.23,357.51,354.90,347.94,345.08,343.12,349.50,340.12,346.32,351.69,358.63,358.26,361.08,362.40,354.56,350.24,344.48,348.22,352.17,350.36,361.17,355.66,363.35,376.52,371.29,351.16,359.67,373.69,392.77
2006-08-29 22:04:14+00:00,L7,338.99,338.63,340.00,333.91,,,346.14,349.30,353.85,350.37,347.41,342.53,341.16,341.36,337.90,347.96,349.63,354.54,346.02,,,343.79,338.15,347.45,343.21,350.43,358.13,355.16,356.95,361.80,358.85,349.09,346.20,353.66,392.12
2006-09-14 22:04:09+00:00,L7,,323.55,321.33,322.13,318.05,324.29,329.28,336.18,335.97,337.58,327.80,330.33,324.98,325.23,,,330.09,329.79,324.47,323.65,321.48,325.80,324.01,324.83,328.44,329.99,337.93,330.88,,,335.29,328.31,323.40,349.22,385.16
2007-02-05 22:04:58+00:00,L7,,,346.99,348.93,342.23,350.09,350.07,352.35,353.87,350.87,342.82,340.03,335.95,333.42,331.10,,,345.99,343.29,337.90,341.41,340.64,333.44,336.79,333.64,337.37,342.78,347.17,349.82,,,347.23,348.45,369.77,395.87
2007-02-13 22:09:34+00:00,L5,,,,,,,,350.54,349.97,348.55,341.55,336.69,330.84,325.85,324.39,331.56,333.88,337.09,333.60,330.94,333.09,337.81,329.09,335.85,333.01,335.43,343.12,339.69,342.35,343.00,343.73,329.99,337.62,350.37,375.31
2007-03-09 22:05:07+00:00,L7,354.97,353.34,351.24,350.10,346.29,340.54,347.38,353.06,357.95,349.29,343.60,338.34,337.93,,,,343.70,350.83,340.81,337.84,334.40,338.63,329.46,336.56,336.39,336.04,340.07,346.29,,,353.87,338.19,341.40,365.71,382.96
2007-05-12 22:04:35+00:00,L7,326.25,,,,337.76,346.29,351.11,357.12,356.37,355.67,341.46,332.97,325.87,324.91,325.45,331.16,,,336.37,340.22,336.55,337.85,331.57,336.59,323.71,323.38,338.58,339.25,338.61,339.09,,247.65,340.18,367.42,395.50
2007-06-13 22:04:28+00:00,L7,,398.93,388.72,391.61,,,,,,,,,347.47,355.82,348.61,348.66,345.94,347.26,338.80,341.09,339.28,342.40,337.72,339.84,,,,349.80,355.62,364.81,362.65,349.31,346.62,383.52,403.14
2007-07-06 22:10:37+00:00,L7,,,,,,354.85,357.66,361.58,359.80,,,,,,,,,,,,334.29,327.92,329.52,,,,,,,,,,,126.10,128.68
2007-07-15 22:04:48+00:00,L7,,374.98,374.26,,,386.91,391.08,384.83,384.13,387.69,381.56,370.73,360.47,358.61,353.38,360.05,361.06,366.56,,,359.28,359.72,359.39,362.48,346.72,355.97,367.89,363.75,371.64,375.06,369.88,361.46,,153.56,160.84
2007-08-07 22:10:28+00:00,L7,,,,326.17,331.56,336.27,,,332.23,330.60,326.37,,,,,,,323.77,321.43,325.53,318.96,315.36,311.20,318.11,317.50,,,,,,,314.69,312.04,365.96,397.18
