,dates,chi0316-0000,chi0316-0001,chi0316-0002,chi0316-0003,chi0316-0004,chi0316-0005,chi0316-0006,chi0316-0007,chi0316-0008,chi0316-0009
0,1985-01-25 14:04:03+00:00,196.49459738668654,194.331903273548,205.61498059937674,216.2782067502627,216.7759494479306,207.8025678044267,205.54177046273003,193.15212643843668,192.2231023139927,188.1663893811224
1,1986-01-28 14:00:46+00:00,195.70722060257526,198.77444835231427,207.25458747428092,213.19152784580504,214.13546968922455,203.96248765524385,201.8269682770664,190.07011369749222,187.9041091450913,197.59309775724014
2,1986-02-04 14:06:47+00:00,203.67221590310953,191.74881938558084,,219.6290002653975,229.36148062001246,215.8206003210555,206.76891093926466,196.49119834522497,196.04814248695993,196.9257830844767
3,1986-03-01 14:00:01+00:00,214.94413566834214,207.70434306654235,210.21561653484451,215.01833835525434,215.94237919740274,211.7621434785902,203.01825809845795,190.81117045431134,189.74335601452557,193.9931820115176
4,1986-04-02 13:59:23+00:00,209.83193004305645,204.14657241511802,204.26539128318825,216.60628826803725,217.42030329861169,207.97216122117402,203.54899398547758,193.0806247975816,189.51261837250144,194.7118511009746
5,1986-05-04 13:58:38+00:00,181.32020367452773,180.95191970935133,168.5778678441264,185.46000133442735,178.58830709137732,,,183.27930769914101,181.8885373842047,170.4208459084146
6,1986-05-20 13:58:12+00:00,,,,,,,,,,
7,1986-06-05 13:57:43+00:00,189.80865814592275,193.34092192832648,,,,,,168.01036874470844,166.78399634585602,163.26910214770865
8,1986-09-16 14:00:22+00:00,193.89911959337232,200.39441160853897,178.07314426778356,210.03382949753308,198.56575635181716,192.900279307107,189.71392840568458,186.77520255734942,191.34710913982383,190.0820428720474
9,1986-11-03 13:58:46+00:00,207.02831132300292,206.601105355418,208.42960393952558,217.1814025857047,208.76952659692168,205.93822861780907,199.99253768715025,203.81970778689882,198.6112723065917,200.55141264521305
10,1986-11-28 13:51:58+00:00,186.9322718337179,186.24017104136698,194.48374517562343,204.1129442144581,194.163108788623,188.01780458279197,185.5275598326441,178.3150630048123,180.8084815086456,181.0942535534378
11,1986-12-14 13:52:25+00:00,195.16781263138077,187.14174018443208,197.45023499849987,209.39036916632207,207.3045497658939,200.67920312627723,194.72946753482262,191.7354663604076,188.96862366319078,189.51321886540254
12,1986-12-30 13:52:55+00:00,194.39121742388414,193.93125975282598,198.49231116038982,201.80533338470855,196.4305643618047,190.41287178596448,191.222185038844,185.51500596243088,182.67563464328057,184.04766505976232
13,1987-01-31 13:53:53+00:00,203.69734173704404,194.3890029566124,197.2415427721996,198.22441410525175,198.88795327279269,189.83201328983094,192.4267584101032,192.1957329549068,184.93342946711073,188.58704541986603
14,1987-02-07 14:00:21+00:00,202.65298460627838,200.9208676189023,204.42041773678505,213.10147577690452,214.14783429756048,209.8152329742482,205.1320248914051,199.28967522997314,195.60327372559865,192.17842450407724
15,1987-03-27 14:02:09+00:00,215.1959831028485,215.0045225017903,217.03919888195276,218.41046842441546,213.54440081096894,210.11699519549592,203.72223783429317,197.18741689923877,200.40459232980632,215.519499141901
