,dates,aus0163-0000,aus0163-0001,aus0163-0002,aus0163-0003,aus0163-0004,aus0163-0005,aus0163-0006,aus0163-0007,aus0163-0008,aus0163-0009,aus0163-0010,aus0163-0011,aus0163-0012,aus0163-0013,aus0163-0014,aus0163-0015
0,1987-05-22 23:07:20+00:00,147.55488415534006,187.09356686228296,,121.1286348729069,204.5286428781542,124.77109973979015,144.28756765456242,200.88455386198723,172.0209592845123,191.03199851932436,162.876142248643,167.62321137706593,159.8685419860067,165.15627861252864,143.80202958981016,124.6553108051002
1,1987-09-11 23:10:05+00:00,161.2671072068357,186.01411280025218,,140.62173928031658,194.7936107690246,130.3822561000745,135.09357300995606,,170.12475254704782,163.59394016372957,167.61816882396954,177.4513137442565,173.65393320528622,162.1920949276634,163.85349642341095,142.41946619163747
2,1987-10-22 23:04:43+00:00,,,,,,,,,,,,,,,,
3,1987-10-29 23:11:01+00:00,155.9124662201591,190.46474210101107,,143.11209399984065,207.62163763543123,130.45933524025946,119.56447872279901,,173.83609905255904,180.97384823519158,164.91487872124796,175.39973906510838,175.55963500937344,171.07187696684954,160.91309263057195,157.0262856208772
4,1987-11-14 23:11:23+00:00,,189.63653260755441,,105.44791156338437,,114.11457416700547,179.17135066750595,177.68295992493418,165.34317155491476,156.985404529685,143.6397757935506,150.46417238280594,144.88089614356267,164.92098268596084,144.96057505314323,124.93858738844372
5,1988-01-17 23:12:26+00:00,153.67159796245372,190.98433567422953,,110.13204682705499,164.79276218952586,91.04858387881724,171.78234221282892,,155.16905507738605,141.37504667377476,138.51660543959997,148.03554063273495,150.3996923065268,156.8600563532661,128.51800228456247,120.4006977178844
6,1988-02-18 23:12:59+00:00,177.38754626413578,224.52399519803498,,126.61491057886118,197.68451529160328,121.82778657285994,183.64891767753178,,194.77101411692453,174.5422613273865,159.38778447269473,167.9010266598579,159.50897040421717,176.84322282524818,148.86582341804203,134.54123928866704
7,1988-05-08 23:13:38+00:00,138.45998343109537,182.63911685790936,,109.14353676473637,202.44728183221466,116.94193054293,138.88924827157172,,174.8934445930304,178.67035865263074,146.67769340216338,160.1286582937865,132.43064248324725,164.08893973254774,146.5528087985318,128.53847937072496
8,1988-06-09 23:13:51+00:00,138.19261170055506,173.97506444975076,,101.04189535183,204.4128080278955,98.49321370456445,111.65570365748844,193.62714319099948,165.76558468721382,181.5937071075142,149.45957845595817,159.2439168328026,141.28004939071096,168.30266664491367,148.57122900390758,128.44794948959918
9,1988-06-25 23:13:57+00:00,140.66028215835016,190.99272789519864,,123.45699583906695,194.38365904628958,113.97994449378824,103.72958680133497,191.70133555619577,176.8038390245086,184.84329647451946,155.08946571520173,162.99254863579347,159.16353842761316,169.35347947246137,154.14551255457647,141.54069176631756
10,1988-07-27 23:14:02+00:00,149.7747950363821,180.83152010782555,,118.30244666402476,193.81751947577297,119.0431422603706,141.54028827369763,,170.50464352045378,176.84167557752855,154.52510713773756,166.75116569444802,169.6310710125605,168.07883669103262,161.25492489080506,144.85602488883092
11,1988-08-28 23:14:06+00:00,,206.31876048437817,,126.13544815194905,210.45739399227648,118.93659302331187,188.47428063146245,215.021841626461,197.87378160797607,187.28967406769297,150.5376514377983,164.74394444794575,157.31845515042824,170.14879254540386,158.67143252429156,138.49303694804277
12,1988-09-22 23:07:50+00:00,,,,,,,,,,,,,182.170021207656,198.7807397939604,179.17948085189522,
13,1988-09-29 23:13:57+00:00,159.24679721025802,203.3253878647381,,135.48431183648546,210.23953842873004,123.66628660554046,168.65456587100505,211.0817082386229,190.1320728541942,184.93902196964848,165.04927959101585,169.81996967362218,171.127478376754,181.8667785929274,174.310892601544,136.5021538743209
14,1988-10-15 23:13:52+00:00,145.88893368857148,195.9028735008273,,131.0689126089041,193.83637153910684,117.0562289667403,197.17344605372335,,181.02747289326803,164.32423557461456,154.3978618076508,172.89519782048035,166.77473091985445,175.4830593940257,169.16138160195175,140.3386402603734
15,1988-12-02 23:13:51+00:00,158.91902315501784,186.45076888384375,,135.61335092261493,,122.26955580277021,179.02341070037937,197.64456131512011,175.66131872249613,180.9173781074591,166.29661696875584,169.83342599923242,175.24028084914775,171.05992335656282,162.47433747253305,147.67764252380425
16,1989-01-19 23:13:18+00:00,153.00756353340725,193.86082266835118,,107.62754705249452,180.22539522865742,114.90437879457076,138.4021213723947,,180.75842634940884,165.20593212867962,166.1209842874255,189.77216087492403,158.3781056780138,173.05180086032567,173.25613251046025,133.55297179338544
17,1989-03-08 23:12:51+00:00,157.64377971300598,193.48571552736226,,121.45711230984853,184.03205764509752,107.19391635217075,149.73139230937159,,176.69167477263255,160.76855985258683,176.5656430924615,179.37238934481675,171.10578812548513,160.2370572163689,158.27541240081626,143.91844648127528
