,dates,mex0596-0000,mex0596-0001,mex0596-0002,mex0596-0003,mex0596-0004,mex0596-0005,mex0596-0006,mex0596-0007,mex0596-0008,mex0596-0009,mex0596-0010,mex0596-0011,mex0596-0012,mex0596-0013,mex0596-0014,mex0596-0015,mex0596-0016,mex0596-0017,mex0596-0018,mex0596-0019,mex0596-0020,mex0596-0021,mex0596-0022,mex0596-0023,mex0596-0024,mex0596-0025,mex0596-0026,mex0596-0027,mex0596-0028,mex0596-0029,mex0596-0030,mex0596-0031,mex0596-0032,mex0596-0033,mex0596-0034,mex0596-0035,mex0596-0036,mex0596-0037,mex0596-0038,mex0596-0039,mex0596-0040,mex0596-0041,mex0596-0042,mex0596-0043,mex0596-0044,mex0596-0045,mex0596-0046,mex0596-0047,mex0596-0048,mex0596-0049,mex0596-0050,mex0596-0051,mex0596-0052,mex0596-0053,mex0596-0054,mex0596-0055,mex0596-0056,mex0596-0057,mex0596-0058,mex0596-0059,mex0596-0060,mex0596-0061,mex0596-0062,mex0596-0063,mex0596-0064,mex0596-0065,mex0596-0066,mex0596-0067,mex0596-0068,mex0596-0069,mex0596-0070,mex0596-0071,mex0596-0072,mex0596-0073,mex0596-0074
0,1984-04-13 17:43:56+00:00,,,,,10.891857282172401,35.12149031505527,43.694121945780694,51.906640140775764,60.835704927680155,70.44687293697928,74.0477391288386,92.73109126235886,97.11478534938182,102.95707176141688,108.28546859107317,118.025673156594,117.4404017923255,122.8370823365174,126.67462381624708,131.96197044187164,134.5419256499406,137.85515649605017,131.0323640828575,124.35512177052247,131.7348752130283,129.65831308869636,127.12872565757147,131.9674467418065,134.22689402364765,131.1303235096472,127.00953205414174,135.63813379669892,135.4942301791683,136.18992218918515,145.98380407817092,150.85430966585864,151.32546970159342,154.1711100617402,159.317348543744,163.29759278312304,167.5332180444898,173.96237028470307,175.29375897302435,175.54870961674368,177.05583598039993,181.51988175165457,179.1562092877129,177.1349338800735,175.43553193850374,176.63959462466318,177.75945764716846,177.92482027714505,178.59957387184758,174.13855053831858,175.57597745044845,171.78845704920897,172.7211166170349,171.57208347988532,166.32975853880714,158.96360567266146,155.4047315616819,158.07067500987807,157.21799406662325,151.82168677051345,154.5286323514798,156.59273286331768,160.12631100660724,168.93295382468665,171.31087865416413,177.55982261750478,173.2786828244707,183.77257769822353,187.68870067210793,198.14582721061888,203.7520414153617
1,1984-05-06 17:50:16+00:00,,,,11.292740554314861,42.155788662614256,54.5321715281374,57.58908242192895,64.87453720509536,77.70979955351088,77.92894365340602,82.0961816667729,99.50909603859658,124.74407117397134,131.43469177076958,137.28063388126185,136.0339752957902,141.03909822311306,145.83387152745846,146.55424264582115,143.17352050424796,149.52631419676683,149.6937655754706,146.85159867270346,155.11412907275587,148.97590590483048,152.0277286297489,150.06046888618357,154.12569702745543,143.47526280354305,142.89963836969756,144.0860371797482,147.6675609897727,150.13247841166003,157.9892508881493,164.57392200508974,167.81880590655425,170.95318445045666,170.8777489632165,166.16190416690935,177.18181790691293,178.19736007430419,187.58809513209252,189.77484735459151,195.0956384625918,192.714932122608,192.80618497265553,196.70641186495595,186.37774131091507,184.73728623268832,186.74336363574935,192.38548911404064,188.25428992606973,182.2302172544126,182.18190680262512,195.65678091335,192.30576251842206,178.53154245101553,180.07485512298672,177.87454190880624,173.94696097905737,165.07091767916148,166.89514656857068,166.34920686421736,160.12166316748463,156.34742330251842,165.80660317252898,176.37659207756937,185.9498637113602,183.14768563233588,179.9397191570711,177.9709308632597,188.83225489774094,192.0640401923209,204.13972245157547,211.3531796957083
2,1984-06-16 17:45:05+00:00,,,,,33.90215272604666,61.469469616538106,50.6378470959054,50.33245579463038,72.7882616432652,81.38610983243748,81.97154783277128,97.75417819437274,118.42367191687688,131.7810754047814,137.39145951834362,135.43967656253628,135.86643748990844,143.15576618139798,145.54670943292524,146.02647220536636,150.69850655483472,148.6079991156198,145.32499475814603,144.6134730226055,142.80299179339175,146.97688405549275,147.27158847934416,146.8348237365312,148.4215857669111,152.07028388459213,149.83222695189983,146.69914250761389,147.75239998101756,153.28204355221752,153.12490165495439,164.80582737120432,168.0235718415309,167.22270519302845,170.01907998718605,178.4942357624029,180.40064114656104,183.71577643107958,192.46505727665175,185.1400879681346,187.95430383642406,188.52679815480445,187.1395859931959,184.68040146234713,183.7997191047715,187.041133655387,192.2088856605411,192.91161635599536,192.72011175954998,185.95227554184015,186.75303767792292,177.552501028499,178.88707571200644,178.60582713138058,174.9068490505952,172.44303337934886,165.73848288497965,166.31310880991754,165.70545707407757,165.00539940275502,159.96991403676577,162.64062143175528,165.44233788065122,173.07770644634905,176.1592928199703,182.22135372700959,178.4681352080337,187.4704135315822,190.75598118417594,201.08643799756277,206.9739627229758
3,1984-10-22 17:46:48+00:00,,,,,41.91406455322513,49.540035076090504,58.53789124924103,66.36066805345257,70.43952594965526,78.99380048309732,82.79849647180166,95.6978404126607,106.89793988003711,119.35557880306771,119.23152189526681,125.37778345081833,123.37937458562789,128.1866561729977,139.63232984556998,144.24627170494858,146.05477131394673,144.64040077401785,145.57580083954392,136.45189048818298,133.97569904941759,134.08688120503706,130.05995727244851,129.90595739577782,136.92556035791728,134.84538138957234,138.2690699175638,140.77723475398562,144.40402528126614,145.5265196347389,141.95566065000725,150.66824457226673,151.79064184292793,158.88906522355998,165.4767425723505,172.22659685483143,175.76429038977395,186.27834564881528,191.54965489151203,184.83995516744324,187.14779291180534,185.30924111984038,184.6922358314593,186.13331048744095,183.90633471853357,185.8840154429502,186.67569157104003,183.9310912265126,183.13307125124874,182.94732156351336,183.74339762385216,179.90110161082032,174.58995367823422,171.0433457565462,168.7941164995958,162.36169586154858,161.85968576136187,165.74523596259183,166.89412262898233,158.46629595523115,156.48718578927733,160.07461694621645,164.8208378670794,175.5082048811965,172.34496539956237,173.14713853056904,166.7764065142943,178.85354001101825,186.89628049245871,200.42772016454362,204.24061558020279
4,1984-11-23 17:46:39+00:00,,,,,-2.5156833119411317,18.67735266959729,24.913374575098185,28.196054128340045,46.53354721992328,54.56466307453276,56.703274169558654,68.7578968775268,84.67093757714918,89.81639554092872,99.0925997703291,97.28918210452281,97.7208493884518,100.91634435322332,106.28687688259255,111.60506176841433,118.48786870481835,117.4948661647149,116.43773814478682,108.99271954053997,110.2517653173282,104.74087268739926,106.30538693041923,105.53602065340972,110.34959915489874,105.96947103314467,104.71629020818143,110.44927624947874,118.43326865816977,119.06437922362858,119.23793530453548,125.25646617904167,128.67829037016173,131.7089700946595,133.601331424296,135.34772548316036,146.44631665876463,152.91828284801815,159.78995654341557,155.84580279282966,160.07966851432576,158.83638351198127,164.4515650004925,160.4735238072815,154.26685873181532,159.21189860431758,159.6971026353698,162.45606489096224,168.74156128608348,174.41836422266505,167.12297205223575,163.7102479415371,155.32355146641788,153.6947507260919,145.7722775912407,140.02643389384193,135.9339421349472,133.69205025118535,134.9396181250678,134.81648490615632,137.18917136314428,143.68712152862037,150.2975428720168,155.87742319261548,160.42550249702157,162.05353999398557,161.02576420462793,171.6757051574587,174.94258153145142,187.8446665979976,197.15305218937112
5,1984-12-09 17:46:47+00:00,,,,,8.121735562293857,32.40222636223397,38.38460737654738,39.79118529652924,53.85229913954492,65.78991618339708,75.6707381881213,79.32861449428165,83.90009759590703,96.40301613571182,95.82158847171738,100.558490780877,105.80810462215703,113.65499670647321,116.68721280790564,123.22806071861538,128.5897304360911,125.29674031514801,117.78414070724529,116.05383776810118,109.82677636966648,109.13741703400109,114.43447059602482,113.3167349634547,114.82330374708167,119.7622232295478,119.29938542882701,122.17849031897049,121.83377375656224,130.1765773164426,126.55213781313594,130.51187778137188,135.73752763536382,141.27239704689418,141.85285556021472,147.22703635855083,153.19813955173782,160.89950467127025,160.10663791763113,156.08532139128118,159.44916659248355,158.37729789624362,164.75650165301363,169.23729619386953,165.07094430179342,164.46557418968322,168.32984413527316,168.19467820568798,168.10527669429914,164.9815788958485,165.840454760451,157.79071788946402,151.6213376148014,151.6049390800701,156.00668762085945,147.6957904244407,139.6527999431945,146.33188987979358,143.64587226719644,141.92569045714546,145.92133784854542,149.30693204184536,155.8521695435522,171.33897322525888,170.197386055385,170.53167941108634,159.86635220299684,171.54818846675334,184.32454806983725,193.36205497454213,193.95523666322637
6,1985-01-26 17:47:09+00:00,,,,11.08404906029134,27.594901597700165,40.437402037473284,51.93481798890281,63.592582944415426,75.50007986466122,88.46407257492844,94.94681688104123,103.39516736654744,104.23098629845082,114.9682052246234,118.81841322968543,122.80085289118695,122.575942656646,127.24440064062587,123.75443759675483,131.51033003304494,132.58920420333556,135.16327419002698,132.6045776577378,138.6567530249616,130.5376469790365,137.24851894223434,152.79152114786567,128.44992117374008,126.7543295438295,131.36614400709882,126.10745794613356,127.87663056067255,127.92631731864667,138.47662811192845,139.01492646758066,140.36452021925382,157.70156607239056,,155.57059952076915,153.35285458487255,164.67171609127664,171.12587505015676,174.01121085123668,,,,,177.98266322058973,169.34767062348638,165.9982611902645,173.19074659164983,173.34909020334666,171.71383217448698,171.5536599193967,177.42901170275178,171.12238345054118,161.9757682172979,164.18053518594436,163.62703638748692,170.0465680569162,,,,,141.91690662644683,149.43445482091727,160.87356969230888,168.5193849562102,171.46243327716627,170.48147679189083,169.1296857718812,176.87019905826338,177.64276074783075,187.85577799239752,199.70172598378096
7,1985-03-31 17:47:08+00:00,,,,49.359002783254965,87.67745473067875,76.95816559129179,87.18405253302546,98.07985308720379,117.06332543155574,122.43070202859224,138.85053868093513,139.34721081799512,143.13398292573007,152.60205857198622,152.5913009405733,160.630144560082,157.90780288476847,161.05928231329435,161.4224087513386,162.56730103715643,169.8352700203062,165.9905356107508,160.0303352454343,163.9627302883506,163.49039746236667,157.85429938548162,159.25645872361818,158.26259541939913,156.73395085557394,152.62557572033512,159.62945748644495,160.0779496994323,159.22270939712647,166.85181547632047,173.092329885577,173.6686529705977,180.20116929567035,182.17304048385216,186.8777381985185,189.83275038405498,194.87462470695405,200.82605357665852,204.55737370740053,201.78975246595098,208.585097396663,206.28941289021415,207.2895812599771,201.78740854014922,202.82960986673544,204.71547327584352,205.8031179394805,204.5517643498865,206.040842583207,200.08425175775872,202.5466781413005,204.20616875660772,199.81742989414096,195.22069504614666,191.58659988081172,187.48810595897305,183.93281257880435,183.7750329394685,187.2016989612619,185.95781065010576,178.96779721410604,180.30466002260607,181.95990780460107,194.11362953793622,203.9118480393053,191.5433739308275,188.29960635593673,198.31659757426215,205.5756626257598,215.6835580398395,219.30331552101387
8,1985-04-16 17:47:03+00:00,,,,,63.54199175973716,63.590733601402206,65.23403429905369,74.53664000048073,97.0909892099535,108.22581235012103,112.71464944886685,126.78989863884526,129.94775063855872,134.1778982018149,139.39497703575933,148.60687214084788,152.0664901145711,156.84363056933648,164.94098905624224,162.95170146955883,159.19786243957992,157.55609212850544,153.42535845715526,150.1227467885433,154.76874666925906,150.01108934335923,147.6697289961988,145.79405360581123,143.85233928457245,140.38516377632297,141.85108090647586,145.14361963165624,145.5974942070283,149.80563566961737,161.20114600922608,158.94450937874723,162.8721615476218,166.2088938273545,172.73784253101036,170.37473288520968,176.1481602607651,189.80326546097228,186.6710234986815,187.4900072317767,190.99959119497092,192.91372013327697,187.97820312441252,190.09907629937715,187.22343799879246,188.91132324274378,186.75508807639508,184.42697405172936,178.98091050011928,176.11088221296734,177.51209675780768,181.00925535091304,177.71305556206042,177.6113567193616,173.3847770900207,171.84473652550577,165.02437162411644,164.38052421973435,165.51447303022758,161.49985553005038,155.46144864958723,158.22975289317367,161.53370224077457,172.12814951925856,180.30017624415234,178.41144912497825,175.04694991997883,184.07751129578892,188.24668050473792,198.4879517403098,204.8912176555375
9,1985-08-13 17:52:37+00:00,,,,10.741206679277273,50.05175281235949,81.85350282811035,99.77029527919694,108.68339955747035,120.9538343245328,130.3384882016096,135.97375104761295,138.71591313371187,147.02001633279374,146.62014600148453,151.75794682277683,152.84656857890866,154.95232318857646,159.14667271313814,168.87934720005734,177.3593176473497,176.84326406078128,174.65106726907197,171.61574311678987,162.7235800395058,155.783958667597,157.0343984075199,152.58534969009327,150.29792543528686,161.6061782073283,158.317438518692,164.63139548577766,162.85773818761157,166.19677359519613,158.95751067146836,164.35366688307792,163.7013246075947,171.4881140130785,176.509832316378,192.7211532280799,196.4935408496585,201.97200188951973,209.06139274341743,208.14594388318716,202.69222926857543,199.78981168110093,203.21390434716557,198.54351905105807,196.0692962657207,201.54589033646147,201.0217715764079,200.36860236516293,202.65306174714152,200.82580233218084,200.19996921555128,198.76901550493395,192.68182023201302,189.59351218856256,182.69649904324484,181.64940958716545,175.8637709758913,179.94812847738854,183.58945324872084,180.35027408710363,178.53266812825362,173.41576412503105,172.99514193894666,,,177.46513941194695,178.07761753447093,174.13725331706826,185.15681932705945,186.42135063098576,195.38308674896234,199.07892943124136
