dates,nzd0162-0000,nzd0162-0001,nzd0162-0002,nzd0162-0003,nzd0162-0004,nzd0162-0005,nzd0162-0006,satname
1999-09-20 21:58:56+00:00,,349.68,339.87,,361.07,,,L7
1999-10-22 21:58:52+00:00,345.17,359.05,350.82,363.84,367.09,358.61,373.70,L7
1999-12-09 21:58:57+00:00,343.75,360.85,355.17,371.29,366.68,361.50,371.69,L7
1999-12-25 21:58:52+00:00,333.04,352.59,349.12,359.31,366.68,361.50,363.35,L7
2000-02-27 21:58:40+00:00,328.97,355.00,353.13,363.30,369.79,364.83,364.54,L7
2000-03-14 21:58:11+00:00,322.99,354.94,353.37,362.25,368.34,361.34,361.32,L7
2000-03-30 21:58:09+00:00,319.27,356.15,356.64,362.25,369.11,360.40,361.19,L7
2000-05-01 21:57:54+00:00,311.99,354.71,356.51,362.66,369.70,358.80,361.77,L7
2000-06-18 21:57:51+00:00,304.92,351.20,355.04,359.44,370.66,357.40,360.18,L7
2000-08-05 21:56:44+00:00,302.92,349.93,355.52,360.32,362.82,351.01,361.40,L7
2000-10-24 21:56:17+00:00,311.27,346.76,350.16,354.65,356.28,338.12,361.22,L7
2000-12-11 21:56:00+00:00,319.44,343.82,344.10,347.34,348.79,334.61,350.70,L7
2001-01-12 21:56:30+00:00,327.58,341.49,342.97,346.80,346.54,334.85,353.03,L7
2001-03-01 21:55:57+00:00,328.27,347.22,349.34,352.52,353.56,340.75,352.82,L7
2001-06-05 21:55:40+00:00,316.24,345.98,349.85,354.99,353.55,341.58,351.82,L7
2001-06-21 21:55:05+00:00,306.95,344.00,354.55,361.02,356.24,344.01,350.08,L7
2001-08-24 21:54:24+00:00,299.02,346.20,359.69,367.60,361.78,347.72,347.44,L7
2001-09-09 21:54:36+00:00,298.05,341.68,355.51,361.97,359.36,347.04,345.95,L7
2001-10-11 21:53:46+00:00,302.61,345.95,356.63,361.54,359.33,347.61,348.81,L7
2002-01-31 21:54:50+00:00,311.63,344.60,352.41,355.76,357.32,350.39,356.23,L7
2002-02-16 21:54:54+00:00,315.96,343.42,352.86,355.78,355.19,346.65,350.25,L7
2002-05-23 21:54:18+00:00,319.59,350.33,353.64,354.11,356.30,347.94,353.67,L7
2002-08-27 21:54:00+00:00,298.92,346.00,350.13,348.08,349.08,337.78,354.81,L7
2002-10-14 21:53:43+00:00,308.14,353.67,352.96,352.90,352.76,341.64,355.93,L7
2002-11-15 21:54:00+00:00,316.93,356.43,355.21,355.29,355.09,341.36,352.06,L7
2002-12-01 21:53:52+00:00,329.59,354.79,352.97,354.72,352.21,337.95,348.82,L7
2003-01-02 21:54:22+00:00,331.70,356.26,354.33,356.71,353.57,339.91,349.55,L7
2003-01-18 21:54:30+00:00,332.03,356.82,354.33,356.71,353.57,339.91,349.55,L7
2003-07-21 21:42:33+00:00,,371.40,,,,317.95,329.80,L5
2003-08-06 21:42:27+00:00,306.04,364.61,354.67,361.29,360.92,330.80,352.18,L5
2003-09-23 21:43:39+00:00,306.88,361.93,353.07,357.00,358.12,335.71,353.65,L5
2003-10-17 21:54:15+00:00,316.45,362.70,358.65,362.40,362.04,341.58,354.68,L7
2003-10-25 21:43:40+00:00,318.71,358.83,355.16,358.02,358.04,340.30,354.22,L5
