dates,satname,nzd0162-0000,nzd0162-0001,nzd0162-0002,nzd0162-0003,nzd0162-0004,nzd0162-0005,nzd0162-0006
1999-07-18 21:58:49+00:00,L7,,668.47,,,,,
1999-09-20 21:58:56+00:00,L7,,352.13,345.31,330.50,364.99,,516.04
1999-10-22 21:58:52+00:00,L7,348.47,371.71,369.10,375.84,378.39,369.61,390.20
1999-12-09 21:58:57+00:00,L7,339.64,361.75,357.88,368.93,361.53,355.39,356.19
1999-12-25 21:58:52+00:00,L7,306.25,322.45,319.09,315.89,316.37,305.14,319.90
2000-02-27 21:58:40+00:00,L7,316.97,364.86,369.61,376.00,379.46,372.15,369.14
2000-03-14 21:58:11+00:00,L7,300.76,356.32,358.35,364.24,365.27,356.53,356.94
2000-03-30 21:58:09+00:00,L7,302.90,359.19,364.36,370.23,368.43,363.97,371.52
2000-05-01 21:57:54+00:00,L7,304.65,362.92,368.12,377.93,381.17,361.30,393.16
2000-06-18 21:57:51+00:00,L7,298.16,341.61,,,,,616.83
2000-08-05 21:56:44+00:00,L7,296.98,317.57,327.59,330.31,327.28,316.79,339.74
2000-10-24 21:56:17+00:00,L7,347.73,367.41,364.22,371.17,367.19,350.44,372.02
2000-12-11 21:56:00+00:00,L7,333.58,347.39,341.60,342.36,352.71,338.28,342.85
2001-01-12 21:56:30+00:00,L7,327.13,328.69,327.56,325.54,331.13,317.55,333.02
2001-03-01 21:55:57+00:00,L7,299.68,340.42,352.96,352.99,355.28,340.24,338.66
2001-06-05 21:55:40+00:00,L7,296.98,359.80,360.37,371.44,362.92,,354.76
2001-06-21 21:55:05+00:00,L7,297.48,340.52,362.74,370.30,365.14,349.08,341.14
2001-08-24 21:54:24+00:00,L7,298.30,340.42,354.57,362.39,357.96,338.34,336.96
2001-09-09 21:54:36+00:00,L7,296.60,323.14,338.03,333.38,346.86,,
2001-10-11 21:53:46+00:00,L7,322.70,364.86,365.22,366.58,362.18,354.92,366.64
2002-01-31 21:54:50+00:00,L7,321.02,342.07,334.27,331.95,349.64,337.75,334.83
2002-02-16 21:54:54+00:00,L7,329.57,335.01,346.42,342.41,340.74,323.10,313.84
