,dates,nzd0150-0000,nzd0150-0001,nzd0150-0002,nzd0150-0003,nzd0150-0004,nzd0150-0005,nzd0150-0006,nzd0150-0007,nzd0150-0008,nzd0150-0009,nzd0150-0010,nzd0150-0011,nzd0150-0012,nzd0150-0013,nzd0150-0014,nzd0150-0015,nzd0150-0016,nzd0150-0017,nzd0150-0018,nzd0150-0019,nzd0150-0020,nzd0150-0021,nzd0150-0022,nzd0150-0023,nzd0150-0024,nzd0150-0025,nzd0150-0026,nzd0150-0027
0,1999-08-19 21:58:28+00:00,,439.0127431437519,,202.36043780643743,244.7074862301034,,304.43649487405384,,,,195.23997237956362,188.37646019114226,192.31881468378268,,201.68582832777568,200.07656647001338,,190.51848424676484,198.6307174454861,204.96372563072768,203.18488080323783,197.15215405299577,,,172.18472648171416,164.52682588905765,184.1357237107672,
1,1999-10-22 21:58:28+00:00,,,,202.60330148918004,265.89575716671635,,328.14974638783633,,,,202.42980384044589,199.38326276445517,194.106536357871,,210.82937995894264,197.6675561973399,185.6825368126569,,195.995163714966,203.69954652050077,206.88733318215228,195.0483708363191,211.40039783833646,221.84535582538513,197.88701538623866,192.42625589092484,212.26856567674895,
2,2000-02-27 21:58:16+00:00,,450.2281137428239,,,,,284.11339059043854,280.1744934431897,245.0232165211002,182.74614933378749,165.8528538474854,189.2245874074725,194.08427818401927,,193.76239028150673,191.3977473820181,186.45434343105399,,197.80729605567203,210.46284310515597,204.15436795744364,,198.80184752628077,203.8473352773654,185.6616605709222,175.9598136542226,192.7222278042069,193.7961043108341
3,2000-03-14 21:58:11+00:00,,427.11549123308305,373.15202661634777,201.7413204622361,289.22783965253643,325.6190772749244,284.36495001848135,262.07154240950933,239.31734805352028,195.87041819221272,187.03228596530266,181.4646041716947,189.0777046478492,,189.66149909788294,188.41442744448594,181.91276073893215,187.6238194532557,194.76516364982126,203.7414776935612,198.97197743387684,,190.58035744003547,205.58125934576827,183.34526807282126,179.5247402024807,203.22806211136117,198.47015158610637
4,2000-03-30 21:58:09+00:00,,426.13103492173417,375.1647651987716,,273.1697143266751,317.9902791408529,278.7897800337597,253.1614903399,236.49518381263454,194.28949054751754,,181.5928104887656,183.18071544510897,,189.94961345937534,189.73283770049997,,186.24126566696987,194.7676294615594,196.4338775470663,,142.50909175532183,,175.76032739808747,185.81958569698025,182.10359941780646,193.17658377926233,193.90022785719353
5,2000-05-01 21:58:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-06-18 21:57:51+00:00,,,,,,,,,,,,,,,,,,,,,160.11810680172252,188.36166244948808,228.80747485071024,,,,,
7,2000-08-21 21:57:02+00:00,,,,,,,,,,,,,,,,192.57133920070095,,172.41387976010677,171.0263389151659,,161.09204975910382,,,171.99881773321977,158.6944602616887,144.80782658945637,149.87213937212937,
8,2000-09-06 21:56:22+00:00,,438.38147956789624,197.20575748799433,197.1895075754093,216.47617489299176,,,233.19265862365916,180.3562111326778,182.68774408132754,190.41320229693173,185.8826711544283,195.27153239071762,,206.96435943314995,198.7989697504132,,174.2053030110033,172.5864926631098,176.09319603721937,170.85853451756452,,171.85873239525802,175.6860210531877,161.74822901531098,156.2793719440893,172.5497370570073,187.41509118079082
9,2000-12-11 21:56:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,155.01115337446595,153.49205350410202,171.4511389797437,174.10463651709424
10,2001-01-12 21:56:06+00:00,,,176.3202204284953,177.69130866670062,203.04258287089533,,225.29928144009133,,207.29208172270222,189.9838887121615,231.9729223980667,,196.72832784146667,190.62535494930472,190.53119950345354,188.7023693253702,,181.54317647913211,182.78228167321723,,185.3100669518707,,,176.4966314427202,158.03678928019235,,,
11,2001-06-05 21:55:16+00:00,,,183.19837431491055,193.57094608831284,208.37653039269438,,225.99195555175336,219.87194569620075,207.82937940682638,198.23524957003787,201.26791879693502,205.53408225613785,206.5666989665283,206.40990845970074,208.9223315194222,,190.1036159704881,184.85362916634563,189.62623900590128,189.1049964234693,,164.47037242096187,179.91021665617302,188.5364221469432,167.895575936524,164.09574939338438,175.117709100378,185.68078346557365
12,2001-09-09 21:54:12+00:00,,,190.83273582855276,193.17022049207705,203.5412257041612,,221.76148485267177,,205.85050315738602,201.6812799383155,,195.2126516225706,200.52566112554445,200.38539406511248,200.72559213502078,196.29778628380032,,181.39634624526417,183.28234011776888,,174.79206333840165,162.11679423562333,178.90044558548482,184.52243326168272,164.4860404985281,162.5240672060241,172.95427187834304,179.10317790133269
13,2001-10-11 21:53:46+00:00,,427.3103743515987,,208.51511735247112,,301.73955382408957,217.1846778090219,224.35658999526277,,,,204.1531565323644,205.6029183022372,,213.80513379035472,205.6328149285429,192.65068907870085,187.9763818032232,194.61954977667912,192.37051751663967,,,175.20460741814884,188.51908437517608,172.59702378686626,164.06428288830986,174.89720553675804,193.78036943095438
14,2001-12-30 21:54:37+00:00,,,,,,,,,,,,,,,,,,,,,,186.15134208369756,188.98699973719198,195.20161599653537,174.0108597764167,167.48094326928756,172.8735663079815,182.29530746983048
15,2002-01-15 21:54:47+00:00,,,,,,,,,,,,218.68262501129405,212.01922763800616,,220.29371729150796,222.57040639047798,216.43411083712908,214.60325876066446,215.38537032892145,212.8458756638069,,203.53062928532123,203.22209217945064,209.74272868914468,184.95529101668495,177.53456227797378,185.91190907682378,186.46637574759325
16,2002-01-31 21:54:26+00:00,,,189.4956911729994,,212.24843962843093,227.65553800222452,228.61020844727187,,213.7404303856925,200.5233870120795,196.7238695581044,198.835784676276,201.39406795218926,202.03915174063778,205.60220944328992,196.47246300830255,,190.5441462227147,195.94880784001987,198.6893867518238,197.94221715547627,187.48935565238722,189.82895412213176,198.7505917143326,173.99825253478477,164.62028581807814,182.01902824897067,186.29853880156202
