,dates,per0034-0000,per0034-0001,per0034-0002,per0034-0003,per0034-0004,per0034-0005,per0034-0006,per0034-0007,per0034-0008,per0034-0009,per0034-0010,per0034-0011,per0034-0012,per0034-0013,per0034-0014,per0034-0015,per0034-0016,per0034-0017,per0034-0018,per0034-0019,per0034-0020,per0034-0021
0,1985-09-03 15:03:06+00:00,187.73641892393837,184.39842390169065,174.74390223109097,168.7784060798166,177.28149639537796,192.30959795733196,214.42339192166395,214.6916600802765,217.79118489104098,217.1087620624949,211.80168939902055,212.95638581939212,214.3589281353121,216.76845709831923,218.96214024680341,220.7706437938022,219.41499591669813,215.4324927726742,208.15679350864156,191.93424979144612,187.0996728522805,197.9083483805851
1,1985-10-05 15:02:44+00:00,195.57154006708532,173.77981991195827,164.548021214339,174.1647111894063,182.22513872490626,199.31161699947805,208.2639538890052,208.84388015379326,208.20465522313512,211.38992015328824,206.13227465870264,206.63143925007617,207.10746339087228,208.74222265049983,210.491460374737,210.24367432090344,209.46812627341055,206.52495340449994,196.2979701305315,186.844246820356,183.50817799036346,187.8542769962726
2,1985-12-08 15:01:45+00:00,196.26150970477255,167.66235760155084,161.3108031766918,169.5305589977968,178.27677510890996,188.43116050518512,203.53905337667985,207.3513282125814,205.49443839334145,206.5524852049597,203.35451164824875,206.2641608850436,207.07570468889992,207.77140863326102,217.52872641040094,215.78644363327462,223.72551265998962,217.5067128903678,204.20196103243123,194.48457676898954,193.76915600222046,195.76693137469272
3,1986-01-09 15:01:10+00:00,201.29745463823653,207.6176007936044,202.87242870682454,192.07641508514328,195.13530576617134,226.7332820252149,222.07340456910632,219.77992073740498,224.4623700792582,219.28015534677817,210.767516303845,221.14008421208393,223.10795268704717,224.59185335832873,238.85143284938667,241.4162376438591,246.4347385774616,236.73192455829002,230.7230227272882,219.33964978630613,210.42320402972203,203.0263211343328
4,1986-03-14 14:59:46+00:00,214.36977428687973,202.57249606770708,194.91229159266456,194.16017968749168,204.0399562167276,212.46910114200156,224.6965848177078,215.67832000261876,217.7802882559916,213.1316144460186,219.83942295330817,216.4947062407985,221.49459967718192,219.55023931573544,227.78515749525945,232.49969258691308,235.67132404187115,225.35152634601607,213.79370093044514,206.91293662299265,197.9632034736073,203.06026451200017
5,1986-08-05 14:56:05+00:00,188.07279985812443,178.70992088203093,174.54919245333994,175.79406850051112,176.78770270402262,196.4286469906127,213.61149338698883,207.3889318840182,210.9940893715013,206.12498599466497,206.77121576735064,204.13589186630946,204.34828047089826,211.82482506517061,212.02344269110844,210.638583851917,209.26140472128753,204.21309728227158,190.2829016534805,185.66280140563407,180.7225776540784,188.63517905521684
6,1986-11-09 14:52:45+00:00,196.0169606334094,179.25473106940632,172.63318475984735,177.95789548809572,182.93464330216187,200.71066107799396,211.25062973014076,207.91139599196396,214.45839625612157,215.18701325674326,215.17706351238087,209.93514816031964,208.19986101320487,221.17661397371708,216.35274976296586,215.71769419658105,215.29458526136753,210.67524805192738,196.7408288844639,189.02114962807178,197.0029083707353,196.84467309127677
7,1986-12-11 14:52:20+00:00,,,,,,,195.42019365523748,193.38331302421753,196.49686917544634,207.72422691546274,218.35845460437037,219.7646302475684,226.3994247803486,231.27185623122548,233.34930365803,226.54824220492776,201.92054279407708,190.75997550213705,189.58226417832122,190.97464256720792,189.57997833015088,189.87261948557097
8,1990-01-20 14:56:25+00:00,209.49915991736793,200.0452324715328,193.02637638914456,189.53204447002062,200.90832028184047,212.60386773962009,220.08170404310178,214.1528428822512,217.9516321388868,217.78119689116826,217.4703979982383,226.2604140871218,227.29826685608725,231.7785376906454,230.86213086660035,236.8233593024295,241.53169404434985,229.8352499913616,221.7894757220557,214.30947501324388,206.89285295769886,209.3918253205951
9,1990-02-05 14:55:29+00:00,210.9695184692575,201.29279666677496,191.71155540115922,189.86082704176738,200.65861633534547,212.70650325840933,218.59992550285696,218.95117923228648,222.0599552593254,218.02058054652767,218.33957654018135,219.27102802373807,221.19551908988112,223.94956493248029,226.28755249438885,232.27100932757864,233.72839668078777,221.74279026248175,214.53650096556365,210.08402301250086,203.72803250241347,205.18269950463744
