,dates,per0034-0000,per0034-0001,per0034-0002,per0034-0003,per0034-0004,per0034-0005,per0034-0006,per0034-0007,per0034-0008,per0034-0009,per0034-0010,per0034-0011,per0034-0012,per0034-0013,per0034-0014,per0034-0015,per0034-0016,per0034-0017,per0034-0018,per0034-0019,per0034-0020,per0034-0021
0,1985-09-03 15:03:06+00:00,191.38383230728073,188.045837285033,178.05973257958402,171.58410868238764,180.32100754816327,195.115300559903,217.229094524235,217.29695535409246,220.39648016485694,220.1482732152802,214.84120055180585,215.76208842196317,216.96422340912807,219.3737523721352,221.56743552061937,223.37593906761816,222.45450706948344,218.03778804649016,210.9624961112126,194.73995239401717,189.90537545485154,200.51364365440105
1,1985-10-05 15:02:44+00:00,196.09142613304232,174.29970597791527,165.02064491066352,174.56462354783474,182.65837711320376,199.7115293579065,208.66386624743365,209.21522734376254,208.5760024131044,211.82315854158574,206.56551304700014,207.03135160850462,207.47881058084155,209.1135698404691,210.86280756470626,210.6150215108727,209.90136466170804,206.8963005944692,196.69788248895995,187.24415917878446,183.90809034879192,188.22562418624187
2,1985-12-08 15:01:45+00:00,196.53196478712238,167.93281268390066,161.55667143337345,169.7386013688351,178.50215434420147,188.63920287622344,203.74709574771816,207.54451041425983,205.6876205950199,206.77786444025122,203.57989088354026,206.4722032560819,207.26888689057836,207.96459083493946,217.72190861207937,215.97962583495305,223.95089189528113,217.69989509204623,204.41000340346955,194.69261914002786,193.97719837325877,195.96011357637116
3,1986-01-09 15:01:10+00:00,216.35900278102264,222.6791489363905,216.56474520026646,203.66222134882491,207.6865958851598,238.31908828889652,233.65921083278795,230.53816941082363,235.22061875267684,231.83144546576662,223.31880642283346,232.72589047576557,233.86620136046582,235.35010203174738,249.60968152280532,252.17448631727774,258.98602869645003,247.49017323170867,242.30882899096983,230.92545604998776,222.00901029340366,213.78456980775144
4,1986-03-14 14:59:46+00:00,217.47191246503237,205.67463424585972,197.73241720916698,196.54643982453217,206.62507136518815,214.85536127904206,227.08284495474828,217.8941329870135,219.99610124038634,215.71672959447915,222.42453810176872,218.880966377839,223.71041266157667,221.76605230013018,230.0009704796542,234.71550557130783,238.2564391903317,227.56733933041082,216.17996106748564,209.29919676003314,200.3494636106478,205.27607749639492
5,1986-08-05 14:56:05+00:00,195.92600187811308,186.5631229020196,181.688467016966,181.83499313127163,183.33203772067984,202.4695716213732,219.65241801774934,212.99836189829583,216.60351938577892,212.66932101132218,213.31555078400785,210.17681649706998,209.95771048517588,217.43425507944823,217.63287270538606,216.2480138661946,215.80573973794475,209.8225272965492,196.32382628424102,191.70372603639458,186.76350228483892,194.24460906949446
6,1986-11-09 14:52:45+00:00,190.65504369569743,173.89281413169434,167.75871481647283,173.83334399754804,178.46637918740188,196.5861095874463,207.12607823959308,204.0814553221697,210.6284555863273,210.71874914198327,210.70879939762088,205.81059666977197,204.3699203434106,217.3466733039228,212.5228090931716,211.88775352678678,210.82632114660754,206.84530738213311,192.61627739391622,184.8965981375241,192.87835688018762,193.0147324214825
7,1986-12-11 14:52:20+00:00,,,,,,,196.80811340283975,194.67209564699107,197.78565179821987,209.22780664203185,219.86203433093948,221.15254999517066,227.68820740312214,232.56063885399902,234.63808628080355,227.8370248277013,203.4241225206462,192.0487581249106,190.9701839259235,192.3625623148102,190.96789807775315,191.1614021083445
8,1990-01-20 14:56:25+00:00,206.38772754009227,196.93380009425715,190.19780150071213,187.13863494903933,198.31545996744407,210.2104582186388,217.6882945221205,211.93039118419716,215.72918044083275,215.18833657677186,214.8775376838419,223.8670045661405,225.0758151580332,229.55608599259136,228.6396791685463,234.60090760437546,238.93883372995344,227.61279829330755,219.3960662010744,211.9160654922626,204.49944343671757,207.16937362254106
9,1990-02-05 14:55:29+00:00,210.0551956974616,200.37847389497907,190.88035288134475,189.1575018326936,199.89668069218223,212.00317804933556,217.8966002937832,218.29809153814654,221.40686756518545,217.25864490336443,217.5776408970181,218.5677028146643,220.54243139574118,223.29647723834034,225.6344648002489,231.6179216334387,232.96646103762453,221.0897025683418,213.83317575648988,209.3806978034271,203.0247072933397,204.5296118104975
10,1990-02-21 14:55:23+00:00,213.97017688367936,206.5571943581529,191.97004907745773,200.34885543152947,206.4335829954822,212.9592517241719,229.90464356227204,235.09126149269724,230.8909332218109,229.67715359040926,233.93639527482074,225.17945739138335,234.64586185096894,228.39194054458062,235.91201869716338,238.80428973051565,240.30056820132125,227.10815609097403,229.13332492165432,217.2214254690447,212.83148222237938,213.07030912746268
11,1990-04-26 14:53:52+00:00,214.96841193302086,204.0878992341922,191.14498360362413,192.09739078478216,201.6952412072538,229.18815737077492,235.9419862438424,240.99152232489817,242.32424666400914,251.40684552665533,246.71727179839985,238.74969172928735,239.3092026736581,242.87708804890002,248.1338888201421,240.7702176071635,250.7113177515549,252.03451610183873,243.22877216489232,220.77145198384648,221.07117407016295,218.06495353564537
12,1991-03-12 14:55:00+00:00,197.18408019502857,183.47748103968377,177.9893164846422,180.40766566043513,192.596506584862,207.23540547310188,216.6711653087491,215.28604839584452,218.014773770354,216.3514589077057,218.2471124048896,215.6746523771309,222.02508480487046,223.4108570703586,231.0046745570312,238.3329725093618,244.49929954312643,232.48419418728122,222.7305956210996,219.02519709006123,215.32867794067462,215.7028447426259
13,1991-03-28 14:55:13+00:00,227.15669498384668,213.61817366115682,,,,,,,,,243.95990390959886,237.67028728206668,240.70439756279382,252.61997638802734,253.3552098726081,256.1276309287604,264.871268903524,,,,,
14,1991-04-13 14:55:35+00:00,223.9428238105458,213.70907451970444,206.27066498424296,203.23436908205449,205.8918484549178,223.3266616303945,237.93887156752533,235.61236557772366,234.56818943835992,234.9062852550692,228.96427662772467,234.64710126421272,247.92868884151446,248.05652802101386,248.04658028895017,253.84618730340108,260.154492112517,258.323746750591,249.9974241734792,239.68641223402784,237.43195397065074,236.6174302275148
15,1991-04-29 14:56:14+00:00,226.57763206462272,208.53276924855868,205.43831873056575,206.162435262834,213.1764834986336,226.56844291277858,240.84935518368283,240.52877358085578,238.8813315472199,240.41374131560264,240.47296134761257,241.76747381209617,242.7281648237224,252.81726646921794,254.85384829801046,258.413774459872,262.17055275200187,256.91227378032886,249.0579902735992,237.43361917688182,237.13240724958908,236.54604783216817
16,1991-05-31 14:56:45+00:00,203.98743959542824,188.7434011433793,179.63662060044575,176.72358817168893,191.26435702611593,208.058463406677,219.32299398132142,220.0141539454596,217.9164072285924,216.79827366320774,209.90842042460085,214.65310304093555,220.0758095041483,223.49897564234226,224.28007436353363,225.87520016159976,225.85877752782872,219.17054140305817,208.4100868820009,207.1709024352308,205.3201955351301,204.63350258755264
17,1993-02-13 14:55:37+00:00,,,,171.51462779596164,171.19472184829726,194.32567620755225,205.79072770816737,202.8967383205828,198.95747044547045,197.69003035374794,192.61490046614313,190.631710370646,200.95298944225576,202.41243010111327,202.18489161471828,205.31925370409806,213.2363177634399,211.81194802272117,203.34608883712585,192.57381564316356,193.40025273398857,189.4680773643035
18,1993-07-07 14:56:28+00:00,192.82541831320535,177.5138554419385,179.30302093987564,180.54526448350174,178.40442207307868,202.5013378889045,211.40286791033887,216.65065399404472,221.6878609497023,214.34689955731142,211.32700468206644,213.56348187681937,216.9835430307894,216.94447601929227,219.5511709718253,224.46670541180518,227.4131281830242,215.94365828345548,207.94376291746568,198.40421174347898,192.80262249244748,188.9798630568079
19,1993-10-11 14:56:18+00:00,198.69460937016862,179.10251355570387,177.53893808273307,173.0900368628313,188.53214951399156,198.25776082314388,218.45350355325553,223.63685248895436,218.1432497577848,218.02726620244596,222.01346128453915,218.26378284770877,220.8294977515759,224.13596655482453,227.4916153310562,226.0231861211856,229.68042087388585,217.98556432766821,214.38751817238546,199.76574356443854,195.16776342459065,201.7915671228559
20,1993-10-27 14:56:12+00:00,198.815089692414,175.17521244265814,180.14328296854825,180.39841264611312,192.01052516715396,205.4738453261154,219.1441183404931,223.3079374447962,217.32655499765048,217.2690887193238,217.46895470124994,215.19619573657593,217.12289231995416,220.67088388354313,219.87119665394565,221.65376335196217,226.81675842848222,216.80705197656062,207.3212573013634,200.65145720604562,195.92048627411117,198.3429937172416
21,1993-12-30 14:55:42+00:00,217.358214784651,199.85283533609982,191.79534287735825,201.726202182098,208.58361737946342,227.6201532644294,233.42427951150609,234.26559520262356,237.19003216285532,235.57069141400592,239.52488756508836,238.0916423868826,239.929432855394,244.9831841147403,246.05730206460834,252.56651499445306,251.7318923503518,242.27700715808334,243.72693944999716,238.3056998377009,233.44557692487444,227.29310852424214
22,1994-03-04 14:54:27+00:00,208.12351423938907,203.7753616761458,190.46519944115423,186.48358961726714,191.68972633931008,207.71780253614483,216.13889359370546,213.53598199718527,210.53482411118577,213.7524925032489,209.14604991808852,208.52646218861446,210.41033619047056,218.18844003407781,212.65275887372187,219.58752570377413,228.57492818825506,220.45144337633909,209.28223818965824,204.09294511975673,198.00969550971652,199.5623819887002
23,1994-04-21 14:53:38+00:00,208.54209172859282,178.76238092769836,150.1995943373714,,,,,,,,,,,,,,,,,,,
