dates,satname,nzd0398-0000,nzd0398-0001,nzd0398-0002,nzd0398-0003,nzd0398-0004,nzd0398-0005,nzd0398-0006,nzd0398-0007,nzd0398-0008,nzd0398-0009,nzd0398-0010,nzd0398-0011,nzd0398-0012,nzd0398-0013,nzd0398-0014,nzd0398-0015,nzd0398-0016,nzd0398-0017,nzd0398-0018,nzd0398-0019,nzd0398-0020,nzd0398-0021,nzd0398-0022,nzd0398-0023,nzd0398-0024,nzd0398-0025,nzd0398-0026,nzd0398-0027,nzd0398-0028,nzd0398-0029,nzd0398-0030,nzd0398-0031,nzd0398-0032,nzd0398-0033,nzd0398-0034,nzd0398-0035,nzd0398-0036,nzd0398-0037,nzd0398-0038,nzd0398-0039,nzd0398-0040,nzd0398-0041,nzd0398-0042,nzd0398-0043,nzd0398-0044,nzd0398-0045,nzd0398-0046,nzd0398-0047,nzd0398-0048,nzd0398-0049,nzd0398-0050,nzd0398-0051,nzd0398-0052,nzd0398-0053,nzd0398-0054,nzd0398-0055,nzd0398-0056,nzd0398-0057,nzd0398-0058,nzd0398-0059,nzd0398-0060,nzd0398-0061,nzd0398-0062,nzd0398-0063,nzd0398-0064,nzd0398-0065,nzd0398-0066,nzd0398-0067,nzd0398-0068,nzd0398-0069,nzd0398-0070,nzd0398-0071,nzd0398-0072,nzd0398-0073,nzd0398-0074,nzd0398-0075,nzd0398-0076,nzd0398-0077,nzd0398-0078,nzd0398-0079,nzd0398-0080,nzd0398-0081,nzd0398-0082,nzd0398-0083,nzd0398-0084,nzd0398-0085,nzd0398-0086,nzd0398-0087,nzd0398-0088,nzd0398-0089,nzd0398-0090,nzd0398-0091,nzd0398-0092,nzd0398-0093,nzd0398-0094,nzd0398-0095,nzd0398-0096,nzd0398-0097,nzd0398-0098,nzd0398-0099,nzd0398-0100,nzd0398-0101,nzd0398-0102,nzd0398-0103,nzd0398-0104,nzd0398-0105,nzd0398-0106,nzd0398-0107,nzd0398-0108,nzd0398-0109,nzd0398-0110,nzd0398-0111,nzd0398-0112,nzd0398-0113,nzd0398-0114,nzd0398-0115,nzd0398-0116,nzd0398-0117,nzd0398-0118,nzd0398-0119,nzd0398-0120,nzd0398-0121,nzd0398-0122,nzd0398-0123,nzd0398-0124,nzd0398-0125,nzd0398-0126,nzd0398-0127,nzd0398-0128,nzd0398-0129,nzd0398-0130,nzd0398-0131,nzd0398-0132,nzd0398-0133,nzd0398-0134,nzd0398-0135,nzd0398-0136,nzd0398-0137,nzd0398-0138,nzd0398-0139,nzd0398-0140,nzd0398-0141,nzd0398-0142,nzd0398-0143,nzd0398-0144,nzd0398-0145,nzd0398-0146,nzd0398-0147,nzd0398-0148,nzd0398-0149,nzd0398-0150,nzd0398-0151,nzd0398-0152,nzd0398-0153,nzd0398-0154,nzd0398-0155,nzd0398-0156,nzd0398-0157,nzd0398-0158,nzd0398-0159,nzd0398-0160,nzd0398-0161,nzd0398-0162,nzd0398-0163,nzd0398-0164,nzd0398-0165,nzd0398-0166,nzd0398-0167,nzd0398-0168,nzd0398-0169,nzd0398-0170,nzd0398-0171,nzd0398-0172,nzd0398-0173,nzd0398-0174,nzd0398-0175,nzd0398-0176,nzd0398-0177,nzd0398-0178
2003-12-02 22:08:38+00:00,L7,222.02,294.60,355.61,395.95,401.08,379.79,360.75,333.38,342.76,353.20,352.46,348.79,345.40,343.80,,,,369.08,371.38,369.00,368.40,362.11,363.68,369.47,367.29,366.45,368.58,370.83,382.32,,,,,397.95,393.78,387.01,381.95,375.93,373.55,367.48,359.37,356.40,352.66,351.47,350.56,,,,331.61,325.74,325.36,323.81,319.27,319.79,316.73,313.01,302.20,303.85,297.97,293.92,,,,305.09,316.27,320.18,321.37,322.24,325.97,324.91,330.40,338.77,345.11,336.74,,,,,325.83,323.47,319.68,319.82,325.11,328.96,333.14,339.55,338.62,345.19,350.64,,,,,344.72,337.39,337.91,340.93,328.12,326.54,326.08,334.87,337.29,337.91,,,,,361.51,337.05,327.87,330.14,339.59,337.28,336.80,338.49,340.98,344.15,,,,,359.59,354.35,360.50,362.36,366.61,361.47,364.81,366.96,359.40,351.30,348.35,,,,340.70,339.92,336.58,305.85,260.63,296.08,301.53,297.58,295.46,291.86,294.40,,,,293.97,295.19,298.27,301.03,306.99,306.49,305.35,306.66,309.71,308.97,,,,,304.89,313.12,312.88,318.57,335.23,341.60,356.89,383.97,371.88,377.08,,,,,,359.34
2003-12-03 21:52:19+00:00,L5,194.43,277.61,333.10,370.39,383.58,367.89,346.08,326.09,337.43,335.82,337.07,332.99,328.72,326.56,328.66,335.03,345.77,361.47,367.33,364.85,363.68,353.62,352.61,353.51,354.43,356.90,358.61,362.64,369.63,374.58,380.75,391.79,396.09,390.16,383.94,381.83,379.37,378.39,373.04,353.37,352.74,347.11,338.72,331.47,329.00,324.74,331.64,334.10,325.79,319.66,318.06,314.44,315.11,312.92,301.90,298.54,297.73,290.17,287.64,284.11,286.23,288.88,292.88,301.60,307.32,315.07,316.56,317.46,316.07,311.65,318.36,321.89,328.12,319.55,315.61,310.14,312.66,304.55,300.46,302.88,302.79,309.45,308.97,308.43,319.03,330.24,334.87,334.27,332.03,337.86,342.38,342.12,339.20,337.10,331.86,330.73,327.64,323.45,317.74,318.73,317.46,322.54,318.23,316.65,318.09,326.67,340.43,347.62,328.00,314.42,315.32,311.25,311.91,313.56,313.66,319.90,324.84,330.73,345.73,347.26,350.68,353.32,354.01,357.18,354.58,347.03,344.68,351.21,349.57,343.97,329.75,326.20,332.91,333.03,333.66,326.79,325.27,315.66,,260.12,285.54,283.84,279.12,276.06,278.28,281.57,288.19,283.87,283.26,282.77,290.97,295.17,287.89,284.52,286.07,287.95,293.94,296.19,301.72,303.68,302.25,288.93,282.70,299.72,301.20,302.75,301.20,310.88,321.63,335.48,359.70,360.92,368.28,361.07,325.67,312.90,302.40,265.76,336.87
2003-12-10 21:58:29+00:00,L5,205.97,253.81,316.52,353.59,375.57,359.68,339.05,319.16,332.09,331.79,332.30,322.15,339.32,332.10,337.48,350.97,353.36,367.42,369.38,368.41,357.27,348.02,343.49,343.72,353.66,353.99,360.17,370.39,380.50,394.64,401.68,401.07,405.38,403.84,399.18,394.61,378.15,368.83,365.11,359.41,353.02,352.82,341.92,344.31,346.39,338.99,338.27,335.89,332.36,329.19,322.79,309.50,305.49,301.93,301.14,295.76,293.26,291.34,297.17,295.88,294.90,294.39,293.80,299.23,310.57,309.77,304.88,301.54,305.75,312.36,318.30,320.10,319.05,335.92,335.52,326.21,320.99,313.51,318.42,317.69,305.00,305.18,307.26,309.29,317.55,318.44,323.52,343.43,346.08,349.32,350.55,345.96,348.11,348.67,332.48,329.21,326.33,320.52,314.19,312.89,312.22,323.49,329.66,327.46,326.21,326.20,344.62,356.98,328.93,308.86,304.01,310.44,313.14,311.18,312.53,326.71,336.57,344.09,349.18,352.00,360.50,359.73,347.09,347.60,347.63,349.97,347.67,348.57,351.01,353.26,347.87,342.33,342.51,343.12,342.72,338.62,324.66,323.38,,248.49,285.29,283.20,275.01,287.20,289.23,286.49,291.36,292.02,287.72,295.67,279.16,287.18,285.73,286.21,291.50,287.32,288.03,302.91,303.74,310.32,307.67,312.11,294.27,308.14,296.19,292.72,301.98,317.75,323.69,336.01,364.87,380.43,382.86,371.68,323.91,313.77,292.21,250.47,310.92
2004-01-03 22:08:54+00:00,L7,170.06,270.12,326.39,358.24,369.88,368.88,343.65,316.78,326.67,329.63,332.07,328.17,321.52,324.94,326.95,,,,,352.86,345.14,343.93,343.10,344.52,348.61,347.42,355.43,359.08,365.06,371.63,,,,,371.01,369.81,363.13,355.86,346.94,340.15,336.16,330.55,327.22,320.44,318.61,316.95,,,,,299.56,297.92,293.69,289.14,286.48,290.56,295.03,283.07,280.06,282.74,280.21,,,,,303.74,305.27,306.36,308.49,313.64,314.82,318.16,,306.32,305.66,308.69,,,,305.36,303.53,306.56,310.21,319.74,317.84,324.68,326.72,332.29,324.35,325.68,,,,,331.67,327.68,323.37,322.48,324.63,325.03,322.72,318.26,316.42,310.95,,,,,334.13,321.28,319.51,314.47,312.62,312.11,314.66,320.78,329.54,335.18,337.70,,,,342.55,347.41,352.37,350.52,347.24,340.63,340.88,334.03,332.48,327.54,324.70,,,,304.65,299.68,294.82,284.84,272.02,277.45,275.07,273.79,272.48,271.25,273.69,,,,,280.69,287.64,285.39,293.72,291.64,291.51,284.99,288.41,285.14,,,,,291.54,300.54,307.41,313.13,318.76,335.79,357.08,371.23,370.94,351.23,318.54,,,,
2004-01-19 22:08:59+00:00,L7,,253.38,320.73,348.79,360.06,357.06,337.30,319.19,328.03,328.00,324.73,319.74,316.85,316.04,316.16,,,,,,337.51,334.12,336.30,335.36,332.72,336.25,342.11,347.24,353.47,362.23,369.73,376.86,,,,361.59,359.17,353.40,343.28,340.13,332.07,328.50,322.39,314.64,309.99,306.25,304.07,,,,286.65,283.73,279.21,277.32,272.36,272.21,272.29,269.66,268.75,268.00,269.04,,,,,294.84,295.66,290.68,260.33,273.10,296.50,300.40,289.81,293.43,294.58,291.68,,,,,285.74,289.62,295.71,298.38,305.48,313.46,319.30,318.55,312.48,318.40,318.99,,,,315.26,311.59,306.97,304.04,303.95,300.32,300.32,300.79,301.22,300.11,302.95,,,,,318.08,313.94,307.45,307.26,307.39,307.02,309.13,313.81,318.64,322.54,,,,,331.32,336.57,337.70,332.92,329.90,319.87,322.95,315.25,312.88,307.42,,,,,288.74,,261.25,255.11,249.88,250.91,267.18,273.97,268.05,263.14,,,,,273.12,278.60,282.15,279.31,277.32,278.38,281.77,278.50,279.16,270.76,254.32,,,,288.00,296.49,301.35,311.03,332.11,367.86,374.10,364.55,338.52,299.12,278.33,,,
2004-01-20 21:52:36+00:00,L5,99.75,245.52,317.52,349.05,364.90,360.05,342.18,321.51,334.74,333.42,333.88,325.01,328.87,324.87,331.98,336.44,335.56,345.31,355.73,347.42,348.18,343.14,338.30,341.77,342.55,343.77,348.82,353.27,356.57,369.52,379.98,385.28,391.97,391.68,382.53,368.56,364.54,360.91,355.15,346.39,341.42,339.19,331.89,327.80,321.58,317.24,310.37,307.06,301.34,302.32,293.94,287.75,283.82,283.14,279.95,275.09,279.57,283.15,278.51,277.52,280.20,277.42,288.10,291.28,288.99,288.07,295.24,289.58,260.42,273.64,299.43,299.81,292.29,295.17,306.99,305.85,307.47,303.41,297.39,298.98,298.59,297.16,301.88,306.62,312.81,315.28,326.48,328.63,325.38,325.48,326.25,330.48,325.25,322.29,320.10,313.70,308.64,307.98,306.74,305.07,306.05,303.51,304.47,306.74,308.65,310.06,307.82,310.83,314.38,318.18,315.23,306.33,306.34,307.22,309.37,311.38,317.47,323.15,325.23,327.00,329.70,334.66,334.41,334.02,339.19,336.42,335.17,330.91,334.04,332.78,327.91,321.29,324.63,322.97,312.99,308.05,304.06,302.30,301.03,298.88,271.60,253.05,256.57,272.46,277.15,271.87,269.74,266.48,267.30,270.95,277.15,280.02,286.78,288.83,290.00,292.61,288.58,284.77,289.73,280.83,275.88,249.84,246.20,264.67,282.84,289.93,299.74,302.90,312.29,331.24,368.55,378.18,365.28,341.20,306.01,281.95,249.08,215.33,157.76
2004-02-04 22:09:05+00:00,L7,87.26,230.41,284.89,352.77,,,,,,,316.44,307.51,307.86,302.68,310.55,319.33,327.82,330.61,334.42,331.77,333.11,329.39,323.14,328.20,,,,343.39,345.53,353.34,358.41,360.52,365.06,363.66,359.24,347.45,341.88,337.37,334.47,,,,,307.11,299.98,298.34,293.81,285.29,286.31,286.36,285.56,278.60,277.14,277.16,,,,,258.21,260.95,261.58,265.18,268.57,273.62,,278.79,,247.54,248.21,,,,,273.29,273.69,271.16,265.34,271.80,272.78,270.66,270.76,271.39,279.17,,,,,304.00,299.42,300.73,303.53,304.41,304.68,306.20,308.82,300.18,298.98,292.84,,,,284.05,285.18,288.31,286.94,287.46,288.98,292.30,290.04,288.79,289.92,288.33,,,,293.04,295.46,305.43,307.48,310.12,312.05,314.16,305.79,310.05,316.56,324.32,319.39,,,,300.25,294.97,297.56,296.89,291.08,284.70,284.99,279.18,,231.05,,,,,260.29,263.14,258.84,253.07,247.62,251.58,259.92,258.06,272.55,269.99,,,,,263.46,263.45,262.34,,229.51,249.64,258.24,275.23,283.07,287.15,,,,364.66,351.96,321.46,294.00,261.20,236.78,205.63,124.72
2004-03-23 22:09:16+00:00,L7,166.77,270.30,312.47,366.63,383.01,372.01,366.33,339.79,341.15,337.98,336.93,332.99,331.56,325.10,,,,,350.76,341.00,343.04,343.11,350.18,350.60,352.38,355.69,361.90,358.75,354.49,365.34,,,,,364.90,364.64,359.94,354.74,352.81,342.01,339.62,335.21,328.04,323.46,321.46,,,,,300.77,298.29,296.37,295.78,291.43,286.72,283.96,281.94,276.48,273.63,270.46,279.95,,,,287.46,293.73,,292.62,307.64,303.57,315.63,307.97,309.66,316.33,305.72,,,,,,,,,222.13,,304.30,310.25,320.29,321.71,321.85,,,,324.90,327.01,329.63,322.66,323.08,322.45,323.06,318.90,315.84,314.86,311.62,,,,313.86,308.82,312.79,320.14,318.41,328.01,323.00,321.45,311.90,321.48,312.49,,,,,333.05,330.54,330.96,332.33,328.36,332.97,325.52,318.31,318.63,322.20,,,,,291.81,296.84,288.15,292.65,288.52,285.08,275.51,270.96,286.16,288.38,,,,,276.38,272.58,273.09,276.97,278.42,273.47,275.56,285.63,282.58,279.56,,,,,289.59,299.82,297.99,302.07,310.21,329.49,356.80,382.44,399.52,386.13,,,,,
2004-04-25 21:53:47+00:00,L5,373.53,325.66,327.43,375.42,381.26,386.77,376.98,365.16,370.12,369.90,363.87,359.48,351.09,344.57,344.80,347.46,363.31,369.11,376.68,371.43,368.14,372.52,380.11,382.69,382.32,388.75,395.33,399.22,397.27,399.68,407.62,412.55,406.89,402.21,394.68,390.77,393.32,386.10,376.93,377.54,369.73,361.59,359.09,350.36,349.89,347.23,345.04,340.13,343.97,339.35,340.68,334.90,334.48,327.17,322.82,318.88,318.22,309.22,305.50,304.97,306.95,298.83,305.07,321.28,318.91,322.08,323.67,329.94,332.52,351.20,341.94,339.24,340.25,340.26,338.46,330.19,324.55,326.01,321.86,329.75,326.34,320.35,325.97,335.47,338.26,342.86,340.80,343.74,343.95,346.84,355.77,358.52,355.31,356.89,354.05,356.75,351.03,352.84,355.78,354.98,346.99,341.77,342.07,335.95,341.71,346.26,339.79,338.41,347.06,345.27,356.00,355.88,355.99,358.83,350.87,354.58,357.94,363.53,362.89,361.50,369.31,376.60,375.44,370.14,374.50,380.49,379.95,373.41,362.85,356.56,355.90,349.13,348.52,340.94,340.36,327.80,327.90,325.94,327.10,328.72,320.64,314.18,306.92,320.08,320.38,318.62,310.42,312.34,313.69,327.07,323.41,319.57,322.23,324.19,323.56,325.36,330.26,334.66,329.32,325.36,320.29,316.93,322.70,334.97,335.66,346.36,357.75,366.86,381.51,399.38,422.98,432.49,449.87,466.47,479.43,481.26,480.37,471.94,312.49
2004-05-18 22:00:38+00:00,L5,,264.79,294.55,333.82,372.25,373.01,362.17,355.34,360.16,355.75,351.42,345.00,350.97,347.48,345.59,346.69,360.92,366.32,369.09,370.29,358.57,358.03,356.68,364.90,362.26,364.22,365.13,368.35,374.20,379.50,387.76,389.89,390.36,375.92,377.67,367.29,365.01,359.85,355.81,347.39,347.67,338.50,337.93,333.84,334.39,338.36,337.19,343.14,333.22,324.80,325.00,317.73,315.07,315.49,311.83,308.68,308.11,303.02,296.00,301.19,298.08,298.61,301.56,297.93,307.69,308.90,310.16,277.57,321.53,324.23,319.47,320.94,285.17,335.14,338.37,329.94,320.57,308.21,305.09,312.53,311.08,312.09,319.16,321.32,323.65,332.57,335.09,341.58,340.39,343.02,343.59,340.46,335.47,337.25,337.82,331.53,336.54,333.75,327.70,330.69,326.87,326.66,329.26,325.73,328.49,328.90,321.22,325.32,322.01,321.82,321.65,332.46,336.09,335.44,340.58,342.87,347.42,353.39,348.42,350.83,353.06,351.76,353.91,359.38,358.74,358.29,359.57,356.39,353.51,350.24,346.81,335.46,,,,,,,,,,,,,,,,291.01,289.51,297.39,304.97,,,,,,,,,,,,,,,,,320.16,323.47,,,,,,,,,,
2004-05-19 22:02:59+00:00,L7,,273.45,312.74,362.22,374.36,365.61,349.70,349.00,354.44,353.90,350.57,345.52,343.50,,,,,,,,365.14,365.52,367.06,366.98,367.64,362.26,368.19,367.84,381.26,389.03,,,,,,,376.52,374.69,360.67,355.49,351.44,347.17,335.61,338.75,337.69,,,,,,,324.73,323.08,320.58,314.35,311.39,308.14,305.70,304.13,307.45,,,,,,,318.75,293.43,321.26,321.79,327.41,329.83,,341.61,,,,,,,317.18,315.31,317.25,317.78,325.80,329.49,339.73,346.97,342.82,,,,,,330.68,323.36,321.26,329.26,331.66,322.80,323.47,320.57,318.48,,,,,,,333.47,334.52,339.08,337.58,334.96,336.66,,335.92,336.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.66,293.01,305.40,316.45,303.57,300.23,331.32,322.05,,,,,,,,,,,,,,,,,,,,
2004-06-11 22:09:02+00:00,L7,,,,,,,,,,355.30,360.15,357.34,348.28,347.15,349.20,354.14,365.81,378.38,390.85,381.78,379.00,380.67,383.28,,,,388.30,392.19,389.69,391.29,395.99,399.71,397.73,396.73,397.64,403.35,391.34,389.78,,,,370.65,354.30,346.37,346.58,345.45,337.50,337.84,337.68,335.11,336.80,328.72,328.51,,,,,308.63,309.42,304.78,304.02,305.31,305.74,308.97,311.33,317.39,320.58,322.70,,,,345.15,334.99,329.14,324.99,329.05,325.95,321.47,322.06,322.99,328.10,330.74,329.02,,,,339.77,349.65,349.78,353.02,348.14,351.32,350.05,348.76,347.12,342.60,341.80,,,,331.39,334.29,336.78,340.18,342.90,340.94,336.34,331.12,326.50,329.65,331.49,,,,348.50,349.58,353.31,357.86,356.25,364.02,369.67,367.03,369.57,369.31,371.73,370.90,,,,355.07,355.85,348.46,346.23,340.25,343.01,330.54,320.66,314.55,309.20,,,,,311.09,309.92,307.12,300.42,307.61,307.17,307.12,312.83,306.12,307.31,,,,,,,,,,,,,,,,,,,400.56,414.99,425.84,411.82,,,,
2004-06-12 21:55:11+00:00,L5,,,,,,,,,349.88,345.61,347.60,345.11,341.47,334.28,339.17,345.55,362.88,366.73,378.56,373.72,370.36,364.09,362.52,365.69,360.03,366.53,368.86,367.74,375.60,382.50,386.62,386.83,386.87,380.77,376.50,372.99,366.53,367.66,363.55,354.88,351.80,343.57,334.95,342.44,336.31,338.22,320.43,315.04,322.18,317.06,322.92,318.89,306.58,308.36,313.58,306.73,304.16,304.01,300.84,303.33,298.92,296.23,293.59,294.20,302.87,306.23,304.30,301.41,310.50,319.72,323.99,339.32,323.31,320.42,315.93,319.07,313.75,309.24,313.12,313.19,306.43,309.97,316.92,321.73,322.36,326.71,326.03,341.84,340.71,338.88,338.83,341.38,345.21,343.05,337.56,333.63,332.21,330.31,335.04,321.85,323.78,321.49,328.28,333.04,333.97,333.79,321.42,312.66,312.54,316.39,325.02,330.30,327.24,335.31,334.60,343.38,346.06,342.84,344.99,352.94,360.28,358.64,354.21,356.87,355.98,362.10,366.28,364.81,347.05,352.15,349.27,341.09,337.73,338.55,333.06,327.91,308.93,303.55,286.69,250.20,269.48,289.47,296.59,299.25,301.73,292.23,292.14,296.81,300.77,295.02,293.63,295.98,295.87,302.29,295.95,296.14,296.36,306.96,303.26,308.42,312.52,313.25,301.02,315.09,307.27,303.83,298.37,303.61,313.09,336.20,363.02,387.27,405.65,408.74,403.66,396.12,397.38,397.24,351.13
2004-06-19 22:01:34+00:00,L5,,467.95,450.39,639.78,509.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.05,290.06,260.60,277.78,,269.07,260.05,275.79,269.86,,,,,292.33,310.58,,
2004-07-13 22:08:58+00:00,L7,638.19,644.45,,647.23,344.29,360.80,,413.36,412.92,,,,,,,,,,,,,,,,,,,,,,,387.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.31,291.35,295.54,293.56,,377.72,,524.21,,,332.85,,,,,,,,314.14,313.39,308.99,313.74,319.13,322.31,329.37,,,,,,,330.48,324.18,324.60,323.26,323.03,322.78,317.05,318.05,,,,,300.27,300.86,300.87,302.77,307.21,303.82,307.80,305.54,307.70,308.37,308.60,,,,323.88,327.84,337.84,343.82,341.57,344.81,352.11,348.11,344.26,351.38,361.81,,,,313.85,305.85,296.63,290.66,279.08,,,262.14,271.43,276.04,276.20,,,,274.79,275.95,272.48,275.78,271.40,276.81,279.11,281.98,287.62,286.92,287.46,,,,297.71,293.04,287.46,280.97,292.33,296.40,298.90,302.61,312.05,325.45,346.20,,,,360.14,365.32,373.45,320.39
2004-07-22 22:02:44+00:00,L7,,,,,,,,,,,,,,,353.26,354.19,368.22,377.63,383.86,383.11,381.24,379.07,377.90,,,,,,,,404.03,409.20,404.22,397.34,396.04,395.62,391.97,386.65,382.91,,,,,,,348.93,345.25,346.46,341.07,341.12,335.44,330.34,324.16,331.69,,,,,,,311.32,313.73,309.96,319.44,321.56,319.37,321.91,321.61,,,,,,,333.58,333.00,329.12,327.58,329.12,332.73,338.04,333.08,333.85,,,,,,,358.03,352.41,354.00,352.09,354.09,354.65,353.69,349.55,,,,,,,344.94,335.20,330.85,348.42,339.75,330.97,329.72,329.38,332.06,,,,,,351.21,352.02,357.23,358.47,367.57,367.11,367.83,362.89,362.41,191.58,,,,,365.15,347.43,345.62,339.62,322.50,319.92,306.42,314.63,270.28,,,,,,316.64,307.41,307.78,307.98,303.02,304.69,310.73,313.78,316.16,,,,,,324.28,317.14,317.74,312.37,315.83,315.52,329.45,341.44,,,,,,,400.94,,,,,
2004-07-30 21:56:27+00:00,L5,245.46,271.85,308.11,333.45,344.26,335.51,333.00,320.94,332.40,332.81,334.37,326.23,324.67,330.87,329.95,338.47,338.45,344.84,352.09,347.47,349.92,343.03,339.32,341.00,343.41,347.34,347.57,352.42,358.01,367.21,369.72,373.90,374.82,366.82,364.35,362.19,356.52,352.17,347.14,344.52,341.99,334.77,333.28,326.66,325.34,321.54,325.63,318.14,319.01,319.05,311.00,311.08,303.19,293.56,291.37,290.60,282.19,280.89,277.48,277.29,279.37,278.35,280.58,283.41,292.32,290.84,296.78,291.83,296.08,293.58,271.76,280.90,294.91,294.94,302.07,306.35,302.38,300.58,298.53,303.96,304.05,306.39,299.47,305.94,307.22,316.96,320.27,326.51,321.50,324.75,326.23,316.86,325.54,323.52,322.48,319.53,315.66,317.02,318.45,312.40,311.86,307.60,309.20,304.17,298.92,294.70,297.94,301.47,293.30,293.04,295.69,294.76,294.16,305.13,303.04,305.75,310.38,319.31,325.65,332.47,331.98,329.93,338.63,337.39,337.51,334.67,339.78,340.65,332.78,332.28,336.32,329.55,317.32,312.22,303.49,299.17,280.39,,181.27,,247.42,258.11,268.50,271.66,274.82,275.12,275.85,271.04,272.80,273.95,270.87,278.32,275.71,277.21,280.06,286.07,277.85,283.55,281.84,288.52,288.84,288.61,281.84,278.23,269.99,271.22,294.09,297.09,303.63,313.72,327.75,340.72,345.54,359.24,354.34,350.06,360.25,359.69,341.44
2004-08-15 21:56:49+00:00,L5,275.51,279.32,310.54,334.29,346.99,336.82,330.93,316.44,324.10,329.10,332.02,322.32,321.16,323.28,325.05,326.50,330.67,343.27,354.79,346.96,340.13,341.62,342.59,346.60,345.70,340.83,337.18,341.41,346.94,349.44,357.68,358.38,356.16,358.45,357.40,358.31,352.39,345.44,343.92,336.12,334.38,331.58,326.41,319.41,320.39,310.46,310.39,306.34,301.90,302.10,298.80,296.70,289.50,291.00,287.34,286.81,283.97,276.60,273.50,274.35,273.63,266.91,266.87,274.32,284.15,287.59,291.44,292.88,295.76,292.38,268.41,272.81,279.08,298.56,306.84,293.15,289.96,293.17,286.74,287.64,291.22,294.53,297.03,297.94,299.37,300.48,314.41,324.37,324.28,322.45,313.38,311.94,314.65,314.16,313.54,313.47,313.14,312.75,312.67,310.19,309.24,312.29,300.91,301.74,301.39,302.40,295.04,294.51,288.17,289.32,286.12,286.23,291.29,292.30,296.51,300.26,307.80,303.30,308.10,308.45,311.35,312.81,324.73,322.56,325.64,330.87,332.35,326.27,331.82,334.36,328.78,328.56,317.64,307.70,298.63,285.86,276.31,252.86,185.82,,250.22,256.26,261.57,265.15,273.17,269.71,269.43,270.54,270.51,268.09,265.20,270.26,275.92,282.21,281.71,279.40,285.92,284.49,284.48,282.39,280.78,277.28,278.57,259.25,263.09,277.19,274.92,284.67,300.59,317.77,330.88,351.80,354.58,355.52,355.73,352.99,349.41,292.44,136.58
2004-08-22 22:03:12+00:00,L5,,,,,,,,,355.14,353.13,350.56,351.28,352.23,346.28,350.72,351.91,364.62,366.35,382.74,380.17,374.61,379.99,373.76,369.88,376.51,381.27,376.94,380.91,380.70,378.12,390.29,397.04,397.45,393.52,393.54,389.40,386.35,380.19,378.88,372.21,365.41,354.05,345.37,349.32,341.68,336.40,331.88,332.26,329.51,328.77,325.70,323.80,316.78,319.58,321.21,318.98,309.74,296.55,287.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.92,295.97,293.98,297.55,302.46,308.43,317.86,311.57,308.98,313.66,313.21,310.08,310.48,300.95,295.86,299.30,286.17,286.82,296.78,311.08,327.03,346.35,369.73,381.87,384.24,391.83,,,,,
2004-08-23 22:02:35+00:00,L7,406.99,424.10,340.96,362.64,366.01,360.41,359.11,340.58,354.09,359.99,361.93,358.85,353.44,349.35,351.77,,,,,,,,370.77,371.02,372.23,377.60,380.47,385.44,384.39,389.98,398.04,,,,,,,377.33,380.35,372.98,364.17,366.16,354.01,356.91,352.53,349.57,,,,,,,321.90,318.43,317.61,315.32,312.65,308.68,302.89,308.03,312.84,,,,,,,320.58,322.31,326.96,325.89,329.38,348.42,345.86,336.93,,,,,,,320.33,323.05,330.36,334.81,336.54,347.90,356.69,357.21,355.85,,,,,,,337.98,335.80,332.80,341.67,340.99,341.89,340.46,336.24,,,,,,,334.44,328.61,333.51,331.72,335.83,338.46,340.41,337.06,,,,,,,361.11,371.77,373.48,367.00,371.56,371.62,369.94,369.74,,,,,,,319.42,319.55,303.78,300.50,308.91,317.01,313.15,323.05,,,,,,,312.23,312.84,319.47,322.27,322.03,318.21,320.27,318.66,,,,,,,313.58,326.58,332.17,352.91,381.23,386.37,383.52,390.05,,,,,
2004-09-24 22:02:24+00:00,L7,,343.14,338.06,341.36,346.04,334.67,328.15,315.97,329.34,333.48,333.60,328.08,324.54,322.93,323.46,,,,,,,352.15,353.30,354.71,349.53,352.91,355.21,359.37,363.48,365.48,370.40,,,,,,362.95,353.45,352.32,343.87,343.42,340.57,334.00,331.90,332.58,324.69,,,,,,,297.93,298.10,298.84,296.32,297.04,289.51,286.93,286.58,,,,,,,302.04,297.01,304.18,298.40,277.80,304.87,305.32,308.53,311.50,,,,,,,299.86,299.52,304.04,301.08,304.34,323.29,327.71,329.55,,,,,,,321.34,320.28,316.44,316.52,314.02,310.02,309.21,306.20,300.40,,,,,,304.77,306.02,307.34,309.50,309.92,317.09,322.48,325.03,328.44,,,,,,336.00,336.89,338.47,337.14,336.87,339.49,341.42,338.74,337.03,,,,,,,290.35,273.10,270.70,279.96,285.44,289.11,288.52,289.07,,,,,,274.44,278.92,284.07,291.86,296.94,292.36,286.09,290.71,292.27,,,,,,282.19,286.70,297.25,303.27,313.72,336.85,350.32,358.57,360.49,,,,,
