dates,nzd0398-0000,nzd0398-0001,nzd0398-0002,nzd0398-0003,nzd0398-0004,nzd0398-0005,nzd0398-0006,nzd0398-0007,nzd0398-0008,nzd0398-0009,nzd0398-0010,nzd0398-0011,nzd0398-0012,nzd0398-0013,nzd0398-0014,nzd0398-0015,nzd0398-0016,nzd0398-0017,nzd0398-0018,nzd0398-0019,nzd0398-0020,nzd0398-0021,nzd0398-0022,nzd0398-0023,nzd0398-0024,nzd0398-0025,nzd0398-0026,nzd0398-0027,nzd0398-0028,nzd0398-0029,nzd0398-0030,nzd0398-0031,nzd0398-0032,nzd0398-0033,nzd0398-0034,nzd0398-0035,nzd0398-0036,nzd0398-0037,nzd0398-0038,nzd0398-0039,nzd0398-0040,nzd0398-0041,nzd0398-0042,nzd0398-0043,nzd0398-0044,nzd0398-0045,nzd0398-0046,nzd0398-0047,nzd0398-0048,nzd0398-0049,nzd0398-0050,nzd0398-0051,nzd0398-0052,nzd0398-0053,nzd0398-0054,nzd0398-0055,nzd0398-0056,nzd0398-0057,nzd0398-0058,nzd0398-0059,nzd0398-0060,nzd0398-0061,nzd0398-0062,nzd0398-0063,nzd0398-0064,nzd0398-0065,nzd0398-0066,nzd0398-0067,nzd0398-0068,nzd0398-0069,nzd0398-0070,nzd0398-0071,nzd0398-0072,nzd0398-0073,nzd0398-0074,nzd0398-0075,nzd0398-0076,nzd0398-0077,nzd0398-0078,nzd0398-0079,nzd0398-0080,nzd0398-0081,nzd0398-0082,nzd0398-0083,nzd0398-0084,nzd0398-0085,nzd0398-0086,nzd0398-0087,nzd0398-0088,nzd0398-0089,nzd0398-0090,nzd0398-0091,nzd0398-0092,nzd0398-0093,nzd0398-0094,nzd0398-0095,nzd0398-0096,nzd0398-0097,nzd0398-0098,nzd0398-0099,nzd0398-0100,nzd0398-0101,nzd0398-0102,nzd0398-0103,nzd0398-0104,nzd0398-0105,nzd0398-0106,nzd0398-0107,nzd0398-0108,nzd0398-0109,nzd0398-0110,nzd0398-0111,nzd0398-0112,nzd0398-0113,nzd0398-0114,nzd0398-0115,nzd0398-0116,nzd0398-0117,nzd0398-0118,nzd0398-0119,nzd0398-0120,nzd0398-0121,nzd0398-0122,nzd0398-0123,nzd0398-0124,nzd0398-0125,nzd0398-0126,nzd0398-0127,nzd0398-0128,nzd0398-0129,nzd0398-0130,nzd0398-0131,nzd0398-0132,nzd0398-0133,nzd0398-0134,nzd0398-0135,nzd0398-0136,nzd0398-0137,nzd0398-0138,nzd0398-0139,nzd0398-0140,nzd0398-0141,nzd0398-0142,nzd0398-0143,nzd0398-0144,nzd0398-0145,nzd0398-0146,nzd0398-0147,nzd0398-0148,nzd0398-0149,nzd0398-0150,nzd0398-0151,nzd0398-0152,nzd0398-0153,nzd0398-0154,nzd0398-0155,nzd0398-0156,nzd0398-0157,nzd0398-0158,nzd0398-0159,nzd0398-0160,nzd0398-0161,nzd0398-0162,nzd0398-0163,nzd0398-0164,nzd0398-0165,nzd0398-0166,nzd0398-0167,nzd0398-0168,nzd0398-0169,nzd0398-0170,nzd0398-0171,nzd0398-0172,nzd0398-0173,nzd0398-0174,nzd0398-0175,nzd0398-0176,nzd0398-0177,nzd0398-0178,satname
2003-07-28 21:50:28+00:00,216.43,261.79,306.11,358.04,392.50,392.71,382.64,353.30,353.99,354.58,350.87,348.97,346.20,343.94,339.84,347.30,352.39,363.04,370.69,360.28,355.51,351.30,352.63,351.48,356.64,357.98,361.70,362.57,363.70,367.41,375.49,380.06,380.63,374.93,366.95,363.81,364.08,353.97,346.25,344.64,342.64,339.68,337.08,335.99,327.97,333.39,329.39,329.97,330.68,323.84,323.83,320.43,312.76,311.19,306.99,304.24,298.44,295.65,290.73,288.78,284.20,283.14,283.20,288.28,295.09,298.07,295.69,302.63,302.59,310.23,307.76,323.85,304.26,309.74,314.71,313.52,307.96,309.32,301.11,306.91,312.11,319.08,314.41,311.49,320.33,330.45,329.35,336.04,340.73,340.04,340.14,338.21,337.56,344.09,339.00,336.14,333.29,332.45,329.85,326.71,324.65,315.65,316.29,314.33,311.66,318.34,316.04,315.23,317.26,323.43,320.56,326.54,332.28,337.64,332.71,329.66,333.49,338.25,343.16,342.88,343.36,347.20,347.63,347.96,345.01,349.66,337.88,341.83,339.15,345.30,332.71,331.98,325.18,318.17,311.44,311.59,299.59,280.07,,,272.11,280.20,273.21,274.97,280.93,287.43,286.37,285.84,281.93,278.05,282.31,284.03,283.70,288.88,290.37,292.86,287.07,289.08,288.31,291.24,293.84,293.30,265.07,288.42,297.18,293.49,298.16,302.58,312.24,339.38,352.78,372.58,380.34,364.40,343.43,,295.32,289.05,267.54,L5
2003-08-20 21:57:03+00:00,,,,,,,,,,,,,,334.10,337.08,345.60,346.42,350.10,360.03,349.05,348.26,350.24,355.07,361.61,,,,,,,,,,,,,,,,,352.60,,,,,,,,,,,,,,,,312.55,310.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.34,324.87,328.26,330.42,334.89,335.86,335.59,336.86,342.56,336.04,335.48,333.91,335.05,324.02,326.51,328.60,321.00,326.89,327.10,326.78,322.63,320.53,318.04,325.45,323.35,323.66,328.31,332.66,332.42,337.35,341.10,345.72,350.92,354.85,353.57,347.44,349.52,352.36,351.03,356.75,350.92,354.33,351.65,350.22,344.04,343.42,337.59,,,,,,,,,,,,,,,292.83,294.57,295.04,290.89,290.32,286.69,288.87,296.02,300.41,297.54,301.03,302.82,307.76,309.46,302.54,300.11,302.82,307.43,314.44,322.62,326.99,334.72,337.42,363.72,,,,,,,,,,L5
2003-08-28 22:08:21+00:00,,271.02,322.49,348.34,370.79,374.13,361.47,348.36,351.14,350.81,346.04,336.99,338.22,339.77,337.08,,,,,360.17,353.45,347.04,345.51,348.75,356.61,359.48,364.97,366.87,362.82,361.77,369.93,,,,,359.68,359.02,352.88,346.57,341.81,346.37,342.49,345.36,339.72,331.87,332.74,,,,,313.29,307.60,302.59,298.83,297.59,298.87,300.84,295.37,291.99,287.03,288.82,287.58,,,,287.85,279.06,,287.08,301.61,311.98,313.42,305.40,315.50,315.00,305.00,,,,,309.89,310.76,309.53,306.10,310.76,314.94,324.73,330.36,331.84,329.91,328.28,,,,332.22,329.28,326.16,321.86,317.79,316.85,317.04,313.94,314.91,314.51,320.99,,,,305.37,315.68,314.88,320.43,319.08,325.94,333.02,331.64,337.30,338.66,345.69,,,,351.14,348.52,349.00,353.63,337.61,345.78,348.90,340.35,334.00,328.74,330.75,,,,,270.95,,,264.88,273.51,269.00,274.34,281.11,282.44,286.37,,,,,281.03,282.46,283.67,287.13,287.77,286.40,289.35,286.77,290.74,293.55,,,,291.87,304.41,308.71,317.55,320.11,333.57,357.02,381.11,392.83,392.60,374.82,,,,,L7
2003-08-29 21:51:01+00:00,225.50,282.59,338.18,358.90,373.03,372.96,373.69,355.89,359.56,355.05,355.13,348.68,344.56,343.20,339.55,347.17,352.52,356.51,368.42,366.19,362.38,357.38,361.96,365.09,366.77,367.05,372.50,370.01,367.75,371.13,377.75,379.53,381.49,373.47,369.77,367.24,355.75,354.68,352.01,347.90,341.97,345.75,344.34,347.27,344.55,345.76,340.92,338.67,340.09,334.97,327.93,315.18,312.95,308.81,307.39,303.81,305.07,296.90,294.15,292.93,294.56,290.50,295.43,298.06,299.85,303.95,303.38,302.14,287.15,318.27,320.56,324.90,319.00,316.43,315.11,311.58,312.31,308.40,310.22,312.72,314.49,313.05,315.49,312.43,314.70,321.82,332.21,339.25,338.75,337.15,337.27,336.41,342.18,340.34,342.51,340.43,344.80,339.65,323.71,319.36,317.62,314.99,316.50,321.42,320.98,323.78,321.95,321.72,324.14,329.04,326.52,332.85,336.12,334.88,338.28,341.05,346.98,347.07,351.40,349.51,354.85,351.17,352.41,353.03,355.13,354.87,346.11,351.91,346.28,348.81,348.89,343.97,341.10,338.48,330.80,315.09,309.13,294.83,269.67,252.49,283.82,283.76,279.25,281.79,285.08,286.63,294.75,298.08,289.81,282.12,284.86,286.45,288.76,290.34,296.76,296.81,298.39,298.54,303.79,305.94,310.41,302.18,305.16,297.68,306.32,313.89,318.69,327.31,336.91,353.79,367.01,392.81,409.85,408.53,405.61,395.26,278.48,278.45,,L5
2003-09-14 21:51:18+00:00,230.20,300.21,321.20,359.70,367.65,361.12,359.13,347.01,352.74,353.90,346.62,341.45,341.82,337.32,334.64,343.02,350.16,354.87,358.85,353.25,348.42,351.39,351.95,351.98,355.13,352.46,361.37,365.92,369.17,373.76,381.81,386.16,384.90,379.79,373.95,373.28,365.32,363.97,360.01,353.33,345.46,342.87,336.01,338.86,328.35,329.32,327.54,324.29,327.87,328.68,326.63,324.34,322.89,317.33,313.65,305.19,301.71,299.94,285.91,280.36,280.32,283.66,290.32,302.23,307.02,312.51,311.13,301.13,321.74,317.72,320.36,324.26,312.05,317.52,316.01,305.23,308.60,311.47,311.33,311.94,314.52,319.96,319.59,316.27,309.26,312.96,314.88,320.84,320.80,324.36,324.68,327.97,331.76,331.73,330.19,343.40,337.46,335.85,329.62,334.13,320.98,309.44,311.04,307.64,308.88,320.64,318.97,320.56,317.49,318.44,313.61,316.14,315.63,319.35,320.34,328.51,329.03,329.21,342.13,339.17,352.12,349.05,356.66,355.73,356.89,352.13,338.48,334.76,336.47,345.64,348.21,332.14,325.13,331.76,330.47,326.17,315.37,300.68,272.11,260.81,272.74,280.69,278.88,283.53,282.00,282.95,289.40,293.52,293.51,286.99,286.00,284.33,287.71,288.14,300.21,299.91,303.91,301.22,305.17,305.68,303.43,300.08,300.03,308.06,313.65,314.74,316.36,315.71,325.38,348.00,365.34,375.05,389.91,391.85,388.57,373.56,296.49,,,L5
2003-10-24 22:02:10+00:00,213.65,280.62,315.83,351.38,370.28,366.36,356.40,340.89,353.78,351.36,356.93,,,,,,,369.64,370.87,366.30,361.02,357.84,363.08,360.96,360.42,364.88,378.03,,,,,,,386.19,380.04,371.83,373.04,364.25,357.39,349.82,342.72,338.79,,,,,,,324.75,323.13,318.95,315.61,313.68,312.37,308.63,302.17,303.19,,,,,,,304.65,314.42,320.90,,275.37,303.41,311.84,324.20,329.67,,,,,,,308.23,318.99,318.57,321.30,313.37,320.04,325.08,330.78,,,,,,,342.55,344.03,340.47,333.01,329.31,332.99,329.91,331.88,334.15,,,,,,314.39,316.58,316.25,317.10,317.19,320.85,327.49,340.58,339.29,,,,,,347.01,344.91,354.83,354.11,350.01,351.98,339.87,350.02,349.85,,,,,,324.22,312.44,302.82,,,248.65,278.76,284.58,286.37,,,,,,286.45,284.59,282.43,287.38,288.48,287.63,293.72,302.08,301.77,,,,,,258.99,283.95,300.38,306.07,316.61,322.87,325.68,342.85,356.12,,,,,,,271.63,235.06,L7
2003-11-16 22:08:35+00:00,250.29,289.53,347.38,378.46,373.08,365.01,344.70,335.02,346.86,,,,,,338.15,344.90,343.56,354.59,366.02,361.90,344.45,340.69,342.24,349.75,352.87,355.84,359.55,,,,386.84,391.66,388.76,391.25,388.42,381.28,372.82,372.44,366.44,362.68,357.31,350.68,,,,338.66,339.16,335.98,335.71,325.62,321.67,314.10,313.51,309.15,307.23,307.29,305.85,,,,,291.87,292.77,294.71,300.86,306.75,314.54,311.50,315.72,314.83,312.02,,,,,321.63,319.40,308.93,312.62,311.69,313.90,308.15,304.89,316.15,316.76,324.95,,,,,325.96,325.67,327.67,333.57,328.89,321.80,320.13,316.49,321.44,322.44,,,,,328.10,341.76,350.89,334.62,323.73,324.98,320.55,327.35,324.96,326.21,322.23,,,,343.58,350.99,351.24,351.81,356.77,356.35,357.05,359.23,365.26,359.58,349.87,,,,,335.21,346.03,334.22,329.57,318.41,301.63,261.59,299.69,294.11,292.48,,,,,290.55,285.29,289.93,288.52,295.27,291.20,290.02,300.56,300.35,306.26,,,,,280.68,293.00,301.59,290.79,293.75,302.64,322.38,344.25,358.79,,,,,,337.81,,,372.10,L7
2003-11-25 22:02:29+00:00,184.80,263.80,336.90,362.55,381.08,367.58,347.50,333.52,347.48,,,,,,,,,371.28,376.99,372.42,361.83,359.39,363.40,368.38,369.50,373.40,383.27,,,,,,400.49,394.38,390.79,388.73,382.24,378.78,369.97,364.31,356.82,351.27,,,,,,336.59,336.32,330.64,328.29,327.08,325.66,325.92,320.97,316.94,311.85,,,,,,303.37,305.36,314.18,317.00,316.87,320.89,328.56,327.75,324.20,,,,,,,325.50,311.01,315.58,322.38,325.22,324.41,325.09,327.70,340.86,,,,,,333.02,329.43,334.13,331.09,328.78,327.61,324.05,317.62,316.62,,,,,,336.35,355.68,349.82,321.92,319.37,315.43,319.15,322.29,323.19,,,,,,,357.16,362.74,360.04,366.17,362.35,361.98,357.89,360.06,,,,,,,347.21,346.32,338.86,312.39,,262.20,290.78,302.27,,,,,,,294.22,301.40,296.12,297.67,295.49,287.23,287.58,289.02,,,,,,,283.33,295.84,297.90,303.10,306.41,319.21,332.50,360.07,,,,,,,300.81,265.78,352.03,L7
2003-12-02 22:08:38+00:00,218.27,292.10,353.74,394.07,398.58,377.29,358.44,331.38,340.76,351.06,350.32,346.79,343.40,341.93,,,,367.08,369.50,367.12,366.73,360.53,361.92,367.71,365.42,364.57,366.44,368.52,380.32,,,,,395.81,391.78,385.13,379.64,373.79,371.41,365.48,357.37,354.26,350.52,349.47,348.69,,,,329.47,323.60,323.22,321.67,316.96,317.65,314.73,311.01,300.20,301.98,295.97,292.05,,,,303.09,314.27,318.04,319.23,319.74,322.64,321.58,327.07,335.44,341.78,333.41,,,,,323.95,321.60,317.68,317.68,322.97,326.96,331.14,337.41,336.62,343.19,348.50,,,,,342.58,335.25,335.60,338.62,325.81,324.23,323.77,332.37,334.98,335.77,,,,,359.37,334.74,325.56,328.00,337.45,334.78,334.07,335.99,338.67,342.01,,,,,357.28,352.04,358.00,360.22,363.88,359.71,362.08,364.23,356.40,348.80,345.35,,,,338.20,337.61,333.85,303.35,258.13,293.35,298.80,295.08,292.96,289.36,291.90,,,,291.83,293.05,295.96,298.72,304.68,304.18,303.21,304.52,307.40,306.66,,,,,302.16,310.12,310.38,315.84,332.23,338.87,353.89,381.24,368.88,374.35,,,,,,354.34,L7
2003-12-03 21:52:19+00:00,203.18,283.44,337.48,374.76,389.41,373.72,351.46,330.76,342.10,340.82,342.07,337.66,333.39,330.94,333.04,339.15,350.77,366.14,371.70,369.23,367.57,357.30,356.73,357.63,358.81,361.27,363.61,368.02,374.30,379.25,385.75,396.79,401.47,395.16,388.61,386.20,384.75,383.39,378.04,358.04,357.41,352.11,343.72,336.14,333.38,329.41,336.01,338.77,330.79,324.66,323.06,319.44,320.49,317.92,306.57,303.21,302.40,294.55,292.31,288.49,290.90,293.88,297.88,306.27,311.99,320.07,321.56,323.29,323.85,319.43,326.14,329.67,335.90,327.33,323.39,316.50,318.04,309.22,304.83,307.25,307.46,314.45,313.97,313.10,323.70,335.24,339.54,338.94,337.03,342.53,347.38,346.79,344.20,342.10,336.86,336.11,333.02,328.83,323.12,324.11,323.29,327.92,323.23,321.65,323.09,331.67,345.43,352.62,333.38,319.80,320.32,316.25,317.74,319.92,319.49,325.28,329.84,336.11,351.11,352.26,356.06,358.70,359.39,363.01,359.58,353.39,348.80,357.57,355.93,350.97,335.58,333.20,339.91,338.86,339.04,332.62,330.65,322.02,,265.95,291.90,290.20,284.95,281.89,284.11,287.40,293.57,288.87,288.26,287.77,295.97,300.55,293.27,289.90,291.45,292.95,298.94,301.57,307.10,309.06,308.61,295.93,289.70,306.08,308.20,308.58,307.56,317.88,327.99,342.48,366.06,367.92,374.64,367.43,331.50,319.90,310.18,275.76,348.54,L5
2003-12-10 21:58:29+00:00,215.22,259.98,321.14,358.21,381.74,365.85,344.74,324.09,337.02,337.08,337.59,327.08,344.25,336.73,342.11,355.32,358.65,372.35,374.00,373.04,361.38,351.91,347.84,348.07,358.29,358.62,365.46,376.08,385.43,399.57,406.97,406.36,411.07,409.13,404.11,399.24,383.84,374.12,370.40,364.34,357.95,358.11,347.21,349.24,351.01,343.92,342.89,340.82,337.65,334.48,328.08,314.79,311.18,307.22,306.07,300.69,298.19,295.96,302.10,300.50,299.83,299.68,299.09,304.16,315.50,315.06,310.17,307.71,313.97,320.58,326.52,328.32,327.27,344.14,343.74,332.94,326.68,318.44,323.05,322.31,309.93,310.47,312.55,314.22,322.48,323.73,328.45,348.36,351.37,354.25,355.84,350.89,353.40,353.96,337.77,334.90,332.02,326.21,319.88,318.58,318.39,329.18,334.95,332.75,331.50,331.49,349.91,362.27,334.62,314.55,309.30,315.73,319.31,317.91,318.70,332.40,341.86,349.78,354.87,357.29,366.19,365.42,352.78,353.77,352.92,356.70,352.02,355.30,357.74,360.66,354.04,349.73,349.91,349.29,348.41,344.79,330.35,330.11,,254.66,292.02,289.93,281.18,293.37,295.40,292.66,297.05,297.31,293.01,300.96,284.45,292.87,291.42,291.90,297.19,292.61,293.32,308.60,309.43,316.01,314.40,319.51,301.67,314.87,303.59,298.89,308.71,325.15,330.42,343.41,371.60,387.83,389.59,378.41,330.08,321.17,300.43,261.04,323.25,L5
2004-01-03 22:08:54+00:00,183.31,278.95,333.01,364.87,378.71,377.71,351.80,323.85,333.74,337.20,339.64,335.24,328.59,331.56,333.57,,,,,359.49,351.03,349.51,349.34,350.76,355.24,354.05,363.00,367.23,372.13,378.70,,,,,378.08,376.44,371.28,363.43,354.51,347.22,343.23,338.12,334.79,327.51,325.24,324.02,,,,,307.13,305.49,301.84,296.71,293.55,297.63,302.10,289.69,287.13,289.37,287.28,,,,,311.31,312.84,315.19,320.27,325.42,326.60,329.94,,318.10,317.44,318.33,,,,311.99,310.60,314.13,317.78,326.81,324.91,332.25,333.79,339.36,331.92,332.75,,,,,339.24,335.83,331.52,330.63,332.78,333.18,331.55,326.41,323.99,318.52,,,,,342.28,329.43,327.08,322.04,321.45,321.75,323.49,328.93,337.11,343.33,345.85,,,,350.70,356.24,359.94,360.16,353.48,350.27,350.52,344.63,341.31,338.14,335.30,,,,312.80,309.32,303.65,293.67,281.66,287.09,283.90,282.62,281.31,280.08,281.84,,,,,288.84,295.79,293.54,301.87,299.21,299.08,293.14,296.56,293.29,,,,,302.14,309.37,317.05,323.73,328.40,346.39,366.72,381.83,380.58,360.87,327.37,,,,,L7
2004-01-19 22:08:59+00:00,,271.21,334.11,362.17,377.89,374.89,353.76,333.46,342.30,343.29,340.02,334.01,331.12,329.42,329.54,,,,,,349.40,345.38,348.89,347.95,346.10,349.62,357.40,363.70,367.74,376.50,385.02,392.15,,,,374.96,375.63,368.69,358.57,354.40,346.34,343.79,337.68,328.91,323.37,320.52,317.44,,,,301.94,299.02,295.67,292.61,286.63,286.48,286.56,283.04,283.02,281.38,283.31,,,,,310.13,310.95,308.51,284.11,296.88,320.28,324.18,313.59,317.21,318.36,311.13,,,,,300.01,304.91,311.00,312.65,319.75,328.75,333.57,332.82,327.77,332.67,334.28,,,,330.55,328.05,323.43,320.50,320.41,316.78,318.15,317.25,316.51,315.40,318.24,,,,,334.54,329.23,322.74,325.09,326.84,324.85,325.59,329.10,335.10,339.00,,,,,349.15,351.86,357.15,345.51,349.35,339.32,344.35,333.08,334.28,328.82,,,,,308.19,,279.08,274.56,269.33,268.74,285.01,291.80,285.88,279.60,,,,,289.58,295.06,298.61,295.77,292.61,293.67,298.23,294.96,295.62,290.21,275.72,,,,305.83,315.94,322.75,330.48,353.51,387.31,395.50,384.00,357.97,316.95,299.73,,,,L7
2004-01-20 21:52:36+00:00,,266.52,333.27,364.80,385.90,381.05,361.56,338.31,351.54,351.42,351.88,341.81,345.67,340.62,347.73,351.26,353.56,362.11,371.48,363.17,362.18,356.40,353.12,356.59,358.30,359.52,366.82,372.65,373.37,386.32,397.98,403.28,411.35,409.68,399.33,384.31,383.92,378.91,373.15,363.19,358.22,357.19,349.89,344.60,337.33,334.04,326.12,323.86,319.34,320.32,311.94,305.75,303.20,301.14,296.75,291.89,296.37,298.90,295.31,293.27,297.00,295.42,306.10,308.08,305.79,306.07,313.24,310.58,288.42,301.64,327.43,327.81,320.29,323.17,334.99,328.76,326.85,320.21,313.14,314.73,315.39,315.16,319.88,323.42,329.61,333.28,343.28,345.43,343.38,342.28,344.25,347.28,343.25,340.29,338.10,333.08,328.02,327.36,326.12,324.45,327.05,322.89,322.47,324.74,326.65,328.06,325.82,328.83,333.76,337.56,333.23,324.33,327.34,330.13,330.37,330.76,335.47,342.53,344.61,345.00,349.08,354.04,353.79,355.02,357.19,359.33,349.99,353.82,356.95,357.98,348.91,346.49,349.83,343.97,332.37,329.05,323.44,325.21,322.03,,294.51,275.96,277.57,293.46,298.15,292.87,289.12,284.48,285.30,288.95,295.15,299.40,306.16,308.21,309.38,310.61,306.58,304.15,309.11,300.21,298.79,275.04,271.40,287.58,308.04,310.93,322.65,328.10,335.20,356.44,391.46,403.38,388.19,364.11,327.01,307.15,277.08,251.33,,L5
2004-02-04 22:09:05+00:00,,246.41,296.89,364.77,,,,,,,330.15,320.31,320.66,314.68,322.55,330.62,341.53,343.41,346.42,343.77,343.78,339.50,334.43,339.49,,,,358.16,358.33,366.14,372.12,374.23,379.83,377.37,372.04,359.45,356.65,351.08,348.18,,,,,319.91,311.98,311.14,305.81,298.09,300.02,300.07,299.27,292.31,291.91,290.87,,,,,271.01,272.95,274.38,278.89,282.28,286.42,,292.50,,263.54,269.54,,,,,294.62,295.02,288.61,280.11,284.60,284.78,282.66,283.56,285.10,292.88,,,,,316.80,313.13,313.53,317.24,317.21,318.39,319.91,322.53,314.95,313.75,307.61,,,,298.82,298.89,302.02,300.65,301.17,302.69,306.01,304.81,303.56,303.63,302.04,,,,307.81,309.17,320.20,322.25,323.83,326.82,328.93,320.56,326.05,330.27,341.77,330.68,,,,316.25,314.17,316.76,312.89,305.85,300.70,299.76,296.63,,247.05,,,,,276.29,279.14,273.61,266.78,261.33,265.29,273.63,272.83,287.32,284.76,,,,,278.23,278.22,279.79,,248.71,267.09,277.44,291.23,300.52,306.35,,,,383.86,369.41,338.91,310.00,280.40,258.11,233.06,,L7
2004-03-23 22:09:16+00:00,171.02,273.13,314.60,368.75,385.84,374.84,368.95,342.06,343.42,340.41,339.36,335.26,333.83,327.23,,,,,352.88,343.12,344.93,344.90,352.18,352.60,354.50,357.81,364.33,361.37,356.76,367.61,,,,,367.17,366.76,362.56,357.17,355.24,344.28,341.89,337.64,330.47,325.73,323.58,,,,,303.20,300.72,298.80,298.40,293.86,288.99,286.23,284.21,278.61,275.90,272.58,282.22,,,,289.73,296.16,,295.45,311.42,307.35,319.41,311.75,313.44,320.11,309.50,,,,,,,,,,,306.73,312.52,322.56,324.14,324.12,,,,327.33,329.44,332.25,325.28,325.70,325.07,325.68,321.73,318.46,317.29,314.05,,,,316.29,311.44,315.41,322.57,320.84,330.84,326.09,324.28,314.52,323.91,315.11,,,,,335.67,333.37,333.39,335.42,330.36,336.06,328.61,321.71,321.46,325.60,,,,,294.43,299.93,290.98,,291.61,288.17,278.34,273.79,288.99,291.21,,,,,278.81,275.20,275.71,279.59,281.04,275.90,277.99,288.25,285.20,282.18,,,,,292.99,302.65,301.08,305.47,313.30,332.89,359.89,385.84,402.61,389.22,,,,,,L7
2004-04-25 21:53:47+00:00,,315.83,320.06,368.05,371.43,376.94,367.90,357.29,362.25,361.47,355.44,351.61,343.22,337.19,337.43,340.52,354.88,361.24,369.31,364.06,361.58,366.31,373.17,375.75,374.94,381.38,386.90,390.14,389.40,391.81,399.19,404.12,397.81,393.78,386.81,383.39,384.24,377.67,368.50,369.67,361.86,353.16,350.66,342.49,342.51,339.36,337.67,332.26,335.54,330.92,332.25,326.47,325.40,318.74,314.95,311.01,310.35,301.85,297.63,297.60,299.08,290.40,296.64,313.41,311.04,313.65,315.24,320.11,319.41,338.09,328.83,326.13,327.14,327.15,325.35,319.46,315.47,318.14,314.49,322.38,318.47,311.92,317.54,327.60,330.39,334.43,332.93,335.87,335.52,338.97,347.34,350.65,346.88,348.46,345.62,347.67,341.95,343.76,346.70,345.90,337.16,332.69,333.64,327.52,333.28,337.83,331.36,329.98,337.98,336.19,347.57,347.45,346.16,348.10,341.04,345.50,349.51,354.45,353.81,353.07,360.23,367.52,366.36,360.31,366.07,369.76,373.01,362.68,352.12,344.76,346.07,337.33,336.72,331.11,331.28,317.97,318.82,315.21,317.27,,309.91,303.45,297.09,310.25,310.55,308.79,301.34,303.91,305.26,318.64,314.98,310.49,313.15,315.11,314.48,316.93,321.83,325.58,320.24,316.28,309.56,305.13,310.90,324.24,323.86,336.53,,355.06,370.78,,,420.69,439.14,455.74,,,,,292.82,L5
2004-05-18 22:00:38+00:00,,282.12,307.55,346.82,389.58,390.34,378.17,369.21,374.03,370.61,366.28,358.87,364.84,360.48,358.59,358.93,375.78,380.19,382.09,383.29,370.13,368.98,368.92,377.14,375.26,377.22,379.99,384.35,388.07,393.37,402.62,404.75,406.36,390.78,391.54,380.29,381.01,374.71,370.67,361.26,361.54,353.36,352.79,347.71,347.39,352.23,350.19,357.01,348.08,339.66,339.86,332.59,331.07,330.35,325.70,322.55,321.98,316.02,309.87,314.19,311.95,313.47,316.42,311.80,321.56,323.76,325.02,294.90,344.64,347.34,342.58,344.05,308.28,358.25,361.48,348.85,336.57,322.08,318.09,325.53,324.95,326.95,334.02,335.19,337.52,347.43,348.96,355.45,355.25,356.89,358.45,354.33,350.33,352.11,352.68,347.53,352.54,349.75,343.70,346.69,344.20,342.66,344.12,340.59,343.35,343.76,336.08,340.18,338.01,337.82,336.51,347.32,353.42,354.35,357.91,358.87,362.28,369.39,364.42,365.69,369.06,367.76,369.91,376.71,373.60,377.20,371.81,375.30,372.42,371.04,364.14,356.26,,,,,,,,,,,,,,,,305.87,304.37,312.25,319.83,,,,,,,,,,,,,,,,,340.96,342.38,,,,,,,,,,,L5
2004-05-19 22:02:59+00:00,,287.28,323.12,372.60,388.19,379.44,362.47,360.07,365.51,365.76,362.43,356.59,354.57,,,,,,,,374.36,374.26,376.82,376.74,378.01,372.63,380.05,380.61,392.33,400.10,,,,,,,389.29,386.55,372.53,366.56,362.51,359.03,347.47,349.82,348.06,,,,,,,336.59,335.85,332.44,325.42,322.46,319.21,316.07,315.20,317.82,,,,,,,330.61,307.26,339.70,340.23,345.85,348.27,,360.05,,,,,,,328.25,327.17,329.11,328.85,336.87,341.35,350.80,358.04,354.68,,,,,,342.54,336.13,334.03,342.03,344.43,335.57,337.30,333.34,330.34,,,,,,,346.24,346.38,350.94,351.41,350.05,350.49,,347.78,349.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.43,305.78,318.17,329.22,315.43,312.09,344.09,334.82,,,,,,,,,,,,,,,,,,,,,L7
2004-06-11 22:09:02+00:00,,,,,,,,,,353.16,358.01,355.34,346.28,345.27,347.32,352.38,363.67,376.38,388.98,379.90,377.33,379.09,381.52,,,,386.16,389.88,387.69,389.29,393.85,397.57,395.42,394.59,395.64,401.48,389.03,387.64,,,,368.51,352.16,344.37,344.70,343.45,335.62,335.84,335.54,332.97,334.66,326.58,326.20,,,,,306.75,307.42,302.90,302.02,303.17,303.60,306.97,309.33,315.25,318.44,320.20,,,,341.82,331.66,325.81,321.66,326.32,323.64,319.47,320.19,321.12,326.10,328.60,326.88,,,,337.77,347.65,347.64,351.02,346.00,349.32,347.91,346.62,344.98,340.29,339.49,,,,328.89,331.98,334.64,338.04,340.76,338.80,334.20,328.98,324.19,327.34,329.35,,,,346.00,347.27,351.17,355.55,353.94,361.88,367.36,364.72,367.26,366.81,369.59,368.17,,,,352.07,353.35,345.46,343.23,337.75,340.70,328.04,318.35,311.82,306.70,,,,,308.59,307.42,304.62,298.11,305.47,305.03,304.98,310.69,303.81,305.00,,,,,,,,,,,,,,,,,,,397.56,412.26,423.11,409.32,,,,,L7
