dates,satname,nzd0563-0000,nzd0563-0001,nzd0563-0002
1999-08-12 21:53:08+00:00,L7,167.37,435.88,173.36
1999-08-21 21:46:56+00:00,L7,169.07,435.90,174.25
1999-08-28 21:53:11+00:00,L7,170.95,435.14,176.64
1999-09-22 21:47:00+00:00,L7,192.66,436.61,192.60
1999-09-29 21:53:16+00:00,L7,181.07,435.01,170.19
1999-10-24 21:46:56+00:00,L7,203.17,438.33,190.37
1999-10-31 21:53:08+00:00,L7,191.45,435.58,178.04
1999-11-16 21:53:08+00:00,L7,194.09,436.26,176.19
2000-01-19 21:53:01+00:00,L7,206.10,437.80,188.36
2000-02-04 21:53:01+00:00,L7,197.13,436.61,178.40
2000-02-20 21:52:53+00:00,L7,186.40,435.96,176.10
2000-04-01 21:46:34+00:00,L7,177.13,436.03,180.94
2000-04-17 21:46:20+00:00,L7,168.59,435.95,177.19
2000-05-03 21:46:19+00:00,L7,167.23,436.74,
2000-05-19 21:46:07+00:00,L7,166.84,435.92,
2000-05-26 21:52:12+00:00,L7,166.45,435.72,148.44
2000-06-04 21:45:56+00:00,L7,165.87,434.97,146.48
2000-07-13 21:51:43+00:00,L7,163.36,435.90,145.62
2000-07-29 21:51:26+00:00,L7,165.89,437.60,
2000-08-07 21:45:08+00:00,L7,165.67,435.08,171.74
2000-08-14 21:51:20+00:00,L7,166.46,435.03,171.43
2000-09-15 21:50:49+00:00,L7,175.18,434.76,174.37
2000-10-26 21:44:22+00:00,L7,201.81,435.95,182.58
2000-11-27 21:44:26+00:00,L7,197.81,436.18,174.89
2000-12-13 21:44:28+00:00,L7,192.36,434.82,172.20
2001-01-05 21:50:40+00:00,L7,206.12,438.61,188.88
2001-01-14 21:44:33+00:00,L7,191.90,434.93,174.69
2001-01-21 21:50:46+00:00,L7,201.98,437.12,173.84
2001-03-10 21:50:34+00:00,L7,178.53,435.37,174.72
2001-04-04 21:44:06+00:00,L7,174.92,436.76,189.65
2001-04-20 21:44:10+00:00,L7,166.61,437.81,180.98
2001-04-27 21:50:19+00:00,L7,168.36,435.10,174.40
2001-05-22 21:43:54+00:00,L7,168.60,437.32,152.18
2001-06-30 21:49:36+00:00,L7,161.61,435.91,143.82
2001-07-25 21:43:18+00:00,L7,163.64,434.85,151.79
2001-08-26 21:42:49+00:00,L7,172.51,434.69,165.22
2001-09-11 21:42:38+00:00,L7,180.59,435.59,177.00
2001-09-18 21:48:41+00:00,L7,188.43,437.14,177.15
2001-10-04 21:48:30+00:00,L7,190.50,436.28,177.62
2001-10-13 21:42:15+00:00,L7,192.24,435.73,185.60
2001-10-20 21:48:33+00:00,L7,190.99,435.41,173.46
2001-10-29 21:42:21+00:00,L7,203.46,436.49,181.14
2002-01-17 21:42:52+00:00,L7,198.04,435.99,176.36
2002-01-24 21:49:06+00:00,L7,199.22,435.86,191.78
2002-02-02 21:42:54+00:00,L7,208.62,225.60,169.77
2002-02-18 21:42:54+00:00,L7,187.37,435.13,170.61
2002-02-25 21:49:11+00:00,L7,203.54,438.05,196.43
2002-03-22 21:42:52+00:00,L7,173.54,435.91,172.41
2002-04-07 21:42:52+00:00,L7,181.07,437.84,187.54
2002-04-14 21:49:02+00:00,L7,175.95,435.87,172.10
2002-06-10 21:42:36+00:00,L7,165.12,436.54,152.80
2002-07-03 21:48:41+00:00,L7,,419.53,
2002-07-19 21:48:33+00:00,L7,164.79,437.36,154.39
2002-08-20 21:48:22+00:00,L7,168.93,435.63,176.60
2002-09-05 21:48:14+00:00,L7,192.69,438.48,207.45
2002-09-14 21:41:55+00:00,L7,187.21,435.69,178.86
2002-09-30 21:41:47+00:00,L7,186.12,435.05,176.50
2002-10-16 21:41:48+00:00,L7,189.68,435.37,178.83
2002-10-23 21:48:03+00:00,L7,194.05,435.75,172.83
2002-11-17 21:42:06+00:00,L7,197.44,435.85,184.45
2002-12-10 21:48:29+00:00,L7,191.62,435.81,172.22
2002-12-26 21:48:36+00:00,L7,193.29,435.24,173.06
2003-01-11 21:48:38+00:00,L7,191.50,436.11,178.03
2003-01-20 21:42:33+00:00,L7,195.64,436.17,177.11
2003-01-27 21:48:45+00:00,L7,199.53,435.62,177.02
2003-02-05 21:42:41+00:00,L7,191.61,435.36,175.13
2003-02-21 21:42:44+00:00,L7,190.51,435.52,170.21
2003-03-16 21:48:58+00:00,L7,187.90,435.31,180.78
2003-04-26 21:42:49+00:00,L7,160.87,436.23,175.10
2003-05-03 21:49:01+00:00,L7,168.35,435.40,171.59
2003-05-12 21:42:48+00:00,L7,165.21,437.06,
2003-05-28 21:42:46+00:00,L7,160.81,436.65,137.52
2003-07-30 21:36:57+00:00,L5,163.11,443.20,148.07
2003-08-15 21:37:12+00:00,L5,181.60,442.70,160.64
2003-08-16 21:42:28+00:00,L7,164.55,118.88,164.12
2003-09-17 21:42:17+00:00,L7,188.91,435.49,175.41
2003-09-24 21:48:26+00:00,L7,192.72,436.56,186.53
2003-09-25 21:31:42+00:00,L5,195.74,443.98,187.81
2003-10-18 21:38:12+00:00,L5,196.37,444.76,181.81
2003-10-19 21:42:20+00:00,L7,,436.58,179.11
