dates,nzd0563-0000,nzd0563-0001,nzd0563-0002,satname
1999-08-12 21:53:08+00:00,166.82,433.68,171.79,L7
1999-08-21 21:46:56+00:00,167.92,431.30,170.96,L7
1999-08-28 21:53:11+00:00,171.10,435.74,177.07,L7
1999-09-22 21:47:00+00:00,189.96,425.81,184.89,L7
1999-09-29 21:53:16+00:00,185.22,451.61,182.05,L7
1999-10-24 21:46:56+00:00,200.37,427.13,182.37,L7
1999-10-31 21:53:08+00:00,194.25,446.78,186.04,L7
1999-11-16 21:53:08+00:00,195.89,443.46,181.33,L7
2000-01-19 21:53:01+00:00,202.15,422.00,177.07,L7
2000-02-04 21:53:01+00:00,195.53,430.21,173.83,L7
2000-02-20 21:52:53+00:00,186.45,436.16,176.24,L7
2000-04-01 21:46:34+00:00,174.23,424.43,172.65,L7
2000-04-17 21:46:20+00:00,165.79,424.75,169.19,L7
2000-05-03 21:46:19+00:00,164.48,425.74,,L7
2000-05-19 21:46:07+00:00,166.89,436.12,,L7
2000-05-26 21:52:12+00:00,167.10,438.32,150.30,L7
2000-06-04 21:45:56+00:00,167.37,440.97,150.77,L7
2000-07-13 21:51:43+00:00,160.31,423.70,136.91,L7
2000-07-29 21:51:26+00:00,161.64,420.60,,L7
2000-08-07 21:45:08+00:00,166.67,439.08,174.60,L7
2000-08-14 21:51:20+00:00,164.56,427.43,166.00,L7
2000-09-15 21:50:49+00:00,175.63,436.56,175.66,L7
2000-10-26 21:44:22+00:00,199.21,425.55,175.15,L7
2000-11-27 21:44:26+00:00,198.91,440.58,178.03,L7
2000-12-13 21:44:28+00:00,195.01,445.42,179.77,L7
2001-01-05 21:50:40+00:00,204.72,433.01,184.88,L7
2001-01-14 21:44:33+00:00,196.65,453.93,188.26,L7
2001-01-21 21:50:46+00:00,199.28,426.32,166.13,L7
2001-03-10 21:50:34+00:00,178.43,434.97,174.43,L7
2001-04-04 21:44:06+00:00,171.42,422.76,179.65,L7
2001-04-20 21:44:10+00:00,163.76,426.41,172.84,L7
2001-04-27 21:50:19+00:00,171.41,447.30,183.11,L7
2001-05-22 21:43:54+00:00,166.45,428.72,146.04,L7
2001-06-30 21:49:36+00:00,159.56,427.71,137.96,L7
2001-07-25 21:43:18+00:00,167.49,450.25,162.79,L7
2001-08-26 21:42:49+00:00,173.31,437.89,167.51,L7
2001-09-11 21:42:38+00:00,181.64,439.79,180.00,L7
2001-09-18 21:48:41+00:00,187.88,434.94,175.58,L7
2001-10-04 21:48:30+00:00,191.35,439.68,180.05,L7
2001-10-13 21:42:15+00:00,189.14,423.33,176.74,L7
2001-10-20 21:48:33+00:00,194.79,450.61,184.32,L7
2001-10-29 21:42:21+00:00,200.96,426.49,174.00,L7
2002-01-17 21:42:52+00:00,201.44,449.59,186.07,L7
2002-01-24 21:49:06+00:00,197.67,429.66,187.35,L7
2002-02-02 21:42:54+00:00,213.32,,183.20,L7
2002-02-18 21:42:54+00:00,189.97,445.53,178.04,L7
2002-02-25 21:49:11+00:00,199.89,423.45,186.00,L7
2002-03-22 21:42:52+00:00,174.04,437.91,173.84,L7
2002-04-07 21:42:52+00:00,178.72,428.44,180.83,L7
2002-04-14 21:49:02+00:00,176.90,439.67,174.81,L7
2002-06-10 21:42:36+00:00,163.37,429.54,147.80,L7
2002-07-03 21:48:41+00:00,,419.33,,L7
