,dates,usa_CA_0064-0000,usa_CA_0064-0001,usa_CA_0064-0002,usa_CA_0064-0003,usa_CA_0064-0004,usa_CA_0064-0005,usa_CA_0064-0006,usa_CA_0064-0007,usa_CA_0064-0008,usa_CA_0064-0009,usa_CA_0064-0010,usa_CA_0064-0011,usa_CA_0064-0012,usa_CA_0064-0013,usa_CA_0064-0014,usa_CA_0064-0015,usa_CA_0064-0016,usa_CA_0064-0017,usa_CA_0064-0018,usa_CA_0064-0019,usa_CA_0064-0020,usa_CA_0064-0021,usa_CA_0064-0022,usa_CA_0064-0023,usa_CA_0064-0024,usa_CA_0064-0025,usa_CA_0064-0026,usa_CA_0064-0027
0,1984-04-27 17:55:28+00:00,184.4605351370446,198.39815969631647,193.4875273023542,193.76315740265676,194.12850568273882,202.42175199160317,190.71400401867612,173.08162409926769,185.59710378210008,187.25026083332756,181.27771487015292,176.8076469591222,177.04432609739132,192.83652928246497,181.38069662566375,184.31093087213523,192.70535690766266,193.6781417593617,178.45067790751406,174.90283719317674,186.50947885035924,199.44539368898384,203.68101110742518,210.19357011379546,204.51545984984944,197.0665667139018,199.12270157940537,194.14801089404753
1,1984-11-21 17:58:12+00:00,178.59664042746925,185.73865506234665,187.3856855638432,194.50750265455665,195.73849341899108,202.01215176966096,188.19238198083914,175.45269982521637,170.12211776365558,179.53950248115967,178.1803752725019,181.5153610271012,177.7553418778069,190.48427822471365,186.95511412498516,189.33716247108916,184.78276934118438,186.17273212499848,178.3503442489965,175.4157340667258,182.5356220335475,197.18369974677333,201.03847454593947,197.91446525961967,193.61509500321074,191.59378416395998,193.86141091540054,185.83084554886747
2,1985-02-25 17:58:46+00:00,207.54332681826827,214.0399517297156,214.31002100991046,215.71858349409536,210.42345252987326,215.02197641058447,202.67879768906235,191.15032320067678,200.35023522629882,200.44235303377138,195.24194467840144,192.92698669809548,191.93798347292463,207.01238211095628,198.20109136319823,198.50372865579666,200.7442578394971,202.73550591308518,198.4222751720731,186.8294213601912,199.3093904255406,211.35726897545777,216.634717354981,218.5728147047709,221.44436910022202,202.12330709746132,204.80192693368383,204.84226737911175
3,1985-03-29 17:58:42+00:00,200.3294196884,205.3411701720522,203.0693334710738,207.58288600511614,195.93874602336018,207.79143183646454,190.06032578298104,175.57859486870854,194.13631801325604,192.11903828374804,190.41840431147756,181.0423054984487,186.5826234251266,197.5667658770136,189.96938491876784,188.79251379927578,191.86838529377385,202.18986962208623,188.93106457930256,185.8064662086474,197.59706398601062,207.97094375257942,206.9751255243189,218.2663066151555,220.4766226940176,201.24536694216795,210.48622537041746,202.22100959017055
4,1985-09-21 17:57:31+00:00,176.61493388869565,187.7466005492184,195.70029030803562,203.74708016920496,206.68710489601824,219.57783685444502,210.62465158030227,196.1083602688448,192.84803125608954,187.47537427510426,182.29624844486676,185.53668054909417,188.5885436000544,207.18097491507262,199.85759305878418,195.51979759282108,197.67543527179978,197.7755193014147,187.02336883015232,188.70777194815597,191.37476907118418,204.83459696410318,215.40693853201057,229.69647261795322,228.8659541492872,203.43033341197216,198.16897323158156,192.37279576048763
5,1985-12-10 17:56:22+00:00,192.93574519025307,195.00497073949816,198.12848457486518,198.30850606105375,204.97239318613813,212.66607915141358,206.29832289394076,197.33110746443407,181.41741754928577,196.54710904349224,191.6641376327869,196.20444681187266,199.27942468443723,210.5381691193676,204.23456353470476,201.96267181027878,201.21477030118734,206.20859356024778,193.39929278187557,190.3710171163142,191.71867890778847,202.58982573131848,212.07503429443503,213.4340831861511,204.53584416144764,198.4307155412814,197.4677820622473,187.48953771454833
6,1986-01-27 17:55:26+00:00,207.8785776200774,214.73089166265078,214.49774468138395,220.55594513568818,218.67531533401086,218.8155298793357,217.90974100202195,200.24021097879162,190.59254571303902,199.93888840484797,193.75404860938102,196.87224874262213,199.3107690276835,209.16938035097792,204.76039810263927,206.0045918522981,198.98289117184765,204.73113622157518,192.57550616319728,180.54739890692542,194.91668004864866,214.95190108892132,215.28215185309122,209.38190768216077,206.4103330420914,211.27828784684507,206.87556384017782,198.26687671432757
7,1986-04-17 17:53:42+00:00,194.5603485765277,198.03998769679703,199.38204009877353,195.87933359043208,193.9935126502846,199.58231625101143,189.0308551936166,177.6105742705847,181.41909380694204,192.55416072472704,184.19691622215186,182.1093989549281,181.93999168021224,199.44603615133275,190.47939440460567,185.9325416841459,188.42072897845375,193.27204918227332,176.3470385054304,177.2921085326893,197.62891850065904,189.19539677558302,197.35036900356747,201.35577482706657,205.6893910894956,197.60031683588764,202.74453696878487,191.26219717566659
8,1986-06-20 17:52:18+00:00,197.58134419599244,196.65060295234287,195.9152096071688,197.84727581457608,200.39337417244238,198.32148372805514,187.16008196824262,169.3254595234742,167.4444103912394,177.90211015331286,181.28136388625083,180.5324576131065,184.50286119206478,199.58490840599026,191.79041034604776,186.65932825825251,177.97677369377163,182.21019670381742,174.6140475008667,173.299635603969,183.3162042157342,198.19125505044326,204.63290429493148,206.89244568513513,207.44010883810654,192.75503119684632,195.96543610437263,180.58384378723926
9,1986-07-22 17:50:49+00:00,177.15990867772882,195.29646940282512,201.61528782143856,202.37197426819074,204.50437176278248,210.33842748620575,198.27775633206645,184.50191693983058,175.91303545034833,182.26979228204647,176.824029812246,178.98043515182545,182.1414281526181,200.6163351342127,189.90010795208877,178.7740580697861,183.97727989417388,189.45933562981597,178.33203790275107,179.81045716435304,188.9598624941467,196.6385233563343,205.69213894744894,221.86966814225198,208.4833386288118,192.51295584683982,195.52606050254502,182.44317343653688
