,dates,chi0180-0000,chi0180-0001,chi0180-0002,chi0180-0003,chi0180-0004,chi0180-0005,chi0180-0006,chi0180-0007
0,1985-07-27 14:07:41+00:00,208.6826577949674,208.43679233426403,208.69418761552726,206.9645195552174,209.96612763875146,210.08630093371298,205.5036220441111,195.73556960887126
1,1986-02-04 14:04:48+00:00,235.93660188544135,226.55034239791826,222.46829902657885,216.29127772240952,220.74102345585322,217.42372791655916,214.4699596395214,203.86656962530952
2,1986-07-30 14:00:05+00:00,209.29387008794413,209.79652699212613,206.4188296972082,206.4973112234425,213.87315721174835,213.4330334461311,207.94052177156706,199.8311821483306
3,1986-08-15 13:59:29+00:00,219.07501518178262,224.1689708837714,219.24950723166737,218.0133909567316,220.08370054432163,219.41167679951695,212.33872283089613,204.81277376618496
4,1986-08-31 13:58:53+00:00,196.95350277673396,199.59576272557135,200.61641696424442,201.19395554324473,201.40455183707485,208.13426249477942,190.3027176943076,190.63043050214634
5,1986-09-16 13:58:22+00:00,207.75572442220215,204.89569298361508,204.96154793577776,203.2095161888505,202.80040087322317,206.40113848699764,189.54751565437996,190.30718884666788
6,1986-10-18 13:57:20+00:00,186.7248585887194,184.16354613025578,182.2767595767845,183.43643712875328,190.83207684572164,193.33529511836326,184.84266366008686,174.47900099897896
7,1986-12-21 13:56:50+00:00,,,,,,,,
8,1987-10-21 14:05:25+00:00,207.847728149786,199.72613721973573,199.22441221294923,198.97444314741074,202.8430298160678,198.004532446549,,
9,1988-01-09 14:06:49+00:00,224.33452669756215,216.86233302390767,217.18416192817688,221.68150822948002,219.88724418314854,220.38278522270775,216.29309568928142,205.80317500111718
10,1988-01-25 14:07:07+00:00,236.1796401837036,225.95509014872022,222.9407790444181,224.248407958702,225.52177642518535,227.80744351599523,220.59541606521915,208.8585825731401
11,1988-03-29 14:07:53+00:00,219.94594867346808,220.48272560988877,217.05250405076958,215.48346019931068,219.23708822694,,,
12,1988-06-01 14:08:21+00:00,196.4765178065619,194.5984431340657,196.19203340731946,197.02160486530323,197.33260669939983,200.46118884159256,190.94743331554008,
13,1988-06-17 14:08:27+00:00,203.4997752572751,204.61443139546154,202.33579380160194,205.93284405823664,205.92916698016018,209.42063412557968,200.4570194094424,192.76632519305127
14,1988-08-20 14:08:36+00:00,204.10710605680225,202.82847025745255,200.4681155242463,199.52339152362413,209.06838775270475,,,
15,1988-09-21 14:08:34+00:00,212.05757737229135,209.78453705694403,209.56187660895137,210.5062476165835,215.62955011232327,211.78041625523318,207.07735152206345,203.3586371423142
16,1988-10-23 14:08:24+00:00,,,,,,,193.59229773199644,191.63317524264482
17,1988-11-08 14:08:27+00:00,211.58174678805915,206.65090339726507,208.58235062130464,211.59956229534333,212.8826932527854,214.82078549034694,207.5822920129999,196.98113972446558
18,1988-12-26 14:08:11+00:00,213.59432851968694,209.67632891871918,208.00117492663844,209.21750117542098,218.12237031692982,219.6600849913894,213.36160190469582,202.24090733613022
19,1989-01-27 14:07:50+00:00,216.482818742228,216.99598463501968,217.70581485529058,217.9775639430402,226.27998486093279,228.93171626192898,224.19262702026464,215.30988713799334
20,1989-02-28 14:07:39+00:00,218.8665423275954,220.36852713392702,223.0992806363886,217.71039556641904,218.00860876684223,222.0490948802593,213.9911836469703,206.97383986633042
21,1989-05-03 14:06:38+00:00,207.41768221916138,208.0909673640103,208.98365476007422,213.08024393889752,217.23808720922415,216.86083538959116,214.30238683612333,201.81574621862177
22,1989-08-07 14:04:45+00:00,201.1894646219793,199.00222074294072,202.17696477614726,200.24953846391094,200.03023136169725,206.43077567977622,203.7972985857925,193.26524192833503
23,1989-09-24 14:03:35+00:00,215.22919933473912,213.48875616233767,212.25989667284125,209.10476337675232,213.9963297904322,218.23518367355211,210.6043553246221,202.27581506661008
24,1989-12-13 14:01:23+00:00,219.74815773566405,210.0512119934116,209.5308637695933,211.0744320820703,213.66581322517675,215.69182251715452,215.3873272978032,205.86302964742464
25,1989-12-29 14:00:53+00:00,219.14514182330305,214.88109689762598,211.29887068869112,212.95223166708615,217.76777797783558,222.27491401678373,215.20759120021677,198.21708084030706
26,1990-06-07 13:58:02+00:00,193.8107345486277,195.9600692114306,198.65850246229115,201.40702415338532,198.47950922103678,204.3828258577276,199.59394297397785,190.56967733301605
27,1990-07-09 13:57:59+00:00,196.57312891202196,199.47037015147188,196.51486360416808,198.42238789579955,201.61256387177528,205.6010641839834,198.1048851114397,186.25026976313166
28,1990-12-16 13:57:17+00:00,216.83392535391252,207.23225717002381,209.65683809748862,211.25500923437602,211.97306154520598,216.0140660330443,214.67883238452248,205.9040154208885
29,1991-01-01 13:57:43+00:00,208.41065247206194,208.2401376904777,212.2830559495373,218.38348139694526,219.27359514087982,218.6909579013115,213.11787852276908,208.71380245674186
30,1991-02-02 13:58:24+00:00,220.5425905062708,207.86492116167062,209.08950067355192,210.15095138889126,219.4161116629822,217.2448707168617,212.68433060159626,203.76240097478546
31,1991-06-26 14:00:55+00:00,195.4331921488031,201.813519594822,201.96521376118403,203.61529051845912,202.65828256497798,208.32958280996354,202.88208346529916,192.432455022684
32,1991-08-29 14:01:31+00:00,199.25903577815382,193.98782327135336,191.82246293366666,198.93321551081812,196.7151658650551,203.54242386635798,200.23195580198814,191.1798151520987
33,1991-09-30 14:01:49+00:00,215.5187405635233,212.53657812330044,208.01250647579445,206.5428747422719,216.9747088940447,220.28344960760433,212.09719200758863,204.4238642932669
34,1991-12-03 14:02:18+00:00,210.2255716576853,204.25335803192309,206.7930553888457,205.3700703394203,211.11767824722963,217.2107399418426,209.81579421892965,205.39207159166085
35,1992-01-20 14:02:07+00:00,226.36787144384368,213.91799130628556,208.23339940403167,211.38791712809487,214.5663130886661,215.2199995256644,209.7348067013511,203.10133596203133
36,1992-02-05 14:02:05+00:00,220.82119940936408,216.90281144819662,211.14111125945175,206.07139827461612,209.05308834407518,215.73558957730634,206.4307946317023,200.6674672721447
37,1992-05-11 14:01:35+00:00,209.98536139045035,211.74995503385838,211.94057257549096,213.20407825964134,215.75598429681628,218.14941922883958,211.60163826989725,205.1654219979089
38,1992-07-14 14:00:52+00:00,181.76940364661726,194.23042359780138,188.10391319136139,198.37273581614525,199.0481540790835,203.93491471510748,200.22036380580136,194.59139063922262
39,1992-12-05 13:59:03+00:00,211.81113668721932,207.45564201405858,204.3830142373901,204.18503397959992,208.66221368507155,211.28519206704007,206.4458001292208,200.88587422417106
40,1993-01-06 13:59:23+00:00,208.63365842804473,211.86163949229655,212.13244443978925,214.1153948192187,219.24308233657683,223.93775201089295,218.76504858268825,208.8467655679323
41,1993-01-22 13:59:35+00:00,216.4702398347453,216.0461491341379,211.75269017436534,207.59364652236167,213.88379117926132,218.19948312540117,220.13459361923452,205.31310739306926
42,1993-04-12 14:00:09+00:00,211.27294011251146,205.23495768363216,201.44495537972597,200.6280622690635,205.56543305268633,,,
43,1993-05-30 14:00:24+00:00,207.02764810029637,207.6358476657469,204.3410843145885,209.13727553798444,202.93624331522048,209.73062732977354,205.8071221230238,190.45334853488922
44,1993-07-17 14:00:15+00:00,191.34205668910167,193.98173611171347,198.03049183942073,197.52069292935045,195.60372973467116,197.90209213487552,195.20973553963648,186.33849303474508
45,1993-08-02 14:00:14+00:00,189.3020917128476,189.39754603884393,194.08594996905953,194.38558162446589,193.5015665247822,198.21159563093178,192.39677578816656,181.62759574797133
46,1993-09-03 14:00:13+00:00,197.76657613663792,200.3164506875475,198.05164756726475,198.14559313170855,203.37924297107816,,,
47,1993-11-06 13:59:53+00:00,213.78613163024227,211.0876063350252,211.11717513639482,209.9316370667676,211.33694255704523,220.54330652303315,,
48,1993-11-22 13:59:46+00:00,200.07519241847814,201.29324008174032,198.9098780734745,199.41035376118566,198.8459003464621,205.50229582140224,202.72274321924021,194.00445498988068
49,1994-01-25 13:59:07+00:00,223.4346768596144,218.83581437540624,205.6025134429443,210.2472110886706,211.96024917632286,213.24403126837754,208.44714661988112,199.2385447987607
50,1994-02-26 13:58:43+00:00,212.71433477530488,206.3310553635666,200.4118016174533,199.57476015026427,200.34017632759276,204.66216991082632,199.87842540981939,197.48955481508642
51,1994-05-17 13:57:21+00:00,,,,,,,,
52,1994-07-04 13:56:17+00:00,194.0753648469389,203.4564274820303,196.102462600965,198.65389369526883,198.48196692372744,198.96027850457102,190.45315407650529,191.61932252080803
53,1995-05-04 13:45:58+00:00,207.02030246826067,206.74301352842673,203.01634220203897,210.08100126026835,210.78426254845934,214.495740089536,204.46478364530108,201.59384153294744
54,1995-05-20 13:45:14+00:00,201.93391357351848,203.4149024920968,206.5303948842702,203.3802127930266,208.0813349775087,210.31088610478938,206.33635456019545,196.31013796440567
55,1995-06-05 13:44:28+00:00,183.9563482128563,201.59812429673212,203.14362121953434,206.17575733741037,208.63947880060257,210.1543794213489,204.40521068975673,196.42530323031798
56,1995-06-21 13:43:45+00:00,175.8165106977154,199.5195956832912,198.15678193804374,200.8655899470628,204.10241411116536,204.20997603963076,200.12376568678187,192.31139667393566
57,1995-07-07 13:43:02+00:00,193.76425621033349,201.05692417203468,203.73963271830456,204.4797701425428,203.4373887705953,206.27429687270785,201.8909015681367,195.74903861205348
58,1995-09-25 13:39:17+00:00,193.01291846291832,191.20897233925285,196.6668376500632,194.3620950777492,194.68543920973738,200.96335205669095,,
59,1995-10-11 13:38:26+00:00,204.7495368113693,199.07745801298657,200.4535481943554,198.08389060756264,197.7701018396345,201.2474868889305,193.28944339921367,193.73577019713053
60,1996-01-15 13:41:09+00:00,235.7910442519301,224.8898527299424,222.03006773192394,220.10803584555424,220.58347522240484,220.4478381224229,214.40818411741458,208.29103745798142
61,1996-03-03 13:44:27+00:00,230.27081918335273,220.1128239815921,213.36143729803504,211.9979149568198,213.74441377267436,214.04567285461124,209.05803648374766,205.3354516285406
