,dates,chi0180-0000,chi0180-0001,chi0180-0002,chi0180-0003,chi0180-0004,chi0180-0005,chi0180-0006,chi0180-0007
0,1985-07-27 14:07:41+00:00,206.86301601564267,206.6171505549393,207.00452024901142,205.38749667980264,208.27646027223562,208.39663356719714,203.81395467759526,193.91592782954652
1,1986-02-04 14:04:48+00:00,231.32376990870867,221.93751042118558,218.1849550481842,212.2934900092412,216.45767947745858,213.14038393816452,210.18661566112675,199.25373764857684
2,1986-07-30 14:00:05+00:00,207.66046604066509,208.1631229448471,204.90209736759195,205.08169438246733,212.3564248821321,211.91630111651486,206.42378944195082,198.19777810105157
3,1986-08-15 13:59:29+00:00,217.56978900040306,222.66374470239185,217.85179720610063,216.708861599536,218.6859905187549,218.01396677395022,210.9410128053294,203.3075475848054
4,1986-08-31 13:58:53+00:00,199.77368639943896,202.41594634827635,203.23515889961334,203.63811468292238,204.02329377244376,210.75300443014834,192.92145962967652,193.45061412485134
5,1986-09-16 13:58:22+00:00,215.06161588401923,212.20158444543216,211.74559000746507,209.541288789092,209.58444294491048,213.18518055868495,196.33155772606727,197.61308030848497
6,1986-10-18 13:57:20+00:00,193.45900052016717,190.89768806170355,188.5298913702717,189.27269346934133,197.08520863920884,199.58842691185046,191.09579545357406,181.21314293042673
7,1986-12-21 13:56:50+00:00,,,,,,,,
8,1987-10-21 14:05:25+00:00,212.4614770219698,204.33988609191954,203.50860759426277,202.97302550330338,207.12722519738134,202.28872782786254,,
9,1988-01-09 14:06:49+00:00,221.82274551711916,214.35055184346467,214.8517936891941,219.50463120642942,217.55487594416576,218.05041698372497,213.96072745029863,203.2913938206742
10,1988-01-25 14:07:07+00:00,230.96611944936578,220.74156941438238,218.09965264824726,219.73002332227585,220.68065002901452,222.9663171198244,215.75428966904832,203.64506183880226
11,1988-03-29 14:07:53+00:00,220.65849224402808,221.19526918044878,217.71415165200386,216.10099796046268,219.89873582817427,,,
12,1988-06-01 14:08:21+00:00,207.26647581758883,205.38840114509262,206.21128013184446,206.37290180819323,207.35185342392484,210.48043556611756,200.96668004006509,
13,1988-06-17 14:08:27+00:00,211.32186268645532,212.43651882464175,209.59916070012642,212.71198649685948,213.19253387868466,216.68400102410416,207.7203863079669,200.5884126222315
14,1988-08-20 14:08:36+00:00,202.1156536226041,200.8370178232544,198.61890969249086,197.79746608065238,207.21918192094932,,,
15,1988-09-21 14:08:34+00:00,210.1405737214165,207.86753340606919,207.78180179028186,208.84484445249194,213.84947529365377,210.00034143656367,205.29727670339395,201.44163349143935
16,1988-10-23 14:08:24+00:00,,,,,,,196.2126339103313,194.45507574239005
17,1988-11-08 14:08:27+00:00,214.48710102650045,209.55625763570637,211.28017955700014,214.11753596865913,215.5805221884809,217.51861442604243,210.28012094869538,199.88649396290688
18,1988-12-26 14:08:11+00:00,213.53721052944852,209.61921092848075,207.94813679284562,209.16799891721436,218.069332183137,219.60704685759657,213.308563770903,202.1837893458918
19,1989-01-27 14:07:50+00:00,215.1043962657801,215.6175621585718,216.42585112716037,216.78293113011867,225.00002113280257,227.65175253379877,222.91266329213443,213.93146466154545
20,1989-02-28 14:07:39+00:00,217.28730626370648,218.7892910700381,221.63284714849178,216.34172431104867,216.5421752789454,220.58266139236247,212.52475015907348,205.3946038024415
21,1989-05-03 14:06:38+00:00,211.10360364621081,211.77688879105975,212.40629608519157,216.2747091756737,220.6607285343415,220.2834767147085,217.7250281612407,205.5016676456712
22,1989-08-07 14:04:45+00:00,201.8490575387346,199.661813659696,202.7894439131343,200.8211856584322,200.6427104986843,207.04325481676327,204.40977772277955,193.92483484509032
23,1989-09-24 14:03:35+00:00,212.92529856043566,211.1848553880342,210.12056023955947,207.108049372356,211.85699335715043,216.09584724027033,208.46501889134032,199.97191429230662
24,1989-12-13 14:01:23+00:00,222.91957133826494,213.2226255960125,212.47574782915126,213.82299053765774,216.6106972847347,218.63670657671247,218.33221135736116,209.03444325002553
25,1989-12-29 14:00:53+00:00,220.95060867437257,216.6865637486955,212.9753756218271,214.51696960467973,219.44428291097157,223.9514189499197,216.88409613335276,200.0225476913766
26,1990-06-07 13:58:02+00:00,202.0947838231836,204.24411848598652,206.35083393152163,208.5865335246671,206.17184069026726,212.07515732695808,207.28627444320833,198.85372660757196
