,dates,mex0032-0000,mex0032-0001,mex0032-0002,mex0032-0003,mex0032-0004,mex0032-0005,mex0032-0006,mex0032-0007,mex0032-0008,mex0032-0009,mex0032-0010,mex0032-0011,mex0032-0012,mex0032-0013
0,1985-09-30 16:17:33+00:00,196.15562828169897,168.58430850567146,161.60599908993083,186.82654499249765,,181.74966848508225,181.01324073586034,173.70741161353436,196.59395112436795,194.34105855624122,170.42432308092475,185.12167373500506,204.7025856593382,216.39563328202092
1,1986-01-20 16:15:42+00:00,209.70544989952757,180.4805882267853,179.83105699972478,194.14504009862995,234.41042145574846,209.81305767824622,200.98892807104005,203.63782203953824,204.88475973678868,206.38871971245155,189.29105515475558,202.74861198274047,219.99191556198895,223.38865572274497
2,1986-03-25 16:14:19+00:00,210.4856038107253,184.50383795712278,178.49680781497088,195.04478036960165,232.90913278199744,212.57453915388493,199.26792178866208,198.68343063959742,204.26847052471666,210.4305580933971,205.96920495206777,210.9379340086872,219.24726126556948,229.27830710211268
3,1986-04-10 16:13:58+00:00,208.55153891556958,183.74684586310255,182.27199331184127,192.52538016551202,228.44000664665774,215.80189402077488,204.0184445211624,198.34960948941296,205.93678164456992,206.86809791217135,201.3564024645379,206.523825471775,221.57734713680662,227.99313447398353
4,1986-04-26 16:13:36+00:00,191.37115564941737,165.40599624280944,165.02839194502113,184.44360620818492,208.0157799864339,198.92610794843293,185.86646581471084,183.73516465580235,187.429199479739,189.02683992982438,182.66912307339703,184.9219443929747,200.557153271352,206.28312760541692
5,1987-07-02 16:13:22+00:00,182.09637222401565,163.41253516781563,154.2843232184054,163.24397197873049,195.73960378028087,181.94086149497738,167.78068641999263,165.93426075263645,171.17737760011818,175.14280970265042,171.80681976085657,164.59143787175134,180.09392895225778,189.6021412468433
6,1987-07-18 16:13:40+00:00,180.72088885811536,160.38195407283587,149.576603283746,165.2875294091071,194.12411291699027,182.06308890369453,169.35451202041247,161.85161595168097,175.35642847437157,176.96193962044413,171.9154400699148,172.55759007693132,186.5305066248622,193.76331887508474
7,1987-08-03 16:14:08+00:00,179.82286031776667,150.23364181296142,144.73736147211548,151.67262314276462,196.78711061837012,169.3804898372154,164.28137409558053,156.43604628120823,174.41008137628282,177.4221024532284,165.40834023897452,164.73152937835417,178.94719742113148,184.1254468105199
8,1987-08-19 16:14:36+00:00,176.146367757287,149.74451282659075,146.34232304165585,152.1078685197024,186.38877320149487,169.90689680521024,161.466380286467,152.0541656843648,175.16904171580188,174.692710482555,163.65527285838454,167.7066534440941,182.6876879900431,201.8982212164713
9,1987-09-20 16:15:25+00:00,195.6669287138226,179.52696648733078,165.60326751127104,180.06111520052258,215.76482745321346,188.86915283410158,177.03989690147858,179.7031464040932,191.68245823576868,197.43445190552802,182.86613857294222,194.14419471142844,207.13134966290505,216.38944096954964
10,1990-04-21 16:08:41+00:00,187.22583733610676,172.21640110732764,173.93131821080473,177.09172940653326,204.1025202897027,183.78146062028136,173.1569503823023,172.5252403416953,185.8121433194123,191.29120673691602,180.19188250264938,189.9441416564494,198.1585869966273,207.8098596623003
11,1992-09-01 16:10:44+00:00,185.14796567861035,153.77853648720006,152.74701172147454,164.83514437006792,196.30847021552518,169.53447443695387,167.91789168394268,163.08595779421157,181.09229457368238,185.38009730219196,165.19490263443404,179.10571503054203,187.00411735386166,199.49626046380817
12,1993-01-07 16:09:59+00:00,206.3399733567569,170.85430383836004,175.91959385197688,,231.8622095932695,194.64098014112923,190.4435337459669,189.37502377030015,202.9309204523892,202.23718056198632,194.18257780327804,199.59092201764855,206.93983837207173,222.60373488213946
13,1993-02-08 16:10:21+00:00,198.12087196593598,171.0858046569166,176.3560883372867,186.769955487281,230.62197689695068,193.58718525471488,188.94367780249007,193.39949964990745,198.7583201195165,198.64693156446776,191.62033914311695,203.9625613070694,205.69995093560524,233.31519237410134
14,1993-02-24 16:10:24+00:00,201.54865306365522,173.6122494972553,173.54720036840072,,232.08700518679126,203.10165147582708,189.59829467654825,189.54548720659312,194.04090317349315,196.3306404507974,196.7337475658431,197.1504990720621,211.70513166263484,
15,1993-03-12 16:10:37+00:00,203.69422333428946,169.49891557396083,170.38204331658363,178.66739489805116,220.74602611350898,195.9292263376537,187.5713651523292,185.06177354743213,197.53863655295044,196.41633317819515,190.23206635794233,194.3269907031912,202.47406757430437,
16,1993-03-28 16:10:38+00:00,188.46992207249195,163.09852967887167,162.39786711191812,181.3185179425504,212.64099966077862,185.308480655854,161.91238709066604,162.8289105474339,191.80895195490817,190.19398625848254,167.92560673067956,177.90718668078756,202.99898632616197,211.70781687650916
17,1993-04-29 16:10:52+00:00,189.48896923073727,161.00605489258788,155.5532086643773,174.44515240188565,208.42415919081776,181.65073690439118,168.691755184891,165.98971687710576,185.1790864427122,187.7485470203298,169.20329473709162,172.45135848021263,200.75662745610987,204.0758853195354
18,1993-05-15 16:10:55+00:00,178.927652990253,154.24669432534859,151.32910453405754,167.4927445184162,199.3646727086393,170.50103526101262,163.5674885193367,155.1737364693584,180.1769235358956,179.84309170816857,168.17331699844158,169.87255784658802,191.80078208053152,197.28758336708742
19,1993-05-31 16:10:59+00:00,180.77030601926293,153.0858182738956,150.21800106315592,169.52757908597553,198.43539224930683,169.75238684244465,160.71450416451327,159.37009566477798,185.00544727853423,177.3739695027874,162.05018931020922,174.9377728452933,202.24030807129662,212.12777169979321
20,1993-07-18 16:10:51+00:00,,,,,,,,,,,,,,
21,1993-08-03 16:10:50+00:00,185.50291592247078,147.64764035191072,152.0309415882346,177.0395220008233,195.4017765717886,172.3507409891212,168.6952841826977,162.49184534501674,183.4831152913959,186.1148262251246,166.7954854437706,183.18588192305077,201.20621749405606,212.25691993257675
