dates,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054,satname
2005-03-26 22:09:40+00:00,352.00,344.38,336.10,339.38,347.41,351.06,351.78,357.48,344.92,353.75,366.67,372.81,381.34,388.57,401.58,399.93,385.39,351.19,340.94,360.37,347.12,351.61,347.24,349.08,356.49,355.50,364.96,369.90,363.77,360.19,355.94,376.70,377.98,386.92,390.47,389.94,385.63,391.53,405.49,411.85,422.19,426.33,421.34,404.06,389.77,377.31,369.30,366.48,365.98,368.07,370.98,371.16,371.69,375.81,386.62,L7
2005-06-22 22:07:34+00:00,347.00,336.84,325.58,327.00,331.78,339.94,344.24,346.74,346.94,348.14,347.16,349.57,363.91,367.45,379.38,385.62,405.82,,,383.00,352.08,367.90,359.89,360.04,361.91,363.80,375.04,376.00,371.03,369.89,369.22,372.65,378.94,382.47,382.56,383.71,391.72,402.63,419.32,431.44,437.56,438.56,429.00,419.56,389.96,365.12,357.86,354.10,356.79,358.62,363.00,364.68,370.81,374.99,391.92,L5
2005-07-08 22:07:39+00:00,338.85,329.50,321.03,322.05,324.03,327.95,335.36,340.71,341.25,344.28,347.16,349.57,363.91,367.45,379.38,385.62,405.82,,,383.00,352.08,367.90,359.89,360.04,361.91,363.80,375.04,376.00,371.03,369.89,369.22,372.65,378.94,382.47,398.83,396.55,401.37,414.24,427.65,438.44,445.48,443.36,437.03,433.56,404.46,385.02,377.43,370.78,368.89,369.25,369.35,370.07,375.57,379.40,393.34,L5
2005-08-17 22:09:18+00:00,338.85,329.50,321.03,322.05,324.03,327.95,335.36,340.71,341.25,344.28,347.16,349.57,363.91,367.45,379.38,385.62,405.82,,,383.00,374.26,367.90,359.89,360.04,361.91,363.80,375.04,376.00,371.03,379.45,359.85,372.65,378.94,382.47,398.83,396.55,401.37,414.24,427.65,438.44,445.48,443.36,437.03,433.56,404.46,385.02,377.43,370.78,368.89,369.25,369.92,373.35,375.57,379.40,387.74,L7
2005-09-10 22:08:07+00:00,329.47,320.83,310.34,305.74,304.58,308.04,321.31,328.63,327.93,330.68,329.30,329.11,338.07,346.39,357.00,362.82,375.79,325.43,331.17,372.68,366.65,359.31,363.28,369.51,373.12,373.79,385.78,387.92,384.15,388.59,366.52,381.98,384.13,383.69,405.31,405.78,410.43,421.27,434.84,443.31,451.65,450.97,447.01,451.56,420.52,406.51,396.27,388.96,382.29,379.43,376.24,377.76,377.50,379.30,384.53,L5
2005-10-20 22:09:11+00:00,317.26,291.97,299.37,291.60,277.14,276.36,297.45,306.25,305.04,300.09,283.94,281.39,281.09,304.96,310.49,314.47,307.94,312.62,323.05,339.28,335.66,349.41,361.38,377.29,387.85,398.31,413.57,416.53,413.85,409.12,368.35,409.87,407.35,405.98,416.61,416.94,424.54,435.95,446.24,453.44,462.58,460.07,465.87,466.06,460.15,454.64,442.68,436.11,425.84,413.28,396.81,394.16,394.07,390.11,391.50,L7
2005-11-13 22:08:20+00:00,317.26,293.52,298.69,291.51,279.69,274.98,294.35,302.19,299.65,293.33,276.84,275.42,275.74,296.86,305.41,308.84,301.85,302.27,306.55,326.77,327.87,338.26,351.58,366.37,379.43,391.29,405.26,409.97,401.44,402.07,372.85,402.07,401.21,397.34,408.82,408.92,415.80,428.22,437.72,446.54,454.73,453.56,459.26,460.45,455.29,450.88,440.26,434.30,425.63,414.13,397.07,389.59,388.85,380.67,382.80,L5
2005-11-21 22:09:31+00:00,317.26,293.75,297.71,292.45,282.77,279.14,295.14,300.59,297.41,289.45,277.03,274.52,273.37,291.11,300.19,303.51,298.85,296.31,296.95,315.89,318.61,328.13,342.59,358.26,372.33,386.13,400.04,403.66,397.77,399.73,372.85,402.07,401.21,393.50,404.13,405.36,415.80,428.22,437.72,446.54,454.73,453.56,459.26,460.45,455.29,450.88,440.26,434.30,425.63,414.13,397.07,389.59,391.18,382.47,382.80,L7
2005-12-23 22:09:39+00:00,328.93,299.12,297.37,291.94,284.91,280.29,292.09,295.82,293.44,291.85,284.04,281.58,279.81,284.41,295.18,292.92,297.71,291.04,294.07,299.69,312.92,321.12,335.30,351.87,365.69,380.71,395.17,398.78,394.10,396.03,378.44,399.18,395.76,391.20,401.46,403.60,412.27,425.45,434.67,442.08,451.70,451.18,459.26,460.45,452.96,444.32,434.50,429.52,423.20,413.36,399.17,394.18,394.85,384.90,384.36,L7
2006-01-24 22:09:56+00:00,345.26,314.55,305.24,286.31,283.29,277.11,289.26,292.53,290.83,285.97,286.74,283.87,283.33,288.43,298.25,294.96,298.46,292.18,294.07,299.69,312.92,321.12,332.44,349.49,363.93,378.06,393.63,397.45,393.65,395.56,380.76,399.44,396.09,392.05,395.12,399.74,407.83,421.19,432.01,440.27,449.23,451.61,459.49,460.08,454.20,444.22,434.09,431.43,427.74,418.31,405.03,402.48,401.97,391.55,390.88,L7
2006-02-09 22:10:01+00:00,350.03,324.14,313.04,286.31,283.29,276.22,286.64,290.33,289.71,286.71,287.29,284.09,283.87,290.31,299.56,295.62,297.23,292.95,294.19,299.11,310.07,319.36,332.44,349.49,363.93,374.97,391.49,395.93,392.24,394.41,381.77,397.50,394.46,391.45,393.82,397.84,406.05,419.28,430.19,438.71,447.56,450.71,458.25,458.85,451.03,442.56,434.09,431.43,427.74,417.18,406.61,403.73,402.57,393.94,392.08,L7
2006-02-17 22:10:34+00:00,351.44,329.91,319.39,286.31,291.34,283.75,292.13,289.81,288.77,286.80,288.37,285.09,285.36,291.83,300.42,296.22,297.04,292.95,294.19,298.83,308.69,318.19,330.34,346.49,361.13,373.05,389.78,394.94,392.26,392.84,393.68,398.20,395.91,392.79,394.16,398.03,405.95,418.80,429.61,438.38,447.21,450.36,456.96,458.84,451.37,442.50,434.87,430.98,427.41,418.50,409.69,406.01,405.15,398.02,397.24,L5
2006-06-25 22:12:44+00:00,366.41,371.30,357.91,268.41,331.59,289.43,294.78,286.73,289.34,291.97,298.01,297.68,302.56,312.68,309.16,301.74,307.35,305.95,308.03,312.45,311.31,308.64,315.18,326.24,346.11,357.69,377.65,386.99,389.38,392.02,393.96,398.34,400.00,400.39,400.36,403.01,410.88,424.76,437.19,445.49,451.07,455.36,459.67,460.29,452.62,449.14,453.49,442.20,426.82,421.27,422.24,420.95,429.54,428.37,426.02,L5
2006-07-19 22:09:44+00:00,357.70,361.00,348.21,285.68,315.64,295.38,303.89,302.62,307.30,303.24,302.07,299.33,300.94,309.12,306.92,301.92,306.43,305.33,309.32,313.65,314.97,315.56,317.94,321.91,333.90,347.86,367.21,375.81,379.87,382.81,385.03,389.18,391.06,394.71,397.16,401.90,409.71,423.48,435.74,444.22,449.86,452.55,455.86,453.25,442.94,439.34,439.83,437.00,424.81,421.00,422.70,421.73,429.55,427.71,426.35,L7
2006-08-04 22:09:40+00:00,351.38,355.37,350.18,331.90,323.75,309.63,315.91,316.84,322.29,316.88,305.68,304.53,304.52,309.99,307.37,302.23,306.44,305.84,309.52,313.84,316.14,317.85,319.56,320.58,323.29,338.49,356.15,368.96,373.88,377.82,378.03,382.33,385.06,391.35,397.50,403.47,411.48,423.75,436.84,443.60,448.92,450.33,453.12,452.64,442.29,439.41,438.27,436.98,426.37,422.88,425.13,422.48,431.82,430.71,429.96,L7
2006-09-13 22:13:47+00:00,325.39,331.04,335.34,339.48,334.04,321.78,333.17,348.60,359.61,346.14,321.97,317.37,311.73,308.82,302.63,300.67,307.97,303.98,308.34,313.95,318.02,317.56,315.67,314.35,314.70,323.00,336.57,345.74,351.42,355.25,355.90,364.02,367.81,378.51,390.52,400.89,411.76,422.93,437.90,443.50,446.39,446.14,447.15,444.30,436.09,433.00,430.59,428.57,416.21,415.39,418.90,421.47,436.16,436.71,439.43,L5
2006-09-21 22:09:29+00:00,321.34,326.72,333.27,336.95,332.34,321.78,329.13,339.33,343.69,334.68,316.97,314.85,307.90,304.14,297.96,296.14,298.92,297.18,300.62,304.95,309.99,310.81,311.58,311.17,314.69,320.90,332.87,341.63,345.42,349.04,348.69,358.90,362.70,373.00,385.56,400.89,411.76,422.93,431.66,438.88,441.43,441.23,443.09,439.74,430.09,426.34,424.61,420.91,412.24,413.30,417.64,418.62,430.55,430.49,434.74,L7
2006-10-23 22:09:36+00:00,312.87,320.51,327.49,331.50,331.58,330.87,329.13,339.33,343.69,332.53,315.60,312.44,307.30,304.85,300.17,294.45,294.09,290.25,293.55,296.60,302.41,304.79,306.04,307.60,312.56,317.98,328.80,337.64,345.42,349.04,348.69,351.93,356.60,367.03,379.29,392.46,404.77,417.38,427.88,434.95,437.65,437.81,438.36,435.00,427.71,424.69,422.59,417.86,408.68,408.79,414.65,418.62,430.55,430.49,434.74,L7
2007-02-04 22:14:57+00:00,302.74,307.66,312.15,314.20,322.23,326.90,317.72,324.95,327.40,328.43,324.40,322.88,321.88,318.33,318.44,309.80,294.61,288.07,285.70,282.54,289.40,296.01,299.52,306.35,317.68,319.97,324.37,321.93,312.50,312.56,311.48,322.80,328.71,339.06,351.01,358.33,372.83,384.17,398.65,410.56,412.98,415.88,416.95,414.23,409.96,406.63,404.12,396.85,398.69,397.62,402.32,401.21,404.46,407.92,420.33,L5
2007-02-12 22:10:24+00:00,308.50,309.86,308.59,306.91,313.51,318.02,312.99,322.32,328.57,330.08,328.56,331.90,334.82,332.93,333.28,323.89,308.83,303.12,297.90,290.12,296.31,300.05,303.06,312.36,321.85,322.93,328.94,326.17,316.20,314.63,312.10,322.59,328.71,339.06,351.01,358.33,372.83,384.17,398.65,410.56,412.98,415.88,416.95,414.23,409.96,406.63,404.12,396.85,398.69,397.62,402.32,401.21,406.30,411.29,420.33,L7
2007-07-06 22:10:13+00:00,320.13,311.95,296.95,280.58,281.61,293.13,304.22,324.94,336.48,342.83,347.42,361.21,377.20,387.82,390.86,377.13,365.92,356.41,337.53,326.14,327.15,327.21,323.74,334.94,339.34,345.41,355.17,349.17,335.37,327.33,321.70,326.30,329.72,340.76,347.11,354.88,358.15,372.05,382.28,394.41,398.66,400.25,403.30,402.54,402.61,397.32,395.94,392.62,396.07,399.13,398.89,401.39,406.62,412.13,418.85,L7
2007-08-23 22:09:58+00:00,295.96,292.58,290.88,289.24,289.91,294.44,307.83,325.13,329.99,334.26,337.64,342.61,348.77,362.75,372.23,361.03,358.69,343.63,334.46,336.49,332.93,338.89,337.50,344.63,351.07,363.93,375.98,379.38,377.25,359.40,345.96,342.17,341.42,349.73,352.15,356.07,363.87,376.57,389.38,391.44,397.38,395.39,395.03,395.65,396.08,373.69,387.38,386.61,385.92,388.96,395.27,400.22,401.86,403.80,408.06,L7
2007-09-08 22:09:50+00:00,297.60,289.95,282.00,281.06,283.39,288.93,300.62,319.78,321.62,325.43,328.48,333.50,340.17,353.82,362.01,354.18,352.59,339.97,332.54,333.77,334.27,340.43,344.14,348.80,356.44,368.64,382.21,387.53,382.37,364.29,348.74,341.19,340.42,347.44,351.42,351.01,360.24,370.02,381.24,385.74,394.92,391.82,389.47,390.55,389.33,376.55,383.04,383.93,384.14,387.46,393.67,396.54,392.06,394.03,396.54,L7
2007-09-24 22:09:45+00:00,298.96,290.28,283.22,278.23,280.16,282.19,297.75,316.41,319.48,320.27,319.49,324.91,335.06,348.18,357.68,349.27,348.15,336.05,329.93,331.18,330.10,335.08,341.75,346.12,355.46,366.25,380.95,387.31,382.04,366.24,350.45,344.38,343.02,347.83,351.64,352.03,359.19,368.20,378.53,385.56,393.31,393.00,386.70,385.07,383.23,375.80,382.69,382.14,383.24,387.17,392.89,392.53,388.56,392.32,395.57,L7
2007-10-26 22:09:55+00:00,297.08,289.77,285.27,281.34,283.40,283.46,292.49,308.10,309.52,320.27,309.16,316.92,326.26,338.91,348.02,339.83,336.66,326.39,322.66,325.01,326.39,331.51,340.19,344.14,355.06,363.67,377.53,383.39,377.58,365.50,352.44,347.61,344.97,349.20,352.75,350.53,357.07,366.82,375.59,382.87,393.31,393.00,386.70,381.44,378.98,372.87,377.82,376.66,378.89,381.78,387.22,387.21,383.37,385.75,389.30,L7
2007-11-27 22:10:12+00:00,296.95,287.17,285.27,281.44,283.40,283.46,292.49,308.10,309.52,320.27,309.16,316.92,326.26,338.91,348.02,339.83,328.20,318.63,315.80,318.82,321.25,326.56,335.74,340.21,350.93,360.55,374.35,378.95,375.49,366.28,354.72,348.23,348.89,351.77,354.96,354.00,359.40,367.08,376.86,385.17,393.31,393.00,386.70,382.11,380.15,374.93,378.67,377.32,378.64,380.29,383.20,383.50,381.24,383.91,387.74,L7
2008-01-14 22:10:20+00:00,293.72,280.75,278.39,276.33,276.95,276.81,290.90,301.78,302.17,310.99,302.77,311.04,320.52,317.20,327.06,321.93,312.50,311.19,306.36,309.81,313.27,318.76,331.33,336.27,346.85,356.00,368.81,373.14,370.01,363.47,352.47,346.77,349.26,351.63,355.52,354.38,360.93,366.84,377.12,385.87,387.40,388.45,380.48,377.44,374.69,373.73,373.13,372.49,375.73,376.13,377.57,376.39,375.37,378.58,384.19,L7
2008-03-02 22:10:10+00:00,288.81,277.69,278.59,275.96,275.98,271.40,286.50,297.30,299.05,306.39,297.55,304.05,312.65,309.46,319.14,314.94,307.65,305.47,298.01,300.57,304.22,308.85,320.06,324.81,335.73,345.00,358.40,363.21,361.17,358.90,353.46,347.79,351.43,354.88,357.91,357.61,362.61,370.24,379.27,387.38,388.92,389.98,380.40,376.76,372.42,371.75,369.01,368.20,372.21,374.26,374.89,373.33,371.41,375.16,380.08,L7
2008-04-19 22:10:06+00:00,283.62,278.60,287.35,283.21,286.66,284.71,293.83,299.20,299.21,310.15,299.65,305.09,310.30,301.49,312.00,307.65,299.22,299.78,293.34,295.03,298.68,303.61,312.99,319.97,330.12,335.88,343.95,347.39,348.33,351.76,350.88,348.46,357.03,360.76,362.18,364.80,371.40,380.37,389.58,396.21,411.32,412.60,391.30,382.59,376.35,373.44,368.78,366.42,371.14,370.73,370.59,370.40,369.89,372.84,378.39,L7
2008-05-05 22:10:02+00:00,282.24,278.18,287.20,283.48,289.11,291.73,301.77,308.50,309.78,308.72,308.89,311.10,316.14,307.69,319.31,315.19,306.83,305.73,299.93,300.66,302.13,306.71,315.04,321.64,332.12,337.81,345.95,344.82,346.33,349.18,347.01,346.94,359.84,362.29,365.39,370.36,378.54,387.22,399.23,405.56,413.43,413.89,394.89,388.85,380.55,377.51,373.81,371.88,375.25,374.34,375.18,374.01,373.24,377.63,382.36,L7
2008-07-08 22:09:28+00:00,281.27,279.57,281.49,279.65,285.40,288.75,300.77,309.79,309.93,314.68,308.89,317.84,317.92,310.03,321.15,318.67,313.46,310.19,304.95,306.70,306.63,309.19,315.02,322.47,331.98,337.23,347.75,345.37,347.18,349.22,348.30,350.52,360.14,363.57,367.77,374.02,383.61,394.43,407.44,411.97,415.09,418.25,403.93,401.11,390.60,386.99,382.89,381.36,385.58,384.12,383.84,374.53,377.07,380.68,383.94,L7
2008-07-24 22:09:16+00:00,278.74,280.81,279.29,280.14,286.51,293.06,303.08,313.51,313.30,317.66,314.36,316.14,315.28,315.91,325.20,321.07,317.13,313.48,311.13,312.69,313.67,313.35,317.38,325.27,334.11,340.22,352.43,349.24,350.80,353.41,353.74,354.84,364.97,367.76,371.27,379.28,388.56,400.09,410.72,415.26,418.94,421.39,414.48,411.76,401.31,398.56,394.63,392.85,394.67,393.28,394.61,383.88,382.33,382.75,382.49,L7
2008-08-25 22:09:04+00:00,278.37,278.81,275.91,278.05,284.09,290.43,300.23,311.06,310.86,312.30,310.04,313.78,314.63,318.64,327.40,319.81,313.45,307.86,304.58,306.38,306.73,306.81,312.33,321.00,329.86,336.22,348.01,345.96,346.84,349.24,350.19,352.57,362.23,365.16,368.69,376.38,385.97,397.95,409.45,415.03,416.75,419.68,412.79,409.94,400.29,398.59,394.48,392.43,393.77,391.84,393.26,383.77,382.86,383.41,383.47,L7
2008-09-10 22:08:56+00:00,287.30,279.52,271.94,273.60,279.95,289.62,301.09,312.12,309.48,309.31,306.73,311.14,315.57,319.44,328.64,319.53,311.71,305.64,301.34,303.70,305.52,306.10,313.61,321.59,330.60,336.13,348.08,344.91,346.44,348.98,348.33,352.50,362.70,362.52,368.54,376.47,386.29,396.89,409.67,416.75,420.02,422.06,415.79,412.91,404.59,402.97,400.22,396.60,397.86,393.90,395.06,386.37,386.21,387.22,389.09,L7
2008-10-12 22:08:37+00:00,290.00,284.03,271.94,273.60,278.03,285.47,297.57,308.36,304.94,304.05,300.10,305.53,310.56,315.52,323.59,314.12,305.90,302.15,298.81,302.28,305.42,304.33,309.59,316.96,325.10,329.96,342.09,339.77,341.10,344.64,344.73,349.57,358.59,358.76,368.54,376.47,382.00,392.80,405.92,413.59,418.47,420.51,414.31,410.07,400.42,398.79,395.32,390.64,393.24,389.98,391.80,383.52,380.90,382.82,384.80,L7
2008-12-23 22:04:28+00:00,288.34,279.20,262.82,267.89,270.77,276.52,293.56,303.34,298.70,299.83,295.32,300.74,303.47,307.50,315.12,302.01,289.15,283.91,279.87,286.30,291.74,290.40,294.01,299.40,305.52,313.48,329.14,329.77,333.35,336.94,345.71,349.06,355.50,356.54,368.06,378.04,379.86,390.80,404.35,412.03,415.46,418.12,417.09,414.18,406.39,403.34,399.58,394.85,390.17,386.55,386.61,378.10,376.15,379.31,382.34,L5
2008-12-31 22:09:37+00:00,287.17,280.86,262.82,273.30,276.30,281.30,298.49,307.11,302.32,302.01,300.30,303.61,305.30,307.66,314.53,301.71,289.78,282.04,276.79,284.41,289.04,288.19,292.28,297.18,303.22,309.58,327.55,329.77,331.35,334.49,342.84,346.10,350.60,352.34,362.08,371.74,374.45,387.86,402.50,412.19,411.46,413.23,414.24,412.10,405.43,402.86,400.51,388.24,389.46,384.29,383.53,375.30,375.31,378.40,382.93,L7
2009-02-17 22:09:55+00:00,286.36,277.84,257.79,269.92,275.79,280.19,296.90,305.66,302.10,294.53,297.36,298.88,303.48,311.02,317.20,299.14,285.07,276.97,269.28,275.13,279.66,279.66,284.09,287.81,291.65,297.35,311.90,314.00,317.79,320.83,328.52,334.30,339.39,340.80,348.77,356.79,362.28,376.10,390.94,401.26,401.42,401.88,400.17,397.14,391.93,390.35,388.65,376.02,379.53,374.16,374.90,374.01,373.04,378.90,387.27,L7
2009-03-21 22:10:11+00:00,279.73,280.46,264.79,277.56,283.47,288.67,303.19,311.72,309.31,304.94,305.86,306.30,307.40,313.54,318.96,303.03,287.89,279.57,274.66,279.28,284.47,285.53,286.32,289.25,290.52,298.31,309.87,309.32,315.66,318.78,327.47,334.84,337.19,340.07,346.05,353.86,359.64,372.23,386.81,398.33,401.19,400.08,398.28,394.50,389.43,387.98,387.75,373.64,379.89,377.74,377.97,376.41,374.58,381.08,388.66,L7
2009-04-22 22:10:22+00:00,276.17,274.00,267.47,278.45,289.90,298.48,311.66,322.07,321.77,317.10,319.92,322.56,321.94,325.92,331.99,315.34,301.87,288.09,280.38,281.33,285.18,288.57,291.35,291.73,296.36,305.35,315.54,313.44,317.33,318.85,327.06,335.83,340.37,344.05,349.50,357.56,366.47,378.24,391.06,403.01,403.00,402.45,400.05,395.00,394.10,393.84,395.01,380.87,384.37,383.86,382.87,381.44,380.86,387.52,395.68,L7
2009-05-24 22:10:26+00:00,278.40,275.03,268.01,277.51,290.09,297.76,311.41,323.11,322.03,318.05,321.56,325.23,325.79,330.97,337.53,322.99,310.18,296.90,288.34,288.19,291.61,293.76,298.61,298.99,305.38,312.87,323.43,322.92,323.20,322.71,326.40,335.58,341.25,345.20,349.86,358.74,369.00,378.24,391.06,408.73,410.21,409.67,408.64,403.24,398.53,395.80,393.18,381.07,385.24,384.89,384.52,382.38,381.58,388.05,395.05,L7
2009-06-25 22:10:23+00:00,281.57,278.73,266.09,273.76,287.81,294.08,314.22,329.96,328.62,325.93,329.90,334.69,338.29,341.58,348.59,338.02,329.48,314.14,306.46,301.81,303.97,303.73,306.70,312.88,319.24,326.43,333.57,331.70,327.54,329.77,332.53,335.58,341.25,345.20,349.86,358.37,369.11,378.84,392.23,406.39,410.51,411.27,410.17,405.53,405.11,400.21,395.85,383.32,391.49,392.57,391.58,390.08,391.01,396.40,401.64,L7
2009-07-11 22:10:19+00:00,281.00,273.43,265.01,265.07,280.00,288.58,309.42,325.92,326.17,326.30,329.76,336.08,340.74,347.01,354.13,344.37,336.26,324.19,317.52,311.61,313.15,311.75,315.29,322.43,328.60,337.24,339.76,334.99,332.39,336.69,335.52,338.81,346.09,349.97,353.77,361.62,374.06,382.50,394.16,405.78,414.46,415.79,412.73,407.81,408.08,402.50,396.09,391.65,393.90,397.54,397.68,396.64,397.29,400.30,406.17,L7
2009-09-13 22:10:09+00:00,285.88,280.42,273.02,270.50,281.78,285.39,305.68,320.74,316.72,319.57,331.02,337.59,331.37,349.47,357.59,339.18,336.09,325.24,317.97,312.40,310.03,311.32,315.07,322.37,333.39,340.42,343.63,339.12,335.43,339.40,337.04,339.71,345.23,348.03,351.51,360.16,373.43,381.80,393.54,405.55,413.61,415.36,412.72,407.24,409.62,398.47,393.41,385.69,384.35,388.77,389.13,388.18,388.63,392.12,396.53,L7
2009-12-02 22:10:48+00:00,295.29,291.01,279.76,272.58,278.77,270.57,300.24,313.24,298.74,312.61,325.47,323.23,307.54,346.86,356.73,314.88,312.12,312.44,308.11,305.02,299.26,300.85,303.64,313.67,322.65,330.06,335.78,336.94,334.88,341.73,341.24,336.29,339.18,342.30,346.42,356.13,367.40,378.22,389.52,393.80,399.98,401.78,399.01,397.11,404.86,393.29,388.14,380.83,370.12,371.09,370.29,378.52,383.04,385.21,389.14,L7
2010-01-27 22:10:50+00:00,306.80,303.69,293.02,288.46,287.01,257.64,284.94,293.81,285.65,280.77,307.69,294.46,281.88,,,281.37,276.61,280.44,274.55,273.64,267.96,274.07,276.29,276.94,289.33,301.56,313.87,324.38,329.04,328.20,329.26,337.05,337.53,337.11,342.47,349.14,358.32,367.42,375.76,384.39,387.22,387.00,379.41,374.42,375.19,362.99,361.41,357.64,353.19,357.11,357.59,359.85,358.96,367.29,375.58,L5
2010-02-20 22:11:57+00:00,304.03,303.29,292.86,295.26,287.01,257.64,284.94,293.81,285.65,280.77,307.69,294.46,281.88,,,281.37,276.61,280.44,274.83,273.16,268.24,273.97,274.56,276.71,287.81,299.42,312.61,322.65,328.42,328.99,331.97,340.19,344.06,341.31,344.61,351.07,359.85,368.15,377.49,385.24,387.65,387.28,379.41,374.42,375.19,363.27,357.83,354.51,352.08,357.11,357.59,359.85,358.96,367.29,375.58,L7
2010-04-09 22:12:12+00:00,307.61,308.73,295.99,304.24,306.15,,,,,,307.69,294.46,286.66,,,280.98,279.07,279.03,271.63,270.59,270.85,272.82,272.05,274.26,284.19,295.13,308.62,318.78,326.38,326.19,328.93,340.34,347.51,347.93,353.72,359.66,363.43,370.45,380.90,384.75,387.65,387.48,379.86,374.20,369.58,367.46,359.87,360.66,360.30,365.32,364.25,366.86,362.37,370.72,378.58,L7
2010-07-14 22:12:12+00:00,305.10,307.38,292.52,306.87,309.01,,,,,,,,303.43,,,289.14,291.11,281.08,272.84,292.40,274.49,277.31,273.65,277.17,286.28,297.44,310.45,319.56,329.20,330.13,333.80,339.36,344.65,345.44,350.69,356.05,357.39,364.85,376.90,380.35,384.88,386.15,378.80,374.03,369.79,366.58,358.84,358.77,358.58,365.06,364.88,365.72,361.31,370.40,379.44,L7
2010-12-29 22:09:53+00:00,,,,,276.91,262.74,290.78,298.14,299.90,299.15,300.86,307.43,314.16,326.54,346.67,351.83,344.20,308.47,310.96,331.06,311.85,322.02,327.00,338.33,347.82,361.89,381.10,386.39,,311.00,306.03,318.56,325.27,336.57,332.16,338.85,344.02,356.46,366.33,376.49,379.94,367.74,353.36,348.28,322.16,319.82,332.94,334.52,329.65,330.37,333.02,344.29,356.14,361.19,371.06,L5
2011-01-06 22:13:13+00:00,314.50,,301.75,285.38,280.62,275.40,289.79,293.50,299.90,299.15,299.18,305.73,311.73,326.06,353.66,352.56,345.63,316.24,310.20,331.49,317.11,309.12,325.53,335.34,345.10,354.21,373.60,379.10,368.20,317.50,308.54,320.47,329.87,336.16,334.64,340.76,346.65,355.88,369.91,380.03,383.12,371.89,353.48,344.33,321.17,325.76,337.05,330.90,326.69,327.51,330.61,338.25,346.30,352.25,363.78,L7
2011-01-22 22:13:20+00:00,309.15,305.19,299.25,289.90,284.06,278.46,292.62,295.68,302.19,302.12,304.44,307.14,311.51,325.74,350.82,350.74,342.29,320.64,313.84,319.80,316.03,315.20,327.41,337.75,348.43,358.79,376.80,381.28,370.32,332.71,318.75,323.74,336.91,339.22,335.73,341.38,350.88,360.92,373.83,384.00,386.70,375.21,353.17,338.84,322.95,325.12,336.07,333.41,330.49,331.77,331.63,338.43,337.76,342.34,355.89,L7
2011-02-15 22:09:58+00:00,306.68,305.08,303.83,296.22,288.69,281.21,293.09,300.79,301.20,298.51,299.87,305.71,310.94,325.60,349.29,350.49,341.38,322.06,315.70,318.67,317.29,318.32,329.92,338.50,349.25,359.72,377.71,382.20,371.89,342.41,324.22,325.62,336.56,338.88,337.62,340.95,350.18,360.92,373.86,384.18,386.52,375.80,355.42,340.36,323.22,328.84,339.38,338.21,333.51,332.55,332.57,337.68,335.97,340.13,351.05,L5
2011-02-23 22:13:29+00:00,303.35,303.54,301.94,298.34,293.10,288.82,295.46,303.65,306.92,303.10,298.86,303.01,310.34,324.83,346.48,347.24,341.54,321.63,318.69,319.42,318.02,319.08,328.99,337.71,348.21,359.42,378.65,381.30,372.13,345.53,331.66,330.90,338.62,340.45,338.97,344.87,349.92,359.81,370.03,378.78,382.96,374.81,354.72,339.64,324.51,326.48,337.34,337.63,333.26,331.32,330.51,334.94,338.37,338.45,351.53,L7
2011-03-19 22:09:50+00:00,303.53,303.21,304.87,301.46,295.70,293.50,296.36,304.60,306.95,304.89,298.94,302.89,308.89,321.07,339.32,340.00,336.64,321.68,320.05,319.61,317.46,318.21,327.26,335.18,346.88,358.35,376.40,380.39,368.96,345.96,332.47,331.88,339.36,340.45,340.98,347.53,352.62,360.49,369.28,377.63,382.09,373.41,354.47,339.35,325.24,327.87,336.83,337.15,334.22,334.19,334.53,335.48,336.11,336.56,347.97,L5
2011-03-27 22:13:34+00:00,301.56,302.05,304.38,302.25,297.46,295.67,298.98,308.01,312.38,311.66,304.76,305.40,309.26,320.03,336.15,336.49,334.77,321.48,319.43,320.43,318.31,318.53,326.36,333.53,344.62,355.52,373.48,377.50,366.25,346.97,335.21,334.55,341.25,343.25,342.91,350.79,356.58,364.83,371.55,378.32,382.93,375.28,357.81,342.39,327.52,329.08,333.24,335.60,333.45,334.11,335.30,335.74,337.05,337.11,348.05,L7
