dates,nzd0187-0000,nzd0187-0001,nzd0187-0002,nzd0187-0003,nzd0187-0004,satname
1999-09-27 22:05:12+00:00,,,303.23,322.46,308.80,L7
1999-11-14 22:05:06+00:00,337.09,341.48,321.66,332.21,326.86,L7
2000-01-01 22:05:01+00:00,322.34,330.99,324.36,331.30,329.34,L7
2000-02-18 22:04:53+00:00,322.08,331.31,325.86,331.97,329.86,L7
2000-05-08 22:04:21+00:00,314.59,325.86,331.35,335.19,336.88,L7
2000-07-11 22:03:41+00:00,306.85,320.73,327.77,348.05,331.43,L7
2000-08-05 21:57:08+00:00,310.80,317.21,327.77,331.34,319.62,L7
2000-08-21 21:57:02+00:00,305.42,309.85,306.88,321.37,307.82,L7
2000-10-15 22:02:20+00:00,302.01,309.85,315.14,321.78,309.78,L7
2000-11-25 21:56:23+00:00,300.86,310.19,306.68,317.86,308.78,L7
2000-12-02 22:02:33+00:00,304.33,311.31,310.05,319.19,317.70,L7
2001-01-12 21:56:30+00:00,304.33,311.31,305.80,308.69,316.35,L7
2001-02-04 22:02:38+00:00,302.89,314.96,308.50,316.23,321.34,L7
2001-03-24 22:02:23+00:00,302.89,314.96,312.49,321.23,321.20,L7
2001-05-11 22:02:09+00:00,305.46,314.96,307.31,321.91,320.45,L7
2001-06-05 21:55:40+00:00,308.89,299.30,306.58,319.21,315.50,L7
2001-09-09 21:54:36+00:00,318.53,313.95,307.76,319.27,317.90,L7
2001-11-19 22:00:44+00:00,318.53,313.42,312.98,310.44,322.98,L7
2002-01-06 22:00:55+00:00,346.41,334.63,326.59,323.47,342.61,L7
2002-01-22 22:01:04+00:00,344.59,334.02,325.49,325.13,343.95,L7
2002-01-31 21:54:50+00:00,344.59,334.02,318.93,322.81,339.27,L7
2002-02-16 21:54:54+00:00,344.59,334.02,318.90,322.17,336.74,L7
2002-03-11 22:01:07+00:00,350.77,329.77,318.57,321.97,334.11,L7
2002-08-27 21:54:00+00:00,,,316.92,320.97,304.76,L7
2002-10-14 21:53:43+00:00,298.38,299.39,304.68,313.73,306.36,L7
2002-11-06 22:00:05+00:00,310.69,293.46,303.86,302.48,306.36,L7
2002-12-08 22:00:27+00:00,290.88,293.46,279.15,302.48,306.36,L7
2003-01-18 21:54:30+00:00,290.71,283.12,275.30,302.70,306.32,L7
2003-01-25 22:00:42+00:00,292.34,283.75,276.05,294.39,309.14,L7
2003-05-10 21:54:46+00:00,260.96,280.21,257.51,286.31,311.92,L7
2003-05-26 21:54:43+00:00,237.66,280.21,257.51,286.31,311.92,L7
2003-07-29 21:54:29+00:00,176.23,292.55,,,,L7
