dates,nzd0187-0000,nzd0187-0001,nzd0187-0002,nzd0187-0003,nzd0187-0004,satname
1999-09-27 22:05:12+00:00,,,303.23,322.46,308.80,L7
1999-11-14 22:05:06+00:00,337.09,341.48,340.09,341.96,344.91,L7
2000-01-01 22:05:01+00:00,307.59,320.50,329.77,329.47,334.31,L7
2000-02-18 22:04:53+00:00,321.55,331.94,330.33,333.99,331.43,L7
2000-05-08 22:04:21+00:00,292.15,309.51,325.22,335.35,,L7
2000-07-11 22:03:41+00:00,,,,374.81,,L7
2000-08-05 21:57:08+00:00,318.69,310.19,,281.19,307.82,L7
2000-08-21 21:57:02+00:00,,,288.54,294.12,,L7
2000-10-15 22:02:20+00:00,295.20,,331.67,323.44,311.75,L7
2000-11-25 21:56:23+00:00,288.70,,299.82,315.73,306.76,L7
2000-12-02 22:02:33+00:00,314.74,312.44,320.15,325.87,344.47,L7
2001-01-12 21:56:30+00:00,,,288.82,311.76,310.96,L7
2001-02-04 22:02:38+00:00,312.93,317.47,321.98,326.48,332.74,L7
2001-03-24 22:02:23+00:00,,,,324.12,320.51,L7
2001-05-11 22:02:09+00:00,,,305.77,327.52,307.28,L7
2001-06-05 21:55:40+00:00,304.86,281.13,309.76,306.17,306.01,L7
2001-09-09 21:54:36+00:00,332.21,346.78,,,337.79,L7
2001-11-19 22:00:44+00:00,,312.36,316.19,314.71,325.14,L7
2002-01-06 22:00:55+00:00,360.61,344.76,336.99,332.23,364.89,L7
2002-01-22 22:01:04+00:00,340.94,332.20,323.30,328.46,347.97,L7
2002-01-31 21:54:50+00:00,,,299.25,315.86,320.56,L7
2002-02-16 21:54:54+00:00,,,318.78,319.60,324.08,L7
2002-03-11 22:01:07+00:00,,,316.92,320.97,322.04,L7
2002-08-27 21:54:00+00:00,,,,,287.49,L7
2002-10-14 21:53:43+00:00,298.38,299.39,304.68,313.73,325.23,L7
2002-11-06 22:00:05+00:00,323.00,287.53,303.03,291.23,,L7
2002-12-08 22:00:27+00:00,251.25,,229.75,,,L7
2003-01-18 21:54:30+00:00,290.21,262.45,263.75,303.13,306.24,L7
2003-01-25 22:00:42+00:00,298.88,285.63,279.04,269.48,317.60,L7
2003-05-10 21:54:46+00:00,203.52,292.55,,,,L7
2003-05-26 21:54:43+00:00,144.43,,,,,L7
2003-07-29 21:54:29+00:00,180.74,,,,,L7
2003-08-30 21:54:22+00:00,172.63,,,,,L7
2003-09-07 21:43:24+00:00,156.12,,,,,L5
2003-09-14 21:49:42+00:00,251.91,,,295.29,291.38,L5
2003-09-30 21:49:54+00:00,213.51,,282.89,281.02,277.85,L5
2003-10-25 21:44:04+00:00,296.12,275.41,284.89,318.14,301.20,L5
