,dates,nzd0340-0000,nzd0340-0001,nzd0340-0002,nzd0340-0003,nzd0340-0004,nzd0340-0005,nzd0340-0006,nzd0340-0007,nzd0340-0008,nzd0340-0009,nzd0340-0010,nzd0340-0011,nzd0340-0012,nzd0340-0013,nzd0340-0014,nzd0340-0015,nzd0340-0016,nzd0340-0017,nzd0340-0018,nzd0340-0019,nzd0340-0020
0,1999-08-26 22:06:20+00:00,,,,,,230.77352915077935,239.1191489750688,234.23615333172967,,,,,,,,,,,,,
1,1999-09-18 22:12:03+00:00,,282.4938352953066,,,261.0978375666528,239.70354737291873,234.9672621924184,242.63101751536232,,257.07799247340034,238.3910904390934,215.20391235216658,205.23519131332918,205.70792432334673,202.8885027843988,189.8590090860382,167.07162327034894,,167.64407172522152,,190.7465951009567
2,1999-10-13 22:06:24+00:00,293.67601297381185,253.10946768090432,,,248.52528012629043,247.47496473640552,,231.09345421401835,231.88630596768533,233.05047694263385,225.99881310898508,209.19632126469128,,198.80676032128375,197.28109108395765,191.790677931894,178.08506624329226,,,160.1659181738497,188.72167526905628
3,1999-11-21 22:12:00+00:00,295.7059735679799,,,,,264.5579223012632,,265.737605459182,,,,,,,,169.2591778507602,,160.01732933406095,,185.34383028438293,210.93967518648074
4,2000-02-18 22:06:05+00:00,269.80752867575774,,,,,,246.39537574595298,232.08519633182462,218.7006617023198,,,223.9262256522569,217.00414169614692,211.88932547604668,213.3283989618332,,227.3306774992572,202.88059982061782,213.08747861309922,,212.6988368158649
5,2000-02-25 22:12:13+00:00,,,,,,,,,,,,,,,,,,,,,
6,2000-03-12 22:11:45+00:00,282.2189203223379,222.2443840049583,,186.7316293724653,202.48563621751532,223.67029218786485,230.2482747149442,,,236.95380874341535,219.57395920157543,215.82965706654272,211.53727391660797,208.62899873512663,198.0714160787991,,184.9568176266424,204.79980601806247,,,
7,2000-03-21 22:06:01+00:00,,222.52483449323557,203.5730946060069,,179.29202963957206,204.30825223757833,213.1724336443533,222.5321807107513,216.59693707052986,230.6971885943576,225.51165410960664,216.46284036164275,206.12255412260103,,189.47657083793754,147.72045831446695,,,166.227964726274,,
8,2000-04-13 22:11:30+00:00,265.6148143536143,233.08853033390514,214.57283746611895,,206.11275772678437,201.0640084990331,205.65294578607373,226.2997535518912,,240.79825357180562,231.05547590282956,221.9997545439984,224.48570504104921,224.3404747270228,,194.00198092830172,,,,,
9,2000-05-31 22:11:30+00:00,,,,,,,,,,,,,,,,,,,,,
10,2000-08-03 22:10:43+00:00,297.74156234282435,,,,,,,,,,,,,,,,,,,,
11,2000-08-12 22:04:29+00:00,,241.58025543618396,219.83297196799273,228.24161773656647,219.24692610215342,209.39325813507756,204.37608047215434,,,,,,,,,,,,,,
12,2000-08-19 22:10:13+00:00,293.62284324649363,249.62143318709138,244.0778120433198,,,235.5232917490539,232.11183870370544,235.1970580451769,236.62217027583267,228.67892540218136,219.13841211245446,212.60671312841507,191.28757942031496,,,,,,,,
13,2000-09-13 22:04:02+00:00,326.2844776937978,285.2216907615145,,,244.11031697878738,,233.7718984555357,230.34536150362285,,,216.6258373256136,202.47961801056053,196.50577952923697,,,,,,,,
14,2000-09-20 22:09:39+00:00,327.1527868174368,283.97421719793914,,,,,,,251.60147783747368,257.16571332106037,,244.51302945307754,219.85510972778388,194.43773633346382,167.3891034301849,160.97042134368974,,,159.1971550144906,,195.17355651295355
15,2000-11-07 22:09:29+00:00,315.2380804153738,,,251.00146568371602,231.2603910322528,,208.8110274488455,227.499972819702,,,,225.34068117172419,216.07040003486932,,,,,,155.4908712971142,,195.22326904010396
16,2000-11-23 22:09:30+00:00,302.54257378747815,259.87145571764853,,,,,,239.43539020068633,,,232.4910028640117,,225.78919371073604,,215.66038513671418,,,,,175.4718654011287,196.69795916944878
17,2000-12-18 22:03:49+00:00,282.4594398959485,,,,236.99777198433594,234.6751185884553,232.98424141551953,,,,,236.83181705499928,,235.80279130007807,233.70481653557962,223.22111579831338,218.86553131592387,222.1070415398933,213.85809857460086,,215.47755940534157
18,2001-01-10 22:09:39+00:00,288.0845614872269,,249.4230347621289,,,247.34192767604114,,,,,,220.29660664273996,231.99991801916977,232.6735076840718,,229.45163280690497,,,,,214.9886204940517
