,dates,mex0175-0000,mex0175-0001,mex0175-0002,mex0175-0003,mex0175-0004,mex0175-0005,mex0175-0006,mex0175-0007,mex0175-0008,mex0175-0009,mex0175-0010,mex0175-0011,mex0175-0012,mex0175-0013,mex0175-0014,mex0175-0015,mex0175-0016,mex0175-0017,mex0175-0018,mex0175-0019,mex0175-0020,mex0175-0021,mex0175-0022,mex0175-0023,mex0175-0024,mex0175-0025,mex0175-0026,mex0175-0027,mex0175-0028,mex0175-0029,mex0175-0030,mex0175-0031,mex0175-0032,mex0175-0033,mex0175-0034,mex0175-0035,mex0175-0036,mex0175-0037,mex0175-0038,mex0175-0039,mex0175-0040,mex0175-0041,mex0175-0042,mex0175-0043,mex0175-0044,mex0175-0045,mex0175-0046,mex0175-0047,mex0175-0048,mex0175-0049,mex0175-0050,mex0175-0051,mex0175-0052,mex0175-0053,mex0175-0054,mex0175-0055,mex0175-0056,mex0175-0057,mex0175-0058,mex0175-0059,mex0175-0060,mex0175-0061,mex0175-0062,mex0175-0063,mex0175-0064,mex0175-0065,mex0175-0066,mex0175-0067,mex0175-0068,mex0175-0069,mex0175-0070,mex0175-0071,mex0175-0072,mex0175-0073,mex0175-0074,mex0175-0075,mex0175-0076,mex0175-0077,mex0175-0078,mex0175-0079,mex0175-0080,mex0175-0081,mex0175-0082,mex0175-0083,mex0175-0084,mex0175-0085,mex0175-0086,mex0175-0087,mex0175-0088
0,1985-09-26 16:41:55+00:00,,211.76182076122478,224.21321093505597,219.60150349216642,217.1547295933507,220.4005014909989,215.3625524354487,211.7479114672832,,,,,,219.66525194980716,,,,,220.56246443941748,215.4696181668238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.94908437945566,201.02393645829105,,,,,191.14498501375647,,198.8393645776584,202.7312534074281,212.52550534810337,211.89909703547644,204.1487451084467,203.56185447229123,214.42162694954624,223.30899656735747,221.2639254641407,214.3999540557413,231.66135309333657,243.9905033267022,238.61638049456565,200.09713160939597,230.30586952117565,230.77331314936487,,
1,1986-01-25 16:33:44+00:00,240.80350229225039,234.8648693828234,242.10897021026986,236.6029087047253,241.60157654556906,241.5623005700207,234.2588570648825,237.0596469910622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-03-14 16:32:40+00:00,257.4123553103757,259.84876313049745,272.72332624371523,276.5325949263299,265.80714693675776,257.02634193031946,253.3630561833759,253.4701814280561,255.2783996650118,267.9878357334597,264.89602354065755,259.1729386029729,239.44539336330638,240.68390428152222,248.5408122842023,256.3426663267587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-04-06 16:38:23+00:00,241.3501070883846,240.08336342239468,255.81161323894705,257.4191651132283,262.4291082535094,259.6078781896748,242.04105590615896,237.00965325232372,246.39883779486206,250.00750856461343,252.45445553725833,250.13656434891067,237.75182091683664,239.87302294853004,233.82718451602204,245.30038968233472,248.30533697973462,247.7418047123188,247.59257203352806,248.78980458696506,254.4927965017627,263.2567257177405,266.26421527089013,252.85669794712877,235.8964683398706,231.04939660549894,227.52465275684546,227.00369756987735,234.73694357243858,239.62783473092335,248.3796938867202,260.3834893292477,261.9849300669399,269.9956734717225,261.37385817069185,253.847227622807,258.2530300105427,264.9714767271398,254.42664274547707,247.49371227644505,248.83036735597426,241.53987430514644,252.05887390907185,251.14523615817652,247.62236429563694,259.0569189770312,257.9786677811997,253.96131809512957,252.15787619674632,259.69397255593213,257.1061602155949,248.44438689071654,251.31165170857292,250.2613224042973,252.2856139835347,251.2693350461103,246.2116957339131,246.9384027636562,241.6696974677253,243.06070322723812,233.55288560890483,246.33709147820355,255.30324385801526,230.77229498737515,235.83566626094367,240.35086627461092,240.86044608495123,243.72698836990494,237.50303538913397,222.89043242367086,235.94429743454765,228.0316037868591,232.07435289515803,236.94011939623425,242.01252956312868,231.8465338481425,217.3425121028164,227.77997239712295,231.77607409067997,228.771158708078,230.8768366213104,240.54603270908376,240.39581146424925,238.56217772244247,233.58961327865822,250.06701991961836,241.3069488945711,219.8554891954304,237.92062041492972
4,1986-04-15 16:32:00+00:00,234.9741849114352,237.68544030450346,239.98835611393554,262.90779917694834,263.74581156847836,255.48139700990217,240.7202922566325,239.12721088876157,249.67588262908643,251.57996402543478,250.5765284115084,252.25329754688747,237.08061296461602,240.06254712340856,234.34043062360956,248.6317679580193,240.48537175316363,251.6380446121279,242.50345131086945,243.05898732658534,241.72287320403373,260.95608988488846,260.69708298613807,250.52598701158425,231.68337441892078,235.43407020985416,236.99754011792336,229.2599993940391,238.64591683811975,239.66579085948192,245.11569738613932,260.2931484807963,258.12125477151835,264.27685965932756,258.62283439660854,246.5801474644283,253.47280169177685,250.3710185801061,251.5434378842856,245.34351873464422,240.18428977479977,242.6422259442259,242.06946254268294,251.20136249710993,248.7496982740258,257.69629355381545,256.608625032465,254.42604725432642,253.95487616781867,258.70554928249294,256.5621609829708,248.90997624391412,246.80555983419467,249.64722375941082,251.71318321976025,252.95644755404325,245.46972398237872,238.73345961421103,244.37036196181748,231.09199474749508,233.496958025537,239.03807907493942,250.12195861989673,223.38093282448366,239.78318995024415,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-04-22 16:37:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.1218859803669,253.47533779284922,251.5625209536178,252.4017913451921,258.4780535339828,256.83600327024,239.06529157480702,237.22844175381672,250.16299530212385,246.98783498053658,244.1603866256399,244.3160679486883,240.47778120024506,238.179702399628,232.93176475649437,230.44746349455036,235.73517528116943,242.7998739426302,223.38142544918458,229.35423897154897,234.8168937897573,234.03258084012634,230.01798836256904,220.8659804956589,227.274719358409,224.92095847088083,230.01433731350323,232.65954343815017,236.7379768883561,237.38359256183443,233.14148558514412,220.55209734787306,230.45456150853823,232.07785216057474,223.96793696160964,227.4194655812212,234.76774649248665,240.4583585114814,232.82494125859273,231.80248862859915,240.46107156351573,239.49328229249187,228.40255006516955,233.86682216563992
6,1986-05-01 16:31:37+00:00,240.07534001936682,232.83180381966636,236.3886712999178,237.58632679184865,228.1906645962637,230.9778823396428,234.06846106198745,224.2817183974562,225.49764735309878,224.25459341635258,246.55660052518894,242.71422616448805,242.07927704088723,247.45384646338655,240.71820083066783,238.9090370322477,242.2677958481493,239.72352837201205,239.38933870421812,239.42204314432976,235.69485061232973,238.73054190701276,236.75213833101128,228.90146960160973,217.63689264455593,215.6292292396373,207.93084865465858,203.965374796852,204.8072578504892,223.71127289577092,244.58247721029417,248.03755097788985,247.61167941310376,247.44988959846341,244.5840651480354,244.1974951529403,247.71666481677363,247.20529396305133,235.80767159387196,233.21571823206278,236.72921535974456,229.82631527790284,232.71433169156197,236.3106641419782,229.91137935500336,235.7177853615279,241.78894318874518,235.5428365128179,236.00034761996943,244.05273269765917,233.14683798446987,230.07245217352747,233.62869904557263,240.0366651623065,233.81872814970433,235.9008523063422,242.32265623423282,234.892707414583,238.46026384547454,232.85538910690906,226.39082468727796,227.40853355187957,238.81879690626604,226.56031957841964,231.0351695411282,237.85622004862248,229.85090899478405,222.30420552614754,230.7511785445742,224.37010668035754,222.27746997947224,223.22134630754726,231.00676217259135,230.67328577031464,232.80892095217126,224.56156532665253,227.17604190826347,229.22409859489355,234.3264763236032,218.51874509570763,,,,,,,,,
7,1986-10-08 16:26:23+00:00,212.4496919827332,205.2573386243506,212.82824903742303,210.00235617348608,205.9486338920887,213.0881761902947,210.07355281381967,207.03082814519595,208.30205202238872,217.8520227660534,225.93004924170617,215.07430889339145,220.65693184549124,224.06751986869625,206.2509321706035,215.39956451639316,205.95574746610583,207.46288742841608,217.63815021263332,215.36715203700555,211.2594840330187,219.57496240218734,218.4824837963731,,,192.70468184288106,180.49918277430606,179.4308761674274,187.9339872754984,195.8453722763839,,217.12698311916205,219.95693953452462,218.80056052629928,211.14744736927148,213.9126040937992,218.8168007796235,,209.48781166289768,204.4574936939698,208.1074198671044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-09-16 16:39:39+00:00,209.67157428293706,202.01425331412273,212.16372450317053,212.7436437298003,209.66479662666455,214.7887504602319,208.84296514603804,205.40221588283453,200.9021175285102,211.3014738820188,211.06066728376013,201.53939606693592,206.29734101520333,220.43335110930371,196.0574256183029,206.39011230245544,205.029509032351,208.82944515629092,222.4942831970359,204.86707684629178,214.91036105420224,219.2015216654003,214.9347883777253,,,189.10262230187735,173.25518455541777,172.55359793343635,174.3628492215492,177.8261388038409,,201.67530669146896,203.22422338786615,209.55969157466063,190.3570589568081,196.02468946360722,200.77076163432082,,192.23909160273857,193.72302676129533,,,,,,,,,,,,,,,193.7336094390606,,,,,179.9433085750324,184.41093656695818,,,,,,,197.31952871887154,196.894464491762,194.54149887581391,200.53297906471153,199.73399131186346,201.38943294994928,210.44453447823838,206.36306253115038,204.1198419698031,204.1315518917675,201.09425796268832,201.72589172416937,204.574542428999,202.22177714609683,206.5055130700778,205.23253047446593,214.56342264145349,204.89964983644282,210.5099153944821,213.62053488084857,222.4415326866924,233.5523589267671
9,1990-01-27 16:34:51+00:00,237.95744203613944,236.1026540515465,244.28132319286868,240.28487531954679,242.171856134896,247.16433280514713,239.81965188866744,240.45343387361137,239.92414234976687,242.7080383960322,240.15541389685427,235.0536069469782,231.88410108855484,241.65843303935966,238.30542390671286,237.15768113198843,228.02156440332556,235.3913604176671,240.7891144582274,239.7753083750892,244.23787310896827,252.0168737919271,244.70486179595017,230.02983873826875,222.63114612632202,221.6298120635206,212.17755366620102,213.66102496554035,222.53053540590767,225.3488348125994,239.7831219882097,230.9795082872715,242.94449626734917,246.35399090170895,239.50736283730566,231.80732669013474,248.03957039645917,254.93242487815033,224.25226230961104,226.03532761076212,236.50448902566063,238.06295828118252,244.9905861068669,235.49490548798576,235.017054721591,230.39075083225643,246.36989009981377,237.74321658243073,239.70972449341346,240.54911518623234,243.43497521178864,249.66992816205288,245.47074978158597,239.34759593445008,227.40713620940608,236.60725598029794,235.09805364391443,243.1489974878923,238.3750679091953,212.0445510729351,214.86583239198515,236.36819614322178,255.94330196529862,233.61169139620455,235.5896762833176,240.29011198103404,232.5686281039316,234.53364150173473,232.10597972380805,217.6545436628957,220.6046058505068,221.03086020731706,230.31879486541217,229.9868506911072,231.23255096937407,231.23922062223113,221.3428420320124,223.17511952745224,217.94379836569436,217.356417776042,214.017827234878,216.45032361775577,226.5874632122143,225.62430932222142,226.3456507153825,244.21354978889764,246.27189848213177,243.92109711687976,255.72988751834583
