,dates,mex0330-0000,mex0330-0001,mex0330-0002,mex0330-0003,mex0330-0004,mex0330-0005,mex0330-0006,mex0330-0007,mex0330-0008,mex0330-0009,mex0330-0010,mex0330-0011,mex0330-0012,mex0330-0013,mex0330-0014,mex0330-0015,mex0330-0016,mex0330-0017,mex0330-0018,mex0330-0019,mex0330-0020,mex0330-0021,mex0330-0022,mex0330-0023,mex0330-0024,mex0330-0025,mex0330-0026,mex0330-0027
0,1986-03-19 16:50:19+00:00,192.4085225265085,181.91498799529506,184.70547852272452,182.58147671996764,187.97526347703175,182.58691282207215,189.87299983026293,195.56335004416002,205.69763648471755,206.4571906670741,201.5086158875818,196.05848625964668,183.85846691645162,176.27324459203314,169.81744699105136,172.67195051047983,163.9783611486359,154.2109357613408,157.37066910260518,164.4101122730098,163.18673697128511,163.3888763047248,146.7327470260489,150.02646157098516,144.79356414533083,136.66347870382364,154.6975396664033,168.2648509133891
1,1986-04-20 16:49:38+00:00,194.42604817428747,181.47766034612644,182.5638200280784,186.30238694767183,188.3487703274001,188.69979101092179,192.36320864843566,194.27024351198767,200.94862035267076,207.134773970934,205.55917840136095,202.277203911803,189.37896907262328,181.0394638779889,177.876722136615,182.271159068808,174.40027788209667,169.6298160964071,170.23424144446193,175.4160560891012,171.08179095195675,160.33588549437823,154.26255264934042,149.9549228846084,155.29059549990188,141.7723675860252,145.50576008016043,164.2037145600196
2,1987-09-14 16:51:10+00:00,179.59756075240801,169.80161879373057,179.63861927645536,174.49121473283734,172.48169111703209,170.3192791475621,176.34153993950437,179.32575915452333,186.45759344705064,192.90893585739622,181.25182533446443,179.12036829871576,169.9908746201511,166.2222796875225,163.86946630063883,162.3628976302808,168.54042383845143,161.3244793754758,158.9462969242696,165.96434252216537,164.21253647027112,152.95814173772206,145.63185889863374,147.2333224902217,141.46122422350862,131.7778309337994,144.39264685383804,156.2657438290401
3,1990-02-10 16:45:58+00:00,188.24402444835866,178.8983455678853,187.63995737978533,184.10830936890588,187.9515720968258,182.1329683176846,182.6019108653642,185.22013336695363,199.46216793159599,203.85340208393993,198.96249594781702,185.00778714722443,181.1129142286375,169.7432804238335,169.1901443647944,174.11836974573262,172.1911977062072,164.7616809997407,162.6582467652186,173.21781649326175,180.00974287695627,171.67838787359844,169.50041137386978,175.62536693143068,176.41031167208092,162.30677740820616,173.28003767842625,188.6323474561289
4,1990-04-15 16:44:33+00:00,194.88677083221344,180.29082335550945,182.94713970459534,183.33150078408423,191.4791703315852,184.5477270974024,187.27254846107206,187.16645611704152,197.62612950649284,200.0484448484747,191.7604531899715,188.10713857347932,185.32299605362724,183.71980728808418,182.73762800901096,185.50590684668214,178.8892581966746,177.9267335659115,179.48516161831668,186.84912958105969,178.9673554828637,174.11064546975274,165.32910374931183,174.1964311515997,177.903190802374,170.11842182305742,185.5584091945444,200.4424051641766
5,1993-01-17 16:45:59+00:00,199.42883306188438,194.35742884705513,199.8900058855933,195.18348406198453,197.55060985494032,190.23010003902323,198.83679780872563,200.31789149920078,212.53902958519757,213.52080526400127,217.8509159738717,208.27200391555542,200.79134648008073,185.44994293227577,183.47074274939416,182.01604836195852,170.7509346621788,165.5912715186872,171.0196888542753,173.43309429023375,172.74006746809496,157.5061448624261,157.25491784923264,151.76988372745816,158.02444204519443,148.38235771479893,165.90495739570306,170.03436570541038
6,1993-02-02 16:46:10+00:00,202.26703811374534,198.5579598651951,199.335701367184,196.16936027086473,195.50212849813613,199.52190910916673,198.82762919758088,204.62477379238567,211.8554514696927,215.48295167477187,210.75215605092905,213.944848955947,200.7811212227237,191.62107626051719,185.29105546047472,185.02367198497365,175.83285169375532,171.92445198218215,171.17971414059818,177.2976642220222,170.29628885619417,161.8549560719366,145.35203696751262,157.55213941070676,156.46227932989274,151.2000640242274,161.33263598870727,171.04066094214363
7,1993-02-18 16:46:17+00:00,193.11427847457298,184.20354177261245,187.91900778088117,182.57308063180508,189.0003184537934,182.54713691705126,186.90274360719306,185.54762131762868,197.31341758231832,205.9114888824648,194.6810930812781,195.0850371814613,189.56945683634584,181.01979845866413,174.63770895550522,175.7487238423398,169.96847495000355,166.01871689467893,162.4001015767579,163.63651337514003,160.88549367777796,157.86656255762088,150.4927157319189,148.3366502846575,145.9782524247786,129.27683430872744,147.20317866255976,164.62590749243955
8,1993-04-07 16:46:35+00:00,185.36682075914973,181.87874950449745,186.0308401360888,178.4091100493387,177.812726317662,181.68745883022734,179.60168444764122,184.92543313679008,192.95622729771696,195.3271065656887,190.83565304065107,183.8257755894402,177.07284874672277,173.50145245795136,170.8933704488274,171.66622070940906,169.82040857307902,158.8713418925938,163.06795785943527,164.17961782833214,160.99053149734638,150.45056491892393,148.51821947053907,145.77236668418357,141.75583825982557,136.87919580940672,156.33930049627637,168.8580365683019
9,1993-04-23 16:46:44+00:00,181.79161889964283,181.66031846375543,180.921806637457,186.56547439009736,180.49363820930296,182.71699818487284,180.35211138088118,184.18509486064139,193.46016132889218,193.9101816544758,195.1729279684534,191.6368692699718,183.9324118135766,175.91924809196388,174.5229413896444,173.31798315772193,172.48070533708187,162.52645358076822,162.1778548660862,164.61016748418552,164.3818258850631,152.99800429561589,156.8125328893652,153.20718153103263,148.90833372765965,134.61474935656278,154.58117499954636,166.04400976234672
