,dates,usa_CA_0137-0000,usa_CA_0137-0001,usa_CA_0137-0002,usa_CA_0137-0003,usa_CA_0137-0004,usa_CA_0137-0005,usa_CA_0137-0006,usa_CA_0137-0007,usa_CA_0137-0008,usa_CA_0137-0009,usa_CA_0137-0010,usa_CA_0137-0011,usa_CA_0137-0012,usa_CA_0137-0013,usa_CA_0137-0014,usa_CA_0137-0015,usa_CA_0137-0016
0,1984-05-11 18:07:47+00:00,188.47522326255128,191.93429625800022,198.03256668148313,196.94403861221963,199.5576942456139,196.57368259800722,189.40832574542793,183.2198044440562,188.0924040991639,197.20674207450926,197.12439035747343,191.15208181105558,172.96933919150925,176.68228377991417,167.23191617169596,196.3645381557931,213.42422847811383
1,1984-05-27 18:08:14+00:00,195.74188916970974,196.46570403435007,200.39152914608647,190.16887141465392,197.07972714613885,173.42031166638117,176.60260596940265,173.72995180276146,178.1235280089547,187.35483256893616,178.90693876790883,182.3179256308048,178.35558110279683,173.1198541330991,172.90991491803672,193.47788066943892,205.68143143242824
2,1984-06-12 18:08:33+00:00,194.35544127314162,201.3351196232472,203.43735668899095,196.31885947077893,202.4331932540066,186.17999927419692,174.7207911765164,181.28301310200192,183.99095074643077,194.26755311329708,191.00293048021535,192.14007392949878,182.46833140627479,176.76802198795136,178.09342554296836,197.19269923255527,206.54427747665062
3,1984-09-16 18:10:24+00:00,196.0063887514244,200.0438044695868,200.59570698957046,203.61218054051767,206.3344772830904,193.30816574311817,189.77472338163784,189.58107691744297,186.61671564789484,192.09104323626826,187.44450773099976,188.27844757087013,172.98969147905217,179.46151460705576,184.4963534146044,198.75739843555044,214.14474515937036
4,1984-10-02 18:10:24+00:00,191.5621640667648,202.03445760820426,204.0950477597535,193.4750871107934,203.28120094264483,197.2180437971746,184.5871090620462,184.97855400984136,181.90147113148413,188.99596639327086,185.5475542899665,183.45398076541073,174.14921381576565,175.39602228894918,177.36648556536153,189.9930795253349,213.35623860892733
5,1984-10-18 18:10:21+00:00,207.72714370837062,205.78136219641434,203.58498237279895,198.87391611488002,210.77099487589632,204.05934285005267,190.4171844466941,188.40412404572717,190.81928675949152,194.9215182372683,194.4209894843175,196.89341709374858,188.95756305289527,186.63316078482657,183.8450801239562,201.8972195224503,211.7142801505618
6,1984-11-19 18:10:10+00:00,177.78736195875595,189.98350567896668,201.72900396791204,185.76300756909666,201.72182981548426,197.36136670245398,182.73150567995927,175.44314133771448,190.5913797210229,189.96327940937536,179.65039468573804,176.22950554001613,172.26121561718756,180.02521441993613,171.6763019507331,193.66721022139697,201.5082839845476
7,1985-01-22 18:10:40+00:00,173.91641109757487,191.35961643586862,193.02356053397568,183.16593700277278,198.72851743818677,200.39052608116367,195.6513874046046,192.5434290418831,189.88087062628466,191.57861638173753,183.61417260537382,183.0142298210346,186.85330931887867,184.18156918874286,183.7051370023684,194.54187796852025,206.80581162514903
8,1985-06-15 18:10:23+00:00,192.0759635113612,200.3910002507394,204.53995535381182,201.05753768763594,203.5965430153664,188.84951305671132,182.51930164391896,183.24133123346945,185.49386272470113,186.97805105908807,185.3684395557313,179.89313617599797,170.8232075816907,175.33130537569284,178.9410332440952,201.047810107499,211.51720175335439
9,1985-08-02 18:10:04+00:00,205.81839255578515,211.19206594704417,209.2818925210992,211.6816104312881,219.25208719756608,203.59895659452008,187.15219387666107,188.68756540039942,193.23464277420067,190.4742690003135,186.94762186888192,171.99638256068414,169.15417588682294,180.40617742041863,187.7041484163584,203.4759656424238,217.89965386529104
