dates,nzd0007-0000,nzd0007-0001,nzd0007-0002,nzd0007-0003,nzd0007-0004,nzd0007-0005,nzd0007-0006,nzd0007-0007,nzd0007-0008,nzd0007-0009,nzd0007-0010,nzd0007-0011,nzd0007-0012,nzd0007-0013,nzd0007-0014,nzd0007-0015,nzd0007-0016,nzd0007-0017,nzd0007-0018,nzd0007-0019,nzd0007-0020,nzd0007-0021,nzd0007-0022,nzd0007-0023,nzd0007-0024,nzd0007-0025,nzd0007-0026,nzd0007-0027,nzd0007-0028,nzd0007-0029,nzd0007-0030,nzd0007-0031,nzd0007-0032,nzd0007-0033,nzd0007-0034,nzd0007-0035,satname
2005-06-06 22:05:05+00:00,338.11,318.66,310.05,319.72,333.57,351.04,,356.35,355.66,371.80,379.07,379.60,376.68,375.36,367.16,359.57,346.67,348.46,347.80,333.84,332.41,319.66,318.20,308.48,308.68,308.76,311.93,304.34,292.80,295.98,288.68,305.27,319.46,327.01,344.97,345.24,L5
2005-07-16 22:07:01+00:00,,,,,,,,,347.71,353.35,357.52,358.75,348.30,341.15,344.50,344.85,342.59,333.96,332.97,340.86,331.80,315.54,306.26,281.05,269.24,283.91,297.68,294.66,278.22,277.73,280.56,298.28,328.55,330.79,343.60,330.86,L7
2005-09-02 22:06:46+00:00,319.49,301.90,291.18,298.34,315.39,340.36,333.36,334.04,334.62,342.11,349.25,350.70,350.01,351.71,344.85,346.15,336.71,337.73,328.70,319.33,310.31,298.23,294.60,292.33,284.42,294.29,295.80,286.42,279.52,269.13,280.68,307.89,319.69,314.85,327.46,332.33,L7
2005-09-26 22:05:42+00:00,,,324.59,315.07,311.67,367.80,350.97,337.82,349.49,375.59,,387.99,375.30,376.36,374.06,365.67,356.98,349.91,337.10,331.09,332.62,326.47,326.09,315.15,284.43,314.02,314.10,304.78,291.29,291.98,299.66,340.53,352.31,340.25,340.78,345.59,L5
2006-05-08 22:09:38+00:00,321.79,298.64,303.38,293.82,276.68,,332.45,342.49,355.20,359.49,347.06,351.01,351.45,357.89,355.91,356.52,335.64,327.41,323.08,322.52,336.96,320.74,312.32,299.46,279.54,286.65,295.93,283.17,277.57,272.35,281.79,300.73,309.05,314.74,325.12,330.25,L5
2006-06-25 22:10:20+00:00,,,,,,,,,,,,313.35,328.10,328.63,330.90,328.06,322.84,323.16,310.95,299.40,288.15,291.83,276.57,282.66,254.92,268.86,264.32,259.90,261.88,260.56,260.42,277.29,292.39,294.57,311.85,304.73,L5
2006-12-02 22:12:34+00:00,290.34,,,262.64,277.13,,306.02,305.94,326.23,334.47,330.17,320.43,336.15,333.14,343.84,325.80,313.10,302.49,303.09,294.38,292.39,290.46,294.10,286.46,267.29,273.10,266.21,263.78,265.80,266.19,287.68,288.31,290.02,307.39,312.23,306.09,L5
2007-12-29 22:07:56+00:00,,,,,,,,350.16,370.59,375.10,372.40,374.89,367.05,359.67,348.91,353.82,354.00,346.97,337.90,328.92,319.64,313.41,318.90,306.52,294.50,300.33,303.67,302.76,296.64,300.32,298.97,310.89,323.38,333.30,347.30,342.15,L7
2008-01-14 22:07:57+00:00,331.28,330.18,317.62,315.54,347.87,366.36,360.77,357.83,374.11,382.47,374.80,373.49,369.68,362.78,352.96,351.72,348.90,344.79,336.79,327.23,322.00,317.10,316.29,305.47,298.16,305.75,307.85,308.55,303.39,303.93,312.18,317.48,332.77,337.66,354.19,341.29,L7
2008-03-18 22:07:44+00:00,,,,,,,,,,349.97,350.26,344.02,345.55,343.61,337.47,331.49,324.47,327.22,318.03,306.58,298.54,286.54,281.87,283.41,263.51,258.44,277.11,277.24,273.57,273.12,274.08,290.83,305.91,319.39,338.65,329.17,L7
2008-06-22 22:07:15+00:00,,,,,,,,,,,361.59,358.27,352.54,345.47,350.03,344.14,339.26,332.90,331.85,324.24,307.42,302.91,301.51,290.58,302.48,286.11,,,,,,,,,,,L7
2008-08-09 22:06:47+00:00,,,,,,,,,,,,379.87,368.49,353.06,350.26,348.55,342.68,340.99,332.30,329.82,322.53,319.60,309.38,301.28,288.43,296.64,289.30,289.09,283.96,288.30,289.91,313.63,326.17,338.18,335.10,332.97,L7
2008-11-21 22:01:05+00:00,319.98,303.92,,286.85,322.36,355.50,363.36,359.33,358.92,370.16,366.54,348.17,340.72,332.12,329.40,328.43,332.29,331.11,326.07,321.01,320.66,315.25,300.54,291.57,266.08,274.06,275.89,279.66,288.63,293.10,294.93,302.03,313.79,335.53,350.37,341.12,L5
2009-03-21 22:07:47+00:00,,,,,,,,,,,,359.57,357.24,353.76,350.39,349.48,344.26,337.89,334.98,323.20,,,,,,,,,,,,,329.71,342.18,353.58,352.38,L7
2010-01-27 22:08:26+00:00,325.76,310.04,307.02,325.98,346.56,374.98,384.97,393.89,398.15,404.68,397.67,386.47,386.29,381.41,376.43,376.69,363.19,366.48,355.57,349.11,335.29,336.07,328.33,320.61,304.59,308.17,303.17,311.42,316.71,320.56,324.89,333.12,340.56,347.82,362.09,352.06,L5
2010-02-12 22:08:30+00:00,326.25,322.35,316.39,329.54,361.46,376.93,375.06,370.55,388.39,392.75,384.84,385.01,376.53,379.71,378.89,374.28,371.97,361.71,354.49,342.90,330.83,331.18,323.68,320.52,310.91,309.06,310.51,307.51,313.36,318.07,321.16,322.88,332.42,345.09,348.98,343.63,L5
2010-03-24 22:09:46+00:00,,,,,,,,,,,388.87,376.57,381.62,379.79,365.39,372.08,371.11,360.84,347.65,351.57,327.04,322.97,316.46,314.26,295.54,296.24,301.96,314.26,312.33,315.99,314.61,328.86,339.70,349.32,356.10,351.09,L7
2010-07-30 22:09:48+00:00,,,,,,,,,,,,,374.00,365.33,361.11,362.30,364.83,353.42,342.90,330.10,325.89,325.12,321.06,308.15,289.81,300.19,300.14,305.39,308.93,308.77,306.00,318.98,330.57,346.68,348.41,342.52,L7
2010-10-02 22:09:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,331.80,,,,,,,,,,,,L7
2011-01-06 22:10:49+00:00,,,,318.23,354.15,353.34,341.95,341.10,357.42,362.90,370.58,368.09,355.08,341.55,341.41,349.89,342.85,333.07,332.03,324.99,319.75,310.71,310.57,303.52,293.29,295.60,297.66,290.34,295.40,295.03,300.21,321.27,342.00,334.47,,,L7
2011-03-11 22:11:09+00:00,307.99,,312.52,320.98,349.56,359.55,356.09,357.99,369.73,375.75,384.46,368.76,364.49,356.50,352.74,357.34,355.33,344.80,332.85,323.63,319.02,323.83,319.70,314.25,304.07,302.62,290.30,298.51,298.94,302.92,299.86,325.96,347.20,345.04,361.98,359.58,L7
2012-03-13 22:11:42+00:00,,,,,,,,,,,,,,342.40,342.07,340.22,334.70,330.28,329.15,325.97,318.02,311.06,300.97,308.84,305.56,275.30,290.62,283.85,290.74,305.51,309.61,322.88,323.38,,,,L7
2012-06-01 22:11:59+00:00,,,,,,,,,,,,,,,,,314.06,306.78,304.35,294.06,,,263.81,,,237.06,,256.31,262.56,255.41,,,285.18,287.93,,,L7
2012-11-08 22:13:27+00:00,314.35,304.30,300.22,291.31,319.76,344.76,354.44,363.27,369.09,382.28,375.04,364.95,356.07,359.73,357.80,356.48,,347.68,340.61,337.56,321.11,312.22,305.14,306.50,289.67,,292.88,,292.94,287.64,301.82,311.12,322.52,324.81,350.41,343.81,L7
2012-12-10 22:13:38+00:00,,,,,,,,,,389.91,379.21,365.61,360.35,349.72,359.21,358.90,,350.54,339.58,335.21,322.55,312.22,313.38,314.86,286.03,,296.99,293.83,293.85,303.26,304.15,313.00,322.96,338.43,348.60,336.58,L7
2013-05-03 22:13:30+00:00,,,,,,,,,,,,326.62,330.33,,,315.26,308.26,316.39,300.08,,,,,,,,,,,,,,,,,,L7
2013-06-28 22:19:33+00:00,,,,,,,,,,,,,,,,,329.39,320.92,320.63,315.15,303.35,292.60,288.63,283.79,277.06,253.77,269.35,273.40,276.46,275.69,273.89,290.21,311.97,314.16,330.76,327.39,L8
2014-03-27 22:17:50+00:00,,,,,,,,,,,,368.17,357.70,352.16,346.42,340.77,336.51,335.32,317.27,308.65,301.57,296.12,290.73,282.33,270.26,268.87,271.58,267.87,271.19,280.57,282.92,291.41,301.77,314.29,336.03,323.26,L8
2014-05-30 22:17:11+00:00,,,,,,,,,,,,338.46,347.91,337.29,331.09,330.77,318.73,321.08,312.04,302.45,294.68,281.36,285.96,280.84,255.33,261.76,267.79,273.11,269.79,269.71,268.47,288.04,293.47,308.23,318.51,319.61,L8
2014-07-17 22:17:28+00:00,,,,,,,,,,,,,,,325.38,316.91,311.17,314.96,309.54,298.04,290.07,276.83,276.78,274.42,254.97,251.24,263.90,271.08,270.63,270.25,266.65,287.53,289.99,298.12,317.37,313.96,L8
2015-01-09 22:17:38+00:00,309.80,306.57,269.70,314.89,342.93,355.50,341.94,354.13,373.78,375.71,369.16,369.27,352.19,344.34,346.43,348.78,334.73,325.12,323.40,317.92,321.18,326.00,314.72,298.31,,,,289.65,291.78,278.57,273.60,293.59,301.50,329.06,341.67,324.98,L8
2015-06-02 22:16:44+00:00,,,268.12,298.58,331.78,337.59,334.42,339.52,340.76,355.86,354.47,340.28,337.19,334.10,330.20,334.16,330.46,320.87,306.39,306.55,308.08,296.37,287.45,287.73,258.78,273.42,262.57,272.96,269.03,268.57,270.93,281.35,289.57,300.27,318.05,307.58,L8
2016-08-07 22:17:37+00:00,317.31,,309.46,324.18,350.74,355.66,339.73,345.16,358.91,360.24,364.37,363.15,348.26,347.32,342.71,343.38,337.27,333.99,333.91,316.38,319.26,309.95,308.61,296.03,302.01,289.04,289.44,284.55,290.89,288.44,296.98,304.46,,,,,L8
2016-10-10 22:17:54+00:00,302.24,329.13,316.06,309.19,329.10,363.96,355.07,350.75,365.72,378.06,388.49,385.37,360.21,352.96,364.79,363.58,370.17,358.93,349.07,338.04,329.25,338.08,321.51,315.95,306.25,297.86,295.36,302.26,303.13,299.31,303.53,309.58,322.87,326.87,345.63,334.68,L8
2017-06-07 22:17:15+00:00,,,,,,,,,,,,,,,,357.32,349.27,346.73,347.54,344.82,332.53,325.55,326.25,324.06,306.00,310.74,289.49,299.12,290.24,289.80,288.27,301.04,313.27,322.12,328.75,324.94,L8
2017-07-09 22:17:23+00:00,297.54,302.02,312.55,,349.84,366.06,361.10,366.02,385.46,400.94,395.62,,,,,,,,,,,,,,323.98,306.40,285.83,292.37,282.76,265.86,256.33,270.37,294.77,315.77,334.27,325.13,L8
2017-09-11 22:17:42+00:00,,322.82,321.08,,,,,,,,,,,,,,361.43,355.37,348.61,356.20,351.27,341.17,346.43,343.70,337.05,323.58,325.07,313.12,306.34,,,320.52,322.07,341.54,347.89,337.78,L8
2017-10-29 22:17:53+00:00,,,,,,,,397.36,407.23,413.38,414.28,396.46,387.46,376.11,367.19,357.59,352.58,354.22,353.27,350.88,346.52,340.69,333.44,323.33,303.66,308.08,313.01,314.43,309.60,301.29,,304.35,308.80,332.14,349.43,337.75,L8
2018-02-02 22:17:27+00:00,,,,,310.03,306.14,,,,,327.01,329.16,331.49,324.65,324.08,323.86,314.53,305.61,302.81,292.00,284.59,272.93,274.87,261.06,,230.85,257.93,261.80,272.49,259.08,260.90,276.65,295.38,295.25,315.95,310.83,L8
2018-06-10 22:16:26+00:00,,,,,313.18,333.82,339.18,,,357.39,353.05,341.76,345.09,339.57,330.58,325.63,317.82,319.23,313.72,303.05,294.29,291.95,283.01,281.23,,270.08,266.91,269.25,268.20,265.55,269.68,275.33,293.26,295.84,319.53,322.25,L8
2018-08-29 22:17:08+00:00,,285.47,311.46,322.84,353.68,360.33,340.56,,,374.91,373.29,366.39,355.73,342.36,339.18,337.84,327.86,324.18,317.98,312.36,307.13,308.44,299.95,295.61,289.31,290.19,273.32,275.72,276.62,278.80,275.82,294.00,306.36,316.97,333.76,327.98,L8
2018-11-17 22:17:31+00:00,,317.04,319.82,332.59,343.49,376.14,385.44,388.30,398.99,413.91,414.98,413.92,405.87,389.59,367.59,353.42,345.60,348.61,351.05,344.15,339.04,338.84,338.61,,326.23,313.82,304.20,300.73,299.40,296.52,305.01,324.82,328.56,347.42,358.52,356.50,L8
2019-03-25 22:17:09+00:00,325.80,314.36,334.07,338.00,361.99,375.32,369.97,373.71,391.46,404.50,397.32,390.26,379.66,367.13,355.48,348.13,345.17,350.63,344.60,334.85,328.54,328.92,323.98,320.47,324.08,316.48,306.55,297.63,296.87,303.36,298.46,305.67,322.93,334.83,349.01,349.31,L8
2019-05-12 22:17:08+00:00,,,,,,,,,,,,383.47,383.90,375.52,367.93,357.59,,,,,,,,,,,,,303.66,311.62,308.86,311.05,332.52,350.88,361.74,350.46,L8
2019-07-31 22:17:38+00:00,,,,,,,,,359.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-02-08 22:17:38+00:00,344.31,339.09,340.45,346.33,367.61,389.05,389.26,394.88,,413.10,415.91,411.18,402.11,397.26,384.18,377.91,376.14,373.35,364.89,359.21,347.50,345.61,345.49,337.53,328.58,327.83,332.96,327.39,329.34,328.14,333.76,342.03,347.99,350.83,362.80,363.67,L8
2020-03-11 22:17:28+00:00,,,,,,,,,,,,425.18,407.23,395.41,379.09,380.12,372.03,368.57,365.01,372.25,363.39,365.27,361.75,355.11,355.01,347.39,337.53,330.66,327.97,323.92,317.82,332.64,341.77,355.51,358.93,352.07,L8
2020-03-27 22:17:20+00:00,,,,,,,,,,,,411.98,405.29,380.32,386.01,379.90,373.48,367.92,355.30,359.48,349.98,344.98,335.70,345.78,341.85,321.65,306.97,306.20,305.39,295.94,303.44,314.98,325.78,344.93,349.63,348.59,L8
2021-07-04 22:17:29+00:00,,256.81,247.34,265.10,,309.87,324.34,326.69,335.00,344.27,338.29,,,,317.70,,310.06,306.41,297.25,292.32,286.62,,,,,,,249.38,250.64,249.90,247.83,262.69,273.83,277.43,,,L8
2021-11-09 22:17:58+00:00,304.17,293.68,284.45,303.01,333.04,343.26,343.07,345.69,360.98,376.50,366.91,363.71,351.86,357.24,356.01,347.84,340.38,335.70,317.67,318.23,324.74,314.02,324.02,317.66,309.52,297.53,297.81,283.58,278.97,281.26,281.72,291.88,291.48,307.91,327.55,338.49,L8
2021-12-19 22:17:52+00:00,317.00,305.79,298.96,315.48,344.96,353.30,358.03,367.20,375.04,379.83,373.92,366.70,356.89,362.92,356.18,348.71,351.05,344.74,316.48,316.78,320.26,315.12,322.55,315.30,306.13,305.97,300.31,289.77,289.92,286.49,292.89,,,,,,L9
2022-01-04 22:17:52+00:00,,,,,316.28,318.78,,,,337.63,339.12,344.03,335.86,338.51,334.49,327.68,321.95,315.76,308.78,304.86,303.35,286.00,300.87,267.33,239.43,,274.49,264.98,273.39,271.16,271.26,280.42,290.57,300.44,317.52,321.82,L9
2022-01-12 22:17:49+00:00,333.06,324.72,,315.95,330.80,345.46,355.15,364.65,369.89,370.97,371.97,363.46,355.86,347.87,345.43,345.63,340.72,336.93,321.47,304.57,301.01,310.64,302.12,299.49,276.86,285.01,277.88,282.99,278.02,274.93,275.05,285.93,307.36,317.44,342.10,343.96,L8
2022-02-13 22:17:40+00:00,315.95,318.44,310.28,312.61,320.11,339.05,347.42,364.65,379.73,378.83,372.20,360.50,354.68,351.04,348.76,345.73,339.12,333.58,326.05,317.13,320.34,312.89,305.58,294.03,,,,,274.84,272.97,279.55,288.24,303.61,310.09,320.65,299.07,L8
2022-03-09 22:17:37+00:00,,,,,,,,,,,,,315.20,324.74,314.49,305.75,302.91,302.23,296.50,289.21,280.13,277.62,267.33,269.34,239.20,247.46,242.93,246.55,252.56,241.15,245.62,254.13,271.18,277.74,298.98,297.10,L9
2022-05-04 22:17:26+00:00,,,,,,,,,,,,330.29,311.23,303.31,304.85,298.49,288.65,274.42,267.26,,,,,,,,237.26,247.94,256.81,250.83,263.11,274.70,286.26,288.59,303.00,297.28,L8
2022-05-12 22:17:13+00:00,,,,,,,307.96,,,308.38,327.89,325.75,328.04,320.03,314.14,317.03,312.02,302.31,291.16,281.83,273.64,289.21,279.92,274.82,237.10,245.82,,,,,,,,,,,L9
2022-06-21 22:17:48+00:00,,,,,,299.29,,,,326.98,325.70,312.19,317.28,317.95,312.41,314.18,308.88,294.16,290.50,283.06,273.80,266.89,257.21,257.62,223.44,,233.13,242.38,245.42,244.03,243.38,260.89,272.15,273.49,286.30,289.17,L8
2022-11-04 22:18:00+00:00,319.42,294.70,293.03,292.64,309.03,315.76,344.25,335.29,329.87,351.74,350.55,345.38,344.71,345.46,338.56,325.99,321.78,310.62,303.11,304.11,305.38,297.00,288.79,281.76,266.17,255.15,269.08,293.43,276.94,279.85,271.89,282.95,304.06,310.79,324.20,322.02,L9
2023-01-07 22:18:02+00:00,284.26,279.92,281.97,297.14,318.77,304.56,309.08,307.33,316.81,323.81,322.33,324.56,333.85,332.02,325.19,319.42,310.67,308.84,309.19,301.04,292.12,282.76,270.18,280.30,281.39,250.20,255.64,256.81,264.02,265.20,266.11,273.97,289.35,296.00,308.56,304.64,L9
2023-01-15 22:17:53+00:00,288.27,275.50,273.40,284.37,298.52,314.77,316.15,310.41,316.19,327.51,325.52,331.78,334.96,333.28,326.72,321.66,317.26,317.87,310.85,303.78,301.04,287.47,278.76,278.55,272.49,255.01,260.81,265.23,270.05,268.00,273.59,276.60,297.82,298.76,305.36,304.80,L8
2023-02-16 22:17:50+00:00,296.41,293.71,301.64,326.34,302.29,333.51,315.58,304.96,332.49,332.88,352.88,341.19,331.79,335.88,335.20,335.65,329.00,324.99,313.08,302.65,295.25,293.66,279.37,283.74,266.44,,271.05,265.05,266.53,265.25,266.25,274.67,294.33,310.14,315.10,308.07,L8
2023-03-20 22:17:28+00:00,292.21,284.51,288.76,303.71,316.82,323.77,310.01,316.08,334.93,347.25,354.11,344.62,340.02,354.41,342.67,333.92,327.35,326.27,308.08,308.10,315.05,302.60,308.86,282.78,285.07,277.58,289.55,268.16,278.31,295.90,303.21,319.23,318.49,308.30,315.81,308.55,L8
2023-03-28 22:17:33+00:00,293.61,289.90,294.30,303.60,312.67,325.13,311.92,321.47,339.53,349.21,357.92,348.96,343.61,361.92,347.98,337.94,333.09,337.02,316.33,316.90,314.67,306.70,309.56,283.63,280.89,286.07,284.27,269.91,275.43,286.16,293.79,306.58,308.85,309.27,320.64,318.94,L9
2023-04-13 22:17:27+00:00,297.91,302.19,313.44,325.22,337.55,319.80,321.28,325.98,345.78,357.41,367.86,350.96,345.94,361.99,349.57,338.28,342.05,337.81,323.64,326.55,325.54,319.17,309.52,288.84,284.69,283.85,285.45,277.92,285.73,289.46,288.85,293.69,305.93,311.17,321.63,321.00,L9
2023-05-15 22:17:12+00:00,,,,278.06,281.38,303.88,321.59,299.61,307.74,320.43,324.48,334.52,321.79,318.78,321.58,319.17,308.87,308.67,,,,,,,,,,,,258.56,267.32,264.45,268.02,282.37,309.60,286.59,L9
2023-07-10 22:17:17+00:00,,,,,,,,,,,,343.87,334.16,338.54,342.71,338.51,336.79,338.42,319.38,315.44,311.59,301.54,300.80,306.45,292.20,284.89,296.12,278.58,292.12,270.12,274.22,276.43,293.52,293.56,303.72,304.21,L8
2023-09-20 22:17:40+00:00,300.39,306.77,305.14,296.55,319.94,346.00,345.45,355.04,374.75,371.00,362.88,364.47,371.60,368.13,377.61,371.39,342.62,351.65,350.88,355.83,338.86,315.44,310.65,306.74,313.52,313.66,299.63,299.50,298.20,296.11,294.12,302.00,315.52,318.65,332.59,328.99,L9
2023-10-14 22:17:45+00:00,306.90,307.51,304.18,296.10,325.73,359.51,359.37,362.65,374.24,376.68,365.50,373.72,374.30,368.38,376.51,369.50,358.81,357.71,364.49,354.12,341.84,333.17,318.01,307.25,306.96,307.77,308.34,303.93,300.72,307.78,314.57,310.92,312.34,322.21,338.59,334.42,L8
2023-10-22 22:17:50+00:00,308.59,311.96,297.47,274.84,315.41,348.83,353.73,359.33,371.00,376.34,368.19,365.51,363.97,356.19,356.49,359.29,346.49,344.37,351.06,344.23,332.03,318.85,307.48,294.60,281.81,293.92,297.29,292.30,289.50,290.72,292.31,300.07,310.96,315.58,326.61,324.87,L9
2023-11-15 22:17:47+00:00,273.99,269.09,276.06,274.23,,,,,,338.86,343.80,344.47,342.67,340.42,334.17,331.65,332.31,325.11,318.37,312.33,305.10,286.47,278.50,281.49,252.74,260.10,273.73,274.47,270.11,268.04,269.21,282.77,298.27,307.36,318.75,311.36,L8
2024-01-10 22:17:52+00:00,,,,,,,,,,,,,,,,,,336.65,332.96,321.54,317.69,305.58,294.77,291.47,269.18,,279.64,284.28,281.52,276.48,281.15,286.83,306.29,314.43,326.19,325.29,L9
2024-01-18 22:17:42+00:00,,,,,,,,,,356.89,349.70,354.17,359.38,352.42,353.04,353.07,345.72,338.63,334.67,318.81,321.41,315.73,301.38,294.34,292.56,289.73,292.64,288.32,283.52,285.19,277.14,286.29,301.20,311.80,323.12,322.55,L8
2024-02-11 22:17:53+00:00,280.12,279.13,280.19,273.82,,,,,,334.77,342.09,349.31,334.60,348.95,339.78,330.90,329.95,326.99,322.26,315.06,306.76,291.19,280.56,275.33,266.44,,267.17,266.85,272.89,268.77,271.66,280.00,300.49,311.99,321.72,317.63,L9
2024-04-07 22:17:11+00:00,268.98,276.54,259.25,,322.54,348.53,,,,,,,,333.80,337.67,336.27,332.44,333.62,325.89,309.18,283.99,270.72,252.47,243.44,,,227.18,,267.87,,279.32,293.07,301.50,310.51,318.13,315.90,L8
2024-05-09 22:16:51+00:00,,,,,,,,,,,,328.82,325.37,336.05,342.69,338.74,317.60,309.80,312.51,307.47,302.12,289.81,272.42,261.17,,,252.34,258.36,263.11,266.87,273.81,289.18,293.53,297.01,310.21,311.33,L8
2024-06-02 22:16:57+00:00,299.34,296.59,302.54,308.91,311.93,361.72,352.74,355.04,376.15,382.05,379.08,361.65,357.05,358.38,360.32,354.74,339.14,357.67,345.05,336.55,333.29,330.49,311.03,294.01,281.14,284.11,285.13,303.70,295.09,282.60,296.62,300.00,329.38,316.40,336.66,333.21,L9
2024-06-18 22:16:43+00:00,,,,,,,,361.42,387.94,381.23,377.17,,,,,,,,,,,,,,,,,,,,,,,,,,L9
