,dates,aus0298-0000,aus0298-0001,aus0298-0002,aus0298-0003,aus0298-0004,aus0298-0005,aus0298-0006,aus0298-0007,aus0298-0008,aus0298-0009,aus0298-0010,aus0298-0011,aus0298-0012,aus0298-0013,aus0298-0014
0,1987-05-22 23:08:32+00:00,211.32345325983334,207.17074512166926,195.3038368123961,201.42429931538902,216.8341379371249,208.45656148869938,210.4041812797574,214.3089643752396,221.76331045074193,230.71033936129217,210.19560873483266,210.12509247593965,225.43095983014996,192.64787219418173,182.09522761394615
1,1987-05-29 23:14:53+00:00,214.2569999741908,207.52890209672097,201.25210814420524,201.51833200097232,212.49088280793995,212.8991644360425,217.08261511109208,221.9681151727639,230.64634471051806,228.88405301146224,212.77945324916288,211.23096745605747,227.15867337942802,183.7898909804087,188.82065718897013
2,1987-09-02 23:17:14+00:00,201.97642995888006,201.12886532202458,202.73267834170616,204.29234254101857,220.69842232832298,211.00749312767644,209.73859143476156,214.75607457094577,212.9136061576864,222.77857620890555,228.85893758853044,245.8728026180255,237.2705807658462,205.64587138296633,181.9471448688842
3,1987-09-18 23:17:38+00:00,214.178393677286,217.6721609913139,217.45693617094793,222.83404469432875,240.56636930567734,232.07705944700294,221.90740426168182,235.41586731333695,222.74249431066264,242.42495643148257,249.8764738886173,259.4886290081517,262.18635519725524,225.71414042835164,200.09530322978344
4,1987-09-27 23:11:39+00:00,221.30029407006302,216.65905434826274,230.07841146100006,233.3943986629284,244.43231934590526,242.5531657526076,231.98925628442547,236.2636931359605,239.06797923879196,251.2309053774242,253.08525058530694,264.98437419325654,268.7562145632216,223.54272907176673,213.5821747543678
5,1987-10-04 23:17:58+00:00,217.0239767377791,208.08391531286586,213.65374304459615,223.42369388091063,229.4226454924528,231.8771778946159,222.82360427266653,224.23964627702046,228.3709391844362,239.93730219583293,244.29936176204566,250.64185377745798,258.0852498313013,228.80834963561665,197.08604682882563
6,1987-10-13 23:11:57+00:00,220.09401230841956,209.6962734984897,214.66379932744343,226.71752928835403,232.73820420934692,240.9932923466318,228.21193673301585,227.98223028782343,230.56304205695338,236.71491826882115,247.0609698713568,256.4724102823226,247.59018861304776,219.0880765689283,184.32054577047637
7,1987-10-20 23:18:15+00:00,213.88232430093635,205.0365380551955,201.42996883079354,211.6090220324486,226.80641124284682,236.4092197362406,226.06279466348528,221.28715206950952,223.41338124152642,240.22118897070405,243.7453921241759,250.90631295573039,251.2344528005159,216.4175794128827,182.3021534011642
8,1987-10-29 23:12:13+00:00,215.9555803749879,213.2078706012826,205.88274878946007,216.5357871172746,245.52493462583521,229.58589596787965,229.90289242422122,234.5896207504345,228.22981349157283,238.3369828031336,256.75982042925614,261.95908221160704,261.6627995978022,231.00362863450206,181.47268035756792
9,1987-11-14 23:12:35+00:00,209.4341009642075,208.9838354519272,195.8098631089433,218.98516261541036,239.90138953098963,221.21371867843095,227.4129412977275,232.45813274989368,222.2879696883262,236.53712968707163,255.08831875185217,259.76098054307334,242.12118353603105,226.2765194493451,204.74496062455276
