,dates,jap0216-0000,jap0216-0001,jap0216-0002,jap0216-0003,jap0216-0004,jap0216-0005,jap0216-0006,jap0216-0007,jap0216-0008,jap0216-0009,jap0216-0010,jap0216-0011,jap0216-0012,jap0216-0013,jap0216-0014,jap0216-0015,jap0216-0016,jap0216-0017,jap0216-0018,jap0216-0019,jap0216-0020,jap0216-0021,jap0216-0022,jap0216-0023,jap0216-0024,jap0216-0025,jap0216-0026,jap0216-0027,jap0216-0028,jap0216-0029,jap0216-0030,jap0216-0031,jap0216-0032,jap0216-0033,jap0216-0034,jap0216-0035,jap0216-0036,jap0216-0037
0,1984-07-31 00:45:29+00:00,254.00155278566177,,,231.05050677258427,241.33487459025773,242.7170175525579,227.3935390786229,226.9638220504713,221.77996829506262,208.4315950358457,216.7143618192855,219.4105244328497,,199.1940622871102,221.59672901397258,218.02783733991797,219.7666987339279,215.20591676197313,222.0745671214721,222.49250134355282,224.2701096538578,216.6924228156411,210.03685083525838,205.19033953413253,209.1903222298423,203.751091899835,210.20810313448936,207.12474807389805,203.7814040036823,196.85643647879672,198.26405912615647,195.93885084150907,197.89395335673828,193.893176793827,203.02442909172032,209.04804227806358,219.360285185815,200.1584603339783
1,1984-08-16 00:46:00+00:00,265.36048416297274,254.90437280151647,260.57971321144896,253.5213012635903,257.063625646461,262.65281499794173,251.433509653751,253.02942099741915,245.74425887759028,247.3221310875452,246.12278829496475,236.31486300094602,228.19711169203651,232.50577662966626,240.883633237175,240.43910192375182,238.30153219792697,241.1078067720375,243.1760450265783,240.49638856298012,245.6693821284097,238.8976828232533,233.21421770604235,223.04412426744872,230.70001877275018,228.65359911902044,238.4415069970814,232.38646999298481,232.02378962411277,220.18530738491407,222.0381878947143,212.82573966356108,223.39911637640094,213.69432329713132,228.58182957670584,227.2061310281788,236.2601055473332,216.89612214217252
2,1984-11-04 00:46:10+00:00,250.68260520821968,246.48143012200705,242.79410986158186,249.22018296819758,243.63205962696503,254.63020268983942,247.66743791638575,241.78989629969317,235.02200089326945,224.6659094648408,223.83790916268057,222.5937072824925,203.58805392697198,218.62089198496383,214.232106730602,212.8789494057336,215.5215899814863,221.18470015293067,222.85065699854763,227.47553298639266,231.76443645854087,231.73074163519206,217.33751251082504,223.0698414784387,230.34545710053297,231.93438846029665,227.68478797877688,224.7926924671749,215.3727561802765,221.39525913586075,222.66612099221774,228.14063321763413,208.61530216676348,208.60124746334245,201.66403885295435,211.37785132857633,208.68053955364715,197.7658614136031
3,1985-01-07 00:46:30+00:00,253.8374482126084,255.68979301823234,237.8952320081235,247.08739464165336,243.5615153896033,244.591003859668,240.86934961665276,234.19807169291894,233.3032074517028,226.19290604198858,232.5037415920552,227.0129498235315,210.9511049832922,219.12333096371128,218.68871247206516,218.16227812426823,221.6219787563636,221.14962356383793,226.1063707163176,232.637421965352,233.48412092634055,223.3616603024996,217.84864200572736,214.7204350612004,218.24828097585757,225.16480161345098,220.10950152063776,219.67502456925664,217.71294043265016,219.76376498814125,216.25764393706496,216.7433905790607,213.14846136207464,208.1856800018324,206.82150490741154,217.04818098738477,215.83876774845044,205.08952868303984
4,1985-12-09 00:44:17+00:00,226.00817724254497,226.9694257143792,231.43433770129184,225.51964287679388,228.44075899486188,227.45045986236107,220.07533622568562,222.37909851102108,211.20365241934374,212.06215774136558,216.2115842302917,212.24840045628213,196.94269312465602,203.12133339137387,206.23213074470425,211.2604507358035,210.9603497562416,210.13750412467644,221.02033800709566,220.80924906024822,222.09428590987963,216.13644670741323,211.48028657798667,205.20722475159562,207.747564863884,207.82121361156513,209.63155187537893,212.16879468282488,206.148187977427,197.4049484141185,194.32150199885155,186.88236900296675,187.39078495038106,173.67087541722793,184.67085649585317,194.4995635644377,205.0826021575928,181.64024061085505
5,1986-01-10 00:43:42+00:00,231.6773273922826,203.38366278444988,226.41919138167208,221.80044756990188,223.7656763210619,218.17511365279395,219.45412749957754,218.32524489159906,212.12594685894132,215.9026093717045,206.73982351068628,203.8679022580267,186.21321778657517,191.90136570809454,190.64760052135807,211.29471016142816,207.60259143166107,212.98562722054953,215.67487841805163,221.73676122239286,221.72052946696755,216.21213700174633,206.7798921740313,210.1750509529652,206.6485289205978,212.31255105080007,215.6704584203663,209.77969701509198,199.6523566355963,186.09822082127712,180.43753160420576,174.6947168454603,180.455948496845,170.52481312050503,176.4414633900294,176.50598204763634,174.22022738024958,163.2348884341755
6,1986-09-23 00:36:32+00:00,242.15236151475005,210.0063798102891,206.25947646734969,221.76370995040745,226.45554396893218,235.2791747916236,227.55067988416263,214.50376856543832,212.51555950271555,223.31829729046837,221.21553710552283,206.78265391896693,183.2310018715954,204.2180149139181,213.12426051292385,212.38182553792328,207.61260346346543,201.60007731966672,213.03108434542023,212.1754882781683,229.68695268680304,220.10897644131413,210.01265409267316,203.1510917652861,209.3836383207684,210.85058838113522,227.4383953089393,219.93772997042782,,,,,179.52519301803554,182.87212150670095,196.20146707517856,,,
7,1986-10-09 00:36:01+00:00,,,,,,,,,,,,,,,,,,,,,,208.95830241368688,201.1654526972478,196.82150558285352,200.9010041358916,201.88882108483588,204.98968397303744,198.1280902245588,194.2506878022789,193.5688743393488,179.39104777001936,177.38199175668495,175.36541783838743,172.97557679631893,178.81484713722395,195.4694650277389,198.6739942170581,183.3259981796245
8,1986-11-10 00:34:53+00:00,237.59279089923507,215.00689090302455,230.8660591260346,228.3855407863886,230.7587530453743,230.60175554080175,231.88722365750107,224.70914941852368,216.79643696983513,209.81206590159118,221.1589071614032,219.61700711898501,183.69623921663654,220.86011024867628,211.39329484451034,213.1285864630355,211.32337709229174,217.71626532594354,219.51428791452582,219.10396092315497,219.05697341128425,210.03797752799352,204.84228679331864,195.12484866788802,201.8235507931777,203.7316759301341,205.1521970507674,205.87565018669576,209.06968209382092,213.60705112999423,199.45282805411946,192.86841084091685,192.9473520980114,176.96226487014695,185.50168687654025,202.33816174638255,207.38738923258006,199.24465156433257
9,1986-12-12 00:34:54+00:00,243.38663370440943,248.33903515452573,246.19057251701204,238.56162621106077,230.75440261842667,233.88091925566582,224.99967899768998,225.30954835562372,222.63691493584804,223.90658349079555,220.91243122868806,219.9856662501926,212.7317236638267,,,,,221.81619760425062,225.12299143876788,230.79672993479474,235.31998613158393,217.40916177362675,194.77881453921813,,,,,,,,,,148.3710828718812,,,201.2324744248059,178.48070368025267,197.10922812505802
10,1987-01-13 00:35:52+00:00,225.60827499411974,,215.5223321487524,222.45527356381336,222.53050154462,222.31145791021518,221.2142697826313,214.78342725976256,216.183030409121,212.07669875448323,213.38487310018607,204.82037886117834,184.7550115132729,199.26122706023475,203.78689166501633,208.82620758077104,210.3318710495572,209.2091241862811,212.545752066443,213.67995932239143,213.54342155085018,206.07075274504317,197.2681719432053,196.8374347035157,,195.42345376985216,198.2655799948932,199.01322307425565,198.48135457963224,201.84376397609543,191.78992597833843,190.1408664098074,185.51477155612577,184.6862432971105,182.90667828830252,199.09170998934798,194.6335626675867,179.7460579135879
11,1987-02-14 00:36:58+00:00,223.11923136907552,,208.4981708476086,210.5421653031446,215.79085227011527,215.1532790931384,210.15874532146933,202.93081992020052,202.58431712684865,204.85300322778318,203.08235694103803,188.87556338440766,162.22126207689436,184.25037259338467,194.6488331838764,199.8424877635769,201.21742946738868,202.97770649096913,195.90714919834727,201.43397769334456,204.52181591594228,196.83505142500005,191.00884843587895,189.8800280146167,192.24222151253988,196.6693737580336,190.84858900976604,191.22379198787442,185.26202977289398,179.5667392952821,163.6636866787366,169.76385934233406,171.3050768384776,149.88582583103405,157.87919281770462,169.20330706988668,166.8943614557726,152.30106533202968
