,dates,mex0538-0000,mex0538-0001,mex0538-0002,mex0538-0003,mex0538-0004,mex0538-0005,mex0538-0006,mex0538-0007
0,1986-03-27 17:37:13+00:00,190.34611806748512,193.83349646313076,195.32582541072776,197.38576333081076,192.7814960581338,192.20307964518486,194.32317243792323,189.7162948784297
1,1986-05-14 17:36:04+00:00,186.75589637962793,185.90017088481306,188.17303772713603,193.0726637333847,187.87886498414215,193.94649602712968,191.3780004304205,194.49239823042524
2,1987-07-20 17:36:38+00:00,194.49106673022843,191.11977572624994,191.1626216504079,193.78437660237023,196.43317884571195,195.93533618002346,195.3317703956463,190.31563851025024
3,1987-09-22 17:38:24+00:00,194.33308684894214,196.40022847341774,199.2620290747387,195.46693181437251,191.7966825777028,199.1671978071246,198.26488058343523,193.65879655731968
4,1989-09-11 17:37:23+00:00,191.55540534797416,191.17750795630272,187.97247906942633,193.10130619013688,192.42840529327046,196.13040280767382,194.98774702527157,188.64222430567276
5,1989-10-13 17:36:37+00:00,190.93359251016682,185.38014240317278,191.85192289123256,191.01317347447593,191.9989422179038,192.27742711076786,193.0041028196964,186.0634560784665
6,1990-05-09 17:31:36+00:00,195.85428777946703,195.1751968414854,197.11745201288247,197.4822063851062,191.71032390325234,195.62672909461406,195.7706377215956,191.16332055728876
7,1992-01-23 17:35:38+00:00,189.90036190145324,188.6693860450427,190.35495705450373,191.78236620511765,188.52700771194276,189.0474661605135,193.22577543930927,185.36824789556704
8,1992-02-08 17:35:34+00:00,181.75520426497945,175.79682182552855,182.86611701279668,181.51694168298204,182.67903332707715,188.3260923630364,190.6398418548768,177.99609303004826
9,1992-02-24 17:35:34+00:00,182.8379706764201,181.07341679571803,184.26148239079185,183.01292690797442,180.24651837785387,184.65848115657852,185.55096976103553,182.84014649272413
10,1992-03-11 17:35:33+00:00,181.73341440367193,179.09527004849772,180.41864434440663,183.03467229073584,177.64744875405282,186.32239990119896,186.3672472082909,180.14120748730866
11,1992-09-03 17:33:39+00:00,198.6002640161391,195.01940601459273,196.0385977908958,198.10385222679946,193.21844613979613,194.297692992087,193.4706737083895,195.79224561203947
