,dates,aus0134-0000,aus0134-0001,aus0134-0002,aus0134-0003,aus0134-0004,aus0134-0005,aus0134-0006,aus0134-0007,aus0134-0008,aus0134-0009,aus0134-0010,aus0134-0011,aus0134-0012,aus0134-0013,aus0134-0014,aus0134-0015,aus0134-0016,aus0134-0017,aus0134-0018,aus0134-0019,aus0134-0020,aus0134-0021,aus0134-0022,aus0134-0023,aus0134-0024,aus0134-0025,aus0134-0026,aus0134-0027,aus0134-0028,aus0134-0029,aus0134-0030,aus0134-0031,aus0134-0032,aus0134-0033,aus0134-0034,aus0134-0035,aus0134-0036,aus0134-0037,aus0134-0038,aus0134-0039,aus0134-0040,aus0134-0041,aus0134-0042,aus0134-0043,aus0134-0044,aus0134-0045,aus0134-0046,aus0134-0047,aus0134-0048,aus0134-0049,aus0134-0050,aus0134-0051,aus0134-0052,aus0134-0053,aus0134-0054,aus0134-0055,aus0134-0056,aus0134-0057,aus0134-0058,aus0134-0059,aus0134-0060,aus0134-0061,aus0134-0062,aus0134-0063
0,1987-05-22 23:07:20+00:00,,179.78699728076802,190.05235786678114,207.7797212127698,197.42650767110786,199.49754465012944,189.54762778809572,203.50687898957727,209.88319670279074,195.57923864628475,200.0003638921185,197.80458413369217,203.92277907157353,184.95362773646923,179.02087781992145,177.64251767327272,205.01505298995252,193.72006523350797,184.2598815031917,207.5720679754239,211.04043481347773,213.68695454037587,191.8559947510002,199.35895709270298,191.26002930874574,197.89984578691357,192.2810765065967,196.33362200846446,213.82053623833485,213.65066156676804,222.13870089533913,225.03509829802215,224.67246152473533,210.6837434744273,210.67432289569547,213.46071555148202,209.14287806774234,215.43137768467497,220.8482061205209,226.518035217009,208.2552375292228,198.9005850623313,199.5260615277403,212.77863959158447,200.61812599877874,205.8819870214642,212.07889373659975,214.56078181328198,206.70695742727537,206.1615294627183,221.53115926443263,231.23339445478234,217.27348126869893,210.0896402816497,201.30023995805178,204.63558965671115,201.38734248526816,207.31885781643328,212.06591875550512,206.40595672481365,197.5377121372421,193.94076463835285,189.52193851223893,205.20022167133064
1,1987-09-11 23:10:05+00:00,247.18439949455046,199.70164361429207,206.73263659582042,206.9892432645057,220.0643507741958,223.34379386246272,212.96824384204123,219.29816508321974,217.477824451175,205.80165529616326,219.91661422326007,200.016132260247,211.59476171465664,200.22463647333987,199.44643512588095,199.7822526674888,209.58029694416527,200.75942488873469,200.6688651381742,212.42585881681194,208.04643290801306,220.19665263190416,206.5644108430952,224.71310350647033,208.98193517876746,199.55648189910963,201.8505229661788,203.53705308589923,226.05426951546997,219.3163460211399,226.58428376903802,227.56649067772477,230.02372968020404,222.55487897273431,230.7227896138518,219.38120244047442,216.42378730400364,220.05918152910382,224.6457553581558,221.68857527666785,220.35158400654998,215.08040621337372,214.51612799650638,210.72825607595095,218.21130997586735,221.4168362715234,211.92339834546786,213.46623500073352,221.35300705056682,217.32662749252034,224.7747852184922,224.3678907503741,225.75323286839088,223.50140948068875,218.80316118701984,217.03718317025437,219.04962406216228,218.97032247433432,220.01125379701003,221.76506215737598,212.1816610054369,198.84031203883615,198.4409476489407,215.0305093793153
2,1987-09-27 23:10:27+00:00,280.3423497911924,222.9719153806152,221.34394116288598,238.52999157659542,257.8976083992849,258.0314451848174,244.94308017556614,242.82661691605048,236.08839859525864,224.64188507152207,235.11800076136035,210.99548583111695,217.01010641983314,208.88357395929333,214.12387592146342,215.37751652707084,222.93927530203214,218.4510768729842,213.03107035995492,224.6539926226172,220.91356999368583,239.63927000201076,229.1393397603709,229.24238336080538,221.2889877426235,221.44811512521895,210.98481673782175,217.24844998414417,227.96157080541562,225.79977879587528,234.38258868372262,237.04116256712786,238.79702087339118,234.97542978503031,235.2399402676153,234.4046353148789,225.17464220572455,226.7519192907796,231.26426125821138,225.76918537692674,223.40623699293732,232.29720598521206,224.60919421055812,224.28962700808145,228.0399654524115,230.67829865288448,223.96893442176665,227.4043906329134,226.41428830396995,224.02198048277117,232.87324052360188,238.98490411704748,231.27002746551847,232.23514626801324,225.58136249525208,228.5525233448182,226.2298923177299,228.31923493622625,229.76820982938315,232.26188044485653,223.10396771968018,220.34553560698544,219.33392576278126,221.58387117871905
3,1987-10-06 23:04:27+00:00,281.0150296937294,215.18220882621046,223.67538930390654,230.94813444995268,246.92774255636004,240.67305426328377,226.19749625014026,230.11289103571409,222.2439560911608,213.92416543360068,223.11393449853094,200.42390782278488,214.77396048876423,207.49109281899564,206.47278721847763,202.60357938377908,201.13593691762338,203.77137845380108,203.73926259068145,209.00739139357123,207.50861562502664,218.0637636675563,208.65744053188664,216.34970415281967,208.7822299607025,208.36454823198432,202.50304663465772,217.9546306320621,222.73482224253843,222.79812416166067,233.89212331110573,236.4853998562675,234.003064157001,227.26377929314393,223.78623876018244,220.61498639369577,214.76723616514866,230.15821451957245,221.66456158748483,223.44528963166206,226.81081185190297,222.21003010740168,214.7107162175647,213.0180789437218,218.25507974284108,214.06075726979228,210.83376300425113,213.9951605359269,209.98671027803235,210.6367132854519,232.25098362491562,229.87815992547883,225.7346951298341,221.00396645959052,221.9373485127078,213.79666525400077,216.04290178528336,216.82646121716,217.49246792488643,217.27933937403387,213.52407041681013,204.9611123750305,202.38143858210728,211.6502011343166
4,1987-10-22 23:04:43+00:00,260.5190174679271,211.90003349345642,214.75005193600302,223.12481747703322,235.51178016368914,239.9914499574553,218.14150098915712,222.60474040397705,224.41241406835107,212.88600311891489,219.98656029484854,203.7866496464477,214.86364785653691,205.672448410736,202.6224228680331,193.9462174705966,198.33922299745356,202.37867371571375,202.72036084783437,212.93393877469867,201.72056430077387,215.6279613397455,205.52024370256757,209.9207175696448,200.68089263933436,203.50786139890732,200.52900355706154,207.99423240986087,218.93264352664963,217.95198963044461,221.68759414209973,233.69673623543983,222.42606502295232,216.77923331255047,215.07148623409492,222.58331608548892,215.77396985638745,227.96139532191717,224.22000419443594,220.37555240549875,219.95049176183036,217.52356305304986,206.17456083687404,207.9417267942314,210.535093132247,212.73285925534591,210.06226123150887,213.48171253579002,206.332023145816,208.46512757330746,223.40443761365097,223.82726466701243,212.94361838540604,214.0614528072371,212.51105287793084,209.83344738161574,211.8038780856297,217.04011921140696,217.75169638966062,208.43999451158894,202.97432424931046,199.7008514127204,190.36716898740403,198.00585993991595
5,1987-10-29 23:10:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-11-14 23:11:23+00:00,,229.7488718675857,,228.56465863517042,231.14589331565566,224.47704623064206,208.35787570233316,214.70190274091695,218.4401819698214,210.54240255232833,217.9538669724463,192.06313391620137,209.77564621787417,192.85505539105898,189.57716282728677,182.40837140521754,193.23992406288255,191.53155822687836,196.8329130110455,205.3129780007457,199.34970955214803,210.3664011570536,203.13170691606643,203.8307469093809,193.93505735962108,201.29315252783937,195.31897607207745,201.27471636475215,209.2179620997362,210.9395296380333,218.91222203585386,220.88577966877972,214.95200423288532,203.6184172567603,204.05647283902206,211.5772526519525,210.6369061657413,215.3696215405925,214.46497449502726,213.98359471894827,212.31940181471185,206.28617133536866,199.97017106713434,203.43134832889103,206.63847754367174,213.52221779059502,206.19350165727383,206.83789108795085,207.85937110640637,211.10229500296677,220.5951398873897,219.11397771811667,215.8393140140365,205.01664806148656,206.875564728069,207.16902500710057,210.28523035380144,215.63879542187672,221.24212271892688,215.0040920781154,212.75317346144743,202.25418867626965,204.65881739711614,203.30437603960974
7,1987-12-16 23:11:53+00:00,,242.35274295978112,,252.56692469855733,253.0270877402589,256.6377124374855,248.12353593995047,,245.24744887479565,230.76893110020274,237.13708548295946,221.54205096264837,232.87167375110022,223.51547989287081,219.17451031823052,207.49026976946718,217.40040373961511,218.1630496865998,214.13006381637513,218.2820015985616,214.50574731322772,228.8670311486516,217.8899990967195,223.78474065121927,207.72123519562157,216.35154331776062,217.44869118719498,218.37950247004662,225.02281391699063,213.50815674060925,223.05858434225536,223.28756509164506,228.5632761224543,,,,229.24788576506066,234.69353395789963,223.65930298047635,221.73996826076694,220.4336166825667,217.83721017851886,204.0279992092823,214.25416309584455,213.81809749234858,220.07320185093377,210.5717783452839,212.8757360701354,205.9791723481322,213.8906538365384,218.3727859913763,220.6410521638882,214.70493495906015,214.26577751863329,209.03314082097603,214.92600226207185,217.86598459733443,224.97918118617523,231.15484876718915,225.50629334669884,216.35828398967996,208.8538660032002,210.16707954002175,212.08088745746534
8,1988-02-18 23:12:59+00:00,272.57299447779013,216.19659566627942,221.32576300452055,225.57849590379186,227.74136290143457,221.30846843510068,217.24202387121142,223.35539627836192,222.27366899209096,212.74459755888444,224.55108789250082,196.84888693020918,212.46574134185272,208.26108992952373,197.256276697315,190.36242465248785,198.0651418351641,193.94982201534083,197.61787290942107,206.58449607481168,203.20877454213775,214.51085045183584,204.5408537668169,214.28249941035108,202.62802264140515,199.79093273410663,202.55530275320112,202.64044109738182,215.0700618847806,209.49137143637853,224.79375642095698,224.4574867419813,225.1729880149055,218.32719336472394,218.54788249163084,212.2392452909334,216.75557614469366,214.97172536384332,220.38486034093603,218.95686234698277,221.1398835011903,215.8898718666581,206.88623369543558,212.19366699769242,214.69900478102292,213.96165340516092,214.26317670762012,207.89536347788174,212.84551426874503,212.82143848822028,227.9356970232705,228.55521390141502,220.20106543623626,222.37615840395014,215.61400787494864,211.5984918069355,213.08845713107021,214.44008670257452,212.7187698500723,210.06244426806865,201.0572088755483,192.1547046482798,186.72018862838186,202.51609412663612
9,1988-04-15 23:07:14+00:00,245.95745938634806,195.53140407309772,191.70749056654878,200.38656372497906,208.9515530026357,217.98825154660935,214.79272019492402,218.91065879850962,211.18078667674834,193.2631867087089,206.57341302494638,189.2236272724248,204.36170052230116,204.8216850709227,193.27680315545922,176.80235167461387,173.9714066385686,179.06013463657,186.02920070028486,198.97993022470075,204.95029173763254,220.13104623263823,195.85285686543133,190.8155400189239,180.86748257982876,193.55475869039967,196.5343914086537,201.79110283843144,217.13177226329947,209.17584977197257,216.1528802770731,216.40405007737672,221.40741660440992,216.43826532303308,216.05851745083606,215.07909291722723,210.8193188135386,220.43888718242258,212.8391125898349,207.6094823847435,203.34867722792933,202.69843154135225,196.52813699261927,205.8450749907525,216.30123143859865,216.54854901853207,210.44863404019142,210.9146825863115,206.7083228647142,206.99900824424782,216.0080071796585,213.6460876523309,210.9353850005025,218.8925626920493,206.73827935805497,211.71066291526373,211.01470509505964,214.1601352318936,209.33835370621554,202.8968234204757,195.73112006445322,184.28176814948515,180.95693386354193,202.96463317311486
