,dates,aus0035-0000,aus0035-0001,aus0035-0002,aus0035-0003,aus0035-0004,aus0035-0005,aus0035-0006,aus0035-0007,aus0035-0008,aus0035-0009,aus0035-0010,aus0035-0011,aus0035-0012,aus0035-0013,aus0035-0014,aus0035-0015,aus0035-0016,aus0035-0017,aus0035-0018,aus0035-0019,aus0035-0020
0,1987-05-22 23:06:08+00:00,,,,337.2086257714302,317.47765040874935,299.12421118009377,290.6782067799844,281.3872395533748,279.156090929221,271.41352771728214,274.3879103797552,278.7800740695872,283.0321256479057,266.3707194405254,,,216.0807965149627,230.37563925217532,251.3084715748751,255.19344320022054,217.42652572408957
1,1987-09-11 23:08:53+00:00,245.3554609556653,276.43124410823634,302.01455150168573,308.4930720857037,302.60536481345014,288.9813383652848,271.609946063227,258.85117323980717,255.8075614469731,251.10500744136226,251.1426411367272,256.9048845485663,253.78451797956055,,305.9425965350357,293.7280846810281,248.43736180897642,248.56745160661555,252.7986122701823,240.1408763889567,194.43207293522113
2,1987-12-16 23:10:41+00:00,233.2297391571423,274.40272680938403,298.4497857124551,310.5479001677743,306.88493850185785,300.34532744315186,291.6684280446087,295.26682606290507,298.09615615289607,,,,,,343.8088306604631,303.7665596594036,254.57825010107263,235.47695208232736,212.89967692048134,173.47124360588955,160.7482103763977
3,1988-01-01 23:10:57+00:00,209.23329070771842,240.14563355408615,269.17240886182867,283.75579454522114,287.88032192399703,281.0791924689962,274.384932048842,263.38533266426975,262.22556917819264,248.4399835287037,259.0697071045704,243.68652844169063,236.0076103428222,,,216.48225920254015,213.31471999067816,176.88160288320682,171.33457228159043,158.42102558855828,147.67652827858913
4,1988-01-17 23:11:14+00:00,192.30740456241426,234.305430018231,237.3685207250253,240.8056538148221,240.4785471968471,252.95043262873023,251.47903471425167,257.2253729590675,252.07144162931542,249.6971435555886,245.65334015440922,259.01282090552326,253.98757116740683,250.347193448925,,200.42959831151157,171.607266863194,156.95318919043171,157.97397236120955,137.35123923500828,129.1173818722434
5,1988-03-05 23:11:57+00:00,213.97903396540397,232.6417700083119,247.8676601090378,261.30305715035047,261.47424935225337,239.66525156794634,240.13692195893034,240.67779301160502,249.5186526255568,220.21593673332,,,,,,172.53193878202063,149.31177720807375,140.91286523794895,141.44264202891253,133.99884368138177,120.12562296774364
6,1988-04-06 23:12:12+00:00,227.97795300144762,258.8840295400271,263.1438335914931,265.6913559165071,263.2969229252866,259.3262781159795,260.1514336380674,269.7502929441724,271.4941523198184,281.62648629281944,287.9104081368265,289.14094426254644,275.7433888462489,265.1788926432941,247.51287946222197,212.41135895780022,167.64805340183426,163.09171674650116,149.0551183854702,118.47157784155061,129.74454227481488
7,1988-04-22 23:12:17+00:00,260.3884025191578,269.0831182009497,276.7474037571722,271.02938158539405,265.9336500413133,269.6833274973924,274.88643420116625,281.0469948944532,292.26218811997114,299.75570601541926,303.16481636392194,296.80562786142576,284.08077116720347,271.0332665130808,260.0073137856516,214.23029512819843,170.29025021351504,161.26108925899405,146.71859828133663,138.17250782880262,160.7744717033894
8,1988-05-24 23:12:34+00:00,,,296.65084827127987,289.3049557096835,,295.6402209055439,313.52942226097343,315.40327342910183,324.5376387493873,326.59692626828786,321.3025004022852,318.9256052948672,298.2301909849701,267.2685891968316,245.39754581857596,201.25810243981482,184.40854982827784,202.1580929726101,209.59884917090918,183.2944494443946,180.7899062189029
9,1988-06-09 23:12:39+00:00,263.91474307880924,278.01757682599816,286.8938108869669,285.74795047491847,286.9357958309221,286.6309030775587,285.1818673470973,294.2153792781096,300.2091789180762,300.1156926476866,298.23452346744523,289.82359588648853,272.98023892937636,254.96366240799514,226.79841877386204,193.53515183952828,179.4707786192361,188.15986722478078,182.21386331943538,163.62156320893507,169.03433821452919
