,dates,jap0213-0000,jap0213-0001,jap0213-0002,jap0213-0003,jap0213-0004,jap0213-0005,jap0213-0006,jap0213-0007,jap0213-0008,jap0213-0009,jap0213-0010,jap0213-0011,jap0213-0012,jap0213-0013,jap0213-0014,jap0213-0015,jap0213-0016,jap0213-0017,jap0213-0018,jap0213-0019,jap0213-0020,jap0213-0021,jap0213-0022,jap0213-0023,jap0213-0024,jap0213-0025,jap0213-0026,jap0213-0027,jap0213-0028,jap0213-0029,jap0213-0030,jap0213-0031,jap0213-0032,jap0213-0033,jap0213-0034,jap0213-0035,jap0213-0036,jap0213-0037,jap0213-0038,jap0213-0039,jap0213-0040,jap0213-0041,jap0213-0042,jap0213-0043,jap0213-0044,jap0213-0045,jap0213-0046,jap0213-0047,jap0213-0048,jap0213-0049,jap0213-0050,jap0213-0051,jap0213-0052,jap0213-0053,jap0213-0054,jap0213-0055,jap0213-0056,jap0213-0057,jap0213-0058,jap0213-0059,jap0213-0060,jap0213-0061,jap0213-0062,jap0213-0063,jap0213-0064,jap0213-0065,jap0213-0066,jap0213-0067,jap0213-0068,jap0213-0069,jap0213-0070,jap0213-0071,jap0213-0072,jap0213-0073,jap0213-0074,jap0213-0075
0,1984-07-31 00:45:29+00:00,118.87764576732582,170.59013612261077,188.4132886707009,154.3958852633246,140.72677625351832,136.86082788812675,123.4484676148648,122.84580344610237,117.5542360505569,103.72128338888592,,131.93321103525815,114.67103150207312,117.33154209378269,129.3837787720491,116.27502394639937,122.38023146432558,126.61758034631397,106.0312149785898,,,129.51343563953236,144.15751853694385,135.18433273156305,131.4864578958441,157.42656939588167,167.3510281339047,168.38548693736328,154.81516291590884,156.99724702413604,142.83175437919652,134.9988469688912,139.80885414019235,133.11496734863462,131.84577240767263,138.82269918075988,137.1348362930157,128.38066432175413,125.00195575058164,113.49341925590963,121.78052250037571,129.61137511129752,135.2990263555902,142.9021568630209,148.6080413670813,159.85678906165924,152.7787071457019,,121.33138150760618,149.34467799895444,140.91593237268748,154.88732790632923,157.51029544799482,160.56238763110878,166.10417397271317,171.40629002915352,174.88562248332244,172.03762312729248,182.33321117934202,171.62864589024227,169.28887512591626,171.6382770541332,165.17884223683643,161.99717989814582,161.5532258702315,161.265534207169,160.17922517499198,,165.89304301052692,155.57560760818163,164.3524596505346,175.22163499458577,163.88369010657038,163.8066008437481,165.26278421585778,158.30308432668716
1,1984-08-16 00:46:00+00:00,135.88770706309418,174.23857703315485,193.20962970733473,153.03288274640147,142.70414606638437,137.4169863854921,135.74223845881593,143.8282897828823,140.34032099923996,146.06790172953305,158.91886145005716,158.14348416242228,148.59175276561908,136.40038297160694,155.92891751583835,137.14537136578468,141.39654961485547,146.62532841917593,139.16772961125105,150.06026700309366,155.1845505804693,157.05713323732797,171.29931830905738,164.9515580184025,156.27216557398393,185.69638077845272,189.2883583011285,186.80351218151867,172.1483088218364,168.41964895352163,159.03958293856144,153.3515550576461,155.2273836059907,151.47994038642273,153.57902182898346,161.6711224154354,157.78361603883022,149.81977687803544,143.9949395982814,138.9189786446505,144.39396944471315,149.04209557537192,156.49881976294995,159.342698970598,163.22638032341735,178.5298030094467,175.84242790286564,172.40576930623004,161.39525504832724,165.01555247206568,163.5553756164393,162.76148695856176,163.13589615946296,171.12615594481954,,189.39990905040716,184.72246028844077,190.55315029404528,186.69725222168387,185.0429107666032,176.87412910239067,182.6169205297615,178.42609717211374,178.34267802208768,174.02042218538074,173.1231160963254,176.01114765383247,180.134400827913,174.165577480679,171.4604858572067,180.62743924296024,,176.51756981959764,180.63907322886675,180.2843071012886,179.22558611448773
2,1984-11-04 00:46:10+00:00,134.12509182804456,170.801106047673,185.54921588606365,156.79710402916163,142.07938078224674,137.61884045481125,141.32523944703337,136.8075875478952,114.35657061124603,114.5211125022756,135.36174985367887,128.2327822171094,120.6132362226255,117.41058713970237,114.60769629053569,122.27421181793056,131.17741834211606,131.07998480327296,128.34952103263882,136.68712380397628,128.62510781578965,147.40525782914764,144.9500447730114,147.04080095506941,148.5239558226183,160.98116888792356,171.67966666292727,161.13170147778962,161.39193238218564,161.21036230399665,154.5407200620002,149.87675426756434,142.2099524984292,149.61231873740223,150.9749682781993,145.14621651741194,146.89731913983314,126.20128768042345,119.96346160124169,122.53018713082292,125.77681043267759,135.46177666572626,137.0075113017543,145.08189742520304,161.95890276434196,165.6037897079273,158.82101359883117,166.14253648391656,169.43453318453555,161.7214490309021,151.565349103417,163.89081792713,170.50402465809924,169.45950927426136,173.3432810536809,,176.76579317786843,172.0673911834544,173.33932796066077,165.6416391318361,173.4412638044502,175.64962173489096,171.99145614286454,172.42952243456037,174.49739374154663,166.01468062428677,165.4855014138189,166.06445628441017,174.87664059597066,169.04458595069778,182.55956554873737,,189.75373856833983,180.68604181621646,181.05813482973053,170.4975124776617
3,1985-01-07 00:46:30+00:00,144.77887064489153,176.98366367066302,198.14281971652053,165.12656185070858,152.23808797507536,148.46835151974238,146.0082038760818,140.85428734507605,118.75520022325465,130.32172510417533,127.11836130131175,144.61178875722024,149.57952187142425,146.29243153231192,135.28983357798015,124.08208624606605,129.56228374769373,142.82201493222587,147.6631445026005,146.50348051570825,152.48695688687488,164.70453471583969,174.55796344477918,174.0985301065016,181.37683576781362,180.18845842337313,186.12338764280187,186.50645948997936,183.74764479179424,178.38991602465615,165.43369351818194,160.04553374885458,156.24353506385776,159.89013050806892,155.902522705427,158.94047992545086,160.23050374250016,149.70393688431793,136.53196765267018,136.21093805417885,133.2055854723457,141.1658403651932,147.76424140279494,153.41898813681263,160.61040353983603,175.39146501734098,181.67423300961656,165.32335375967088,169.5542331526902,171.61307693444763,178.63801268249804,173.95281909769443,184.18401733248282,180.4279598867614,,184.70125511405084,182.71215626911854,184.23803785616786,190.46786980184908,186.072231195793,178.17847527617033,178.58310455246192,179.9164268435445,179.3846493764106,176.06002196939306,172.28610513292094,175.4822379191007,167.90527230269817,174.2976653771502,175.5738541033608,184.32604708614736,,180.70910385982427,181.05129977258142,181.95383174976757,181.97319619440276
4,1986-01-10 00:43:42+00:00,149.43732899554067,180.75424046776044,202.86148810760804,162.88035955136,155.98101765137676,154.67293344947674,160.72951197325028,163.14764076290822,152.422484065815,135.84330910785258,140.30722774074536,159.13076364355015,156.62330859021938,152.03300037353534,142.76691627323697,138.7253237056464,142.3460587859776,142.34093519416805,142.18532958234212,161.11268612422805,149.25722450670034,148.6049647589023,159.18322409149994,151.99581518253748,164.45028671151726,179.58025771625378,173.92970957834802,173.79904185120887,168.73164555902613,158.56029212029543,153.30848204998665,146.16763810036613,151.6285348271822,161.8334299775769,165.7787560418757,164.73132246566627,161.84558336421517,159.2694047711959,153.5924058229412,162.4637987683066,159.81318136206042,166.8536916563553,169.22336473692698,172.2537775144957,181.2212071064728,196.51726157078127,190.9662463189693,177.11641693812606,180.7807533590001,184.10637515823439,195.29534817548063,190.42413717978383,194.21915721365917,196.90532355324373,193.0780841876825,202.17352409134165,200.40629793838596,197.02506669634693,194.60937996447265,191.4806847924119,195.2889891977135,190.63154328660968,199.68648890918757,188.44172021891612,186.168057099239,175.23935823126652,174.680536534142,174.2095609459306,175.24318318762442,,188.17469385366292,192.74771446927522,190.64980379151854,182.6595704909217,174.1380046996671,175.808798599509
5,1986-08-22 00:37:37+00:00,126.83055763127349,,183.12700046923058,143.4805994411375,136.3921207673648,129.52146089005015,131.8812602301974,120.68609230451206,104.66114710481065,107.9690589048073,106.71991645649258,,108.5275573536573,101.00699593606498,92.68615736005108,93.29832587538421,99.094532137607,97.55291244911054,101.90539315325239,,,107.02611360788232,111.37332549948943,116.39519585134803,126.02278757975566,128.54413881506528,133.76240699076183,134.86714511090392,139.1170774232067,136.37302026245584,114.53869525275526,115.16632922296125,117.02394803070837,118.66938859698527,117.96986157691923,131.21102399649283,144.56076056257584,142.63160352033046,142.02229288881776,141.04084479318306,142.07217567438795,143.2961924410225,149.6905558814586,156.25668546040268,168.5512804539475,179.76082211928244,170.31001660033468,154.85475625734932,157.58493223198684,153.47344797562906,160.15153509985421,167.8709862192665,164.34996934508155,162.28603669973387,162.84588195992302,167.13971163038036,172.3064691138976,169.8286619317021,156.0879605502755,158.13666002682572,165.8192993773092,174.57684976804603,155.1970371066194,155.6129231647718,158.73255695567838,162.69706819771125,155.55635466858013,163.44046565276471,171.5521610042131,167.7449151679342,180.18273122651567,171.84478698723257,171.59402276223915,165.37676858817426,164.47127714853164,156.50278855597386
6,1986-09-23 00:36:32+00:00,100.26681859319436,131.57319288077477,148.45728420923723,106.05255913641562,,,,94.57623729872985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.61076286576164,,,,,,,,152.60447383515788,150.5044510268308,146.26533585939012,,157.73676679076257,156.56176360668192,160.438663194708,151.1592638265255,153.53378982235208,168.4872471172811,165.49648804059723,167.27361333087154,163.07462434205337,160.22845675698716,137.9670914257348
7,1986-10-09 00:36:01+00:00,129.15905901994984,161.36391495172495,184.41280716432337,141.25506601085962,,,,,,102.07409000179092,91.87766386663513,,106.28907686189918,109.69101404577238,108.28261025851707,104.61039768928595,105.25713648287623,112.59041300014772,107.69467295091098,,,115.70257676557961,126.35023327756721,127.4085364764123,133.61650386122676,134.15421344226502,135.73945712771484,133.41832865754478,137.95806449250423,132.59368813347922,128.7669202332525,126.25001716379943,121.71053359879677,123.96107116185183,118.69568667364852,141.98455624000013,144.06383771016263,143.30976310466903,133.09762775507875,128.01973418798212,117.55356713931741,124.8583054611508,127.23753621193215,152.1509459694067,157.92774487322814,173.53646196697127,154.11307993561428,133.76148693515543,119.10658472361347,145.775656525288,153.90170875728674,158.9806681462518,168.9395864463827,159.57205642328722,154.6872717184052,161.50669482010093,160.39276070931132,160.32359505226117,151.289928490982,151.15198068153876,150.7548756277192,158.94707426544593,151.27261012910898,149.67281637338564,,156.80689542544664,149.9518259885705,,156.26595971198591,157.4905044548262,,166.48685478038217,168.1360837977636,169.4107824913939,162.76719086560402,156.90975354716218
8,1986-11-10 00:34:53+00:00,131.73117340008093,170.41632168226948,185.32302378392987,145.00177629082987,142.5836374818703,133.28109405316013,134.64830912157618,131.02159851221754,109.1755763225769,105.76659788900707,121.03965195705551,120.97933347854226,113.47723016565438,155.78920216482263,114.99068773442619,103.54600213364272,104.22350875318202,124.386637469275,126.37473706650287,,,,133.2270625915054,137.6211186724968,143.40874251700023,145.66540188446206,153.9626777345981,143.07696899172115,143.5176703492917,143.2935855102451,128.32089260008564,130.77306034069036,132.79893259935747,139.61328515980202,126.80072304613817,140.49572723263182,147.00636135650592,137.41786959546644,131.33376310759056,132.84902091314038,121.8825819785983,135.37910191627626,144.94136234806035,145.3891610482452,162.79884758635617,183.45245492611804,177.84293995958902,168.0252593005363,138.2920674511182,123.45768777204574,165.31261561943109,164.276332240859,180.8151587003045,,178.67735109938621,174.32676023246506,170.615784093439,172.77827735786667,177.08809342553275,173.3272640065964,176.34826128865382,180.75512940288272,174.6898013676779,169.63357293597988,165.46758860344536,164.17776177324075,,167.1780395826776,164.06562131035386,158.90948719718673,177.24711894468854,168.7005759860739,169.38276742497067,170.02764839909148,173.5868712194106,164.3648388915076
9,1986-12-12 00:34:54+00:00,132.42011593399585,174.9119330514103,194.74221318808344,159.14679771550297,150.75594963256282,141.7495530745795,145.064011638495,136.17318547789,124.40986263295052,128.1150407923615,128.38897153702192,128.6869392694135,127.97863179938881,122.68318103332847,125.41943554837513,130.12547275164135,131.49280672877543,137.52592643530863,139.77351968435843,142.47290341746069,145.5195896768018,156.04781504699804,160.98114035740969,172.74194130330721,157.03691297289404,167.259014343788,161.11811378643762,158.50061938591418,162.96657952888543,161.00001270548026,149.93677876570152,148.71712444286445,155.32095501352663,161.15630997264398,152.16378177774374,168.76669183092702,165.50358217896635,160.28097054133346,160.48049007427045,157.99677829497193,151.58424336152655,154.2261070747095,156.82098382686962,160.89586467231697,181.02775650627603,181.43892374416748,184.1320205654228,173.2986877428458,168.7698608968258,,167.6190200899828,177.5776546162743,183.44490966968974,179.90842564217363,187.26099847890222,187.9049490125229,179.31802401390541,181.5123797125168,180.92836506299295,181.51107244911984,183.35056087232795,186.86888887202193,181.99735542606084,182.16122151187372,177.83081188977636,175.66603022696066,,183.96174731817607,177.97768198816112,172.4796165219266,187.11991909209877,186.29559415226058,177.4408276168359,177.07038022511094,182.00425097638663,171.97347645664337
