,dates,jap0019-0000,jap0019-0001,jap0019-0002,jap0019-0003,jap0019-0004,jap0019-0005,jap0019-0006,jap0019-0007,jap0019-0008,jap0019-0009,jap0019-0010,jap0019-0011,jap0019-0012,jap0019-0013,jap0019-0014,jap0019-0015,jap0019-0016,jap0019-0017,jap0019-0018,jap0019-0019,jap0019-0020,jap0019-0021,jap0019-0022,jap0019-0023,jap0019-0024,jap0019-0025,jap0019-0026,jap0019-0027,jap0019-0028,jap0019-0029,jap0019-0030,jap0019-0031,jap0019-0032,jap0019-0033,jap0019-0034,jap0019-0035,jap0019-0036,jap0019-0037,jap0019-0038,jap0019-0039,jap0019-0040,jap0019-0041,jap0019-0042,jap0019-0043,jap0019-0044,jap0019-0045,jap0019-0046,jap0019-0047,jap0019-0048,jap0019-0049,jap0019-0050,jap0019-0051,jap0019-0052,jap0019-0053,jap0019-0054,jap0019-0055,jap0019-0056,jap0019-0057
0,1985-07-29 00:24:43+00:00,119.26668342775982,121.93317547437897,149.35494475779538,157.86161366565312,135.0576389805269,132.8934712421119,136.6729707205725,131.61609577559727,124.1375990145061,117.80365818677285,126.46872380487281,114.64893423229785,114.45580347514212,128.2251484861034,147.83400582419515,150.7981229359903,,166.18006314479626,,,,143.86071599134848,133.21534195757283,140.8732334219924,139.2539532362314,140.7683564680541,131.37939352256512,129.02579860036596,126.85465704188236,130.5578445426851,132.17908838693177,140.10235696449513,132.9586638419907,114.95836106100495,107.66164700341145,104.64410304416063,105.09357055984866,127.6535445548773,138.03555836015025,144.04067797218642,143.14733721306456,131.46758543492444,135.68854117431937,136.94571386421921,132.61841944958053,133.19451253719666,140.2633953895377,132.36873528675798,128.1001699745397,,,,134.508022328579,140.66445933052754,136.3604937157653,128.67540069104285,139.90153939543723,135.7458128685571
1,1986-05-13 00:19:38+00:00,115.26570537923152,110.7909275484423,117.6626053037511,130.3201794372867,116.95807734650626,115.07468305135907,109.0092166516405,112.04581448922781,110.88898532414976,104.0776123763118,93.025082558364,88.27127986704713,90.08518579269156,93.21708431293746,107.95948290392515,124.2557323886013,128.67082051335063,136.62125548471369,135.87373566314284,135.21556557936273,128.0996429276973,123.15152913938425,127.62053121471075,134.65754720275328,137.53549484338578,140.82025845332686,129.98358572794484,128.85173628745028,129.23139515753402,132.18575732977274,135.24023018416977,145.18388352991798,136.97143678149922,118.62798105614,110.53561724318696,107.50469017644852,110.69364208968811,125.97965708294464,138.44822728005778,149.27143758116915,154.10693776155347,138.36181544430815,143.14161171509943,142.36204860418889,140.90946599462143,136.95641827066737,143.02483138676837,130.847999920711,121.56764477695577,127.4066883448647,129.22752052614055,134.4221766701861,131.99269295044104,139.3878532837868,143.0957926048755,138.08136507584004,148.65847908355823,142.93244313263574
2,1986-09-02 00:15:52+00:00,107.94216999862314,119.63633083598319,118.52867332176818,125.48799556483247,122.80059596678265,113.5409707508438,112.83211870727337,121.03331551643417,116.23875003053686,109.49939281416933,99.83922948662166,101.50269147311997,115.04285294166215,112.75356879058937,121.94485798471098,125.19834547324831,131.65904749443285,136.60157290340754,139.8060139849954,140.1881614071629,128.88750614239007,122.43859398088483,126.18675762138314,132.03171113576127,135.84314262137588,137.30683210181587,131.21254008185474,128.32487827477115,125.97936080036963,127.4030444735624,130.01232739988765,140.18744914386838,137.26077052256545,116.27147533554438,111.55731598319849,110.41381357407411,110.75112867720333,126.09726427601524,132.10175263415942,136.27120786191483,141.84030663907276,132.73031930139769,133.365834673732,130.22454294001574,131.1050943185279,125.41755774220155,139.735768679295,129.2769164095466,122.78860068670224,128.41142192610798,128.67228917949365,133.92211620098016,128.88668021726352,133.47112467884403,131.7393617232721,132.69946962539376,137.9645674076375,135.37725691581485
3,1986-10-20 00:14:19+00:00,114.28602059133055,112.4307068110885,128.69148732300164,141.62881974776454,153.31001822061762,141.63148278270066,139.74343337089041,136.75111119209797,140.24972470958946,123.1082090861191,103.66719639029333,99.18940587690632,113.22971599688657,115.06685743607477,121.15329497009779,135.3610090175207,141.7978321067546,155.39740410269525,151.00787871764499,148.04020847294885,132.55033267054313,128.7777988828716,132.69599553764118,140.93214969212534,138.64983215168323,135.30660999370463,128.30570953032174,127.00983502797473,123.1562926255516,125.26735832081135,132.2914122940011,139.47645231999326,140.4738700367527,117.59098594049695,112.72028069320865,113.49728744640808,118.48195479364381,131.9783517224505,140.6352583359891,142.581774110491,137.30027081528357,129.33228025433635,127.74581509966805,131.4439431350319,134.7118524725705,125.94081866208631,134.1738946395228,128.2877859984819,120.84856436416015,133.2492349105234,138.41771002319325,148.31813216238947,140.22680223385075,144.55221009814932,137.26074125314176,138.56464131750974,148.09734984762548,140.17427903562296
4,1987-06-01 00:19:08+00:00,127.14172223240205,133.83399810712154,151.02889477460195,149.27150602615183,141.01677180580685,135.20232956703643,124.2404874443781,123.58104329751282,121.22384410178594,113.38276975750217,104.99124908211913,107.30780979834174,110.986904452242,118.496695196502,130.4775334736727,143.96788415392012,150.00016687403615,145.79231678641275,140.94578412932813,136.7623976120493,131.1956989105131,123.39099412068803,134.82272223941237,139.9057449313246,138.92315471972725,142.9072589358486,134.94328808777425,132.97791760511308,129.90666649788184,136.03927093892,139.5892640756519,144.74829052337628,136.32894515605324,118.6480628580193,112.05808147381089,110.45554383861747,110.56057223289218,125.78520850782938,142.4776302491252,154.95324649794316,154.56334313817075,142.98498386663346,141.67133279126034,142.4353177788866,139.92975971304566,136.67510176104238,139.2643559414916,129.07207096344874,121.91478450957783,136.83200549219856,149.83802779172964,152.10004063663226,151.2010077830872,151.20771058878947,149.0592589676116,148.78562845347136,148.87538852543503,149.83454397573178
5,1987-07-03 00:19:49+00:00,117.35371186380604,129.42480524632538,139.21470426532744,155.57014068631628,138.27261674367378,124.2315091575345,116.44547773412404,117.23320572942843,113.8637853869499,112.49846201751473,103.85762918792398,104.75377098146684,107.84716317463977,115.81242591671314,125.93037916144685,135.30043740378346,143.76384694188584,151.38211452674756,151.00505384523848,145.87761220014,131.45048842380606,119.77300841308742,126.54971779873769,134.45774161425024,133.3938888224787,131.17397063984382,124.85831548767234,126.7072973737474,127.83764447647631,131.85717750261827,136.05167345614456,143.81437349022235,139.96447302683447,126.74093811167032,122.17722157806384,120.51759247591224,119.86298971700415,131.6649139793396,140.24844099040902,142.5867266585879,145.22527245646182,133.5527131287453,133.4956978710027,134.79065377906278,137.54062158742835,131.54072440842626,,,,,,,,,,,,
6,1989-01-13 00:25:03+00:00,140.89733547805858,133.0302733031506,133.40438608105052,139.48476459585046,144.17487905836788,129.88173024599712,127.3546018455527,132.49568911678824,118.54567966572378,117.92333144604491,115.48381999120711,116.57024435919283,111.34524809407881,130.07900961562532,123.78236188940772,143.21741493750594,169.09917834488277,171.31602067659423,174.35316095181375,154.31850025731532,141.8373586064193,122.92284385757812,132.28738374404483,158.68585268975824,146.79695522223724,133.57190753257612,131.17966204383407,128.28914654042117,114.98413597535026,123.62709326129672,125.90711553236163,148.32943006791194,146.23593685851682,152.11565214194184,,,,,,159.4487579076054,148.78450983299692,122.73126608376597,129.03975830529214,124.2816269719097,120.53599163785299,131.87175081345458,136.52375201553775,123.40904353922726,130.25819147285512,123.74420670107595,139.4873527367409,148.36827803691216,132.97525372801584,129.91828218243137,124.11015146522637,125.77146350090821,135.89845317648727,136.41600215855624
7,1989-08-09 00:21:45+00:00,108.77463589347136,114.38161870172473,123.38115629033807,121.79359219021788,114.48479169519497,111.78300186605114,114.6606466554806,113.60830869627819,116.18946294269783,106.03478024529389,95.96988717447381,90.99122936291576,94.57212007407887,92.76608350602682,105.72621805906459,115.70072678391814,117.656321451654,116.08877515359383,115.4783420410624,114.2381848386065,113.60133760300752,114.72312165623043,117.88171755394995,127.59644833539966,127.78765560756628,130.85932494171155,121.4759520369281,115.93317699635992,111.52077580404742,111.39954742708267,114.9345295360664,124.16709722188507,120.27617126493382,104.32364501908029,96.13774331765151,96.71063510757727,99.31034534870128,109.71482480078043,129.64795324424063,141.38265868271802,137.94911037876972,127.03713204899181,126.5625207190298,124.04526681974957,124.31696007495401,122.51263333144769,127.98985710476586,120.66989691312963,119.3960133265044,121.28689008610621,122.45935432494772,128.37450840808418,127.42483665500362,133.79727373424777,134.81988249363843,135.11040401737722,140.793935389738,133.7550215449608
8,1989-08-25 00:21:24+00:00,124.9503660334113,132.97558755393376,133.1209308269166,,,,,,136.30370133563017,121.27320572360654,110.38743550021002,106.27135390240932,104.57203353799831,115.5915549701389,124.81545203242086,126.76003727007149,129.06463523624714,132.74774117616178,131.94101132653546,131.5205930921632,128.051684237204,123.41812461641095,129.84341585123343,137.60529742161938,138.91094168192842,142.71364975734943,137.1490814724811,131.73959856630555,129.30139149813397,133.45542778023983,134.81038084035168,144.13090238107372,140.28285183407579,119.78359755036323,114.16849041647751,107.80080644216605,110.34738385043721,125.96954913553004,132.75889062969532,144.19493664259682,144.619269369155,137.00163810461154,135.67772686656468,135.72980639292672,135.2829438125227,125.18114004988733,139.85704600809606,130.3734720584748,,,,,,,,,,
9,1989-11-29 00:18:49+00:00,128.57312598693278,128.54769630983031,128.75125009217933,139.39771750188768,135.17129219979122,128.66720574555217,117.97833200283935,119.94315822434241,112.51803826946494,108.16918769529623,104.1795272966296,100.31477094025936,105.84402703248584,110.07239107373798,115.77883113602925,122.82059775862055,125.68909006190935,127.03771226349835,132.87991828945974,131.10760982502566,127.57820930726521,120.49658783293187,124.11659704257391,131.97915345448763,130.02099529124337,134.2914854418215,130.03751154176035,124.4231006323824,125.59553874875675,129.05273587463404,132.4464834493162,139.51883720527346,133.79886252113099,117.78054419233472,109.82160409137492,109.89776254278131,104.40201782221723,121.41609571469546,131.74328416146454,136.72316830544935,136.50881821057465,131.8607532132349,133.6483666416691,132.0874833120906,130.5077133661813,128.8091295511186,134.74863406002976,129.16083187311787,121.1404294415534,123.86565395925992,124.95998601892475,127.00502954425201,123.13433264656831,134.46337748724363,134.51682721212333,134.26468903641984,136.00852053394635,136.26409394209645
