,dates,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
0,1999-08-26 22:04:44+00:00,152.97029369745488,,,192.75938012617974,184.01871677138365,180.42448196116678,179.58762399726197,179.51481411664804,178.24628776656607,,,,,,159.51276411187808,154.03925009917677,,,,,,177.5026554821569,176.77076553478065,183.51320588119415,,193.7076990890718,,,,,,,,,,,,,165.31541040686392,,,,,,135.21510166410914,139.30538767692386,,,,,150.7158963087076,145.69269945004498,133.30414579031114,,,147.55091288087357,159.63581923857066,167.47104005465945,165.37108528191334,163.1550167431734,,,,,,,,,,,,,,,,,,135.62265840182062,136.33139512543983,135.4476566192056,108.96481446503941,66.11382073738886,,,116.69812354895976,,,,,,,,,,141.2098942386296,,148.94969285459575,146.58834135015184,147.54466711935572,,,,,,,,,,,,,,121.13687975772615,121.82419204412615,128.56616241509585,129.83269225118337,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-10-04 22:11:02+00:00,,227.13944144850424,234.4573688044057,225.9235906649223,215.93122022219737,219.3845965507312,213.1672063675349,206.8071406178569,206.4371895792845,218.39366822907107,,,,,190.81285120946757,185.41149442812872,181.61819261012985,,,,,215.69105686440565,206.85223584195546,223.33952536515764,229.06515244535439,230.04836773429932,,,,,,,,,,,,,204.89011549697096,203.37997851866015,196.40963039169154,193.5928088060792,185.28602448325987,178.76471932761575,171.17184551149694,178.29295135555643,,,,,,,,,,,,,,,,,,,,,189.85283037000846,193.90934073838847,,200.4137925931243,,187.50097395322837,190.7254965295334,184.99015638481325,187.01221864574813,188.7219393280188,,,,,,,,,,,,,,,,,,,,,,,,186.0396470629246,,,188.89359503401977,,,,,,,,,,156.98579367295113,153.58896798996687,156.37137548889808,163.4798376374453,170.30480143377645,,,,,,,,,,,,,,173.79425641609538,,,194.58053778026706,,,,,,175.63485771816278,168.57375523064405,172.19304966959115
2,1999-12-07 22:10:53+00:00,172.59507254416923,191.07379299310094,200.27145251889266,199.49902288815986,193.5096237385489,192.45749666516699,186.19084514465575,185.3168822791709,188.84239878102125,180.90738994100883,191.1643208203576,159.76665807568344,153.13842605356973,162.62449337473308,156.70281007078032,155.52574848263362,147.7757010314863,,150.25016010984933,155.94068552123235,161.45210530395948,172.9112473623711,176.66409272540653,185.84451873187444,192.24715975663204,189.44673245750744,185.8872328990546,,,,,183.70593948064663,183.90385991756511,172.5329626944037,,,,167.5990887378557,,164.77063528299072,163.13780484835058,159.85866955432897,153.40655447960944,140.5345512504162,140.68193287993324,148.5050780440123,147.43451929897947,151.31985311652465,,,156.10365527251543,150.51164168507108,147.57622560869697,,,148.13661365317563,182.13865328084893,188.28889996863904,184.43263782922537,176.68230096379955,,,,,,,,,,,,,,,,,,135.0071659877636,140.880218875798,140.464017300861,125.94535163015141,70.4276386049911,,,124.03659998150297,,,,,135.266959469812,123.64799943447393,,,,154.3877959572876,,159.7353248612955,156.62810045289808,150.04027879029655,149.0288189198605,,,153.66253040867616,150.66887354883812,147.53628999982158,,,,,,,,130.91599689535755,139.0016181301786,137.98414662644456,137.52314330453072,135.18935814231608,,,,,,,,,,,,,,,,,159.12861648156422,,,,,,145.15059121267927,,
3,2000-03-28 22:10:31+00:00,186.72340728817696,216.20806893943035,,222.87154136815093,218.77163714175327,217.91184597023567,,,,203.75150311428428,216.3144286204636,192.26716859669943,182.5291786730199,194.23623593549024,199.37222883794186,208.98782728038378,212.8844670402509,190.82925213476443,180.89248465395633,171.20795583514308,178.96853016651335,194.79786500423825,223.59130205534927,228.29819908733543,221.24005814634904,210.54964353792727,205.59369383034937,219.28827292128346,230.07078476737237,243.01809005373713,225.92728525384652,215.33943352858626,213.26068694987657,212.3446119264711,214.66382577548833,211.54420009022436,210.87650984550635,203.1896784938832,202.98725315462082,206.66220221860118,200.1986978119266,195.51215380553444,181.09584424843985,171.91640583278001,175.83258441758346,174.8168263979862,176.656607980912,181.0970350514421,187.12434774785757,192.61224948640677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.748164003515,,,216.2016748180933,174.2677306981656,115.97009234811813,,201.01460063780445,195.13465074713167,199.50032751785977,202.29410465655323,202.58695916388646,203.25039494154885,204.933036640704,199.11682461675093,191.85234157293007,190.32857042120133,186.40946377824002,183.88583566994623,183.0513364669602,187.46836046396442,201.3163113432454,197.75213840483954,203.21082426287114,202.17610381348894,195.6371125891499,187.79859586257692,185.6066848912552,189.44668501617616,186.2235250187282,190.57440574992341,186.4582574901088,181.0778531825063,177.75144923246643,179.4084781697535,169.47644912466737,172.05292996724918,190.32224027591275,195.648536241987,195.00140278602106,193.6822707806997,202.6512995223302,,201.2910287627373,200.66593524907813,,202.77034562683207,209.3695695316053,201.99114116794317,213.12785197514916,187.94774261804284,186.31723500216384,184.28406171270672,185.88385950556582,174.71722752354356,181.21655720808246,179.20255980985115
4,2000-04-29 22:10:17+00:00,167.11978552844477,197.79995524144846,214.44096414074784,209.20544506033434,207.53963794204742,215.2563254403517,214.39997227252033,203.76554302854973,199.78248241496155,192.49563922721603,197.79803877608506,181.8104205160035,170.7357213360806,182.08095685974348,183.51266463744898,186.6950679247531,189.27328540409587,164.77614603423018,165.57478659446326,163.69713480895996,180.62487829138072,201.70770516289724,213.51497229471235,219.70994689029862,218.33949926222624,205.91561773397942,200.11020032939183,200.16263507245884,212.6318724641664,237.97777646877606,217.70407130131719,209.21598680290128,204.78359661766723,199.1265848920789,196.97752318991036,194.19544634115599,200.44631333845842,197.5900166648508,197.27271553850295,197.56815467637563,189.08111411793013,184.20448665588196,186.29185361823406,175.82733741632478,173.87810084206347,168.0353405005461,162.9421309017753,163.32992747409043,174.67108494197774,186.45895288862135,195.76133424903227,190.46370641307226,197.07055735413053,,,200.74263278342045,214.83734025432415,223.235328462886,227.3123859576215,224.80465445572597,222.10182338881557,213.4571123290249,201.7343342615846,197.70547551318077,198.77802818265658,194.9617228378465,187.92439202596148,181.0615982374106,174.8435700816354,172.6321072360044,171.99767632633242,152.53901444633323,179.10419401750062,178.11328178923696,183.6153163035812,185.37508491401917,190.03112708004488,191.22067951524684,191.88802573136695,193.1265334550803,,156.92187747047092,188.25177225966019,185.1436312431421,181.1549896938567,194.23525351050898,185.16926428164152,181.73967751096814,178.99998492619636,202.12925114272832,188.6235956100495,204.15969337823276,195.56993338389384,197.02016155006575,195.09874513874195,196.11818385391035,202.3072422492816,200.22469481687392,196.91550184064795,198.90756551058513,200.01323047822513,201.82063195839544,202.63337690911646,202.8192031794805,198.79829115752906,188.99013277653438,188.5991476988338,178.61022037145005,187.04490345196302,186.01566760751948,183.49147990823664,176.3283533633579,179.59381630096973,181.18702678775583,179.36807849256417,178.8550522217104,181.31589328151367,175.50181191789193,169.55938305346803,167.48428330280325,157.37335136998897,162.65502758788188,172.39184527375184,175.75796083582247,180.4271903815353,181.84769502679296,190.3740791501737,,194.4097859962962,198.9169981408798,199.59897777983957,167.79767428520574,200.7997735372259,193.1162472916816,173.47287997131528,170.97966865788646,177.56079785686748,185.39237215341632,173.67670659992555,179.54047459509957,173.87365875667143,168.45185529323697
5,2000-05-24 22:03:46+00:00,153.31273992191723,192.26483677010935,194.87388195624692,194.5600923636859,195.56262149394954,207.18167087228449,203.5784161723987,199.70300452252735,190.40501574747083,179.357135196424,187.58118610634537,168.60421481301256,,172.68077281616831,174.61129048740932,174.11069118603461,159.18453642282688,126.63599271027303,,,,,,,,,,,195.00805703909046,209.3546597948242,206.36252660484155,196.59450595974317,192.8026056703968,188.78579986521805,187.92911132982653,180.3733776922333,190.91243660071626,187.52442665152958,179.93346940662158,180.81595306732873,184.216654245348,183.31241684101883,185.59378969251134,180.4139289676424,175.71372554230828,176.35379022399286,170.86756210142252,164.91108465745248,172.90448905859208,186.14438335078066,199.7927975116274,199.53643650116243,187.1143074724925,,,170.59552188899553,201.23850870882657,216.02705877185304,217.59116134993832,214.6150150375158,209.4759852168837,204.6797600704559,198.2453980417796,195.28416404816727,194.87384976003477,195.7096126291653,192.49715552242446,189.28591073954817,184.33568029170027,184.3139253214164,182.7486949586116,155.72434656174244,167.67882756032628,170.57680239134692,168.56497629374297,172.83387494317674,168.9975881016838,173.58823048195887,185.86957202774178,183.76730423902288,,172.69851457870794,,,,,188.33980587419939,187.3891130890815,175.9946444410235,184.6740371156247,174.41848580609036,174.32126176281966,186.46442196771295,196.60942156904144,185.7773691752629,193.88585370573423,199.30407959082038,199.21095249092727,208.28727390445198,213.87251616018864,207.26094840781627,196.10385095452932,188.50880687017712,188.83751881482942,188.4416872526064,195.72069666886478,196.20388846775836,185.078388833733,188.1461279580863,189.60027223308975,194.85097662512842,190.87161523360322,199.5260522327971,199.03241403573702,196.43966017733095,192.20244999894425,191.07725868876202,180.85115677988085,169.65838741769363,155.92710773534645,144.62406700428446,147.87644423423944,161.70990553757588,163.24062009802128,170.70307595945445,179.1948709765025,173.39403497334717,,195.13402882218756,197.59521374725907,,180.04460503058493,180.17880575592943,181.84296860368406,184.91474341938357,171.17040255331156,176.19145945819346,171.9799136689187,160.7891579146584,156.653684239215,160.8293633970613,140.65009891350113
6,2000-07-11 22:03:17+00:00,163.52670633581243,189.0699616571223,,227.99997698417502,202.76600566497302,209.1724736640131,203.69199139447838,195.02488577529493,200.4833734367025,,214.34512694353938,174.18439362219198,172.42624159543425,184.30075036941238,174.35029302967587,174.09418247476927,171.53298650077883,172.9326883512962,186.76485884003,186.3733907783443,193.67097562488843,187.6649283861334,185.1369319483686,191.08980046355913,188.50701865824524,,,,,,,,224.1793709913889,220.60531278489884,202.97846847293027,203.08239531692806,190.6556367805178,185.28730503883702,185.40514283695126,187.83523427507316,191.68200305166167,186.8204545871558,174.55132858724033,162.60439460804162,,176.12122753302293,180.35206114904952,188.73213822838142,199.56071040131957,199.352726956072,183.82428051205721,178.28359716753175,191.96552288379948,,,,207.443439430147,201.94369205752895,198.6308544515055,196.51643636922023,191.30665810078932,190.38080164753399,193.58138462873944,199.98714492847597,212.4260849976888,218.4331188389731,197.6504747872513,184.36172371594398,186.90994928852098,193.6176467561853,190.29830759907514,,195.43705847476457,163.60491831938168,154.31105743456823,157.8367040115632,162.9224881908652,170.5354853193404,195.40084536626404,216.95837304320992,,,216.85491653976732,190.01644579224362,189.37171223324333,197.7880606726436,207.5038346693131,210.1726263805608,206.47345184976717,196.98184331998425,200.71518984820995,212.24446007168928,202.9282284242953,191.11948575410992,189.2171319051872,195.27581214415534,197.7333489149039,197.63695295020156,197.75429407030617,197.00307332159554,,,196.73933638728695,199.96755213830178,191.89929959397602,194.06107236740118,197.4516702149612,200.69248458433287,200.5449855827104,208.07092208911158,190.2074308875483,185.90468060398752,186.41096167296826,181.1838656932939,186.3469349685584,186.69089811060422,178.91285180994532,189.79576623736892,201.35785449208922,,,177.14661571027602,172.18497585338883,170.0752437322604,172.29253903296365,185.05352629213547,194.2201624052866,195.99856577689565,195.7982426244817,197.8665025937527,196.04560502067383,176.21570006311407,,180.2591520393941,187.37068137168242,,194.07065146160204,181.0514315929742,178.63963712476163,155.8273233667947,158.52131583780925,
7,2000-08-03 22:09:08+00:00,162.95252523843112,172.62514127733007,200.30101690305958,197.37332117009856,193.41233423950604,193.7068877465469,193.56528429364687,196.01271929911414,195.509028800446,190.75601766477425,194.0366072887952,173.01880834640184,170.4941950473011,173.95050015633478,169.62911116889327,167.27644695996463,170.49513800018354,169.84499329050635,176.14248389031195,174.2668285741671,175.8512372764485,174.29486772288328,181.81945529248583,190.52833399071693,194.50890086924846,207.24983827806867,209.79651036868137,209.13747875375833,205.98883504654668,211.05599534048542,208.80199810742477,200.7237371572236,196.7943332198964,195.87783026630504,191.49859890134323,186.17781847228542,180.0942951695624,172.37800324807364,179.7996896385025,176.41887623391895,169.8137316419372,165.50661358029004,159.42331555989034,156.37744778952066,161.67274541697074,167.24896370051815,166.031093982581,165.46062669127195,172.9413225359346,173.93730744294297,176.23059783456085,170.71742609444453,162.14937893061446,,,182.56544604858095,190.9957006574898,198.64832324462162,186.65017467283235,188.21513446390128,190.66820588261868,187.58005010576744,190.25385200927587,189.47387631349187,185.93395041171465,180.32394967704727,177.14434176576432,176.94659871332712,172.14433606346606,167.26615510975935,154.43644770572814,140.25906206619158,147.65073326684322,152.41925899176698,160.17607372430024,160.8729452013003,163.7532376470093,164.61515018174362,170.4414629673469,169.41368877984877,162.8876584257443,152.76510685797473,166.93366478785512,165.27113489640124,163.3569138695733,166.54204804620767,163.51718794703345,163.39228669565603,168.809884063676,164.53027243346514,167.55223132103987,169.5287872681604,173.75066807431642,174.65964023737612,174.56915887000108,184.34564330246764,187.94581286533744,186.29390076180522,179.75489278842335,178.69970810463252,179.14557878540677,181.85121857297054,181.2075138922328,177.63999854413493,169.7688238299359,166.3437363823137,167.25516695046997,173.0902393274076,183.86031170585855,172.82153062546527,171.1726911937245,166.2551856320602,165.5676020583882,160.95337177833133,160.04499627243763,164.59567320086313,167.65471303606543,159.98120431667502,153.8469236965431,143.28471909277394,128.20713669263245,144.5305049758885,153.29423911183218,158.91437795397025,159.96954396133034,155.7520804916551,157.19038262255424,168.237924496709,170.73757646238914,168.64073998198322,165.95956654524937,135.01399006545864,136.66086136578627,163.18248508533028,177.60284705716884,168.09444126798155,157.12972132219278,142.16609392157324,157.45033662097842,131.55395718794517,148.035136003743,117.43045220105353
8,2000-08-19 22:09:02+00:00,158.02483868733083,180.2195049127297,197.31544816938793,194.72696105266243,188.02043906747033,186.89036630216532,188.7343833410389,192.91998522294634,184.9416286774192,175.8282690723618,186.5466737536772,148.68107179626975,157.46391203153655,168.92215067576186,167.3031794372052,173.95180375423047,163.56077606805445,142.11303546294184,159.10244719053026,164.163529727457,174.8709105135352,179.6371261549527,180.9545906467411,194.92088433478128,202.2321717274364,197.65305784699157,195.0283374309252,188.3509565690983,194.08954452118803,208.17619165969688,207.28833054112403,201.05128152122052,198.00283972070764,190.8799858223336,183.61609825169566,175.76607397994218,180.2176881869117,178.972750446726,168.8861348277349,170.6387497847698,153.40366149831914,159.55495813906512,,143.38375957215214,142.16699105871038,139.52514073031696,147.73151594695628,163.5179017144176,168.45729739470735,172.24567157845277,180.26298198562193,175.36918631320216,160.66532774234474,,,175.18376192915264,190.96141091602496,190.34055494462496,189.4042556557722,187.21772521770657,192.84396651993262,194.479483486323,188.07067760038598,185.41302933057153,179.70203656029733,179.46808301227253,177.568759237621,163.8074077955269,147.16076164533214,156.0848357908451,141.39301961071723,134.647716812545,144.7254990399142,145.10731136430874,154.47001237665415,148.44793439297206,153.4067786116019,153.33352540128266,144.2438709825083,147.23975705626148,125.07882627713285,132.0817964389463,149.29629744442764,157.09918656673955,154.9723561309628,160.37980076979494,151.46179605418794,148.20017040294198,149.904458897553,145.75162547727066,141.18128255195893,152.41529107258526,158.78246006044134,170.79521553951386,171.72731322193087,173.8975883977125,174.18589871902424,172.30800043747124,173.52732903581452,170.9683754624156,176.76084778066354,179.22404718163784,168.76993804437956,156.16902024882984,136.7366899409953,135.10716118395015,,,,,,150.65547358380638,157.6259220020162,160.12026849853146,159.4586055112609,161.97858964010544,156.32274906587259,150.1190481363657,137.3217972866075,116.42092099543231,,,,,,,,,,,,,,,,,,,,,,
9,2000-10-15 22:01:56+00:00,156.9342705651402,180.422872717342,191.21164416584526,189.23460834100223,191.89361871885012,194.23250137202595,192.89091952572412,193.7138157815985,182.662890167822,168.2967561768046,177.14465918166258,147.10263266704862,144.5007094809846,159.84834557929295,162.8560731128328,154.44990089105522,147.6800083374436,142.49717529758587,160.49191607419897,173.02982870861263,179.42220404832278,182.87405390171978,178.5495076195464,189.76253350771762,195.09305180010452,189.6740852179979,182.22264394525195,179.4799617335974,188.19508366241843,202.8317045416066,206.4954487183465,200.77932501220096,195.23947237531735,185.5290215260422,177.14452768647476,174.11689078507936,183.645278648586,183.29915985446965,176.514071130584,173.2599404945973,167.9044586738941,157.19904613854993,143.02479419442716,130.09357851478075,130.83770169813448,140.74941888513342,151.70022719756582,151.80548244415525,151.5836746200372,157.61414256716932,162.42197751296936,160.94637602689244,155.09869937696817,141.62646919701513,,165.97820760212488,181.1180775924193,183.92706455330193,181.42426993393508,170.5531935653941,164.88485137675946,162.72782984254917,157.5957033408419,164.23500849670847,161.30925777810137,158.57610017569397,159.8434839689233,151.7947676693442,145.89316264831456,144.5265125727688,135.99924111369958,112.62657659327198,144.7114862033648,151.0965097427058,147.6978400736386,144.2463577908992,140.3457066573198,134.78466731333373,133.23281410995816,132.70727549788725,134.13465657478878,116.17021333140798,114.75380756030134,130.1913373467383,131.95737444968788,131.83581050193632,131.92489308963573,124.58912743827088,127.51566075189317,130.46346389074802,128.7995987810374,132.7376196579433,153.97907536551804,157.27271112750185,158.87070505122847,160.85244152565554,161.30078528501093,161.5974725073163,164.45194532522686,162.09756692221538,163.1174946548768,164.26978605733245,162.20664501230596,161.30627084426789,161.1374375484378,157.34314846034556,149.50604532210036,142.61979991494576,146.4691130777232,140.37305262230404,129.70022865009093,130.35776990152112,140.44535666882007,143.34375178238383,142.98021195869785,137.81609835471426,141.0031747636118,133.1938401287815,120.7784450318724,105.05659475812175,93.92049691234564,116.09157442672814,133.93975698213,144.3610718571581,139.89857271970817,126.98166878948442,123.28496274588704,,141.01184282218844,129.92995727204948,,106.37798067139883,125.1742683193984,143.64830999260823,160.96447735874807,143.9844047837989,134.0109587121368,139.38041648920284,143.91962510337575,147.26318942803113,140.1175632275765,140.19123356062977
