,dates,mex0147-0000,mex0147-0001,mex0147-0002,mex0147-0003,mex0147-0004,mex0147-0005,mex0147-0006,mex0147-0007,mex0147-0008,mex0147-0009,mex0147-0010,mex0147-0011,mex0147-0012,mex0147-0013,mex0147-0014,mex0147-0015,mex0147-0016,mex0147-0017,mex0147-0018,mex0147-0019,mex0147-0020,mex0147-0021,mex0147-0022,mex0147-0023,mex0147-0024,mex0147-0025,mex0147-0026,mex0147-0027,mex0147-0028,mex0147-0029,mex0147-0030,mex0147-0031,mex0147-0032,mex0147-0033,mex0147-0034,mex0147-0035,mex0147-0036,mex0147-0037,mex0147-0038,mex0147-0039,mex0147-0040,mex0147-0041,mex0147-0042,mex0147-0043,mex0147-0044,mex0147-0045,mex0147-0046,mex0147-0047,mex0147-0048,mex0147-0049,mex0147-0050,mex0147-0051,mex0147-0052,mex0147-0053
0,1986-01-25 16:33:44+00:00,273.2000369556332,257.6132950530925,251.97388560583838,252.46065232382978,250.07808669496342,254.0801027284212,251.69796666080973,247.50849884625256,241.4465747694773,239.9364280741368,242.6469150441626,252.3316515557479,247.4375779414893,250.58387046284588,252.34592943037683,258.28812808362915,,,298.283845637301,300.36113167174904,302.59890930577905,267.7397193677179,253.26280478423976,230.65550993281084,238.21489375992616,253.4187726105842,247.37583075723853,240.0248702336616,247.69241343781036,254.37706762243948,258.3942973904612,256.94868324512726,266.64209702765436,264.86391850270013,263.4630648853565,271.98006884303265,267.3612896628606,274.2353052888893,268.8417317060891,267.08199555615556,259.73292557390107,257.79239955136325,236.03972915490766,259.48013803998356,260.67588447885225,258.83767655404506,257.08401747639755,258.4736753343449,254.3232191247739,248.9360168655104,249.4766985289863,246.6698351423919,248.10035134722784,230.05219698493616
1,1986-03-14 16:32:40+00:00,271.79236164434144,266.88769351555686,263.8060709923311,257.14917921449,259.9867487815298,257.85789259325827,251.85695985100747,234.54100523450757,232.2513215800746,230.66222776102197,232.7079452354301,239.58925809165623,237.1110537353642,244.81226892914765,254.51537676262876,262.18789121379456,281.30190141821754,,323.09878698724856,325.2828936353736,307.47305004215843,260.99164269607945,245.10131075451852,230.00884084920727,243.17472079530734,256.1359851530834,252.28200206552316,249.6939080416363,260.6118130694323,281.32740873605246,282.45067668575507,274.81137005703675,275.4704153923863,273.77536703275666,275.92378082371965,273.014727884633,277.17137136292024,275.2609643686011,269.57124150886426,267.25103298873,262.78400545971886,265.04805958959537,239.16168509293203,263.4248990566903,258.2925329937799,258.7631637022449,256.1740806783826,262.57571409055237,258.83331547833797,257.8639641719444,256.8697742392518,253.33058082299445,253.95781759502813,232.86059561377579
2,1986-04-15 16:32:00+00:00,295.92421360408235,289.006093918566,280.76958146827167,273.07911288615753,267.6473028028517,271.7350821528788,256.5178642980661,246.93821434212597,236.17922445704846,230.17543446714342,236.30799870162485,237.9028396089177,242.75330577828794,252.06114039648634,259.4253612715833,271.20096838108975,,,,342.80465535979204,321.47893767454843,277.76642462195514,256.2306448570399,235.59253586971124,252.23983191464885,286.5359967185098,272.2410381740563,266.0538353285001,274.71645922784796,289.41143401399995,284.1425615656517,290.8077711615225,274.1951050620353,277.1290377354833,273.51161737078576,279.0400140882073,263.6456223192755,265.8792978979424,263.1972171715892,261.54895675971915,262.80782912242046,261.7101449353203,263.3232720087263,269.6469628288439,266.13391987740124,256.78635255345125,272.8554437189521,261.50100370873014,269.35971992747335,259.37234396947224,256.72317715409747,268.2911613149653,245.8620074839563,233.0884033937981
3,1986-05-01 16:31:37+00:00,276.5719560290187,265.36099699116113,253.70737615822705,254.795736871756,247.19300876931837,252.58633535219994,236.38809253994415,230.73245835804198,223.41671699411052,218.24363504509614,221.49778327413654,226.89592396027348,231.24398152368298,232.35471618486716,240.66128712614363,250.65367463749118,,,,,,262.3210037251411,247.62392009847176,228.10351997695437,239.23347131874954,262.41549821462274,254.22420193420973,235.8975834961305,247.0373581998351,266.0664702376039,277.3881384071777,273.88978347057196,264.1876912205983,259.3908163986099,252.01015822465817,259.9627661617775,259.9946166332022,244.81069925142856,245.32319236722205,255.88056480864816,247.01076673355246,250.14263864144206,,237.2290373266546,245.35406578676606,238.18873808261293,250.69221706098043,242.41478029778366,238.99012021370788,246.6572320226284,238.84596676812123,235.68583726855434,241.3278532615564,217.25192541141513
4,1986-10-08 16:26:23+00:00,240.3808140906208,233.75732225951367,233.72440995076929,233.49677638819372,240.55286133579745,235.95573864172292,226.63128653242842,222.06144201902094,,,,,,,,,,,,,,277.99214265008425,275.61184758697414,236.23136031778452,230.04953641948248,241.20086562708548,222.82030595965597,214.13953769734098,226.19756261725888,229.65151561390593,,,,,,,,,243.7056599476378,242.97912402710546,,,,,,,,228.2477044481258,235.52684373805766,227.89772066781848,227.4974055504715,227.51666224896442,217.85890965629812,205.1696347952378
5,1990-03-25 16:26:48+00:00,248.11430689472496,243.80954556916925,242.23324881445737,238.46507455476353,245.41537025488918,254.80498518655605,257.34893090190155,241.12781168231413,235.49927893798852,239.45582573182486,244.30971556641524,259.21213853303163,260.5318322169822,261.5769443534821,260.99569300938833,260.3412558614981,279.48400438708325,268.4007046322155,273.40275503012384,279.664331713887,297.94909441615243,261.10907743541367,253.62602451010406,231.84786895417534,235.30120917654284,260.8509652478614,253.2552166116652,252.48621739968473,261.76793980140064,269.1204323875975,273.16749312851033,262.7356819759756,260.3121625968335,256.3961671350241,261.36346113376067,257.50866497168107,256.7932524433122,255.7144546868752,259.97209831157664,251.51726166873743,252.27303106911228,255.51352822176577,256.1247804418935,254.05566512787348,252.44996704897122,257.5489355616964,251.49955118854706,256.0880410808402,253.80528442185087,254.8828080550719,260.56754677231226,252.97484764787595,244.49627089597766,233.13355489671986
6,1993-01-12 16:28:11+00:00,261.97393648886333,263.22010932973615,251.9989711496878,255.68622455546324,255.97779258574963,253.24770198806024,242.88599610373026,248.01143337243874,247.40363878951337,253.93558684013826,246.4565864308684,254.58017803367147,258.77415629098806,235.48323896401845,263.18010602612657,269.6579845408692,274.98843773224723,286.54032301704336,281.46007781763626,284.06570941663233,279.3556562537642,262.8448624556805,270.35936124047726,251.8933553885164,250.84697516076594,258.95178958430677,236.5060231581584,246.98253035631618,244.02431556521765,250.48593728540146,263.35303768096816,255.57006884216074,249.2892930034701,260.76948456944166,262.2028617801178,260.0857491138983,265.94784263695453,258.946397604533,262.3840702944493,261.0999308218851,259.39284829999656,259.9932043638457,254.8504653689077,263.6239066630315,266.19536601200633,256.1794256937511,239.93103487430375,253.88902040898435,244.61402229862756,235.35962910177824,233.10057204215894,234.86912548297445,243.12084059008498,228.6863110386375
7,1993-02-13 16:28:31+00:00,265.96336945106486,256.47205240494577,253.82154203928445,247.74757038342605,254.70274439803538,259.4949237736471,251.11052082335317,244.3302659078684,237.76384055955072,238.65451670444781,246.28944272588686,252.5459907494605,254.33351638381944,253.7369627254601,268.4562318881043,269.57283353287244,284.77168580980015,292.47936568393334,291.6591648197576,289.3509567208912,277.9713875926363,241.52914512719286,246.64761989612165,229.61020714936285,241.45925615460538,261.4455252062896,252.7953470158904,248.17914517397497,249.0635692835963,261.0051513031278,265.98758482613937,258.9109900725006,259.98443003892044,262.29735981694364,264.45487634099476,261.5031703392917,259.99781410865944,260.74150352279145,263.9807323057071,262.78677024831507,264.45076498592454,261.4126332613504,262.3978149659155,260.8684126691413,258.9912239792705,257.0586496771944,243.3580804223777,237.7739899729328,239.89162762756166,239.11566221812993,240.87602784312364,243.45275703172976,232.27225558927455,220.0070506569191
8,1993-03-17 16:28:45+00:00,277.62380268370987,261.2296388257454,262.17040575778753,261.93253503222866,252.74090466335352,251.8311750702116,248.12998269355518,237.86632113666508,228.40193066012785,234.53436725733948,241.95921693293164,248.45654646047367,248.00096969467563,252.07427312697592,257.0463988575591,256.58821461808327,272.81100299306826,286.0809620251657,281.48960583570783,300.95928194813155,282.5841945924178,251.2230874433315,248.44913036249744,229.80762666897607,232.77333793162012,254.92424430567584,254.10604451830505,250.6353324263173,254.3649112610633,265.82208416892104,263.7473950025642,251.09172270401334,252.4765826984075,261.42795248073577,259.08342477873305,269.18333594346063,260.09143292781346,255.19515246307662,257.3642310979326,256.5704846591651,260.58571552950946,252.53161840218672,251.55355075447045,260.24167044579025,254.50780650206048,259.7840252706261,241.582285993935,235.45820236845515,237.49165899045255,240.5695833292217,234.039443569725,222.52145560759374,237.4028365492648,214.11187260602472
9,1993-04-02 16:28:49+00:00,263.7694697350005,248.08950596234084,249.09878254131945,251.13990173694145,244.6335475365306,248.1051315414337,237.18151631940333,222.67137943027876,218.47670232312996,231.26589219641514,239.89878268992834,243.25351973358002,246.36090476874153,243.93985611438336,254.3817585469002,257.2652736486854,267.8718620031655,269.6500874768375,272.90329860642805,289.1288649931627,282.71821839545476,248.41529109445628,239.85865278676613,217.2664170193288,229.75200323574853,240.84760353907058,246.40815015305225,248.91890411935657,251.55123026775988,264.44818775828253,268.2741192016986,255.33246897817094,249.9271185676265,255.99095716755704,256.1256469767716,262.8435289571423,255.95163422998158,250.2861297698397,255.582076398745,261.2591797215951,258.54280799021626,253.41038702718998,246.47632948646827,248.67202774689042,257.73337147370717,255.49157917079148,243.66712594602876,227.31092656683944,235.9425028200852,238.55498367354437,230.89400008071738,234.17525187370174,227.66428576444514,206.3905998066441
