dates,satname,sar1112-0000,sar1112-0001,sar1112-0002,sar1112-0003,sar1112-0004,sar1112-0005,sar1112-0006,sar1112-0007
1984-04-13 09:27:31+00:00,L5,182.43,205.36,183.05,188.54,168.61,175.39,185.81,173.76
1984-04-29 09:27:29+00:00,L5,165.96,183.52,173.62,170.42,152.45,160.91,172.56,163.38
1984-05-31 09:27:59+00:00,L5,160.61,177.24,154.71,153.60,133.85,148.33,158.07,138.58
1984-07-18 09:29:10+00:00,L5,178.53,214.24,184.28,193.80,166.17,171.11,187.55,174.49
1984-08-03 09:29:20+00:00,L5,176.82,191.42,174.22,178.00,155.98,159.51,177.69,167.71
1984-08-19 09:29:51+00:00,L5,186.92,208.13,186.40,195.37,167.04,171.95,186.30,172.95
1984-09-04 09:30:25+00:00,L5,182.61,214.36,178.64,185.67,165.80,166.21,186.23,173.60
1984-09-20 09:30:28+00:00,L5,190.57,208.33,202.22,,,,,
1984-10-22 09:30:24+00:00,L5,,292.90,,,271.63,291.30,,219.39
1984-11-07 09:29:53+00:00,L5,189.42,220.71,185.78,189.35,166.97,171.64,180.70,167.26
1984-12-09 09:30:22+00:00,L5,188.01,207.54,186.87,195.20,172.84,176.39,191.08,179.34
1985-01-10 09:30:39+00:00,L5,174.29,192.21,184.32,178.69,158.09,165.58,171.93,166.07
1985-03-15 09:30:22+00:00,L5,191.52,208.29,183.46,190.52,170.50,182.41,195.28,181.20
1985-03-31 09:30:19+00:00,L5,181.26,203.95,180.42,190.16,169.63,175.35,186.26,174.19
1985-06-03 09:30:04+00:00,L5,180.93,217.12,189.03,191.44,166.06,172.82,182.15,172.78
1985-06-19 09:30:02+00:00,L5,174.40,207.62,185.09,176.18,157.81,,,
1985-07-05 09:29:57+00:00,L5,173.02,195.66,172.56,169.15,151.08,164.76,175.66,168.84
1985-08-06 09:30:06+00:00,L5,176.13,182.02,176.76,177.91,154.91,167.31,181.91,170.05
1985-08-22 09:29:32+00:00,L5,191.37,212.10,197.16,198.41,176.43,174.07,190.85,176.33
1985-09-23 09:29:32+00:00,L5,183.24,214.12,183.09,187.95,170.81,178.01,191.53,178.26
1985-10-09 09:28:59+00:00,L5,190.08,214.92,189.89,198.89,178.79,186.38,196.13,181.51
1985-10-25 09:29:11+00:00,L5,165.51,196.11,177.56,174.03,153.77,161.50,174.73,166.55
1985-11-10 09:28:33+00:00,L5,187.34,208.59,189.80,190.68,170.25,180.96,192.29,180.35
1986-01-13 09:27:22+00:00,L5,183.57,209.03,182.76,186.31,169.94,174.20,187.74,170.29
1986-03-18 09:25:58+00:00,L5,178.43,190.66,,,,,,
1986-04-19 09:25:17+00:00,L5,180.18,214.34,182.35,189.03,162.10,167.65,193.85,172.07
1986-05-21 09:24:27+00:00,L5,181.49,206.34,184.56,188.93,166.04,169.35,186.73,171.50
1986-07-08 09:22:57+00:00,L5,182.10,207.65,177.08,188.52,160.12,167.61,186.43,172.91
1986-07-24 09:22:23+00:00,L5,174.93,194.26,169.29,172.52,157.10,161.37,179.40,169.30
1986-08-09 09:22:13+00:00,L5,186.47,209.22,184.83,192.03,162.76,171.12,187.03,173.03
1986-08-25 09:21:37+00:00,L5,176.37,209.34,182.31,184.43,162.01,173.87,187.07,172.81
1986-12-31 09:19:14+00:00,L5,186.56,209.78,197.03,201.96,167.57,183.32,194.46,182.42
1987-02-17 09:20:59+00:00,L5,188.98,209.48,187.25,194.50,183.72,179.52,195.42,175.01
1987-04-06 09:22:36+00:00,L5,189.37,206.84,185.87,195.74,167.31,182.67,197.19,179.61
1987-05-08 09:23:35+00:00,L5,195.67,217.79,192.33,197.92,174.69,185.86,199.56,186.07
1987-05-24 09:24:24+00:00,L5,177.06,208.29,185.04,188.68,159.93,176.32,191.33,170.60
1987-06-25 09:25:08+00:00,L5,188.15,223.18,188.04,200.41,175.87,176.39,196.42,182.25
1987-07-11 09:25:27+00:00,L5,184.29,216.99,182.88,193.38,165.84,176.32,192.86,176.26
1987-07-27 09:25:49+00:00,L5,187.77,216.47,181.20,192.43,163.47,170.85,188.68,176.88
1987-08-12 09:25:55+00:00,L5,175.50,207.41,180.45,177.49,161.77,167.40,178.84,168.21
1987-08-28 09:26:45+00:00,L5,178.67,202.12,181.85,195.39,162.92,165.14,186.40,173.15
1987-09-13 09:26:45+00:00,L5,187.92,207.22,182.57,196.97,167.84,177.89,192.05,176.18
1987-10-31 09:27:40+00:00,L5,182.22,204.51,183.40,185.56,153.61,161.23,193.02,174.16
1987-11-16 09:28:03+00:00,L5,187.49,215.11,189.16,191.79,169.63,176.33,193.18,172.84
1988-01-19 09:29:05+00:00,L5,148.26,167.61,148.17,155.02,144.61,151.64,166.70,156.03
1988-02-20 09:29:38+00:00,L5,184.04,213.93,186.30,190.65,172.78,182.20,192.48,176.59
1988-05-26 09:30:24+00:00,L5,184.31,218.52,184.56,198.28,167.00,176.42,193.06,181.89
1988-06-27 09:30:35+00:00,L5,188.53,205.91,182.64,192.12,166.10,175.36,197.74,182.41
1988-07-13 09:31:03+00:00,L5,188.68,211.23,188.50,193.87,166.83,173.45,192.64,174.92
1988-07-29 09:30:42+00:00,L5,174.81,213.29,177.06,187.28,164.58,180.10,194.30,181.17
1988-08-14 09:30:40+00:00,L5,178.74,197.32,178.28,177.93,161.22,166.20,178.88,175.64
1988-08-30 09:31:09+00:00,L5,174.00,176.67,171.28,168.67,152.43,161.40,178.41,171.58
1988-09-15 09:30:41+00:00,L5,175.13,192.40,176.27,171.78,157.31,164.67,178.37,167.90
1988-11-18 09:30:32+00:00,L5,186.35,212.42,190.26,191.33,173.65,176.42,199.55,181.87
1988-12-04 09:30:29+00:00,L5,187.22,218.78,191.19,193.90,165.19,179.25,190.34,171.52
1989-02-06 09:30:23+00:00,L5,185.70,218.34,191.32,195.87,169.84,176.50,196.35,175.81
1989-03-26 09:29:17+00:00,L5,189.28,209.81,190.20,194.27,167.81,175.43,193.77,174.59
1989-04-27 09:28:45+00:00,L5,187.35,211.44,188.04,178.68,147.93,161.40,185.66,171.23
1989-05-29 09:28:41+00:00,L5,185.28,207.88,185.16,192.94,162.10,170.72,187.26,170.80
1989-06-14 09:28:10+00:00,L5,190.68,208.08,188.37,198.03,174.67,176.56,193.87,185.54
1989-06-30 09:28:02+00:00,L5,172.72,202.25,182.87,187.69,164.43,168.88,191.85,177.92
1989-07-16 09:27:43+00:00,L5,186.90,215.57,180.23,192.06,168.81,172.11,190.94,176.88
1989-08-01 09:27:23+00:00,L5,177.08,214.96,182.11,185.34,161.87,173.08,185.76,170.06
1989-09-02 09:26:17+00:00,L5,187.09,212.79,190.70,194.75,182.33,176.43,194.65,181.02
1989-10-20 09:24:51+00:00,L5,198.49,225.57,203.10,211.25,188.41,192.72,208.44,198.19
1989-11-05 09:25:00+00:00,L5,192.93,209.75,,136.32,117.26,141.65,147.09,159.80
1989-12-23 09:23:34+00:00,L5,185.05,206.62,186.63,192.92,182.36,184.83,195.43,179.21
1990-02-09 09:22:02+00:00,L5,187.48,210.19,187.12,201.05,190.03,188.35,199.35,183.27
1990-02-25 09:21:09+00:00,L5,192.28,212.91,188.24,189.36,177.98,178.77,192.75,175.08
1990-03-29 09:20:28+00:00,L5,191.16,218.38,187.26,199.43,182.54,187.97,193.35,180.37
1990-04-14 09:20:34+00:00,L5,178.48,217.71,185.28,191.08,168.65,177.19,194.38,175.33
1990-05-16 09:20:13+00:00,L5,185.71,206.26,184.28,190.73,176.49,175.49,193.40,175.82
1990-06-01 09:20:32+00:00,L5,182.56,206.57,184.64,192.50,170.90,183.44,199.75,182.35
1990-07-03 09:20:06+00:00,L5,191.95,208.58,183.62,196.34,171.25,185.87,197.45,182.17
1990-07-19 09:20:25+00:00,L5,181.23,189.59,185.98,186.46,162.18,170.95,181.07,167.44
1990-08-04 09:19:56+00:00,L5,182.20,215.01,190.52,200.34,176.34,189.22,199.85,186.16
1990-08-20 09:19:54+00:00,L5,192.67,221.75,198.58,194.09,175.20,183.16,195.98,181.06
1990-09-05 09:19:46+00:00,L5,176.44,206.86,188.39,187.64,165.57,177.80,184.74,171.55
1990-09-21 09:20:06+00:00,L5,172.07,200.54,174.68,174.26,154.49,161.50,174.36,157.84
1990-10-07 09:19:54+00:00,L5,187.66,208.38,185.08,187.84,169.69,172.24,185.99,168.14
1990-11-24 09:19:43+00:00,L5,176.99,215.14,186.14,187.67,163.17,168.17,190.76,168.33
1990-12-10 09:19:16+00:00,L5,172.43,194.51,180.71,187.94,162.27,161.53,181.66,168.32
1991-01-11 09:20:27+00:00,L5,191.83,226.38,196.28,205.12,187.89,191.51,198.30,182.97
1991-02-12 09:21:06+00:00,L5,167.06,197.20,174.49,175.37,155.85,172.56,183.04,166.73
1991-04-01 09:21:58+00:00,L5,165.58,185.01,179.79,170.36,157.17,161.29,171.07,158.62
1991-05-19 09:22:26+00:00,L5,191.56,219.91,194.35,202.29,169.59,183.50,200.42,183.13
1991-06-04 09:22:42+00:00,L5,180.64,210.91,182.00,188.77,160.00,163.42,184.34,167.64
1991-07-06 09:23:34+00:00,L5,189.78,218.34,182.82,193.49,168.88,175.51,194.12,174.34
1991-07-22 09:23:22+00:00,L5,182.79,215.57,203.48,200.79,179.49,186.08,199.93,186.06
1991-08-07 09:23:28+00:00,L5,175.54,207.56,180.86,187.49,159.77,161.40,170.38,163.60
1991-08-23 09:23:34+00:00,L5,180.27,201.67,186.95,185.61,166.51,171.33,186.34,172.69
1991-09-08 09:23:48+00:00,L5,174.39,215.31,177.01,188.86,156.84,162.27,179.56,162.87
1991-09-24 09:24:18+00:00,L5,181.69,209.56,184.86,188.60,167.61,174.46,189.46,173.79
1991-11-11 09:24:33+00:00,L5,175.33,200.29,181.15,186.83,162.29,165.64,181.95,166.88
1992-01-14 09:24:13+00:00,L5,,,,,,,,
1992-02-15 09:24:26+00:00,L5,187.60,207.04,191.28,195.94,172.27,184.68,194.99,177.49
1992-03-18 09:24:09+00:00,L5,170.17,186.23,168.38,181.66,160.81,171.55,178.42,167.73
1992-04-19 09:23:54+00:00,L5,169.32,176.07,177.68,167.64,146.86,152.83,174.68,159.52
1992-06-06 09:23:26+00:00,L5,187.32,208.25,199.04,167.21,167.11,176.47,192.34,176.84
1992-08-09 09:22:38+00:00,L5,173.18,214.45,180.11,184.35,164.73,167.25,179.60,168.88
1992-10-12 09:21:28+00:00,L5,174.10,200.49,182.63,183.47,162.13,166.36,179.05,168.99
1992-11-29 09:21:04+00:00,L5,170.32,200.68,185.72,180.67,159.49,158.85,171.27,158.09
1993-02-17 09:21:54+00:00,L5,163.93,185.21,178.86,177.69,159.23,160.10,180.30,169.69
1993-03-05 09:22:03+00:00,L5,173.00,208.26,167.69,155.48,153.89,168.01,187.55,162.60
1993-05-08 09:22:25+00:00,L5,175.31,212.12,185.56,186.65,161.53,163.94,183.92,167.44
1993-05-24 09:22:51+00:00,L5,175.10,213.83,169.57,185.52,157.13,160.14,181.69,167.51
1993-06-09 09:22:53+00:00,L5,172.36,192.80,169.19,171.83,149.77,164.65,175.92,166.53
1993-06-25 09:22:48+00:00,L5,188.48,208.17,184.55,198.51,167.06,172.86,193.55,184.72
1993-08-12 09:22:45+00:00,L5,177.30,207.77,177.22,185.66,160.81,168.41,183.37,171.45
1993-11-16 09:22:17+00:00,L5,179.49,214.78,190.13,191.06,175.11,176.25,197.24,176.68
1994-03-08 09:21:04+00:00,L5,189.09,208.17,188.58,200.24,174.09,176.41,192.72,175.76
1994-03-24 09:20:50+00:00,L5,192.91,218.55,199.36,205.92,180.54,186.04,201.60,185.02
1994-04-25 09:20:14+00:00,L5,,,,,,177.25,194.49,180.10
1994-05-11 09:19:55+00:00,L5,185.89,208.47,191.75,198.78,171.64,178.97,190.50,175.49
1994-07-14 09:18:08+00:00,L5,190.81,215.86,190.21,201.39,172.99,179.50,191.63,177.80
1994-07-30 09:18:04+00:00,L5,187.61,208.23,184.06,197.97,170.00,175.49,189.19,173.51
1994-08-15 09:17:16+00:00,L5,179.98,204.21,181.49,188.49,166.03,172.81,189.87,171.66
1994-08-31 09:17:17+00:00,L5,176.88,214.46,180.33,187.10,165.79,172.97,184.84,172.18
1994-10-02 09:16:01+00:00,L5,172.84,202.36,180.36,183.34,163.18,169.40,185.73,168.27
1994-12-21 09:13:48+00:00,L5,182.65,216.53,188.22,198.94,176.10,181.08,194.68,174.80
1995-01-06 09:13:15+00:00,L5,178.93,208.37,196.56,193.24,172.13,168.49,190.95,171.90
1995-01-22 09:12:15+00:00,L5,187.13,206.13,190.83,200.48,165.59,176.50,187.45,170.96
1995-02-07 09:12:02+00:00,L5,186.51,205.40,184.81,196.75,173.51,181.42,200.23,179.28
1995-03-27 09:09:40+00:00,L5,191.69,214.95,198.01,200.39,175.64,190.63,198.57,181.66
1995-04-12 09:09:01+00:00,L5,176.00,199.64,187.85,174.03,154.23,174.06,188.49,170.43
1995-05-14 09:07:35+00:00,L5,177.52,212.36,187.38,182.04,154.89,165.49,178.30,169.81
1995-05-30 09:06:52+00:00,L5,186.42,206.95,189.80,194.85,167.27,176.11,193.66,175.68
1995-06-15 09:06:08+00:00,L5,184.16,207.39,192.02,187.55,161.85,177.01,188.43,173.92
1995-07-01 09:05:25+00:00,L5,184.96,207.71,191.08,196.93,170.08,176.60,194.38,179.40
1995-07-17 09:05:03+00:00,L5,191.57,206.11,196.11,197.08,166.78,176.57,194.77,181.15
1995-08-02 09:03:58+00:00,L5,186.09,208.61,185.36,186.96,167.82,174.59,185.29,168.91
1995-09-03 09:02:29+00:00,L5,189.39,220.26,193.91,191.78,164.51,176.83,195.78,173.12
1995-10-21 09:00:24+00:00,L5,179.01,206.94,184.44,190.97,166.39,176.26,192.04,173.97
1995-11-06 08:59:27+00:00,L5,175.48,201.20,191.21,187.52,159.95,167.62,185.72,167.92
1996-03-29 09:08:13+00:00,L5,188.04,208.92,190.23,197.26,168.61,183.09,198.82,182.79
