,dates,jap0177-0000,jap0177-0001,jap0177-0002,jap0177-0003,jap0177-0004,jap0177-0005,jap0177-0006,jap0177-0007
0,1984-07-15 00:44:31+00:00,107.91654303218162,127.24079180503468,132.30992600279137,131.53604227707848,144.36386907598683,152.78661907041396,145.17593485601668,138.47312009383393
1,1984-07-31 00:45:05+00:00,138.15088559996144,149.72598684160639,148.43608246328958,167.41967136433368,165.02818031817537,173.25252018327012,166.5565105246422,147.83176986981653
2,1984-08-16 00:45:37+00:00,126.07323476891656,148.7974653192522,158.04865368452744,163.0521072219979,167.89558947378066,172.07831735455974,165.5839065604101,150.93310937250138
3,1984-09-10 00:40:08+00:00,121.43799921240942,157.8280481746054,181.7676181996683,195.8604293484006,195.42402222652242,192.86936099448707,177.15460972611731,164.28951016742323
4,1984-11-04 00:45:46+00:00,117.49397975414396,146.15764644074687,159.96666093027724,175.7762741096633,179.6833201108927,178.554285692379,166.00043483628258,156.69148763558246
5,1985-01-07 00:46:06+00:00,138.83968358929724,160.66029461154093,160.4994071628116,173.7155195329328,179.12090395490776,171.61946032664295,161.37790475971502,149.09868316424206
6,1985-07-27 00:39:53+00:00,130.09532263100735,158.6619014635552,177.60838954354534,183.46167391633446,180.18677275723496,168.85693294610147,159.31203250271227,146.0585924474637
7,1985-08-28 00:39:33+00:00,124.39497567099104,147.78405490305303,163.6876012032617,174.0769555401259,179.94049387733986,180.37479467300307,180.59495687614213,164.06570368622167
8,1985-09-13 00:39:21+00:00,138.98516382461034,163.07757072748365,180.89783969870743,184.60072943589995,181.4196102151459,184.65929843305491,174.84065818374148,159.72547138745662
9,1985-12-09 00:43:54+00:00,112.04062379548446,,,168.73924931418537,,,155.48625805350423,141.5305465170439
10,1986-01-10 00:43:19+00:00,144.0697158307426,162.5528001929518,184.9093415430936,198.1272129899331,200.09312054052558,199.40555563951688,186.24477709279583,177.55027804793562
11,1986-04-09 00:35:37+00:00,140.02937826032013,173.42463055805257,186.73360771111152,195.1090486349001,202.964157269895,205.46610931290897,188.32711883108283,163.67159634383012
12,1986-05-27 00:34:23+00:00,109.10193035006617,,172.96193539860312,186.09573532127595,188.19659668302947,184.9506105575942,169.80312491776607,158.52174987796843
13,1986-07-30 00:32:17+00:00,130.46637737472054,175.56591857663958,197.7572622329067,207.84758175610975,200.7815351872439,199.6896237880781,189.78063613114676,174.71333322308467
14,1986-11-10 00:34:29+00:00,113.48533266682318,136.55587081600981,160.9045302165521,178.1611027905866,180.00759740375338,180.09131428099488,161.9374321278737,153.09738293198558
15,1987-01-13 00:35:28+00:00,122.78795271482339,147.6447098918025,160.19942638690316,180.26085590371093,176.07147532714893,169.85052821352764,167.40842360467178,151.08210267164606
